"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"177"	"139"	"12"	"9"	"262"	"10"	"3"	"7"	"3"	"9"	"3"	"4"	"461"	"0"	"9"	"470"	"0"
"193"	"178"	"61"	"305"	"6"	"16"	"4"	"0"	"5"	"3"	"0"	"1"	"3"	"404"	"0"	"5"	"409"	"0"
"194"	"179"	"176"	"238"	"6"	"81"	"4"	"8"	"18"	"9"	"11"	"14"	"15"	"580"	"0"	"40"	"620"	"0"
"195"	"180"	"211"	"288"	"12"	"22"	"4"	"2"	"43"	"3"	"2"	"1"	"2"	"590"	"0"	"4"	"594"	"0"
"196"	"181"	"254"	"65"	"3"	"19"	"0"	"1"	"2"	"1"	"0"	"4"	"5"	"354"	"0"	"7"	"361"	"0"
"197"	"182"	"136"	"147"	"4"	"131"	"4"	"0"	"6"	"4"	"0"	"5"	"3"	"440"	"0"	"6"	"446"	"0"
"198"	"183"	"96"	"372"	"18"	"122"	"7"	"6"	"10"	"12"	"2"	"0"	"7"	"652"	"0"	"5"	"657"	"0"
"199"	"184"	"155"	"189"	"9"	"99"	"6"	"5"	"5"	"9"	"8"	"7"	"8"	"500"	"0"	"28"	"528"	"0"
"200"	"185"	"71"	"193"	"6"	"9"	"3"	"1"	"0"	"4"	"1"	"3"	"3"	"294"	"0"	"8"	"302"	"0"
"201"	"186"	"82"	"200"	"9"	"123"	"4"	"1"	"1"	"6"	"3"	"4"	"6"	"439"	"0"	"9"	"448"	"0"
"202"	"187"	"146"	"221"	"9"	"5"	"5"	"4"	"3"	"8"	"2"	"6"	"20"	"429"	"0"	"19"	"448"	"0"
"203"	"188"	"20"	"182"	"6"	"220"	"7"	"5"	"2"	"1"	"5"	"5"	"6"	"459"	"0"	"8"	"467"	"0"
"204"	"189"	"169"	"240"	"7"	"172"	"3"	"6"	"3"	"6"	"3"	"3"	"5"	"617"	"0"	"7"	"624"	"0"
"205"	"190"	"60"	"373"	"9"	"26"	"3"	"1"	"2"	"3"	"5"	"5"	"4"	"491"	"0"	"5"	"496"	"0"
"206"	"191"	"124"	"68"	"3"	"189"	"6"	"6"	"6"	"8"	"8"	"3"	"4"	"425"	"0"	"4"	"429"	"0"
"207"	"192"	"198"	"265"	"4"	"60"	"6"	"1"	"2"	"9"	"2"	"3"	"6"	"556"	"0"	"14"	"570"	"0"
"208"	"193"	"151"	"518"	"19"	"86"	"15"	"4"	"1"	"6"	"1"	"11"	"0"	"812"	"0"	"4"	"816"	"0"
"209"	"194"	"189"	"245"	"21"	"203"	"15"	"9"	"5"	"10"	"10"	"7"	"12"	"726"	"0"	"16"	"742"	"0"
"210"	"195"	"375"	"112"	"13"	"77"	"4"	"4"	"10"	"1"	"1"	"2"	"7"	"606"	"0"	"4"	"610"	"0"
"211"	"196"	"152"	"230"	"11"	"246"	"13"	"4"	"10"	"6"	"9"	"3"	"13"	"697"	"0"	"17"	"714"	"0"
"212"	"197"	"34"	"23"	"2"	"625"	"4"	"0"	"1"	"2"	"2"	"0"	"1"	"694"	"0"	"1"	"695"	"0"
"213"	"198"	"208"	"125"	"22"	"42"	"21"	"3"	"12"	"7"	"5"	"11"	"12"	"468"	"0"	"27"	"495"	"0"
"214"	"199"	"19"	"64"	"0"	"66"	"4"	"1"	"1"	"0"	"1"	"0"	"2"	"158"	"0"	"6"	"164"	"0"
"215"	"200"	"313"	"112"	"4"	"92"	"8"	"4"	"6"	"3"	"1"	"1"	"13"	"557"	"0"	"20"	"577"	"0"
"216"	"201"	"89"	"271"	"9"	"162"	"11"	"5"	"3"	"10"	"15"	"20"	"19"	"614"	"0"	"37"	"651"	"0"
"217"	"202"	"30"	"306"	"11"	"68"	"13"	"3"	"1"	"4"	"7"	"5"	"7"	"455"	"0"	"17"	"472"	"0"
"218"	"203"	"12"	"132"	"3"	"11"	"1"	"0"	"0"	"0"	"0"	"1"	"9"	"169"	"0"	"1"	"170"	"0"
"219"	"204"	"88"	"209"	"8"	"420"	"13"	"8"	"9"	"4"	"13"	"5"	"13"	"790"	"0"	"13"	"803"	"0"
"220"	"205"	"32"	"721"	"16"	"36"	"4"	"4"	"1"	"4"	"5"	"7"	"4"	"834"	"0"	"9"	"843"	"0"
"221"	"206"	"74"	"493"	"15"	"109"	"8"	"3"	"11"	"10"	"7"	"11"	"7"	"748"	"0"	"25"	"773"	"0"
"222"	"207"	"114"	"324"	"4"	"15"	"3"	"0"	"3"	"3"	"1"	"4"	"5"	"476"	"0"	"12"	"488"	"0"
"223"	"208"	"80"	"248"	"3"	"9"	"0"	"1"	"4"	"2"	"1"	"4"	"1"	"353"	"0"	"8"	"361"	"0"
"224"	"209"	"43"	"450"	"3"	"6"	"0"	"3"	"3"	"3"	"1"	"3"	"4"	"519"	"0"	"3"	"522"	"0"
"225"	"210"	"220"	"135"	"3"	"81"	"4"	"4"	"2"	"2"	"1"	"2"	"5"	"459"	"0"	"14"	"473"	"0"
"226"	"211"	"139"	"225"	"1"	"29"	"2"	"2"	"6"	"2"	"0"	"1"	"2"	"409"	"0"	"2"	"411"	"0"
"227"	"212"	"195"	"355"	"6"	"22"	"3"	"0"	"6"	"2"	"5"	"4"	"6"	"604"	"0"	"3"	"607"	"0"
"228"	"213"	"91"	"146"	"3"	"34"	"0"	"0"	"1"	"1"	"0"	"2"	"4"	"282"	"0"	"3"	"285"	"0"
"229"	"214"	"245"	"363"	"5"	"31"	"0"	"3"	"9"	"3"	"3"	"6"	"5"	"673"	"0"	"5"	"678"	"0"
"230"	"215"	"152"	"236"	"3"	"9"	"1"	"0"	"1"	"4"	"1"	"2"	"1"	"410"	"0"	"2"	"412"	"0"
"231"	"216"	"90"	"368"	"7"	"25"	"3"	"1"	"8"	"7"	"5"	"6"	"9"	"529"	"0"	"3"	"532"	"0"
"232"	"217"	"89"	"512"	"14"	"88"	"6"	"1"	"1"	"3"	"2"	"2"	"3"	"721"	"0"	"6"	"727"	"0"
"233"	"218"	"91"	"343"	"2"	"43"	"1"	"2"	"1"	"3"	"1"	"4"	"3"	"494"	"0"	"3"	"497"	"0"
"234"	"219"	"130"	"157"	"4"	"211"	"4"	"2"	"7"	"3"	"3"	"5"	"0"	"526"	"0"	"2"	"528"	"0"
"235"	"220"	"108"	"438"	"3"	"11"	"0"	"3"	"4"	"3"	"1"	"8"	"1"	"580"	"0"	"6"	"586"	"0"
"236"	"221"	"45"	"280"	"6"	"61"	"3"	"0"	"2"	"3"	"1"	"2"	"1"	"404"	"0"	"7"	"411"	"0"
"237"	"222"	"104"	"216"	"1"	"16"	"5"	"3"	"6"	"3"	"1"	"2"	"1"	"358"	"0"	"5"	"363"	"0"
"238"	"223"	"149"	"200"	"1"	"32"	"1"	"9"	"5"	"2"	"2"	"2"	"3"	"406"	"0"	"11"	"417"	"0"
"239"	"224"	"231"	"134"	"14"	"197"	"4"	"1"	"6"	"5"	"8"	"4"	"3"	"607"	"0"	"15"	"622"	"0"
"240"	"225"	"89"	"113"	"0"	"111"	"1"	"1"	"1"	"2"	"3"	"2"	"3"	"326"	"0"	"5"	"331"	"0"
"241"	"226"	"84"	"358"	"7"	"83"	"12"	"3"	"2"	"7"	"7"	"8"	"9"	"580"	"0"	"7"	"587"	"0"
"242"	"227"	"342"	"95"	"10"	"59"	"5"	"1"	"4"	"3"	"2"	"3"	"10"	"534"	"0"	"11"	"545"	"0"
"243"	"228"	"163"	"244"	"11"	"363"	"12"	"2"	"5"	"1"	"6"	"5"	"12"	"824"	"0"	"31"	"855"	"0"
"244"	"229"	"250"	"51"	"1"	"45"	"2"	"1"	"3"	"2"	"1"	"1"	"1"	"358"	"0"	"3"	"361"	"0"
"245"	"230"	"30"	"189"	"3"	"7"	"25"	"0"	"0"	"4"	"2"	"4"	"2"	"266"	"0"	"8"	"274"	"0"
"246"	"231"	"210"	"226"	"16"	"52"	"141"	"9"	"11"	"31"	"6"	"14"	"20"	"736"	"0"	"29"	"765"	"0"
"247"	"232"	"189"	"376"	"26"	"89"	"27"	"7"	"6"	"14"	"9"	"12"	"18"	"773"	"0"	"36"	"809"	"0"
"248"	"233"	"89"	"234"	"8"	"143"	"7"	"3"	"7"	"6"	"3"	"7"	"8"	"515"	"0"	"12"	"527"	"0"
"249"	"234"	"262"	"92"	"5"	"158"	"5"	"4"	"9"	"8"	"9"	"14"	"21"	"587"	"0"	"57"	"644"	"0"
"250"	"235"	"284"	"238"	"7"	"60"	"6"	"10"	"11"	"5"	"11"	"19"	"20"	"671"	"0"	"33"	"704"	"0"
"251"	"236"	"125"	"146"	"4"	"80"	"9"	"2"	"3"	"3"	"0"	"1"	"1"	"374"	"0"	"2"	"376"	"0"
"252"	"237"	"66"	"10"	"2"	"93"	"2"	"0"	"3"	"1"	"2"	"2"	"2"	"183"	"0"	"5"	"188"	"0"
"253"	"238"	"4"	"18"	"2"	"217"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"0"	"1"	"243"	"0"
"254"	"239"	"96"	"244"	"7"	"389"	"11"	"5"	"7"	"10"	"25"	"13"	"15"	"822"	"0"	"41"	"863"	"0"
"255"	"240"	"198"	"22"	"7"	"178"	"2"	"0"	"6"	"6"	"7"	"3"	"6"	"435"	"0"	"15"	"450"	"0"
"256"	"241"	"218"	"21"	"4"	"158"	"4"	"2"	"2"	"3"	"3"	"1"	"6"	"422"	"0"	"4"	"426"	"0"
"257"	"242"	"184"	"216"	"2"	"115"	"7"	"3"	"2"	"0"	"4"	"4"	"9"	"546"	"0"	"14"	"560"	"0"
"258"	"243"	"77"	"180"	"12"	"405"	"17"	"5"	"7"	"10"	"8"	"10"	"3"	"734"	"0"	"19"	"753"	"0"
"259"	"244"	"20"	"13"	"3"	"314"	"5"	"1"	"1"	"1"	"4"	"1"	"6"	"369"	"0"	"5"	"374"	"0"
"260"	"245"	"175"	"31"	"3"	"264"	"7"	"5"	"3"	"5"	"6"	"0"	"1"	"500"	"0"	"5"	"505"	"0"
"261"	"246"	"229"	"56"	"19"	"491"	"15"	"5"	"8"	"12"	"7"	"6"	"5"	"853"	"0"	"4"	"857"	"0"
"262"	"247"	"78"	"242"	"4"	"25"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"353"	"0"	"1"	"354"	"0"
"263"	"248"	"121"	"197"	"4"	"63"	"4"	"5"	"1"	"8"	"5"	"11"	"11"	"430"	"0"	"27"	"457"	"0"
"264"	"249"	"183"	"88"	"15"	"65"	"9"	"7"	"8"	"3"	"2"	"6"	"8"	"394"	"0"	"14"	"408"	"0"
"265"	"249A"	"178"	"166"	"9"	"92"	"5"	"0"	"6"	"9"	"4"	"7"	"3"	"479"	"0"	"11"	"490"	"0"
"266"	"250"	"219"	"155"	"6"	"71"	"13"	"8"	"6"	"6"	"3"	"7"	"18"	"512"	"0"	"37"	"549"	"0"
"267"	"251"	"197"	"95"	"9"	"175"	"11"	"2"	"4"	"10"	"5"	"5"	"3"	"516"	"0"	"8"	"524"	"0"
"268"	"252"	"173"	"174"	"9"	"79"	"8"	"6"	"2"	"5"	"0"	"1"	"2"	"459"	"0"	"2"	"461"	"0"
"269"	"253"	"299"	"38"	"4"	"6"	"1"	"3"	"2"	"3"	"1"	"1"	"3"	"361"	"0"	"25"	"386"	"0"
"270"	"254"	"28"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"30"	"0"
"271"	"255"	"221"	"129"	"8"	"49"	"8"	"5"	"10"	"13"	"11"	"8"	"13"	"475"	"0"	"41"	"516"	"0"
"272"	"256"	"51"	"9"	"1"	"242"	"3"	"1"	"1"	"3"	"5"	"2"	"0"	"318"	"0"	"2"	"320"	"0"
"273"	"256A"	"72"	"5"	"4"	"238"	"7"	"1"	"6"	"2"	"13"	"3"	"3"	"354"	"0"	"14"	"368"	"0"
"274"	"257"	"204"	"28"	"11"	"323"	"16"	"2"	"13"	"13"	"18"	"12"	"7"	"647"	"0"	"30"	"677"	"0"
"275"	"258"	"25"	"211"	"11"	"242"	"8"	"2"	"6"	"4"	"7"	"4"	"6"	"526"	"0"	"7"	"533"	"0"
"276"	"259"	"125"	"189"	"11"	"161"	"20"	"7"	"5"	"6"	"9"	"5"	"8"	"546"	"0"	"11"	"557"	"0"
"277"	"260"	"79"	"95"	"6"	"186"	"9"	"2"	"5"	"4"	"2"	"3"	"3"	"394"	"0"	"18"	"412"	"0"
"278"	"261"	"140"	"173"	"6"	"132"	"6"	"3"	"6"	"3"	"13"	"6"	"8"	"496"	"0"	"14"	"510"	"0"
"279"	"262"	"157"	"10"	"4"	"247"	"8"	"3"	"2"	"7"	"7"	"4"	"12"	"461"	"0"	"29"	"490"	"0"
"280"	"263"	"59"	"44"	"2"	"124"	"8"	"2"	"2"	"3"	"8"	"8"	"3"	"263"	"0"	"27"	"290"	"0"
"281"	"264"	"73"	"156"	"7"	"29"	"2"	"0"	"4"	"2"	"3"	"1"	"1"	"278"	"0"	"2"	"280"	"0"
"282"	"265"	"15"	"21"	"4"	"93"	"5"	"2"	"1"	"2"	"4"	"2"	"2"	"151"	"0"	"5"	"156"	"0"
"283"	"266"	"70"	"111"	"7"	"332"	"13"	"3"	"3"	"4"	"9"	"9"	"8"	"569"	"0"	"22"	"591"	"0"
"284"	"267"	"89"	"47"	"6"	"248"	"0"	"5"	"4"	"4"	"4"	"3"	"9"	"419"	"0"	"3"	"422"	"0"
"285"	"268"	"74"	"244"	"4"	"74"	"2"	"0"	"6"	"1"	"2"	"4"	"3"	"414"	"0"	"8"	"422"	"0"
"286"	"269"	"16"	"76"	"14"	"142"	"9"	"0"	"4"	"1"	"7"	"6"	"5"	"280"	"0"	"16"	"296"	"0"
"287"	"270"	"94"	"135"	"19"	"207"	"13"	"43"	"9"	"18"	"10"	"13"	"8"	"569"	"0"	"35"	"604"	"0"
"288"	"271"	"38"	"20"	"7"	"497"	"5"	"3"	"2"	"1"	"10"	"4"	"2"	"589"	"0"	"8"	"597"	"0"
"289"	"272"	"65"	"77"	"5"	"259"	"8"	"4"	"3"	"7"	"11"	"10"	"9"	"458"	"0"	"18"	"476"	"0"
"290"	"273"	"38"	"55"	"4"	"82"	"5"	"5"	"6"	"4"	"13"	"4"	"6"	"222"	"0"	"27"	"249"	"0"
"291"	"274"	"293"	"193"	"9"	"54"	"7"	"7"	"3"	"3"	"6"	"4"	"3"	"582"	"0"	"4"	"586"	"0"
"292"	"275"	"328"	"75"	"7"	"24"	"5"	"4"	"1"	"0"	"3"	"6"	"16"	"469"	"0"	"27"	"496"	"0"
"293"	"276"	"129"	"320"	"12"	"104"	"10"	"8"	"8"	"6"	"16"	"5"	"16"	"634"	"0"	"9"	"643"	"0"
"294"	"277"	"133"	"339"	"5"	"24"	"1"	"1"	"3"	"4"	"3"	"3"	"7"	"523"	"0"	"11"	"534"	"0"
"295"	"278"	"31"	"57"	"5"	"453"	"18"	"18"	"12"	"6"	"11"	"7"	"3"	"621"	"0"	"19"	"640"	"0"
"296"	"Grand Total"	"40585"	"44650"	"2399"	"40968"	"2238"	"845"	"1285"	"1308"	"1444"	"1514"	"1905"	"139141"	"0"	"3859"	"143000"	"0"
"297"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"298"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"299"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"300"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
