"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"117"	"44"	"306"	"9"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"0"	"0"	"368"	"0"	"1"	"369"	"0"
"134"	"118"	"56"	"144"	"7"	"389"	"12"	"1"	"5"	"2"	"1"	"3"	"4"	"3"	"8"	"9"	"6"	"16"	"12"	"5"	"7"	"690"	"0"	"6"	"696"	"0"
"135"	"119"	"56"	"249"	"18"	"254"	"21"	"4"	"7"	"13"	"2"	"5"	"1"	"3"	"3"	"4"	"4"	"8"	"5"	"5"	"2"	"664"	"0"	"3"	"667"	"0"
"136"	"120"	"129"	"133"	"7"	"289"	"14"	"2"	"2"	"4"	"3"	"5"	"1"	"1"	"4"	"4"	"4"	"6"	"8"	"1"	"1"	"618"	"0"	"4"	"622"	"0"
"137"	"121"	"51"	"47"	"2"	"196"	"6"	"0"	"3"	"1"	"1"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"5"	"0"	"0"	"317"	"0"	"1"	"318"	"0"
"138"	"122"	"56"	"167"	"8"	"24"	"6"	"2"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"270"	"0"	"0"	"270"	"0"
"139"	"123"	"112"	"493"	"11"	"182"	"6"	"2"	"2"	"4"	"1"	"3"	"0"	"0"	"1"	"2"	"9"	"7"	"5"	"2"	"1"	"843"	"0"	"2"	"845"	"0"
"140"	"124"	"267"	"71"	"9"	"111"	"17"	"6"	"8"	"8"	"2"	"1"	"1"	"2"	"3"	"6"	"3"	"15"	"20"	"2"	"2"	"554"	"0"	"2"	"556"	"0"
"141"	"125"	"231"	"162"	"21"	"106"	"11"	"3"	"5"	"5"	"4"	"1"	"1"	"1"	"1"	"8"	"5"	"6"	"13"	"2"	"3"	"589"	"0"	"5"	"594"	"0"
"142"	"126"	"66"	"251"	"23"	"256"	"6"	"3"	"0"	"1"	"1"	"3"	"2"	"3"	"4"	"5"	"6"	"8"	"13"	"7"	"6"	"664"	"0"	"10"	"674"	"0"
"143"	"127"	"118"	"69"	"11"	"453"	"23"	"4"	"3"	"13"	"3"	"2"	"3"	"7"	"5"	"1"	"2"	"2"	"1"	"0"	"0"	"720"	"0"	"0"	"720"	"0"
"144"	"128"	"190"	"126"	"14"	"421"	"26"	"5"	"6"	"10"	"3"	"4"	"4"	"4"	"6"	"5"	"6"	"15"	"5"	"1"	"2"	"853"	"0"	"3"	"856"	"0"
"145"	"129"	"147"	"75"	"4"	"134"	"19"	"4"	"10"	"13"	"2"	"4"	"2"	"3"	"6"	"4"	"8"	"25"	"5"	"5"	"1"	"471"	"0"	"6"	"477"	"0"
"146"	"130"	"235"	"39"	"1"	"135"	"24"	"5"	"6"	"8"	"1"	"2"	"2"	"2"	"2"	"8"	"4"	"17"	"7"	"3"	"0"	"501"	"0"	"2"	"503"	"0"
"147"	"131"	"156"	"106"	"7"	"116"	"25"	"4"	"10"	"3"	"1"	"3"	"1"	"3"	"9"	"8"	"2"	"7"	"15"	"11"	"6"	"493"	"0"	"9"	"502"	"0"
"148"	"132"	"72"	"168"	"6"	"192"	"8"	"2"	"0"	"8"	"0"	"0"	"2"	"0"	"3"	"1"	"6"	"5"	"2"	"1"	"1"	"477"	"0"	"0"	"477"	"0"
"149"	"133"	"102"	"196"	"5"	"353"	"12"	"5"	"2"	"9"	"3"	"1"	"3"	"2"	"17"	"7"	"6"	"4"	"13"	"1"	"6"	"747"	"0"	"4"	"751"	"0"
"150"	"134"	"89"	"485"	"5"	"67"	"2"	"0"	"2"	"2"	"1"	"2"	"1"	"1"	"3"	"2"	"7"	"3"	"6"	"7"	"7"	"692"	"0"	"4"	"696"	"0"
"151"	"135"	"85"	"436"	"20"	"64"	"8"	"5"	"2"	"1"	"0"	"2"	"2"	"1"	"1"	"1"	"3"	"3"	"1"	"4"	"2"	"641"	"0"	"1"	"642"	"0"
"152"	"136"	"11"	"281"	"4"	"16"	"2"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"322"	"0"	"0"	"322"	"0"
"153"	"137"	"20"	"405"	"8"	"117"	"4"	"4"	"1"	"9"	"0"	"1"	"1"	"13"	"5"	"4"	"6"	"10"	"0"	"3"	"0"	"611"	"0"	"1"	"612"	"0"
"154"	"138"	"159"	"101"	"11"	"108"	"24"	"3"	"15"	"5"	"1"	"6"	"2"	"20"	"5"	"4"	"3"	"7"	"2"	"1"	"1"	"478"	"0"	"2"	"480"	"0"
"155"	"139"	"129"	"251"	"19"	"384"	"21"	"10"	"6"	"35"	"4"	"9"	"2"	"11"	"15"	"17"	"9"	"14"	"3"	"3"	"4"	"946"	"0"	"5"	"951"	"0"
"156"	"140"	"41"	"45"	"3"	"316"	"6"	"0"	"1"	"6"	"2"	"1"	"0"	"8"	"0"	"5"	"6"	"5"	"4"	"1"	"1"	"451"	"0"	"2"	"453"	"0"
"157"	"141"	"178"	"161"	"8"	"112"	"8"	"4"	"3"	"4"	"3"	"0"	"1"	"2"	"0"	"3"	"3"	"9"	"11"	"7"	"1"	"518"	"0"	"4"	"522"	"0"
"158"	"142"	"186"	"130"	"8"	"281"	"21"	"4"	"5"	"23"	"4"	"1"	"3"	"5"	"4"	"5"	"0"	"4"	"10"	"4"	"2"	"700"	"0"	"3"	"703"	"0"
"159"	"143"	"18"	"252"	"9"	"108"	"5"	"3"	"0"	"8"	"2"	"0"	"1"	"1"	"2"	"6"	"1"	"4"	"14"	"1"	"0"	"435"	"0"	"1"	"436"	"0"
"160"	"144"	"168"	"271"	"7"	"213"	"10"	"1"	"3"	"8"	"2"	"0"	"0"	"3"	"1"	"7"	"6"	"9"	"8"	"6"	"2"	"725"	"0"	"8"	"733"	"0"
"161"	"145"	"94"	"454"	"4"	"72"	"4"	"1"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"4"	"1"	"0"	"0"	"0"	"640"	"0"	"1"	"641"	"0"
"162"	"146"	"70"	"502"	"11"	"62"	"7"	"3"	"0"	"5"	"3"	"1"	"2"	"0"	"1"	"3"	"3"	"3"	"3"	"4"	"1"	"684"	"0"	"1"	"685"	"0"
"163"	"147"	"90"	"538"	"20"	"212"	"10"	"5"	"3"	"9"	"1"	"2"	"4"	"7"	"5"	"2"	"10"	"8"	"9"	"6"	"1"	"942"	"0"	"6"	"948"	"0"
"164"	"148"	"109"	"248"	"10"	"142"	"10"	"5"	"2"	"3"	"2"	"1"	"1"	"1"	"3"	"4"	"11"	"11"	"13"	"1"	"4"	"581"	"0"	"2"	"583"	"0"
"165"	"149"	"177"	"235"	"5"	"499"	"17"	"3"	"8"	"21"	"2"	"1"	"3"	"7"	"11"	"14"	"9"	"16"	"12"	"5"	"6"	"1051"	"0"	"15"	"1066"	"0"
"166"	"150"	"116"	"200"	"10"	"104"	"14"	"6"	"10"	"15"	"4"	"3"	"3"	"8"	"5"	"8"	"6"	"20"	"16"	"10"	"2"	"560"	"0"	"5"	"565"	"0"
"167"	"151"	"76"	"119"	"7"	"206"	"13"	"5"	"9"	"22"	"4"	"2"	"5"	"8"	"16"	"8"	"10"	"18"	"7"	"5"	"2"	"542"	"0"	"8"	"550"	"0"
"168"	"152"	"46"	"473"	"19"	"178"	"10"	"2"	"0"	"4"	"1"	"1"	"0"	"1"	"1"	"8"	"6"	"4"	"2"	"4"	"0"	"760"	"0"	"0"	"760"	"0"
"169"	"153"	"26"	"122"	"7"	"190"	"8"	"2"	"2"	"28"	"3"	"2"	"9"	"7"	"23"	"8"	"8"	"16"	"1"	"2"	"1"	"465"	"0"	"3"	"468"	"0"
"170"	"154"	"96"	"140"	"11"	"363"	"24"	"5"	"4"	"39"	"5"	"6"	"3"	"3"	"5"	"6"	"3"	"17"	"8"	"2"	"1"	"741"	"0"	"4"	"745"	"0"
"171"	"155"	"173"	"19"	"3"	"178"	"55"	"5"	"2"	"5"	"0"	"2"	"0"	"0"	"0"	"3"	"1"	"12"	"7"	"2"	"0"	"467"	"0"	"0"	"467"	"0"
"172"	"156"	"114"	"306"	"9"	"260"	"6"	"2"	"1"	"8"	"3"	"2"	"1"	"0"	"3"	"1"	"2"	"5"	"5"	"3"	"1"	"732"	"0"	"3"	"735"	"0"
"173"	"157"	"140"	"205"	"5"	"350"	"9"	"3"	"7"	"6"	"2"	"1"	"1"	"0"	"6"	"10"	"6"	"6"	"6"	"1"	"1"	"765"	"0"	"6"	"771"	"0"
"174"	"158"	"501"	"73"	"8"	"380"	"30"	"9"	"13"	"16"	"5"	"5"	"4"	"3"	"6"	"10"	"6"	"14"	"5"	"3"	"1"	"1092"	"0"	"4"	"1096"	"0"
"175"	"159"	"262"	"157"	"7"	"250"	"7"	"4"	"6"	"11"	"1"	"3"	"0"	"1"	"5"	"4"	"3"	"8"	"11"	"11"	"1"	"752"	"0"	"3"	"755"	"0"
"176"	"160"	"97"	"474"	"14"	"142"	"5"	"3"	"3"	"4"	"1"	"0"	"0"	"1"	"3"	"10"	"6"	"17"	"10"	"6"	"7"	"803"	"0"	"7"	"810"	"0"
"177"	"161"	"198"	"371"	"14"	"324"	"21"	"3"	"11"	"14"	"3"	"3"	"1"	"4"	"8"	"6"	"11"	"13"	"14"	"4"	"3"	"1026"	"0"	"6"	"1032"	"0"
"178"	"162"	"333"	"73"	"12"	"263"	"35"	"7"	"11"	"16"	"2"	"2"	"3"	"6"	"0"	"8"	"4"	"16"	"21"	"0"	"3"	"815"	"0"	"0"	"815"	"0"
"179"	"163"	"88"	"275"	"5"	"415"	"21"	"2"	"7"	"8"	"3"	"1"	"4"	"5"	"7"	"7"	"3"	"12"	"10"	"2"	"1"	"876"	"0"	"6"	"882"	"0"
"180"	"164"	"202"	"204"	"9"	"237"	"13"	"5"	"4"	"1"	"1"	"1"	"1"	"1"	"5"	"8"	"3"	"9"	"8"	"2"	"1"	"715"	"0"	"2"	"717"	"0"
"181"	"165"	"85"	"82"	"2"	"202"	"2"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"3"	"2"	"0"	"385"	"0"	"1"	"386"	"0"
"182"	"166"	"26"	"268"	"2"	"139"	"3"	"1"	"0"	"2"	"1"	"0"	"0"	"1"	"2"	"0"	"5"	"4"	"1"	"2"	"0"	"457"	"0"	"0"	"457"	"0"
"183"	"167"	"131"	"359"	"14"	"154"	"13"	"4"	"4"	"12"	"0"	"3"	"3"	"12"	"3"	"7"	"8"	"11"	"11"	"8"	"3"	"760"	"0"	"8"	"768"	"0"
"184"	"168"	"87"	"286"	"8"	"186"	"9"	"4"	"3"	"6"	"0"	"2"	"1"	"3"	"2"	"3"	"4"	"0"	"1"	"1"	"2"	"608"	"0"	"2"	"610"	"0"
"185"	"169"	"17"	"354"	"6"	"24"	"5"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"3"	"1"	"2"	"0"	"3"	"421"	"0"	"2"	"423"	"0"
"186"	"170"	"68"	"399"	"8"	"63"	"32"	"3"	"2"	"1"	"0"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"6"	"3"	"2"	"597"	"0"	"1"	"598"	"0"
"187"	"171"	"292"	"147"	"6"	"242"	"11"	"1"	"2"	"6"	"2"	"0"	"2"	"1"	"3"	"5"	"5"	"9"	"2"	"3"	"2"	"741"	"0"	"0"	"741"	"0"
"188"	"172"	"47"	"245"	"14"	"321"	"16"	"9"	"9"	"24"	"1"	"3"	"5"	"2"	"4"	"7"	"3"	"7"	"2"	"1"	"1"	"721"	"0"	"2"	"723"	"0"
"189"	"173"	"150"	"351"	"11"	"59"	"42"	"5"	"11"	"1"	"1"	"0"	"4"	"4"	"2"	"7"	"14"	"18"	"5"	"2"	"0"	"687"	"0"	"2"	"689"	"0"
"190"	"174"	"388"	"49"	"3"	"67"	"1"	"1"	"2"	"0"	"0"	"1"	"2"	"1"	"0"	"1"	"1"	"10"	"2"	"0"	"1"	"530"	"0"	"2"	"532"	"0"
"191"	"175"	"202"	"77"	"4"	"266"	"26"	"3"	"12"	"18"	"3"	"2"	"6"	"5"	"6"	"6"	"4"	"10"	"8"	"2"	"1"	"661"	"0"	"1"	"662"	"0"
"192"	"176"	"128"	"178"	"6"	"139"	"20"	"5"	"3"	"6"	"6"	"1"	"2"	"2"	"9"	"10"	"16"	"20"	"6"	"3"	"1"	"561"	"0"	"6"	"567"	"0"
"193"	"177"	"49"	"216"	"7"	"84"	"12"	"0"	"3"	"0"	"0"	"1"	"1"	"1"	"4"	"2"	"3"	"4"	"6"	"3"	"2"	"398"	"0"	"2"	"400"	"0"
"194"	"178"	"52"	"83"	"5"	"283"	"13"	"2"	"0"	"5"	"0"	"3"	"2"	"1"	"5"	"5"	"3"	"8"	"5"	"3"	"2"	"480"	"0"	"4"	"484"	"0"
"195"	"179"	"119"	"89"	"13"	"384"	"36"	"5"	"7"	"9"	"0"	"2"	"5"	"3"	"5"	"8"	"6"	"9"	"4"	"2"	"2"	"708"	"0"	"3"	"711"	"0"
"196"	"180"	"110"	"53"	"6"	"240"	"30"	"3"	"8"	"13"	"2"	"3"	"4"	"18"	"5"	"5"	"3"	"13"	"8"	"2"	"1"	"527"	"0"	"6"	"533"	"0"
"197"	"181"	"43"	"42"	"2"	"229"	"4"	"2"	"1"	"1"	"0"	"1"	"2"	"6"	"0"	"2"	"2"	"2"	"6"	"1"	"0"	"346"	"0"	"2"	"348"	"0"
"198"	"182"	"66"	"251"	"14"	"230"	"7"	"2"	"3"	"7"	"4"	"0"	"1"	"3"	"5"	"3"	"6"	"3"	"0"	"1"	"2"	"608"	"0"	"0"	"608"	"0"
"199"	"183"	"111"	"264"	"22"	"286"	"14"	"2"	"3"	"16"	"6"	"5"	"4"	"6"	"15"	"20"	"28"	"37"	"0"	"4"	"0"	"843"	"0"	"7"	"850"	"0"
"200"	"184"	"61"	"232"	"5"	"218"	"6"	"1"	"0"	"3"	"0"	"0"	"0"	"4"	"1"	"1"	"3"	"2"	"2"	"1"	"0"	"540"	"0"	"1"	"541"	"0"
"201"	"185"	"98"	"246"	"10"	"364"	"17"	"6"	"5"	"16"	"4"	"4"	"3"	"10"	"15"	"12"	"14"	"18"	"4"	"2"	"4"	"852"	"0"	"4"	"856"	"0"
"202"	"186"	"102"	"193"	"3"	"184"	"10"	"0"	"6"	"8"	"2"	"3"	"2"	"1"	"4"	"8"	"5"	"6"	"8"	"2"	"1"	"548"	"0"	"5"	"553"	"0"
"203"	"187"	"60"	"228"	"26"	"201"	"11"	"1"	"0"	"7"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"3"	"6"	"1"	"558"	"0"	"1"	"559"	"0"
"204"	"188"	"91"	"51"	"2"	"195"	"8"	"2"	"2"	"6"	"0"	"0"	"0"	"20"	"0"	"5"	"3"	"6"	"3"	"3"	"1"	"398"	"0"	"7"	"405"	"0"
"205"	"189"	"68"	"213"	"8"	"496"	"23"	"4"	"1"	"11"	"3"	"1"	"10"	"4"	"6"	"5"	"7"	"5"	"3"	"4"	"10"	"882"	"0"	"7"	"889"	"0"
"206"	"190"	"78"	"192"	"14"	"461"	"18"	"5"	"5"	"14"	"6"	"3"	"5"	"3"	"13"	"6"	"15"	"11"	"5"	"3"	"1"	"858"	"0"	"22"	"880"	"0"
"207"	"191"	"59"	"54"	"3"	"164"	"12"	"4"	"1"	"5"	"1"	"0"	"2"	"0"	"1"	"6"	"5"	"2"	"0"	"6"	"4"	"329"	"0"	"8"	"337"	"0"
"208"	"192"	"48"	"117"	"8"	"383"	"11"	"2"	"2"	"15"	"1"	"2"	"3"	"21"	"17"	"7"	"16"	"22"	"3"	"5"	"7"	"690"	"0"	"10"	"700"	"0"
"209"	"193"	"67"	"217"	"8"	"213"	"6"	"1"	"1"	"4"	"2"	"1"	"1"	"13"	"11"	"7"	"10"	"14"	"2"	"0"	"0"	"578"	"0"	"1"	"579"	"0"
"210"	"194"	"146"	"177"	"9"	"443"	"13"	"1"	"4"	"4"	"0"	"1"	"0"	"6"	"3"	"5"	"1"	"12"	"5"	"2"	"0"	"832"	"0"	"4"	"836"	"0"
"211"	"195"	"161"	"264"	"6"	"355"	"15"	"4"	"3"	"4"	"3"	"2"	"2"	"1"	"13"	"3"	"5"	"7"	"6"	"3"	"1"	"858"	"0"	"7"	"865"	"0"
"212"	"196"	"122"	"63"	"5"	"206"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"2"	"5"	"1"	"0"	"412"	"0"	"2"	"414"	"0"
"213"	"197"	"48"	"171"	"6"	"293"	"11"	"2"	"2"	"5"	"1"	"0"	"1"	"1"	"4"	"7"	"1"	"7"	"8"	"1"	"4"	"573"	"0"	"4"	"577"	"0"
"214"	"198"	"204"	"153"	"11"	"444"	"15"	"4"	"3"	"10"	"2"	"3"	"2"	"10"	"16"	"9"	"8"	"29"	"8"	"4"	"1"	"936"	"0"	"7"	"943"	"0"
"215"	"199"	"186"	"117"	"9"	"325"	"9"	"5"	"4"	"4"	"0"	"2"	"1"	"3"	"14"	"7"	"11"	"24"	"7"	"5"	"3"	"736"	"0"	"2"	"738"	"0"
"216"	"200"	"50"	"301"	"13"	"186"	"10"	"2"	"3"	"13"	"1"	"0"	"1"	"3"	"3"	"7"	"4"	"4"	"8"	"1"	"4"	"614"	"0"	"1"	"615"	"0"
"217"	"201"	"101"	"110"	"7"	"316"	"5"	"4"	"1"	"5"	"1"	"1"	"3"	"1"	"5"	"3"	"1"	"3"	"7"	"0"	"1"	"575"	"0"	"3"	"578"	"0"
"218"	"202"	"94"	"243"	"5"	"378"	"9"	"5"	"5"	"16"	"4"	"2"	"2"	"3"	"0"	"9"	"4"	"5"	"2"	"1"	"1"	"788"	"0"	"5"	"793"	"0"
"219"	"203"	"120"	"250"	"4"	"221"	"18"	"1"	"1"	"12"	"3"	"2"	"1"	"4"	"2"	"3"	"5"	"7"	"7"	"1"	"0"	"662"	"0"	"6"	"668"	"0"
"220"	"204"	"41"	"253"	"9"	"49"	"4"	"2"	"0"	"2"	"1"	"0"	"2"	"1"	"6"	"3"	"9"	"13"	"4"	"4"	"1"	"404"	"0"	"5"	"409"	"0"
"221"	"205"	"69"	"170"	"4"	"341"	"11"	"0"	"5"	"12"	"3"	"1"	"1"	"4"	"7"	"8"	"1"	"16"	"15"	"8"	"4"	"680"	"0"	"4"	"684"	"0"
"222"	"206"	"156"	"63"	"4"	"435"	"12"	"3"	"5"	"8"	"2"	"2"	"0"	"2"	"6"	"9"	"6"	"6"	"5"	"4"	"1"	"729"	"0"	"6"	"735"	"0"
"223"	"207"	"83"	"151"	"1"	"227"	"9"	"1"	"1"	"1"	"3"	"0"	"1"	"0"	"0"	"2"	"2"	"9"	"14"	"2"	"0"	"507"	"0"	"3"	"510"	"0"
"224"	"208"	"40"	"207"	"5"	"235"	"2"	"2"	"2"	"3"	"0"	"0"	"1"	"1"	"0"	"1"	"4"	"4"	"6"	"0"	"1"	"514"	"0"	"2"	"516"	"0"
"225"	"209"	"64"	"106"	"5"	"342"	"38"	"3"	"3"	"11"	"5"	"2"	"1"	"2"	"7"	"3"	"4"	"7"	"5"	"4"	"0"	"612"	"0"	"3"	"615"	"0"
"226"	"210"	"94"	"48"	"10"	"302"	"11"	"4"	"2"	"13"	"1"	"2"	"0"	"2"	"6"	"8"	"0"	"4"	"7"	"2"	"2"	"518"	"0"	"2"	"520"	"0"
"227"	"211"	"116"	"188"	"9"	"342"	"17"	"4"	"2"	"2"	"3"	"1"	"2"	"3"	"5"	"5"	"2"	"16"	"15"	"2"	"3"	"737"	"0"	"17"	"754"	"0"
"228"	"212"	"109"	"133"	"8"	"236"	"16"	"4"	"4"	"6"	"0"	"4"	"1"	"2"	"3"	"4"	"6"	"5"	"8"	"2"	"0"	"551"	"0"	"1"	"552"	"0"
"229"	"213"	"32"	"169"	"6"	"137"	"18"	"4"	"1"	"7"	"3"	"0"	"1"	"3"	"1"	"2"	"2"	"1"	"5"	"0"	"0"	"392"	"0"	"3"	"395"	"0"
"230"	"214"	"56"	"99"	"1"	"360"	"15"	"1"	"0"	"3"	"1"	"1"	"0"	"0"	"6"	"3"	"2"	"7"	"8"	"0"	"3"	"566"	"0"	"6"	"572"	"0"
"231"	"215"	"123"	"78"	"9"	"506"	"10"	"4"	"3"	"12"	"2"	"0"	"5"	"2"	"14"	"8"	"4"	"14"	"14"	"6"	"2"	"816"	"0"	"9"	"825"	"0"
"232"	"216"	"31"	"227"	"6"	"282"	"5"	"2"	"2"	"2"	"0"	"2"	"0"	"1"	"1"	"1"	"1"	"4"	"4"	"2"	"2"	"575"	"0"	"1"	"576"	"0"
"233"	"217"	"86"	"155"	"6"	"220"	"25"	"5"	"2"	"10"	"1"	"1"	"2"	"1"	"3"	"2"	"6"	"15"	"14"	"3"	"2"	"559"	"0"	"7"	"566"	"0"
"234"	"218"	"223"	"378"	"10"	"220"	"17"	"6"	"7"	"21"	"2"	"1"	"6"	"1"	"3"	"9"	"2"	"5"	"6"	"3"	"3"	"923"	"0"	"2"	"925"	"0"
"235"	"219"	"178"	"132"	"9"	"376"	"23"	"1"	"2"	"10"	"2"	"0"	"0"	"0"	"2"	"3"	"0"	"10"	"2"	"5"	"1"	"756"	"0"	"4"	"760"	"0"
"236"	"220"	"72"	"60"	"5"	"176"	"3"	"1"	"1"	"2"	"0"	"1"	"1"	"1"	"1"	"2"	"1"	"5"	"6"	"0"	"1"	"339"	"0"	"3"	"342"	"0"
"237"	"221"	"98"	"254"	"5"	"304"	"13"	"4"	"8"	"12"	"1"	"5"	"2"	"5"	"3"	"4"	"11"	"9"	"12"	"6"	"2"	"758"	"0"	"13"	"771"	"0"
"238"	"222"	"30"	"65"	"2"	"190"	"7"	"1"	"0"	"5"	"2"	"2"	"1"	"2"	"5"	"3"	"1"	"3"	"1"	"1"	"1"	"322"	"0"	"2"	"324"	"0"
"239"	"Grand Total"	"24871"	"45539"	"2091"	"56032"	"3186"	"755"	"849"	"1896"	"403"	"412"	"516"	"1076"	"1147"	"1272"	"1261"	"1965"	"1640"	"753"	"513"	"14617
7"	"0"	"996"	"14717
3"	"0"
"240"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"241"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"242"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"243"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
