"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"117"	"55"	"189"	"8"	"128"	"13"	"4"	"4"	"11"	"0"	"1"	"1"	"1"	"2"	"6"	"6"	"6"	"1"	"0"	"2"	"438"	"0"	"3"	"441"	"0"
"134"	"118"	"70"	"246"	"13"	"243"	"33"	"8"	"4"	"10"	"7"	"2"	"3"	"10"	"9"	"15"	"14"	"16"	"2"	"5"	"3"	"713"	"0"	"5"	"718"	"0"
"135"	"119"	"114"	"94"	"2"	"175"	"21"	"5"	"5"	"6"	"6"	"3"	"3"	"5"	"9"	"13"	"15"	"17"	"19"	"2"	"5"	"519"	"0"	"7"	"526"	"0"
"136"	"119A"	"86"	"196"	"14"	"168"	"8"	"7"	"0"	"9"	"0"	"0"	"2"	"2"	"5"	"5"	"6"	"10"	"5"	"3"	"5"	"531"	"0"	"5"	"536"	"0"
"137"	"120"	"124"	"143"	"2"	"239"	"11"	"0"	"3"	"4"	"1"	"1"	"2"	"6"	"1"	"2"	"1"	"8"	"3"	"2"	"0"	"553"	"0"	"1"	"554"	"0"
"138"	"121"	"86"	"131"	"8"	"345"	"11"	"4"	"4"	"5"	"2"	"0"	"1"	"0"	"5"	"5"	"6"	"9"	"3"	"0"	"1"	"626"	"0"	"3"	"629"	"0"
"139"	"122"	"172"	"48"	"17"	"430"	"35"	"15"	"12"	"14"	"2"	"2"	"5"	"6"	"9"	"9"	"4"	"13"	"6"	"3"	"0"	"802"	"0"	"5"	"807"	"0"
"140"	"123"	"20"	"357"	"13"	"56"	"13"	"4"	"2"	"5"	"0"	"2"	"3"	"2"	"4"	"8"	"10"	"10"	"8"	"24"	"3"	"544"	"0"	"5"	"549"	"0"
"141"	"124"	"73"	"186"	"11"	"344"	"9"	"4"	"2"	"8"	"4"	"1"	"1"	"4"	"8"	"7"	"5"	"9"	"13"	"7"	"1"	"697"	"0"	"16"	"713"	"0"
"142"	"125"	"12"	"25"	"3"	"179"	"6"	"0"	"3"	"9"	"0"	"1"	"1"	"2"	"0"	"1"	"1"	"5"	"1"	"0"	"0"	"249"	"0"	"1"	"250"	"0"
"143"	"126"	"14"	"162"	"5"	"128"	"4"	"0"	"0"	"4"	"0"	"1"	"0"	"0"	"2"	"2"	"3"	"4"	"10"	"5"	"2"	"346"	"0"	"0"	"346"	"0"
"144"	"127"	"104"	"32"	"5"	"398"	"196"	"9"	"12"	"23"	"4"	"3"	"3"	"5"	"8"	"5"	"3"	"8"	"9"	"3"	"7"	"837"	"0"	"1"	"838"	"0"
"145"	"128"	"62"	"47"	"0"	"401"	"12"	"3"	"7"	"7"	"1"	"0"	"1"	"4"	"5"	"4"	"2"	"3"	"3"	"0"	"2"	"564"	"0"	"0"	"564"	"0"
"146"	"129"	"15"	"15"	"4"	"175"	"16"	"1"	"1"	"6"	"0"	"0"	"1"	"2"	"4"	"0"	"1"	"5"	"2"	"3"	"1"	"252"	"0"	"1"	"253"	"0"
"147"	"130"	"208"	"29"	"10"	"567"	"32"	"5"	"10"	"4"	"0"	"2"	"3"	"12"	"2"	"3"	"1"	"13"	"7"	"7"	"3"	"918"	"0"	"6"	"924"	"0"
"148"	"131"	"56"	"152"	"12"	"469"	"17"	"2"	"9"	"26"	"4"	"6"	"7"	"14"	"16"	"28"	"22"	"14"	"24"	"8"	"12"	"898"	"0"	"23"	"921"	"0"
"149"	"132"	"159"	"213"	"4"	"366"	"20"	"6"	"1"	"5"	"1"	"3"	"4"	"3"	"10"	"4"	"6"	"9"	"24"	"11"	"5"	"854"	"0"	"8"	"862"	"0"
"150"	"133"	"183"	"37"	"6"	"307"	"43"	"6"	"9"	"17"	"1"	"3"	"0"	"0"	"6"	"6"	"9"	"16"	"30"	"9"	"11"	"699"	"0"	"13"	"712"	"0"
"151"	"134"	"68"	"57"	"8"	"510"	"26"	"4"	"6"	"34"	"3"	"4"	"6"	"4"	"10"	"10"	"5"	"7"	"9"	"3"	"2"	"776"	"0"	"4"	"780"	"0"
"152"	"135"	"31"	"181"	"9"	"402"	"9"	"5"	"1"	"7"	"7"	"1"	"5"	"6"	"7"	"9"	"9"	"10"	"6"	"3"	"3"	"711"	"0"	"9"	"720"	"0"
"153"	"136"	"130"	"146"	"5"	"247"	"26"	"2"	"2"	"16"	"2"	"2"	"3"	"6"	"10"	"12"	"10"	"19"	"31"	"7"	"7"	"683"	"0"	"7"	"690"	"0"
"154"	"136A"	"37"	"35"	"2"	"192"	"11"	"1"	"2"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"288"	"0"	"0"	"288"	"0"
"155"	"137"	"21"	"93"	"3"	"83"	"2"	"0"	"1"	"5"	"0"	"1"	"0"	"6"	"1"	"3"	"2"	"3"	"5"	"0"	"1"	"230"	"0"	"2"	"232"	"0"
"156"	"138"	"62"	"10"	"10"	"215"	"30"	"9"	"9"	"7"	"3"	"0"	"2"	"11"	"1"	"0"	"2"	"3"	"3"	"1"	"0"	"378"	"0"	"1"	"379"	"0"
"157"	"139"	"91"	"65"	"3"	"332"	"19"	"3"	"3"	"3"	"2"	"0"	"3"	"10"	"6"	"2"	"0"	"1"	"1"	"2"	"0"	"546"	"0"	"4"	"550"	"0"
"158"	"140"	"56"	"160"	"7"	"215"	"96"	"5"	"0"	"7"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"551"	"0"	"2"	"553"	"0"
"159"	"141"	"16"	"315"	"5"	"176"	"8"	"2"	"0"	"4"	"0"	"0"	"0"	"4"	"4"	"1"	"3"	"3"	"2"	"0"	"1"	"544"	"0"	"2"	"546"	"0"
"160"	"142"	"59"	"213"	"21"	"232"	"47"	"2"	"7"	"11"	"2"	"4"	"1"	"4"	"8"	"4"	"9"	"6"	"5"	"2"	"4"	"641"	"0"	"3"	"644"	"0"
"161"	"143"	"85"	"46"	"4"	"196"	"134"	"9"	"7"	"8"	"0"	"3"	"2"	"6"	"2"	"7"	"4"	"6"	"3"	"2"	"6"	"530"	"0"	"10"	"540"	"0"
"162"	"144"	"180"	"383"	"8"	"146"	"56"	"4"	"10"	"7"	"2"	"0"	"5"	"3"	"3"	"10"	"12"	"17"	"17"	"2"	"9"	"874"	"0"	"4"	"878"	"0"
"163"	"145"	"14"	"266"	"5"	"201"	"8"	"2"	"3"	"3"	"2"	"1"	"1"	"4"	"9"	"13"	"2"	"7"	"1"	"3"	"2"	"547"	"0"	"4"	"551"	"0"
"164"	"146"	"17"	"406"	"5"	"46"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"3"	"3"	"3"	"0"	"9"	"4"	"2"	"502"	"0"	"3"	"505"	"0"
"165"	"147"	"14"	"244"	"6"	"12"	"12"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"4"	"3"	"6"	"7"	"1"	"315"	"0"	"0"	"315"	"0"
"166"	"148"	"76"	"378"	"14"	"147"	"36"	"1"	"8"	"18"	"5"	"4"	"3"	"6"	"3"	"8"	"8"	"8"	"5"	"4"	"1"	"733"	"0"	"3"	"736"	"0"
"167"	"149"	"91"	"292"	"15"	"219"	"68"	"11"	"11"	"8"	"4"	"2"	"3"	"2"	"2"	"4"	"10"	"6"	"6"	"1"	"4"	"759"	"0"	"4"	"763"	"0"
"168"	"150"	"67"	"136"	"5"	"157"	"33"	"5"	"2"	"6"	"1"	"0"	"3"	"1"	"2"	"6"	"2"	"8"	"12"	"5"	"2"	"453"	"0"	"2"	"455"	"0"
"169"	"151"	"19"	"304"	"4"	"11"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"352"	"0"	"1"	"353"	"0"
"170"	"152"	"42"	"55"	"3"	"334"	"3"	"1"	"1"	"6"	"1"	"0"	"1"	"0"	"0"	"2"	"6"	"1"	"0"	"0"	"1"	"457"	"0"	"0"	"457"	"0"
"171"	"153"	"66"	"505"	"21"	"346"	"17"	"6"	"4"	"24"	"3"	"2"	"2"	"2"	"6"	"8"	"9"	"12"	"8"	"9"	"4"	"1054"	"0"	"4"	"1058"	"0"
"172"	"154"	"119"	"132"	"179"	"219"	"15"	"4"	"3"	"8"	"2"	"1"	"5"	"3"	"4"	"3"	"1"	"4"	"1"	"1"	"1"	"705"	"0"	"1"	"706"	"0"
"173"	"155"	"123"	"39"	"140"	"99"	"4"	"1"	"1"	"6"	"2"	"1"	"6"	"0"	"3"	"9"	"1"	"9"	"5"	"0"	"2"	"451"	"0"	"2"	"453"	"0"
"174"	"156"	"93"	"311"	"51"	"220"	"17"	"3"	"3"	"6"	"0"	"0"	"1"	"2"	"6"	"3"	"4"	"8"	"3"	"7"	"6"	"744"	"0"	"11"	"755"	"0"
"175"	"157"	"43"	"29"	"27"	"261"	"5"	"2"	"0"	"4"	"0"	"0"	"0"	"0"	"3"	"5"	"2"	"3"	"3"	"0"	"1"	"388"	"0"	"2"	"390"	"0"
"176"	"158"	"118"	"75"	"63"	"107"	"23"	"1"	"4"	"1"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"4"	"1"	"2"	"2"	"407"	"0"	"1"	"408"	"0"
"177"	"159"	"62"	"88"	"3"	"501"	"24"	"15"	"3"	"15"	"0"	"2"	"5"	"1"	"16"	"9"	"8"	"16"	"10"	"3"	"3"	"784"	"0"	"13"	"797"	"0"
"178"	"160"	"54"	"176"	"4"	"282"	"7"	"2"	"2"	"17"	"1"	"1"	"3"	"3"	"7"	"7"	"0"	"3"	"7"	"5"	"3"	"584"	"0"	"4"	"588"	"0"
"179"	"161"	"156"	"279"	"6"	"124"	"8"	"5"	"5"	"4"	"1"	"0"	"0"	"0"	"3"	"1"	"1"	"3"	"4"	"4"	"1"	"605"	"0"	"1"	"606"	"0"
"180"	"162"	"102"	"637"	"18"	"127"	"12"	"8"	"6"	"2"	"2"	"1"	"3"	"4"	"2"	"7"	"4"	"5"	"15"	"12"	"4"	"971"	"0"	"4"	"975"	"0"
"181"	"163"	"82"	"540"	"22"	"198"	"6"	"10"	"4"	"22"	"2"	"2"	"5"	"1"	"1"	"5"	"11"	"5"	"5"	"3"	"0"	"924"	"0"	"3"	"927"	"0"
"182"	"164"	"68"	"342"	"7"	"122"	"3"	"1"	"2"	"0"	"0"	"1"	"0"	"2"	"1"	"3"	"6"	"4"	"7"	"0"	"2"	"571"	"0"	"5"	"576"	"0"
"183"	"165"	"73"	"93"	"4"	"249"	"7"	"1"	"2"	"7"	"0"	"2"	"1"	"2"	"3"	"4"	"4"	"7"	"7"	"1"	"1"	"468"	"0"	"3"	"471"	"0"
"184"	"165A"	"67"	"39"	"1"	"305"	"4"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"3"	"0"	"1"	"2"	"0"	"0"	"427"	"0"	"3"	"430"	"0"
"185"	"166"	"243"	"123"	"6"	"394"	"16"	"7"	"7"	"17"	"1"	"2"	"2"	"2"	"1"	"4"	"4"	"8"	"4"	"1"	"1"	"843"	"0"	"0"	"843"	"0"
"186"	"167"	"98"	"190"	"10"	"274"	"21"	"3"	"7"	"9"	"0"	"1"	"1"	"3"	"5"	"5"	"3"	"1"	"6"	"3"	"3"	"643"	"0"	"1"	"644"	"0"
"187"	"168"	"116"	"222"	"12"	"316"	"20"	"5"	"5"	"22"	"1"	"0"	"5"	"2"	"4"	"8"	"4"	"5"	"4"	"1"	"3"	"755"	"0"	"6"	"761"	"0"
"188"	"169"	"300"	"45"	"6"	"295"	"19"	"4"	"7"	"5"	"2"	"2"	"3"	"1"	"6"	"1"	"2"	"13"	"13"	"5"	"3"	"732"	"0"	"4"	"736"	"0"
"189"	"170"	"47"	"184"	"9"	"52"	"9"	"4"	"4"	"5"	"0"	"0"	"2"	"5"	"3"	"5"	"7"	"10"	"10"	"4"	"4"	"364"	"0"	"1"	"365"	"0"
"190"	"171"	"33"	"106"	"10"	"347"	"8"	"0"	"1"	"8"	"0"	"2"	"3"	"1"	"1"	"4"	"3"	"4"	"2"	"0"	"1"	"534"	"0"	"4"	"538"	"0"
"191"	"172"	"45"	"24"	"0"	"236"	"16"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"2"	"9"	"1"	"4"	"2"	"1"	"0"	"351"	"0"	"3"	"354"	"0"
"192"	"173"	"81"	"53"	"4"	"412"	"11"	"1"	"3"	"10"	"2"	"0"	"0"	"2"	"4"	"3"	"4"	"5"	"3"	"5"	"1"	"604"	"0"	"1"	"605"	"0"
"193"	"174"	"16"	"46"	"9"	"333"	"16"	"5"	"1"	"7"	"4"	"1"	"4"	"4"	"11"	"8"	"1"	"2"	"6"	"2"	"0"	"476"	"0"	"10"	"486"	"0"
"194"	"175"	"76"	"30"	"5"	"453"	"28"	"6"	"5"	"18"	"6"	"2"	"3"	"7"	"24"	"11"	"3"	"14"	"8"	"4"	"2"	"705"	"0"	"10"	"715"	"0"
"195"	"176"	"152"	"37"	"1"	"229"	"77"	"4"	"4"	"3"	"2"	"0"	"0"	"3"	"0"	"3"	"3"	"7"	"9"	"0"	"1"	"535"	"0"	"2"	"537"	"0"
"196"	"177"	"105"	"40"	"4"	"185"	"63"	"9"	"9"	"8"	"1"	"1"	"2"	"1"	"4"	"2"	"7"	"6"	"3"	"5"	"0"	"455"	"0"	"2"	"457"	"0"
"197"	"178"	"172"	"91"	"9"	"364"	"141"	"7"	"6"	"7"	"3"	"2"	"4"	"5"	"5"	"4"	"5"	"15"	"15"	"7"	"4"	"866"	"0"	"6"	"872"	"0"
"198"	"179"	"178"	"71"	"7"	"155"	"163"	"5"	"9"	"4"	"2"	"4"	"1"	"7"	"7"	"4"	"8"	"16"	"24"	"4"	"5"	"674"	"0"	"10"	"684"	"0"
"199"	"180"	"27"	"492"	"8"	"73"	"5"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"1"	"3"	"2"	"3"	"1"	"2"	"621"	"0"	"0"	"621"	"0"
"200"	"181"	"44"	"208"	"31"	"171"	"16"	"1"	"7"	"12"	"4"	"1"	"1"	"6"	"12"	"10"	"7"	"12"	"13"	"2"	"5"	"563"	"0"	"6"	"569"	"0"
"201"	"182"	"218"	"58"	"2"	"70"	"4"	"2"	"3"	"0"	"1"	"2"	"2"	"0"	"1"	"1"	"2"	"8"	"10"	"8"	"4"	"396"	"0"	"6"	"402"	"0"
"202"	"183"	"46"	"260"	"10"	"158"	"18"	"3"	"2"	"5"	"2"	"2"	"1"	"3"	"7"	"4"	"8"	"13"	"5"	"5"	"1"	"553"	"0"	"5"	"558"	"0"
"203"	"184"	"20"	"275"	"12"	"138"	"15"	"0"	"0"	"2"	"1"	"0"	"2"	"1"	"1"	"3"	"4"	"7"	"4"	"2"	"1"	"488"	"0"	"2"	"490"	"0"
"204"	"185"	"52"	"376"	"22"	"160"	"10"	"6"	"1"	"8"	"0"	"1"	"3"	"2"	"3"	"10"	"12"	"17"	"3"	"5"	"1"	"692"	"0"	"3"	"695"	"0"
"205"	"186"	"26"	"97"	"10"	"466"	"21"	"3"	"3"	"10"	"3"	"1"	"5"	"12"	"42"	"15"	"9"	"14"	"5"	"1"	"3"	"746"	"0"	"6"	"752"	"0"
"206"	"187"	"120"	"19"	"3"	"118"	"30"	"7"	"2"	"3"	"0"	"1"	"5"	"1"	"4"	"2"	"5"	"10"	"0"	"0"	"0"	"330"	"0"	"1"	"331"	"0"
"207"	"188"	"41"	"382"	"8"	"298"	"15"	"2"	"2"	"0"	"0"	"0"	"1"	"1"	"4"	"3"	"10"	"1"	"3"	"3"	"1"	"775"	"0"	"9"	"784"	"0"
"208"	"189"	"52"	"211"	"13"	"232"	"11"	"2"	"1"	"6"	"3"	"1"	"1"	"4"	"2"	"3"	"3"	"5"	"4"	"4"	"2"	"560"	"0"	"5"	"565"	"0"
"209"	"189A"	"58"	"53"	"3"	"180"	"5"	"1"	"0"	"0"	"0"	"2"	"2"	"1"	"2"	"1"	"3"	"8"	"0"	"1"	"1"	"321"	"0"	"3"	"324"	"0"
"210"	"190"	"85"	"73"	"2"	"410"	"21"	"3"	"1"	"1"	"2"	"2"	"0"	"5"	"9"	"6"	"2"	"5"	"8"	"3"	"2"	"640"	"0"	"16"	"656"	"0"
"211"	"191"	"37"	"345"	"2"	"256"	"18"	"2"	"2"	"7"	"2"	"2"	"3"	"0"	"4"	"2"	"3"	"1"	"10"	"2"	"3"	"701"	"0"	"1"	"702"	"0"
"212"	"192"	"15"	"390"	"3"	"17"	"12"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"6"	"2"	"3"	"0"	"1"	"451"	"0"	"0"	"451"	"0"
"213"	"193"	"53"	"327"	"14"	"157"	"43"	"4"	"4"	"9"	"1"	"5"	"2"	"2"	"3"	"3"	"7"	"10"	"3"	"4"	"2"	"653"	"0"	"3"	"656"	"0"
"214"	"194"	"126"	"165"	"6"	"280"	"104"	"3"	"11"	"8"	"1"	"2"	"5"	"4"	"6"	"4"	"3"	"4"	"12"	"2"	"4"	"750"	"0"	"4"	"754"	"0"
"215"	"195"	"262"	"362"	"14"	"211"	"20"	"8"	"5"	"4"	"0"	"2"	"8"	"2"	"1"	"2"	"2"	"5"	"3"	"1"	"2"	"914"	"0"	"4"	"918"	"0"
"216"	"196"	"80"	"112"	"2"	"254"	"29"	"3"	"3"	"1"	"3"	"1"	"1"	"1"	"9"	"2"	"5"	"8"	"7"	"8"	"0"	"529"	"0"	"7"	"536"	"0"
"217"	"197"	"84"	"90"	"2"	"248"	"14"	"0"	"1"	"4"	"0"	"1"	"0"	"1"	"2"	"0"	"4"	"3"	"10"	"1"	"3"	"468"	"0"	"3"	"471"	"0"
"218"	"198"	"76"	"472"	"9"	"107"	"15"	"1"	"2"	"3"	"1"	"0"	"4"	"1"	"1"	"1"	"8"	"17"	"8"	"8"	"4"	"738"	"0"	"0"	"738"	"0"
"219"	"199"	"38"	"545"	"10"	"56"	"3"	"1"	"0"	"5"	"1"	"0"	"3"	"0"	"1"	"3"	"10"	"4"	"3"	"3"	"2"	"688"	"0"	"2"	"690"	"0"
"220"	"200"	"23"	"264"	"2"	"82"	"4"	"2"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"384"	"0"	"0"	"384"	"0"
"221"	"201"	"57"	"299"	"9"	"171"	"16"	"5"	"2"	"2"	"2"	"2"	"3"	"4"	"4"	"14"	"12"	"10"	"12"	"4"	"2"	"630"	"0"	"9"	"639"	"0"
"222"	"202"	"86"	"296"	"7"	"270"	"15"	"3"	"4"	"2"	"1"	"2"	"0"	"0"	"2"	"6"	"8"	"6"	"6"	"2"	"2"	"718"	"0"	"6"	"724"	"0"
"223"	"203"	"57"	"85"	"9"	"668"	"14"	"1"	"2"	"13"	"3"	"2"	"1"	"5"	"11"	"6"	"3"	"7"	"21"	"6"	"5"	"919"	"0"	"18"	"937"	"0"
"224"	"204"	"75"	"587"	"5"	"118"	"6"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"6"	"8"	"11"	"9"	"6"	"839"	"0"	"3"	"842"	"0"
"225"	"205"	"55"	"22"	"16"	"451"	"17"	"0"	"6"	"20"	"4"	"2"	"6"	"1"	"11"	"7"	"5"	"11"	"6"	"0"	"3"	"643"	"0"	"4"	"647"	"0"
"226"	"Grand Total"	"19924"	"43669"	"2614"	"54253"	"4495"	"755"	"879"	"1837"	"382"	"333"	"455"	"678"	"999"	"1117"	"1029"	"1439"	"1484"	"647"	"492"	"13748
1"	"0"	"878"	"13835
9"	"0"
"227"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"228"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"229"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
