"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"105"	"14"	"127"	"4"	"207"	"4"	"1"	"0"	"6"	"0"	"0"	"1"	"2"	"7"	"3"	"3"	"3"	"0"	"4"	"1"	"4"	"0"	"0"	"391"	"0"	"0"	"391"	"0"
"120"	"106"	"110"	"323"	"14"	"89"	"2"	"3"	"2"	"9"	"3"	"2"	"1"	"0"	"2"	"3"	"7"	"9"	"9"	"6"	"1"	"3"	"0"	"1"	"599"	"0"	"0"	"599"	"0"
"121"	"107"	"21"	"152"	"1"	"121"	"3"	"1"	"4"	"33"	"1"	"0"	"3"	"2"	"7"	"2"	"7"	"10"	"6"	"8"	"1"	"5"	"2"	"1"	"391"	"0"	"7"	"398"	"0"
"122"	"108"	"8"	"165"	"5"	"111"	"7"	"2"	"0"	"40"	"0"	"1"	"1"	"0"	"3"	"0"	"2"	"5"	"0"	"0"	"1"	"0"	"0"	"0"	"351"	"0"	"0"	"351"	"0"
"123"	"109"	"45"	"328"	"28"	"64"	"2"	"1"	"0"	"19"	"3"	"0"	"0"	"1"	"3"	"6"	"8"	"7"	"2"	"1"	"6"	"4"	"1"	"0"	"529"	"0"	"2"	"531"	"0"
"124"	"110"	"37"	"273"	"89"	"182"	"3"	"0"	"2"	"14"	"2"	"2"	"0"	"1"	"6"	"5"	"3"	"6"	"1"	"9"	"13"	"7"	"2"	"7"	"664"	"0"	"6"	"670"	"0"
"125"	"111"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"
"126"	"112"	"17"	"121"	"1"	"128"	"8"	"0"	"2"	"23"	"2"	"0"	"7"	"1"	"9"	"1"	"4"	"3"	"6"	"4"	"3"	"3"	"1"	"0"	"344"	"0"	"3"	"347"	"0"
"127"	"113"	"14"	"167"	"1"	"125"	"1"	"1"	"0"	"55"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"373"	"0"	"0"	"373"	"0"
"128"	"114"	"59"	"379"	"9"	"131"	"3"	"2"	"3"	"45"	"2"	"1"	"3"	"3"	"6"	"9"	"25"	"9"	"1"	"3"	"2"	"1"	"0"	"0"	"696"	"0"	"0"	"696"	"0"
"129"	"115"	"60"	"181"	"8"	"267"	"10"	"3"	"0"	"35"	"4"	"0"	"4"	"2"	"8"	"2"	"4"	"9"	"2"	"2"	"1"	"4"	"1"	"1"	"608"	"0"	"1"	"609"	"0"
"130"	"116"	"7"	"195"	"3"	"160"	"2"	"2"	"0"	"71"	"1"	"0"	"0"	"0"	"5"	"5"	"3"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"458"	"0"	"3"	"461"	"0"
"131"	"117"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"
"132"	"118"	"10"	"170"	"2"	"95"	"2"	"1"	"1"	"30"	"5"	"1"	"0"	"1"	"4"	"5"	"1"	"10"	"3"	"0"	"3"	"2"	"1"	"1"	"348"	"0"	"2"	"350"	"0"
"133"	"119"	"21"	"288"	"68"	"235"	"9"	"2"	"1"	"26"	"3"	"1"	"3"	"11"	"17"	"10"	"13"	"10"	"5"	"2"	"3"	"1"	"5"	"1"	"735"	"0"	"4"	"739"	"0"
"134"	"120"	"43"	"125"	"2"	"206"	"5"	"3"	"0"	"31"	"1"	"0"	"0"	"1"	"5"	"3"	"2"	"3"	"3"	"0"	"0"	"4"	"1"	"0"	"438"	"0"	"3"	"441"	"0"
"135"	"121"	"35"	"186"	"4"	"148"	"6"	"3"	"1"	"17"	"1"	"1"	"2"	"4"	"8"	"2"	"4"	"3"	"0"	"4"	"0"	"3"	"1"	"3"	"436"	"0"	"2"	"438"	"0"
"136"	"122"	"30"	"180"	"8"	"200"	"8"	"1"	"2"	"95"	"3"	"4"	"4"	"3"	"10"	"7"	"12"	"8"	"1"	"3"	"1"	"4"	"0"	"0"	"584"	"0"	"3"	"587"	"0"
"137"	"123"	"106"	"247"	"4"	"73"	"1"	"1"	"2"	"35"	"0"	"1"	"2"	"0"	"4"	"2"	"1"	"7"	"4"	"1"	"1"	"1"	"0"	"1"	"494"	"0"	"7"	"501"	"0"
"138"	"124"	"18"	"142"	"3"	"232"	"1"	"1"	"2"	"11"	"0"	"0"	"2"	"2"	"6"	"1"	"1"	"0"	"2"	"3"	"1"	"2"	"1"	"1"	"432"	"0"	"4"	"436"	"0"
"139"	"125"	"34"	"206"	"2"	"178"	"2"	"1"	"3"	"21"	"1"	"1"	"2"	"9"	"9"	"2"	"5"	"18"	"0"	"4"	"1"	"1"	"1"	"0"	"501"	"0"	"1"	"502"	"0"
"140"	"126"	"49"	"229"	"3"	"144"	"3"	"2"	"1"	"146"	"3"	"1"	"1"	"1"	"7"	"1"	"2"	"1"	"10"	"7"	"1"	"4"	"0"	"2"	"618"	"0"	"2"	"620"	"0"
"141"	"127"	"22"	"220"	"5"	"221"	"4"	"4"	"2"	"7"	"1"	"0"	"3"	"1"	"6"	"5"	"9"	"5"	"4"	"3"	"6"	"2"	"1"	"1"	"532"	"0"	"2"	"534"	"0"
"142"	"128"	"4"	"89"	"0"	"324"	"3"	"1"	"3"	"15"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"3"	"5"	"3"	"0"	"0"	"455"	"0"	"0"	"455"	"0"
"143"	"129"	"81"	"84"	"46"	"101"	"3"	"4"	"2"	"10"	"4"	"1"	"2"	"5"	"14"	"1"	"5"	"15"	"1"	"2"	"2"	"1"	"3"	"2"	"389"	"0"	"2"	"391"	"0"
"144"	"130"	"176"	"238"	"2"	"107"	"9"	"3"	"3"	"61"	"3"	"3"	"4"	"4"	"6"	"5"	"5"	"27"	"6"	"3"	"3"	"3"	"0"	"3"	"674"	"0"	"3"	"677"	"0"
"145"	"131"	"14"	"144"	"1"	"49"	"0"	"4"	"2"	"8"	"5"	"0"	"0"	"1"	"2"	"3"	"3"	"10"	"4"	"2"	"0"	"0"	"0"	"3"	"255"	"0"	"1"	"256"	"0"
"146"	"132"	"7"	"194"	"2"	"41"	"3"	"1"	"1"	"18"	"0"	"0"	"3"	"1"	"3"	"6"	"4"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"292"	"0"	"0"	"292"	"0"
"147"	"133"	"8"	"223"	"10"	"47"	"1"	"2"	"3"	"59"	"1"	"1"	"4"	"1"	"5"	"1"	"4"	"16"	"1"	"3"	"0"	"0"	"1"	"1"	"392"	"0"	"1"	"393"	"0"
"148"	"134"	"27"	"241"	"5"	"169"	"5"	"4"	"1"	"2"	"2"	"0"	"4"	"4"	"11"	"0"	"5"	"12"	"1"	"6"	"2"	"0"	"0"	"1"	"502"	"0"	"2"	"504"	"0"
"149"	"135"	"183"	"65"	"0"	"39"	"1"	"1"	"2"	"1"	"1"	"1"	"3"	"0"	"2"	"1"	"0"	"4"	"2"	"1"	"0"	"0"	"0"	"1"	"308"	"0"	"5"	"313"	"0"
"150"	"136"	"46"	"136"	"7"	"307"	"11"	"1"	"4"	"13"	"1"	"0"	"2"	"4"	"8"	"1"	"5"	"5"	"3"	"2"	"3"	"1"	"2"	"0"	"562"	"0"	"0"	"562"	"0"
"151"	"137"	"18"	"271"	"4"	"132"	"9"	"2"	"2"	"24"	"7"	"2"	"8"	"4"	"4"	"14"	"10"	"6"	"12"	"18"	"4"	"12"	"2"	"4"	"569"	"0"	"8"	"577"	"0"
"152"	"138"	"302"	"99"	"5"	"171"	"3"	"0"	"2"	"8"	"0"	"0"	"3"	"2"	"4"	"1"	"2"	"14"	"5"	"2"	"0"	"1"	"2"	"2"	"628"	"0"	"2"	"630"	"0"
"153"	"139"	"20"	"75"	"54"	"107"	"2"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"270"	"0"	"0"	"270"	"0"
"154"	"140"	"32"	"239"	"15"	"135"	"13"	"3"	"6"	"20"	"0"	"0"	"3"	"7"	"13"	"3"	"8"	"13"	"12"	"9"	"3"	"3"	"4"	"1"	"542"	"0"	"4"	"546"	"0"
"155"	"141"	"117"	"159"	"2"	"101"	"4"	"0"	"1"	"7"	"1"	"1"	"1"	"0"	"4"	"0"	"6"	"5"	"5"	"1"	"7"	"1"	"1"	"2"	"426"	"0"	"2"	"428"	"0"
"156"	"142"	"98"	"158"	"3"	"260"	"6"	"0"	"0"	"16"	"1"	"0"	"0"	"1"	"4"	"1"	"0"	"1"	"1"	"2"	"2"	"3"	"1"	"0"	"558"	"0"	"0"	"558"	"0"
"157"	"143"	"9"	"41"	"0"	"279"	"5"	"0"	"0"	"1"	"2"	"3"	"0"	"1"	"5"	"1"	"1"	"2"	"2"	"0"	"11"	"2"	"1"	"0"	"366"	"0"	"1"	"367"	"0"
"158"	"144"	"97"	"154"	"1"	"215"	"6"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"5"	"1"	"1"	"3"	"2"	"5"	"0"	"1"	"0"	"0"	"495"	"0"	"0"	"495"	"0"
"159"	"145"	"32"	"210"	"95"	"91"	"7"	"4"	"1"	"4"	"2"	"3"	"8"	"9"	"21"	"10"	"10"	"24"	"4"	"5"	"2"	"11"	"4"	"2"	"559"	"0"	"11"	"570"	"0"
"160"	"146"	"181"	"243"	"2"	"39"	"1"	"2"	"2"	"24"	"3"	"2"	"2"	"1"	"6"	"8"	"11"	"6"	"8"	"5"	"3"	"1"	"1"	"4"	"555"	"0"	"3"	"558"	"0"
"161"	"147"	"16"	"103"	"2"	"65"	"3"	"1"	"2"	"2"	"1"	"0"	"0"	"2"	"1"	"4"	"6"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"214"	"0"	"0"	"214"	"0"
"162"	"148"	"56"	"150"	"6"	"145"	"34"	"5"	"3"	"10"	"3"	"0"	"3"	"2"	"9"	"9"	"4"	"9"	"6"	"4"	"2"	"1"	"0"	"2"	"463"	"0"	"2"	"465"	"0"
"163"	"149"	"29"	"135"	"2"	"138"	"4"	"0"	"0"	"8"	"2"	"0"	"0"	"1"	"1"	"2"	"4"	"5"	"1"	"0"	"2"	"0"	"0"	"0"	"334"	"0"	"2"	"336"	"0"
"164"	"150"	"28"	"143"	"14"	"200"	"5"	"2"	"0"	"2"	"3"	"4"	"6"	"5"	"17"	"3"	"2"	"23"	"0"	"5"	"2"	"3"	"0"	"1"	"468"	"0"	"3"	"471"	"0"
"165"	"151"	"208"	"29"	"0"	"83"	"3"	"2"	"2"	"2"	"5"	"2"	"1"	"2"	"5"	"8"	"3"	"11"	"1"	"1"	"1"	"1"	"1"	"0"	"371"	"0"	"2"	"373"	"0"
"166"	"152"	"39"	"166"	"16"	"150"	"0"	"0"	"0"	"5"	"1"	"0"	"0"	"1"	"5"	"1"	"5"	"43"	"1"	"9"	"5"	"5"	"1"	"0"	"453"	"0"	"0"	"453"	"0"
"167"	"153"	"22"	"221"	"1"	"121"	"1"	"7"	"5"	"38"	"0"	"2"	"4"	"5"	"22"	"7"	"20"	"19"	"1"	"2"	"0"	"8"	"1"	"2"	"509"	"0"	"1"	"510"	"0"
"168"	"154"	"144"	"46"	"1"	"78"	"0"	"1"	"1"	"1"	"3"	"1"	"2"	"0"	"6"	"0"	"0"	"4"	"3"	"2"	"1"	"1"	"3"	"1"	"299"	"0"	"2"	"301"	"0"
"169"	"155"	"6"	"186"	"43"	"100"	"10"	"3"	"0"	"8"	"1"	"2"	"3"	"0"	"5"	"4"	"5"	"9"	"0"	"1"	"2"	"1"	"3"	"0"	"392"	"0"	"2"	"394"	"0"
"170"	"156"	"11"	"171"	"4"	"63"	"17"	"2"	"0"	"1"	"1"	"1"	"2"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"0"	"1"	"279"	"0"
"171"	"157"	"227"	"119"	"77"	"82"	"1"	"1"	"2"	"13"	"3"	"0"	"0"	"1"	"2"	"4"	"10"	"14"	"12"	"5"	"4"	"3"	"0"	"2"	"582"	"0"	"5"	"587"	"0"
"172"	"158"	"32"	"236"	"5"	"43"	"8"	"0"	"0"	"6"	"4"	"0"	"1"	"5"	"1"	"5"	"9"	"6"	"4"	"4"	"2"	"0"	"1"	"2"	"374"	"0"	"2"	"376"	"0"
"173"	"159"	"61"	"212"	"0"	"94"	"7"	"3"	"0"	"1"	"5"	"0"	"3"	"3"	"5"	"8"	"23"	"13"	"3"	"9"	"3"	"1"	"2"	"2"	"458"	"0"	"7"	"465"	"0"
"174"	"160"	"60"	"180"	"3"	"149"	"5"	"2"	"1"	"3"	"2"	"1"	"5"	"2"	"12"	"8"	"9"	"7"	"14"	"4"	"4"	"3"	"5"	"1"	"480"	"0"	"8"	"488"	"0"
"175"	"161"	"49"	"281"	"14"	"91"	"7"	"1"	"2"	"25"	"2"	"2"	"4"	"2"	"4"	"4"	"7"	"3"	"23"	"14"	"5"	"5"	"1"	"3"	"549"	"0"	"4"	"553"	"0"
"176"	"162"	"17"	"409"	"9"	"83"	"1"	"1"	"0"	"3"	"2"	"1"	"1"	"0"	"0"	"3"	"3"	"3"	"7"	"2"	"5"	"1"	"4"	"0"	"555"	"0"	"5"	"560"	"0"
"177"	"163"	"17"	"412"	"131"	"40"	"0"	"4"	"3"	"4"	"3"	"2"	"2"	"2"	"4"	"4"	"7"	"5"	"24"	"8"	"4"	"6"	"5"	"6"	"693"	"0"	"7"	"700"	"0"
"178"	"164"	"44"	"489"	"12"	"172"	"7"	"1"	"3"	"4"	"0"	"1"	"3"	"2"	"6"	"2"	"9"	"11"	"0"	"2"	"1"	"1"	"0"	"0"	"770"	"0"	"0"	"770"	"0"
"179"	"165"	"130"	"74"	"3"	"73"	"0"	"3"	"0"	"2"	"2"	"1"	"1"	"3"	"7"	"1"	"2"	"6"	"5"	"5"	"1"	"1"	"1"	"1"	"322"	"0"	"0"	"322"	"0"
"180"	"166"	"8"	"154"	"2"	"132"	"2"	"1"	"0"	"6"	"1"	"0"	"4"	"3"	"9"	"5"	"4"	"21"	"3"	"5"	"4"	"1"	"2"	"2"	"369"	"0"	"1"	"370"	"0"
"181"	"167"	"6"	"82"	"6"	"162"	"2"	"2"	"0"	"14"	"3"	"0"	"1"	"3"	"7"	"2"	"4"	"2"	"2"	"4"	"4"	"3"	"0"	"2"	"311"	"0"	"0"	"311"	"0"
"182"	"168"	"203"	"258"	"11"	"64"	"2"	"3"	"2"	"4"	"4"	"2"	"3"	"4"	"4"	"7"	"35"	"14"	"4"	"4"	"0"	"0"	"0"	"0"	"628"	"0"	"2"	"630"	"0"
"183"	"169"	"340"	"118"	"2"	"65"	"0"	"5"	"1"	"15"	"2"	"1"	"3"	"4"	"8"	"11"	"9"	"28"	"11"	"2"	"0"	"2"	"1"	"4"	"632"	"0"	"5"	"637"	"0"
"184"	"170"	"14"	"244"	"30"	"186"	"4"	"3"	"1"	"2"	"2"	"0"	"0"	"2"	"1"	"2"	"2"	"3"	"12"	"23"	"7"	"5"	"5"	"4"	"552"	"0"	"3"	"555"	"0"
"185"	"171"	"20"	"166"	"6"	"310"	"13"	"0"	"0"	"7"	"3"	"1"	"9"	"6"	"14"	"2"	"5"	"17"	"5"	"10"	"5"	"9"	"2"	"0"	"610"	"0"	"5"	"615"	"0"
"186"	"172"	"17"	"119"	"2"	"185"	"6"	"1"	"2"	"6"	"1"	"2"	"1"	"1"	"1"	"0"	"0"	"3"	"2"	"7"	"2"	"4"	"1"	"1"	"364"	"0"	"4"	"368"	"0"
"187"	"173"	"149"	"167"	"0"	"62"	"1"	"0"	"0"	"29"	"0"	"0"	"0"	"1"	"6"	"2"	"2"	"4"	"4"	"1"	"1"	"1"	"5"	"0"	"435"	"0"	"1"	"436"	"0"
"188"	"174"	"5"	"138"	"2"	"13"	"2"	"2"	"1"	"31"	"0"	"0"	"3"	"0"	"1"	"3"	"7"	"8"	"2"	"4"	"0"	"0"	"1"	"1"	"224"	"0"	"1"	"225"	"0"
"189"	"175"	"104"	"10"	"0"	"22"	"2"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"1"	"2"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"1"	"152"	"0"	"3"	"155"	"0"
"190"	"176"	"32"	"196"	"6"	"126"	"12"	"5"	"1"	"9"	"4"	"1"	"1"	"6"	"11"	"4"	"12"	"9"	"4"	"2"	"1"	"2"	"1"	"0"	"445"	"0"	"1"	"446"	"0"
"191"	"177"	"53"	"164"	"1"	"45"	"1"	"1"	"0"	"38"	"1"	"1"	"2"	"0"	"5"	"1"	"5"	"9"	"3"	"1"	"0"	"1"	"0"	"2"	"334"	"0"	"1"	"335"	"0"
"192"	"178"	"10"	"231"	"2"	"201"	"3"	"1"	"1"	"7"	"0"	"0"	"2"	"1"	"3"	"3"	"2"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"471"	"0"	"0"	"471"	"0"
"193"	"179"	"16"	"83"	"54"	"157"	"3"	"0"	"0"	"3"	"0"	"0"	"3"	"1"	"9"	"2"	"3"	"4"	"2"	"4"	"1"	"1"	"2"	"1"	"349"	"0"	"2"	"351"	"0"
"194"	"180"	"39"	"122"	"5"	"232"	"5"	"3"	"3"	"45"	"0"	"1"	"3"	"1"	"5"	"2"	"2"	"8"	"4"	"2"	"1"	"2"	"0"	"1"	"486"	"0"	"1"	"487"	"0"
"195"	"181"	"0"	"11"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"14"	"0"	"0"	"14"	"0"
"196"	"182"	"108"	"344"	"10"	"32"	"1"	"3"	"3"	"12"	"2"	"1"	"1"	"0"	"3"	"10"	"5"	"10"	"7"	"3"	"2"	"0"	"0"	"1"	"558"	"0"	"4"	"562"	"0"
"197"	"183"	"0"	"93"	"4"	"135"	"2"	"0"	"1"	"28"	"1"	"0"	"1"	"2"	"4"	"2"	"2"	"4"	"0"	"7"	"0"	"4"	"1"	"4"	"295"	"0"	"1"	"296"	"0"
"198"	"184"	"5"	"49"	"37"	"123"	"5"	"1"	"0"	"17"	"2"	"0"	"0"	"0"	"4"	"1"	"1"	"5"	"1"	"1"	"0"	"4"	"4"	"0"	"260"	"0"	"2"	"262"	"0"
"199"	"185"	"3"	"191"	"7"	"128"	"1"	"6"	"2"	"21"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"4"	"3"	"4"	"4"	"0"	"2"	"0"	"378"	"0"	"2"	"380"	"0"
"200"	"186"	"4"	"97"	"57"	"40"	"3"	"3"	"7"	"69"	"3"	"1"	"2"	"0"	"5"	"2"	"37"	"20"	"1"	"4"	"3"	"2"	"0"	"2"	"362"	"0"	"3"	"365"	"0"
"201"	"187"	"47"	"234"	"10"	"103"	"8"	"2"	"6"	"66"	"2"	"1"	"6"	"3"	"13"	"7"	"3"	"13"	"2"	"2"	"1"	"2"	"1"	"0"	"532"	"0"	"3"	"535"	"0"
"202"	"188"	"11"	"195"	"5"	"117"	"10"	"0"	"2"	"12"	"1"	"0"	"1"	"1"	"2"	"1"	"4"	"3"	"1"	"2"	"0"	"0"	"0"	"0"	"368"	"0"	"4"	"372"	"0"
"203"	"189"	"3"	"207"	"11"	"90"	"3"	"0"	"0"	"16"	"0"	"0"	"1"	"5"	"7"	"5"	"14"	"2"	"0"	"3"	"0"	"2"	"0"	"1"	"370"	"0"	"3"	"373"	"0"
"204"	"190"	"12"	"625"	"4"	"42"	"0"	"0"	"1"	"5"	"0"	"0"	"3"	"0"	"6"	"2"	"8"	"4"	"7"	"11"	"3"	"2"	"1"	"1"	"737"	"0"	"4"	"741"	"0"
"205"	"191"	"11"	"264"	"52"	"51"	"2"	"2"	"0"	"2"	"1"	"1"	"0"	"0"	"3"	"4"	"4"	"6"	"0"	"1"	"1"	"1"	"0"	"0"	"406"	"0"	"0"	"406"	"0"
"206"	"192"	"26"	"93"	"4"	"20"	"2"	"3"	"0"	"30"	"4"	"2"	"0"	"2"	"2"	"3"	"11"	"3"	"5"	"5"	"1"	"3"	"0"	"1"	"220"	"0"	"3"	"223"	"0"
"207"	"193"	"18"	"87"	"5"	"105"	"4"	"2"	"1"	"8"	"1"	"3"	"0"	"5"	"10"	"8"	"5"	"9"	"3"	"2"	"1"	"6"	"0"	"0"	"283"	"0"	"4"	"287"	"0"
"208"	"194"	"13"	"150"	"79"	"91"	"6"	"2"	"0"	"7"	"1"	"0"	"3"	"6"	"10"	"4"	"5"	"7"	"4"	"3"	"2"	"3"	"3"	"2"	"401"	"0"	"0"	"401"	"0"
"209"	"195"	"3"	"144"	"2"	"55"	"1"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"3"	"1"	"9"	"1"	"1"	"3"	"2"	"4"	"0"	"0"	"234"	"0"	"2"	"236"	"0"
"210"	"196"	"278"	"49"	"1"	"20"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"3"	"5"	"1"	"0"	"0"	"1"	"0"	"366"	"0"	"0"	"366"	"0"
"211"	"197"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"212"	"198"	"84"	"236"	"2"	"79"	"4"	"3"	"1"	"12"	"1"	"2"	"4"	"3"	"3"	"2"	"13"	"7"	"1"	"0"	"1"	"0"	"0"	"1"	"459"	"0"	"3"	"462"	"0"
"213"	"199"	"3"	"166"	"3"	"104"	"1"	"1"	"0"	"5"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"291"	"0"	"1"	"292"	"0"
"214"	"200"	"18"	"497"	"1"	"31"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"4"	"5"	"1"	"0"	"1"	"0"	"0"	"1"	"565"	"0"	"2"	"567"	"0"
"215"	"201"	"5"	"476"	"1"	"13"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"3"	"2"	"3"	"0"	"0"	"0"	"0"	"512"	"0"	"2"	"514"	"0"
"216"	"202"	"12"	"309"	"10"	"20"	"2"	"0"	"1"	"4"	"2"	"0"	"2"	"1"	"4"	"6"	"20"	"13"	"4"	"19"	"1"	"2"	"2"	"2"	"436"	"0"	"2"	"438"	"0"
"217"	"203"	"48"	"167"	"58"	"36"	"3"	"2"	"2"	"7"	"0"	"2"	"2"	"3"	"4"	"6"	"8"	"18"	"2"	"4"	"2"	"3"	"0"	"4"	"381"	"0"	"7"	"388"	"0"
"218"	"204"	"133"	"476"	"2"	"45"	"2"	"0"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"2"	"0"	"1"	"0"	"0"	"2"	"675"	"0"	"4"	"679"	"0"
"219"	"205"	"43"	"174"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"235"	"0"	"0"	"235"	"0"
"220"	"206"	"26"	"492"	"2"	"25"	"2"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"4"	"2"	"6"	"3"	"4"	"6"	"0"	"0"	"3"	"1"	"581"	"0"	"0"	"581"	"0"
"221"	"207"	"11"	"44"	"1"	"325"	"9"	"0"	"0"	"1"	"3"	"1"	"2"	"0"	"9"	"1"	"4"	"2"	"4"	"2"	"1"	"4"	"2"	"0"	"426"	"0"	"1"	"427"	"0"
"222"	"208"	"171"	"141"	"30"	"297"	"10"	"2"	"0"	"4"	"3"	"0"	"3"	"4"	"11"	"1"	"8"	"17"	"10"	"7"	"0"	"6"	"3"	"0"	"728"	"0"	"2"	"730"	"0"
"223"	"209"	"11"	"256"	"3"	"144"	"0"	"1"	"0"	"2"	"0"	"0"	"5"	"5"	"6"	"1"	"3"	"5"	"0"	"10"	"2"	"4"	"0"	"2"	"460"	"0"	"2"	"462"	"0"
"224"	"210"	"2"	"303"	"17"	"62"	"1"	"2"	"0"	"3"	"0"	"3"	"5"	"1"	"4"	"2"	"4"	"3"	"3"	"2"	"0"	"0"	"1"	"1"	"419"	"0"	"0"	"419"	"0"
"225"	"211"	"13"	"387"	"11"	"151"	"11"	"3"	"4"	"6"	"5"	"7"	"9"	"4"	"11"	"5"	"12"	"35"	"7"	"7"	"4"	"2"	"5"	"3"	"702"	"0"	"10"	"712"	"0"
"226"	"212"	"8"	"277"	"4"	"128"	"6"	"4"	"0"	"4"	"0"	"2"	"2"	"0"	"4"	"3"	"7"	"5"	"3"	"1"	"0"	"2"	"2"	"0"	"462"	"0"	"1"	"463"	"0"
"227"	"213"	"7"	"227"	"4"	"239"	"5"	"0"	"1"	"6"	"2"	"1"	"0"	"1"	"4"	"4"	"7"	"4"	"1"	"7"	"2"	"1"	"0"	"0"	"523"	"0"	"3"	"526"	"0"
"228"	"214"	"69"	"256"	"6"	"99"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"0"	"2"	"2"	"5"	"6"	"0"	"6"	"0"	"0"	"0"	"0"	"457"	"0"	"3"	"460"	"0"
"229"	"215"	"42"	"125"	"37"	"196"	"13"	"2"	"3"	"4"	"2"	"1"	"0"	"4"	"10"	"6"	"4"	"8"	"2"	"2"	"1"	"5"	"1"	"1"	"469"	"0"	"2"	"471"	"0"
"230"	"216"	"15"	"832"	"2"	"46"	"0"	"2"	"1"	"12"	"1"	"2"	"0"	"6"	"3"	"4"	"2"	"3"	"2"	"3"	"2"	"0"	"0"	"1"	"939"	"0"	"2"	"941"	"0"
"231"	"217"	"111"	"57"	"17"	"31"	"2"	"3"	"0"	"2"	"0"	"2"	"2"	"1"	"1"	"3"	"2"	"12"	"2"	"0"	"1"	"0"	"0"	"0"	"249"	"0"	"3"	"252"	"0"
"232"	"218"	"2"	"625"	"0"	"35"	"0"	"0"	"0"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"4"	"3"	"1"	"2"	"0"	"0"	"0"	"0"	"680"	"0"	"1"	"681"	"0"
"233"	"219"	"75"	"65"	"21"	"78"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"2"	"8"	"7"	"1"	"3"	"0"	"1"	"0"	"0"	"269"	"0"	"0"	"269"	"0"
"234"	"220"	"124"	"76"	"4"	"200"	"7"	"6"	"2"	"5"	"2"	"1"	"2"	"3"	"12"	"4"	"2"	"14"	"8"	"6"	"1"	"10"	"2"	"4"	"495"	"0"	"2"	"497"	"0"
"235"	"221"	"163"	"81"	"1"	"273"	"7"	"5"	"1"	"7"	"2"	"0"	"5"	"8"	"11"	"12"	"3"	"32"	"10"	"1"	"3"	"1"	"3"	"3"	"632"	"0"	"7"	"639"	"0"
"236"	"222"	"20"	"343"	"9"	"126"	"4"	"5"	"2"	"25"	"1"	"1"	"3"	"2"	"5"	"3"	"7"	"5"	"2"	"7"	"0"	"1"	"0"	"0"	"571"	"0"	"5"	"576"	"0"
"237"	"223"	"11"	"438"	"1"	"39"	"1"	"3"	"5"	"3"	"0"	"0"	"2"	"1"	"4"	"8"	"8"	"6"	"2"	"5"	"1"	"2"	"0"	"1"	"541"	"0"	"3"	"544"	"0"
