"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"122"	"116"	"408"	"9"	"331"	"0"	"7"	"2"	"2"	"3"	"67"	"1"	"2"	"3"	"2"	"1"	"1"	"4"	"959"	"0"	"3"	"962"	"0"
"145"	"123"	"32"	"284"	"9"	"396"	"6"	"5"	"7"	"10"	"13"	"158"	"9"	"10"	"24"	"21"	"15"	"45"	"17"	"1061"	"0"	"42"	"1103"	"0"
"146"	"124"	"89"	"220"	"9"	"167"	"1"	"1"	"2"	"2"	"3"	"27"	"2"	"2"	"2"	"2"	"1"	"0"	"2"	"532"	"0"	"0"	"532"	"0"
"147"	"124A"	"5"	"46"	"0"	"19"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"78"	"0"	"0"	"78"	"0"
"148"	"125"	"31"	"312"	"5"	"141"	"5"	"3"	"1"	"2"	"0"	"27"	"0"	"1"	"8"	"0"	"0"	"5"	"17"	"558"	"0"	"20"	"578"	"0"
"149"	"126"	"27"	"328"	"0"	"82"	"0"	"0"	"0"	"0"	"0"	"9"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"449"	"0"	"2"	"451"	"0"
"150"	"127"	"46"	"394"	"2"	"105"	"1"	"0"	"1"	"0"	"0"	"13"	"0"	"2"	"8"	"0"	"1"	"1"	"3"	"577"	"0"	"3"	"580"	"0"
"151"	"128"	"12"	"419"	"13"	"189"	"2"	"3"	"4"	"0"	"1"	"61"	"1"	"3"	"5"	"3"	"3"	"5"	"2"	"726"	"0"	"2"	"728"	"0"
"152"	"128A"	"10"	"237"	"0"	"101"	"0"	"0"	"0"	"0"	"0"	"8"	"3"	"1"	"2"	"1"	"1"	"2"	"0"	"366"	"0"	"8"	"374"	"0"
"153"	"129"	"17"	"403"	"6"	"164"	"2"	"3"	"0"	"1"	"3"	"35"	"1"	"2"	"5"	"0"	"3"	"1"	"0"	"646"	"0"	"2"	"648"	"0"
"154"	"130"	"14"	"314"	"2"	"130"	"0"	"0"	"1"	"1"	"0"	"18"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"482"	"0"	"0"	"482"	"0"
"155"	"130A"	"26"	"358"	"5"	"138"	"0"	"1"	"0"	"0"	"0"	"36"	"2"	"4"	"7"	"4"	"3"	"6"	"1"	"591"	"0"	"2"	"593"	"0"
"156"	"131"	"16"	"295"	"2"	"118"	"1"	"1"	"0"	"0"	"0"	"33"	"2"	"1"	"8"	"0"	"2"	"2"	"0"	"481"	"0"	"4"	"485"	"0"
"157"	"131A"	"14"	"457"	"5"	"118"	"2"	"0"	"1"	"1"	"0"	"6"	"1"	"0"	"2"	"1"	"0"	"1"	"0"	"609"	"0"	"1"	"610"	"0"
"158"	"132"	"14"	"292"	"1"	"194"	"0"	"0"	"2"	"2"	"1"	"30"	"0"	"4"	"5"	"0"	"3"	"2"	"0"	"550"	"0"	"2"	"552"	"0"
"159"	"133"	"18"	"344"	"14"	"373"	"9"	"2"	"3"	"0"	"6"	"98"	"5"	"8"	"23"	"5"	"16"	"10"	"1"	"935"	"0"	"14"	"949"	"0"
"160"	"134"	"26"	"271"	"5"	"545"	"12"	"5"	"7"	"3"	"7"	"84"	"9"	"12"	"23"	"4"	"2"	"12"	"0"	"1027"	"0"	"6"	"1033"	"0"
"161"	"135"	"38"	"621"	"9"	"203"	"4"	"1"	"0"	"1"	"2"	"45"	"5"	"2"	"6"	"1"	"1"	"2"	"2"	"943"	"0"	"3"	"946"	"0"
"162"	"136"	"57"	"530"	"8"	"391"	"9"	"7"	"4"	"1"	"3"	"118"	"6"	"7"	"12"	"2"	"6"	"10"	"8"	"1179"	"0"	"13"	"1192"	"0"
"163"	"137"	"30"	"292"	"5"	"379"	"9"	"1"	"3"	"1"	"1"	"70"	"6"	"2"	"13"	"1"	"7"	"9"	"5"	"834"	"0"	"12"	"846"	"0"
"164"	"138"	"25"	"145"	"15"	"650"	"15"	"3"	"3"	"6"	"2"	"106"	"6"	"6"	"18"	"4"	"6"	"11"	"4"	"1025"	"0"	"14"	"1039"	"0"
"165"	"139"	"17"	"301"	"11"	"606"	"7"	"1"	"0"	"1"	"3"	"37"	"2"	"5"	"6"	"1"	"3"	"4"	"11"	"1016"	"0"	"6"	"1022"	"0"
"166"	"140"	"255"	"168"	"11"	"117"	"1"	"1"	"0"	"1"	"2"	"18"	"0"	"0"	"5"	"4"	"3"	"4"	"7"	"597"	"0"	"4"	"601"	"0"
"167"	"141"	"33"	"108"	"7"	"331"	"3"	"4"	"0"	"0"	"3"	"57"	"7"	"1"	"9"	"0"	"1"	"3"	"10"	"577"	"0"	"13"	"590"	"0"
"168"	"142"	"23"	"7"	"8"	"1003"	"12"	"4"	"2"	"2"	"0"	"35"	"2"	"2"	"14"	"3"	"0"	"5"	"5"	"1127"	"0"	"4"	"1131"	"0"
"169"	"143"	"9"	"4"	"2"	"320"	"3"	"0"	"0"	"0"	"1"	"18"	"0"	"2"	"7"	"0"	"0"	"2"	"0"	"368"	"0"	"1"	"369"	"0"
"170"	"144"	"19"	"241"	"6"	"235"	"6"	"1"	"4"	"2"	"0"	"119"	"8"	"3"	"4"	"3"	"4"	"3"	"1"	"659"	"0"	"3"	"662"	"0"
"171"	"145"	"11"	"598"	"5"	"93"	"1"	"0"	"3"	"2"	"0"	"12"	"0"	"0"	"0"	"3"	"2"	"1"	"1"	"732"	"0"	"2"	"734"	"0"
"172"	"146"	"19"	"458"	"16"	"239"	"6"	"2"	"5"	"2"	"3"	"78"	"9"	"6"	"11"	"9"	"15"	"22"	"10"	"910"	"0"	"26"	"936"	"0"
"173"	"147"	"10"	"74"	"3"	"657"	"12"	"1"	"1"	"1"	"0"	"28"	"7"	"7"	"9"	"1"	"4"	"10"	"11"	"836"	"0"	"11"	"847"	"0"
"174"	"148"	"15"	"241"	"7"	"388"	"2"	"1"	"0"	"1"	"4"	"41"	"2"	"5"	"20"	"0"	"5"	"2"	"10"	"744"	"0"	"3"	"747"	"0"
"175"	"149"	"14"	"37"	"3"	"424"	"9"	"4"	"1"	"3"	"1"	"20"	"1"	"7"	"12"	"0"	"1"	"1"	"2"	"540"	"0"	"1"	"541"	"0"
"176"	"149A"	"34"	"184"	"4"	"472"	"11"	"2"	"1"	"3"	"2"	"32"	"7"	"1"	"9"	"2"	"1"	"5"	"11"	"781"	"0"	"5"	"786"	"0"
"177"	"150"	"27"	"217"	"11"	"564"	"17"	"1"	"2"	"2"	"0"	"42"	"3"	"2"	"6"	"2"	"1"	"4"	"5"	"906"	"0"	"6"	"912"	"0"
"178"	"151"	"27"	"439"	"11"	"429"	"5"	"1"	"3"	"1"	"3"	"43"	"4"	"2"	"9"	"1"	"7"	"13"	"1"	"999"	"0"	"26"	"1025"	"0"
"179"	"152"	"9"	"130"	"6"	"136"	"2"	"0"	"1"	"0"	"1"	"10"	"1"	"1"	"2"	"2"	"1"	"4"	"0"	"306"	"0"	"6"	"312"	"0"
"180"	"152A"	"25"	"368"	"4"	"468"	"5"	"0"	"2"	"1"	"2"	"37"	"3"	"3"	"5"	"1"	"1"	"2"	"6"	"933"	"0"	"8"	"941"	"0"
"181"	"153"	"8"	"138"	"5"	"228"	"6"	"2"	"0"	"1"	"1"	"19"	"1"	"2"	"0"	"1"	"1"	"0"	"0"	"413"	"0"	"3"	"416"	"0"
"182"	"154"	"16"	"460"	"4"	"189"	"2"	"1"	"1"	"2"	"2"	"26"	"3"	"5"	"5"	"5"	"3"	"1"	"1"	"726"	"0"	"29"	"755"	"0"
"183"	"155"	"5"	"294"	"10"	"286"	"1"	"1"	"1"	"1"	"1"	"21"	"1"	"0"	"4"	"2"	"3"	"1"	"0"	"632"	"0"	"7"	"639"	"0"
"184"	"156"	"26"	"187"	"10"	"676"	"11"	"6"	"0"	"4"	"2"	"53"	"7"	"4"	"24"	"12"	"2"	"3"	"18"	"1045"	"0"	"15"	"1060"	"0"
"185"	"157"	"18"	"439"	"11"	"144"	"1"	"0"	"1"	"3"	"1"	"31"	"3"	"4"	"9"	"11"	"9"	"16"	"1"	"702"	"0"	"9"	"711"	"0"
"186"	"158"	"30"	"279"	"12"	"247"	"6"	"3"	"1"	"4"	"4"	"66"	"7"	"7"	"21"	"10"	"12"	"15"	"1"	"725"	"0"	"18"	"743"	"0"
"187"	"159"	"37"	"530"	"5"	"241"	"2"	"0"	"4"	"3"	"1"	"33"	"1"	"2"	"4"	"2"	"3"	"1"	"3"	"872"	"0"	"8"	"880"	"0"
"188"	"160"	"29"	"135"	"3"	"275"	"10"	"4"	"2"	"0"	"1"	"37"	"1"	"7"	"15"	"0"	"6"	"2"	"5"	"532"	"0"	"7"	"539"	"0"
"189"	"161"	"13"	"87"	"3"	"339"	"4"	"1"	"0"	"1"	"1"	"32"	"3"	"3"	"8"	"1"	"2"	"2"	"2"	"502"	"0"	"2"	"504"	"0"
"190"	"161A"	"15"	"238"	"4"	"384"	"8"	"3"	"2"	"0"	"3"	"51"	"8"	"8"	"15"	"4"	"5"	"9"	"3"	"760"	"0"	"8"	"768"	"0"
"191"	"162"	"50"	"492"	"2"	"148"	"1"	"4"	"1"	"5"	"1"	"42"	"1"	"0"	"4"	"1"	"2"	"3"	"5"	"762"	"0"	"27"	"789"	"0"
"192"	"163"	"39"	"269"	"1"	"225"	"2"	"2"	"3"	"2"	"1"	"25"	"0"	"1"	"6"	"4"	"0"	"3"	"5"	"588"	"0"	"4"	"592"	"0"
"193"	"164"	"54"	"717"	"12"	"275"	"4"	"3"	"1"	"3"	"1"	"28"	"3"	"3"	"3"	"1"	"1"	"0"	"7"	"1116"	"0"	"8"	"1124"	"0"
"194"	"165"	"20"	"448"	"9"	"453"	"10"	"2"	"10"	"0"	"9"	"91"	"8"	"9"	"21"	"8"	"12"	"10"	"15"	"1135"	"0"	"37"	"1172"	"0"
"195"	"166"	"25"	"500"	"21"	"191"	"6"	"2"	"1"	"1"	"2"	"44"	"5"	"7"	"7"	"2"	"6"	"11"	"0"	"831"	"0"	"4"	"835"	"0"
"196"	"167"	"15"	"134"	"5"	"490"	"2"	"2"	"2"	"0"	"2"	"81"	"6"	"4"	"31"	"3"	"3"	"6"	"1"	"787"	"0"	"2"	"789"	"0"
"197"	"168"	"114"	"141"	"5"	"282"	"5"	"0"	"4"	"1"	"0"	"80"	"2"	"2"	"5"	"5"	"6"	"11"	"6"	"669"	"0"	"4"	"673"	"0"
"198"	"169"	"276"	"89"	"7"	"306"	"8"	"2"	"3"	"0"	"2"	"65"	"2"	"4"	"5"	"1"	"5"	"14"	"8"	"797"	"0"	"0"	"797"	"0"
"199"	"170"	"59"	"167"	"7"	"288"	"6"	"4"	"2"	"2"	"4"	"83"	"4"	"6"	"18"	"8"	"7"	"15"	"16"	"696"	"0"	"29"	"725"	"0"
"200"	"171"	"58"	"147"	"17"	"338"	"11"	"3"	"2"	"1"	"4"	"81"	"7"	"17"	"37"	"11"	"13"	"22"	"3"	"772"	"0"	"9"	"781"	"0"
"201"	"172"	"25"	"49"	"1"	"371"	"3"	"0"	"5"	"0"	"1"	"21"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"481"	"0"	"0"	"481"	"0"
"202"	"173"	"32"	"393"	"20"	"474"	"2"	"3"	"3"	"8"	"10"	"45"	"5"	"3"	"17"	"7"	"14"	"20"	"3"	"1059"	"0"	"10"	"1069"	"0"
"203"	"174"	"104"	"33"	"9"	"581"	"17"	"6"	"3"	"5"	"3"	"91"	"11"	"13"	"15"	"14"	"6"	"39"	"7"	"957"	"0"	"4"	"961"	"0"
"204"	"175"	"28"	"56"	"3"	"381"	"5"	"1"	"1"	"2"	"2"	"33"	"2"	"7"	"26"	"0"	"4"	"7"	"1"	"559"	"0"	"4"	"563"	"0"
"205"	"176"	"25"	"89"	"4"	"338"	"5"	"1"	"2"	"2"	"3"	"38"	"3"	"7"	"13"	"4"	"3"	"7"	"1"	"545"	"0"	"3"	"548"	"0"
"206"	"177"	"46"	"105"	"6"	"380"	"3"	"4"	"2"	"3"	"1"	"14"	"1"	"0"	"4"	"1"	"2"	"1"	"3"	"576"	"0"	"1"	"577"	"0"
"207"	"177A"	"47"	"185"	"8"	"308"	"6"	"2"	"1"	"0"	"2"	"11"	"2"	"1"	"4"	"0"	"1"	"2"	"8"	"588"	"0"	"1"	"589"	"0"
"208"	"178"	"80"	"11"	"9"	"620"	"21"	"5"	"6"	"1"	"1"	"82"	"8"	"15"	"45"	"10"	"6"	"21"	"6"	"947"	"0"	"5"	"952"	"0"
"209"	"179"	"27"	"153"	"17"	"444"	"10"	"4"	"7"	"4"	"4"	"54"	"2"	"3"	"27"	"3"	"2"	"10"	"0"	"771"	"0"	"1"	"772"	"0"
"210"	"180"	"14"	"155"	"3"	"193"	"2"	"0"	"2"	"0"	"0"	"22"	"1"	"1"	"5"	"0"	"0"	"1"	"5"	"404"	"0"	"5"	"409"	"0"
"211"	"181"	"42"	"290"	"9"	"556"	"12"	"3"	"3"	"3"	"2"	"39"	"1"	"1"	"7"	"7"	"0"	"1"	"3"	"979"	"0"	"8"	"987"	"0"
"212"	"182"	"16"	"224"	"4"	"288"	"3"	"1"	"4"	"0"	"0"	"28"	"1"	"2"	"4"	"3"	"3"	"4"	"2"	"587"	"0"	"1"	"588"	"0"
"213"	"183"	"36"	"69"	"5"	"333"	"4"	"2"	"4"	"1"	"2"	"37"	"2"	"2"	"15"	"3"	"3"	"7"	"2"	"527"	"0"	"3"	"530"	"0"
"214"	"184"	"30"	"13"	"5"	"582"	"20"	"7"	"9"	"2"	"5"	"87"	"3"	"7"	"18"	"2"	"2"	"10"	"5"	"807"	"0"	"8"	"815"	"0"
"215"	"185"	"20"	"78"	"6"	"619"	"6"	"2"	"4"	"0"	"7"	"51"	"0"	"6"	"10"	"3"	"1"	"6"	"6"	"825"	"0"	"11"	"836"	"0"
"216"	"186"	"18"	"386"	"6"	"207"	"8"	"0"	"3"	"2"	"2"	"30"	"6"	"10"	"18"	"4"	"7"	"17"	"3"	"727"	"0"	"10"	"737"	"0"
"217"	"187"	"20"	"324"	"7"	"222"	"4"	"0"	"3"	"0"	"3"	"25"	"1"	"4"	"5"	"1"	"3"	"12"	"2"	"636"	"0"	"8"	"644"	"0"
"218"	"188"	"7"	"172"	"11"	"475"	"11"	"6"	"2"	"0"	"4"	"63"	"2"	"8"	"18"	"5"	"3"	"9"	"5"	"801"	"0"	"16"	"817"	"0"
"219"	"189"	"25"	"443"	"10"	"387"	"7"	"3"	"2"	"1"	"1"	"50"	"2"	"0"	"9"	"3"	"2"	"6"	"9"	"960"	"0"	"6"	"966"	"0"
"220"	"190"	"25"	"51"	"9"	"581"	"11"	"2"	"2"	"1"	"3"	"78"	"5"	"8"	"33"	"6"	"7"	"19"	"5"	"846"	"0"	"3"	"849"	"0"
"221"	"191"	"11"	"163"	"10"	"652"	"8"	"2"	"6"	"0"	"5"	"62"	"5"	"9"	"17"	"6"	"8"	"10"	"3"	"977"	"0"	"4"	"981"	"0"
"222"	"192"	"12"	"358"	"6"	"167"	"2"	"2"	"2"	"0"	"2"	"26"	"1"	"2"	"0"	"0"	"2"	"0"	"2"	"584"	"0"	"2"	"586"	"0"
"223"	"193"	"11"	"118"	"11"	"525"	"19"	"2"	"3"	"3"	"5"	"55"	"7"	"13"	"37"	"6"	"4"	"15"	"1"	"835"	"0"	"12"	"847"	"0"
"224"	"194"	"19"	"159"	"7"	"562"	"12"	"5"	"5"	"1"	"4"	"64"	"9"	"19"	"46"	"6"	"6"	"9"	"1"	"934"	"0"	"3"	"937"	"0"
"225"	"195"	"19"	"70"	"7"	"690"	"17"	"5"	"3"	"2"	"4"	"45"	"5"	"6"	"17"	"5"	"5"	"4"	"9"	"913"	"0"	"3"	"916"	"0"
"226"	"196"	"33"	"189"	"13"	"584"	"11"	"3"	"6"	"0"	"6"	"67"	"7"	"7"	"19"	"7"	"4"	"9"	"1"	"966"	"0"	"10"	"976"	"0"
"227"	"197"	"23"	"523"	"11"	"490"	"9"	"0"	"6"	"1"	"2"	"82"	"5"	"7"	"13"	"4"	"6"	"8"	"20"	"1210"	"0"	"26"	"1236"	"0"
"228"	"198"	"18"	"414"	"13"	"80"	"0"	"0"	"0"	"1"	"2"	"31"	"1"	"4"	"5"	"2"	"9"	"4"	"0"	"584"	"0"	"4"	"588"	"0"
"229"	"199"	"13"	"329"	"10"	"404"	"9"	"4"	"4"	"1"	"4"	"54"	"5"	"11"	"42"	"4"	"6"	"14"	"6"	"920"	"0"	"8"	"928"	"0"
"230"	"200"	"24"	"513"	"18"	"96"	"7"	"1"	"2"	"0"	"1"	"14"	"3"	"1"	"3"	"3"	"4"	"12"	"8"	"710"	"0"	"26"	"736"	"0"
"231"	"201"	"81"	"368"	"4"	"180"	"1"	"2"	"3"	"2"	"1"	"37"	"0"	"4"	"17"	"9"	"6"	"11"	"1"	"727"	"0"	"5"	"732"	"0"
"232"	"202"	"26"	"177"	"12"	"316"	"4"	"1"	"1"	"1"	"3"	"54"	"3"	"16"	"15"	"5"	"7"	"19"	"3"	"663"	"0"	"12"	"675"	"0"
"233"	"203"	"8"	"183"	"6"	"332"	"8"	"1"	"1"	"2"	"1"	"73"	"5"	"11"	"19"	"6"	"4"	"8"	"3"	"671"	"0"	"14"	"685"	"0"
"234"	"204"	"45"	"214"	"16"	"376"	"8"	"2"	"3"	"2"	"3"	"28"	"3"	"3"	"23"	"6"	"8"	"5"	"12"	"757"	"0"	"13"	"770"	"0"
"235"	"205"	"19"	"118"	"4"	"363"	"4"	"2"	"0"	"0"	"2"	"41"	"3"	"5"	"4"	"6"	"2"	"2"	"22"	"597"	"0"	"25"	"622"	"0"
"236"	"206"	"12"	"280"	"11"	"60"	"2"	"0"	"0"	"0"	"1"	"12"	"1"	"0"	"0"	"1"	"4"	"1"	"5"	"390"	"0"	"5"	"395"	"0"
"237"	"207"	"52"	"251"	"17"	"628"	"20"	"13"	"6"	"4"	"5"	"57"	"3"	"10"	"28"	"4"	"5"	"6"	"3"	"1112"	"0"	"10"	"1122"	"0"
"238"	"208"	"84"	"251"	"7"	"658"	"12"	"3"	"3"	"3"	"5"	"43"	"12"	"7"	"33"	"9"	"10"	"22"	"2"	"1164"	"0"	"2"	"1166"	"0"
"239"	"209"	"28"	"334"	"10"	"353"	"2"	"2"	"0"	"1"	"4"	"66"	"5"	"2"	"10"	"4"	"5"	"10"	"2"	"838"	"0"	"6"	"844"	"0"
"240"	"210"	"10"	"205"	"11"	"401"	"7"	"1"	"0"	"2"	"3"	"25"	"2"	"2"	"6"	"1"	"0"	"2"	"4"	"682"	"0"	"3"	"685"	"0"
"241"	"211"	"49"	"116"	"9"	"340"	"1"	"1"	"1"	"0"	"3"	"20"	"3"	"1"	"6"	"0"	"0"	"1"	"4"	"555"	"0"	"6"	"561"	"0"
"242"	"212"	"4"	"38"	"4"	"581"	"10"	"0"	"2"	"2"	"1"	"14"	"1"	"6"	"37"	"8"	"1"	"12"	"2"	"723"	"0"	"6"	"729"	"0"
"243"	"212A"	"8"	"240"	"9"	"331"	"2"	"2"	"0"	"0"	"3"	"11"	"4"	"1"	"7"	"6"	"2"	"8"	"1"	"635"	"0"	"2"	"637"	"0"
"244"	"213"	"6"	"123"	"6"	"420"	"4"	"1"	"2"	"0"	"2"	"45"	"2"	"1"	"11"	"1"	"2"	"1"	"0"	"627"	"0"	"0"	"627"	"0"
"245"	"213A"	"56"	"264"	"4"	"289"	"3"	"0"	"3"	"3"	"2"	"52"	"1"	"3"	"11"	"4"	"5"	"21"	"1"	"722"	"0"	"3"	"725"	"0"
"246"	"214"	"39"	"211"	"10"	"380"	"11"	"13"	"3"	"6"	"7"	"50"	"13"	"20"	"32"	"14"	"12"	"12"	"29"	"862"	"0"	"31"	"893"	"0"
"247"	"215"	"21"	"242"	"9"	"297"	"3"	"0"	"2"	"4"	"0"	"33"	"2"	"4"	"7"	"5"	"9"	"13"	"2"	"653"	"0"	"8"	"661"	"0"
"248"	"215A"	"50"	"108"	"7"	"359"	"5"	"1"	"3"	"1"	"5"	"23"	"3"	"12"	"17"	"2"	"4"	"10"	"4"	"614"	"0"	"2"	"616"	"0"
"249"	"216"	"41"	"197"	"11"	"423"	"11"	"2"	"11"	"0"	"7"	"43"	"0"	"9"	"24"	"7"	"9"	"14"	"4"	"813"	"0"	"7"	"820"	"0"
"250"	"217"	"19"	"357"	"9"	"320"	"8"	"17"	"2"	"2"	"2"	"36"	"2"	"7"	"8"	"4"	"8"	"6"	"5"	"812"	"0"	"8"	"820"	"0"
"251"	"218"	"10"	"101"	"5"	"516"	"3"	"1"	"1"	"0"	"1"	"29"	"2"	"1"	"6"	"0"	"2"	"0"	"3"	"681"	"0"	"2"	"683"	"0"
"252"	"219"	"15"	"85"	"6"	"582"	"7"	"3"	"1"	"2"	"1"	"42"	"2"	"2"	"6"	"1"	"3"	"1"	"2"	"761"	"0"	"7"	"768"	"0"
"253"	"220"	"12"	"165"	"3"	"802"	"6"	"3"	"3"	"0"	"2"	"29"	"2"	"4"	"16"	"2"	"3"	"5"	"0"	"1057"	"0"	"3"	"1060"	"0"
"254"	"221"	"10"	"286"	"11"	"326"	"9"	"8"	"5"	"2"	"7"	"49"	"4"	"16"	"15"	"4"	"8"	"25"	"7"	"792"	"0"	"20"	"812"	"0"
"255"	"222"	"13"	"165"	"12"	"693"	"13"	"3"	"2"	"2"	"4"	"69"	"7"	"20"	"26"	"10"	"6"	"13"	"15"	"1073"	"0"	"28"	"1101"	"0"
"256"	"223"	"16"	"481"	"10"	"21"	"3"	"0"	"7"	"0"	"2"	"10"	"1"	"0"	"3"	"1"	"3"	"5"	"3"	"566"	"0"	"4"	"570"	"0"
"257"	"224"	"18"	"252"	"8"	"259"	"2"	"1"	"31"	"2"	"2"	"41"	"0"	"3"	"13"	"2"	"7"	"16"	"2"	"659"	"0"	"12"	"671"	"0"
"258"	"225"	"47"	"216"	"3"	"334"	"7"	"3"	"5"	"0"	"0"	"56"	"2"	"3"	"7"	"2"	"4"	"11"	"5"	"705"	"0"	"10"	"715"	"0"
"259"	"226"	"18"	"140"	"8"	"308"	"2"	"3"	"11"	"1"	"2"	"38"	"4"	"9"	"22"	"7"	"4"	"6"	"0"	"583"	"0"	"5"	"588"	"0"
"260"	"227"	"12"	"16"	"4"	"263"	"10"	"1"	"0"	"2"	"2"	"27"	"0"	"3"	"4"	"3"	"1"	"4"	"1"	"353"	"0"	"6"	"359"	"0"
"261"	"227A"	"24"	"70"	"8"	"578"	"9"	"5"	"4"	"1"	"2"	"32"	"4"	"6"	"13"	"4"	"2"	"9"	"3"	"774"	"0"	"6"	"780"	"0"
"262"	"228"	"3"	"97"	"1"	"208"	"0"	"0"	"0"	"0"	"0"	"13"	"0"	"0"	"2"	"5"	"1"	"3"	"5"	"338"	"0"	"7"	"345"	"0"
"263"	"229"	"12"	"121"	"8"	"660"	"15"	"2"	"5"	"1"	"2"	"55"	"9"	"17"	"21"	"8"	"4"	"16"	"5"	"961"	"0"	"8"	"969"	"0"
"264"	"230"	"39"	"488"	"14"	"458"	"5"	"1"	"3"	"15"	"5"	"52"	"5"	"5"	"10"	"7"	"2"	"2"	"18"	"1129"	"0"	"11"	"1140"	"0"
"265"	"231"	"93"	"155"	"9"	"607"	"13"	"4"	"7"	"2"	"3"	"36"	"7"	"11"	"23"	"3"	"9"	"15"	"6"	"1003"	"0"	"7"	"1010"	"0"
"266"	"232"	"16"	"231"	"12"	"596"	"14"	"1"	"2"	"2"	"3"	"76"	"3"	"13"	"31"	"8"	"4"	"22"	"11"	"1045"	"0"	"7"	"1052"	"0"
"267"	"233"	"31"	"207"	"3"	"92"	"2"	"1"	"1"	"1"	"2"	"16"	"3"	"0"	"1"	"5"	"4"	"6"	"2"	"377"	"0"	"1"	"378"	"0"
"268"	"234"	"11"	"312"	"5"	"348"	"6"	"3"	"4"	"3"	"2"	"79"	"2"	"4"	"14"	"4"	"4"	"8"	"2"	"811"	"0"	"1"	"812"	"0"
"269"	"Grand Total"	"8441"	"68977"	"1420"	"75707"	"1212"	"562"	"567"	"308"	"458"	"9215"	"680"	"984"	"2989"	"755"	"805"	"1457"	"858"	"17539
5"	"0"	"1780"	"17717
5"	"0"
"270"	"Place:Purnea College Purnea"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"271"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"272"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"273"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
