"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"125"	"69"	"256"	"41"	"2"	"2"	"0"	"0"	"3"	"0"	"1"	"0"	"2"	"1"	"1"	"2"	"1"	"7"	"388"	"0"	"2"	"390"	"0"
"145"	"126"	"19"	"715"	"41"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"779"	"0"	"2"	"781"	"0"
"146"	"127"	"62"	"660"	"139"	"4"	"2"	"2"	"2"	"1"	"3"	"0"	"2"	"1"	"0"	"3"	"1"	"5"	"3"	"890"	"0"	"6"	"896"	"0"
"147"	"128"	"37"	"463"	"150"	"2"	"5"	"1"	"3"	"1"	"4"	"1"	"2"	"4"	"9"	"4"	"9"	"7"	"3"	"705"	"0"	"4"	"709"	"0"
"148"	"129"	"85"	"111"	"210"	"5"	"2"	"2"	"0"	"0"	"7"	"0"	"0"	"1"	"1"	"3"	"1"	"7"	"3"	"438"	"0"	"2"	"440"	"0"
"149"	"130"	"23"	"487"	"25"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"0"	"1"	"1"	"1"	"0"	"544"	"0"	"0"	"544"	"0"
"150"	"131"	"84"	"141"	"175"	"9"	"8"	"18"	"1"	"2"	"5"	"3"	"1"	"2"	"5"	"9"	"6"	"16"	"11"	"496"	"0"	"9"	"505"	"0"
"151"	"132"	"30"	"257"	"387"	"7"	"2"	"0"	"5"	"3"	"0"	"0"	"1"	"2"	"1"	"3"	"3"	"4"	"1"	"706"	"0"	"9"	"715"	"0"
"152"	"133"	"46"	"232"	"271"	"4"	"1"	"7"	"1"	"4"	"1"	"1"	"2"	"3"	"3"	"1"	"10"	"9"	"8"	"604"	"0"	"17"	"621"	"0"
"153"	"134"	"40"	"104"	"396"	"2"	"2"	"3"	"0"	"1"	"1"	"3"	"1"	"0"	"0"	"2"	"0"	"2"	"5"	"562"	"0"	"3"	"565"	"0"
"154"	"135"	"40"	"160"	"785"	"4"	"3"	"0"	"0"	"2"	"2"	"0"	"0"	"2"	"1"	"0"	"0"	"2"	"1"	"1002"	"0"	"1"	"1003"	"0"
"155"	"136"	"21"	"455"	"62"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"544"	"0"	"5"	"549"	"0"
"156"	"137"	"208"	"65"	"11"	"2"	"1"	"2"	"1"	"1"	"1"	"3"	"0"	"1"	"1"	"0"	"1"	"3"	"1"	"302"	"0"	"0"	"302"	"0"
"157"	"138"	"30"	"502"	"50"	"39"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"630"	"0"	"2"	"632"	"0"
"158"	"139"	"44"	"247"	"160"	"5"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"3"	"3"	"1"	"2"	"472"	"0"	"5"	"477"	"0"
"159"	"140"	"75"	"414"	"125"	"2"	"1"	"0"	"0"	"1"	"3"	"0"	"1"	"0"	"0"	"8"	"10"	"2"	"4"	"646"	"0"	"10"	"656"	"0"
"160"	"141"	"31"	"45"	"745"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"3"	"0"	"831"	"0"	"0"	"831"	"0"
"161"	"142"	"92"	"33"	"434"	"11"	"1"	"1"	"0"	"5"	"1"	"0"	"1"	"1"	"1"	"3"	"1"	"8"	"7"	"600"	"0"	"1"	"601"	"0"
"162"	"143"	"52"	"199"	"488"	"2"	"0"	"1"	"2"	"3"	"3"	"3"	"0"	"4"	"5"	"5"	"1"	"1"	"7"	"776"	"0"	"11"	"787"	"0"
"163"	"144"	"41"	"171"	"398"	"28"	"8"	"2"	"3"	"5"	"3"	"4"	"1"	"0"	"4"	"7"	"4"	"8"	"6"	"693"	"0"	"14"	"707"	"0"
"164"	"145"	"63"	"695"	"5"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"766"	"0"	"0"	"766"	"0"
"165"	"146"	"54"	"38"	"224"	"22"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"3"	"3"	"0"	"7"	"355"	"0"	"3"	"358"	"0"
"166"	"147"	"36"	"86"	"188"	"2"	"3"	"2"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"9"	"335"	"0"	"6"	"341"	"0"
"167"	"148"	"211"	"10"	"171"	"5"	"3"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"2"	"10"	"1"	"418"	"0"	"0"	"418"	"0"
"168"	"149"	"43"	"217"	"142"	"4"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"2"	"2"	"4"	"1"	"419"	"0"	"0"	"419"	"0"
"169"	"150"	"0"	"13"	"903"	"3"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"922"	"0"	"4"	"926"	"0"
"170"	"151"	"5"	"228"	"224"	"3"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"466"	"0"	"1"	"467"	"0"
"171"	"152"	"1"	"33"	"698"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"737"	"0"	"1"	"738"	"0"
"172"	"152A"	"0"	"13"	"713"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"729"	"0"	"3"	"732"	"0"
"173"	"153"	"17"	"201"	"357"	"3"	"1"	"1"	"1"	"0"	"1"	"3"	"0"	"2"	"0"	"1"	"2"	"0"	"0"	"590"	"0"	"6"	"596"	"0"
"174"	"154"	"2"	"2"	"573"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"579"	"0"	"0"	"579"	"0"
"175"	"155"	"22"	"263"	"187"	"7"	"1"	"0"	"0"	"3"	"2"	"0"	"5"	"0"	"6"	"12"	"8"	"10"	"4"	"530"	"0"	"20"	"550"	"0"
"176"	"156"	"152"	"243"	"154"	"4"	"7"	"0"	"1"	"4"	"4"	"1"	"1"	"3"	"0"	"1"	"2"	"1"	"2"	"580"	"0"	"5"	"585"	"0"
"177"	"157"	"60"	"65"	"151"	"22"	"29"	"1"	"1"	"0"	"4"	"0"	"1"	"1"	"3"	"4"	"1"	"4"	"2"	"349"	"0"	"2"	"351"	"0"
"178"	"158"	"111"	"15"	"348"	"6"	"1"	"2"	"1"	"1"	"5"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"8"	"502"	"0"	"3"	"505"	"0"
"179"	"159"	"7"	"4"	"768"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"779"	"0"	"0"	"779"	"0"
"180"	"160"	"108"	"40"	"313"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"2"	"3"	"475"	"0"	"0"	"475"	"0"
"181"	"161"	"34"	"53"	"416"	"7"	"1"	"1"	"1"	"1"	"1"	"0"	"3"	"1"	"4"	"3"	"0"	"2"	"4"	"532"	"0"	"1"	"533"	"0"
"182"	"162"	"58"	"114"	"193"	"6"	"2"	"1"	"1"	"2"	"1"	"0"	"0"	"1"	"1"	"6"	"4"	"3"	"0"	"393"	"0"	"3"	"396"	"0"
"183"	"163"	"38"	"109"	"156"	"2"	"3"	"1"	"0"	"0"	"5"	"1"	"0"	"4"	"0"	"4"	"1"	"3"	"0"	"327"	"0"	"0"	"327"	"0"
"184"	"164"	"5"	"207"	"75"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"3"	"1"	"0"	"0"	"2"	"0"	"1"	"299"	"0"	"0"	"299"	"0"
"185"	"165"	"48"	"34"	"314"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"404"	"0"	"0"	"404"	"0"
"186"	"166"	"9"	"596"	"99"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"710"	"0"	"1"	"711"	"0"
"187"	"167"	"7"	"933"	"7"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"950"	"0"	"0"	"950"	"0"
"188"	"168"	"222"	"97"	"313"	"6"	"2"	"2"	"1"	"4"	"1"	"3"	"2"	"3"	"0"	"7"	"5"	"16"	"5"	"689"	"0"	"1"	"690"	"0"
"189"	"169"	"45"	"254"	"136"	"3"	"2"	"1"	"2"	"9"	"7"	"2"	"3"	"8"	"5"	"4"	"6"	"19"	"3"	"509"	"0"	"12"	"521"	"0"
"190"	"170"	"160"	"252"	"67"	"6"	"2"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"4"	"13"	"511"	"0"	"19"	"530"	"0"
"191"	"171"	"125"	"459"	"44"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"3"	"1"	"16"	"654"	"0"	"36"	"690"	"0"
"192"	"172"	"96"	"106"	"207"	"9"	"1"	"1"	"0"	"0"	"3"	"2"	"3"	"4"	"3"	"4"	"4"	"16"	"6"	"465"	"0"	"5"	"470"	"0"
"193"	"173"	"96"	"254"	"339"	"18"	"2"	"0"	"1"	"10"	"7"	"5"	"5"	"6"	"8"	"14"	"9"	"21"	"7"	"802"	"0"	"7"	"809"	"0"
"194"	"174"	"61"	"73"	"440"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"3"	"4"	"3"	"5"	"5"	"4"	"603"	"0"	"7"	"610"	"0"
"195"	"175"	"14"	"109"	"851"	"5"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"3"	"1"	"3"	"0"	"990"	"0"	"0"	"990"	"0"
"196"	"176"	"361"	"3"	"147"	"3"	"1"	"2"	"1"	"1"	"8"	"6"	"1"	"0"	"3"	"3"	"0"	"14"	"1"	"555"	"0"	"0"	"555"	"0"
"197"	"177"	"180"	"27"	"142"	"1"	"2"	"1"	"0"	"0"	"5"	"1"	"0"	"1"	"0"	"1"	"3"	"6"	"5"	"375"	"0"	"7"	"382"	"0"
"198"	"178"	"141"	"196"	"152"	"8"	"2"	"2"	"0"	"2"	"1"	"0"	"2"	"0"	"3"	"0"	"3"	"4"	"8"	"524"	"0"	"9"	"533"	"0"
"199"	"179"	"259"	"29"	"282"	"5"	"0"	"1"	"0"	"0"	"1"	"4"	"1"	"2"	"4"	"5"	"0"	"6"	"3"	"602"	"0"	"0"	"602"	"0"
"200"	"180"	"186"	"215"	"197"	"6"	"1"	"1"	"0"	"1"	"2"	"2"	"0"	"3"	"1"	"7"	"5"	"2"	"11"	"640"	"0"	"6"	"646"	"0"
"201"	"181"	"140"	"218"	"69"	"4"	"2"	"0"	"0"	"0"	"4"	"3"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"445"	"0"	"0"	"445"	"0"
"202"	"182"	"447"	"10"	"63"	"0"	"0"	"0"	"0"	"3"	"4"	"2"	"0"	"1"	"0"	"1"	"1"	"7"	"15"	"554"	"0"	"2"	"556"	"0"
"203"	"183"	"275"	"6"	"47"	"9"	"1"	"3"	"1"	"2"	"2"	"2"	"2"	"0"	"1"	"3"	"0"	"8"	"21"	"383"	"0"	"7"	"390"	"0"
"204"	"184"	"308"	"45"	"47"	"0"	"0"	"1"	"0"	"2"	"1"	"4"	"0"	"0"	"0"	"1"	"3"	"22"	"11"	"445"	"0"	"3"	"448"	"0"
"205"	"185"	"311"	"6"	"67"	"0"	"1"	"1"	"1"	"0"	"6"	"1"	"3"	"1"	"2"	"1"	"2"	"18"	"49"	"470"	"0"	"4"	"474"	"0"
"206"	"186"	"208"	"9"	"40"	"2"	"0"	"2"	"1"	"0"	"3"	"2"	"1"	"1"	"0"	"2"	"1"	"13"	"10"	"295"	"0"	"3"	"298"	"0"
"207"	"187"	"29"	"234"	"214"	"5"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"2"	"3"	"6"	"4"	"505"	"0"	"2"	"507"	"0"
"208"	"187A"	"29"	"302"	"100"	"1"	"0"	"0"	"1"	"1"	"6"	"2"	"0"	"5"	"0"	"2"	"2"	"7"	"0"	"458"	"0"	"3"	"461"	"0"
"209"	"188"	"42"	"244"	"17"	"1"	"0"	"0"	"0"	"6"	"1"	"0"	"3"	"3"	"0"	"1"	"0"	"0"	"1"	"319"	"0"	"2"	"321"	"0"
"210"	"188A"	"59"	"161"	"24"	"2"	"0"	"1"	"1"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"7"	"263"	"0"	"8"	"271"	"0"
"211"	"189"	"198"	"3"	"165"	"4"	"0"	"0"	"0"	"0"	"5"	"1"	"1"	"1"	"5"	"1"	"0"	"6"	"1"	"391"	"0"	"1"	"392"	"0"
"212"	"190"	"211"	"3"	"140"	"2"	"0"	"1"	"0"	"2"	"4"	"0"	"0"	"0"	"0"	"1"	"0"	"6"	"5"	"375"	"0"	"1"	"376"	"0"
"213"	"191"	"58"	"111"	"160"	"10"	"6"	"1"	"1"	"5"	"3"	"0"	"2"	"2"	"4"	"1"	"6"	"7"	"2"	"379"	"0"	"1"	"380"	"0"
"214"	"191A"	"163"	"93"	"69"	"8"	"5"	"0"	"1"	"6"	"2"	"5"	"1"	"12"	"1"	"5"	"2"	"1"	"3"	"377"	"0"	"8"	"385"	"0"
"215"	"192"	"18"	"302"	"62"	"5"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"3"	"0"	"3"	"6"	"8"	"1"	"412"	"0"	"2"	"414"	"0"
"216"	"192A"	"11"	"246"	"89"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"6"	"1"	"360"	"0"	"12"	"372"	"0"
"217"	"193"	"34"	"238"	"220"	"10"	"0"	"1"	"1"	"1"	"1"	"1"	"2"	"0"	"5"	"5"	"3"	"12"	"5"	"539"	"0"	"13"	"552"	"0"
"218"	"193A"	"19"	"225"	"127"	"1"	"0"	"0"	"2"	"0"	"3"	"0"	"0"	"2"	"1"	"1"	"2"	"0"	"1"	"384"	"0"	"1"	"385"	"0"
"219"	"194"	"69"	"334"	"115"	"3"	"0"	"1"	"2"	"3"	"9"	"2"	"2"	"4"	"4"	"3"	"5"	"8"	"7"	"571"	"0"	"9"	"580"	"0"
"220"	"195"	"69"	"257"	"129"	"2"	"3"	"1"	"0"	"5"	"11"	"2"	"0"	"1"	"2"	"2"	"3"	"3"	"7"	"497"	"0"	"5"	"502"	"0"
"221"	"196"	"175"	"30"	"364"	"6"	"1"	"1"	"0"	"1"	"0"	"3"	"1"	"3"	"4"	"15"	"6"	"9"	"8"	"627"	"0"	"1"	"628"	"0"
"222"	"197"	"151"	"357"	"117"	"18"	"4"	"1"	"0"	"3"	"4"	"2"	"2"	"4"	"7"	"7"	"17"	"21"	"3"	"718"	"0"	"1"	"719"	"0"
"223"	"198"	"253"	"212"	"42"	"0"	"1"	"2"	"2"	"0"	"1"	"2"	"0"	"1"	"1"	"2"	"1"	"2"	"3"	"525"	"0"	"2"	"527"	"0"
"224"	"199"	"154"	"259"	"276"	"9"	"2"	"1"	"0"	"2"	"8"	"1"	"0"	"2"	"1"	"4"	"2"	"4"	"2"	"727"	"0"	"1"	"728"	"0"
"225"	"200"	"131"	"155"	"193"	"7"	"3"	"1"	"3"	"1"	"3"	"1"	"2"	"0"	"3"	"2"	"5"	"13"	"9"	"532"	"0"	"2"	"534"	"0"
"226"	"201"	"26"	"136"	"136"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"303"	"0"	"0"	"303"	"0"
"227"	"201A"	"30"	"147"	"94"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"276"	"0"	"0"	"276"	"0"
"228"	"202"	"68"	"252"	"52"	"0"	"2"	"1"	"1"	"0"	"4"	"2"	"1"	"6"	"4"	"0"	"6"	"0"	"4"	"403"	"0"	"2"	"405"	"0"
"229"	"203"	"38"	"249"	"19"	"1"	"0"	"0"	"0"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"318"	"0"	"2"	"320"	"0"
"230"	"204"	"54"	"319"	"134"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"3"	"5"	"2"	"11"	"1"	"535"	"0"	"4"	"539"	"0"
"231"	"205"	"41"	"270"	"101"	"1"	"0"	"1"	"0"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"3"	"1"	"0"	"423"	"0"	"1"	"424"	"0"
"232"	"206"	"16"	"349"	"59"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"1"	"432"	"0"	"1"	"433"	"0"
"233"	"207"	"31"	"291"	"25"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"350"	"0"	"2"	"352"	"0"
"234"	"208"	"153"	"239"	"53"	"0"	"0"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"452"	"0"	"2"	"454"	"0"
"235"	"209"	"6"	"534"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"6"	"1"	"0"	"562"	"0"	"7"	"569"	"0"
"236"	"210"	"20"	"757"	"35"	"0"	"1"	"1"	"1"	"2"	"1"	"0"	"0"	"1"	"2"	"0"	"5"	"1"	"0"	"827"	"0"	"10"	"837"	"0"
"237"	"211"	"17"	"550"	"41"	"2"	"1"	"0"	"1"	"1"	"11"	"0"	"0"	"0"	"1"	"2"	"5"	"6"	"0"	"638"	"0"	"3"	"641"	"0"
"238"	"212"	"22"	"489"	"39"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"3"	"2"	"2"	"4"	"0"	"0"	"565"	"0"	"1"	"566"	"0"
"239"	"213"	"19"	"417"	"31"	"2"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"1"	"477"	"0"	"1"	"478"	"0"
"240"	"214"	"23"	"344"	"30"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"403"	"0"	"2"	"405"	"0"
"241"	"215"	"10"	"405"	"20"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"444"	"0"	"4"	"448"	"0"
"242"	"215A"	"17"	"447"	"32"	"1"	"0"	"0"	"0"	"0"	"6"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"508"	"0"	"5"	"513"	"0"
"243"	"216"	"58"	"398"	"59"	"1"	"1"	"0"	"1"	"0"	"13"	"1"	"2"	"0"	"0"	"0"	"3"	"3"	"0"	"540"	"0"	"1"	"541"	"0"
"244"	"217"	"84"	"293"	"28"	"1"	"0"	"0"	"0"	"0"	"3"	"2"	"1"	"1"	"1"	"0"	"1"	"3"	"0"	"418"	"0"	"1"	"419"	"0"
"245"	"218"	"107"	"607"	"53"	"1"	"0"	"0"	"0"	"2"	"11"	"1"	"0"	"1"	"0"	"3"	"1"	"2"	"8"	"797"	"0"	"6"	"803"	"0"
"246"	"219"	"271"	"25"	"113"	"1"	"1"	"3"	"0"	"3"	"4"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"3"	"427"	"0"	"0"	"427"	"0"
"247"	"220"	"241"	"13"	"126"	"1"	"0"	"2"	"1"	"0"	"5"	"2"	"0"	"3"	"5"	"2"	"3"	"14"	"2"	"420"	"0"	"1"	"421"	"0"
"248"	"221"	"181"	"4"	"126"	"3"	"1"	"3"	"2"	"2"	"7"	"1"	"2"	"2"	"1"	"2"	"3"	"4"	"9"	"353"	"0"	"3"	"356"	"0"
"249"	"222"	"375"	"16"	"77"	"6"	"0"	"1"	"0"	"0"	"4"	"1"	"0"	"1"	"1"	"5"	"6"	"5"	"10"	"508"	"0"	"1"	"509"	"0"
"250"	"223"	"316"	"20"	"94"	"1"	"0"	"0"	"3"	"0"	"5"	"2"	"0"	"1"	"1"	"3"	"2"	"14"	"5"	"467"	"0"	"1"	"468"	"0"
"251"	"224"	"272"	"24"	"323"	"8"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"3"	"10"	"1"	"8"	"13"	"667"	"0"	"1"	"668"	"0"
"252"	"225"	"23"	"324"	"58"	"3"	"1"	"0"	"1"	"3"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"4"	"5"	"426"	"0"	"7"	"433"	"0"
"253"	"226"	"24"	"451"	"64"	"3"	"1"	"0"	"0"	"3"	"1"	"2"	"0"	"2"	"1"	"3"	"2"	"2"	"1"	"560"	"0"	"1"	"561"	"0"
"254"	"227"	"16"	"347"	"86"	"4"	"0"	"0"	"0"	"3"	"4"	"1"	"2"	"2"	"2"	"0"	"4"	"7"	"1"	"479"	"0"	"5"	"484"	"0"
"255"	"228"	"27"	"304"	"102"	"6"	"1"	"0"	"1"	"3"	"6"	"1"	"3"	"5"	"3"	"7"	"6"	"8"	"2"	"485"	"0"	"9"	"494"	"0"
"256"	"229"	"49"	"535"	"38"	"0"	"0"	"0"	"2"	"2"	"2"	"0"	"0"	"1"	"0"	"2"	"7"	"2"	"2"	"642"	"0"	"17"	"659"	"0"
"257"	"230"	"45"	"476"	"26"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"554"	"0"	"1"	"555"	"0"
"258"	"231"	"292"	"230"	"123"	"1"	"1"	"1"	"1"	"1"	"5"	"2"	"0"	"2"	"4"	"4"	"5"	"13"	"12"	"697"	"0"	"4"	"701"	"0"
"259"	"232"	"16"	"378"	"28"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"4"	"433"	"0"	"41"	"474"	"0"
"260"	"233"	"25"	"354"	"33"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"419"	"0"	"9"	"428"	"0"
"261"	"234"	"128"	"198"	"45"	"12"	"0"	"1"	"0"	"0"	"2"	"2"	"0"	"0"	"1"	"1"	"4"	"6"	"1"	"401"	"0"	"4"	"405"	"0"
"262"	"235"	"46"	"478"	"120"	"0"	"0"	"1"	"1"	"1"	"3"	"2"	"0"	"2"	"0"	"0"	"2"	"1"	"0"	"657"	"0"	"3"	"660"	"0"
"263"	"236"	"34"	"277"	"155"	"3"	"0"	"1"	"1"	"2"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"477"	"0"	"3"	"480"	"0"
"264"	"237"	"30"	"271"	"208"	"0"	"0"	"0"	"0"	"1"	"6"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"519"	"0"	"2"	"521"	"0"
"265"	"238"	"80"	"335"	"145"	"12"	"0"	"2"	"1"	"7"	"10"	"3"	"4"	"4"	"3"	"5"	"5"	"10"	"5"	"631"	"0"	"25"	"656"	"0"
"266"	"239"	"119"	"533"	"32"	"1"	"3"	"2"	"1"	"2"	"8"	"1"	"1"	"0"	"2"	"2"	"4"	"2"	"3"	"716"	"0"	"4"	"720"	"0"
"267"	"240"	"123"	"301"	"61"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"491"	"0"	"0"	"491"	"0"
"268"	"241"	"52"	"208"	"99"	"3"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"368"	"0"	"0"	"368"	"0"
"269"	"242"	"95"	"286"	"58"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"2"	"0"	"1"	"1"	"2"	"3"	"1"	"454"	"0"	"3"	"457"	"0"
"270"	"243"	"93"	"340"	"31"	"3"	"1"	"1"	"0"	"2"	"9"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"483"	"0"	"3"	"486"	"0"
"271"	"244"	"71"	"355"	"89"	"5"	"3"	"1"	"1"	"1"	"1"	"2"	"2"	"0"	"2"	"0"	"3"	"2"	"4"	"542"	"0"	"6"	"548"	"0"
"272"	"245"	"52"	"417"	"72"	"1"	"0"	"1"	"0"	"7"	"3"	"2"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"558"	"0"	"2"	"560"	"0"
"273"	"246"	"86"	"442"	"49"	"1"	"0"	"2"	"1"	"2"	"11"	"0"	"2"	"0"	"2"	"2"	"2"	"4"	"3"	"609"	"0"	"3"	"612"	"0"
"274"	"247"	"113"	"333"	"71"	"4"	"4"	"1"	"1"	"3"	"7"	"1"	"1"	"3"	"1"	"3"	"3"	"7"	"10"	"566"	"0"	"8"	"574"	"0"
"275"	"248"	"225"	"56"	"185"	"1"	"3"	"3"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"1"	"9"	"1"	"489"	"0"	"0"	"489"	"0"
"276"	"249"	"90"	"233"	"60"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"5"	"0"	"0"	"3"	"7"	"8"	"413"	"0"	"11"	"424"	"0"
"277"	"250"	"77"	"416"	"89"	"0"	"0"	"3"	"0"	"3"	"4"	"1"	"1"	"1"	"0"	"4"	"3"	"3"	"2"	"607"	"0"	"4"	"611"	"0"
"278"	"251"	"54"	"317"	"78"	"5"	"1"	"1"	"1"	"3"	"3"	"0"	"0"	"1"	"1"	"3"	"2"	"5"	"4"	"479"	"0"	"2"	"481"	"0"
"279"	"252"	"433"	"10"	"162"	"3"	"0"	"1"	"0"	"1"	"2"	"2"	"3"	"1"	"0"	"3"	"4"	"6"	"5"	"636"	"0"	"0"	"636"	"0"
"280"	"253"	"222"	"38"	"224"	"4"	"0"	"0"	"1"	"0"	"9"	"0"	"1"	"0"	"3"	"1"	"0"	"1"	"2"	"506"	"0"	"2"	"508"	"0"
"281"	"254"	"14"	"550"	"98"	"3"	"1"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"3"	"1"	"0"	"7"	"0"	"682"	"0"	"3"	"685"	"0"
"282"	"255"	"232"	"15"	"266"	"4"	"2"	"0"	"1"	"2"	"1"	"1"	"0"	"2"	"1"	"14"	"2"	"19"	"11"	"573"	"0"	"4"	"577"	"0"
"283"	"256"	"132"	"165"	"86"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"2"	"2"	"3"	"8"	"2"	"10"	"1"	"416"	"0"	"2"	"418"	"0"
"284"	"256A"	"138"	"38"	"170"	"2"	"1"	"0"	"0"	"5"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"360"	"0"	"1"	"361"	"0"
"285"	"257"	"92"	"140"	"164"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"11"	"3"	"7"	"4"	"430"	"0"	"4"	"434"	"0"
"286"	"258"	"93"	"117"	"173"	"7"	"3"	"0"	"2"	"1"	"3"	"2"	"1"	"1"	"4"	"15"	"6"	"8"	"0"	"436"	"0"	"1"	"437"	"0"
"287"	"259"	"230"	"9"	"295"	"3"	"2"	"1"	"1"	"2"	"0"	"0"	"0"	"1"	"4"	"5"	"0"	"2"	"5"	"560"	"0"	"0"	"560"	"0"
