"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"125"	"131"	"512"	"68"	"3"	"2"	"1"	"4"	"0"	"1"	"2"	"3"	"6"	"3"	"2"	"5"	"15"	"3"	"761"	"0"	"7"	"768"	"0"
"145"	"126"	"186"	"218"	"81"	"5"	"0"	"0"	"1"	"1"	"2"	"2"	"0"	"1"	"0"	"5"	"3"	"4"	"2"	"511"	"0"	"3"	"514"	"0"
"146"	"127"	"19"	"162"	"71"	"6"	"1"	"2"	"3"	"2"	"0"	"2"	"1"	"1"	"1"	"4"	"10"	"3"	"2"	"290"	"0"	"11"	"301"	"0"
"147"	"128"	"36"	"421"	"44"	"2"	"1"	"0"	"4"	"0"	"4"	"0"	"0"	"1"	"0"	"0"	"4"	"8"	"0"	"525"	"0"	"12"	"537"	"0"
"148"	"128A"	"208"	"429"	"30"	"4"	"0"	"0"	"0"	"0"	"2"	"3"	"6"	"6"	"4"	"5"	"13"	"20"	"7"	"737"	"0"	"7"	"744"	"0"
"149"	"129"	"37"	"442"	"40"	"5"	"0"	"2"	"1"	"0"	"2"	"1"	"1"	"5"	"0"	"4"	"7"	"5"	"1"	"553"	"0"	"1"	"554"	"0"
"150"	"130"	"66"	"624"	"40"	"3"	"5"	"1"	"2"	"0"	"3"	"2"	"4"	"3"	"5"	"3"	"24"	"25"	"2"	"812"	"0"	"8"	"820"	"0"
"151"	"131"	"18"	"151"	"171"	"4"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"2"	"2"	"2"	"7"	"1"	"4"	"366"	"0"	"13"	"379"	"0"
"152"	"132"	"271"	"611"	"22"	"3"	"4"	"2"	"0"	"0"	"2"	"0"	"2"	"10"	"4"	"5"	"23"	"38"	"43"	"1040"	"0"	"26"	"1066"	"0"
"153"	"133"	"123"	"245"	"120"	"6"	"1"	"4"	"4"	"1"	"4"	"1"	"11"	"10"	"8"	"26"	"11"	"42"	"14"	"631"	"0"	"24"	"655"	"0"
"154"	"134"	"10"	"182"	"265"	"11"	"1"	"1"	"4"	"3"	"1"	"0"	"5"	"5"	"9"	"30"	"13"	"13"	"1"	"554"	"0"	"3"	"557"	"0"
"155"	"135"	"136"	"332"	"66"	"7"	"0"	"7"	"3"	"2"	"3"	"3"	"4"	"6"	"14"	"31"	"25"	"51"	"10"	"700"	"0"	"13"	"713"	"0"
"156"	"136"	"256"	"213"	"145"	"6"	"3"	"2"	"8"	"3"	"3"	"5"	"6"	"4"	"5"	"13"	"10"	"25"	"4"	"711"	"0"	"1"	"712"	"0"
"157"	"137"	"290"	"99"	"115"	"5"	"2"	"3"	"6"	"0"	"2"	"0"	"3"	"2"	"8"	"11"	"14"	"29"	"44"	"633"	"0"	"26"	"659"	"0"
"158"	"138"	"125"	"87"	"89"	"4"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"5"	"8"	"4"	"330"	"0"	"1"	"331"	"0"
"159"	"139"	"93"	"485"	"76"	"3"	"0"	"0"	"5"	"2"	"4"	"6"	"1"	"7"	"9"	"10"	"19"	"19"	"3"	"742"	"0"	"6"	"748"	"0"
"160"	"140"	"192"	"248"	"108"	"4"	"2"	"2"	"5"	"3"	"5"	"5"	"2"	"2"	"1"	"3"	"9"	"8"	"4"	"603"	"0"	"1"	"604"	"0"
"161"	"141"	"222"	"89"	"171"	"9"	"2"	"2"	"3"	"1"	"0"	"5"	"4"	"5"	"4"	"13"	"8"	"27"	"10"	"575"	"0"	"3"	"578"	"0"
"162"	"142"	"494"	"35"	"55"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"6"	"0"	"595"	"0"	"2"	"597"	"0"
"163"	"143"	"90"	"241"	"68"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"0"	"8"	"2"	"5"	"1"	"428"	"0"	"3"	"431"	"0"
"164"	"144"	"286"	"132"	"17"	"1"	"2"	"1"	"4"	"1"	"1"	"0"	"1"	"3"	"3"	"7"	"14"	"7"	"17"	"497"	"0"	"5"	"502"	"0"
"165"	"145"	"500"	"233"	"94"	"0"	"2"	"4"	"2"	"5"	"8"	"4"	"5"	"4"	"6"	"6"	"12"	"20"	"4"	"909"	"0"	"1"	"910"	"0"
"166"	"146"	"368"	"289"	"27"	"1"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"5"	"3"	"698"	"0"	"3"	"701"	"0"
"167"	"147"	"599"	"83"	"98"	"40"	"3"	"3"	"1"	"2"	"1"	"10"	"4"	"7"	"4"	"22"	"8"	"12"	"16"	"913"	"0"	"10"	"923"	"0"
"168"	"148"	"637"	"11"	"41"	"1"	"0"	"1"	"1"	"0"	"0"	"3"	"1"	"2"	"3"	"6"	"2"	"21"	"20"	"750"	"0"	"4"	"754"	"0"
"169"	"149"	"363"	"10"	"181"	"2"	"0"	"1"	"1"	"1"	"0"	"4"	"1"	"1"	"2"	"10"	"1"	"6"	"7"	"591"	"0"	"2"	"593"	"0"
"170"	"150"	"243"	"238"	"23"	"2"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"1"	"1"	"4"	"11"	"20"	"20"	"567"	"0"	"13"	"580"	"0"
"171"	"150A"	"277"	"197"	"43"	"2"	"1"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"3"	"6"	"4"	"538"	"0"	"1"	"539"	"0"
"172"	"151"	"211"	"188"	"82"	"2"	"8"	"1"	"9"	"1"	"1"	"1"	"0"	"3"	"2"	"6"	"6"	"8"	"3"	"532"	"0"	"3"	"535"	"0"
"173"	"152"	"71"	"144"	"110"	"57"	"1"	"1"	"4"	"1"	"1"	"3"	"2"	"3"	"1"	"5"	"6"	"4"	"7"	"421"	"0"	"2"	"423"	"0"
"174"	"153"	"141"	"313"	"69"	"6"	"0"	"2"	"4"	"3"	"0"	"0"	"7"	"3"	"10"	"9"	"38"	"36"	"14"	"655"	"0"	"15"	"670"	"0"
"175"	"154"	"228"	"183"	"124"	"6"	"1"	"3"	"7"	"1"	"2"	"3"	"4"	"3"	"4"	"7"	"14"	"20"	"9"	"619"	"0"	"3"	"622"	"0"
"176"	"155"	"260"	"104"	"102"	"6"	"2"	"0"	"3"	"1"	"0"	"0"	"2"	"1"	"2"	"8"	"7"	"17"	"5"	"520"	"0"	"1"	"521"	"0"
"177"	"156"	"298"	"69"	"176"	"4"	"0"	"2"	"1"	"4"	"3"	"1"	"3"	"2"	"3"	"4"	"4"	"9"	"2"	"585"	"0"	"3"	"588"	"0"
"178"	"157"	"174"	"236"	"288"	"6"	"4"	"2"	"15"	"2"	"3"	"3"	"1"	"4"	"4"	"18"	"15"	"19"	"0"	"794"	"0"	"1"	"795"	"0"
"179"	"158"	"246"	"116"	"30"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"4"	"13"	"32"	"6"	"456"	"0"	"4"	"460"	"0"
"180"	"159"	"111"	"207"	"117"	"6"	"0"	"0"	"6"	"1"	"0"	"2"	"4"	"3"	"3"	"2"	"4"	"15"	"7"	"488"	"0"	"10"	"498"	"0"
"181"	"159A"	"107"	"202"	"98"	"9"	"0"	"1"	"3"	"2"	"4"	"2"	"4"	"0"	"2"	"4"	"2"	"7"	"5"	"452"	"0"	"5"	"457"	"0"
"182"	"160"	"225"	"77"	"92"	"3"	"0"	"3"	"4"	"2"	"5"	"3"	"3"	"2"	"4"	"12"	"7"	"60"	"10"	"512"	"0"	"4"	"516"	"0"
"183"	"161"	"99"	"198"	"96"	"8"	"2"	"1"	"7"	"6"	"4"	"5"	"2"	"14"	"7"	"9"	"24"	"50"	"14"	"546"	"0"	"30"	"576"	"0"
"184"	"162"	"76"	"238"	"121"	"7"	"6"	"2"	"5"	"5"	"3"	"7"	"6"	"3"	"2"	"9"	"8"	"69"	"14"	"581"	"0"	"13"	"594"	"0"
"185"	"163"	"197"	"179"	"38"	"2"	"2"	"2"	"6"	"2"	"0"	"2"	"1"	"2"	"2"	"5"	"4"	"5"	"9"	"458"	"0"	"6"	"464"	"0"
"186"	"164"	"35"	"278"	"128"	"2"	"0"	"1"	"21"	"1"	"4"	"2"	"8"	"10"	"7"	"25"	"14"	"19"	"1"	"556"	"0"	"14"	"570"	"0"
"187"	"165"	"47"	"394"	"25"	"5"	"3"	"8"	"4"	"5"	"1"	"1"	"1"	"2"	"2"	"3"	"9"	"7"	"7"	"524"	"0"	"28"	"552"	"0"
"188"	"166"	"283"	"273"	"26"	"3"	"4"	"0"	"3"	"1"	"2"	"0"	"1"	"8"	"7"	"5"	"17"	"30"	"15"	"678"	"0"	"12"	"690"	"0"
"189"	"167"	"50"	"264"	"75"	"47"	"3"	"3"	"3"	"1"	"1"	"0"	"1"	"1"	"3"	"1"	"1"	"7"	"1"	"462"	"0"	"1"	"463"	"0"
"190"	"167A"	"38"	"219"	"10"	"4"	"0"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"0"	"1"	"5"	"5"	"5"	"297"	"0"	"13"	"310"	"0"
"191"	"168"	"119"	"452"	"123"	"4"	"3"	"5"	"1"	"4"	"3"	"1"	"3"	"3"	"0"	"7"	"12"	"17"	"14"	"771"	"0"	"14"	"785"	"0"
"192"	"169"	"219"	"150"	"13"	"0"	"3"	"1"	"0"	"3"	"2"	"2"	"1"	"7"	"2"	"5"	"15"	"38"	"25"	"486"	"0"	"8"	"494"	"0"
"193"	"170"	"306"	"54"	"20"	"0"	"1"	"1"	"5"	"1"	"2"	"1"	"1"	"0"	"1"	"0"	"2"	"7"	"19"	"421"	"0"	"5"	"426"	"0"
"194"	"171"	"479"	"51"	"43"	"1"	"2"	"1"	"2"	"2"	"3"	"1"	"1"	"2"	"2"	"3"	"9"	"47"	"20"	"669"	"0"	"4"	"673"	"0"
"195"	"172"	"183"	"145"	"60"	"5"	"2"	"0"	"4"	"2"	"2"	"1"	"1"	"1"	"3"	"6"	"22"	"30"	"13"	"480"	"0"	"11"	"491"	"0"
"196"	"173"	"349"	"191"	"69"	"4"	"2"	"1"	"1"	"0"	"1"	"0"	"5"	"9"	"5"	"9"	"9"	"29"	"7"	"691"	"0"	"8"	"699"	"0"
"197"	"174"	"181"	"173"	"79"	"3"	"1"	"1"	"6"	"0"	"3"	"0"	"3"	"5"	"3"	"18"	"13"	"30"	"18"	"537"	"0"	"15"	"552"	"0"
"198"	"175"	"280"	"208"	"106"	"3"	"0"	"3"	"7"	"6"	"1"	"2"	"3"	"3"	"5"	"18"	"12"	"13"	"13"	"683"	"0"	"8"	"691"	"0"
"199"	"176"	"254"	"177"	"81"	"1"	"1"	"0"	"3"	"1"	"1"	"2"	"3"	"1"	"3"	"8"	"10"	"24"	"2"	"572"	"0"	"3"	"575"	"0"
"200"	"177"	"101"	"77"	"104"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"3"	"1"	"2"	"3"	"8"	"26"	"7"	"343"	"0"	"2"	"345"	"0"
"201"	"178"	"74"	"153"	"16"	"1"	"0"	"0"	"2"	"0"	"0"	"2"	"1"	"0"	"1"	"2"	"4"	"8"	"2"	"266"	"0"	"7"	"273"	"0"
"202"	"179"	"62"	"346"	"124"	"3"	"1"	"3"	"8"	"2"	"5"	"3"	"7"	"7"	"7"	"11"	"19"	"29"	"8"	"645"	"0"	"7"	"652"	"0"
"203"	"180"	"170"	"255"	"84"	"3"	"4"	"0"	"2"	"4"	"1"	"5"	"5"	"8"	"5"	"11"	"24"	"38"	"4"	"623"	"0"	"3"	"626"	"0"
"204"	"181"	"15"	"263"	"7"	"2"	"2"	"0"	"2"	"0"	"2"	"0"	"3"	"2"	"0"	"2"	"4"	"21"	"1"	"326"	"0"	"1"	"327"	"0"
"205"	"182"	"131"	"185"	"143"	"6"	"4"	"2"	"5"	"1"	"3"	"3"	"1"	"1"	"2"	"4"	"4"	"6"	"3"	"504"	"0"	"3"	"507"	"0"
"206"	"183"	"273"	"171"	"64"	"3"	"2"	"5"	"5"	"1"	"3"	"2"	"3"	"1"	"2"	"4"	"3"	"27"	"6"	"575"	"0"	"1"	"576"	"0"
"207"	"184"	"62"	"165"	"14"	"0"	"1"	"3"	"2"	"0"	"0"	"1"	"2"	"3"	"5"	"6"	"16"	"11"	"1"	"292"	"0"	"9"	"301"	"0"
"208"	"185"	"153"	"410"	"41"	"4"	"0"	"2"	"0"	"2"	"0"	"2"	"1"	"2"	"1"	"3"	"28"	"20"	"1"	"670"	"0"	"3"	"673"	"0"
"209"	"186"	"18"	"45"	"197"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"3"	"1"	"0"	"269"	"0"	"0"	"269"	"0"
"210"	"187"	"184"	"167"	"85"	"7"	"2"	"0"	"2"	"0"	"0"	"6"	"4"	"1"	"6"	"8"	"9"	"14"	"13"	"508"	"0"	"20"	"528"	"0"
"211"	"188"	"110"	"299"	"10"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"10"	"5"	"3"	"444"	"0"	"1"	"445"	"0"
"212"	"189"	"274"	"44"	"15"	"0"	"1"	"1"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"2"	"2"	"9"	"8"	"361"	"0"	"2"	"363"	"0"
"213"	"190"	"316"	"65"	"22"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"3"	"1"	"2"	"2"	"5"	"8"	"429"	"0"	"7"	"436"	"0"
"214"	"191"	"174"	"81"	"247"	"5"	"1"	"3"	"4"	"0"	"3"	"1"	"4"	"2"	"3"	"1"	"5"	"12"	"12"	"558"	"0"	"4"	"562"	"0"
"215"	"192"	"184"	"92"	"24"	"4"	"0"	"0"	"3"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"3"	"2"	"3"	"318"	"0"	"0"	"318"	"0"
"216"	"193"	"48"	"105"	"44"	"4"	"0"	"2"	"4"	"1"	"1"	"0"	"0"	"1"	"1"	"2"	"3"	"6"	"2"	"224"	"0"	"1"	"225"	"0"
"217"	"194"	"159"	"262"	"64"	"1"	"1"	"0"	"0"	"1"	"2"	"1"	"2"	"3"	"1"	"5"	"10"	"18"	"12"	"542"	"0"	"11"	"553"	"0"
"218"	"195"	"119"	"159"	"125"	"3"	"2"	"1"	"3"	"1"	"2"	"0"	"5"	"3"	"2"	"2"	"7"	"16"	"11"	"461"	"0"	"13"	"474"	"0"
"219"	"196"	"47"	"312"	"180"	"8"	"4"	"10"	"15"	"6"	"3"	"1"	"3"	"7"	"5"	"4"	"10"	"7"	"6"	"628"	"0"	"3"	"631"	"0"
"220"	"197"	"219"	"174"	"107"	"5"	"0"	"1"	"1"	"4"	"2"	"0"	"2"	"1"	"2"	"5"	"5"	"11"	"4"	"543"	"0"	"3"	"546"	"0"
"221"	"198"	"33"	"243"	"30"	"2"	"0"	"1"	"1"	"0"	"2"	"2"	"0"	"0"	"1"	"5"	"6"	"44"	"7"	"377"	"0"	"9"	"386"	"0"
"222"	"199"	"102"	"189"	"164"	"2"	"2"	"2"	"8"	"2"	"1"	"3"	"3"	"8"	"12"	"15"	"11"	"18"	"7"	"549"	"0"	"8"	"557"	"0"
"223"	"200"	"79"	"336"	"186"	"7"	"1"	"0"	"3"	"1"	"1"	"7"	"5"	"3"	"5"	"26"	"17"	"25"	"8"	"710"	"0"	"14"	"724"	"0"
"224"	"201"	"103"	"159"	"19"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"4"	"2"	"3"	"4"	"2"	"301"	"0"	"3"	"304"	"0"
"225"	"202"	"99"	"276"	"79"	"2"	"0"	"0"	"6"	"1"	"6"	"0"	"2"	"9"	"7"	"12"	"24"	"20"	"21"	"564"	"0"	"13"	"577"	"0"
"226"	"203"	"290"	"229"	"46"	"8"	"4"	"4"	"4"	"2"	"2"	"1"	"3"	"4"	"0"	"3"	"6"	"7"	"16"	"629"	"0"	"16"	"645"	"0"
"227"	"204"	"77"	"285"	"82"	"4"	"5"	"1"	"1"	"1"	"4"	"1"	"3"	"4"	"0"	"1"	"5"	"5"	"0"	"479"	"0"	"0"	"479"	"0"
"228"	"205"	"374"	"148"	"53"	"2"	"5"	"3"	"5"	"0"	"0"	"2"	"1"	"1"	"3"	"0"	"2"	"8"	"17"	"624"	"0"	"7"	"631"	"0"
"229"	"206"	"232"	"165"	"24"	"2"	"0"	"5"	"0"	"0"	"0"	"0"	"2"	"4"	"3"	"6"	"15"	"28"	"28"	"514"	"0"	"17"	"531"	"0"
"230"	"207"	"219"	"372"	"127"	"5"	"2"	"1"	"2"	"6"	"5"	"14"	"3"	"10"	"5"	"9"	"36"	"30"	"21"	"867"	"0"	"19"	"886"	"0"
"231"	"208"	"103"	"405"	"77"	"7"	"2"	"2"	"9"	"0"	"5"	"2"	"3"	"1"	"3"	"4"	"7"	"9"	"11"	"650"	"0"	"4"	"654"	"0"
"232"	"Grand Total"	"49782"	"39602"	"21523"	"1160"	"428"	"469"	"895"	"431"	"490"	"431"	"811"	"796"	"786"	"1946"	"2081"	"5868"	"2206"	"12970
5"	"0"	"1545"	"13125
0"	"0"
"233"	"Place:Minority Welfare Hostel, Banka"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"236"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
