"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"
"202"	"179"	"8"	"97"	"11"	"563"	"10"	"8"	"1"	"1"	"4"	"2"	"705"	"0"	"6"	"711"	"0"
"203"	"180"	"14"	"73"	"8"	"377"	"8"	"2"	"5"	"1"	"5"	"6"	"499"	"0"	"6"	"505"	"0"
"204"	"181"	"16"	"62"	"12"	"873"	"21"	"3"	"2"	"5"	"4"	"8"	"1006"	"0"	"27"	"1033"	"0"
"205"	"182"	"20"	"936"	"15"	"56"	"8"	"3"	"5"	"5"	"3"	"7"	"1058"	"0"	"13"	"1071"	"0"
"206"	"183"	"15"	"154"	"13"	"489"	"10"	"4"	"1"	"3"	"7"	"11"	"707"	"0"	"24"	"731"	"0"
"207"	"184"	"15"	"116"	"15"	"625"	"15"	"5"	"5"	"3"	"5"	"6"	"810"	"0"	"19"	"829"	"0"
"208"	"185"	"21"	"575"	"8"	"10"	"1"	"1"	"3"	"0"	"2"	"2"	"623"	"0"	"5"	"628"	"0"
"209"	"186"	"15"	"202"	"9"	"590"	"19"	"10"	"3"	"5"	"2"	"2"	"857"	"0"	"8"	"865"	"0"
"210"	"187"	"46"	"873"	"22"	"96"	"4"	"6"	"2"	"2"	"4"	"6"	"1061"	"0"	"15"	"1076"	"0"
"211"	"188"	"11"	"402"	"7"	"74"	"1"	"1"	"6"	"0"	"1"	"6"	"509"	"0"	"6"	"515"	"0"
"212"	"189"	"18"	"449"	"15"	"224"	"5"	"1"	"2"	"3"	"2"	"6"	"725"	"0"	"10"	"735"	"0"
"213"	"190"	"12"	"170"	"13"	"753"	"13"	"6"	"4"	"2"	"7"	"3"	"983"	"0"	"9"	"992"	"0"
"214"	"191"	"41"	"100"	"16"	"609"	"15"	"12"	"7"	"4"	"6"	"5"	"815"	"0"	"11"	"826"	"0"
"215"	"192"	"4"	"90"	"12"	"362"	"4"	"2"	"5"	"0"	"4"	"6"	"489"	"0"	"8"	"497"	"0"
"216"	"193"	"15"	"288"	"11"	"546"	"27"	"4"	"8"	"7"	"8"	"6"	"920"	"0"	"22"	"942"	"0"
"217"	"194"	"24"	"245"	"10"	"474"	"16"	"6"	"4"	"6"	"5"	"14"	"804"	"0"	"8"	"812"	"0"
"218"	"195"	"9"	"150"	"3"	"204"	"4"	"2"	"1"	"2"	"0"	"2"	"377"	"0"	"6"	"383"	"0"
"219"	"196"	"3"	"169"	"9"	"174"	"2"	"0"	"0"	"1"	"1"	"1"	"360"	"0"	"4"	"364"	"0"
"220"	"197"	"4"	"30"	"7"	"814"	"8"	"2"	"1"	"1"	"1"	"1"	"869"	"0"	"10"	"879"	"0"
"221"	"198"	"32"	"409"	"19"	"446"	"9"	"11"	"4"	"3"	"5"	"6"	"944"	"0"	"10"	"954"	"0"
"222"	"199"	"23"	"156"	"11"	"486"	"5"	"3"	"8"	"3"	"7"	"5"	"707"	"0"	"1"	"708"	"0"
"223"	"200"	"38"	"309"	"17"	"313"	"14"	"2"	"3"	"5"	"2"	"8"	"711"	"0"	"19"	"730"	"0"
"224"	"201"	"23"	"441"	"17"	"374"	"13"	"6"	"8"	"4"	"6"	"10"	"902"	"0"	"10"	"912"	"0"
"225"	"202"	"29"	"165"	"18"	"395"	"21"	"8"	"7"	"1"	"6"	"10"	"660"	"0"	"9"	"669"	"0"
"226"	"203"	"57"	"412"	"16"	"232"	"13"	"8"	"9"	"8"	"8"	"11"	"774"	"0"	"24"	"798"	"0"
"227"	"204"	"24"	"704"	"12"	"39"	"4"	"1"	"8"	"1"	"0"	"9"	"802"	"0"	"9"	"811"	"0"
"228"	"205"	"15"	"578"	"7"	"11"	"0"	"0"	"0"	"1"	"0"	"3"	"615"	"0"	"5"	"620"	"0"
"229"	"206"	"6"	"365"	"10"	"122"	"3"	"1"	"0"	"1"	"4"	"5"	"517"	"0"	"2"	"519"	"0"
"230"	"207"	"25"	"307"	"14"	"376"	"9"	"0"	"1"	"0"	"5"	"2"	"739"	"0"	"5"	"744"	"0"
"231"	"208"	"13"	"323"	"10"	"159"	"2"	"2"	"1"	"2"	"1"	"3"	"516"	"0"	"2"	"518"	"0"
"232"	"209"	"30"	"321"	"21"	"533"	"12"	"6"	"6"	"1"	"8"	"6"	"944"	"0"	"20"	"964"	"0"
"233"	"210"	"7"	"45"	"8"	"454"	"22"	"3"	"5"	"4"	"4"	"3"	"555"	"0"	"9"	"564"	"0"
"234"	"211"	"13"	"234"	"16"	"408"	"10"	"1"	"5"	"9"	"7"	"7"	"710"	"0"	"20"	"730"	"0"
"235"	"212"	"2"	"44"	"2"	"808"	"5"	"7"	"1"	"0"	"1"	"3"	"873"	"0"	"12"	"885"	"0"
"236"	"213"	"9"	"103"	"4"	"281"	"6"	"1"	"3"	"0"	"1"	"2"	"410"	"0"	"3"	"413"	"0"
"237"	"214"	"17"	"212"	"4"	"264"	"5"	"1"	"1"	"1"	"1"	"0"	"506"	"0"	"4"	"510"	"0"
"238"	"215"	"8"	"117"	"12"	"444"	"5"	"2"	"3"	"1"	"0"	"3"	"595"	"0"	"6"	"601"	"0"
"239"	"216"	"37"	"861"	"17"	"128"	"1"	"2"	"3"	"2"	"4"	"7"	"1062"	"0"	"14"	"1076"	"0"
"240"	"217"	"43"	"283"	"17"	"676"	"22"	"3"	"4"	"4"	"5"	"6"	"1063"	"0"	"12"	"1075"	"0"
"241"	"218"	"3"	"9"	"3"	"318"	"5"	"5"	"0"	"1"	"0"	"1"	"345"	"0"	"2"	"347"	"0"
"242"	"219"	"6"	"74"	"11"	"314"	"12"	"1"	"1"	"2"	"2"	"2"	"425"	"0"	"15"	"440"	"0"
"243"	"220"	"22"	"66"	"12"	"744"	"21"	"4"	"2"	"2"	"2"	"12"	"887"	"0"	"41"	"928"	"0"
"244"	"221"	"21"	"88"	"12"	"524"	"10"	"6"	"7"	"3"	"6"	"3"	"680"	"0"	"8"	"688"	"0"
"245"	"222"	"41"	"109"	"22"	"513"	"6"	"1"	"1"	"1"	"0"	"1"	"695"	"0"	"9"	"704"	"0"
"246"	"223"	"5"	"47"	"8"	"267"	"9"	"1"	"1"	"3"	"2"	"2"	"345"	"0"	"9"	"354"	"0"
"247"	"224"	"24"	"242"	"12"	"441"	"4"	"1"	"0"	"0"	"1"	"2"	"727"	"0"	"2"	"729"	"0"
"248"	"225"	"11"	"77"	"8"	"354"	"5"	"1"	"2"	"2"	"1"	"2"	"463"	"0"	"4"	"467"	"0"
"249"	"226"	"13"	"42"	"11"	"478"	"10"	"1"	"1"	"3"	"2"	"4"	"565"	"0"	"5"	"570"	"0"
"250"	"227"	"6"	"79"	"4"	"461"	"7"	"3"	"4"	"1"	"2"	"6"	"573"	"0"	"7"	"580"	"0"
"251"	"227A"	"10"	"63"	"5"	"288"	"1"	"3"	"2"	"2"	"1"	"1"	"376"	"0"	"4"	"380"	"0"
"252"	"228"	"3"	"5"	"1"	"300"	"12"	"2"	"2"	"1"	"0"	"0"	"326"	"0"	"6"	"332"	"0"
"253"	"229"	"1"	"153"	"4"	"383"	"0"	"0"	"0"	"1"	"0"	"0"	"542"	"0"	"5"	"547"	"0"
"254"	"230"	"4"	"23"	"1"	"494"	"0"	"4"	"1"	"0"	"0"	"1"	"528"	"0"	"1"	"529"	"0"
"255"	"231"	"5"	"98"	"1"	"38"	"1"	"0"	"0"	"0"	"0"	"1"	"144"	"0"	"1"	"145"	"0"
"256"	"232"	"24"	"51"	"20"	"738"	"19"	"10"	"3"	"6"	"7"	"10"	"888"	"0"	"21"	"909"	"0"
"257"	"233"	"10"	"6"	"5"	"194"	"3"	"2"	"1"	"1"	"3"	"0"	"225"	"0"	"11"	"236"	"0"
"258"	"234"	"14"	"16"	"6"	"469"	"5"	"1"	"2"	"3"	"1"	"8"	"525"	"0"	"6"	"531"	"0"
"259"	"235"	"13"	"57"	"8"	"452"	"5"	"2"	"3"	"1"	"1"	"5"	"547"	"0"	"7"	"554"	"0"
"260"	"236"	"15"	"32"	"10"	"789"	"13"	"6"	"3"	"12"	"4"	"11"	"895"	"0"	"11"	"906"	"0"
"261"	"237"	"5"	"56"	"10"	"914"	"19"	"2"	"1"	"2"	"3"	"5"	"1017"	"0"	"10"	"1027"	"0"
"262"	"Grand Total"	"4503"	"44041"	"2918"	"103240"	"2654"	"1067"	"850"	"766"	"838"	"1319"	"162196"	"0"	"3388"	"165584"	"0"
"263"	"Place:kishanganj"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"266"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
