"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"166"	"5"	"115"	"41"	"828"	"6"	"1"	"2"	"1"	"9"	"2"	"2"	"1012"	"0"	"9"	"1021"	"0"
"193"	"167"	"7"	"59"	"387"	"55"	"7"	"4"	"3"	"2"	"12"	"10"	"5"	"551"	"0"	"9"	"560"	"0"
"194"	"167A"	"5"	"56"	"384"	"40"	"1"	"5"	"2"	"3"	"4"	"7"	"3"	"510"	"0"	"21"	"531"	"0"
"195"	"168"	"20"	"143"	"114"	"218"	"1"	"1"	"6"	"1"	"2"	"2"	"2"	"510"	"0"	"3"	"513"	"0"
"196"	"169"	"21"	"218"	"182"	"24"	"5"	"2"	"5"	"3"	"11"	"14"	"10"	"495"	"0"	"15"	"510"	"0"
"197"	"169A"	"7"	"246"	"141"	"17"	"3"	"0"	"2"	"1"	"7"	"7"	"3"	"434"	"0"	"13"	"447"	"0"
"198"	"170"	"4"	"222"	"252"	"75"	"6"	"1"	"4"	"0"	"8"	"7"	"7"	"586"	"0"	"6"	"592"	"0"
"199"	"171"	"14"	"256"	"173"	"94"	"5"	"2"	"5"	"3"	"4"	"6"	"6"	"568"	"0"	"5"	"573"	"0"
"200"	"172"	"2"	"145"	"271"	"214"	"6"	"2"	"4"	"1"	"3"	"6"	"4"	"658"	"0"	"11"	"669"	"0"
"201"	"173"	"17"	"122"	"442"	"169"	"2"	"1"	"6"	"1"	"6"	"6"	"1"	"773"	"0"	"4"	"777"	"0"
"202"	"174"	"11"	"339"	"175"	"30"	"2"	"0"	"4"	"5"	"14"	"13"	"12"	"605"	"0"	"21"	"626"	"0"
"203"	"175"	"2"	"99"	"376"	"36"	"1"	"3"	"1"	"1"	"5"	"12"	"4"	"540"	"0"	"6"	"546"	"0"
"204"	"176"	"12"	"240"	"422"	"169"	"9"	"2"	"3"	"3"	"11"	"18"	"9"	"898"	"0"	"13"	"911"	"0"
"205"	"177"	"8"	"204"	"72"	"173"	"4"	"0"	"5"	"1"	"16"	"6"	"9"	"498"	"0"	"11"	"509"	"0"
"206"	"177A"	"9"	"145"	"176"	"136"	"6"	"2"	"2"	"1"	"4"	"2"	"1"	"484"	"0"	"9"	"493"	"0"
"207"	"178"	"7"	"131"	"338"	"38"	"5"	"2"	"7"	"4"	"8"	"19"	"10"	"569"	"0"	"20"	"589"	"0"
"208"	"179"	"22"	"271"	"264"	"33"	"11"	"4"	"5"	"0"	"15"	"11"	"12"	"648"	"0"	"14"	"662"	"0"
"209"	"180"	"5"	"296"	"110"	"66"	"2"	"2"	"4"	"4"	"15"	"6"	"4"	"514"	"0"	"8"	"522"	"0"
"210"	"181"	"10"	"164"	"513"	"28"	"2"	"4"	"2"	"4"	"3"	"26"	"12"	"768"	"0"	"21"	"789"	"0"
"211"	"182"	"17"	"150"	"469"	"62"	"9"	"2"	"7"	"3"	"16"	"16"	"10"	"761"	"0"	"18"	"779"	"0"
"212"	"183"	"14"	"163"	"397"	"72"	"3"	"4"	"2"	"3"	"10"	"11"	"6"	"685"	"0"	"19"	"704"	"0"
"213"	"184"	"18"	"42"	"469"	"70"	"5"	"5"	"0"	"2"	"5"	"14"	"1"	"631"	"0"	"17"	"648"	"0"
"214"	"185"	"21"	"95"	"743"	"13"	"6"	"3"	"1"	"3"	"7"	"15"	"5"	"912"	"0"	"12"	"924"	"0"
"215"	"186"	"8"	"405"	"63"	"8"	"4"	"1"	"2"	"0"	"3"	"1"	"10"	"505"	"0"	"7"	"512"	"0"
"216"	"187"	"6"	"46"	"320"	"28"	"2"	"1"	"0"	"0"	"4"	"8"	"4"	"419"	"0"	"5"	"424"	"0"
"217"	"188"	"12"	"234"	"144"	"84"	"1"	"1"	"5"	"1"	"4"	"10"	"5"	"501"	"0"	"3"	"504"	"0"
"218"	"188A"	"8"	"422"	"66"	"51"	"3"	"2"	"4"	"1"	"4"	"0"	"5"	"566"	"0"	"11"	"577"	"0"
"219"	"189"	"17"	"390"	"362"	"28"	"8"	"1"	"0"	"2"	"4"	"12"	"3"	"827"	"0"	"15"	"842"	"0"
"220"	"190"	"17"	"323"	"298"	"37"	"6"	"6"	"3"	"2"	"12"	"34"	"17"	"755"	"0"	"18"	"773"	"0"
"221"	"191"	"8"	"70"	"648"	"32"	"3"	"1"	"4"	"2"	"2"	"14"	"3"	"787"	"0"	"14"	"801"	"0"
"222"	"192"	"17"	"407"	"82"	"50"	"3"	"1"	"3"	"4"	"11"	"8"	"16"	"602"	"0"	"13"	"615"	"0"
"223"	"193"	"6"	"174"	"313"	"40"	"2"	"0"	"1"	"1"	"7"	"10"	"3"	"557"	"0"	"19"	"576"	"0"
"224"	"194"	"11"	"73"	"463"	"13"	"6"	"2"	"0"	"3"	"5"	"10"	"8"	"594"	"0"	"8"	"602"	"0"
"225"	"195"	"7"	"633"	"94"	"33"	"1"	"2"	"2"	"5"	"5"	"9"	"16"	"807"	"0"	"15"	"822"	"0"
"226"	"196"	"13"	"493"	"64"	"15"	"3"	"1"	"1"	"2"	"2"	"4"	"4"	"602"	"0"	"5"	"607"	"0"
"227"	"197"	"7"	"357"	"182"	"22"	"2"	"2"	"4"	"1"	"6"	"4"	"7"	"594"	"0"	"8"	"602"	"0"
"228"	"198"	"14"	"153"	"350"	"63"	"8"	"0"	"4"	"5"	"14"	"22"	"12"	"645"	"0"	"17"	"662"	"0"
"229"	"199"	"22"	"213"	"470"	"50"	"11"	"3"	"3"	"5"	"9"	"16"	"7"	"809"	"0"	"12"	"821"	"0"
"230"	"200"	"7"	"161"	"421"	"70"	"8"	"3"	"2"	"5"	"11"	"16"	"7"	"711"	"0"	"22"	"733"	"0"
"231"	"201"	"6"	"167"	"410"	"20"	"5"	"6"	"0"	"2"	"4"	"13"	"4"	"637"	"0"	"4"	"641"	"0"
"232"	"202"	"7"	"423"	"124"	"9"	"3"	"0"	"1"	"0"	"5"	"3"	"13"	"588"	"0"	"16"	"604"	"0"
"233"	"202A"	"8"	"429"	"80"	"2"	"4"	"0"	"2"	"3"	"15"	"8"	"10"	"561"	"0"	"13"	"574"	"0"
"234"	"203"	"15"	"281"	"188"	"9"	"2"	"0"	"1"	"5"	"9"	"9"	"15"	"534"	"0"	"17"	"551"	"0"
"235"	"203A"	"5"	"213"	"146"	"9"	"1"	"2"	"1"	"0"	"3"	"5"	"8"	"393"	"0"	"4"	"397"	"0"
"236"	"204"	"5"	"322"	"178"	"21"	"7"	"1"	"8"	"1"	"11"	"12"	"10"	"576"	"0"	"12"	"588"	"0"
"237"	"205"	"8"	"82"	"320"	"39"	"8"	"1"	"4"	"1"	"4"	"8"	"6"	"481"	"0"	"7"	"488"	"0"
"238"	"Grand Total"	"2807"	"42632"	"55764"	"21147"	"1183"	"505"	"817"	"518"	"1675"	"2490"	"1588"	"131126"	"0"	"2989"	"134115"	"0"
"239"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"241"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"242"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
