District	Assembly_Id	Assembly_Name	Parliamentary_Name	Candidate_Name	Party	Candidate_Caste	Candidate_Parameter	Candidate_Parameter_Score	IsWon
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	RAVICHARAN YADAV	RJD	Yadav	EFFECTIVENESS IN WORKING	4	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	RAVICHARAN YADAV	RJD	Yadav	POPULARITY/IMPACT	4	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	RAVICHARAN YADAV	RJD	Yadav	RELIGIOUS/CASTE INFLUENCE	5	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	RAVICHARAN YADAV	RJD	Yadav	MUSCLE POWER	5	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	RAVICHARAN YADAV	RJD	Yadav	FINANCIAL STATUS	6	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	RAVICHARAN YADAV	RJD	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	6	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	RAVICHARAN YADAV	RJD	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	RAVICHARAN YADAV	RJD	Yadav	WINABILITY	6	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	AVAILABILITY	6	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	HONESTY	3	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	EFFECTIVENESS IN WORKING	4	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	POPULARITY/IMPACT	3	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	RELIGIOUS/CASTE INFLUENCE	4	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	MUSCLE POWER	6	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	FINANCIAL STATUS	6	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	3	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	SUNILA DEVI	RJD	Yadav	WINABILITY	3	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	AVAILABILITY	6	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	HONESTY	5	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	EFFECTIVENESS IN WORKING	2	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	POPULARITY/IMPACT	3	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	RELIGIOUS/CASTE INFLUENCE	3	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	MUSCLE POWER	2	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	FINANCIAL STATUS	4	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
MADHEPURA 	71	BIHARIGANJ	MADHEPURA	LAXMINARYAN MEHTA	INC	Kushwaha	WINABILITY	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	AVAILABILITY	4	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	HONESTY	4	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	EFFECTIVENESS IN WORKING	4	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	POPULARITY/IMPACT	4	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	RELIGIOUS/CASTE INFLUENCE	4	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	MUSCLE POWER	3	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	FINANCIAL STATUS	6	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	4	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	4	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESWAR PRASHAD YADAV	JD(U)	Yadav	WINABILITY	5	1
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	AVAILABILITY	6	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	HONESTY	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	EFFECTIVENESS IN WORKING	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	POPULARITY/IMPACT	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	RELIGIOUS/CASTE INFLUENCE	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	MUSCLE POWER	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	FINANCIAL STATUS	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	RAMESH RISHIDEV	JD(U)	SC	WINABILITY	6	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	AVAILABILITY	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	HONESTY	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	EFFECTIVENESS IN WORKING	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	POPULARITY/IMPACT	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	RELIGIOUS/CASTE INFLUENCE	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	MUSCLE POWER	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	FINANCIAL STATUS	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	UNDERSTANDING WITH STATE PARTY LEADERS	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SHIVAJI RAM	JD(U)	SC	WINABILITY	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	AVAILABILITY	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	HONESTY	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	EFFECTIVENESS IN WORKING	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	POPULARITY/IMPACT	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	RELIGIOUS/CASTE INFLUENCE	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	MUSCLE POWER	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	FINANCIAL STATUS	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	SYAM RISHIDEV	JD(U)	SC	WINABILITY	6	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	AVAILABILITY	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	HONESTY	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	EFFECTIVENESS IN WORKING	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	POPULARITY/IMPACT	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	RELIGIOUS/CASTE INFLUENCE	6	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	MUSCLE POWER	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	FINANCIAL STATUS	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	AMIT KUMAR BHARTI	RJD	SC	WINABILITY	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	AVAILABILITY	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	HONESTY	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	EFFECTIVENESS IN WORKING	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	POPULARITY/IMPACT	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	RELIGIOUS/CASTE INFLUENCE	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	MUSCLE POWER	6	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	FINANCIAL STATUS	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	GEETA SARDAR	RJD	SC	WINABILITY	4	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	AVAILABILITY	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	HONESTY	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	EFFECTIVENESS IN WORKING	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	POPULARITY/IMPACT	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	RELIGIOUS/CASTE INFLUENCE	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	MUSCLE POWER	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	FINANCIAL STATUS	5	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	UNDERSTANDING WITH STATE PARTY LEADERS	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	MAHINDAR SARDAR	RJD	SC	WINABILITY	3	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		AVAILABILITY	0	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		HONESTY	0	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		EFFECTIVENESS IN WORKING	0	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		POPULARITY/IMPACT	0	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		RELIGIOUS/CASTE INFLUENCE	0	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		MUSCLE POWER	0	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		FINANCIAL STATUS	0	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		UNDERSTANDING WITH STATE PARTY LEADERS	0	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	0	0
MADHEPURA 	72	SINGHESHWAR	SUPAUL	NO	INC		WINABILITY	0	0
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	AVAILABILITY		1
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	HONESTY		1
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	EFFECTIVENESS IN WORKING		1
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	POPULARITY/IMPACT		1
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	RELIGIOUS/CASTE INFLUENCE		1
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	MUSCLE POWER		1
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	FINANCIAL STATUS		1
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	UNDERSTANDING WITH STATE PARTY LEADERS		1
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	RESPECT/IMPACT AMONG LOCAL LEADERS		1
SUPAUL	42	PIPRA	SUPAUL	New	NEW SEAT	New	WINABILITY		1
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	AVAILABILITY	7	0
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	HONESTY	6	0
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	EFFECTIVENESS IN WORKING	5	0
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	POPULARITY/IMPACT	5	0
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	RELIGIOUS/CASTE INFLUENCE	5	0
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	MUSCLE POWER	2	0
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	FINANCIAL STATUS	5	0
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
SUPAUL	42	PIPRA	SUPAUL	DENESWAR KAMAT	JD(U)	Yadav	WINABILITY	7	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	AVAILABILITY	6	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	HONESTY	6	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	EFFECTIVENESS IN WORKING	5	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	POPULARITY/IMPACT	5	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	RELIGIOUS/CASTE INFLUENCE	4	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	MUSCLE POWER	3	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	FINANCIAL STATUS	6	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
SUPAUL	42	PIPRA	SUPAUL	LAXMIKANT BHARTI	JD(U)	SC	WINABILITY	6	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	AVAILABILITY	5	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	HONESTY	5	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	EFFECTIVENESS IN WORKING	4	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	POPULARITY/IMPACT	3	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	RELIGIOUS/CASTE INFLUENCE	3	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	MUSCLE POWER	3	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	FINANCIAL STATUS	5	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	3	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	3	0
SUPAUL	42	PIPRA	SUPAUL	YADUVANSH YADAV	JD(U)	Yadav	WINABILITY	4	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	AVAILABILITY	5	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	HONESTY	3	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	EFFECTIVENESS IN WORKING	3	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	POPULARITY/IMPACT	3	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	RELIGIOUS/CASTE INFLUENCE	4	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	MUSCLE POWER	4	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	FINANCIAL STATUS	5	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
SUPAUL	42	PIPRA	SUPAUL	DENBANDHU YADAV	LJP	Yadav	WINABILITY	4	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	AVAILABILITY	3	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	HONESTY	3	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	EFFECTIVENESS IN WORKING	3	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	POPULARITY/IMPACT	3	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	RELIGIOUS/CASTE INFLUENCE	3	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	MUSCLE POWER	3	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	FINANCIAL STATUS	6	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	3	0
SUPAUL	42	PIPRA	SUPAUL	ANUPLAL YADAV	LJP	Yadav	WINABILITY	4	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	AVAILABILITY	4	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	HONESTY	3	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	EFFECTIVENESS IN WORKING	4	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	POPULARITY/IMPACT	4	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	RELIGIOUS/CASTE INFLUENCE	4	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	MUSCLE POWER	4	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	FINANCIAL STATUS	6	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
SUPAUL	42	PIPRA	SUPAUL	RAMCHANDRA MANDAL	INC	Yadav	WINABILITY	5	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	AVAILABILITY	3	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	HONESTY	3	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	EFFECTIVENESS IN WORKING	3	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	POPULARITY/IMPACT	5	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	RELIGIOUS/CASTE INFLUENCE	3	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	MUSCLE POWER	3	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	FINANCIAL STATUS	5	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	UNDERSTANDING WITH STATE PARTY LEADERS	5	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	5	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	DENESWAR KAMAT	JD(U)	SC	WINABILITY	5	1
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	AVAILABILITY	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	HONESTY	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	EFFECTIVENESS IN WORKING	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	POPULARITY/IMPACT	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	RELIGIOUS/CASTE INFLUENCE	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	MUSCLE POWER	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	FINANCIAL STATUS	6	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	UNDERSTANDING WITH STATE PARTY LEADERS	6	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	VISHWA MOHAN BHARTI	JD(U)	SC	WINABILITY	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	AVAILABILITY	5	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	HONESTY	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	EFFECTIVENESS IN WORKING	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	POPULARITY/IMPACT	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	RELIGIOUS/CASTE INFLUENCE	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	MUSCLE POWER	4	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	FINANCIAL STATUS	5	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	UNDERSTANDING WITH STATE PARTY LEADERS	4	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	NARENDRA RISHIDEV	JD(U)	SC	WINABILITY	5	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	RENULATA BHARTI	LJP	SC	AVAILABILITY	2	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	RENULATA BHARTI	LJP	SC	HONESTY	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	RENULATA BHARTI	LJP	SC	EFFECTIVENESS IN WORKING	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	RENULATA BHARTI	LJP	SC	POPULARITY/IMPACT	3	0
SUPAUL	44	TRIVENIGANJ	SUPAUL	RENULATA BHARTI	LJP	SC	RELIGIOUS/CASTE INFLUENCE	4	0
