"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"
"1"	"FINAL RESULT SHEET [SEE RULE 56(2) ( C ) ]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 29 PARLIAMENTARY CONSTITUENCY PART I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"To be used both for Parliamentary and Assembly Election"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of Electors in Assembly Constituency/Segment"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"161-TARAPUR (VOTERS)"	""	""	"GENERAL VOTERS"	""	""	""	""	"SERVICE VOTERS"	""	""	""	""	"TOTAL"	""	"ROUND 1"	""	""	"DATE-27/02/2005"	""	""	""	""	""
"149"	"90"	"10"	"15"	"0"	"0"	"0"	""	"2"	""	"0"	"0"	""	"0"	""	"0"	""	"1"	"897"	""	"925"	"0"	"925"	""	""
"150"	"91"	"10"	"5"	"0"	"0"	"0"	""	"0"	""	"0"	"2"	""	"0"	""	"2"	""	"5"	"696"	""	"720"	""	"720"	""	""
"151"	"92"	"88"	"348"	"1"	"0"	"0"	""	"12"	""	"0"	"0"	""	"0"	""	"1"	""	"0"	"45"	""	"495"	"0"	"495"	""	""
"152"	"93"	"131"	"135"	"7"	"2"	"1"	""	"48"	""	"2"	"0"	""	"2"	""	"3"	""	"4"	"7"	""	"342"	"0"	"342"	""	""
"153"	"94"	"117"	"264"	"24"	"6"	"1"	""	"7"	""	"5"	"1"	""	"3"	""	"6"	""	"15"	"135"	""	"584"	"0"	"584"	""	""
"154"	"95"	"135"	"204"	"5"	"0"	"1"	""	"5"	""	"3"	"1"	""	"0"	""	"1"	""	"2"	"19"	""	"376"	""	"376"	""	""
"155"	"96"	"273"	"147"	"1"	"4"	"1"	""	"5"	""	"4"	"3"	""	"1"	""	"1"	""	"4"	"74"	""	"518"	"0"	"518"	""	""
"156"	"97"	"236"	"279"	"7"	"4"	"5"	""	"3"	""	"0"	"1"	""	"1"	""	"3"	""	"10"	"47"	""	"596"	""	"596"	""	""
"157"	"98"	"171"	"28"	"0"	"1"	"0"	""	"0"	""	"3"	"2"	""	"0"	""	"2"	""	"1"	"10"	""	"218"	"0"	"218"	""	""
"158"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"159"	"TOTAL"	"11425"	"21328"	"603"	"221"	"260"	""	"2199"	""	"1860"	"265"	""	"163"	""	"355"	""	"446"	"9421"	""	"48546"	"0"	"48546"	""	""
"160"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"161"	"ROUND:-7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"162"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"163"	"SL NO
OF POLLIN G ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""
"164"	""	"RAJEEV
KUMAR SINGH"	"SHAKUNI CHOUDHARY"	"SANJAY
KUMAR SINGH"	"PRIYAM DEVI"	"RITA DEVI"	""	"MD. RUSTAM"	""	"ANIL KUMAR SINGH"	"BADRINATH PANJIYARA"	""	"BHARAT MANDAL"	""	"MAHENDRA PD. CHOUDHARY"	""	"SHASHIKANT YADAV"	"SANJAY KUMAR"	""	"TOTAL OF VALID VOTES"	""	""	""	""
"165"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	""	"14"	"15"	"16"	"17"	""
"166"	"B/F"	"11425"	"21328"	"603"	"221"	"260"	""	"2199"	""	"1860"	"265"	""	"163"	""	"355"	""	"446"	"9421"	""	"48546"	"0"	"48546"	""	""
"167"	"99"	"61"	"54"	"48"	"0"	"4"	""	"39"	""	"5"	"5"	""	"8"	""	"11"	""	"16"	"304"	""	"555"	"0"	"555"	""	""
"168"	"100"	"71"	"100"	"3"	"1"	"2"	""	"87"	""	"0"	"2"	""	"0"	""	"8"	""	"4"	"107"	""	"385"	"0"	"385"	""	""
"169"	"101"	"216"	"76"	"2"	"2"	"2"	""	"31"	""	"1"	"1"	""	"0"	""	"3"	""	"4"	"70"	""	"408"	"0"	"408"	""	""
"170"	"102"	"182"	"47"	"1"	"0"	"1"	""	"4"	""	"4"	"5"	""	"1"	""	"5"	""	"6"	"226"	""	"482"	"0"	"482"	""	""
"171"	"103"	"55"	"39"	"2"	"0"	"1"	""	"3"	""	"1"	"0"	""	"0"	""	"3"	""	"8"	"340"	""	"452"	"0"	"452"	""	""
"172"	"104"	"215"	"508"	"10"	"4"	"2"	""	"16"	""	"3"	"5"	""	"2"	""	"1"	""	"2"	"7"	""	"775"	"0"	"775"	""	""
"173"	"105"	"97"	"404"	"2"	"0"	"0"	""	"7"	""	"1"	"0"	""	"0"	""	"1"	""	"1"	"14"	""	"527"	"0"	"527"	""	""
"174"	"106"	"43"	"49"	"3"	"0"	"2"	""	"0"	""	"3"	"2"	""	"0"	""	"1"	""	"0"	"26"	""	"129"	"0"	"129"	""	""
"175"	"107"	"156"	"56"	"9"	"4"	"0"	""	"6"	""	"4"	"3"	""	"1"	""	"9"	""	"8"	"109"	""	"365"	"0"	"365"	""	""
"176"	"108"	"47"	"34"	"3"	"2"	"1"	""	"44"	""	"0"	"4"	""	"1"	""	"8"	""	"5"	"182"	""	"331"	"0"	"331"	""	""
"177"	"109"	"275"	"107"	"5"	"3"	"2"	""	"9"	""	"7"	"6"	""	"3"	""	"6"	""	"6"	"64"	""	"493"	"0"	"493"	""	""
"178"	"110"	"323"	"75"	"3"	"2"	"2"	""	"54"	""	"4"	"5"	""	"3"	""	"7"	""	"9"	"184"	""	"671"	"0"	"671"	""	""
"179"	"111"	"571"	"50"	"0"	"1"	"1"	""	"2"	""	"0"	"1"	""	"1"	""	"2"	""	"2"	"27"	""	"658"	"0"	"658"	""	""
"180"	"112"	"67"	"104"	"10"	"3"	"15"	""	"3"	""	"8"	"2"	""	"4"	""	"6"	""	"9"	"290"	""	"521"	"0"	"521"	""	""
"181"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""
"182"	"TOTAL"	"13804"	"23031"	"704"	"243"	"295"	""	"2504"	""	"1901"	"306"	""	"187"	""	"426"	""	"526"	"11371"	""	"55298"	"0"	"55298"	""	""
"183"	"ROUND:-8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"184"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"185"	"SL NO
OF POLLIN G ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""
"186"	""	"RAJEEV
KUMAR SINGH"	"SHAKUNI CHOUDHARY"	"SANJAY
KUMAR SINGH"	"PRIYAM DEVI"	"RITA DEVI"	""	"MD. RUSTAM"	""	"ANIL KUMAR SINGH"	"BADRINATH PANJIYARA"	""	"BHARAT MANDAL"	""	"MAHENDRA PD. CHOUDHARY"	""	"SHASHIKANT YADAV"	"SANJAY KUMAR"	""	"TOTAL OF VALID VOTES"	""	""	""	""
"187"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	""	"14"	"15"	"16"	"17"	""
"188"	"B/F"	"13804"	"23031"	"704"	"243"	"295"	""	"2504"	""	"1901"	"306"	""	"187"	""	"426"	""	"526"	"11371"	""	"55298"	"0"	"55298"	""	""
"189"	"113"	"174"	"148"	"3"	"2"	"0"	""	"0"	""	"1"	"1"	""	"0"	""	"0"	""	"4"	"19"	""	"352"	"0"	"352"	""	""
"190"	"114"	"331"	"92"	"6"	"0"	"0"	""	"0"	""	"0"	"1"	""	"0"	""	"0"	""	"3"	"18"	""	"451"	"0"	"451"	""	""
"191"	"115"	"102"	"308"	"2"	"1"	"2"	""	"2"	""	"0"	"0"	""	"0"	""	"0"	""	"3"	"130"	""	"550"	"0"	"550"	""	""
"192"	"116"	"412"	"69"	"2"	"3"	"0"	""	"0"	""	"1"	"2"	""	"1"	""	"1"	""	"1"	"6"	""	"498"	"0"	"498"	""	""
"193"	"117"	"223"	"217"	"5"	"3"	"1"	""	"10"	""	"0"	"0"	""	"0"	""	"3"	""	"5"	"13"	""	"480"	"0"	"480"	""	""
"194"	"118"	"524"	"82"	"3"	"0"	"1"	""	"1"	""	"0"	"1"	""	"0"	""	"4"	""	"2"	"13"	""	"631"	"0"	"631"	""	""
"195"	"119"	"409"	"105"	"5"	"1"	"0"	""	"1"	""	"1"	"1"	""	"1"	""	"0"	""	"0"	"6"	""	"530"	"0"	"530"	""	""
"196"	"120"	"92"	"37"	"1"	"0"	"0"	""	"1"	""	"2"	"4"	""	"1"	""	"3"	""	"1"	"21"	""	"163"	"0"	"163"	""	""
"197"	"121"	"156"	"136"	"7"	"1"	"2"	""	"2"	""	"2"	"1"	""	"1"	""	"0"	""	"2"	"44"	""	"354"	"0"	"354"	""	""
"198"	"122"	"121"	"482"	"2"	"3"	"3"	""	"10"	""	"3"	"1"	""	"1"	""	"2"	""	"4"	"18"	""	"650"	"0"	"650"	""	""
"199"	"123"	"115"	"143"	"10"	"1"	"3"	""	"1"	""	"3"	"4"	""	"4"	""	"6"	""	"7"	"29"	""	"326"	"0"	"326"	""	""
"200"	"124"	"76"	"47"	"1"	"1"	"2"	""	"1"	""	"1"	"0"	""	"1"	""	"7"	""	"15"	"148"	""	"300"	"0"	"300"	""	""
"201"	"125"	"215"	"294"	"4"	"0"	"0"	""	"0"	""	"5"	"1"	""	"0"	""	"0"	""	"0"	"15"	""	"534"	"0"	"534"	""	""
"202"	"126"	"55"	"124"	"2"	"0"	"5"	""	"20"	""	"1"	"2"	""	"4"	""	"8"	""	"10"	"231"	""	"462"	"0"	"462"	""	""
"203"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"TOTAL"	"16809"	"25315"	"757"	"259"	"314"	""	"2553"	""	"1921"	"325"	""	"201"	""	"460"	""	"583"	"12082"	""	"61579"	""	"61579"	""	""
"205"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"206"	"ROUND:-9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"207"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"208"	"SL NO
OF POLLIN G ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""
"209"	""	"RAJEEV
KUMAR SINGH"	"SHAKUNI CHOUDHARY"	"SANJAY
KUMAR SINGH"	"PRIYAM DEVI"	"RITA DEVI"	""	"MD. RUSTAM"	""	"ANIL KUMAR SINGH"	"BADRINATH PANJIYARA"	""	"BHARAT MANDAL"	""	"MAHENDRA PD. CHOUDHARY"	""	"SHASHIKANT YADAV"	"SANJAY KUMAR"	""	"TOTAL OF VALID VOTES"	""	""	""	""
"210"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	""	"14"	"15"	"16"	"17"	""
"211"	"B/F"	"16809"	"25315"	"757"	"259"	"314"	""	"2553"	""	"1921"	"325"	""	"201"	""	"460"	""	"583"	"12082"	""	"61579"	"0"	"61579"	""	""
"212"	"127"	"146"	"167"	"4"	"2"	"0"	""	"7"	""	"56"	"1"	""	"2"	""	"2"	""	"8"	"101"	""	"496"	"0"	"496"	""	""
"213"	"128"	"89"	"316"	"9"	"0"	"7"	""	"16"	""	"4"	"2"	""	"3"	""	"2"	""	"6"	"21"	""	"475"	"0"	"475"	""	""
"214"	"129"	"269"	"146"	"4"	"0"	"1"	""	"0"	""	"22"	"2"	""	"2"	""	"0"	""	"0"	"15"	""	"461"	"0"	"461"	""	""
"215"	"130"	"358"	"74"	"2"	"0"	"0"	""	"1"	""	"0"	"1"	""	"0"	""	"0"	""	"3"	"7"	""	"446"	"0"	"446"	""	""
"216"	"131"	"137"	"58"	"2"	"0"	"1"	""	"18"	""	"19"	"0"	""	"3"	""	"1"	""	"1"	"5"	""	"245"	"0"	"245"	""	""
"217"	"132"	"416"	"52"	"1"	"0"	"0"	""	"1"	""	"5"	"0"	""	"1"	""	"1"	""	"0"	"6"	""	"483"	"0"	"483"	""	""
"218"	"133"	"153"	"111"	"4"	"2"	"1"	""	"1"	""	"6"	"2"	""	"1"	""	"1"	""	"1"	"21"	""	"304"	"0"	"304"	""	""
"219"	"134"	"0"	"0"	"0"	"0"	"0"	""	"0"	""	"0"	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"0"	"0"	""	""
"220"	"135"	"153"	"197"	"6"	"1"	"4"	""	"7"	""	"5"	"4"	""	"1"	""	"5"	""	"13"	"160"	""	"556"	"0"	"556"	""	""
"221"	"136"	"53"	"263"	"13"	"1"	"5"	""	"6"	""	"13"	"2"	""	"3"	""	"4"	""	"8"	"230"	""	"601"	"0"	"601"	""	""
"222"	"137"	"13"	"216"	"1"	"0"	"0"	""	"0"	""	"1"	"0"	""	"0"	""	"0"	""	"0"	"63"	""	"294"	"0"	"294"	""	""
"223"	"138"	"121"	"106"	"10"	"2"	"1"	""	"6"	""	"3"	"3"	""	"1"	""	"9"	""	"7"	"55"	""	"324"	"0"	"324"	""	""
"224"	"139"	"115"	"139"	"7"	"3"	"3"	""	"8"	""	"86"	"2"	""	"2"	""	"3"	""	"6"	"34"	""	"408"	"0"	"408"	""	""
"225"	"140"	"119"	"268"	"0"	"0"	"1"	""	"1"	""	"113"	"2"	""	"0"	""	"1"	""	"0"	"14"	""	"519"	"0"	"519"	""	""
"226"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"227"	"TOTAL"	"18951"	"27428"	"820"	"270"	"338"	""	"2625"	""	"2254"	"346"	""	"220"	""	"489"	""	"636"	"12814"	""	"67191"	""	"67191"	""	""
"228"	"ROUND:-10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"229"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"SL NO
OF POLLIN G ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""
"231"	""	"RAJEEV
KUMAR SINGH"	"SHAKUNI CHOUDHARY"	"SANJAY
KUMAR SINGH"	"PRIYAM DEVI"	"RITA DEVI"	""	"MD. RUSTAM"	""	"ANIL KUMAR SINGH"	"BADRINATH PANJIYARA"	""	"BHARAT MANDAL"	""	"MAHENDRA PD. CHOUDHARY"	""	"SHASHIKANT YADAV"	"SANJAY KUMAR"	""	"TOTAL OF VALID VOTES"	""	""	""	""
"232"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	""	"14"	"15"	"16"	"17"	""
"233"	"B/F"	"18951"	"27428"	"820"	"270"	"338"	""	"2625"	""	"2254"	"346"	""	"220"	""	"489"	""	"636"	"12814"	""	"67191"	"0"	"67191"	""	""
"234"	"141"	"116"	"535"	"13"	"4"	"0"	""	"1"	""	"4"	"3"	""	"3"	""	"5"	""	"7"	"31"	""	"722"	"0"	"722"	""	""
"235"	"142"	"66"	"172"	"6"	"2"	"1"	""	"3"	""	"4"	"2"	""	"2"	""	"2"	""	"5"	"18"	""	"283"	"0"	"283"	""	""
"236"	"143"	"280"	"125"	"9"	"2"	"1"	""	"9"	""	"1"	"3"	""	"0"	""	"1"	""	"6"	"16"	""	"453"	"0"	"453"	""	""
"237"	"144"	"153"	"388"	"9"	"2"	"4"	""	"10"	""	"1"	"4"	""	"2"	""	"4"	""	"5"	"73"	""	"655"	"0"	"655"	""	""
"238"	"145"	"150"	"87"	"0"	"1"	"0"	""	"1"	""	"1"	"0"	""	"0"	""	"0"	""	"1"	"11"	""	"252"	"0"	"252"	""	""
"239"	"146"	"64"	"147"	"8"	"6"	"2"	""	"77"	""	"6"	"4"	""	"2"	""	"9"	""	"18"	"55"	""	"398"	"0"	"398"	""	""
"240"	"147"	"65"	"180"	"2"	"0"	"0"	""	"2"	""	"0"	"0"	""	"0"	""	"2"	""	"3"	"16"	""	"270"	"0"	"270"	""	""
"241"	"148"	"234"	"132"	"5"	"0"	"0"	""	"1"	""	"1"	"1"	""	"1"	""	"2"	""	"3"	"37"	""	"417"	"0"	"417"	""	""
"242"	"149"	"162"	"147"	"7"	"6"	"0"	""	"32"	""	"3"	"8"	""	"5"	""	"12"	""	"10"	"37"	""	"429"	"0"	"429"	""	""
"243"	"150"	"98"	"122"	"5"	"2"	"3"	""	"2"	""	"8"	"8"	""	"2"	""	"4"	""	"5"	"113"	""	"372"	"0"	"372"	""	""
"244"	"151"	"518"	"65"	"3"	"2"	"1"	""	"3"	""	"15"	"2"	""	"1"	""	"3"	""	"2"	"67"	""	"682"	"0"	"682"	""	""
"245"	"152"	"32"	"80"	"5"	"2"	"6"	""	"8"	""	"1"	"2"	""	"4"	""	"9"	""	"12"	"325"	""	"486"	"0"	"486"	""	""
"246"	"153"	"25"	"94"	"2"	"1"	"2"	""	"1"	""	"2"	"1"	""	"54"	""	"9"	""	"12"	"325"	""	"528"	"0"	"528"	""	""
"247"	"154"	"156"	"239"	"13"	"2"	"2"	""	"8"	""	"1"	"2"	""	"2"	""	"1"	""	"8"	"30"	""	"464"	"0"	"464"	""	""
"248"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"249"	"TOTAL"	"21070"	"29941"	"907"	"302"	"360"	""	"2783"	""	"2302"	"386"	""	"298"	""	"552"	""	"733"	"13968"	""	"73602"	""	"73602"	""	""
"250"	"ROUND:-11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"251"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"252"	"SL NO
OF POLLIN G ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""
"253"	""	"RAJEEV
KUMAR SINGH"	"SHAKUNI CHOUDHARY"	"SANJAY
KUMAR SINGH"	"PRIYAM DEVI"	"RITA DEVI"	""	"MD. RUSTAM"	""	"ANIL KUMAR SINGH"	"BADRINATH PANJIYARA"	""	"BHARAT MANDAL"	""	"MAHENDRA PD. CHOUDHARY"	""	"SHASHIKANT YADAV"	"SANJAY KUMAR"	""	"TOTAL OF VALID VOTES"	""	""	""	""
"254"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	""	"14"	"15"	"16"	"17"	""
"255"	"B/F"	"21070"	"29941"	"907"	"302"	"360"	""	"2783"	""	"2302"	"386"	""	"298"	""	"552"	""	"733"	"13968"	""	"73602"	"0"	"73602"	"0"	""
"256"	"155"	"208"	"169"	"6"	"0"	"2"	""	"30"	""	"2"	"2"	""	"4"	""	"1"	""	"5"	"22"	""	"451"	"0"	"451"	"0"	""
"257"	"156"	"194"	"160"	"5"	"4"	"1"	""	"10"	""	"2"	"1"	""	"2"	""	"2"	""	"9"	"249"	""	"639"	"0"	"639"	"0"	""
"258"	"157"	"180"	"140"	"6"	"3"	"2"	""	"90"	""	"9"	"3"	""	"4"	""	"3"	""	"2"	"52"	""	"494"	"0"	"494"	"0"	""
"259"	"158"	"490"	"92"	"1"	"1"	"0"	""	"2"	""	"10"	"0"	""	"1"	""	"0"	""	"0"	"32"	""	"629"	"0"	"629"	"0"	""
"260"	"159"	"4"	"51"	"0"	"0"	"5"	""	"7"	""	"5"	"1"	""	"0"	""	"4"	""	"6"	"174"	""	"257"	"0"	"257"	"0"	""
"261"	"160"	"224"	"162"	"6"	"0"	"3"	""	"3"	""	"1"	"5"	""	"0"	""	"4"	""	"3"	"37"	""	"448"	"0"	"448"	"0"	""
"262"	"161"	"548"	"39"	"0"	"0"	"0"	""	"1"	""	"6"	"1"	""	"0"	""	"0"	""	"0"	"11"	""	"606"	"0"	"606"	"0"	""
"263"	"162"	"261"	"171"	"7"	"5"	"1"	""	"9"	""	"2"	"7"	""	"0"	""	"4"	""	"14"	"90"	""	"571"	"0"	"571"	"0"	""
"264"	"163"	"127"	"34"	"8"	"0"	"1"	""	"3"	""	"2"	"1"	""	"6"	""	"6"	""	"171"	"56"	""	"415"	"0"	"415"	"0"	""
"265"	"164"	"44"	"42"	"1"	"0"	"2"	""	"1"	""	"0"	"1"	""	"0"	""	"2"	""	"19"	"248"	""	"360"	"0"	"360"	"0"	""
"266"	"165"	"55"	"48"	"1"	"4"	"1"	""	"3"	""	"1"	"3"	""	"109"	""	"3"	""	"18"	"30"	""	"276"	"0"	"276"	"0"	""
"267"	"166"	"150"	"69"	"2"	"1"	"3"	""	"3"	""	"1"	"5"	""	"31"	""	"6"	""	"10"	"107"	""	"388"	"0"	"388"	"0"	""
"268"	"167"	"30"	"56"	"1"	"0"	"0"	""	"5"	""	"3"	"6"	""	"28"	""	"12"	""	"8"	"250"	""	"399"	"0"	"399"	"0"	""
"269"	"168"	"100"	"71"	"9"	"0"	"1"	""	"8"	""	"1"	"5"	""	"4"	""	"9"	""	"24"	"159"	""	"391"	"0"	"391"	"0"	""
"270"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"271"	"TOTAL"	"23685"	"31245"	"960"	"320"	"382"	""	"2958"	""	"2347"	"427"	""	"487"	""	"608"	""	"1022"	"15485"	""	"79926"	""	"79926"	""	""
"272"	"ROUND:-12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"273"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"274"	"SL NO
OF POLLIN G ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""
"275"	""	"RAJEEV
KUMAR SINGH"	"SHAKUNI CHOUDHARY"	"SANJAY
KUMAR SINGH"	"PRIYAM DEVI"	"RITA DEVI"	""	"MD. RUSTAM"	""	"ANIL KUMAR SINGH"	"BADRINATH PANJIYARA"	""	"BHARAT MANDAL"	""	"MAHENDRA PD. CHOUDHARY"	""	"SHASHIKANT YADAV"	"SANJAY KUMAR"	""	"TOTAL OF VALID VOTES"	""	""	""	""
"276"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	""	"14"	"15"	"16"	"17"	""
"277"	"B/F"	"23685"	"31245"	"960"	"320"	"382"	""	"2958"	""	"2347"	"427"	""	"487"	""	"608"	""	"1022"	"15485"	""	"79926"	"0"	"79926"	"0"	""
"278"	"169"	"193"	"151"	"18"	"2"	"2"	""	"7"	""	"7"	"5"	""	"37"	""	"10"	""	"12"	"122"	""	"566"	""	"422"	"0"	""
"279"	"170"	"214"	"106"	"21"	"3"	"1"	""	"22"	""	"3"	"1"	""	"19"	""	"9"	""	"16"	"110"	""	"525"	""	"390"	"0"	""
"280"	"171"	"100"	"191"	"12"	"2"	"5"	""	"12"	""	"2"	"8"	""	"24"	""	"9"	""	"15"	"157"	""	"537"	""	"356"	"0"	""
"281"	"172"	"44"	"177"	"13"	"5"	"2"	""	"13"	""	"2"	"4"	""	"1"	""	"8"	""	"21"	"292"	""	"582"	""	"261"	"0"	""
"282"	"173"	"50"	"148"	"1"	"1"	"0"	""	"29"	""	"2"	"1"	""	"33"	""	"7"	""	"7"	"99"	""	"378"	""	"265"	"0"	""
"283"	"174"	"174"	"100"	"7"	"1"	"0"	""	"4"	""	"16"	"4"	""	"23"	""	"7"	""	"3"	"18"	""	"357"	""	"329"	"0"	""
"284"	"175"	"129"	"140"	"6"	"2"	"0"	""	"3"	""	"66"	"3"	""	"0"	""	"1"	""	"1"	"9"	""	"360"	""	"349"	"0"	""
"285"	"176"	"159"	"150"	"5"	"1"	"0"	""	"3"	""	"33"	"1"	""	"0"	""	"0"	""	"0"	"11"	""	"363"	""	"352"	"0"	""
"286"	"177"	"93"	"86"	"2"	"2"	"6"	""	"4"	""	"7"	"4"	""	"1"	""	"7"	""	"81"	"163"	""	"456"	""	"205"	"0"	""
"287"	"178"	"460"	"60"	"0"	"0"	"0"	""	"0"	""	"18"	"0"	""	"8"	""	"0"	""	"0"	"32"	""	"578"	""	"546"	"0"	""
"288"	"179"	"99"	"151"	"3"	"1"	"1"	""	"1"	""	"1"	"0"	""	"1"	""	"1"	""	"2"	"5"	""	"266"	""	"258"	"0"	""
"289"	"180"	"322"	"85"	"6"	"3"	"1"	""	"0"	""	"5"	"2"	""	"6"	""	"3"	""	"3"	"36"	""	"472"	""	"430"	"0"	""
"290"	"181"	"244"	"119"	"5"	"4"	"6"	""	"17"	""	"1"	"6"	""	"2"	""	"8"	""	"5"	"58"	""	"475"	""	"404"	"0"	""
"291"	"182"	"124"	"142"	"12"	"3"	"2"	""	"11"	""	"3"	"2"	""	"3"	""	"8"	""	"10"	"45"	""	"365"	""	"302"	"0"	""
"292"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"293"	"TOTAL"	"26090"	"33051"	"1071"	"350"	"408"	""	"3084"	""	"2513"	"468"	""	"645"	""	"686"	""	"1198"	"16642"	""	"86206"	""	"84795"	""	""
"294"	"ROUND:-13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"295"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"296"	"SL NO
OF POLLIN G ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""
"297"	""	"RAJEEV
KUMAR SINGH"	"SHAKUNI CHOUDHARY"	"SANJAY
KUMAR SINGH"	"PRIYAM DEVI"	"RITA DEVI"	""	"MD. RUSTAM"	""	"ANIL KUMAR SINGH"	"BADRINATH PANJIYARA"	""	"BHARAT MANDAL"	""	"MAHENDRA PD. CHOUDHARY"	""	"SHASHIKANT YADAV"	"SANJAY KUMAR"	""	"TOTAL OF VALID VOTES"	""	""	""	""
