"314"	"17"	"JAYANTI DEVI"	""	"Independent"	"505"	"0"	"505"
"315"	"18"	"DAYA RANI DEVI"	""	"Independent"	"530"	"0"	"530"
"316"	"19"	"NAJMUL HODA"	""	"Independent"	"1534"	"0"	"1534"
"317"	"20"	"PHANI LAL YADAV"	""	"Independent"	"330"	"0"	"330"
"318"	"21"	"MANJU DEVI"	""	"Independent"	"230"	"0"	"230"
"319"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"435"	"0"	"435"
"320"	"23"	"MANOWER IMAM"	""	"Independent"	"452"	"0"	"452"
"321"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"347"	"0"	"347"
"322"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"359"	"0"	"359"
"323"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"671"	"0"	"671"
"324"	"ROUND - X - CUMMULATIVE"	""	""	""	""	""	""
"325"	"ANNEXURE - XL"	""	""	""	""	""	""
"326"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"327"	"FORM - 20"	""	""	""	""	""	""
"328"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"329"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"330"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"331"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"332"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"333"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"334"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"4291"	"0"	"4291"
"335"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"3136"	"0"	"3136"
"336"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"2407"	"0"	"2407"
"337"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"4229"	"0"	"4229"
"338"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"2316"	"0"	"2316"
"339"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"24755"	"0"	"24755"
"340"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"624"	"0"	"624"
"341"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"470"	"0"	"470"
"342"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"1942"	"0"	"1942"
"343"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"17390"	"0"	"17390"
"344"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"808"	"0"	"808"
"345"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"851"	"0"	"851"
"346"	"13"	"MD. HABIB"	""	"Independent"	"5060"	"0"	"5060"
"347"	"14"	"AFROZ ALAM"	""	"Independent"	"3960"	"0"	"3960"
"348"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"475"	"0"	"475"
"349"	"16"	"ISRAR ALAM"	""	"Independent"	"1371"	"0"	"1371"
"350"	"17"	"JAYANTI DEVI"	""	"Independent"	"576"	"0"	"576"
"351"	"18"	"DAYA RANI DEVI"	""	"Independent"	"660"	"0"	"660"
"352"	"19"	"NAJMUL HODA"	""	"Independent"	"1618"	"0"	"1618"
"353"	"20"	"PHANI LAL YADAV"	""	"Independent"	"396"	"0"	"396"
"354"	"21"	"MANJU DEVI"	""	"Independent"	"284"	"0"	"284"
"355"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"516"	"0"	"516"
"356"	"23"	"MANOWER IMAM"	""	"Independent"	"505"	"0"	"505"
"357"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"488"	"0"	"488"
"358"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"470"	"0"	"470"
"359"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"811"	"0"	"811"
"360"	"ROUND - XI - CUMMULATIVE"	""	""	""	""	""	""
"361"	"ANNEXURE - XL"	""	""	""	""	""	""
"362"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"363"	"FORM - 20"	""	""	""	""	""	""
"364"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"365"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"366"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"367"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"368"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"369"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"370"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"4520"	"0"	"4520"
"371"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"3437"	"0"	"3437"
"372"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"2638"	"0"	"2638"
"373"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"4640"	"0"	"4640"
"374"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"2805"	"0"	"2805"
"375"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"27580"	"0"	"27580"
"376"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"714"	"0"	"714"
"377"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"553"	"0"	"553"
"378"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"2073"	"0"	"2073"
"379"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"19875"	"0"	"19875"
"380"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"872"	"0"	"872"
"381"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"991"	"0"	"991"
"382"	"13"	"MD. HABIB"	""	"Independent"	"5380"	"0"	"5380"
"383"	"14"	"AFROZ ALAM"	""	"Independent"	"4126"	"0"	"4126"
"384"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"518"	"0"	"518"
"385"	"16"	"ISRAR ALAM"	""	"Independent"	"1522"	"0"	"1522"
"386"	"17"	"JAYANTI DEVI"	""	"Independent"	"616"	"0"	"616"
"387"	"18"	"DAYA RANI DEVI"	""	"Independent"	"703"	"0"	"703"
"388"	"19"	"NAJMUL HODA"	""	"Independent"	"1710"	"0"	"1710"
"389"	"20"	"PHANI LAL YADAV"	""	"Independent"	"428"	"0"	"428"
"390"	"21"	"MANJU DEVI"	""	"Independent"	"304"	"0"	"304"
"391"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"549"	"0"	"549"
"392"	"23"	"MANOWER IMAM"	""	"Independent"	"529"	"0"	"529"
"393"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"518"	"0"	"518"
"394"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"506"	"0"	"506"
"395"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"873"	"0"	"873"
"396"	"ROUND - XII - CUMMULATIVE"	""	""	""	""	""	""
"397"	"ANNEXURE - XL"	""	""	""	""	""	""
"398"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"399"	"FORM - 20"	""	""	""	""	""	""
"400"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"401"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"402"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"403"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"404"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"405"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"406"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"4672"	"0"	"4672"
"407"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"3570"	"0"	"3570"
"408"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"2740"	"0"	"2740"
"409"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"5442"	"0"	"5442"
"410"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"4222"	"0"	"4222"
"411"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"28766"	"0"	"28766"
"412"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"778"	"0"	"778"
"413"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"608"	"0"	"608"
"414"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"2362"	"0"	"2362"
"415"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"22494"	"0"	"22494"
"416"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"967"	"0"	"967"
"417"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"1195"	"0"	"1195"
"418"	"13"	"MD. HABIB"	""	"Independent"	"7044"	"0"	"7044"
"419"	"14"	"AFROZ ALAM"	""	"Independent"	"4237"	"0"	"4237"
"420"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"577"	"0"	"577"
"421"	"16"	"ISRAR ALAM"	""	"Independent"	"1707"	"0"	"1707"
"422"	"17"	"JAYANTI DEVI"	""	"Independent"	"674"	"0"	"674"
"423"	"18"	"DAYA RANI DEVI"	""	"Independent"	"760"	"0"	"760"
"424"	"19"	"NAJMUL HODA"	""	"Independent"	"1751"	"0"	"1751"
"425"	"20"	"PHANI LAL YADAV"	""	"Independent"	"482"	"0"	"482"
"426"	"21"	"MANJU DEVI"	""	"Independent"	"354"	"0"	"354"
"427"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"615"	"0"	"615"
"428"	"23"	"MANOWER IMAM"	""	"Independent"	"563"	"0"	"563"
"429"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"574"	"0"	"574"
"430"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"557"	"0"	"557"
"431"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"944"	"0"	"944"
"432"	"ROUND - XIII - CUMMULATIVE"	""	""	""	""	""	""
"433"	"ANNEXURE - XL"	""	""	""	""	""	""
"434"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"435"	"FORM - 20"	""	""	""	""	""	""
"436"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"437"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"438"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"439"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"440"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"441"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"442"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"4819"	"0"	"4819"
"443"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"4044"	"0"	"4044"
"444"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"2921"	"0"	"2921"
"445"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"6023"	"0"	"6023"
"446"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"5309"	"0"	"5309"
"447"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"29461"	"0"	"29461"
"448"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"836"	"0"	"836"
"449"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"676"	"0"	"676"
"450"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"2542"	"0"	"2542"
"451"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"25560"	"0"	"25560"
"452"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"1062"	"0"	"1062"
"453"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"1269"	"0"	"1269"
"454"	"13"	"MD. HABIB"	""	"Independent"	"7848"	"0"	"7848"
"455"	"14"	"AFROZ ALAM"	""	"Independent"	"4440"	"0"	"4440"
"456"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"631"	"0"	"631"
"457"	"16"	"ISRAR ALAM"	""	"Independent"	"1907"	"0"	"1907"
"458"	"17"	"JAYANTI DEVI"	""	"Independent"	"737"	"0"	"737"
"459"	"18"	"DAYA RANI DEVI"	""	"Independent"	"847"	"0"	"847"
"460"	"19"	"NAJMUL HODA"	""	"Independent"	"1806"	"0"	"1806"
"461"	"20"	"PHANI LAL YADAV"	""	"Independent"	"597"	"0"	"597"
"462"	"21"	"MANJU DEVI"	""	"Independent"	"413"	"0"	"413"
"463"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"666"	"0"	"666"
"464"	"23"	"MANOWER IMAM"	""	"Independent"	"612"	"0"	"612"
"465"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"1247"	"0"	"1247"
"466"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"628"	"0"	"628"
"467"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"1044"	"0"	"1044"
"468"	"ROUND - XIV - CUMMULATIVE"	""	""	""	""	""	""
"469"	"ANNEXURE - XL"	""	""	""	""	""	""
"470"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"471"	"FORM - 20"	""	""	""	""	""	""
"472"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"473"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"474"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"475"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"476"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"477"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"478"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"4972"	"0"	"4972"
"479"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"4459"	"0"	"4459"
"480"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"3003"	"0"	"3003"
"481"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"6375"	"0"	"6375"
"482"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"5740"	"0"	"5740"
"483"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"30006"	"0"	"30006"
"484"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"915"	"0"	"915"
"485"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"726"	"0"	"726"
"486"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"2704"	"0"	"2704"
"487"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"28832"	"0"	"28832"
"488"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"1140"	"0"	"1140"
"489"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"1319"	"0"	"1319"
"490"	"13"	"MD. HABIB"	""	"Independent"	"8703"	"0"	"8703"
"491"	"14"	"AFROZ ALAM"	""	"Independent"	"4946"	"0"	"4946"
"492"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"669"	"0"	"669"
"493"	"16"	"ISRAR ALAM"	""	"Independent"	"2032"	"0"	"2032"
"494"	"17"	"JAYANTI DEVI"	""	"Independent"	"791"	"0"	"791"
"495"	"18"	"DAYA RANI DEVI"	""	"Independent"	"914"	"0"	"914"
"496"	"19"	"NAJMUL HODA"	""	"Independent"	"1854"	"0"	"1854"
"497"	"20"	"PHANI LAL YADAV"	""	"Independent"	"640"	"0"	"640"
"498"	"21"	"MANJU DEVI"	""	"Independent"	"444"	"0"	"444"
"499"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"698"	"0"	"698"
"500"	"23"	"MANOWER IMAM"	""	"Independent"	"638"	"0"	"638"
"501"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"1284"	"0"	"1284"
"502"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"671"	"0"	"671"
"503"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"1108"	"0"	"1108"
"504"	"ROUND - XV - CUMMULATIVE"	""	""	""	""	""	""
"505"	"ANNEXURE - XL"	""	""	""	""	""	""
"506"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"507"	"FORM - 20"	""	""	""	""	""	""
"508"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"509"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"510"	"Election to the Legislative Assembly from the 139 - PURNEA Assembly Constituency"	""	""	""	""	""	""
"511"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"512"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"513"	"Sl.
No"	"Name"	""	"Party Abbre."	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"514"	"1"	"KRISHNA KUMAR MANDAL"	""	"Indian National Congress"	"4972"	"0"	"4972"
"515"	"2"	"JITENDRA ORAON"	""	"Jharkhand Mukti Morcha"	"4459"	"0"	"4459"
"516"	"3"	"TEJNARAYAN RAM"	""	"Bahujan Samaj Party"	"3003"	"0"	"3003"
"517"	"4"	"NEERAJ SINGH ALIAS CHHOTU SINGH"	""	"Rashtriya Janata Dal"	"6375"	"0"	"6375"
"518"	"5"	"PRADIP SARKAR"	""	"Communist Party of India (Marxist)"	"5740"	"0"	"5740"
"519"	"6"	"RAJ KISHORE KESHRI"	""	"Bharatiya Janata Party"	"30006"	"0"	"30006"
"520"	"7"	"DHARMENDRA ORAON"	""	"Jharkhand Disom Party"	"915"	"0"	"915"
"521"	"8"	"MADHABI SARKAR"	""	"Communist Party of India (Marxist-Leninist)(Libration)"	"726"	"0"	"726"
"522"	"9"	"RAKESH KUMAR SINGH"	""	"Shivsena"	"2704"	"0"	"2704"
"523"	"10"	"RAM CHARITRA YADAV"	""	"Samajwadi Party"	"28832"	"0"	"28832"
"524"	"11"	"VINAY KUMAR PANDEY"	""	"Samata Party"	"1140"	"0"	"1140"
"525"	"12"	"SADANAND MEHTA"	""	"Apna Dal"	"1319"	"0"	"1319"
"526"	"13"	"MD. HABIB"	""	"Independent"	"8703"	"0"	"8703"
"527"	"14"	"AFROZ ALAM"	""	"Independent"	"4946"	"0"	"4946"
"528"	"15"	"MD. AASHIQUE RAHMANI"	""	"Independent"	"669"	"0"	"669"
"529"	"16"	"ISRAR ALAM"	""	"Independent"	"2032"	"0"	"2032"
"530"	"17"	"JAYANTI DEVI"	""	"Independent"	"791"	"0"	"791"
"531"	"18"	"DAYA RANI DEVI"	""	"Independent"	"914"	"0"	"914"
"532"	"19"	"NAJMUL HODA"	""	"Independent"	"1854"	"0"	"1854"
"533"	"20"	"PHANI LAL YADAV"	""	"Independent"	"640"	"0"	"640"
"534"	"21"	"MANJU DEVI"	""	"Independent"	"444"	"0"	"444"
"535"	"22"	"MANOJ KUMAR PASWAN"	""	"Independent"	"698"	"0"	"698"
"536"	"23"	"MANOWER IMAM"	""	"Independent"	"638"	"0"	"638"
"537"	"24"	"MOHAMMAD ASLAM AAZAD"	""	"Independent"	"1284"	"0"	"1284"
"538"	"25"	"SHYAM LAL PASWAN"	""	"Independent"	"671"	"0"	"671"
"539"	"26"	"SANJIB KUMAR SHARMA"	""	"Independent"	"1108"	"0"	"1108"
"540"	"Place -"	""	""	""	""	""	""
"541"	"Date  -"	""	""	""	""	""	""
"542"	"Returning Officer"	""	""	""	""	""	""
"543"	"139 - Purnea Assembly Constituency"	""	""	""	""	""	""
