"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"142"	"89"	"73"	""	"3"	"20"	"0"	"4"	""	"38"	""	"3"	"9"	""	"24"	""	"2"	"6"	"2"	"14"	"198"	""	"198"	"0"	""	""
"143"	"90"	"84"	""	"2"	"5"	"2"	"2"	""	"38"	""	"5"	"11"	""	"6"	""	"2"	"1"	"3"	"15"	"176"	""	"176"	"0"	""	""
"144"	"91"	"49"	""	"0"	"76"	"1"	"4"	""	"1"	""	"3"	"0"	""	"0"	""	"1"	"0"	"0"	"1"	"136"	""	"136"	"0"	""	""
"145"	"92"	"166"	""	"6"	"215"	"3"	"8"	""	"104"	""	"4"	"21"	""	"10"	""	"11"	"11"	"3"	"26"	"588"	""	"588"	"0"	""	""
"146"	"93"	"325"	""	"8"	"244"	"10"	"10"	""	"39"	""	"5"	"9"	""	"7"	""	"8"	"2"	"8"	"13"	"688"	""	"688"	"0"	""	""
"147"	"94"	"45"	""	"4"	"274"	"4"	"13"	""	"4"	""	"0"	"2"	""	"4"	""	"7"	"12"	"4"	"18"	"391"	""	"391"	"0"	""	""
"148"	"95"	"14"	""	"5"	"166"	"4"	"5"	""	"150"	""	"8"	"20"	""	"7"	""	"7"	"9"	"4"	"18"	"417"	""	"417"	"0"	""	""
"149"	"96"	"57"	""	"27"	"298"	"6"	"5"	""	"12"	""	"0"	"0"	""	"1"	""	"4"	"2"	"0"	"4"	"416"	""	"416"	"0"	""	""
"150"	"97"	"123"	""	"9"	"211"	"6"	"13"	""	"13"	""	"6"	"7"	""	"2"	""	"15"	"17"	"6"	"16"	"444"	""	"444"	"0"	""	""
"151"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"152"	"TOTAL"	"8769"	""	"466"	"21737"	"282"	"695"	""	"7590"	""	"262"	"1050"	""	"313"	""	"1475"	"280"	"274"	"622"	"43815"	"0"	"43815"	"0"	""	""
"153"	"ROUND:-7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"154"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"155"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"156"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"157"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"158"	"B/F"	"8769"	""	"466"	"21737"	"282"	"695"	""	"7590"	""	"262"	"1050"	""	"313"	""	"1475"	"280"	"274"	"622"	"43815"	"0"	"43815"	"0"	""	""
"159"	"98"	"68"	""	"7"	"261"	"10"	"13"	""	"35"	""	"2"	"10"	""	"8"	""	"10"	"6"	"5"	"14"	"449"	""	"449"	""	""	""
"160"	"99"	"39"	""	"2"	"551"	"1"	"10"	""	"7"	""	"0"	"1"	""	"0"	""	"4"	"3"	"1"	"6"	"625"	""	"625"	""	""	""
"161"	"100"	"227"	""	"7"	"222"	"6"	"13"	""	"119"	""	"10"	"41"	""	"12"	""	"11"	"10"	"3"	"25"	"706"	""	"706"	""	""	""
"162"	"101"	"152"	""	"9"	"275"	"8"	"9"	""	"70"	""	"4"	"12"	""	"9"	""	"5"	"1"	"3"	"13"	"570"	""	"570"	""	""	""
"163"	"102"	"104"	""	"1"	"478"	"0"	"3"	""	"2"	""	"0"	"0"	""	"0"	""	"0"	"2"	"1"	"1"	"592"	""	"592"	""	""	""
"164"	"103"	"225"	""	"13"	"313"	"5"	"8"	""	"6"	""	"5"	"3"	""	"4"	""	"10"	"6"	"9"	"18"	"625"	""	"625"	""	""	""
"165"	"104"	"119"	""	"3"	"184"	"5"	"2"	""	"46"	""	"2"	"10"	""	"5"	""	"2"	"2"	"2"	"7"	"389"	""	"389"	""	""	""
"166"	"105"	"215"	""	"9"	"118"	"10"	"11"	""	"14"	""	"5"	"10"	""	"3"	""	"8"	"14"	"10"	"49"	"476"	""	"476"	""	""	""
"167"	"106"	"241"	""	"6"	"414"	"4"	"10"	""	"3"	""	"3"	"4"	""	"2"	""	"9"	"8"	"6"	"11"	"721"	""	"721"	""	""	""
"168"	"107"	"68"	""	"10"	"257"	"3"	"7"	""	"10"	""	"0"	"6"	""	"1"	""	"9"	"0"	"1"	"2"	"374"	""	"374"	""	""	""
"169"	"108"	"85"	""	"1"	"152"	"2"	"7"	""	"1"	""	"1"	"1"	""	"1"	""	"5"	"0"	"0"	"6"	"262"	""	"262"	""	""	""
"170"	"109"	"41"	""	"3"	"21"	"0"	"2"	""	"278"	""	"4"	"44"	""	"4"	""	"2"	"0"	"3"	"15"	"417"	""	"417"	""	""	""
"171"	"110"	"50"	""	"0"	"247"	"2"	"1"	""	"20"	""	"2"	"1"	""	"0"	""	"3"	"0"	"2"	"3"	"331"	""	"331"	""	""	""
"172"	"111"	"61"	""	"4"	"398"	"5"	"6"	""	"2"	""	"0"	"0"	""	"0"	""	"6"	"1"	"2"	"6"	"491"	""	"491"	""	""	""
"173"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"174"	"TOTAL"	"10464"	""	"541"	"25628"	"343"	"797"	""	"8203"	""	"300"	"1193"	""	"362"	""	"1559"	"333"	"322"	"798"	"50843"	""	"50843"	""	""	""
"175"	"ROUND:-8                                                                                                                                                                                                                                                                                                                                    SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"176"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"177"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"178"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"179"	"B/F"	"10464"	""	"541"	"25628"	"343"	"797"	""	"8203"	""	"300"	"1193"	""	"362"	""	"1559"	"333"	"322"	"798"	"50843"	"0"	"50843"	""	""	""
"180"	"112"	"132"	""	"6"	"435"	"7"	"20"	""	"31"	""	"2"	"7"	""	"6"	""	"17"	"9"	"6"	"24"	"702"	""	"702"	""	""	""
"181"	"113"	"397"	""	"5"	"107"	"1"	"2"	""	"4"	""	"2"	"2"	""	"0"	""	"6"	"1"	"2"	"1"	"530"	""	"530"	""	""	""
"182"	"114"	"130"	""	"6"	"468"	"3"	"8"	""	"7"	""	"4"	"3"	""	"3"	""	"5"	"3"	"6"	"2"	"648"	""	"648"	""	""	""
"183"	"115"	"240"	""	"9"	"271"	"2"	"15"	""	"10"	""	"1"	"4"	""	"8"	""	"8"	"1"	"12"	"20"	"601"	""	"601"	""	""	""
"184"	"116"	"83"	""	"1"	"175"	"2"	"4"	""	"6"	""	"0"	"4"	""	"1"	""	"3"	"1"	"2"	"0"	"282"	""	"282"	""	""	""
"185"	"117"	"333"	""	"6"	"302"	"4"	"3"	""	"11"	""	"0"	"5"	""	"1"	""	"2"	"3"	"1"	"1"	"672"	""	"672"	""	""	""
"186"	"118"	"166"	""	"8"	"200"	"1"	"7"	""	"22"	""	"3"	"9"	""	"2"	""	"5"	"4"	"2"	"13"	"442"	""	"442"	""	""	""
"187"	"119"	"37"	""	"0"	"337"	"3"	"8"	""	"1"	""	"1"	"1"	""	"0"	""	"2"	"1"	"1"	"2"	"394"	""	"394"	""	""	""
"188"	"120"	"208"	""	"4"	"250"	"3"	"5"	""	"26"	""	"0"	"4"	""	"1"	""	"10"	"5"	"1"	"4"	"521"	""	"521"	""	""	""
"189"	"121"	"109"	""	"5"	"163"	"4"	"4"	""	"8"	""	"1"	"0"	""	"1"	""	"4"	"5"	"2"	"5"	"311"	""	"311"	""	""	""
"190"	"122"	"63"	""	"5"	"371"	"10"	"13"	""	"5"	""	"7"	"0"	""	"0"	""	"14"	"5"	"7"	"18"	"518"	""	"518"	""	""	""
"191"	"123"	"57"	""	"46"	"293"	"8"	"17"	""	"45"	""	"4"	"17"	""	"5"	""	"20"	"1"	"3"	"13"	"529"	""	"529"	""	""	""
"192"	"124"	"103"	""	"15"	"261"	"8"	"6"	""	"17"	""	"4"	"11"	""	"5"	""	"16"	"3"	"7"	"9"	"465"	""	"465"	""	""	""
"193"	"125"	"86"	""	"4"	"252"	"3"	"8"	""	"38"	""	"1"	"6"	""	"4"	""	"5"	"2"	"4"	"7"	"420"	""	"420"	""	""	""
"194"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"195"	"TOTAL"	"12608"	""	"661"	"29513"	"402"	"917"	""	"8434"	""	"330"	"1266"	""	"399"	""	"1676"	"377"	"378"	"917"	"57878"	""	"57878"	""	""	""
"196"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"197"	"ROUND:-9                                                                                                                                                                                                                                                                                                                                    SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"198"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"199"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"200"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"201"	"B/F"	"12608"	""	"661"	"29513"	"402"	"917"	""	"8434"	""	"330"	"1266"	""	"399"	""	"1676"	"377"	"378"	"917"	"57878"	"0"	"57878"	""	""	""
"202"	"126"	"46"	""	"5"	"244"	"5"	"8"	""	"58"	""	"2"	"13"	""	"2"	""	"8"	"1"	"2"	"7"	"401"	""	"401"	""	""	""
"203"	"127"	"73"	""	"16"	"264"	"0"	"8"	""	"29"	""	"2"	"3"	""	"2"	""	"8"	"1"	"4"	"7"	"417"	""	"417"	""	""	""
"204"	"128"	"104"	""	"10"	"539"	"10"	"10"	""	"31"	""	"4"	"7"	""	"3"	""	"2"	"2"	"2"	"2"	"726"	""	"726"	""	""	""
"205"	"129"	"122"	""	"3"	"364"	"9"	"8"	""	"29"	""	"4"	"14"	""	"4"	""	"8"	"3"	"7"	"3"	"578"	""	"578"	""	""	""
"206"	"130"	"36"	""	"3"	"312"	"2"	"5"	""	"99"	""	"5"	"10"	""	"6"	""	"7"	"2"	"2"	"8"	"497"	""	"497"	""	""	""
"207"	"131"	"194"	""	"5"	"246"	"4"	"6"	""	"4"	""	"3"	"4"	""	"2"	""	"6"	"6"	"3"	"4"	"487"	""	"487"	""	""	""
"208"	"132"	"21"	""	"0"	"141"	"1"	"8"	""	"323"	""	"3"	"37"	""	"4"	""	"13"	"5"	"8"	"13"	"577"	""	"577"	""	""	""
"209"	"133"	"74"	""	"2"	"31"	"0"	"2"	""	"279"	""	"3"	"34"	""	"5"	""	"5"	"1"	"8"	"9"	"453"	""	"453"	""	""	""
"210"	"134"	"46"	""	"4"	"141"	"1"	"1"	""	"45"	""	"0"	"5"	""	"1"	""	"0"	"0"	"0"	"2"	"246"	""	"246"	""	""	""
"211"	"135"	"80"	""	"4"	"214"	"4"	"12"	""	"47"	""	"2"	"10"	""	"5"	""	"14"	"6"	"6"	"23"	"427"	""	"427"	""	""	""
"212"	"136"	"49"	""	"7"	"153"	"4"	"6"	""	"160"	""	"5"	"27"	""	"10"	""	"8"	"14"	"10"	"17"	"470"	""	"470"	""	""	""
"213"	"137"	"15"	""	"0"	"38"	"2"	"2"	""	"30"	""	"3"	"11"	""	"5"	""	"4"	"2"	"3"	"12"	"127"	""	"127"	""	""	""
"214"	"138"	"77"	""	"2"	"336"	"3"	"11"	""	"16"	""	"2"	"1"	""	"2"	""	"9"	"2"	"1"	"3"	"465"	""	"465"	""	""	""
"215"	"139"	"281"	""	"11"	"113"	"2"	"2"	""	"42"	""	"1"	"8"	""	"2"	""	"8"	"3"	"1"	"15"	"489"	""	"489"	""	""	""
"216"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"217"	"TOTAL"	"13826"	""	"733"	"32649"	"449"	"1006"	""	"9626"	""	"369"	"1450"	""	"452"	""	"1776"	"425"	"435"	"1042"	"64238"	"0"	"64238"	""	""	""
"218"	"ROUND:-10                                                                                                                                                                                                                                                                                                                                  SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"219"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"220"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"221"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"222"	"B/F"	"13826"	""	"733"	"32649"	"449"	"1006"	""	"9626"	""	"369"	"1450"	""	"452"	""	"1776"	"425"	"435"	"1042"	"64238"	"0"	"64238"	""	""	""
"223"	"140"	"86"	""	"4"	"265"	"3"	"3"	""	"8"	""	"3"	"2"	""	"2"	""	"4"	"1"	"0"	"2"	"383"	""	"383"	""	""	""
"224"	"141"	"44"	""	"5"	"152"	"1"	"10"	""	"24"	""	"2"	"11"	""	"3"	""	"6"	"1"	"5"	"10"	"274"	""	"274"	""	""	""
"225"	"142"	"46"	""	"2"	"63"	"3"	"9"	""	"50"	""	"8"	"26"	""	"12"	""	"13"	"2"	"8"	"5"	"247"	""	"247"	""	""	""
"226"	"143"	"151"	""	"4"	"162"	"5"	"2"	""	"16"	""	"1"	"2"	""	"4"	""	"5"	"5"	"2"	"8"	"367"	""	"367"	""	""	""
"227"	"144"	"217"	""	"6"	"84"	"1"	"6"	""	"98"	""	"1"	"9"	""	"7"	""	"5"	"4"	"5"	"5"	"448"	""	"448"	""	""	""
"228"	"145"	"82"	""	"1"	"200"	"3"	"2"	""	"1"	""	"0"	"0"	""	"1"	""	"2"	"3"	"0"	"0"	"295"	""	"295"	""	""	""
"229"	"146"	"114"	""	"3"	"101"	"1"	"2"	""	"36"	""	"2"	"7"	""	"3"	""	"15"	"8"	"2"	"16"	"310"	""	"310"	""	""	""
"230"	"147"	"175"	""	"17"	"172"	"6"	"14"	""	"24"	""	"4"	"8"	""	"5"	""	"40"	"6"	"4"	"7"	"482"	""	"482"	""	""	""
"231"	"148"	"196"	""	"13"	"223"	"3"	"14"	""	"40"	""	"4"	"11"	""	"3"	""	"8"	"1"	"3"	"7"	"526"	""	"526"	""	""	""
"232"	"149"	"139"	""	"7"	"162"	"3"	"9"	""	"59"	""	"9"	"13"	""	"6"	""	"28"	"4"	"2"	"13"	"454"	""	"454"	""	""	""
"233"	"150"	"157"	""	"6"	"168"	"1"	"12"	""	"5"	""	"1"	"8"	""	"3"	""	"14"	"3"	"2"	"4"	"384"	""	"384"	""	""	""
"234"	"151"	"229"	""	"7"	"220"	"1"	"11"	""	"11"	""	"1"	"7"	""	"4"	""	"4"	"4"	"2"	"10"	"511"	""	"511"	""	""	""
"235"	"152"	"127"	""	"2"	"386"	"6"	"5"	""	"5"	""	"1"	"0"	""	"4"	""	"4"	"0"	"1"	"2"	"543"	""	"543"	""	""	""
"236"	"153"	"129"	""	"5"	"229"	"3"	"11"	""	"23"	""	"2"	"12"	""	"7"	""	"17"	"8"	"6"	"7"	"459"	""	"459"	""	""	""
"237"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"238"	"TOTAL"	"15718"	""	"815"	"35236"	"489"	"1116"	""	"10026"	""	"408"	"1566"	""	"516"	""	"1941"	"475"	"477"	"1138"	"69921"	"0"	"69921"	""	""	""
"239"	"ROUND:-11                                                                                                                                                                                                                                                                                                                                  SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"241"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"242"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"243"	"B/F"	"15718"	""	"815"	"35236"	"489"	"1116"	""	"10026"	""	"408"	"1566"	""	"516"	""	"1941"	"475"	"477"	"1138"	"69921"	"0"	"69921"	""	""	""
"244"	"154"	"106"	""	"29"	"254"	"8"	"14"	""	"22"	""	"2"	"1"	""	"8"	""	"6"	"4"	"5"	"19"	"478"	""	"478"	""	""	""
"245"	"155"	"91"	""	"4"	"128"	"3"	"8"	""	"12"	""	"3"	"5"	""	"2"	""	"12"	"5"	"5"	"13"	"291"	""	"291"	""	""	""
"246"	"156"	"37"	""	"46"	"204"	"2"	"9"	""	"19"	""	"1"	"6"	""	"3"	""	"11"	"0"	"2"	"4"	"344"	""	"344"	""	""	""
"247"	"157"	"86"	""	"1"	"237"	"1"	"4"	""	"36"	""	"1"	"12"	""	"4"	""	"2"	"0"	"0"	"0"	"384"	""	"384"	""	""	""
"248"	"158"	"114"	""	"1"	"162"	"4"	"8"	""	"14"	""	"7"	"3"	""	"2"	""	"12"	"5"	"5"	"17"	"354"	""	"354"	""	""	""
"249"	"159"	"317"	""	"5"	"288"	"13"	"18"	""	"19"	""	"9"	"18"	""	"14"	""	"17"	"17"	"12"	"46"	"793"	""	"793"	""	""	""
"250"	"160"	"137"	""	"13"	"212"	"3"	"6"	""	"38"	""	"1"	"9"	""	"2"	""	"2"	"3"	"1"	"4"	"431"	""	"431"	""	""	""
"251"	"161"	"38"	""	"8"	"212"	"6"	"12"	""	"32"	""	"3"	"3"	""	"5"	""	"13"	"3"	"2"	"16"	"353"	""	"353"	""	""	""
"252"	"162"	"138"	""	"7"	"104"	"1"	"4"	""	"10"	""	"7"	"3"	""	"3"	""	"4"	"0"	"0"	"2"	"283"	""	"283"	""	""	""
"253"	"163"	"29"	""	"2"	"63"	"1"	"7"	""	"5"	""	"0"	"4"	""	"0"	""	"4"	"4"	"4"	"3"	"126"	""	"126"	""	""	""
"254"	"164"	"56"	""	"7"	"172"	"5"	"6"	""	"31"	""	"5"	"9"	""	"4"	""	"10"	"3"	"6"	"8"	"322"	""	"322"	""	""	""
"255"	"165"	"92"	""	"6"	"133"	"3"	"10"	""	"24"	""	"1"	"12"	""	"2"	""	"7"	"5"	"2"	"9"	"306"	""	"306"	""	""	""
"256"	"166"	"78"	""	"2"	"302"	"6"	"5"	""	"12"	""	"0"	"2"	""	"2"	""	"3"	"2"	"0"	"0"	"414"	""	"414"	""	""	""
"257"	"167"	"83"	""	"2"	"229"	"1"	"6"	""	"6"	""	"0"	"0"	""	"1"	""	"6"	"0"	"2"	"1"	"337"	""	"337"	""	""	""
"258"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"259"	"TOTAL"	"17120"	""	"948"	"37936"	"546"	"1233"	""	"10306"	""	"448"	"1653"	""	"568"	""	"2050"	"526"	"523"	"1280"	"75137"	"0"	"75137"	""	""	""
"260"	"ROUND:-12                                                                                                                                                                                                                                                                                                                                  SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"262"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"263"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"264"	"B/F"	"17120"	""	"948"	"37936"	"546"	"1233"	""	"10306"	""	"448"	"1653"	""	"568"	""	"2050"	"526"	"523"	"1280"	"75137"	"0"	"75137"	""	""	""
"265"	"168"	"65"	""	"2"	"205"	"4"	"6"	""	"25"	""	"0"	"3"	""	"1"	""	"2"	"1"	"0"	"4"	"318"	""	"318"	""	""	""
"266"	"169"	"121"	""	"3"	"283"	"9"	"13"	""	"12"	""	"0"	"3"	""	"3"	""	"13"	"9"	"5"	"13"	"487"	""	"487"	""	""	""
"267"	"170"	"69"	""	"7"	"202"	"4"	"6"	""	"8"	""	"2"	"3"	""	"4"	""	"8"	"4"	"3"	"7"	"327"	""	"327"	""	""	""
"268"	"171"	"79"	""	"3"	"122"	"6"	"2"	""	"18"	""	"0"	"5"	""	"4"	""	"2"	"3"	"0"	"3"	"247"	""	"247"	""	""	""
"269"	"172"	"98"	""	"2"	"380"	"1"	"3"	""	"10"	""	"2"	"0"	""	"0"	""	"2"	"1"	"1"	"1"	"501"	""	"501"	""	""	""
"270"	"173"	"187"	""	"12"	"325"	"13"	"15"	""	"13"	""	"4"	"4"	""	"3"	""	"11"	"5"	"6"	"10"	"608"	""	"608"	""	""	""
"271"	"174"	"72"	""	"9"	"396"	"13"	"19"	""	"6"	""	"3"	"2"	""	"4"	""	"14"	"7"	"5"	"10"	"560"	""	"560"	""	""	""
"272"	"175"	"157"	""	"2"	"263"	"7"	"8"	""	"29"	""	"5"	"2"	""	"0"	""	"10"	"6"	"3"	"9"	"501"	""	"501"	""	""	""
"273"	"176"	"210"	""	"8"	"71"	"1"	"6"	""	"13"	""	"0"	"1"	""	"1"	""	"4"	"3"	"3"	"8"	"329"	""	"329"	""	""	""
"274"	"177"	"71"	""	"6"	"233"	"2"	"10"	""	"86"	""	"8"	"26"	""	"3"	""	"12"	"4"	"10"	"13"	"484"	""	"484"	""	""	""
"275"	"178"	"69"	""	"2"	"409"	"6"	"4"	""	"11"	""	"1"	"5"	""	"2"	""	"4"	"1"	"1"	"1"	"516"	""	"516"	""	""	""
"276"	"179"	"165"	""	"10"	"184"	"8"	"7"	""	"20"	""	"3"	"10"	""	"5"	""	"15"	"6"	"9"	"29"	"471"	""	"471"	""	""	""
"277"	"180"	"260"	""	"10"	"182"	"3"	"3"	""	"0"	""	"2"	"1"	""	"3"	""	"4"	"1"	"3"	"8"	"480"	""	"480"	""	""	""
"278"	"181"	"48"	""	"6"	"135"	"3"	"4"	""	"2"	""	"0"	"2"	""	"1"	""	"3"	"1"	"2"	"1"	"208"	""	"208"	""	""	""
"279"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"280"	"TOTAL"	"18791"	""	"1030"	"41326"	"626"	"1339"	""	"10559"	""	"478"	"1720"	""	"602"	""	"2154"	"578"	"574"	"1397"	"81174"	"0"	"81174"	""	""	""
"281"	"ROUND:-13                                                                                                                                                                                                                                                                                                                                  SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"282"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL OF VALID VOTES"	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"283"	""	"UPENDRA PRASAD VERMA"	""	"RANBIR SAHNI"	"SHAILESH KUMAR"	"RANJIT KUMAR"	"SHIVDANI SINGH"	""	"SADHANA DEVI"	""	"ANUP PASWAN"	"OM PRAKASH PASWAN"	""	"NAVIN KUMAR"	""	"MANOJ KUMAR TANTI"	"MANOJ PASWAN"	"YOGESH NANDAN MANDAL"	"RANJIT KUMAR CHOUDHARY"	""	""	""	""	""	""
"284"	"1"	"2"	""	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	""	""
"285"	"B/F"	"18791"	""	"1030"	"41326"	"626"	"1339"	""	"10559"	""	"478"	"1720"	""	"602"	""	"2154"	"578"	"574"	"1397"	"81174"	"0"	"81174"	""	""	""
"286"	"182"	"256"	""	"10"	"130"	"2"	"4"	""	"2"	""	"1"	"1"	""	"3"	""	"7"	"1"	"7"	"8"	"432"	""	"432"	""	""	""
"287"	"183"	"175"	""	"6"	"252"	"2"	"11"	""	"61"	""	"2"	"16"	""	"2"	""	"13"	"3"	"1"	"6"	"550"	""	"550"	""	""	""
