"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"162"	""	"DR. MONAZIR HASSAN"	"MAUSAM"	"SANJAY KR. KESHRI"	"ABHIMANY U KUMAR"	"MANOHAR PASWAN"	""	"RAMDEV SINGH YADAV"	""	"BIMAL ROY"	"DHARMENDR A MANDAL"	""	"BABU LAL PASWAN"	""	"RINKI DEVI"	""	"SANJAY YADAV"	"OF VALID VOTES"	""	""	""	""	""
"163"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	"14"	"15"	"16"	""	""
"164"	"B/F"	"38743"	"2967"	"395"	"629"	"295"	""	"584"	""	"1019"	"224"	""	"151"	""	"7346"	""	"649"	"53002"	"0"	"53002"	""	""	""
"165"	"99"	"453"	"48"	"9"	"13"	"3"	""	"9"	""	"10"	"5"	""	"0"	""	"60"	""	"7"	"617"	"0"	"617"	""	""	""
"166"	"100"	"405"	"15"	"2"	"0"	"2"	""	"11"	""	"5"	"1"	""	"1"	""	"25"	""	"4"	"471"	"0"	"471"	""	""	""
"167"	"101"	"8"	"47"	"2"	"1"	"6"	""	"1"	""	"1"	"5"	""	"4"	""	"223"	""	"18"	"316"	"0"	"316"	""	""	""
"168"	"102"	"76"	"22"	"5"	"11"	"11"	""	"28"	""	"5"	"6"	""	"3"	""	"418"	""	"21"	"606"	"0"	"606"	""	""	""
"169"	"103"	"59"	"15"	"0"	"12"	"1"	""	"16"	""	"1"	"2"	""	"6"	""	"759"	""	"5"	"876"	"0"	"876"	""	""	""
"170"	"104"	"58"	"36"	"0"	"5"	"4"	""	"9"	""	"1"	"2"	""	"2"	""	"175"	""	"14"	"306"	"0"	"306"	""	""	""
"171"	"105"	"34"	"59"	"2"	"6"	"7"	""	"3"	""	"2"	"3"	""	"1"	""	"279"	""	"12"	"408"	"0"	"408"	""	""	""
"172"	"106"	"722"	"5"	"0"	"0"	"0"	""	"6"	""	"0"	"0"	""	"2"	""	"56"	""	"0"	"791"	"0"	"791"	""	""	""
"173"	"107"	"808"	"4"	"2"	"2"	"1"	""	"2"	""	"4"	"1"	""	"2"	""	"21"	""	"3"	"850"	"0"	"850"	""	""	""
"174"	"108"	"116"	"278"	"11"	"2"	"1"	""	"7"	""	"0"	"0"	""	"3"	""	"248"	""	"12"	"678"	"0"	"678"	""	""	""
"175"	"109"	"44"	"258"	"5"	"50"	"4"	""	"14"	""	"7"	"4"	""	"2"	""	"72"	""	"10"	"470"	"0"	"470"	""	""	""
"176"	"110"	"89"	"130"	"2"	"5"	"2"	""	"2"	""	"5"	"2"	""	"0"	""	"137"	""	"3"	"377"	"0"	"377"	""	""	""
"177"	"111"	"3"	"10"	"2"	"91"	"4"	""	"0"	""	"0"	"3"	""	"3"	""	"55"	""	"2"	"173"	"0"	"173"	""	""	""
"178"	"112"	"278"	"3"	"1"	"210"	"10"	""	"7"	""	"2"	"4"	""	"2"	""	"11"	""	"3"	"531"	"0"	"531"	""	""	""
"179"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"180"	"TOTAL"	"41896"	"3897"	"438"	"1037"	"351"	""	"699"	""	"1062"	"262"	""	"182"	""	"9885"	""	"763"	"60472"	"0"	"60472"	""	""	""
"181"	"ROUND:- 8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"182"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"183"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of                                                                                                                                        TOTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"184"	""	"DR. MONAZIR HASSAN"	"MAUSAM"	"SANJAY KR. KESHRI"	"ABHIMANY U KUMAR"	"MANOHAR PASWAN"	""	"RAMDEV SINGH YADAV"	""	"BIMAL ROY"	"DHARMENDR A MANDAL"	""	"BABU LAL PASWAN"	""	"RINKI DEVI"	""	"SANJAY YADAV"	"OF VALID VOTES"	""	""	""	""	""
"185"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	"14"	"15"	"16"	""	""
"186"	"B/F"	"41896"	"3897"	"438"	"1037"	"351"	""	"699"	""	"1062"	"262"	""	"182"	""	"9885"	""	"763"	"60472"	"0"	"60472"	""	""	""
"187"	"113"	"133"	"55"	"3"	"12"	"6"	""	"12"	""	"6"	"3"	""	"3"	""	"275"	""	"9"	"517"	"0"	"517"	""	""	""
"188"	"114"	"270"	"20"	"5"	"39"	"13"	""	"10"	""	"13"	"16"	""	"13"	""	"122"	""	"20"	"541"	"0"	"541"	""	""	""
"189"	"115"	"174"	"12"	"3"	"9"	"8"	""	"18"	""	"13"	"9"	""	"6"	""	"305"	""	"23"	"580"	"0"	"580"	""	""	""
"190"	"116"	"428"	"12"	"0"	"3"	"4"	""	"12"	""	"3"	"0"	""	"0"	""	"59"	""	"4"	"525"	"0"	"525"	""	""	""
"191"	"117"	"166"	"21"	"5"	"18"	"5"	""	"3"	""	"1"	"7"	""	"3"	""	"128"	""	"13"	"370"	"0"	"370"	""	""	""
"192"	"118"	"128"	"30"	"1"	"2"	"0"	""	"10"	""	"38"	"0"	""	"1"	""	"89"	""	"2"	"301"	"0"	"301"	""	""	""
"193"	"119"	"136"	"26"	"7"	"11"	"18"	""	"2"	""	"9"	"3"	""	"7"	""	"253"	""	"10"	"482"	"0"	"482"	""	""	""
"194"	"120"	"2"	"7"	"1"	"1"	"1"	""	"0"	""	"2"	"0"	""	"2"	""	"442"	""	"3"	"461"	"0"	"461"	""	""	""
"195"	"121"	"2"	"21"	"0"	"4"	"2"	""	"0"	""	"0"	"1"	""	"0"	""	"511"	""	"1"	"542"	"0"	"542"	""	""	""
"196"	"122"	"79"	"6"	"0"	"6"	"2"	""	"1"	""	"2"	"1"	""	"5"	""	"357"	""	"5"	"464"	"0"	"464"	""	""	""
"197"	"123"	"43"	"5"	"0"	"31"	"12"	""	"1"	""	"12"	"6"	""	"9"	""	"543"	""	"15"	"677"	"0"	"677"	""	""	""
"198"	"124"	"1"	"1"	"0"	"10"	"1"	""	"0"	""	"0"	"0"	""	"0"	""	"516"	""	"0"	"529"	"0"	"529"	""	""	""
"199"	"125"	"0"	"13"	"0"	"8"	"0"	""	"0"	""	"0"	"0"	""	"1"	""	"467"	""	"1"	"490"	"0"	"490"	""	""	""
"200"	"126"	"27"	"17"	"2"	"317"	"13"	""	"0"	""	"2"	"4"	""	"2"	""	"25"	""	"0"	"409"	"0"	"409"	""	""	""
"201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"202"	"TOTAL"	"43485"	"4143"	"465"	"1508"	"436"	""	"768"	""	"1163"	"312"	""	"234"	""	"13977"	""	"869"	"67360"	"0"	"67360"	""	""	""
"203"	"ROUND:- 9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"205"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of                                                                                                                                        TOTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"206"	""	"DR. MONAZIR HASSAN"	"MAUSAM"	"SANJAY KR. KESHRI"	"ABHIMANY U KUMAR"	"MANOHAR PASWAN"	""	"RAMDEV SINGH YADAV"	""	"BIMAL ROY"	"DHARMENDR A MANDAL"	""	"BABU LAL PASWAN"	""	"RINKI DEVI"	""	"SANJAY YADAV"	"OF VALID VOTES"	""	""	""	""	""
"207"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	"14"	"15"	"16"	""	""
"208"	"B/F"	"43485"	"4143"	"465"	"1508"	"436"	""	"768"	""	"1163"	"312"	""	"234"	""	"13977"	""	"869"	"67360"	"0"	"67360"	""	""	""
"209"	"127"	"28"	"46"	"2"	"245"	"8"	""	"0"	""	"3"	"2"	""	"1"	""	"22"	""	"3"	"360"	"0"	"360"	""	""	""
"210"	"128"	"221"	"29"	"0"	"4"	"1"	""	"1"	""	"4"	"0"	""	"0"	""	"9"	""	"1"	"270"	"0"	"270"	""	""	""
"211"	"129"	"26"	"11"	"0"	"489"	"8"	""	"0"	""	"1"	"3"	""	"0"	""	"2"	""	"4"	"544"	"0"	"544"	""	""	""
"212"	"130"	"132"	"79"	"2"	"432"	"12"	""	"1"	""	"1"	"9"	""	"2"	""	"29"	""	"7"	"706"	"0"	"706"	""	""	""
"213"	"131"	"84"	"180"	"1"	"344"	"11"	""	"5"	""	"2"	"1"	""	"2"	""	"67"	""	"3"	"700"	"0"	"700"	""	""	""
"214"	"132"	"6"	"665"	"2"	"35"	"1"	""	"1"	""	"0"	"0"	""	"0"	""	"8"	""	"0"	"718"	"0"	"718"	""	""	""
"215"	"133"	"611"	"4"	"1"	"8"	"4"	""	"2"	""	"14"	"4"	""	"3"	""	"53"	""	"15"	"719"	"0"	"719"	""	""	""
"216"	"134"	"381"	"12"	"3"	"12"	"16"	""	"4"	""	"14"	"7"	""	"5"	""	"156"	""	"17"	"627"	"0"	"627"	""	""	""
"217"	"135"	"735"	"2"	"1"	"16"	"7"	""	"1"	""	"6"	"2"	""	"0"	""	"85"	""	"3"	"858"	"0"	"858"	""	""	""
"218"	"136"	"1"	"2"	"0"	"0"	"1"	""	"0"	""	"0"	"0"	""	"3"	""	"381"	""	"2"	"390"	"0"	"390"	""	""	""
"219"	"137"	"1"	"2"	"0"	"0"	"0"	""	"0"	""	"0"	"0"	""	"2"	""	"662"	""	"4"	"671"	"0"	"671"	""	""	""
"220"	"138"	"1"	"0"	"1"	"0"	"2"	""	"1"	""	"1"	"0"	""	"3"	""	"675"	""	"6"	"690"	"0"	"690"	""	""	""
"221"	"139"	"390"	"115"	"3"	"4"	"0"	""	"0"	""	"16"	"3"	""	"0"	""	"29"	""	"8"	"568"	"0"	"568"	""	""	""
"222"	"140"	"415"	"110"	"6"	"3"	"1"	""	"2"	""	"3"	"0"	""	"1"	""	"11"	""	"3"	"555"	"0"	"555"	""	""	""
"223"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"224"	"TOTAL"	"46517"	"5400"	"487"	"3100"	"508"	""	"786"	""	"1228"	"343"	""	"256"	""	"16166"	""	"945"	"75736"	"0"	"75736"	""	""	""
"225"	"ROUND:- 10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"226"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"227"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of                                                                                                                                        TOTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"228"	""	"DR. MONAZIR HASSAN"	"MAUSAM"	"SANJAY KR. KESHRI"	"ABHIMANY U KUMAR"	"MANOHAR PASWAN"	""	"RAMDEV SINGH YADAV"	""	"BIMAL ROY"	"DHARMENDR A MANDAL"	""	"BABU LAL PASWAN"	""	"RINKI DEVI"	""	"SANJAY YADAV"	"OF VALID VOTES"	""	""	""	""	""
"229"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	"14"	"15"	"16"	""	""
"230"	"B/F"	"46517"	"5400"	"487"	"3100"	"508"	""	"786"	""	"1228"	"343"	""	"256"	""	"16166"	""	"945"	"75736"	"0"	"75736"	""	""	""
"231"	"141"	"238"	"340"	"20"	"9"	"2"	""	"1"	""	"3"	"0"	""	"1"	""	"10"	""	"7"	"631"	"0"	"631"	""	""	""
"232"	"142"	"371"	"140"	"0"	"1"	"1"	""	"2"	""	"1"	"1"	""	"0"	""	"13"	""	"1"	"531"	"0"	"531"	""	""	""
"233"	"143"	"437"	"183"	"1"	"1"	"5"	""	"2"	""	"7"	"3"	""	"0"	""	"8"	""	"0"	"647"	"0"	"647"	""	""	""
"234"	"144"	"436"	"45"	"3"	"2"	"1"	""	"0"	""	"2"	"3"	""	"0"	""	"74"	""	"9"	"575"	"0"	"575"	""	""	""
"235"	"145"	"49"	"26"	"1"	"39"	"6"	""	"1"	""	"7"	"4"	""	"4"	""	"494"	""	"25"	"656"	"0"	"656"	""	""	""
"236"	"146"	"54"	"32"	"3"	"4"	"6"	""	"2"	""	"5"	"0"	""	"3"	""	"454"	""	"13"	"576"	"0"	"576"	""	""	""
"237"	"147"	"381"	"8"	"3"	"138"	"12"	""	"0"	""	"19"	"0"	""	"1"	""	"106"	""	"16"	"684"	"0"	"684"	""	""	""
"238"	"148"	"459"	"275"	"10"	"3"	"0"	""	"0"	""	"5"	"2"	""	"3"	""	"8"	""	"0"	"765"	"0"	"765"	""	""	""
"239"	"149"	"156"	"41"	"11"	"84"	"13"	""	"1"	""	"10"	"4"	""	"2"	""	"220"	""	"5"	"547"	"0"	"547"	""	""	""
"240"	"150"	"227"	"105"	"3"	"37"	"5"	""	"7"	""	"13"	"12"	""	"7"	""	"84"	""	"18"	"518"	"0"	"518"	""	""	""
"241"	"151"	"51"	"11"	"3"	"232"	"9"	""	"1"	""	"1"	"5"	""	"1"	""	"358"	""	"4"	"676"	"0"	"676"	""	""	""
"242"	"152"	"188"	"32"	"4"	"4"	"3"	""	"1"	""	"11"	"2"	""	"0"	""	"41"	""	"7"	"293"	"0"	"293"	""	""	""
"243"	"153"	"44"	"19"	"2"	"2"	"7"	""	"2"	""	"1"	"3"	""	"8"	""	"394"	""	"39"	"521"	"0"	"521"	""	""	""
"244"	"154"	"30"	"296"	"8"	"18"	"4"	""	"2"	""	"2"	"2"	""	"2"	""	"74"	""	"3"	"441"	"0"	"441"	""	""	""
"245"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"246"	"TOTAL"	"49638"	"6953"	"559"	"3674"	"582"	""	"808"	""	"1315"	"384"	""	"288"	""	"18504"	""	"1092"	"83797"	"0"	"83797"	""	""	""
"247"	"ROUND:- 11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"248"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"249"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of                                                                                                                                        TOTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"250"	""	"DR. MONAZIR HASSAN"	"MAUSAM"	"SANJAY KR. KESHRI"	"ABHIMANY U KUMAR"	"MANOHAR PASWAN"	""	"RAMDEV SINGH YADAV"	""	"BIMAL ROY"	"DHARMENDR A MANDAL"	""	"BABU LAL PASWAN"	""	"RINKI DEVI"	""	"SANJAY YADAV"	"OF VALID VOTES"	""	""	""	""	""
"251"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	"14"	"15"	"16"	""	""
"252"	"B/F"	"49638"	"6953"	"559"	"3674"	"582"	""	"808"	""	"1315"	"384"	""	"288"	""	"18504"	""	"1092"	"83797"	"0"	"83797"	""	""	""
"253"	"155"	"6"	"31"	"0"	"4"	"4"	""	"1"	""	"2"	"5"	""	"4"	""	"406"	""	"9"	"472"	"0"	"472"	""	""	""
"254"	"156"	"0"	"0"	"0"	"0"	"0"	""	"0"	""	"0"	"0"	""	"0"	""	"0"	""	"0"	"0"	"0"	"0"	""	""	""
"255"	"157"	"437"	"46"	"0"	"0"	"0"	""	"0"	""	"1"	"0"	""	"2"	""	"219"	""	"6"	"711"	"0"	"711"	""	""	""
"256"	"158"	"423"	"60"	"3"	"16"	"4"	""	"1"	""	"7"	"5"	""	"2"	""	"141"	""	"16"	"678"	"0"	"678"	""	""	""
"257"	"159"	"127"	"367"	"4"	"3"	"0"	""	"1"	""	"4"	"1"	""	"1"	""	"6"	""	"5"	"519"	"0"	"519"	""	""	""
"258"	"160"	"221"	"513"	"3"	"0"	"0"	""	"0"	""	"4"	"0"	""	"0"	""	"1"	""	"1"	"743"	"0"	"743"	""	""	""
"259"	"161"	"161"	"462"	"1"	"0"	"0"	""	"0"	""	"4"	"0"	""	"0"	""	"2"	""	"6"	"636"	"0"	"636"	""	""	""
"260"	"162"	"128"	"257"	"5"	"2"	"0"	""	"0"	""	"1"	"0"	""	"0"	""	"2"	""	"0"	"395"	"0"	"395"	""	""	""
"261"	"163"	"210"	"90"	"5"	"56"	"8"	""	"14"	""	"7"	"8"	""	"5"	""	"74"	""	"12"	"489"	"0"	"489"	""	""	""
"262"	"164"	"0"	"0"	"0"	"0"	"0"	""	"0"	""	"0"	"0"	""	"0"	""	"2"	""	"0"	"2"	"0"	"2"	""	""	""
"263"	"165"	"0"	"0"	"0"	"0"	"0"	""	"0"	""	"0"	"0"	""	"0"	""	"0"	""	"0"	"0"	"0"	"0"	""	""	""
"264"	"166"	"66"	"1"	"4"	"594"	"8"	""	"0"	""	"1"	"1"	""	"1"	""	"23"	""	"3"	"702"	"0"	"702"	""	""	""
"265"	"167"	"344"	"10"	"2"	"42"	"2"	""	"6"	""	"21"	"2"	""	"3"	""	"19"	""	"16"	"467"	"0"	"467"	""	""	""
"266"	"168"	"854"	"3"	"1"	"6"	"1"	""	"1"	""	"1"	"0"	""	"0"	""	"33"	""	"1"	"901"	"0"	"901"	""	""	""
"267"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"268"	"TOTAL"	"52615"	"8793"	"587"	"4397"	"609"	""	"832"	""	"1368"	"406"	""	"306"	""	"19432"	""	"1167"	"90512"	"0"	"90512"	""	""	""
"269"	"ROUND:- 12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"270"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"271"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of                                                                                                                                        TOTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"272"	""	"DR. MONAZIR HASSAN"	"MAUSAM"	"SANJAY KR. KESHRI"	"ABHIMANY U KUMAR"	"MANOHAR PASWAN"	""	"RAMDEV SINGH YADAV"	""	"BIMAL ROY"	"DHARMENDR A MANDAL"	""	"BABU LAL PASWAN"	""	"RINKI DEVI"	""	"SANJAY YADAV"	"OF VALID VOTES"	""	""	""	""	""
"273"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	"14"	"15"	"16"	""	""
"274"	"B/F"	"52615"	"8793"	"587"	"4397"	"609"	""	"832"	""	"1368"	"406"	""	"306"	""	"19432"	""	"1167"	"90512"	"0"	"90512"	""	""	""
"275"	"169"	"967"	"1"	"0"	"2"	"0"	""	"11"	""	"4"	"1"	""	"0"	""	"6"	""	"3"	"995"	"0"	"995"	""	""	""
"276"	"169 A"	"177"	"1"	"0"	"0"	"0"	""	"2"	""	"4"	"2"	""	"0"	""	"2"	""	"2"	"190"	"0"	"190"	""	""	""
"277"	"170"	"578"	"14"	"1"	"3"	"1"	""	"4"	""	"5"	"2"	""	"2"	""	"33"	""	"9"	"652"	"0"	"652"	""	""	""
"278"	"171"	"449"	"14"	"3"	"19"	"3"	""	"54"	""	"10"	"2"	""	"0"	""	"99"	""	"5"	"658"	"0"	"658"	""	""	""
"279"	"172"	"463"	"34"	"8"	"24"	"13"	""	"7"	""	"7"	"3"	""	"3"	""	"161"	""	"6"	"729"	"0"	"729"	""	""	""
"280"	"173"	"105"	"11"	"2"	"33"	"7"	""	"14"	""	"0"	"4"	""	"0"	""	"127"	""	"1"	"304"	"0"	"304"	""	""	""
"281"	"174"	"130"	"191"	"4"	"9"	"0"	""	"6"	""	"0"	"0"	""	"1"	""	"136"	""	"1"	"478"	"0"	"478"	""	""	""
"282"	"174 A"	"10"	"101"	"0"	"1"	"1"	""	"1"	""	"0"	"0"	""	"0"	""	"120"	""	"5"	"239"	"0"	"239"	""	""	""
"283"	"175"	"141"	"45"	"1"	"16"	"0"	""	"3"	""	"1"	"0"	""	"0"	""	"75"	""	"4"	"286"	"0"	"286"	""	""	""
"284"	"176"	"500"	"15"	"7"	"96"	"6"	""	"9"	""	"3"	"6"	""	"1"	""	"62"	""	"1"	"706"	"0"	"706"	""	""	""
"285"	"177"	"266"	"12"	"11"	"12"	"2"	""	"2"	""	"11"	"5"	""	"6"	""	"77"	""	"13"	"417"	"0"	"417"	""	""	""
"286"	"178"	"372"	"119"	"12"	"81"	"8"	""	"15"	""	"14"	"10"	""	"8"	""	"93"	""	"9"	"741"	"0"	"741"	""	""	""
"287"	"179"	"367"	"54"	"3"	"6"	"3"	""	"3"	""	"1"	"2"	""	"3"	""	"62"	""	"6"	"510"	"0"	"510"	""	""	""
"288"	"180"	"351"	"8"	"3"	"7"	"5"	""	"1"	""	"14"	"7"	""	"6"	""	"141"	""	"14"	"557"	"0"	"557"	""	""	""
"289"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"290"	"TOTAL"	"57491"	"9413"	"642"	"4706"	"658"	""	"964"	""	"1442"	"450"	""	"336"	""	"20626"	""	"1246"	"97974"	"0"	"97974"	""	""	""
"291"	"ROUND:- 13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"293"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of                                                                                                                                        TOTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"294"	""	"DR. MONAZIR HASSAN"	"MAUSAM"	"SANJAY KR. KESHRI"	"ABHIMANY U KUMAR"	"MANOHAR PASWAN"	""	"RAMDEV SINGH YADAV"	""	"BIMAL ROY"	"DHARMENDR A MANDAL"	""	"BABU LAL PASWAN"	""	"RINKI DEVI"	""	"SANJAY YADAV"	"OF VALID VOTES"	""	""	""	""	""
"295"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	"14"	"15"	"16"	""	""
"296"	"B/F"	"57491"	"9413"	"642"	"4706"	"658"	""	"964"	""	"1442"	"450"	""	"336"	""	"20626"	""	"1246"	"97974"	"0"	"97974"	""	""	""
"297"	"181"	"346"	"16"	"4"	"43"	"15"	""	"18"	""	"17"	"13"	""	"7"	""	"117"	""	"59"	"655"	"0"	"655"	""	""	""
"298"	"182"	"25"	"3"	"0"	"2"	"0"	""	"0"	""	"1"	"0"	""	"1"	""	"875"	""	"1"	"908"	"0"	"908"	""	""	""
"299"	"183"	"11"	"7"	"1"	"5"	"0"	""	"6"	""	"0"	"0"	""	"1"	""	"402"	""	"3"	"436"	"0"	"436"	""	""	""
"300"	"184"	"412"	"0"	"0"	"4"	"0"	""	"1"	""	"2"	"0"	""	"0"	""	"4"	""	"2"	"425"	"0"	"425"	""	""	""
"301"	"185"	"907"	"5"	"0"	"3"	"0"	""	"1"	""	"0"	"0"	""	"0"	""	"6"	""	"0"	"922"	"0"	"922"	""	""	""
"302"	"186"	"60"	"12"	"1"	"130"	"11"	""	"4"	""	"0"	"2"	""	"1"	""	"41"	""	"2"	"264"	"0"	"264"	""	""	""
"303"	"187"	"362"	"12"	"2"	"9"	"2"	""	"1"	""	"5"	"3"	""	"0"	""	"41"	""	"5"	"442"	"0"	"442"	""	""	""
"304"	"188"	"377"	"13"	"2"	"55"	"4"	""	"3"	""	"4"	"2"	""	"3"	""	"90"	""	"4"	"557"	"0"	"557"	""	""	""
"305"	"189"	"262"	"38"	"3"	"129"	"7"	""	"5"	""	"6"	"7"	""	"0"	""	"54"	""	"19"	"530"	"0"	"530"	""	""	""
"306"	"190"	"259"	"29"	"7"	"5"	"1"	""	"5"	""	"11"	"1"	""	"2"	""	"61"	""	"7"	"388"	"0"	"388"	""	""	""
"307"	"191"	"29"	"127"	"1"	"29"	"1"	""	"9"	""	"0"	"2"	""	"3"	""	"65"	""	"2"	"268"	"0"	"268"	""	""	""
"308"	"192"	"587"	"2"	"2"	"3"	"1"	""	"1"	""	"10"	"0"	""	"2"	""	"107"	""	"5"	"720"	"0"	"720"	""	""	""
"309"	"193"	"237"	"12"	"3"	"2"	"2"	""	"2"	""	"3"	"3"	""	"1"	""	"58"	""	"7"	"330"	"0"	"330"	""	""	""
"310"	"194"	"128"	"5"	"3"	"79"	"2"	""	"31"	""	"7"	"1"	""	"3"	""	"57"	""	"11"	"327"	"0"	"327"	""	""	""
"311"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"312"	"TOTAL"	"61493"	"9694"	"671"	"5204"	"704"	""	"1051"	""	"1508"	"484"	""	"360"	""	"22604"	""	"1373"	"105146"	"0"	"105146"	""	""	""
"313"	"ROUND:- 14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"314"	"SIGNATURE OF A.R.O."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"315"	"SL NO OF POLLING ST."	"No. of Valid votes cast in favour of                                                                                                                                        TOTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"NO.OF REJ. VOTES"	"TOTAL"	"NO. OF TEDR VOTES"	""	""
"316"	""	"DR. MONAZIR HASSAN"	"MAUSAM"	"SANJAY KR. KESHRI"	"ABHIMANY U KUMAR"	"MANOHAR PASWAN"	""	"RAMDEV SINGH YADAV"	""	"BIMAL ROY"	"DHARMENDR A MANDAL"	""	"BABU LAL PASWAN"	""	"RINKI DEVI"	""	"SANJAY YADAV"	"OF VALID VOTES"	""	""	""	""	""
"317"	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	""	"8"	"9"	""	"10"	""	"11"	""	"12"	"13"	"14"	"15"	"16"	""	""
"318"	"B/F"	"61493"	"9694"	"671"	"5204"	"704"	""	"1051"	""	"1508"	"484"	""	"360"	""	"22604"	""	"1373"	"105146"	"0"	"105146"	""	""	""
"319"	"195"	"200"	"86"	"4"	"47"	"4"	""	"3"	""	"11"	"5"	""	"4"	""	"77"	""	"16"	"457"	"0"	"457"	""	""	""
"320"	"196"	"24"	"770"	"2"	"17"	"1"	""	"26"	""	"2"	"0"	""	"0"	""	"47"	""	"0"	"889"	"0"	"889"	""	""	""
"321"	"197"	"283"	"89"	"2"	"0"	"1"	""	"0"	""	"5"	"0"	""	"0"	""	"40"	""	"0"	"420"	"0"	"420"	""	""	""
"322"	"198"	"218"	"105"	"0"	"4"	"3"	""	"1"	""	"3"	"0"	""	"2"	""	"73"	""	"5"	"414"	"0"	"414"	""	""	""
