"187"	"111"	"4"	"358"	"4"	"4"	"3"	"1"	"0"	"3"	"6"	"2"	"3"	"388"	"0"	"388"	"0"
"188"	"112"	"5"	"247"	"9"	"3"	"1"	"1"	"1"	"1"	"3"	"0"	"10"	"281"	"0"	"281"	"0"
"189"	";ksx"	"157"	"1814"	"139"	"900"	"1342"	"80"	"91"	"50"	"328"	"174"	"209"	"5284"	"0"	"5284"	"0"
"190"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"191"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"192"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"193"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"194"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"195"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"196"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"197"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"198"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"199"	"113"	"4"	"536"	"2"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"551"	"0"	"551"	"0"
"200"	"114"	"16"	"20"	"2"	"76"	"201"	"3"	"9"	"1"	"6"	"37"	"14"	"385"	"0"	"385"	"0"
"201"	"115"	"4"	"8"	"3"	"143"	"229"	"9"	"7"	"6"	"7"	"20"	"12"	"448"	"0"	"448"	"0"
"202"	"116"	"1"	"1"	"0"	"26"	"624"	"9"	"1"	"2"	"6"	"19"	"6"	"695"	"0"	"695"	"0"
"203"	"117"	"10"	"1"	"5"	"21"	"373"	"12"	"11"	"3"	"1"	"22"	"16"	"475"	"0"	"475"	"0"
"204"	"118"	"0"	"4"	"1"	"3"	"251"	"6"	"3"	"0"	"0"	"11"	"4"	"283"	"0"	"283"	"0"
"205"	"119"	"2"	"107"	"1"	"15"	"256"	"2"	"2"	"1"	"4"	"21"	"4"	"415"	"0"	"415"	"0"
"206"	"120"	"131"	"6"	"47"	"178"	"85"	"13"	"11"	"8"	"6"	"17"	"34"	"536"	"0"	"536"	"0"
"207"	"121"	"5"	"14"	"3"	"63"	"74"	"344"	"14"	"15"	"6"	"17"	"109"	"664"	"0"	"664"	"0"
"208"	"122"	"4"	"5"	"7"	"99"	"143"	"147"	"2"	"6"	"2"	"12"	"11"	"438"	"0"	"438"	"0"
"209"	"123"	"10"	"10"	"4"	"75"	"24"	"336"	"6"	"0"	"8"	"8"	"39"	"520"	"0"	"520"	"0"
"210"	"124"	"10"	"2"	"2"	"22"	"11"	"268"	"8"	"0"	"3"	"1"	"34"	"361"	"0"	"361"	"0"
"211"	"125"	"21"	"8"	"4"	"72"	"130"	"168"	"3"	"4"	"6"	"18"	"234"	"668"	"0"	"668"	"0"
"212"	"126"	"586"	"7"	"4"	"92"	"10"	"2"	"0"	"4"	"5"	"0"	"3"	"713"	"0"	"713"	"0"
"213"	";ksx"	"804"	"729"	"85"	"891"	"2413"	"1319"	"77"	"50"	"60"	"203"	"521"	"7152"	"0"	"7152"	"0"
"214"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"215"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"216"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"217"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"218"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"219"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"220"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"221"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"222"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"223"	"127"	"253"	"48"	"11"	"102"	"28"	"11"	"28"	"6"	"11"	"13"	"21"	"532"	"0"	"532"	"0"
"224"	"128"	"20"	"46"	"10"	"244"	"54"	"4"	"6"	"7"	"11"	"17"	"23"	"442"	"0"	"442"	"0"
"225"	"129"	"9"	"79"	"9"	"5"	"7"	"1"	"0"	"2"	"3"	"1"	"3"	"119"	"0"	"119"	"0"
"226"	";ksx"	"282"	"173"	"30"	"351"	"89"	"16"	"34"	"15"	"25"	"31"	"47"	"1093"	"0"	"1093"	"0"
"227"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"228"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"229"	"izi=  &  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"vafre ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"231"	"1&/kugk fo/kku lHkk fuokZpu {ks= ds fy, fuokZpu "	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"232"	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k & 135899"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"233"	""	"vH;fFkZ;ksa ds i{k  esa  Mkys x;s oS| erksa  dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	"ernku    dsUnz la0"	"vFkZjkt ;kno"	"bUnzthr ;kno"	"j?kqukFk   izlkn lkguh"	"jkts'k flag"	"v#.k    dqekj frokjh"	"d`\".k     fcgkjh izlkn
dq'kokgk"	"cOou     izlkn
;kno"	"cky      f[kyk Bkdqj"	"jkek/kkj ;kno"	"eukst izlkn"	"eqds'k    dqekj dq'kokgk"	"oS|   erksa   dk
;ksx"	"vLohd`r   erksa dk ;ksx"	";ksx"	"fufonr eri=ksa      dh la[;k"
"235"	"1"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"236"	";ksx"	"2893"	"2985"	"1716"	"19389"	"5073"	"1848"	"3320"	"844"	"13287"	"1067"	"10865"	"63287"	"0"	"63287"	"0"
"237"	"Mkd eri="	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"238"	"dqy ;ksx"	"2893"	"2985"	"1716"	"19389"	"5073"	"1848"	"3320"	"844"	"13287"	"1067"	"10865"	"63287"	"0"	"63287"	"0"
"239"	"fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	"1&/kugk fo/kku lHkk fuokZpu {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
