"ernku.dsUnz.la0"	"X."	"vH.FkhZ.ksa.ds.i.k.esa.fn.s.x.s.cS.k.erksa.dh.la..k..oa.vH.FkhZ.ksa.dk.uke"	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"	"X..27"	"X..28"	"X..29"	"X..30"	"X..31"	"X..32"	"X..33"	"X..34"	"X..35"	"X..36"	"X..37"	"X..38"	"X..39"	"X..40"	"X..41"	"X..42"	"dqy.fof.kekU..er"	"X..43"	"X..44"	"X..45"	"X..46"	"izfr.ks0.erksa.dh.la0"	"X..47"	"X..48"	"X..49"	"X..50"	"dqy"	"X..51"	"X..52"	"X..53"	"X..54"
"82"	"64"	""	"200"	""	""	""	""	"169"	""	""	"23"	""	""	""	""	"9"	""	""	""	""	"6"	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"1"	""	""	""	"6"	""	""	""	""	"3"	""	""	"420"	""	""	""	""	""	""	""	""	""	"420"	""	""	""	""
"83"	"65"	""	"307"	""	""	""	""	"176"	""	""	"22"	""	""	""	""	"9"	""	""	""	""	"2"	""	""	""	"0"	""	""	""	""	"2"	""	""	""	"4"	""	""	""	"4"	""	""	""	""	"6"	""	""	"532"	""	""	""	""	""	""	""	""	""	"532"	""	""	""	""
"84"	"66"	""	"233"	""	""	""	""	"235"	""	""	"8"	""	""	""	""	"0"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"0"	""	""	""	"1"	""	""	""	"0"	""	""	""	""	"3"	""	""	"482"	""	""	""	""	""	""	""	""	""	"482"	""	""	""	""
"85"	"67"	""	"193"	""	""	""	""	"253"	""	""	"21"	""	""	""	""	"9"	""	""	""	""	"4"	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"6"	""	""	""	"5"	""	""	""	""	"21"	""	""	"517"	""	""	""	""	""	""	""	""	""	"517"	""	""	""	""
"86"	"68"	""	"208"	""	""	""	""	"188"	""	""	"101"	""	""	""	""	"16"	""	""	""	""	"4"	""	""	""	"7"	""	""	""	""	"7"	""	""	""	"12"	""	""	""	"7"	""	""	""	""	"40"	""	""	"590"	""	""	""	""	""	""	""	""	""	"590"	""	""	""	""
"87"	"69"	""	"351"	""	""	""	""	"131"	""	""	"65"	""	""	""	""	"12"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"10"	""	""	""	""	"14"	""	""	"593"	""	""	""	""	""	""	""	""	""	"593"	""	""	""	""
"88"	"70"	""	"248"	""	""	""	""	"276"	""	""	"122"	""	""	""	""	"9"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"4"	""	""	""	""	"4"	""	""	"673"	""	""	""	""	""	""	""	""	""	"673"	""	""	""	""
"89"	";ksx"	""	"3160"	""	""	""	""	"2677"	""	""	"600"	""	""	""	""	"137"	""	""	""	""	"47"	""	""	""	"38"	""	""	""	""	"47"	""	""	""	"58"	""	""	""	"82"	""	""	""	""	"171"	""	""	"7017"	""	""	""	""	"0"	""	""	""	""	"7017"	""	""	""	""
"90"	"ernku
dsUnz la0"	""	""	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	""	"izfr{ks0 erksa
dh la[;k"	""	""	""	"dqy"	""	""	""
"91"	""	""	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	"fdj.k nsoh"	""	""	""	"feFkys'k
frokjh"	""	""	""	""	";frUnz ukFk
frokjh"	""	""	""	"lqHkk\"k flag"	""	""	""	""	"fnus'k jk;"	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	""	"fot; pkScs"	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"92"	"1"	""	""	""	"2"	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	""	"7"	""	""	""	"8"	""	""	""	"9"	""	""	""	""	"10"	""	""	""	"11"	""	""	""	"12"	""	""	""	""	"13"	""	""	""	"14"	""	""	""
"93"	"71"	""	""	""	"187"	""	""	""	"105"	""	""	""	"173"	""	""	""	""	"69"	""	""	""	"9"	""	""	""	""	"10"	""	""	""	"10"	""	""	""	"2"	""	""	""	""	"8"	""	""	""	"7"	""	""	""	"580"	""	""	""	""	""	""	""	""	"580"	""	""	""
"94"	"72"	""	""	""	"326"	""	""	""	"94"	""	""	""	"13"	""	""	""	""	"16"	""	""	""	"5"	""	""	""	""	"3"	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"8"	""	""	""	"11"	""	""	""	"483"	""	""	""	""	""	""	""	""	"483"	""	""	""
"95"	"73"	""	""	""	"236"	""	""	""	"241"	""	""	""	"52"	""	""	""	""	"18"	""	""	""	"8"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"2"	""	""	""	""	"7"	""	""	""	"14"	""	""	""	"583"	""	""	""	""	""	""	""	""	"583"	""	""	""
"96"	"74"	""	""	""	"332"	""	""	""	"120"	""	""	""	"41"	""	""	""	""	"6"	""	""	""	"3"	""	""	""	""	"1"	""	""	""	"2"	""	""	""	"6"	""	""	""	""	"3"	""	""	""	"16"	""	""	""	"530"	""	""	""	""	""	""	""	""	"530"	""	""	""
"97"	"75"	""	""	""	"310"	""	""	""	"175"	""	""	""	"40"	""	""	""	""	"10"	""	""	""	"4"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"1"	""	""	""	""	"0"	""	""	""	"5"	""	""	""	"550"	""	""	""	""	""	""	""	""	"550"	""	""	""
"98"	"76"	""	""	""	"222"	""	""	""	"193"	""	""	""	"145"	""	""	""	""	"8"	""	""	""	"4"	""	""	""	""	"4"	""	""	""	"3"	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"584"	""	""	""	""	""	""	""	""	"584"	""	""	""
"99"	"77"	""	""	""	"378"	""	""	""	"179"	""	""	""	"22"	""	""	""	""	"15"	""	""	""	"9"	""	""	""	""	"2"	""	""	""	"3"	""	""	""	"3"	""	""	""	""	"6"	""	""	""	"4"	""	""	""	"621"	""	""	""	""	""	""	""	""	"621"	""	""	""
"100"	"78"	""	""	""	"172"	""	""	""	"214"	""	""	""	"73"	""	""	""	""	"36"	""	""	""	"17"	""	""	""	""	"4"	""	""	""	"3"	""	""	""	"1"	""	""	""	""	"3"	""	""	""	"8"	""	""	""	"531"	""	""	""	""	""	""	""	""	"531"	""	""	""
"101"	"79"	""	""	""	"266"	""	""	""	"184"	""	""	""	"46"	""	""	""	""	"17"	""	""	""	"23"	""	""	""	""	"8"	""	""	""	"4"	""	""	""	"7"	""	""	""	""	"7"	""	""	""	"10"	""	""	""	"572"	""	""	""	""	""	""	""	""	"572"	""	""	""
"102"	"80"	""	""	""	"120"	""	""	""	"355"	""	""	""	"29"	""	""	""	""	"36"	""	""	""	"1"	""	""	""	""	"8"	""	""	""	"9"	""	""	""	"2"	""	""	""	""	"8"	""	""	""	"4"	""	""	""	"572"	""	""	""	""	""	""	""	""	"572"	""	""	""
"103"	"81"	""	""	""	"251"	""	""	""	"173"	""	""	""	"25"	""	""	""	""	"21"	""	""	""	"28"	""	""	""	""	"4"	""	""	""	"10"	""	""	""	"8"	""	""	""	""	"10"	""	""	""	"21"	""	""	""	"551"	""	""	""	""	""	""	""	""	"551"	""	""	""
"104"	"82"	""	""	""	"400"	""	""	""	"115"	""	""	""	"36"	""	""	""	""	"16"	""	""	""	"12"	""	""	""	""	"6"	""	""	""	"5"	""	""	""	"3"	""	""	""	""	"7"	""	""	""	"13"	""	""	""	"613"	""	""	""	""	""	""	""	""	"613"	""	""	""
"105"	"83"	""	""	""	"191"	""	""	""	"240"	""	""	""	"21"	""	""	""	""	"11"	""	""	""	"8"	""	""	""	""	"2"	""	""	""	"5"	""	""	""	"4"	""	""	""	""	"12"	""	""	""	"24"	""	""	""	"518"	""	""	""	""	""	""	""	""	"518"	""	""	""
"106"	"84"	""	""	""	"204"	""	""	""	"161"	""	""	""	"11"	""	""	""	""	"9"	""	""	""	"67"	""	""	""	""	"5"	""	""	""	"2"	""	""	""	"10"	""	""	""	""	"14"	""	""	""	"18"	""	""	""	"501"	""	""	""	""	""	""	""	""	"501"	""	""	""
"107"	";ksx"	""	""	""	"3595"	""	""	""	"2549"	""	""	""	"727"	""	""	""	""	"288"	""	""	""	"198"	""	""	""	""	"63"	""	""	""	"63"	""	""	""	"54"	""	""	""	""	"95"	""	""	""	"157"	""	""	""	"7789"	""	""	""	""	"0"	""	""	""	"7789"	""	""	""
"108"	"ernku
dsUnz la0"	""	""	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	""	"izfr{ks0 erksa
dh la[;k"	""	""	""	"dqy"	""	""	""
"109"	""	""	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	"fdj.k nsoh"	""	""	""	"feFkys'k
frokjh"	""	""	""	""	";frUnz ukFk
frokjh"	""	""	""	"lqHkk\"k flag"	""	""	""	""	"fnus'k jk;"	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	""	"fot; pkScs"	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"110"	"1"	""	""	""	"2"	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	""	"7"	""	""	""	"8"	""	""	""	"9"	""	""	""	""	"10"	""	""	""	"11"	""	""	""	"12"	""	""	""	""	"13"	""	""	""	"14"	""	""	""
"111"	"85"	""	""	""	"425"	""	""	""	"34"	""	""	""	"7"	""	""	""	""	"11"	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"3"	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"11"	""	""	""	"499"	""	""	""	""	""	""	""	""	"499"	""	""	""
"112"	"86"	""	""	""	"311"	""	""	""	"133"	""	""	""	"15"	""	""	""	""	"22"	""	""	""	"22"	""	""	""	""	"7"	""	""	""	"4"	""	""	""	"11"	""	""	""	""	"8"	""	""	""	"42"	""	""	""	"575"	""	""	""	""	""	""	""	""	"575"	""	""	""
"113"	"87"	""	""	""	"464"	""	""	""	"98"	""	""	""	"7"	""	""	""	""	"5"	""	""	""	"3"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"0"	""	""	""	""	"7"	""	""	""	"9"	""	""	""	"595"	""	""	""	""	""	""	""	""	"595"	""	""	""
"114"	"88"	""	""	""	"152"	""	""	""	"254"	""	""	""	"27"	""	""	""	""	"24"	""	""	""	"2"	""	""	""	""	"8"	""	""	""	"10"	""	""	""	"5"	""	""	""	""	"5"	""	""	""	"10"	""	""	""	"497"	""	""	""	""	""	""	""	""	"497"	""	""	""
"115"	"89"	""	""	""	"451"	""	""	""	"108"	""	""	""	"23"	""	""	""	""	"63"	""	""	""	"7"	""	""	""	""	"6"	""	""	""	"9"	""	""	""	"7"	""	""	""	""	"6"	""	""	""	"14"	""	""	""	"694"	""	""	""	""	""	""	""	""	"694"	""	""	""
"116"	"90"	""	""	""	"197"	""	""	""	"162"	""	""	""	"21"	""	""	""	""	"41"	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"430"	""	""	""	""	""	""	""	""	"430"	""	""	""
"117"	"91"	""	""	""	"286"	""	""	""	"216"	""	""	""	"45"	""	""	""	""	"17"	""	""	""	"8"	""	""	""	""	"4"	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"4"	""	""	""	"12"	""	""	""	"599"	""	""	""	""	""	""	""	""	"599"	""	""	""
"118"	"92"	""	""	""	"388"	""	""	""	"199"	""	""	""	"51"	""	""	""	""	"16"	""	""	""	"8"	""	""	""	""	"6"	""	""	""	"8"	""	""	""	"6"	""	""	""	""	"3"	""	""	""	"11"	""	""	""	"696"	""	""	""	""	""	""	""	""	"696"	""	""	""
"119"	"93"	""	""	""	"301"	""	""	""	"114"	""	""	""	"20"	""	""	""	""	"28"	""	""	""	"13"	""	""	""	""	"5"	""	""	""	"2"	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"7"	""	""	""	"493"	""	""	""	""	""	""	""	""	"493"	""	""	""
"120"	"94"	""	""	""	"304"	""	""	""	"184"	""	""	""	"56"	""	""	""	""	"31"	""	""	""	"13"	""	""	""	""	"1"	""	""	""	"10"	""	""	""	"1"	""	""	""	""	"4"	""	""	""	"10"	""	""	""	"614"	""	""	""	""	""	""	""	""	"614"	""	""	""
"121"	"95"	""	""	""	"350"	""	""	""	"159"	""	""	""	"43"	""	""	""	""	"16"	""	""	""	"26"	""	""	""	""	"6"	""	""	""	"5"	""	""	""	"4"	""	""	""	""	"6"	""	""	""	"5"	""	""	""	"620"	""	""	""	""	""	""	""	""	"620"	""	""	""
"122"	"96"	""	""	""	"342"	""	""	""	"247"	""	""	""	"30"	""	""	""	""	"18"	""	""	""	"18"	""	""	""	""	"9"	""	""	""	"9"	""	""	""	"7"	""	""	""	""	"12"	""	""	""	"29"	""	""	""	"721"	""	""	""	""	""	""	""	""	"721"	""	""	""
"123"	"97"	""	""	""	"342"	""	""	""	"137"	""	""	""	"38"	""	""	""	""	"11"	""	""	""	"15"	""	""	""	""	"6"	""	""	""	"7"	""	""	""	"6"	""	""	""	""	"2"	""	""	""	"5"	""	""	""	"569"	""	""	""	""	""	""	""	""	"569"	""	""	""
"124"	"98"	""	""	""	"354"	""	""	""	"188"	""	""	""	"62"	""	""	""	""	"15"	""	""	""	"12"	""	""	""	""	"3"	""	""	""	"3"	""	""	""	"2"	""	""	""	""	"6"	""	""	""	"17"	""	""	""	"662"	""	""	""	""	""	""	""	""	"662"	""	""	""
"125"	";ksx"	""	""	""	"4667"	""	""	""	"2233"	""	""	""	"445"	""	""	""	""	"318"	""	""	""	"151"	""	""	""	""	"66"	""	""	""	"75"	""	""	""	"57"	""	""	""	""	"68"	""	""	""	"184"	""	""	""	"8264"	""	""	""	""	"0"	""	""	""	"8264"	""	""	""
"126"	"ernku
dsUnz la0"	""	""	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	""	"izfr{ks0 erksa
dh la[;k"	""	""	""	"dqy"	""	""	""
"127"	""	""	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	"fdj.k nsoh"	""	""	""	"feFkys'k
frokjh"	""	""	""	""	";frUnz ukFk
frokjh"	""	""	""	"lqHkk\"k flag"	""	""	""	""	"fnus'k jk;"	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	""	"fot; pkScs"	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"128"	"1"	""	""	""	"2"	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	""	"7"	""	""	""	"8"	""	""	""	"9"	""	""	""	""	"10"	""	""	""	"11"	""	""	""	"12"	""	""	""	""	"13"	""	""	""	"14"	""	""	""
"129"	"99"	""	""	""	"438"	""	""	""	"233"	""	""	""	"57"	""	""	""	""	"32"	""	""	""	"7"	""	""	""	""	"4"	""	""	""	"4"	""	""	""	"6"	""	""	""	""	"3"	""	""	""	"16"	""	""	""	"800"	""	""	""	""	""	""	""	""	"800"	""	""	""
"130"	"100"	""	""	""	"321"	""	""	""	"260"	""	""	""	"34"	""	""	""	""	"9"	""	""	""	"5"	""	""	""	""	"0"	""	""	""	"1"	""	""	""	"2"	""	""	""	""	"4"	""	""	""	"9"	""	""	""	"645"	""	""	""	""	""	""	""	""	"645"	""	""	""
"131"	"101"	""	""	""	"233"	""	""	""	"166"	""	""	""	"21"	""	""	""	""	"13"	""	""	""	"32"	""	""	""	""	"6"	""	""	""	"7"	""	""	""	"5"	""	""	""	""	"6"	""	""	""	"13"	""	""	""	"502"	""	""	""	""	""	""	""	""	"502"	""	""	""
"132"	"102"	""	""	""	"264"	""	""	""	"204"	""	""	""	"35"	""	""	""	""	"11"	""	""	""	"7"	""	""	""	""	"4"	""	""	""	"2"	""	""	""	"5"	""	""	""	""	"4"	""	""	""	"9"	""	""	""	"545"	""	""	""	""	""	""	""	""	"545"	""	""	""
"133"	"103"	""	""	""	"528"	""	""	""	"135"	""	""	""	"12"	""	""	""	""	"13"	""	""	""	"9"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	"11"	""	""	""	""	"9"	""	""	""	"29"	""	""	""	"757"	""	""	""	""	""	""	""	""	"757"	""	""	""
"134"	"104"	""	""	""	"319"	""	""	""	"67"	""	""	""	"36"	""	""	""	""	"9"	""	""	""	"11"	""	""	""	""	"10"	""	""	""	"4"	""	""	""	"5"	""	""	""	""	"2"	""	""	""	"4"	""	""	""	"467"	""	""	""	""	""	""	""	""	"467"	""	""	""
"135"	"105"	""	""	""	"405"	""	""	""	"78"	""	""	""	"39"	""	""	""	""	"21"	""	""	""	"16"	""	""	""	""	"1"	""	""	""	"6"	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"10"	""	""	""	"581"	""	""	""	""	""	""	""	""	"581"	""	""	""
"136"	"106"	""	""	""	"265"	""	""	""	"140"	""	""	""	"13"	""	""	""	""	"23"	""	""	""	"6"	""	""	""	""	"6"	""	""	""	"2"	""	""	""	"7"	""	""	""	""	"8"	""	""	""	"29"	""	""	""	"499"	""	""	""	""	""	""	""	""	"499"	""	""	""
"137"	"107"	""	""	""	"283"	""	""	""	"188"	""	""	""	"28"	""	""	""	""	"48"	""	""	""	"8"	""	""	""	""	"10"	""	""	""	"6"	""	""	""	"3"	""	""	""	""	"5"	""	""	""	"7"	""	""	""	"586"	""	""	""	""	""	""	""	""	"586"	""	""	""
"138"	"108"	""	""	""	"368"	""	""	""	"48"	""	""	""	"6"	""	""	""	""	"0"	""	""	""	"6"	""	""	""	""	"2"	""	""	""	"1"	""	""	""	"9"	""	""	""	""	"2"	""	""	""	"8"	""	""	""	"450"	""	""	""	""	""	""	""	""	"450"	""	""	""
"139"	"109"	""	""	""	"198"	""	""	""	"123"	""	""	""	"24"	""	""	""	""	"16"	""	""	""	"4"	""	""	""	""	"4"	""	""	""	"3"	""	""	""	"1"	""	""	""	""	"8"	""	""	""	"15"	""	""	""	"396"	""	""	""	""	""	""	""	""	"396"	""	""	""
"140"	"110"	""	""	""	"442"	""	""	""	"62"	""	""	""	"15"	""	""	""	""	"17"	""	""	""	"1"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"9"	""	""	""	""	"9"	""	""	""	"8"	""	""	""	"568"	""	""	""	""	""	""	""	""	"568"	""	""	""
"141"	"111"	""	""	""	"302"	""	""	""	"114"	""	""	""	"44"	""	""	""	""	"21"	""	""	""	"5"	""	""	""	""	"7"	""	""	""	"13"	""	""	""	"7"	""	""	""	""	"7"	""	""	""	"20"	""	""	""	"540"	""	""	""	""	""	""	""	""	"540"	""	""	""
"142"	"112"	""	""	""	"193"	""	""	""	"207"	""	""	""	"28"	""	""	""	""	"15"	""	""	""	"4"	""	""	""	""	"5"	""	""	""	"2"	""	""	""	"3"	""	""	""	""	"6"	""	""	""	"16"	""	""	""	"479"	""	""	""	""	""	""	""	""	"479"	""	""	""
"143"	";ksx"	""	""	""	"4559"	""	""	""	"2025"	""	""	""	"392"	""	""	""	""	"248"	""	""	""	"121"	""	""	""	""	"67"	""	""	""	"59"	""	""	""	"75"	""	""	""	""	"76"	""	""	""	"193"	""	""	""	"7815"	""	""	""	""	"0"	""	""	""	"7815"	""	""	""
"144"	"fuokZpu lapkyu fu;ekoyh 1961"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"145"	"izi= &20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146"	"¼fu;e 56 ch0 ¼7½ nsf[k;s ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"147"	"vafre &ifj.kke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"148"	"¼ fu;e 59, ds v/khu fofufnZ\"V fuokZpu {ks= ds ernku dsUnzksa ij ernku ifj.kke dks vfHkfyf[kr djus ds fy, iz;ksx fd;s tkus gsrq½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"149"	"21  &  dVs;k fo/kku  lHkk  fuokZpu  {ks= ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"150"	"uoe  pdz"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"151"	"ernku
dsUnz la0"	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	"izfr{ks0 erksa
dh la[;k"	""	""	""	""	"dqy"	""	""	""	""	""
"152"	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	""	"fdj.k nsoh"	""	""	""	"feFkys'k
frokjh"	""	""	""	";frUnz ukFk
frokjh"	""	""	""	""	"lqHkk\"k flag"	""	""	""	"fnus'k jk;"	""	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	"fot; pkScs"	""	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"153"	"1"	"2"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"5"	""	""	""	""	"6"	""	""	""	"7"	""	""	""	""	"8"	""	""	""	"9"	""	""	""	"10"	""	""	""	""	"11"	""	""	""	"12"	""	""	""	"13"	""	""	""	""	"14"	""	""	""	""	""
"154"	"113"	"328"	""	""	""	""	"62"	""	""	""	"14"	""	""	""	"18"	""	""	""	""	"4"	""	""	""	"7"	""	""	""	""	"5"	""	""	""	"3"	""	""	""	"5"	""	""	""	""	"17"	""	""	""	"463"	""	""	""	""	""	""	""	""	"463"	""	""	""	""	""
"155"	"114"	"225"	""	""	""	""	"150"	""	""	""	"72"	""	""	""	"20"	""	""	""	""	"7"	""	""	""	"5"	""	""	""	""	"5"	""	""	""	"1"	""	""	""	"10"	""	""	""	""	"8"	""	""	""	"503"	""	""	""	""	""	""	""	""	"503"	""	""	""	""	""
"156"	"115"	"140"	""	""	""	""	"44"	""	""	""	"47"	""	""	""	"9"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	""	"4"	""	""	""	"3"	""	""	""	"2"	""	""	""	""	"5"	""	""	""	"259"	""	""	""	""	""	""	""	""	"259"	""	""	""	""	""
"157"	"116"	"180"	""	""	""	""	"65"	""	""	""	"38"	""	""	""	"46"	""	""	""	""	"6"	""	""	""	"2"	""	""	""	""	"9"	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"10"	""	""	""	"363"	""	""	""	""	""	""	""	""	"363"	""	""	""	""	""
"158"	"117"	"161"	""	""	""	""	"211"	""	""	""	"91"	""	""	""	"20"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	""	"6"	""	""	""	"3"	""	""	""	"9"	""	""	""	""	"5"	""	""	""	"517"	""	""	""	""	""	""	""	""	"517"	""	""	""	""	""
"159"	"118"	"208"	""	""	""	""	"138"	""	""	""	"44"	""	""	""	"45"	""	""	""	""	"9"	""	""	""	"5"	""	""	""	""	"1"	""	""	""	"4"	""	""	""	"2"	""	""	""	""	"22"	""	""	""	"478"	""	""	""	""	""	""	""	""	"478"	""	""	""	""	""
"160"	"119"	"240"	""	""	""	""	"66"	""	""	""	"20"	""	""	""	"15"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	""	"7"	""	""	""	"4"	""	""	""	"4"	""	""	""	""	"15"	""	""	""	"375"	""	""	""	""	""	""	""	""	"375"	""	""	""	""	""
"161"	"120"	"256"	""	""	""	""	"78"	""	""	""	"30"	""	""	""	"66"	""	""	""	""	"4"	""	""	""	"3"	""	""	""	""	"7"	""	""	""	"3"	""	""	""	"1"	""	""	""	""	"8"	""	""	""	"456"	""	""	""	""	""	""	""	""	"456"	""	""	""	""	""
"162"	"121"	"184"	""	""	""	""	"204"	""	""	""	"23"	""	""	""	"22"	""	""	""	""	"5"	""	""	""	"5"	""	""	""	""	"5"	""	""	""	"5"	""	""	""	"1"	""	""	""	""	"10"	""	""	""	"464"	""	""	""	""	""	""	""	""	"464"	""	""	""	""	""
"163"	"122"	"139"	""	""	""	""	"60"	""	""	""	"6"	""	""	""	"31"	""	""	""	""	"3"	""	""	""	"3"	""	""	""	""	"2"	""	""	""	"1"	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"248"	""	""	""	""	""	""	""	""	"248"	""	""	""	""	""
"164"	"123"	"220"	""	""	""	""	"309"	""	""	""	"17"	""	""	""	"20"	""	""	""	""	"4"	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"2"	""	""	""	"4"	""	""	""	""	"6"	""	""	""	"585"	""	""	""	""	""	""	""	""	"585"	""	""	""	""	""
"165"	"124"	"108"	""	""	""	""	"164"	""	""	""	"23"	""	""	""	"25"	""	""	""	""	"9"	""	""	""	"2"	""	""	""	""	"2"	""	""	""	"3"	""	""	""	"9"	""	""	""	""	"28"	""	""	""	"373"	""	""	""	""	""	""	""	""	"373"	""	""	""	""	""
"166"	"125"	"388"	""	""	""	""	"54"	""	""	""	"2"	""	""	""	"15"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"461"	""	""	""	""	""	""	""	""	"461"	""	""	""	""	""
