"307"	"10"	"BAMBAM SAH"	"Shivsena"	""	"1038"	"0"	"1038"
"308"	"11"	"MOJIB"	"Jharkhand Disom Party"	""	"896"	"0"	"896"
"309"	"12"	"RAJENDRA MANDAL"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"548"	"0"	"548"
"310"	"13"	"VIDYANAND MEHTA"	"Samata Party"	""	"1791"	"0"	"1791"
"311"	"14"	"SANTOSH KUMAR"	"Lok Jan Shakti Party"	""	"12754"	"0"	"12754"
"312"	"15"	"SADANAND PRASAD SUMAN"	"Proutist  Sarva Samaj Party"	""	"1162"	"0"	"1162"
"313"	"16"	"ASHOK KUMAR MEHTA"	"Independent"	""	"2098"	"0"	"2098"
"314"	"17"	"JAMBO URAON"	"Independent"	""	"757"	"0"	"757"
"315"	"18"	"JAY PRAKASH  URAON"	"Independent"	""	"1262"	"0"	"1262"
"316"	"19"	"MD. ZUBER ALAM"	"Independent"	""	"1119"	"0"	"1119"
"317"	"20"	"SAMBHU NATH MAHTO"	"Independent"	""	"977"	"0"	"977"
"318"	"21"	"SAKALDEO RISHI"	"Independent"	""	"3050"	"0"	"3050"
"319"	"22"	"SUBODH YADAV"	"Independent"	""	"4322"	"0"	"4322"
"320"	"ROUND - XI - CUMMULATIVE"	""	""	""	""	""	""
"321"	"ANNEXURE - XL"	""	""	""	""	""	""
"322"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"323"	"FORM - 20"	""	""	""	""	""	""
"324"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"325"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"326"	"Election to the Legislative Assembly from the 138 - KASBA Assembly Constituency"	""	""	""	""	""	""
"327"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"328"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"329"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"330"	"1"	"ASHOK KUMAR SAH"	"Jharkhand Mukti Morcha"	""	"1283"	"0"	"1283"
"331"	"2"	"JAI KRISHNA MEHTA"	"Rashtriya Janata Dal"	""	"2343"	"0"	"2343"
"332"	"3"	"PRADIP KUMAR DAS"	"Bharatiya Janata Party"	""	"21920"	"0"	"21920"
"333"	"4"	"MUKHTAR ALAM"	"Bahujan Samaj Party"	""	"4133"	"0"	"4133"
"334"	"5"	"SYAD GULAM HUSSAIN"	"Nationalist Congress Party"	""	"6333"	"0"	"6333"
"335"	"6"	"MD. AFAQUE ALAM"	"Samajwadi Party"	""	"22719"	"0"	"22719"
"336"	"7"	"UPENDRA NATH SAGAR"	"Rashtriya Lok Dal"	""	"794"	"0"	"794"
"337"	"8"	"NAZRUL ISLAM"	"Apna Dal"	""	"573"	"0"	"573"
"338"	"9"	"NAVIN KU.  MAHTO"	"Kamjor Varg Sangh, Bihar"	""	"1301"	"0"	"1301"
"339"	"10"	"BAMBAM SAH"	"Shivsena"	""	"1065"	"0"	"1065"
"340"	"11"	"MOJIB"	"Jharkhand Disom Party"	""	"941"	"0"	"941"
"341"	"12"	"RAJENDRA MANDAL"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"583"	"0"	"583"
"342"	"13"	"VIDYANAND MEHTA"	"Samata Party"	""	"1817"	"0"	"1817"
"343"	"14"	"SANTOSH KUMAR"	"Lok Jan Shakti Party"	""	"12911"	"0"	"12911"
"344"	"15"	"SADANAND PRASAD SUMAN"	"Proutist  Sarva Samaj Party"	""	"1189"	"0"	"1189"
"345"	"16"	"ASHOK KUMAR MEHTA"	"Independent"	""	"2194"	"0"	"2194"
"346"	"17"	"JAMBO URAON"	"Independent"	""	"789"	"0"	"789"
"347"	"18"	"JAY PRAKASH  URAON"	"Independent"	""	"1288"	"0"	"1288"
"348"	"19"	"MD. ZUBER ALAM"	"Independent"	""	"1161"	"0"	"1161"
"349"	"20"	"SAMBHU NATH MAHTO"	"Independent"	""	"998"	"0"	"998"
"350"	"21"	"SAKALDEO RISHI"	"Independent"	""	"3102"	"0"	"3102"
"351"	"22"	"SUBODH YADAV"	"Independent"	""	"4418"	"0"	"4418"
"352"	"ROUND - XII - CUMMULATIVE"	""	""	""	""	""	""
"353"	"ANNEXURE - XL"	""	""	""	""	""	""
"354"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"355"	"FORM - 20"	""	""	""	""	""	""
"356"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"357"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"358"	"Election to the Legislative Assembly from the 138 - KASBA Assembly Constituency"	""	""	""	""	""	""
"359"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"360"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"361"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"362"	"1"	"ASHOK KUMAR SAH"	"Jharkhand Mukti Morcha"	""	"1381"	"0"	"1381"
"363"	"2"	"JAI KRISHNA MEHTA"	"Rashtriya Janata Dal"	""	"2711"	"0"	"2711"
"364"	"3"	"PRADIP KUMAR DAS"	"Bharatiya Janata Party"	""	"24934"	"0"	"24934"
"365"	"4"	"MUKHTAR ALAM"	"Bahujan Samaj Party"	""	"4229"	"0"	"4229"
"366"	"5"	"SYAD GULAM HUSSAIN"	"Nationalist Congress Party"	""	"6520"	"0"	"6520"
"367"	"6"	"MD. AFAQUE ALAM"	"Samajwadi Party"	""	"24601"	"0"	"24601"
"368"	"7"	"UPENDRA NATH SAGAR"	"Rashtriya Lok Dal"	""	"845"	"0"	"845"
"369"	"8"	"NAZRUL ISLAM"	"Apna Dal"	""	"625"	"0"	"625"
"370"	"9"	"NAVIN KU.  MAHTO"	"Kamjor Varg Sangh, Bihar"	""	"1360"	"0"	"1360"
"371"	"10"	"BAMBAM SAH"	"Shivsena"	""	"1472"	"0"	"1472"
"372"	"11"	"MOJIB"	"Jharkhand Disom Party"	""	"1008"	"0"	"1008"
"373"	"12"	"RAJENDRA MANDAL"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"804"	"0"	"804"
"374"	"13"	"VIDYANAND MEHTA"	"Samata Party"	""	"1912"	"0"	"1912"
"375"	"14"	"SANTOSH KUMAR"	"Lok Jan Shakti Party"	""	"13952"	"0"	"13952"
"376"	"15"	"SADANAND PRASAD SUMAN"	"Proutist  Sarva Samaj Party"	""	"1285"	"0"	"1285"
"377"	"16"	"ASHOK KUMAR MEHTA"	"Independent"	""	"2441"	"0"	"2441"
"378"	"17"	"JAMBO URAON"	"Independent"	""	"843"	"0"	"843"
"379"	"18"	"JAY PRAKASH  URAON"	"Independent"	""	"1328"	"0"	"1328"
"380"	"19"	"MD. ZUBER ALAM"	"Independent"	""	"1244"	"0"	"1244"
"381"	"20"	"SAMBHU NATH MAHTO"	"Independent"	""	"1039"	"0"	"1039"
"382"	"21"	"SAKALDEO RISHI"	"Independent"	""	"3127"	"0"	"3127"
"383"	"22"	"SUBODH YADAV"	"Independent"	""	"4529"	"0"	"4529"
"384"	"ROUND - XIII - CUMMULATIVE"	""	""	""	""	""	""
"385"	"ANNEXURE - XL"	""	""	""	""	""	""
"386"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"387"	"FORM - 20"	""	""	""	""	""	""
"388"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"389"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"390"	"Election to the Legislative Assembly from the 138 - KASBA Assembly Constituency"	""	""	""	""	""	""
"391"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"392"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"393"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"394"	"1"	"ASHOK KUMAR SAH"	"Jharkhand Mukti Morcha"	""	"1439"	"0"	"1439"
"395"	"2"	"JAI KRISHNA MEHTA"	"Rashtriya Janata Dal"	""	"2774"	"0"	"2774"
"396"	"3"	"PRADIP KUMAR DAS"	"Bharatiya Janata Party"	""	"25516"	"0"	"25516"
"397"	"4"	"MUKHTAR ALAM"	"Bahujan Samaj Party"	""	"4424"	"0"	"4424"
"398"	"5"	"SYAD GULAM HUSSAIN"	"Nationalist Congress Party"	""	"6833"	"0"	"6833"
"399"	"6"	"MD. AFAQUE ALAM"	"Samajwadi Party"	""	"29798"	"0"	"29798"
"400"	"7"	"UPENDRA NATH SAGAR"	"Rashtriya Lok Dal"	""	"934"	"0"	"934"
"401"	"8"	"NAZRUL ISLAM"	"Apna Dal"	""	"670"	"0"	"670"
"402"	"9"	"NAVIN KU.  MAHTO"	"Kamjor Varg Sangh, Bihar"	""	"1403"	"0"	"1403"
"403"	"10"	"BAMBAM SAH"	"Shivsena"	""	"1518"	"0"	"1518"
"404"	"11"	"MOJIB"	"Jharkhand Disom Party"	""	"1081"	"0"	"1081"
"405"	"12"	"RAJENDRA MANDAL"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"844"	"0"	"844"
"406"	"13"	"VIDYANAND MEHTA"	"Samata Party"	""	"1959"	"0"	"1959"
"407"	"14"	"SANTOSH KUMAR"	"Lok Jan Shakti Party"	""	"14705"	"0"	"14705"
"408"	"15"	"SADANAND PRASAD SUMAN"	"Proutist  Sarva Samaj Party"	""	"1332"	"0"	"1332"
"409"	"16"	"ASHOK KUMAR MEHTA"	"Independent"	""	"2560"	"0"	"2560"
"410"	"17"	"JAMBO URAON"	"Independent"	""	"868"	"0"	"868"
"411"	"18"	"JAY PRAKASH  URAON"	"Independent"	""	"1344"	"0"	"1344"
"412"	"19"	"MD. ZUBER ALAM"	"Independent"	""	"1284"	"0"	"1284"
"413"	"20"	"SAMBHU NATH MAHTO"	"Independent"	""	"1072"	"0"	"1072"
"414"	"21"	"SAKALDEO RISHI"	"Independent"	""	"3320"	"0"	"3320"
"415"	"22"	"SUBODH YADAV"	"Independent"	""	"4632"	"0"	"4632"
"416"	"ROUND - XIV - CUMMULATIVE"	""	""	""	""	""	""
"417"	"ANNEXURE - XL"	""	""	""	""	""	""
"418"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"419"	"FORM - 20"	""	""	""	""	""	""
"420"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"421"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"422"	"Election to the Legislative Assembly from the 138 - KASBA Assembly Constituency"	""	""	""	""	""	""
"423"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"424"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"425"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"426"	"1"	"ASHOK KUMAR SAH"	"Jharkhand Mukti Morcha"	""	"1550"	"0"	"1550"
"427"	"2"	"JAI KRISHNA MEHTA"	"Rashtriya Janata Dal"	""	"2890"	"0"	"2890"
"428"	"3"	"PRADIP KUMAR DAS"	"Bharatiya Janata Party"	""	"27031"	"0"	"27031"
"429"	"4"	"MUKHTAR ALAM"	"Bahujan Samaj Party"	""	"4512"	"0"	"4512"
"430"	"5"	"SYAD GULAM HUSSAIN"	"Nationalist Congress Party"	""	"7318"	"0"	"7318"
"431"	"6"	"MD. AFAQUE ALAM"	"Samajwadi Party"	""	"32821"	"0"	"32821"
"432"	"7"	"UPENDRA NATH SAGAR"	"Rashtriya Lok Dal"	""	"1017"	"0"	"1017"
"433"	"8"	"NAZRUL ISLAM"	"Apna Dal"	""	"768"	"0"	"768"
"434"	"9"	"NAVIN KU.  MAHTO"	"Kamjor Varg Sangh, Bihar"	""	"1490"	"0"	"1490"
"435"	"10"	"BAMBAM SAH"	"Shivsena"	""	"2200"	"0"	"2200"
"436"	"11"	"MOJIB"	"Jharkhand Disom Party"	""	"1151"	"0"	"1151"
"437"	"12"	"RAJENDRA MANDAL"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"916"	"0"	"916"
"438"	"13"	"VIDYANAND MEHTA"	"Samata Party"	""	"2028"	"0"	"2028"
"439"	"14"	"SANTOSH KUMAR"	"Lok Jan Shakti Party"	""	"15818"	"0"	"15818"
"440"	"15"	"SADANAND PRASAD SUMAN"	"Proutist  Sarva Samaj Party"	""	"1404"	"0"	"1404"
"441"	"16"	"ASHOK KUMAR MEHTA"	"Independent"	""	"2706"	"0"	"2706"
"442"	"17"	"JAMBO URAON"	"Independent"	""	"901"	"0"	"901"
"443"	"18"	"JAY PRAKASH  URAON"	"Independent"	""	"1392"	"0"	"1392"
"444"	"19"	"MD. ZUBER ALAM"	"Independent"	""	"1341"	"0"	"1341"
"445"	"20"	"SAMBHU NATH MAHTO"	"Independent"	""	"1092"	"0"	"1092"
"446"	"21"	"SAKALDEO RISHI"	"Independent"	""	"3368"	"0"	"3368"
"447"	"22"	"SUBODH YADAV"	"Independent"	""	"4711"	"0"	"4711"
"448"	"ROUND - XV - CUMMULATIVE"	""	""	""	""	""	""
"449"	"ANNEXURE - XL"	""	""	""	""	""	""
"450"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"451"	"FORM - 20"	""	""	""	""	""	""
"452"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"453"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"454"	"Election to the Legislative Assembly from the 138 - KASBA Assembly Constituency"	""	""	""	""	""	""
"455"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"456"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"457"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"458"	"1"	"ASHOK KUMAR SAH"	"Jharkhand Mukti Morcha"	""	"1635"	"0"	"1635"
"459"	"2"	"JAI KRISHNA MEHTA"	"Rashtriya Janata Dal"	""	"3023"	"0"	"3023"
"460"	"3"	"PRADIP KUMAR DAS"	"Bharatiya Janata Party"	""	"29721"	"0"	"29721"
"461"	"4"	"MUKHTAR ALAM"	"Bahujan Samaj Party"	""	"4592"	"0"	"4592"
"462"	"5"	"SYAD GULAM HUSSAIN"	"Nationalist Congress Party"	""	"7392"	"0"	"7392"
"463"	"6"	"MD. AFAQUE ALAM"	"Samajwadi Party"	""	"33749"	"0"	"33749"
"464"	"7"	"UPENDRA NATH SAGAR"	"Rashtriya Lok Dal"	""	"1045"	"0"	"1045"
"465"	"8"	"NAZRUL ISLAM"	"Apna Dal"	""	"800"	"0"	"800"
"466"	"9"	"NAVIN KU.  MAHTO"	"Kamjor Varg Sangh, Bihar"	""	"1529"	"0"	"1529"
"467"	"10"	"BAMBAM SAH"	"Shivsena"	""	"3969"	"0"	"3969"
"468"	"11"	"MOJIB"	"Jharkhand Disom Party"	""	"1200"	"0"	"1200"
"469"	"12"	"RAJENDRA MANDAL"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"949"	"0"	"949"
"470"	"13"	"VIDYANAND MEHTA"	"Samata Party"	""	"2092"	"0"	"2092"
"471"	"14"	"SANTOSH KUMAR"	"Lok Jan Shakti Party"	""	"16428"	"0"	"16428"
"472"	"15"	"SADANAND PRASAD SUMAN"	"Proutist  Sarva Samaj Party"	""	"1482"	"0"	"1482"
"473"	"16"	"ASHOK KUMAR MEHTA"	"Independent"	""	"2837"	"0"	"2837"
"474"	"17"	"JAMBO URAON"	"Independent"	""	"942"	"0"	"942"
"475"	"18"	"JAY PRAKASH  URAON"	"Independent"	""	"1446"	"0"	"1446"
"476"	"19"	"MD. ZUBER ALAM"	"Independent"	""	"1392"	"0"	"1392"
"477"	"20"	"SAMBHU NATH MAHTO"	"Independent"	""	"1110"	"0"	"1110"
"478"	"21"	"SAKALDEO RISHI"	"Independent"	""	"3396"	"0"	"3396"
"479"	"22"	"SUBODH YADAV"	"Independent"	""	"4776"	"0"	"4776"
"480"	"ROUND - XVI - CUMMULATIVE"	""	""	""	""	""	""
"481"	"ANNEXURE - XL"	""	""	""	""	""	""
"482"	"[Para 22 ® Chapter - XIV-A]"	""	""	""	""	""	""
"483"	"FORM - 20"	""	""	""	""	""	""
"484"	"FINAL RESULT SHEET"	""	""	""	""	""	""
"485"	"[See Rule 56 A (7)]"	""	""	""	""	""	""
"486"	"Election to the Legislative Assembly from the 138 - KASBA Assembly Constituency"	""	""	""	""	""	""
"487"	"No. of valid votes cast in favour of"	""	""	""	""	""	""
"488"	"Candidate Details"	""	""	""	"Votes Polled in AC"	""	""
"489"	"Sl.
No"	"Name"	"Party Abbre."	""	"Tot Gen
Votes."	"Postal
Votes"	"Total
Votes"
"490"	"1"	"ASHOK KUMAR SAH"	"Jharkhand Mukti Morcha"	""	"1635"	"0"	"1635"
"491"	"2"	"JAI KRISHNA MEHTA"	"Rashtriya Janata Dal"	""	"3023"	"0"	"3023"
"492"	"3"	"PRADIP KUMAR DAS"	"Bharatiya Janata Party"	""	"29721"	"0"	"29721"
"493"	"4"	"MUKHTAR ALAM"	"Bahujan Samaj Party"	""	"4592"	"0"	"4592"
"494"	"5"	"SYAD GULAM HUSSAIN"	"Nationalist Congress Party"	""	"7392"	"0"	"7392"
"495"	"6"	"MD. AFAQUE ALAM"	"Samajwadi Party"	""	"33749"	"0"	"33749"
"496"	"7"	"UPENDRA NATH SAGAR"	"Rashtriya Lok Dal"	""	"1045"	"0"	"1045"
"497"	"8"	"NAZRUL ISLAM"	"Apna Dal"	""	"800"	"0"	"800"
"498"	"9"	"NAVIN KU.  MAHTO"	"Kamjor Varg Sangh, Bihar"	""	"1529"	"0"	"1529"
"499"	"10"	"BAMBAM SAH"	"Shivsena"	""	"3969"	"0"	"3969"
"500"	"11"	"MOJIB"	"Jharkhand Disom Party"	""	"1200"	"0"	"1200"
"501"	"12"	"RAJENDRA MANDAL"	"Communist Party of India (Marxist-Leninist)(Libration)"	""	"949"	"0"	"949"
"502"	"13"	"VIDYANAND MEHTA"	"Samata Party"	""	"2092"	"0"	"2092"
"503"	"14"	"SANTOSH KUMAR"	"Lok Jan Shakti Party"	""	"16428"	"0"	"16428"
"504"	"15"	"SADANAND PRASAD SUMAN"	"Proutist  Sarva Samaj Party"	""	"1482"	"0"	"1482"
"505"	"16"	"ASHOK KUMAR MEHTA"	"Independent"	""	"2837"	"0"	"2837"
"506"	"17"	"JAMBO URAON"	"Independent"	""	"942"	"0"	"942"
"507"	"18"	"JAY PRAKASH  URAON"	"Independent"	""	"1446"	"0"	"1446"
"508"	"19"	"MD. ZUBER ALAM"	"Independent"	""	"1392"	"0"	"1392"
"509"	"20"	"SAMBHU NATH MAHTO"	"Independent"	""	"1110"	"0"	"1110"
"510"	"21"	"SAKALDEO RISHI"	"Independent"	""	"3396"	"0"	"3396"
"511"	"22"	"SUBODH YADAV"	"Independent"	""	"4776"	"0"	"4776"
