"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"
"204"	"165"	"193"	"352"	"8"	"44"	"1"	"1"	"1"	"3"	"4"	"4"	"2"	"7"	"12"	"632"
"205"	"166"	"12"	"250"	"5"	"200"	"5"	"3"	"1"	"1"	"5"	"1"	"3"	"4"	"17"	"507"
"206"	"167"	"156"	"314"	"3"	"13"	"1"	"0"	"3"	"3"	"9"	"6"	"3"	"3"	"8"	"522"
"207"	"168"	"338"	"312"	"3"	"40"	"2"	"3"	"3"	"5"	"9"	"23"	"6"	"15"	"33"	"792"
"208"	"169"	"17"	"204"	"2"	"13"	"1"	"1"	"1"	"1"	"2"	"2"	"0"	"5"	"9"	"258"
"209"	"170"	"298"	"593"	"19"	"13"	"3"	"7"	"8"	"7"	"8"	"4"	"1"	"4"	"8"	"973"
"210"	"171"	"279"	"313"	"5"	"5"	"2"	"13"	"3"	"3"	"13"	"18"	"3"	"8"	"43"	"708"
"211"	"172"	"104"	"436"	"10"	"22"	"2"	"5"	"9"	"6"	"5"	"2"	"0"	"5"	"14"	"620"
"212"	"173"	"297"	"176"	"5"	"64"	"0"	"2"	"2"	"2"	"4"	"8"	"4"	"2"	"22"	"588"
"213"	"174"	"407"	"243"	"7"	"49"	"6"	"4"	"6"	"0"	"5"	"10"	"4"	"3"	"12"	"756"
"214"	"175"	"326"	"377"	"5"	"14"	"2"	"8"	"2"	"7"	"6"	"12"	"4"	"9"	"26"	"798"
"215"	"176"	"155"	"480"	"7"	"192"	"8"	"6"	"9"	"5"	"14"	"16"	"5"	"7"	"14"	"918"
"216"	"177"	"101"	"288"	"6"	"63"	"0"	"2"	"2"	"1"	"6"	"1"	"2"	"4"	"8"	"484"
"217"	"177A"	"25"	"280"	"5"	"28"	"2"	"3"	"4"	"3"	"4"	"4"	"2"	"4"	"5"	"369"
"218"	"178"	"282"	"536"	"8"	"25"	"3"	"6"	"2"	"6"	"3"	"4"	"1"	"4"	"11"	"891"
"219"	"179"	"217"	"319"	"7"	"14"	"1"	"5"	"2"	"2"	"4"	"7"	"7"	"3"	"12"	"600"
"220"	"180"	"162"	"234"	"5"	"19"	"2"	"7"	"0"	"2"	"7"	"9"	"2"	"5"	"16"	"470"
"221"	"181"	"124"	"330"	"12"	"16"	"2"	"3"	"6"	"1"	"3"	"4"	"1"	"3"	"5"	"510"
"222"	"182"	"162"	"206"	"5"	"16"	"1"	"3"	"0"	"0"	"4"	"7"	"1"	"3"	"11"	"419"
"223"	"183"	"150"	"480"	"14"	"31"	"1"	"3"	"6"	"8"	"14"	"10"	"4"	"8"	"28"	"757"
"224"	"184"	"139"	"420"	"13"	"98"	"5"	"7"	"3"	"10"	"7"	"7"	"3"	"4"	"4"	"720"
"225"	"185"	"124"	"345"	"6"	"15"	"3"	"5"	"0"	"6"	"5"	"4"	"3"	"5"	"5"	"526"
"226"	"186"	"259"	"349"	"7"	"19"	"5"	"12"	"2"	"8"	"5"	"3"	"1"	"5"	"14"	"689"
"227"	"187"	"236"	"309"	"4"	"9"	"2"	"6"	"10"	"4"	"5"	"17"	"4"	"12"	"23"	"641"
"228"	"Form 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"229"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"ELECTION TO THE BIHAR LEGISLATIVE ASSEMBLY  FROM THE 044---Triveniganj(sc) CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"231"	"Assembly Constituency :044---Triveniganj(sc)"	""	""	""	""	""	""	""	"No of Voters :208887"	""	""	""	""	""	""
"232"	"Candidates  Name"	"ANANT KUMAR BHARTI"	"AMLA DEVI"	"GITA DEVI"	"SURENDRA NARAYAN SARDAR"	"KAMESHWAR PASWAN"	"KUMARI SHOBHA"	"GHANSHYAM RAM"	"MAHENDRA RISHIDEO"	"SHIV CHANDRA RAM"	"ANMOL RISHIDEO"	"UJINE"	"RENU KUMARI"	"SUDHA KUMARI"	"Total Valid Votes"
"233"	"188"	"121"	"607"	"17"	"19"	"3"	"12"	"40"	"13"	"15"	"11"	"6"	"6"	"14"	"884"
"234"	"189"	"105"	"103"	"6"	"56"	"5"	"6"	"2"	"4"	"6"	"6"	"2"	"4"	"5"	"310"
"235"	"190"	"300"	"27"	"4"	"122"	"2"	"6"	"0"	"2"	"1"	"8"	"2"	"1"	"6"	"481"
"236"	"191"	"356"	"57"	"3"	"46"	"3"	"8"	"3"	"2"	"2"	"15"	"2"	"7"	"23"	"527"
"237"	"192"	"186"	"301"	"8"	"11"	"1"	"3"	"4"	"5"	"1"	"6"	"0"	"2"	"3"	"531"
"238"	"193"	"59"	"348"	"10"	"101"	"2"	"3"	"5"	"4"	"5"	"4"	"0"	"3"	"5"	"549"
"239"	"194"	"399"	"333"	"12"	"19"	"4"	"12"	"8"	"3"	"7"	"47"	"9"	"5"	"29"	"887"
"240"	"195"	"143"	"264"	"7"	"48"	"0"	"3"	"4"	"2"	"12"	"2"	"2"	"2"	"7"	"496"
"241"	"196"	"38"	"439"	"4"	"28"	"4"	"3"	"3"	"7"	"8"	"5"	"0"	"3"	"7"	"549"
"242"	"197"	"41"	"470"	"16"	"165"	"8"	"6"	"12"	"8"	"29"	"21"	"7"	"18"	"39"	"840"
"243"	"198"	"117"	"392"	"8"	"15"	"2"	"4"	"8"	"10"	"13"	"41"	"2"	"15"	"25"	"652"
"244"	"199"	"64"	"249"	"2"	"34"	"1"	"0"	"9"	"2"	"4"	"45"	"1"	"1"	"9"	"421"
"245"	"200"	"33"	"432"	"5"	"39"	"2"	"0"	"1"	"2"	"7"	"3"	"3"	"2"	"7"	"536"
"246"	"201"	"181"	"333"	"11"	"45"	"6"	"6"	"6"	"3"	"3"	"4"	"0"	"3"	"3"	"604"
"247"	"202"	"239"	"460"	"21"	"16"	"2"	"9"	"6"	"10"	"7"	"10"	"3"	"2"	"8"	"793"
"248"	"203"	"80"	"517"	"2"	"73"	"3"	"5"	"5"	"8"	"8"	"7"	"3"	"4"	"16"	"731"
"249"	"204"	"208"	"488"	"11"	"39"	"4"	"5"	"5"	"9"	"6"	"11"	"2"	"2"	"1"	"791"
"250"	"Total:"	"44706"	"63724"	"1473"	"8604"	"514"	"999"	"822"	"865"	"1384"	"2000"	"784"	"1263"	"3025"	"130163"
"251"	"Postal Ballot"	"0"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"
"252"	""	"44706"	"63729"	"1473"	"8605"	"514"	"999"	"822"	"865"	"1384"	"2000"	"784"	"1263"	"3025"	"130169"
"253"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"Date: 11/24/2010"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
