"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE BIHAR LEGISLATIVE ASSEMBLY  FROM THE 192---Sandesh CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Assembly Constituency :192---Sandesh                                                                                                                                                                                                                                                                                                                No of Voters :213076"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Candidates Name
----->
"137"	"119"	"7"	"158"	"147"	"5"	"132"	"23"	"38"	"8"	"80"	"5"	"8"	"5"	"8"	"11"	"21"	"50"	"12"	"13"	"20"	""	"751"	""
"138"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	""
"139"	""	"JITENDRA KUMAR SINGH"	"BIJENDRA KUMAR YADAV"	"SHASHI KUMAR
SINGH"	"SHEO BIHARI ROY"	"SANJAY SINGH(TIGER)"	"BAIJNATH YADAV"	"RAMESHWAR PRASAD"	"SATYENDRA MEHTA"	"ARUN KUMAR"	"KRISHNA PRASAD
GUPTA"	"JITENDRA KUMAR"	"DAROGA THAKUR"	"MITHILESH KUMAR"	"DR. RABINDRA NATH SINGH"	"RAJEEV KUMAR"	"SANJAY SINGH"	"SANOJ KUMAR"	"SUNIL KUMAR
TIWARY"	"HALIM MANSURI"	""	""	""
"140"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	""
"141"	"120"	"9"	"55"	"11"	"13"	"282"	"11"	"70"	"7"	"53"	"8"	"4"	"7"	"6"	"3"	"16"	"137"	"6"	"5"	"1"	""	"704"	""
"142"	"121"	"16"	"74"	"8"	"2"	"65"	"7"	"1"	"2"	"33"	"0"	"0"	"2"	"2"	"4"	"7"	"421"	"9"	"5"	"13"	""	"671"	""
"143"	"122"	"5"	"155"	"11"	"0"	"42"	"2"	"17"	"6"	"82"	"1"	"2"	"4"	"4"	"6"	"12"	"280"	"4"	"0"	"3"	""	"636"	""
"144"	"123"	"10"	"89"	"6"	"0"	"23"	"0"	"8"	"2"	"13"	"4"	"2"	"2"	"2"	"4"	"9"	"301"	"4"	"2"	"2"	""	"483"	""
"145"	"124"	"5"	"21"	"5"	"12"	"50"	"0"	"11"	"1"	"6"	"3"	"0"	"0"	"0"	"1"	"7"	"317"	"1"	"1"	"0"	""	"441"	""
"146"	"125"	"4"	"117"	"10"	"3"	"205"	"2"	"10"	"5"	"60"	"0"	"3"	"6"	"5"	"5"	"13"	"218"	"2"	"3"	"3"	""	"674"	""
"147"	"126"	"3"	"12"	"5"	"4"	"234"	"5"	"10"	"1"	"5"	"2"	"4"	"12"	"4"	"0"	"9"	"193"	"0"	"2"	"0"	""	"505"	""
"148"	"127"	"5"	"297"	"19"	"5"	"69"	"4"	"7"	"8"	"104"	"2"	"0"	"2"	"0"	"3"	"4"	"3"	"1"	"5"	"2"	""	"540"	""
"149"	"128"	"6"	"30"	"4"	"10"	"93"	"1"	"28"	"35"	"402"	"9"	"6"	"4"	"2"	"8"	"14"	"36"	"6"	"3"	"9"	""	"706"	""
"150"	"129"	"7"	"51"	"1"	"2"	"63"	"4"	"15"	"18"	"363"	"9"	"7"	"6"	"5"	"5"	"17"	"43"	"6"	"4"	"2"	""	"628"	""
"151"	"130"	"6"	"73"	"18"	"6"	"322"	"0"	"58"	"6"	"53"	"0"	"0"	"5"	"4"	"3"	"35"	"48"	"6"	"0"	"5"	""	"648"	""
"152"	"131"	"8"	"102"	"29"	"4"	"162"	"3"	"33"	"12"	"32"	"3"	"1"	"13"	"1"	"4"	"25"	"111"	"6"	"3"	"2"	""	"554"	""
"153"	"132"	"4"	"24"	"11"	"2"	"205"	"13"	"236"	"11"	"55"	"2"	"5"	"4"	"2"	"4"	"4"	"56"	"0"	"0"	"1"	""	"639"	""
"154"	"133"	"7"	"21"	"3"	"21"	"192"	"13"	"69"	"16"	"96"	"5"	"5"	"4"	"2"	"2"	"13"	"24"	"5"	"40"	"3"	""	"541"	""
"155"	"134"	"4"	"10"	"4"	"17"	"208"	"18"	"242"	"15"	"23"	"14"	"6"	"9"	"8"	"7"	"18"	"42"	"7"	"8"	"5"	""	"665"	""
"156"	"135"	"20"	"86"	"3"	"13"	"301"	"12"	"27"	"31"	"173"	"5"	"7"	"19"	"0"	"3"	"4"	"12"	"5"	"1"	"6"	""	"728"	""
"157"	"136"	"9"	"60"	"4"	"11"	"85"	"12"	"89"	"18"	"165"	"9"	"3"	"2"	"1"	"3"	"10"	"16"	"12"	"20"	"27"	""	"556"	""
"158"	"137"	"8"	"137"	"4"	"0"	"2"	"0"	"2"	"11"	"358"	"6"	"2"	"1"	"2"	"2"	"3"	"1"	"0"	"0"	"0"	""	"539"	""
"159"	"138"	"3"	"9"	"9"	"16"	"340"	"7"	"10"	"0"	"15"	"1"	"6"	"13"	"4"	"3"	"4"	"41"	"1"	"4"	"5"	""	"491"	""
"160"	"139"	"10"	"76"	"5"	"8"	"299"	"4"	"3"	"5"	"112"	"0"	"3"	"8"	"2"	"6"	"10"	"11"	"4"	"3"	"1"	""	"570"	""
"161"	"140"	"4"	"9"	"6"	"6"	"171"	"9"	"15"	"8"	"47"	"5"	"4"	"15"	"7"	"5"	"9"	"15"	"0"	"2"	"2"	""	"339"	""
"162"	"141"	"4"	"64"	"3"	"0"	"30"	"5"	"6"	"2"	"191"	"0"	"0"	"1"	"0"	"1"	"4"	"11"	"14"	"3"	"0"	""	"339"	""
"163"	"142"	"3"	"23"	"2"	"2"	"102"	"2"	"4"	"7"	"61"	"0"	"1"	"3"	"1"	"3"	"2"	"11"	"1"	"7"	"1"	""	"236"	""
"164"	"143"	"16"	"10"	"13"	"6"	"215"	"3"	"7"	"0"	"80"	"1"	"2"	"5"	"1"	"2"	"4"	"74"	"3"	"0"	"1"	""	"443"	""
"165"	"144"	"13"	"36"	"7"	"5"	"293"	"0"	"27"	"12"	"121"	"4"	"8"	"16"	"1"	"5"	"7"	"35"	"5"	"5"	"5"	""	"605"	""
"166"	"145"	"3"	"115"	"1"	"2"	"0"	"2"	"32"	"8"	"264"	"3"	"1"	"0"	"1"	"2"	"2"	"1"	"0"	"3"	"2"	""	"442"	""
"167"	"146"	"5"	"67"	"3"	"2"	"4"	"2"	"49"	"22"	"299"	"6"	"2"	"1"	"2"	"2"	"7"	"11"	"0"	"0"	"2"	""	"486"	""
"168"	"147"	"0"	"54"	"8"	"1"	"0"	"3"	"1"	"1"	"208"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"276"	""
"169"	"148"	"10"	"109"	"10"	"2"	"1"	"0"	"25"	"17"	"462"	"12"	"9"	"4"	"4"	"5"	"10"	"16"	"1"	"5"	"2"	""	"704"	""
"170"	"149"	"1"	"12"	"5"	"14"	"54"	"4"	"93"	"4"	"175"	"3"	"2"	"1"	"2"	"0"	"2"	"11"	"0"	"0"	"1"	""	"384"	""
"171"	"150"	"6"	"75"	"4"	"3"	"7"	"3"	"53"	"23"	"384"	"11"	"4"	"2"	"5"	"4"	"22"	"25"	"1"	"1"	"1"	""	"634"	""
"172"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	""
"173"	""	"JITENDRA KUMAR SINGH"	"BIJENDRA KUMAR YADAV"	"SHASHI KUMAR
SINGH"	"SHEO BIHARI ROY"	"SANJAY SINGH(TIGER)"	"BAIJNATH YADAV"	"RAMESHWAR PRASAD"	"SATYENDRA MEHTA"	"ARUN KUMAR"	"KRISHNA PRASAD
GUPTA"	"JITENDRA KUMAR"	"DAROGA THAKUR"	"MITHILESH KUMAR"	"DR. RABINDRA NATH SINGH"	"RAJEEV KUMAR"	"SANJAY SINGH"	"SANOJ KUMAR"	"SUNIL KUMAR
TIWARY"	"HALIM MANSURI"	""	""	""
"174"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	""
"175"	"151"	"8"	"12"	"1"	"30"	"159"	"7"	"116"	"10"	"23"	"4"	"2"	"8"	"1"	"8"	"1"	"112"	"3"	"3"	"4"	""	"512"	""
"176"	"152"	"7"	"46"	"6"	"11"	"170"	"4"	"52"	"10"	"32"	"3"	"1"	"9"	"2"	"2"	"11"	"44"	"0"	"1"	"1"	""	"412"	""
"177"	"153"	"1"	"45"	"2"	"3"	"200"	"3"	"6"	"11"	"133"	"1"	"3"	"2"	"3"	"11"	"13"	"98"	"1"	"4"	"0"	""	"540"	""
"178"	"154"	"5"	"106"	"2"	"12"	"8"	"4"	"5"	"18"	"604"	"7"	"5"	"1"	"3"	"1"	"10"	"19"	"0"	"4"	"1"	""	"815"	""
"179"	"155"	"4"	"41"	"0"	"5"	"0"	"6"	"3"	"9"	"317"	"2"	"0"	"0"	"1"	"1"	"7"	"4"	"0"	"0"	"1"	""	"401"	""
"180"	"156"	"1"	"151"	"1"	"2"	"6"	"4"	"22"	"2"	"408"	"1"	"0"	"0"	"0"	"4"	"2"	"19"	"0"	"0"	"0"	""	"623"	""
"181"	"157"	"11"	"35"	"4"	"31"	"136"	"9"	"189"	"14"	"119"	"11"	"1"	"8"	"1"	"1"	"7"	"54"	"12"	"7"	"9"	""	"659"	""
"182"	"158"	"8"	"43"	"5"	"3"	"15"	"12"	"58"	"29"	"367"	"10"	"6"	"2"	"1"	"2"	"8"	"17"	"2"	"5"	"5"	""	"598"	""
"183"	"159"	"16"	"252"	"7"	"6"	"13"	"7"	"24"	"19"	"189"	"8"	"7"	"2"	"3"	"6"	"20"	"15"	"4"	"9"	"4"	""	"611"	""
"184"	"160"	"5"	"48"	"2"	"11"	"18"	"4"	"27"	"18"	"223"	"6"	"5"	"1"	"3"	"8"	"16"	"14"	"3"	"0"	"3"	""	"415"	""
"185"	"161"	"5"	"54"	"14"	"12"	"135"	"8"	"74"	"20"	"261"	"1"	"5"	"5"	"1"	"5"	"23"	"27"	"0"	"12"	"3"	""	"665"	""
"186"	"162"	"15"	"186"	"10"	"6"	"3"	"7"	"37"	"18"	"303"	"9"	"3"	"4"	"5"	"11"	"27"	"32"	"0"	"7"	"0"	""	"683"	""
"187"	"163"	"13"	"73"	"6"	"8"	"68"	"3"	"47"	"20"	"227"	"10"	"1"	"3"	"0"	"1"	"11"	"8"	"7"	"2"	"1"	""	"509"	""
"188"	"164"	"6"	"16"	"0"	"4"	"69"	"6"	"150"	"29"	"108"	"5"	"5"	"0"	"2"	"4"	"6"	"18"	"3"	"4"	"4"	""	"439"	""
"189"	"165"	"1"	"2"	"1"	"0"	"39"	"5"	"92"	"6"	"49"	"2"	"1"	"1"	"1"	"3"	"96"	"43"	"1"	"2"	"1"	""	"346"	""
"190"	"166"	"0"	"12"	"3"	"3"	"53"	"4"	"205"	"8"	"158"	"3"	"0"	"1"	"0"	"3"	"7"	"2"	"0"	"1"	"0"	""	"463"	""
"191"	"167"	"5"	"70"	"7"	"12"	"178"	"9"	"65"	"9"	"125"	"2"	"3"	"8"	"2"	"1"	"30"	"51"	"2"	"1"	"3"	""	"583"	""
"192"	"168"	"4"	"81"	"10"	"3"	"161"	"13"	"220"	"10"	"40"	"2"	"5"	"4"	"3"	"2"	"8"	"55"	"0"	"4"	"3"	""	"628"	""
"193"	"169"	"7"	"79"	"9"	"13"	"244"	"6"	"115"	"11"	"46"	"5"	"6"	"10"	"4"	"27"	"25"	"12"	"7"	"7"	"5"	""	"638"	""
"194"	"170"	"10"	"47"	"7"	"2"	"168"	"6"	"18"	"2"	"16"	"3"	"2"	"4"	"3"	"85"	"8"	"11"	"3"	"1"	"4"	""	"400"	""
"195"	"171"	"5"	"52"	"3"	"4"	"330"	"12"	"32"	"5"	"51"	"3"	"7"	"10"	"1"	"13"	"8"	"40"	"7"	"4"	"4"	""	"591"	""
"196"	"172"	"5"	"128"	"3"	"7"	"171"	"6"	"25"	"6"	"138"	"0"	"2"	"11"	"2"	"4"	"4"	"13"	"2"	"7"	"5"	""	"539"	""
"197"	"173"	"3"	"38"	"11"	"2"	"198"	"2"	"94"	"4"	"34"	"1"	"2"	"4"	"1"	"2"	"17"	"45"	"0"	"0"	"2"	""	"460"	""
"198"	"174"	"4"	"23"	"2"	"4"	"232"	"4"	"9"	"4"	"48"	"2"	"7"	"10"	"3"	"8"	"28"	"66"	"3"	"2"	"0"	""	"459"	""
"199"	"175"	"6"	"75"	"19"	"9"	"155"	"21"	"73"	"12"	"93"	"3"	"5"	"1"	"1"	"10"	"18"	"46"	"0"	"2"	"4"	""	"553"	""
"200"	"176"	"6"	"113"	"11"	"1"	"162"	"4"	"27"	"10"	"129"	"2"	"6"	"4"	"0"	"4"	"9"	"63"	"3"	"1"	"3"	""	"558"	""
"201"	"177"	"16"	"123"	"20"	"9"	"156"	"14"	"160"	"22"	"88"	"7"	"4"	"3"	"1"	"2"	"29"	"22"	"3"	"2"	"7"	""	"688"	""
"202"	"178"	"5"	"75"	"33"	"19"	"127"	"11"	"263"	"22"	"90"	"10"	"6"	"4"	"2"	"5"	"55"	"32"	"2"	"7"	"2"	""	"770"	""
"203"	"179"	"3"	"41"	"8"	"4"	"115"	"12"	"234"	"8"	"36"	"7"	"7"	"7"	"3"	"3"	"64"	"31"	"2"	"0"	"1"	""	"586"	""
"204"	"180"	"3"	"68"	"9"	"13"	"78"	"8"	"164"	"13"	"75"	"3"	"1"	"0"	"2"	"2"	"33"	"36"	"1"	"1"	"1"	""	"511"	""
"205"	"181"	"9"	"171"	"7"	"3"	"89"	"2"	"144"	"9"	"64"	"9"	"2"	"4"	"3"	"6"	"120"	"38"	"2"	"5"	"3"	""	"690"	""
"206"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	""
"207"	""	"JITENDRA KUMAR SINGH"	"BIJENDRA KUMAR YADAV"	"SHASHI KUMAR
SINGH"	"SHEO BIHARI ROY"	"SANJAY SINGH(TIGER)"	"BAIJNATH YADAV"	"RAMESHWAR PRASAD"	"SATYENDRA MEHTA"	"ARUN KUMAR"	"KRISHNA PRASAD
GUPTA"	"JITENDRA KUMAR"	"DAROGA THAKUR"	"MITHILESH KUMAR"	"DR. RABINDRA NATH SINGH"	"RAJEEV KUMAR"	"SANJAY SINGH"	"SANOJ KUMAR"	"SUNIL KUMAR
TIWARY"	"HALIM MANSURI"	""	""	""
"208"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	""
"209"	"182"	"4"	"29"	"2"	"6"	"113"	"7"	"150"	"14"	"46"	"2"	"1"	"1"	"3"	"1"	"95"	"6"	"4"	"3"	"2"	""	"489"	""
"210"	"182A"	"5"	"41"	"5"	"2"	"122"	"13"	"95"	"6"	"30"	"6"	"3"	"2"	"2"	"4"	"113"	"13"	"2"	"0"	"2"	""	"466"	""
"211"	"183"	"9"	"63"	"4"	"5"	"8"	"8"	"184"	"15"	"106"	"13"	"2"	"7"	"2"	"3"	"25"	"132"	"1"	"3"	"2"	""	"592"	""
"212"	"184"	"3"	"34"	"1"	"19"	"57"	"1"	"26"	"10"	"376"	"2"	"4"	"0"	"0"	"1"	"51"	"20"	"0"	"0"	"0"	""	"605"	""
"213"	"185"	"1"	"66"	"2"	"2"	"7"	"1"	"43"	"3"	"185"	"0"	"0"	"0"	"1"	"4"	"17"	"2"	"0"	"0"	"1"	""	"335"	""
"214"	"186"	"0"	"31"	"1"	"15"	"130"	"7"	"191"	"2"	"29"	"1"	"3"	"3"	"1"	"1"	"24"	"27"	"0"	"0"	"1"	""	"467"	""
"215"	"187"	"0"	"15"	"6"	"28"	"104"	"4"	"112"	"6"	"58"	"1"	"1"	"1"	"0"	"0"	"16"	"39"	"1"	"0"	"0"	""	"392"	""
"216"	"188"	"3"	"119"	"11"	"5"	"118"	"4"	"9"	"7"	"160"	"5"	"1"	"7"	"1"	"1"	"22"	"22"	"4"	"5"	"2"	""	"506"	""
"217"	"189"	"1"	"84"	"15"	"13"	"224"	"9"	"108"	"13"	"65"	"6"	"1"	"3"	"1"	"0"	"78"	"13"	"2"	"4"	"2"	""	"642"	""
"218"	"190"	"6"	"12"	"10"	"20"	"68"	"8"	"205"	"19"	"32"	"7"	"1"	"1"	"2"	"0"	"2"	"13"	"3"	"3"	"1"	""	"413"	""
"219"	"191"	"1"	"13"	"4"	"2"	"32"	"2"	"174"	"20"	"87"	"2"	"1"	"1"	"1"	"1"	"2"	"13"	"5"	"3"	"4"	""	"368"	""
"220"	"192"	"4"	"98"	"7"	"29"	"71"	"8"	"101"	"93"	"193"	"8"	"4"	"7"	"3"	"2"	"16"	"27"	"4"	"3"	"6"	""	"684"	""
"221"	"193"	"2"	"25"	"6"	"21"	"122"	"2"	"3"	"80"	"47"	"1"	"1"	"1"	"0"	"2"	"9"	"56"	"1"	"0"	"0"	""	"379"	""
"222"	"194"	"5"	"90"	"6"	"2"	"124"	"7"	"56"	"16"	"125"	"7"	"8"	"6"	"5"	"4"	"15"	"71"	"6"	"2"	"2"	""	"557"	""
"223"	"195"	"4"	"48"	"6"	"5"	"116"	"12"	"145"	"17"	"72"	"6"	"3"	"0"	"1"	"5"	"21"	"26"	"0"	"0"	"2"	""	"489"	""
"224"	"196"	"7"	"129"	"1"	"8"	"97"	"3"	"24"	"26"	"227"	"2"	"0"	"6"	"0"	"4"	"22"	"10"	"0"	"2"	"3"	""	"571"	""
"225"	"197"	"4"	"104"	"4"	"12"	"219"	"23"	"220"	"13"	"118"	"9"	"3"	"6"	"1"	"8"	"15"	"27"	"3"	"3"	"2"	""	"794"	""
"226"	"198"	"16"	"167"	"7"	"6"	"237"	"4"	"51"	"14"	"148"	"3"	"7"	"24"	"3"	"9"	"16"	"39"	"1"	"11"	"7"	""	"770"	""
"227"	"199"	"2"	"142"	"4"	"3"	"59"	"2"	"12"	"14"	"228"	"3"	"2"	"3"	"4"	"6"	"7"	"27"	"1"	"7"	"5"	""	"531"	""
"228"	"200"	"3"	"69"	"1"	"5"	"26"	"2"	"3"	"7"	"136"	"1"	"3"	"1"	"0"	"4"	"0"	"7"	"0"	"2"	"0"	""	"270"	""
"229"	"201"	"1"	"20"	"6"	"1"	"71"	"2"	"14"	"2"	"34"	"2"	"3"	"1"	"0"	"1"	"8"	"60"	"2"	"1"	"3"	""	"232"	""
"230"	"202"	"1"	"22"	"1"	"3"	"13"	"1"	"5"	"1"	"36"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"2"	"119"	"2"	""	"209"	""
"231"	"203"	"4"	"10"	"8"	"362"	"81"	"8"	"138"	"8"	"63"	"3"	"1"	"3"	"6"	"0"	"38"	"8"	"3"	"0"	"2"	""	"746"	""
"232"	"204"	"4"	"28"	"8"	"7"	"70"	"8"	"192"	"15"	"29"	"17"	"3"	"0"	"2"	"4"	"11"	"16"	"5"	"7"	"11"	""	"437"	""
"233"	"205"	"1"	"76"	"4"	"2"	"20"	"21"	"394"	"17"	"13"	"9"	"3"	"3"	"0"	"3"	"3"	"10"	"0"	"2"	"3"	""	"584"	""
"234"	"206"	"6"	"86"	"6"	"21"	"324"	"12"	"86"	"8"	"146"	"4"	"3"	"3"	"2"	"3"	"8"	"18"	"1"	"5"	"1"	""	"743"	""
"235"	"207"	"9"	"84"	"8"	"23"	"287"	"6"	"37"	"14"	"88"	"6"	"5"	"9"	"5"	"3"	"12"	"66"	"2"	"0"	"6"	""	"670"	""
"236"	"208"	"10"	"54"	"10"	"4"	"210"	"10"	"163"	"23"	"130"	"5"	"5"	"14"	"2"	"4"	"25"	"39"	"3"	"6"	"3"	""	"720"	""
"237"	"209"	"5"	"29"	"11"	"39"	"125"	"8"	"173"	"15"	"81"	"0"	"2"	"5"	"3"	"5"	"5"	"8"	"6"	"4"	"4"	""	"528"	""
"238"	"210"	"2"	"5"	"2"	"39"	"115"	"10"	"73"	"14"	"52"	"0"	"1"	"3"	"0"	"2"	"1"	"5"	"0"	"2"	"3"	""	"329"	""
"239"	"211"	"1"	"30"	"3"	"4"	"43"	"2"	"63"	"5"	"79"	"3"	"0"	"0"	"1"	"1"	"3"	"24"	"0"	"1"	"2"	""	"265"	""
"240"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	""
"241"	""	"JITENDRA KUMAR SINGH"	"BIJENDRA KUMAR YADAV"	"SHASHI KUMAR SINGH"	"SHEO BIHARI ROY"	"SANJAY SINGH(TIGER)"	"BAIJNATH YADAV"	"RAMESHWAR PRASAD"	"SATYENDRA MEHTA"	"ARUN KUMAR"	"KRISHNA PRASAD GUPTA"	"JITENDRA KUMAR"	"DAROGA THAKUR"	"MITHILESH KUMAR"	"DR. RABINDRA NATH SINGH"	"RAJEEV KUMAR"	"SANJAY SINGH"	"SANOJ KUMAR"	"SUNIL KUMAR TIWARY"	"HALIM MANSURI"	""	""	""
"242"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	""
"243"	"211A"	"3"	"47"	"13"	"7"	"71"	"4"	"132"	"9"	"80"	"5"	"4"	"2"	"0"	"0"	"6"	"33"	"0"	"3"	"2"	""	"421"	""
"244"	"212"	"3"	"62"	"4"	"8"	"233"	"14"	"200"	"12"	"119"	"2"	"5"	"4"	"0"	"5"	"32"	"16"	"1"	"0"	"4"	""	"724"	""
"245"	"213"	"10"	"137"	"16"	"7"	"101"	"21"	"175"	"11"	"100"	"5"	"5"	"8"	"2"	"2"	"11"	"51"	"4"	"6"	"1"	""	"673"	""
"246"	"214"	"1"	"12"	"22"	"2"	"20"	"0"	"21"	"4"	"109"	"2"	"1"	"0"	"1"	"0"	"1"	"49"	"1"	"6"	"1"	""	"253"	""
"247"	"215"	"1"	"8"	"0"	"3"	"19"	"3"	"94"	"7"	"38"	"1"	"1"	"2"	"0"	"0"	"1"	"14"	"3"	"3"	"2"	""	"200"	""
"248"	"216"	"4"	"31"	"9"	"17"	"143"	"10"	"152"	"17"	"49"	"10"	"3"	"8"	"0"	"6"	"29"	"11"	"1"	"0"	"1"	""	"501"	""
"249"	"217"	"7"	"13"	"16"	"52"	"131"	"10"	"179"	"4"	"89"	"2"	"2"	"6"	"0"	"11"	"6"	"2"	"1"	"2"	"3"	""	"536"	""
"250"	"218"	"5"	"55"	"4"	"8"	"102"	"2"	"16"	"3"	"128"	"4"	"5"	"5"	"4"	"0"	"48"	"103"	"0"	"12"	"3"	""	"507"	""
"251"	"Total:"	"1273"	"16779"	"2067"	"2256"	"29988"	"1445"	"15095"	"2190"	"23166"	"794"	"578"	"967"	"393"	"755"	"2824"	"219"	"567"	"892"	"618"	""	"112866"	""
"252"	"Postal Ballot"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"0"	""
"253"	"Grand Total:"	"1273"	"16779"	"2067"	"2256"	"29988"	"1445"	"15095"	"2190"	"23166"	"794"	"578"	"967"	"393"	"755"	"2824"	"10219"	"567"	"892"	"618"	""	"112866"	""
"254"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"255"	"Date: 11/24/2010"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"256"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"257"	"Assembly Constituency :192---Sandesh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
