"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE BIHAR LEGISLATIVE ASSEMBLY  FROM THE 095---Kanti CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"No of Voters :205260"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Assembly Constituency :095---Kanti"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"Candidates Name
----->
"111"	"92"	"182"	"9"	"7"	"212"	"23"	"2"	"10"	"3"	"4"	"1"	"1"	"5"	"9"	"0"	"8"	"2"	"48"	"5"	"5"	"5"	"3"	"1"	"1"	"2"	"548"	""	""
"112"	"93"	"170"	"5"	"3"	"173"	"8"	"6"	"2"	"1"	"3"	"1"	"0"	"3"	"1"	"5"	"6"	"4"	"34"	"3"	"6"	"3"	"0"	"0"	"2"	"7"	"446"	""	""
"113"	"94"	"110"	"6"	"3"	"88"	"6"	"2"	"7"	"4"	"3"	"0"	"2"	"3"	"11"	"3"	"2"	"7"	"157"	"9"	"4"	"7"	"6"	"4"	"1"	"11"	"456"	""	""
"114"	"95"	"225"	"5"	"4"	"89"	"3"	"12"	"12"	"3"	"13"	"3"	"7"	"2"	"8"	"1"	"8"	"16"	"95"	"8"	"1"	"2"	"1"	"3"	"0"	"6"	"527"	""	""
"115"	"96"	"200"	"5"	"2"	"32"	"5"	"6"	"3"	"3"	"4"	"4"	"1"	"1"	"5"	"2"	"5"	"10"	"212"	"9"	"11"	"2"	"1"	"2"	"3"	"12"	"540"	""	""
"116"	"97"	"170"	"7"	"35"	"81"	"5"	"8"	"2"	"4"	"6"	"1"	"4"	"0"	"1"	"3"	"12"	"14"	"21"	"0"	"7"	"0"	"0"	"1"	"0"	"0"	"382"	""	""
"117"	"98"	"197"	"2"	"4"	"77"	"3"	"2"	"2"	"0"	"4"	"1"	"1"	"0"	"1"	"0"	"2"	"3"	"52"	"2"	"4"	"6"	"1"	"1"	"0"	"1"	"366"	""	""
"118"	"99"	"105"	"3"	"2"	"21"	"2"	"2"	"3"	"2"	"1"	"1"	"2"	"0"	"3"	"2"	"8"	"6"	"89"	"6"	"5"	"2"	"1"	"77"	"1"	"5"	"349"	""	""
"119"	"100"	"144"	"4"	"38"	"117"	"7"	"6"	"1"	"0"	"1"	"0"	"1"	"2"	"1"	"5"	"7"	"8"	"17"	"3"	"12"	"6"	"2"	"1"	"0"	"7"	"390"	""	""
"120"	"101"	"92"	"7"	"2"	"127"	"10"	"4"	"0"	"3"	"11"	"4"	"5"	"10"	"7"	"6"	"9"	"32"	"101"	"5"	"4"	"0"	"2"	"0"	"2"	"3"	"446"	""	""
"121"	"101A"	"67"	"7"	"5"	"69"	"5"	"8"	"5"	"2"	"11"	"8"	"4"	"8"	"14"	"14"	"11"	"53"	"191"	"6"	"2"	"2"	"0"	"1"	"0"	"14"	"507"	""	""
"122"	"102"	"111"	"4"	"5"	"109"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"7"	"60"	"3"	"5"	"4"	"2"	"2"	"6"	"5"	"333"	""	""
"123"	"103"	"20"	"0"	"2"	"23"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"19"	"2"	"0"	"1"	"134"	"3"	"3"	"1"	"2"	"2"	"0"	"1"	"215"	""	""
"124"	"104"	"286"	"4"	"13"	"33"	"6"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"2"	"5"	"6"	"42"	"11"	"16"	"1"	"0"	"2"	"1"	"5"	"438"	""	""
"125"	"105"	"374"	"14"	"10"	"26"	"2"	"7"	"1"	"2"	"11"	"2"	"1"	"2"	"10"	"2"	"5"	"2"	"130"	"5"	"30"	"3"	"1"	"0"	"3"	"3"	"646"	""	""
"126"	"106"	"223"	"2"	"2"	"135"	"14"	"1"	"6"	"5"	"4"	"2"	"3"	"2"	"1"	"10"	"11"	"12"	"92"	"4"	"9"	"5"	"3"	"4"	"6"	"14"	"570"	""	""
"127"	"107"	"212"	"1"	"21"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"248"	""	""
"128"	"108"	"68"	"2"	"3"	"522"	"12"	"0"	"3"	"1"	"3"	"1"	"2"	"0"	"6"	"5"	"3"	"10"	"96"	"5"	"10"	"2"	"1"	"3"	"1"	"1"	"760"	""	""
"129"	"109"	"120"	"6"	"6"	"211"	"18"	"11"	"4"	"3"	"7"	"5"	"1"	"4"	"3"	"5"	"4"	"10"	"107"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"530"	""	""
"130"	"110"	"163"	"5"	"4"	"182"	"5"	"6"	"7"	"5"	"6"	"3"	"7"	"5"	"11"	"13"	"12"	"16"	"208"	"8"	"9"	"7"	"4"	"17"	"2"	"7"	"712"	""	""
"131"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	"Total No Of Rejected Votes"	"Total No Of Tender  Votes"
"132"	""	"AJIT KUMAR"	"ANWAR AZAD"	"ABHAY SHANKAR THAKUR"	"MD.ISRAIL"	"SHAHID EQUBAL"	"ARUN SAH"	"KASHI NATH SAHANI"	"CHANDHESHWAR RAI"	"TAIYAB ALI"	"DEVENDRA RAKESH"	"MD.NAUSHAD"	"PREM KUMAR"	"SURESH PRASAD GUPTA"	"SYED NOUSHAD HASHMI"	"AJAY SHANKAR SHARMA"	"AMARDEV SINGH"	"ASHOK KUMAR CHOUDHARY"	"UMESH PASWAN"	"CHANDRAKANTA SHAHI"	"DINESH KUMAR SINGH"	"MD.NASIR"	"MUNNA MAHTO"	"RAJU THAKUR"	"MD.HABIB"	""	""	""
"133"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"
"134"	"111"	"107"	"16"	"8"	"213"	"6"	"7"	"7"	"1"	"11"	"3"	"3"	"1"	"5"	"6"	"8"	"14"	"159"	"4"	"3"	"4"	"3"	"1"	"0"	"6"	"596"	""	""
"135"	"112"	"114"	"6"	"3"	"112"	"4"	"6"	"1"	"4"	"17"	"4"	"5"	"2"	"1"	"3"	"7"	"22"	"130"	"4"	"4"	"3"	"2"	"0"	"2"	"7"	"463"	""	""
"136"	"113"	"126"	"0"	"4"	"159"	"13"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"2"	"2"	"34"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"349"	""	""
"137"	"114"	"216"	"11"	"4"	"23"	"1"	"1"	"1"	"1"	"8"	"0"	"0"	"1"	"3"	"3"	"2"	"11"	"278"	"4"	"2"	"0"	"2"	"1"	"1"	"3"	"577"	""	""
"138"	"115"	"228"	"0"	"7"	"34"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"4"	"1"	"5"	"0"	"6"	"1"	"1"	"0"	"0"	"0"	"293"	""	""
"139"	"116"	"134"	"7"	"394"	"58"	"4"	"1"	"2"	"0"	"2"	"0"	"5"	"4"	"4"	"1"	"5"	"9"	"35"	"1"	"11"	"0"	"0"	"2"	"2"	"4"	"685"	""	""
"140"	"117"	"322"	"8"	"9"	"82"	"4"	"5"	"3"	"1"	"9"	"14"	"3"	"1"	"0"	"2"	"12"	"8"	"48"	"1"	"4"	"0"	"0"	"2"	"1"	"1"	"540"	""	""
"141"	"118"	"104"	"7"	"2"	"662"	"8"	"4"	"1"	"3"	"1"	"2"	"1"	"1"	"5"	"4"	"2"	"16"	"36"	"1"	"7"	"3"	"6"	"3"	"2"	"6"	"887"	""	""
"142"	"119"	"136"	"4"	"6"	"239"	"6"	"7"	"1"	"1"	"5"	"3"	"1"	"1"	"2"	"5"	"5"	"15"	"221"	"4"	"9"	"4"	"4"	"5"	"6"	"5"	"695"	""	""
"143"	"120"	"85"	"6"	"1"	"193"	"38"	"3"	"4"	"0"	"5"	"2"	"2"	"1"	"1"	"5"	"3"	"21"	"261"	"6"	"6"	"6"	"4"	"2"	"4"	"4"	"663"	""	""
"144"	"121"	"106"	"11"	"4"	"127"	"18"	"5"	"9"	"4"	"16"	"5"	"4"	"1"	"0"	"6"	"3"	"12"	"309"	"2"	"2"	"4"	"2"	"1"	"5"	"6"	"662"	""	""
"145"	"122"	"302"	"3"	"5"	"311"	"10"	"2"	"62"	"3"	"3"	"0"	"3"	"2"	"3"	"3"	"9"	"16"	"121"	"5"	"12"	"8"	"4"	"9"	"4"	"4"	"904"	""	""
"146"	"123"	"245"	"3"	"9"	"178"	"7"	"11"	"9"	"4"	"5"	"4"	"5"	"1"	"6"	"6"	"7"	"29"	"180"	"7"	"92"	"7"	"4"	"8"	"8"	"16"	"851"	""	""
"147"	"124"	"193"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"21"	"0"	"0"	"0"	"0"	"0"	"222"	""	""
"148"	"125"	"221"	"1"	"2"	"10"	"3"	"0"	"0"	"0"	"3"	"4"	"0"	"1"	"1"	"0"	"0"	"3"	"40"	"1"	"6"	"0"	"0"	"0"	"1"	"1"	"298"	""	""
"149"	"126"	"75"	"4"	"4"	"134"	"8"	"9"	"13"	"3"	"10"	"4"	"3"	"2"	"3"	"4"	"3"	"12"	"110"	"5"	"20"	"5"	"0"	"2"	"5"	"5"	"443"	""	""
"150"	"127"	"120"	"12"	"7"	"271"	"10"	"8"	"2"	"0"	"2"	"1"	"1"	"0"	"2"	"1"	"4"	"10"	"66"	"5"	"2"	"2"	"0"	"0"	"1"	"0"	"527"	""	""
"151"	"128"	"140"	"4"	"5"	"213"	"35"	"5"	"6"	"3"	"10"	"1"	"4"	"4"	"5"	"2"	"6"	"24"	"127"	"5"	"1"	"4"	"6"	"4"	"3"	"6"	"623"	""	""
"152"	"129"	"184"	"8"	"3"	"237"	"17"	"2"	"2"	"3"	"6"	"1"	"4"	"2"	"4"	"3"	"9"	"16"	"90"	"1"	"3"	"7"	"1"	"3"	"2"	"3"	"611"	""	""
"153"	"130"	"189"	"2"	"2"	"123"	"21"	"5"	"2"	"13"	"5"	"2"	"6"	"1"	"2"	"4"	"5"	"6"	"84"	"12"	"3"	"1"	"1"	"1"	"1"	"2"	"493"	""	""
"154"	"131"	"350"	"3"	"1"	"67"	"5"	"2"	"6"	"4"	"1"	"1"	"2"	"1"	"0"	"1"	"1"	"5"	"25"	"7"	"14"	"0"	"0"	"0"	"0"	"0"	"496"	""	""
"155"	"132"	"284"	"3"	"1"	"103"	"10"	"4"	"4"	"1"	"3"	"0"	"1"	"2"	"2"	"5"	"12"	"7"	"102"	"4"	"0"	"2"	"2"	"0"	"1"	"7"	"560"	""	""
"156"	"133"	"191"	"1"	"0"	"42"	"8"	"2"	"0"	"0"	"3"	"0"	"3"	"0"	"1"	"0"	"2"	"3"	"42"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"303"	""	""
"157"	"133A"	"174"	"1"	"0"	"45"	"19"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"41"	"2"	"3"	"2"	"0"	"1"	"0"	"0"	"290"	""	""
"158"	"134"	"212"	"2"	"1"	"36"	"11"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"49"	"1"	"5"	"0"	"1"	"1"	"0"	"2"	"329"	""	""
"159"	"135"	"169"	"8"	"2"	"85"	"11"	"18"	"9"	"5"	"38"	"9"	"15"	"12"	"6"	"8"	"14"	"81"	"378"	"20"	"5"	"6"	"4"	"6"	"10"	"48"	"967"	""	""
"160"	"136"	"265"	"3"	"0"	"31"	"2"	"4"	"4"	"7"	"5"	"2"	"3"	"1"	"0"	"1"	"11"	"8"	"55"	"5"	"1"	"0"	"0"	"0"	"2"	"2"	"412"	""	""
"161"	"137"	"168"	"1"	"0"	"25"	"4"	"1"	"0"	"3"	"1"	"0"	"5"	"1"	"0"	"1"	"4"	"1"	"82"	"4"	"1"	"1"	"0"	"1"	"0"	"3"	"307"	""	""
"162"	"138"	"73"	"7"	"2"	"93"	"12"	"9"	"3"	"12"	"15"	"5"	"2"	"0"	"0"	"2"	"2"	"2"	"176"	"3"	"10"	"1"	"1"	"0"	"1"	"7"	"438"	""	""
"163"	"139"	"23"	"4"	"5"	"4"	"2"	"0"	"2"	"5"	"0"	"0"	"3"	"12"	"180"	"4"	"4"	"85"	"163"	"13"	"4"	"5"	"7"	"1"	"3"	"11"	"540"	""	""
"164"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	"Total No Of Rejected Votes"	"Total No Of Tender  Votes"
"165"	""	"AJIT KUMAR"	"ANWAR AZAD"	"ABHAY SHANKAR THAKUR"	"MD.ISRAIL"	"SHAHID EQUBAL"	"ARUN SAH"	"KASHI NATH SAHANI"	"CHANDHESHWAR RAI"	"TAIYAB ALI"	"DEVENDRA RAKESH"	"MD.NAUSHAD"	"PREM KUMAR"	"SURESH PRASAD GUPTA"	"SYED NOUSHAD HASHMI"	"AJAY SHANKAR SHARMA"	"AMARDEV SINGH"	"ASHOK KUMAR CHOUDHARY"	"UMESH PASWAN"	"CHANDRAKANTA SHAHI"	"DINESH KUMAR SINGH"	"MD.NASIR"	"MUNNA MAHTO"	"RAJU THAKUR"	"MD.HABIB"	""	""	""
"166"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"
"167"	"140"	"385"	"8"	"2"	"91"	"3"	"9"	"2"	"1"	"17"	"1"	"3"	"1"	"0"	"4"	"4"	"6"	"275"	"6"	"2"	"0"	"3"	"5"	"5"	"11"	"844"	""	""
"168"	"141"	"271"	"2"	"3"	"210"	"22"	"3"	"6"	"1"	"11"	"2"	"15"	"0"	"0"	"4"	"21"	"14"	"68"	"16"	"3"	"5"	"7"	"4"	"4"	"7"	"699"	""	""
"169"	"142"	"268"	"7"	"7"	"82"	"3"	"8"	"10"	"14"	"22"	"3"	"6"	"2"	"1"	"7"	"9"	"14"	"186"	"6"	"4"	"3"	"2"	"6"	"0"	"3"	"673"	""	""
"170"	"143"	"176"	"2"	"4"	"77"	"5"	"9"	"4"	"3"	"10"	"9"	"12"	"4"	"3"	"6"	"14"	"40"	"208"	"9"	"3"	"1"	"0"	"3"	"5"	"8"	"615"	""	""
"171"	"144"	"81"	"5"	"3"	"7"	"4"	"3"	"2"	"1"	"14"	"5"	"1"	"2"	"1"	"7"	"3"	"7"	"339"	"5"	"3"	"1"	"0"	"1"	"6"	"11"	"512"	""	""
"172"	"145"	"130"	"4"	"0"	"7"	"1"	"3"	"0"	"1"	"5"	"1"	"1"	"0"	"0"	"5"	"3"	"3"	"330"	"7"	"4"	"1"	"1"	"6"	"4"	"9"	"526"	""	""
"173"	"146"	"110"	"8"	"3"	"366"	"14"	"1"	"3"	"1"	"2"	"0"	"2"	"1"	"2"	"4"	"2"	"10"	"45"	"1"	"0"	"3"	"1"	"2"	"1"	"2"	"584"	""	""
"174"	"147"	"36"	"6"	"19"	"373"	"22"	"0"	"3"	"0"	"1"	"0"	"0"	"2"	"8"	"4"	"2"	"13"	"34"	"2"	"2"	"7"	"3"	"0"	"0"	"3"	"540"	""	""
"175"	"148"	"229"	"11"	"4"	"248"	"2"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"5"	"3"	"95"	"10"	"0"	"2"	"4"	"1"	"1"	"1"	"620"	""	""
"176"	"149"	"143"	"3"	"3"	"160"	"7"	"2"	"2"	"3"	"2"	"1"	"3"	"1"	"1"	"4"	"1"	"6"	"37"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"382"	""	""
"177"	"150"	"164"	"0"	"1"	"134"	"8"	"2"	"6"	"1"	"1"	"0"	"2"	"0"	"0"	"2"	"1"	"3"	"37"	"1"	"3"	"0"	"0"	"1"	"1"	"2"	"370"	""	""
"178"	"151"	"219"	"3"	"3"	"136"	"9"	"4"	"4"	"2"	"5"	"0"	"5"	"0"	"3"	"1"	"4"	"8"	"82"	"2"	"0"	"2"	"0"	"2"	"0"	"1"	"495"	""	""
"179"	"152"	"284"	"2"	"2"	"55"	"4"	"2"	"5"	"3"	"5"	"2"	"4"	"0"	"1"	"0"	"14"	"18"	"75"	"6"	"0"	"1"	"1"	"2"	"2"	"3"	"491"	""	""
"180"	"153"	"217"	"9"	"7"	"442"	"22"	"6"	"8"	"5"	"10"	"4"	"7"	"4"	"12"	"5"	"6"	"35"	"47"	"4"	"0"	"5"	"3"	"2"	"2"	"4"	"866"	""	""
"181"	"154"	"26"	"1"	"6"	"454"	"21"	"5"	"2"	"3"	"10"	"4"	"3"	"5"	"20"	"5"	"6"	"19"	"31"	"2"	"0"	"9"	"2"	"1"	"0"	"1"	"636"	""	""
"182"	"155"	"29"	"4"	"4"	"201"	"7"	"1"	"2"	"2"	"2"	"1"	"0"	"3"	"4"	"4"	"0"	"14"	"3"	"1"	"5"	"0"	"0"	"0"	"0"	"2"	"289"	""	""
"183"	"156"	"255"	"4"	"8"	"59"	"3"	"2"	"0"	"0"	"3"	"1"	"1"	"0"	"2"	"3"	"0"	"7"	"133"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"486"	""	""
"184"	"156A"	"142"	"3"	"2"	"82"	"2"	"7"	"1"	"2"	"11"	"1"	"2"	"3"	"27"	"3"	"1"	"12"	"189"	"7"	"2"	"1"	"2"	"1"	"2"	"6"	"511"	""	""
"185"	"157"	"170"	"4"	"7"	"230"	"6"	"4"	"2"	"2"	"4"	"4"	"5"	"1"	"68"	"8"	"1"	"9"	"43"	"2"	"1"	"14"	"1"	"1"	"1"	"1"	"589"	""	""
"186"	"158"	"187"	"5"	"6"	"280"	"13"	"1"	"5"	"3"	"1"	"1"	"3"	"3"	"31"	"1"	"6"	"12"	"19"	"5"	"6"	"7"	"1"	"2"	"4"	"3"	"605"	""	""
"187"	"159"	"141"	"4"	"11"	"362"	"9"	"8"	"15"	"2"	"10"	"3"	"5"	"5"	"26"	"9"	"4"	"16"	"148"	"5"	"8"	"21"	"8"	"12"	"4"	"26"	"862"	""	""
"188"	"160"	"101"	"1"	"4"	"55"	"8"	"2"	"0"	"0"	"4"	"1"	"1"	"1"	"68"	"5"	"6"	"4"	"16"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"279"	""	""
"189"	"161"	"139"	"2"	"5"	"151"	"17"	"1"	"3"	"4"	"7"	"1"	"3"	"6"	"324"	"10"	"9"	"16"	"75"	"3"	"2"	"1"	"3"	"1"	"1"	"4"	"788"	""	""
"190"	"162"	"293"	"16"	"3"	"161"	"6"	"3"	"8"	"1"	"1"	"1"	"8"	"10"	"67"	"6"	"11"	"22"	"29"	"7"	"1"	"0"	"2"	"4"	"1"	"2"	"663"	""	""
"191"	"163"	"189"	"1"	"1"	"290"	"24"	"0"	"1"	"1"	"2"	"0"	"1"	"0"	"8"	"0"	"0"	"1"	"57"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"579"	""	""
"192"	"164"	"47"	"1"	"8"	"209"	"28"	"4"	"3"	"0"	"2"	"6"	"0"	"7"	"48"	"4"	"2"	"19"	"46"	"3"	"2"	"6"	"3"	"5"	"2"	"2"	"457"	""	""
"193"	"165"	"139"	"7"	"3"	"105"	"7"	"3"	"1"	"3"	"12"	"3"	"4"	"3"	"33"	"5"	"6"	"21"	"119"	"2"	"3"	"4"	"3"	"3"	"0"	"8"	"497"	""	""
"194"	"166"	"70"	"3"	"3"	"185"	"11"	"7"	"9"	"3"	"21"	"15"	"5"	"6"	"13"	"2"	"6"	"30"	"307"	"7"	"3"	"4"	"3"	"7"	"2"	"13"	"735"	""	""
"195"	"167"	"96"	"2"	"1"	"203"	"43"	"5"	"7"	"2"	"10"	"2"	"2"	"3"	"5"	"6"	"13"	"24"	"97"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"526"	""	""
"196"	"168"	"39"	"10"	"5"	"7"	"2"	"3"	"6"	"14"	"3"	"8"	"15"	"26"	"118"	"8"	"11"	"97"	"211"	"8"	"4"	"1"	"0"	"2"	"0"	"5"	"603"	""	""
"197"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	"Total No Of Rejected Votes"	"Total No Of Tender  Votes"
"198"	""	"AJIT KUMAR"	"ANWAR AZAD"	"ABHAY SHANKAR THAKUR"	"MD.ISRAIL"	"SHAHID EQUBAL"	"ARUN SAH"	"KASHI NATH SAHANI"	"CHANDHESHWAR RAI"	"TAIYAB ALI"	"DEVENDRA RAKESH"	"MD.NAUSHAD"	"PREM KUMAR"	"SURESH PRASAD GUPTA"	"SYED NOUSHAD HASHMI"	"AJAY SHANKAR SHARMA"	"AMARDEV SINGH"	"ASHOK KUMAR CHOUDHARY"	"UMESH PASWAN"	"CHANDRAKANTA SHAHI"	"DINESH KUMAR SINGH"	"MD.NASIR"	"MUNNA MAHTO"	"RAJU THAKUR"	"MD.HABIB"	""	""	""
"199"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"
"200"	"169"	"301"	"7"	"1"	"56"	"2"	"1"	"65"	"3"	"9"	"1"	"2"	"0"	"1"	"0"	"9"	"8"	"43"	"2"	"2"	"2"	"0"	"2"	"2"	"5"	"524"	""	""
"201"	"170"	"181"	"5"	"3"	"181"	"9"	"3"	"77"	"4"	"3"	"0"	"2"	"0"	"8"	"0"	"3"	"5"	"148"	"13"	"0"	"6"	"5"	"4"	"5"	"14"	"679"	""	""
"202"	"171"	"61"	"4"	"3"	"87"	"9"	"3"	"12"	"2"	"8"	"1"	"1"	"1"	"1"	"1"	"1"	"5"	"157"	"3"	"6"	"1"	"0"	"1"	"1"	"8"	"377"	""	""
"203"	"172"	"73"	"3"	"3"	"115"	"13"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"5"	"55"	"5"	"3"	"3"	"1"	"2"	"3"	"1"	"291"	""	""
"204"	"173"	"102"	"5"	"4"	"396"	"12"	"9"	"11"	"4"	"12"	"5"	"4"	"9"	"27"	"14"	"13"	"35"	"49"	"3"	"1"	"2"	"1"	"1"	"0"	"3"	"722"	""	""
"205"	"174"	"53"	"2"	"3"	"97"	"9"	"1"	"1"	"1"	"4"	"0"	"2"	"0"	"2"	"0"	"1"	"5"	"21"	"0"	"1"	"3"	"0"	"0"	"1"	"0"	"207"	""	""
"206"	"175"	"57"	"6"	"6"	"274"	"49"	"5"	"3"	"2"	"3"	"1"	"0"	"3"	"6"	"0"	"4"	"13"	"68"	"5"	"2"	"2"	"3"	"3"	"3"	"11"	"529"	""	""
"207"	"176"	"172"	"6"	"4"	"255"	"12"	"5"	"2"	"2"	"4"	"0"	"1"	"1"	"9"	"3"	"4"	"18"	"175"	"5"	"4"	"3"	"3"	"6"	"1"	"6"	"701"	""	""
"208"	"177"	"224"	"2"	"0"	"87"	"5"	"2"	"2"	"2"	"3"	"0"	"1"	"1"	"0"	"1"	"1"	"3"	"22"	"1"	"5"	"0"	"0"	"0"	"0"	"1"	"363"	""	""
"209"	"178"	"242"	"29"	"3"	"142"	"9"	"8"	"2"	"6"	"11"	"1"	"3"	"10"	"8"	"6"	"11"	"19"	"239"	"8"	"20"	"10"	"4"	"5"	"6"	"19"	"821"	""	""
"210"	"179"	"114"	"15"	"4"	"354"	"8"	"7"	"9"	"2"	"9"	"4"	"4"	"1"	"1"	"8"	"6"	"19"	"111"	"1"	"6"	"0"	"2"	"1"	"1"	"5"	"692"	""	""
"211"	"180"	"208"	"2"	"3"	"185"	"12"	"9"	"102"	"8"	"18"	"6"	"5"	"4"	"10"	"7"	"10"	"14"	"175"	"11"	"11"	"0"	"1"	"1"	"5"	"5"	"812"	""	""
"212"	"181"	"208"	"6"	"5"	"145"	"6"	"4"	"10"	"7"	"10"	"7"	"1"	"2"	"3"	"10"	"11"	"22"	"128"	"3"	"6"	"4"	"1"	"2"	"2"	"10"	"613"	""	""
"213"	"182"	"92"	"6"	"5"	"173"	"6"	"3"	"3"	"2"	"14"	"3"	"2"	"4"	"8"	"5"	"3"	"16"	"130"	"5"	"4"	"2"	"2"	"0"	"1"	"5"	"494"	""	""
"214"	"183"	"101"	"15"	"3"	"271"	"5"	"2"	"23"	"1"	"2"	"3"	"2"	"1"	"4"	"6"	"7"	"11"	"25"	"4"	"0"	"0"	"2"	"0"	"0"	"3"	"491"	""	""
"215"	"184"	"62"	"4"	"3"	"207"	"4"	"1"	"36"	"3"	"1"	"1"	"1"	"2"	"10"	"5"	"5"	"14"	"36"	"1"	"1"	"2"	"0"	"2"	"1"	"5"	"407"	""	""
"216"	"185"	"33"	"2"	"1"	"117"	"4"	"2"	"4"	"0"	"2"	"1"	"3"	"3"	"3"	"5"	"1"	"13"	"101"	"3"	"1"	"11"	"0"	"3"	"2"	"6"	"321"	""	""
"217"	"186"	"88"	"2"	"3"	"195"	"6"	"2"	"3"	"2"	"1"	"1"	"1"	"2"	"2"	"5"	"5"	"14"	"50"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"384"	""	""
"218"	"187"	"121"	"16"	"6"	"502"	"27"	"3"	"10"	"5"	"4"	"1"	"5"	"1"	"14"	"6"	"7"	"22"	"46"	"0"	"3"	"5"	"8"	"1"	"0"	"4"	"817"	""	""
"219"	"188"	"119"	"4"	"6"	"188"	"10"	"2"	"6"	"0"	"17"	"5"	"5"	"5"	"9"	"4"	"13"	"22"	"102"	"4"	"0"	"3"	"3"	"2"	"1"	"8"	"538"	""	""
"220"	"189"	"131"	"4"	"8"	"193"	"6"	"9"	"13"	"3"	"11"	"7"	"6"	"3"	"6"	"3"	"10"	"21"	"109"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"548"	""	""
"221"	"190"	"390"	"18"	"8"	"302"	"13"	"4"	"4"	"2"	"5"	"2"	"8"	"1"	"4"	"5"	"4"	"16"	"125"	"7"	"6"	"3"	"0"	"3"	"2"	"7"	"939"	""	""
"222"	"191"	"169"	"3"	"5"	"108"	"13"	"5"	"11"	"2"	"3"	"0"	"0"	"2"	"6"	"3"	"4"	"7"	"63"	"2"	"27"	"5"	"1"	"4"	"6"	"7"	"456"	""	""
