"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"	"X..27"	"X..28"	"X..29"	"X..30"	"X..31"	"X..32"	"X..33"	"X..34"	"X..35"	"X..36"	"X..37"	"X..38"	"X..39"	"X..40"	"X..41"	"X..42"	"X..43"	"X..44"	"X..45"	"X..46"	"X..47"	"X..48"	"X..49"	"X..50"	"X..51"	"X..52"	"X..53"	"X..54"	"X..55"	"X..56"	"X..57"	"X..58"	"X..59"	"X..60"	"X..61"	"X..62"	"X..63"
"78"	""	""	"81"	""	""	""	""	"13"	""	"135"	""	"44"	""	""	"6"	""	""	"3"	""	""	"2"	""	""	"4"	""	""	"128"	""	""	"15"	""	""	"2"	""	""	"2"	""	""	"0"	""	"10"	""	""	"7"	""	""	"5"	""	""	"10"	""	""	"3"	""	""	"1"	""	""	"1"	""	""	"1"	""	""	"6"
"79"	""	""	"82"	""	""	""	""	"4"	""	"178"	""	"3"	""	""	"13"	""	""	"1"	""	""	"0"	""	""	"1"	""	""	"93"	""	""	"20"	""	""	"11"	""	""	"1"	""	""	"0"	""	"13"	""	""	"5"	""	""	"3"	""	""	"12"	""	""	"0"	""	""	"2"	""	""	"0"	""	""	"1"	""	""	"2"
"80"	""	""	"83"	""	""	""	""	"10"	""	"158"	""	"6"	""	""	"39"	""	""	"2"	""	""	"3"	""	""	"3"	""	""	"173"	""	""	"28"	""	""	"10"	""	""	"2"	""	""	"1"	""	"5"	""	""	"2"	""	""	"8"	""	""	"6"	""	""	"37"	""	""	"5"	""	""	"2"	""	""	"1"	""	""	"4"
"81"	""	""	"84"	""	""	""	""	"12"	""	"35"	""	"5"	""	""	"9"	""	""	"0"	""	""	"0"	""	""	"1"	""	""	"250"	""	""	"10"	""	""	"1"	""	""	"0"	""	""	"0"	""	"14"	""	""	"4"	""	""	"0"	""	""	"2"	""	""	"4"	""	""	"1"	""	""	"0"	""	""	"2"	""	""	"1"
"82"	""	""	"85"	""	""	""	""	"10"	""	"377"	""	"143"	""	""	"18"	""	""	"5"	""	""	"5"	""	""	"2"	""	""	"69"	""	""	"5"	""	""	"9"	""	""	"1"	""	""	"3"	""	"7"	""	""	"11"	""	""	"19"	""	""	"4"	""	""	"5"	""	""	"3"	""	""	"3"	""	""	"1"	""	""	"2"
"83"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"84"	"Assembly Constituency :214---Arwal                                                                                                                                                                            No of Voters :201054"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"85"	"Candidates  Name"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"86"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"87"	"No of valid votes caste in favour of                                                        Total Valid Votes"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"88"	"1"	""	""	""	"2"	""	"3"	""	"4"	""	"5"	""	"6"	""	""	"7"	""	""	""	"8"	""	"9"	""	""	"10"	""	""	"11"	""	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	"16"	""	""	"17"	""	""	"18"	""	""	"19"	""	""	"20"	""	""	"21"	""	""	"22"	""	""	"23"	""	""
"89"	""	"96"	""	""	""	""	""	"2"	""	"83"	""	"70"	""	""	"13"	""	""	"2"	""	""	"1"	""	""	"6"	""	""	"146"	""	""	"15"	""	""	"13"	""	""	"0"	""	""	"1"	""	"3"	""	""	"5"	""	""	"3"	""	""	"4"	""	""	"4"	""	""	"2"	""	""	"3"	""	""	"1"	""	""	"3"
"90"	""	"97"	""	""	""	""	""	"3"	""	"124"	""	"75"	""	""	"24"	""	""	"5"	""	""	"0"	""	""	"4"	""	""	"131"	""	""	"17"	""	""	"2"	""	""	"4"	""	""	"3"	""	"3"	""	""	"8"	""	""	"8"	""	""	"8"	""	""	"3"	""	""	"2"	""	""	"1"	""	""	"1"	""	""	"2"
"91"	""	"98"	""	""	""	""	""	"8"	""	"87"	""	"3"	""	""	"57"	""	""	"1"	""	""	"3"	""	""	"8"	""	""	"189"	""	""	"15"	""	""	"1"	""	""	"1"	""	""	"1"	""	"11"	""	""	"2"	""	""	"4"	""	""	"4"	""	""	"6"	""	""	"1"	""	""	"1"	""	""	"1"	""	""	"1"
"92"	""	"99"	""	""	""	""	""	"9"	""	"40"	""	"31"	""	""	"5"	""	""	"2"	""	""	"0"	""	""	"5"	""	""	"221"	""	""	"19"	""	""	"2"	""	""	"1"	""	""	"1"	""	"11"	""	""	"3"	""	""	"2"	""	""	"0"	""	""	"7"	""	""	"2"	""	""	"1"	""	""	"1"	""	""	"4"
"93"	""	"100"	""	""	""	""	""	"5"	""	"208"	""	"82"	""	""	"11"	""	""	"0"	""	""	"2"	""	""	"2"	""	""	"95"	""	""	"13"	""	""	"4"	""	""	"2"	""	""	"4"	""	"25"	""	""	"17"	""	""	"24"	""	""	"7"	""	""	"29"	""	""	"1"	""	""	"2"	""	""	"1"	""	""	"3"
"94"	""	"101"	""	""	""	""	""	"3"	""	"105"	""	"85"	""	""	"4"	""	""	"3"	""	""	"2"	""	""	"5"	""	""	"86"	""	""	"9"	""	""	"7"	""	""	"0"	""	""	"5"	""	"7"	""	""	"9"	""	""	"7"	""	""	"10"	""	""	"20"	""	""	"4"	""	""	"6"	""	""	"3"	""	""	"3"
"95"	""	"102"	""	""	""	""	""	"8"	""	"271"	""	"2"	""	""	"27"	""	""	"0"	""	""	"2"	""	""	"1"	""	""	"63"	""	""	"3"	""	""	"11"	""	""	"3"	""	""	"3"	""	"21"	""	""	"5"	""	""	"4"	""	""	"5"	""	""	"25"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"1"
"96"	""	"103"	""	""	""	""	""	"13"	""	"295"	""	"29"	""	""	"37"	""	""	"3"	""	""	"4"	""	""	"6"	""	""	"119"	""	""	"17"	""	""	"3"	""	""	"2"	""	""	"3"	""	"36"	""	""	"6"	""	""	"10"	""	""	"8"	""	""	"9"	""	""	"13"	""	""	"2"	""	""	"9"	""	""	"12"
"97"	""	"104"	""	""	""	""	""	"19"	""	"119"	""	"18"	""	""	"9"	""	""	"10"	""	""	"1"	""	""	"8"	""	""	"316"	""	""	"40"	""	""	"3"	""	""	"3"	""	""	"5"	""	"13"	""	""	"4"	""	""	"3"	""	""	"12"	""	""	"27"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"0"
"98"	""	"105"	""	""	""	""	""	"13"	""	"39"	""	"337"	""	""	"10"	""	""	"28"	""	""	"1"	""	""	"0"	""	""	"53"	""	""	"10"	""	""	"2"	""	""	"0"	""	""	"0"	""	"17"	""	""	"0"	""	""	"1"	""	""	"0"	""	""	"1"	""	""	"2"	""	""	"1"	""	""	"1"	""	""	"17"
"99"	""	"106"	""	""	""	""	""	"7"	""	"140"	""	"17"	""	""	"15"	""	""	"68"	""	""	"5"	""	""	"3"	""	""	"49"	""	""	"6"	""	""	"0"	""	""	"2"	""	""	"5"	""	"8"	""	""	"4"	""	""	"8"	""	""	"10"	""	""	"48"	""	""	"2"	""	""	"2"	""	""	"2"	""	""	"4"
"100"	""	"107"	""	""	""	""	""	"8"	""	"42"	""	"96"	""	""	"15"	""	""	"1"	""	""	"5"	""	""	"7"	""	""	"75"	""	""	"17"	""	""	"14"	""	""	"1"	""	""	"5"	""	"22"	""	""	"14"	""	""	"12"	""	""	"5"	""	""	"4"	""	""	"1"	""	""	"4"	""	""	"1"	""	""	"9"
"101"	""	"108"	""	""	""	""	""	"26"	""	"55"	""	"54"	""	""	"11"	""	""	"33"	""	""	"0"	""	""	"4"	""	""	"202"	""	""	"26"	""	""	"19"	""	""	"3"	""	""	"7"	""	"21"	""	""	"13"	""	""	"3"	""	""	"22"	""	""	"4"	""	""	"4"	""	""	"1"	""	""	"4"	""	""	"8"
"102"	""	"109"	""	""	""	""	""	"11"	""	"140"	""	"21"	""	""	"3"	""	""	"6"	""	""	"3"	""	""	"1"	""	""	"171"	""	""	"22"	""	""	"4"	""	""	"3"	""	""	"3"	""	"3"	""	""	"5"	""	""	"4"	""	""	"14"	""	""	"4"	""	""	"9"	""	""	"2"	""	""	"0"	""	""	"1"
"103"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"104"	"Assembly Constituency :214---Arwal                                                                                                                                                                            No of Voters :201054"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"105"	"Candidates  Name"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"106"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"107"	"No of valid votes caste in favour of                                                        Total Valid Votes"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"108"	"1"	""	""	""	"2"	""	"3"	""	"4"	""	"5"	""	"6"	""	""	"7"	""	""	""	"8"	""	"9"	""	""	"10"	""	""	"11"	""	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	"16"	""	""	"17"	""	""	"18"	""	""	"19"	""	""	"20"	""	""	"21"	""	""	"22"	""	""	"23"	""	""
"109"	""	"119A"	""	""	""	""	""	"0"	""	"70"	""	"13"	""	""	"33"	""	""	"7"	""	""	"0"	""	""	"3"	""	""	"172"	""	""	"25"	""	""	"9"	""	""	"1"	""	""	"2"	""	"4"	""	""	"5"	""	""	"1"	""	""	"7"	""	""	"8"	""	""	"5"	""	""	"3"	""	""	"1"	""	""	"2"
"110"	""	"120"	""	""	""	""	""	"34"	""	"55"	""	"38"	""	""	"28"	""	""	"24"	""	""	"2"	""	""	"7"	""	""	"193"	""	""	"15"	""	""	"17"	""	""	"0"	""	""	"1"	""	"6"	""	""	"0"	""	""	"0"	""	""	"8"	""	""	"12"	""	""	"1"	""	""	"0"	""	""	"0"	""	""	"0"
"111"	""	"121"	""	""	""	""	""	"3"	""	"63"	""	"110"	""	""	"2"	""	""	"2"	""	""	"2"	""	""	"1"	""	""	"85"	""	""	"13"	""	""	"10"	""	""	"2"	""	""	"1"	""	"3"	""	""	"11"	""	""	"9"	""	""	"2"	""	""	"2"	""	""	"1"	""	""	"3"	""	""	"1"	""	""	"1"
"112"	""	"122"	""	""	""	""	""	"8"	""	"6"	""	"219"	""	""	"17"	""	""	"1"	""	""	"1"	""	""	"2"	""	""	"80"	""	""	"12"	""	""	"1"	""	""	"0"	""	""	"1"	""	"5"	""	""	"14"	""	""	"6"	""	""	"13"	""	""	"13"	""	""	"3"	""	""	"9"	""	""	"4"	""	""	"4"
"113"	""	"123"	""	""	""	""	""	"93"	""	"304"	""	"43"	""	""	"37"	""	""	"6"	""	""	"2"	""	""	"0"	""	""	"50"	""	""	"1"	""	""	"19"	""	""	"0"	""	""	"3"	""	"4"	""	""	"9"	""	""	"3"	""	""	"11"	""	""	"2"	""	""	"1"	""	""	"1"	""	""	"1"	""	""	"0"
"114"	""	"124"	""	""	""	""	""	"8"	""	"147"	""	"135"	""	""	"39"	""	""	"3"	""	""	"1"	""	""	"2"	""	""	"35"	""	""	"7"	""	""	"9"	""	""	"4"	""	""	"5"	""	"16"	""	""	"23"	""	""	"10"	""	""	"15"	""	""	"15"	""	""	"0"	""	""	"2"	""	""	"2"	""	""	"18"
"115"	""	"125"	""	""	""	""	""	"13"	""	"102"	""	"39"	""	""	"47"	""	""	"1"	""	""	"5"	""	""	"3"	""	""	"94"	""	""	"17"	""	""	"47"	""	""	"2"	""	""	"3"	""	"6"	""	""	"1"	""	""	"3"	""	""	"3"	""	""	"7"	""	""	"0"	""	""	"1"	""	""	"7"	""	""	"12"
"116"	""	"126"	""	""	""	""	""	"24"	""	"178"	""	"64"	""	""	"41"	""	""	"2"	""	""	"1"	""	""	"4"	""	""	"17"	""	""	"5"	""	""	"5"	""	""	"1"	""	""	"3"	""	"5"	""	""	"6"	""	""	"4"	""	""	"11"	""	""	"11"	""	""	"7"	""	""	"9"	""	""	"6"	""	""	"13"
"117"	""	"127"	""	""	""	""	""	"14"	""	"226"	""	"70"	""	""	"11"	""	""	"1"	""	""	"1"	""	""	"1"	""	""	"38"	""	""	"3"	""	""	"8"	""	""	"0"	""	""	"0"	""	"2"	""	""	"6"	""	""	"4"	""	""	"2"	""	""	"0"	""	""	"1"	""	""	"0"	""	""	"1"	""	""	"1"
"118"	""	"128"	""	""	""	""	""	"13"	""	"195"	""	"120"	""	""	"30"	""	""	"4"	""	""	"2"	""	""	"3"	""	""	"23"	""	""	"1"	""	""	"2"	""	""	"2"	""	""	"3"	""	"8"	""	""	"13"	""	""	"9"	""	""	"17"	""	""	"4"	""	""	"8"	""	""	"4"	""	""	"6"	""	""	"5"
"119"	""	"129"	""	""	""	""	""	"8"	""	"200"	""	"41"	""	""	"70"	""	""	"2"	""	""	"0"	""	""	"2"	""	""	"9"	""	""	"2"	""	""	"3"	""	""	"0"	""	""	"1"	""	"4"	""	""	"8"	""	""	"11"	""	""	"0"	""	""	"3"	""	""	"0"	""	""	"7"	""	""	"0"	""	""	"0"
"120"	""	"130"	""	""	""	""	""	"59"	""	"138"	""	"53"	""	""	"5"	""	""	"3"	""	""	"2"	""	""	"6"	""	""	"51"	""	""	"9"	""	""	"10"	""	""	"1"	""	""	"4"	""	"33"	""	""	"13"	""	""	"10"	""	""	"9"	""	""	"9"	""	""	"0"	""	""	"3"	""	""	"2"	""	""	"17"
"121"	""	"131"	""	""	""	""	""	"26"	""	"164"	""	"135"	""	""	"12"	""	""	"1"	""	""	"3"	""	""	"1"	""	""	"14"	""	""	"4"	""	""	"1"	""	""	"0"	""	""	"5"	""	"22"	""	""	"8"	""	""	"10"	""	""	"11"	""	""	"10"	""	""	"5"	""	""	"2"	""	""	"2"	""	""	"2"
"122"	""	"132"	""	""	""	""	""	"14"	""	"119"	""	"139"	""	""	"17"	""	""	"2"	""	""	"3"	""	""	"1"	""	""	"42"	""	""	"15"	""	""	"0"	""	""	"1"	""	""	"2"	""	"10"	""	""	"20"	""	""	"41"	""	""	"13"	""	""	"5"	""	""	"2"	""	""	"2"	""	""	"1"	""	""	"7"
"123"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"124"	"Assembly Constituency :214---Arwal                                                                                                                                                                            No of Voters :201054"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"125"	"Candidates  Name"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"126"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"127"	"No of valid votes caste in favour of                                                        Total Valid Votes"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"128"	"1"	""	""	""	"2"	""	"3"	""	"4"	""	"5"	""	"6"	""	""	"7"	""	""	""	"8"	""	"9"	""	""	"10"	""	""	"11"	""	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	"16"	""	""	"17"	""	""	"18"	""	""	"19"	""	""	"20"	""	""	"21"	""	""	"22"	""	""	"23"	""	""
"129"	""	"142"	""	""	""	""	""	"7"	""	"161"	""	"8"	""	""	"12"	""	""	""	"0"	""	"3"	""	""	"6"	""	""	"220"	""	""	"37"	""	""	"11"	""	""	"4"	""	""	"6"	""	"14"	""	""	"1"	""	""	"3"	""	""	"4"	""	""	"1"	""	""	"2"	""	"1"	""	""	""	"0"	""	""	"4"
"130"	""	"143"	""	""	""	""	""	"6"	""	"171"	""	"23"	""	""	"102"	""	""	""	"1"	""	"2"	""	""	"8"	""	""	"173"	""	""	"11"	""	""	"3"	""	""	"1"	""	""	"1"	""	"48"	""	""	"7"	""	""	"2"	""	""	"10"	""	""	"5"	""	""	"0"	""	"1"	""	""	""	"0"	""	""	"3"
"131"	""	"144"	""	""	""	""	""	"5"	""	"151"	""	"35"	""	""	"37"	""	""	""	"4"	""	"1"	""	""	"7"	""	""	"235"	""	""	"30"	""	""	"7"	""	""	"0"	""	""	"3"	""	"16"	""	""	"2"	""	""	"4"	""	""	"10"	""	""	"1"	""	""	"7"	""	"4"	""	""	""	"7"	""	""	"6"
"132"	""	"145"	""	""	""	""	""	"1"	""	"80"	""	"14"	""	""	"158"	""	""	""	"2"	""	"1"	""	""	"1"	""	""	"137"	""	""	"29"	""	""	"4"	""	""	"2"	""	""	"3"	""	"9"	""	""	"6"	""	""	"4"	""	""	"11"	""	""	"1"	""	""	"1"	""	"1"	""	""	""	"2"	""	""	"5"
"133"	""	"146"	""	""	""	""	""	"10"	""	"133"	""	"52"	""	""	"31"	""	""	""	"2"	""	"2"	""	""	"2"	""	""	"189"	""	""	"23"	""	""	"9"	""	""	"3"	""	""	"2"	""	"11"	""	""	"5"	""	""	"2"	""	""	"8"	""	""	"5"	""	""	"0"	""	"1"	""	""	""	"1"	""	""	"5"
"134"	""	"147"	""	""	""	""	""	"5"	""	"57"	""	"68"	""	""	"15"	""	""	""	"3"	""	"4"	""	""	"3"	""	""	"125"	""	""	"16"	""	""	"9"	""	""	"1"	""	""	"0"	""	"9"	""	""	"2"	""	""	"4"	""	""	"4"	""	""	"12"	""	""	"10"	""	"10"	""	""	""	"5"	""	""	"10"
"135"	""	"148"	""	""	""	""	""	"5"	""	"46"	""	"130"	""	""	"13"	""	""	""	"1"	""	"0"	""	""	"1"	""	""	"71"	""	""	"11"	""	""	"0"	""	""	"3"	""	""	"0"	""	"6"	""	""	"0"	""	""	"2"	""	""	"3"	""	""	"4"	""	""	"2"	""	"5"	""	""	""	"2"	""	""	"7"
"136"	""	"149"	""	""	""	""	""	"17"	""	"192"	""	"82"	""	""	"19"	""	""	""	"3"	""	"4"	""	""	"3"	""	""	"104"	""	""	"28"	""	""	"10"	""	""	"4"	""	""	"3"	""	"26"	""	""	"19"	""	""	"12"	""	""	"15"	""	""	"13"	""	""	"6"	""	"11"	""	""	""	"1"	""	""	"9"
"137"	""	"150"	""	""	""	""	""	"41"	""	"94"	""	"36"	""	""	"34"	""	""	""	"1"	""	"2"	""	""	"1"	""	""	"122"	""	""	"26"	""	""	"7"	""	""	"2"	""	""	"4"	""	"10"	""	""	"13"	""	""	"6"	""	""	"15"	""	""	"3"	""	""	"3"	""	"4"	""	""	""	"2"	""	""	"3"
"138"	""	"151"	""	""	""	""	""	"0"	""	"47"	""	"199"	""	""	"24"	""	""	""	"0"	""	"0"	""	""	"1"	""	""	"2"	""	""	"2"	""	""	"0"	""	""	"1"	""	""	"8"	""	"5"	""	""	"18"	""	""	"6"	""	""	"19"	""	""	"25"	""	""	"0"	""	"6"	""	""	""	"1"	""	""	"28"
"139"	""	"152"	""	""	""	""	""	"11"	""	"50"	""	"55"	""	""	"5"	""	""	""	"1"	""	"0"	""	""	"2"	""	""	"285"	""	""	"12"	""	""	"1"	""	""	"0"	""	""	"0"	""	"0"	""	""	"1"	""	""	"2"	""	""	"0"	""	""	"0"	""	""	"1"	""	"1"	""	""	""	"0"	""	""	"0"
"140"	""	"153"	""	""	""	""	""	"7"	""	"14"	""	"96"	""	""	"1"	""	""	""	"2"	""	"0"	""	""	"2"	""	""	"159"	""	""	"15"	""	""	"3"	""	""	"0"	""	""	"0"	""	"8"	""	""	"4"	""	""	"3"	""	""	"5"	""	""	"1"	""	""	"2"	""	"6"	""	""	""	"1"	""	""	"7"
"141"	""	"154"	""	""	""	""	""	"1"	""	"33"	""	"261"	""	""	"96"	""	""	""	"3"	""	"1"	""	""	"3"	""	""	"39"	""	""	"11"	""	""	"3"	""	""	"0"	""	""	"3"	""	"11"	""	""	"23"	""	""	"9"	""	""	"5"	""	""	"7"	""	""	"2"	""	"7"	""	""	""	"2"	""	""	"2"
"142"	""	"155"	""	""	""	""	""	"6"	""	"187"	""	"31"	""	""	"73"	""	""	""	"3"	""	"1"	""	""	"1"	""	""	"8"	""	""	"2"	""	""	"1"	""	""	"1"	""	""	"0"	""	"0"	""	""	"1"	""	""	"0"	""	""	"5"	""	""	"2"	""	""	"0"	""	"0"	""	""	""	"2"	""	""	"2"
"143"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"144"	"Assembly Constituency :214---Arwal                                                                                                                                                                            No of Voters :201054"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"145"	"Candidates  Name"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"147"	"No of valid votes caste in favour of                                                        Total Valid Votes"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"148"	"1"	""	""	""	"2"	""	"3"	""	"4"	""	"5"	""	"6"	""	""	"7"	""	""	""	"8"	""	"9"	""	""	"10"	""	""	"11"	""	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	"16"	""	""	"17"	""	""	"18"	""	""	"19"	""	""	"20"	""	""	"21"	""	""	"22"	""	""	"23"	""	""
"149"	""	"166"	""	""	""	""	""	"36"	""	"66"	""	"130"	""	""	"69"	""	""	"2"	""	""	"3"	""	""	"9"	""	""	"112"	""	""	"17"	""	"39"	""	""	""	"5"	""	""	"3"	""	"9"	""	""	"15"	""	""	"6"	""	""	"10"	""	""	"52"	""	""	"8"	""	"4"	""	""	""	"3"	""	""	"100"
"150"	""	"167"	""	""	""	""	""	"10"	""	"63"	""	"35"	""	""	"21"	""	""	"1"	""	""	"1"	""	""	"0"	""	""	"36"	""	""	"6"	""	"11"	""	""	""	"5"	""	""	"4"	""	"10"	""	""	"7"	""	""	"1"	""	""	"6"	""	""	"8"	""	""	"5"	""	"4"	""	""	""	"3"	""	""	"5"
"151"	""	"168"	""	""	""	""	""	"23"	""	"218"	""	"13"	""	""	"7"	""	""	"1"	""	""	"6"	""	""	"23"	""	""	"41"	""	""	"19"	""	"110"	""	""	""	"3"	""	""	"7"	""	"2"	""	""	"5"	""	""	"11"	""	""	"16"	""	""	"21"	""	""	"8"	""	"0"	""	""	""	"1"	""	""	"9"
"152"	""	"169"	""	""	""	""	""	"9"	""	"75"	""	"47"	""	""	"69"	""	""	"19"	""	""	"0"	""	""	"4"	""	""	"37"	""	""	"4"	""	"4"	""	""	""	"1"	""	""	"2"	""	"14"	""	""	"6"	""	""	"4"	""	""	"3"	""	""	"6"	""	""	"1"	""	"14"	""	""	""	"1"	""	""	"5"
"153"	""	"170"	""	""	""	""	""	"76"	""	"134"	""	"27"	""	""	"29"	""	""	"3"	""	""	"0"	""	""	"0"	""	""	"30"	""	""	"0"	""	"1"	""	""	""	"1"	""	""	"1"	""	"9"	""	""	"11"	""	""	"2"	""	""	"4"	""	""	"8"	""	""	"3"	""	"3"	""	""	""	"0"	""	""	"1"
"154"	""	"171"	""	""	""	""	""	"1"	""	"11"	""	"120"	""	""	"13"	""	""	"6"	""	""	"0"	""	""	"4"	""	""	"89"	""	""	"12"	""	"3"	""	""	""	"1"	""	""	"1"	""	"11"	""	""	"11"	""	""	"2"	""	""	"15"	""	""	"0"	""	""	"2"	""	"6"	""	""	""	"1"	""	""	"3"
"155"	""	"172"	""	""	""	""	""	"14"	""	"250"	""	"238"	""	""	"16"	""	""	"2"	""	""	"1"	""	""	"3"	""	""	"70"	""	""	"11"	""	"3"	""	""	""	"0"	""	""	"0"	""	"4"	""	""	"17"	""	""	"9"	""	""	"7"	""	""	"14"	""	""	"5"	""	"4"	""	""	""	"4"	""	""	"8"
"156"	""	"173"	""	""	""	""	""	"8"	""	"19"	""	"113"	""	""	"18"	""	""	"4"	""	""	"4"	""	""	"3"	""	""	"47"	""	""	"10"	""	"4"	""	""	""	"2"	""	""	"3"	""	"6"	""	""	"7"	""	""	"4"	""	""	"7"	""	""	"51"	""	""	"5"	""	"3"	""	""	""	"2"	""	""	"6"
