"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"193"	"139"	"13"	"81"	"7"	"292"	"8"	"0"	"1"	"3"	"3"	"1"	"0"	"3"	"1"	"1"	"0"	"3"	"417"
"194"	"140"	"28"	"125"	"7"	"264"	"6"	"1"	"2"	"7"	"1"	"3"	"5"	"6"	"7"	"5"	"18"	"9"	"494"
"195"	"141"	"23"	"91"	"7"	"365"	"8"	"0"	"5"	"1"	"1"	"1"	"4"	"9"	"26"	"13"	"8"	"10"	"572"
"196"	"142"	"350"	"151"	"3"	"9"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"6"	"2"	"3"	"526"
"197"	"143"	"19"	"11"	"2"	"145"	"11"	"0"	"1"	"2"	"1"	"4"	"3"	"10"	"15"	"4"	"2"	"5"	"235"
"198"	"144"	"12"	"46"	"5"	"162"	"10"	"1"	"2"	"4"	"2"	"3"	"1"	"2"	"10"	"8"	"6"	"8"	"282"
"199"	"145"	"1"	"98"	"1"	"215"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"321"
"200"	"146"	"139"	"23"	"2"	"137"	"5"	"1"	"0"	"1"	"0"	"5"	"0"	"1"	"2"	"2"	"2"	"9"	"329"
"201"	"Page 7 of 14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"202"	"Assembly Constituency :237---Nawada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"203"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"No of Voters :263212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"205"	"Candidates Name ----- >"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"206"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"207"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"33"
"208"	"147"	"2"	"49"	"2"	"544"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"602"
"209"	"148"	"194"	"11"	"4"	"161"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"8"	"0"	"0"	"10"	"395"
"210"	"149"	"52"	"24"	"2"	"705"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"3"	"11"	"3"	"1"	"4"	"811"
"211"	"150"	"21"	"136"	"14"	"244"	"49"	"8"	"2"	"5"	"1"	"3"	"3"	"19"	"5"	"7"	"7"	"9"	"533"
"212"	"151"	"9"	"63"	"3"	"229"	"5"	"3"	"0"	"3"	"2"	"0"	"4"	"18"	"8"	"6"	"8"	"4"	"365"
"213"	"152"	"310"	"65"	"3"	"8"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"8"	"402"
"214"	"153"	"22"	"212"	"5"	"66"	"29"	"1"	"1"	"2"	"0"	"1"	"3"	"5"	"6"	"8"	"22"	"11"	"394"
"215"	"154"	"8"	"158"	"4"	"26"	"30"	"1"	"1"	"4"	"0"	"0"	"1"	"2"	"1"	"5"	"5"	"6"	"252"
"216"	"155"	"14"	"121"	"13"	"177"	"4"	"1"	"2"	"4"	"2"	"1"	"0"	"4"	"6"	"5"	"4"	"7"	"365"
"217"	"156"	"8"	"135"	"5"	"250"	"5"	"3"	"1"	"2"	"1"	"0"	"1"	"2"	"4"	"2"	"7"	"5"	"431"
"218"	"157"	"3"	"75"	"1"	"107"	"106"	"4"	"2"	"1"	"1"	"3"	"1"	"2"	"1"	"0"	"4"	"3"	"314"
"219"	"158"	"9"	"41"	"3"	"153"	"63"	"3"	"1"	"2"	"0"	"0"	"0"	"7"	"11"	"3"	"5"	"1"	"302"
"220"	"159"	"10"	"92"	"6"	"192"	"1"	"2"	"2"	"12"	"0"	"1"	"2"	"7"	"6"	"6"	"4"	"4"	"347"
"221"	"160"	"25"	"84"	"1"	"192"	"5"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"7"	"0"	"4"	"3"	"324"
"222"	"161"	"2"	"31"	"0"	"40"	"151"	"0"	"2"	"2"	"1"	"4"	"0"	"2"	"0"	"0"	"0"	"0"	"235"
"223"	"162"	"8"	"84"	"6"	"213"	"6"	"0"	"1"	"3"	"0"	"2"	"1"	"0"	"9"	"6"	"5"	"6"	"350"
"224"	"163"	"273"	"42"	"0"	"70"	"5"	"0"	"1"	"2"	"0"	"0"	"0"	"1"	"1"	"8"	"3"	"3"	"409"
"225"	"164"	"298"	"42"	"1"	"54"	"4"	"0"	"0"	"1"	"1"	"3"	"0"	"0"	"1"	"4"	"0"	"1"	"410"
"226"	"165"	"14"	"319"	"8"	"276"	"3"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"7"	"7"	"1"	"1"	"647"
"227"	"166"	"42"	"186"	"4"	"134"	"3"	"2"	"1"	"3"	"1"	"0"	"4"	"10"	"8"	"5"	"19"	"9"	"431"
"228"	"167"	"173"	"55"	"1"	"54"	"1"	"1"	"1"	"2"	"0"	"0"	"2"	"2"	"5"	"2"	"8"	"15"	"322"
"229"	"168"	"208"	"143"	"2"	"31"	"1"	"0"	"0"	"3"	"0"	"2"	"1"	"2"	"2"	"14"	"22"	"11"	"442"
"230"	"Page 8 of 14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"231"	"Assembly Constituency :237---Nawada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"232"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"233"	"No of Voters :263212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	"Candidates Name ----- >"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"236"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"33"
"237"	"169"	"27"	"194"	"1"	"92"	"19"	"0"	"1"	"2"	"0"	"8"	"2"	"4"	"2"	"5"	"4"	"4"	"365"
"238"	"170"	"114"	"116"	"5"	"173"	"99"	"2"	"5"	"7"	"1"	"3"	"1"	"1"	"1"	"4"	"6"	"7"	"545"
"239"	"171"	"3"	"143"	"8"	"187"	"11"	"4"	"1"	"4"	"1"	"0"	"1"	"6"	"15"	"15"	"16"	"15"	"430"
"240"	"172"	"25"	"232"	"9"	"198"	"7"	"8"	"2"	"6"	"0"	"2"	"7"	"10"	"13"	"11"	"22"	"6"	"558"
"241"	"173"	"16"	"195"	"14"	"155"	"4"	"0"	"1"	"1"	"2"	"0"	"2"	"0"	"4"	"1"	"5"	"3"	"403"
"242"	"173A"	"10"	"141"	"11"	"90"	"15"	"3"	"0"	"6"	"2"	"1"	"4"	"3"	"2"	"2"	"2"	"1"	"293"
"243"	"174"	"10"	"184"	"0"	"197"	"11"	"3"	"1"	"7"	"2"	"0"	"6"	"6"	"4"	"9"	"11"	"5"	"456"
"244"	"174A"	"11"	"117"	"6"	"143"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"2"	"1"	"1"	"0"	"288"
"245"	"175"	"17"	"174"	"5"	"246"	"5"	"3"	"0"	"4"	"0"	"0"	"1"	"5"	"3"	"6"	"2"	"3"	"474"
"246"	"176"	"14"	"172"	"3"	"89"	"1"	"0"	"1"	"3"	"1"	"0"	"2"	"3"	"3"	"9"	"8"	"1"	"310"
"247"	"177"	"13"	"423"	"2"	"122"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"11"	"9"	"4"	"593"
"248"	"178"	"6"	"101"	"3"	"75"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"4"	"2"	"4"	"7"	"4"	"210"
"249"	"179"	"31"	"307"	"5"	"252"	"4"	"2"	"2"	"1"	"1"	"0"	"0"	"3"	"10"	"8"	"6"	"5"	"637"
"250"	"180"	"6"	"93"	"2"	"82"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"6"	"5"	"4"	"206"
"251"	"181"	"26"	"274"	"2"	"168"	"8"	"2"	"1"	"8"	"0"	"0"	"4"	"10"	"10"	"6"	"3"	"4"	"526"
"252"	"182"	"54"	"287"	"4"	"98"	"6"	"1"	"0"	"5"	"2"	"0"	"1"	"4"	"1"	"6"	"5"	"0"	"474"
"253"	"183"	"3"	"100"	"3"	"200"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"2"	"1"	"4"	"0"	"319"
"254"	"183A"	"9"	"97"	"1"	"129"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"2"	"2"	"2"	"249"
"255"	"184"	"8"	"195"	"10"	"199"	"63"	"1"	"3"	"1"	"2"	"1"	"0"	"5"	"6"	"9"	"4"	"7"	"514"
"256"	"185"	"199"	"163"	"4"	"131"	"11"	"2"	"3"	"4"	"1"	"0"	"5"	"9"	"7"	"14"	"12"	"18"	"583"
"257"	"186"	"107"	"210"	"6"	"245"	"12"	"1"	"1"	"2"	"0"	"1"	"0"	"5"	"3"	"9"	"8"	"13"	"623"
"258"	"187"	"51"	"261"	"3"	"91"	"4"	"0"	"2"	"3"	"1"	"2"	"3"	"13"	"3"	"13"	"11"	"4"	"465"
"259"	"Page 9 of 14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"260"	"Assembly Constituency :237---Nawada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"262"	"No of Voters :263212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"263"	"Candidates Name ----- >"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"33"
"266"	"188"	"24"	"134"	"1"	"59"	"1"	"0"	"2"	"1"	"0"	"2"	"2"	"2"	"2"	"1"	"3"	"6"	"240"
"267"	"189"	"5"	"128"	"3"	"284"	"15"	"2"	"3"	"2"	"2"	"2"	"0"	"5"	"15"	"8"	"7"	"8"	"489"
"268"	"190"	"54"	"308"	"11"	"90"	"6"	"2"	"1"	"1"	"0"	"6"	"8"	"6"	"10"	"10"	"26"	"16"	"555"
"269"	"191"	"26"	"214"	"9"	"26"	"119"	"7"	"1"	"3"	"2"	"1"	"3"	"10"	"3"	"5"	"2"	"5"	"436"
"270"	"192"	"30"	"297"	"4"	"205"	"7"	"1"	"1"	"6"	"0"	"2"	"4"	"2"	"7"	"9"	"8"	"2"	"585"
"271"	"193"	"9"	"229"	"7"	"155"	"0"	"2"	"2"	"3"	"0"	"2"	"7"	"7"	"8"	"6"	"31"	"8"	"476"
"272"	"194"	"61"	"187"	"3"	"150"	"0"	"0"	"0"	"3"	"1"	"1"	"3"	"3"	"1"	"2"	"3"	"2"	"420"
"273"	"195"	"61"	"137"	"4"	"54"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"5"	"0"	"5"	"4"	"2"	"277"
"274"	"195A"	"43"	"98"	"1"	"22"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"3"	"1"	"2"	"1"	"1"	"177"
"275"	"196"	"40"	"307"	"2"	"151"	"3"	"0"	"0"	"5"	"2"	"1"	"6"	"3"	"4"	"5"	"8"	"5"	"542"
"276"	"196A"	"6"	"143"	"1"	"38"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"3"	"1"	"4"	"3"	"201"
"277"	"197"	"133"	"62"	"0"	"65"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"264"
"278"	"197A"	"98"	"85"	"0"	"26"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"1"	"2"	"225"
"279"	"198"	"57"	"188"	"2"	"51"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"3"	"309"
"280"	"199"	"283"	"29"	"0"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"331"
"281"	"200"	"297"	"105"	"1"	"72"	"1"	"3"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"486"
"282"	"201"	"101"	"136"	"1"	"51"	"2"	"2"	"1"	"3"	"0"	"1"	"0"	"0"	"5"	"3"	"4"	"3"	"313"
"283"	"201A"	"71"	"72"	"0"	"37"	"2"	"0"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"189"
"284"	"202"	"83"	"195"	"5"	"77"	"4"	"1"	"0"	"2"	"0"	"2"	"1"	"2"	"1"	"2"	"4"	"1"	"380"
"285"	"202A"	"63"	"120"	"0"	"47"	"0"	"1"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"237"
"286"	"203"	"113"	"305"	"3"	"104"	"5"	"1"	"2"	"4"	"0"	"0"	"0"	"3"	"2"	"2"	"4"	"1"	"549"
"287"	"204"	"34"	"409"	"4"	"134"	"1"	"0"	"0"	"5"	"2"	"0"	"1"	"4"	"5"	"5"	"5"	"8"	"617"
"288"	"Page 10 of 14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"289"	"Assembly Constituency :237---Nawada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"290"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"291"	"No of Voters :263212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	"Candidates Name ----- >"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"293"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"294"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"33"
"295"	"205"	"18"	"452"	"5"	"109"	"3"	"2"	"1"	"3"	"0"	"3"	"5"	"6"	"5"	"9"	"10"	"4"	"635"
"296"	"206"	"16"	"220"	"3"	"84"	"1"	"0"	"1"	"2"	"0"	"1"	"1"	"3"	"3"	"7"	"7"	"1"	"350"
"297"	"207"	"31"	"159"	"7"	"102"	"2"	"0"	"2"	"3"	"0"	"1"	"0"	"2"	"5"	"5"	"5"	"6"	"330"
"298"	"207A"	"11"	"79"	"4"	"55"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"2"	"3"	"7"	"3"	"2"	"171"
"299"	"208"	"10"	"217"	"2"	"63"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"2"	"13"	"2"	"319"
"300"	"209"	"13"	"207"	"6"	"107"	"4"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"7"	"0"	"4"	"1"	"354"
"301"	"210"	"13"	"213"	"15"	"281"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"1"	"8"	"1"	"541"
"302"	"211"	"2"	"202"	"0"	"108"	"1"	"0"	"0"	"2"	"2"	"0"	"2"	"5"	"2"	"2"	"4"	"3"	"335"
"303"	"212"	"13"	"204"	"4"	"132"	"3"	"0"	"0"	"0"	"1"	"7"	"3"	"5"	"1"	"6"	"7"	"2"	"388"
"304"	"213"	"35"	"254"	"4"	"225"	"20"	"2"	"2"	"2"	"1"	"2"	"3"	"9"	"7"	"9"	"6"	"6"	"587"
"305"	"214"	"16"	"397"	"2"	"74"	"2"	"1"	"1"	"0"	"2"	"0"	"2"	"1"	"0"	"4"	"9"	"3"	"514"
"306"	"215"	"12"	"357"	"1"	"50"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"5"	"0"	"2"	"6"	"1"	"437"
"307"	"216"	"22"	"366"	"2"	"125"	"0"	"2"	"1"	"2"	"1"	"0"	"1"	"2"	"7"	"9"	"11"	"2"	"553"
"308"	"217"	"12"	"246"	"1"	"90"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"2"	"359"
"309"	"217A"	"6"	"259"	"3"	"64"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"5"	"1"	"2"	"8"	"0"	"351"
"310"	"218"	"27"	"132"	"1"	"189"	"14"	"1"	"1"	"1"	"0"	"0"	"0"	"2"	"3"	"2"	"0"	"3"	"376"
"311"	"219"	"18"	"310"	"6"	"179"	"2"	"0"	"0"	"4"	"0"	"0"	"1"	"5"	"1"	"4"	"13"	"2"	"545"
"312"	"220"	"7"	"143"	"0"	"157"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"5"	"0"	"0"	"3"	"0"	"320"
"313"	"220A"	"5"	"196"	"2"	"145"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"1"	"5"	"2"	"364"
"314"	"221"	"39"	"302"	"6"	"163"	"15"	"2"	"0"	"3"	"2"	"9"	"7"	"10"	"12"	"11"	"14"	"15"	"610"
"315"	"222"	"54"	"379"	"1"	"93"	"2"	"1"	"0"	"3"	"0"	"0"	"0"	"1"	"2"	"2"	"14"	"4"	"556"
"316"	"223"	"93"	"288"	"0"	"186"	"3"	"0"	"2"	"10"	"2"	"0"	"3"	"7"	"5"	"10"	"11"	"1"	"621"
"317"	"Page 11 of 14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"318"	"Assembly Constituency :237---Nawada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"319"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"320"	"No of Voters :263212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"321"	"Candidates Name ----- >"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"322"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"323"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"33"
"324"	"224"	"66"	"494"	"10"	"126"	"5"	"1"	"3"	"5"	"0"	"0"	"7"	"5"	"2"	"10"	"15"	"0"	"749"
"325"	"225"	"27"	"189"	"4"	"124"	"6"	"3"	"2"	"1"	"2"	"1"	"2"	"8"	"7"	"3"	"8"	"4"	"391"
"326"	"226"	"23"	"230"	"2"	"144"	"6"	"0"	"0"	"4"	"2"	"1"	"2"	"0"	"2"	"1"	"8"	"1"	"426"
"327"	"227"	"11"	"330"	"1"	"91"	"2"	"1"	"0"	"3"	"2"	"2"	"1"	"6"	"5"	"3"	"13"	"2"	"473"
"328"	"228"	"16"	"295"	"5"	"101"	"3"	"3"	"0"	"8"	"0"	"1"	"7"	"5"	"6"	"6"	"9"	"10"	"475"
"329"	"229"	"5"	"186"	"2"	"176"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"3"	"4"	"5"	"3"	"2"	"389"
"330"	"230"	"11"	"248"	"2"	"71"	"5"	"0"	"1"	"2"	"1"	"0"	"4"	"4"	"2"	"2"	"8"	"3"	"364"
"331"	"231"	"17"	"357"	"4"	"145"	"3"	"1"	"1"	"3"	"0"	"2"	"1"	"7"	"4"	"4"	"15"	"0"	"564"
"332"	"232"	"8"	"217"	"1"	"113"	"9"	"1"	"0"	"1"	"1"	"1"	"3"	"3"	"8"	"7"	"5"	"0"	"378"
"333"	"233"	"15"	"253"	"10"	"175"	"5"	"0"	"1"	"2"	"0"	"1"	"0"	"3"	"13"	"6"	"11"	"5"	"500"
"334"	"234"	"20"	"136"	"1"	"186"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"3"	"3"	"3"	"3"	"358"
"335"	"235"	"8"	"279"	"1"	"148"	"1"	"1"	"1"	"0"	"1"	"1"	"4"	"3"	"4"	"5"	"12"	"6"	"475"
"336"	"236"	"17"	"145"	"4"	"246"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"0"	"422"
"337"	"237"	"32"	"288"	"2"	"173"	"5"	"0"	"0"	"4"	"1"	"0"	"0"	"3"	"10"	"4"	"7"	"6"	"535"
"338"	"238"	"4"	"160"	"4"	"182"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"5"	"6"	"4"	"2"	"1"	"372"
"339"	"239"	"13"	"160"	"2"	"158"	"4"	"2"	"0"	"2"	"1"	"2"	"1"	"10"	"10"	"4"	"3"	"1"	"373"
"340"	"240"	"29"	"99"	"0"	"240"	"2"	"3"	"0"	"1"	"1"	"0"	"0"	"2"	"4"	"3"	"2"	"2"	"388"
"341"	"241"	"29"	"159"	"3"	"147"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"3"	"1"	"1"	"349"
"342"	"242"	"9"	"49"	"0"	"231"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"6"	"0"	"2"	"1"	"302"
"343"	"242A"	"13"	"62"	"1"	"152"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"3"	"0"	"0"	"237"
"344"	"243"	"12"	"72"	"6"	"165"	"1"	"0"	"0"	"5"	"0"	"2"	"0"	"1"	"5"	"4"	"3"	"0"	"276"
"345"	"243A"	"12"	"49"	"10"	"165"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"246"
"346"	"Page 12 of 14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"347"	"Assembly Constituency :237---Nawada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"348"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"349"	"No of Voters :263212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"350"	"Candidates Name ----- >"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"351"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"352"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"33"
"353"	"244"	"36"	"120"	"2"	"161"	"4"	"1"	"1"	"1"	"1"	"0"	"0"	"2"	"2"	"2"	"3"	"3"	"339"
"354"	"245"	"79"	"118"	"4"	"289"	"2"	"2"	"0"	"1"	"1"	"0"	"0"	"2"	"3"	"3"	"5"	"3"	"512"
"355"	"246"	"7"	"141"	"9"	"283"	"6"	"3"	"0"	"2"	"0"	"1"	"4"	"3"	"13"	"5"	"2"	"2"	"481"
"356"	"246A"	"11"	"134"	"0"	"131"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"4"	"3"	"2"	"2"	"290"
"357"	"247"	"11"	"146"	"0"	"103"	"1"	"1"	"2"	"1"	"0"	"0"	"3"	"4"	"7"	"4"	"4"	"3"	"290"
"358"	"248"	"270"	"207"	"5"	"38"	"2"	"2"	"0"	"3"	"1"	"0"	"3"	"0"	"2"	"4"	"9"	"15"	"561"
"359"	"249"	"14"	"214"	"8"	"239"	"2"	"1"	"4"	"4"	"1"	"2"	"1"	"3"	"9"	"11"	"6"	"4"	"523"
"360"	"250"	"3"	"149"	"2"	"137"	"3"	"1"	"0"	"2"	"0"	"0"	"1"	"5"	"6"	"5"	"7"	"3"	"324"
"361"	"251"	"4"	"69"	"6"	"193"	"1"	"0"	"0"	"5"	"0"	"0"	"1"	"1"	"4"	"3"	"3"	"1"	"291"
"362"	"252"	"54"	"303"	"11"	"128"	"5"	"2"	"5"	"3"	"3"	"4"	"4"	"8"	"19"	"22"	"39"	"26"	"636"
"363"	"253"	"1"	"164"	"4"	"77"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"3"	"4"	"7"	"6"	"0"	"270"
"364"	"254"	"93"	"215"	"11"	"179"	"23"	"0"	"2"	"9"	"2"	"10"	"6"	"8"	"14"	"19"	"24"	"14"	"629"
"365"	"255"	"18"	"101"	"6"	"153"	"5"	"0"	"4"	"6"	"0"	"1"	"4"	"1"	"9"	"5"	"16"	"2"	"331"
"366"	"256"	"4"	"59"	"2"	"199"	"4"	"0"	"0"	"2"	"0"	"0"	"2"	"1"	"5"	"0"	"1"	"2"	"281"
"367"	"257"	"11"	"81"	"1"	"86"	"2"	"0"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"3"	"0"	"2"	"195"
"368"	"258"	"27"	"203"	"14"	"209"	"18"	"2"	"1"	"6"	"2"	"5"	"5"	"6"	"18"	"10"	"12"	"7"	"545"
"369"	"259"	"23"	"136"	"7"	"145"	"7"	"1"	"0"	"2"	"0"	"0"	"1"	"1"	"1"	"5"	"5"	"2"	"336"
"370"	"260"	"9"	"111"	"8"	"84"	"44"	"4"	"2"	"1"	"0"	"1"	"3"	"13"	"11"	"21"	"18"	"13"	"343"
"371"	"Total:"	"16017"	"46564"	"1254"	"40224"	"2136"	"321"	"274"	"686"	"222"	"298"	"444"	"1123"	"1713"	"3766"	"2334"	"1631"	"119007"
"372"	"Postal Ballot"	"1"	"4"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"12"
"373"	"Page 13 of 14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"374"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"375"	"Assembly Constituency :237---Nawada                                                                                                                                                                                                                             No of Voters :263212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"376"	"Candidates Name ----- >"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"377"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"378"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"33"
"379"	"Grand Total:"	"16018"	"46568"	"1254"	"40231"	"2136"	"321"	"274"	"686"	"222"	"298"	"444"	"1123"	"1713"	"3766"	"2334"	"1631"	"119019"
"380"	"Place:                Nawada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"381"	"Assembly Constituency :237---Nawada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"382"	"Date: 24/11/2010"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"383"	"Printed Using RO/ARO Counting Tool Ver. 1.0 of National Informatics Centre,Bihar"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"384"	"Page 14 of 14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
