"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"178"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"179"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"180"	"85"	"148"	"46"	"310"	"3"	"7"	"6"	"2"	"5"	"5"	"7"	"38"	"12"	"35"	"624"	"0"	"624"	"0"
"181"	"86"	"130"	"30"	"102"	"8"	"5"	"125"	"1"	"2"	"2"	"6"	"9"	"9"	"26"	"455"	"0"	"455"	"0"
"182"	"87"	"102"	"19"	"161"	"4"	"1"	"2"	"2"	"2"	"4"	"3"	"8"	"4"	"19"	"331"	"0"	"331"	"0"
"183"	"88"	"436"	"32"	"77"	"3"	"4"	"1"	"2"	"2"	"1"	"1"	"5"	"3"	"9"	"576"	"0"	"576"	"0"
"184"	"89"	"484"	"9"	"99"	"3"	"5"	"4"	"3"	"2"	"8"	"1"	"4"	"4"	"25"	"651"	"0"	"651"	"0"
"185"	"90"	"96"	"48"	"127"	"5"	"2"	"2"	"1"	"0"	"0"	"0"	"3"	"1"	"2"	"287"	"0"	"287"	"0"
"186"	"91"	"116"	"15"	"249"	"5"	"2"	"4"	"0"	"0"	"2"	"0"	"3"	"0"	"5"	"401"	"0"	"401"	"0"
"187"	"92"	"76"	"19"	"223"	"1"	"1"	"9"	"1"	"1"	"0"	"1"	"1"	"1"	"3"	"337"	"0"	"337"	"0"
"188"	"93"	"59"	"8"	"443"	"30"	"0"	"2"	"0"	"0"	"2"	"0"	"4"	"1"	"6"	"555"	"0"	"555"	"0"
"189"	"94"	"54"	"29"	"167"	"9"	"0"	"1"	"1"	"0"	"2"	"1"	"6"	"2"	"15"	"287"	"0"	"287"	"0"
"190"	"95"	"360"	"11"	"84"	"10"	"31"	"4"	"0"	"0"	"3"	"0"	"5"	"3"	"7"	"518"	"0"	"518"	"0"
"191"	"96"	"561"	"13"	"26"	"0"	"8"	"3"	"1"	"2"	"2"	"1"	"4"	"2"	"16"	"639"	"0"	"639"	"0"
"192"	"97"	"248"	"11"	"63"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"3"	"331"	"0"	"331"	"0"
"193"	"98"	"7"	"5"	"222"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"4"	"241"	"0"	"241"	"0"
"194"	"Total"	"2877"	"295"	"2353"	"82"	"67"	"164"	"14"	"17"	"32"	"21"	"94"	"42"	"175"	"6233"	"0"	"6233"	"0"
"195"	"B.F."	"4963"	"16293"	"14802"	"637"	"349"	"518"	"166"	"224"	"287"	"304"	"606"	"566"	"1169"	"40884"	"0"	"40884"	"0"
"196"	"G. Total"	"7840"	"16588"	"17155"	"719"	"416"	"682"	"180"	"241"	"319"	"325"	"700"	"608"	"1344"	"47117"	"0"	"47117"	"0"
"197"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"198"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"199"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"200"	"99"	"145"	"16"	"150"	"14"	"3"	"3"	"1"	"0"	"2"	"0"	"4"	"1"	"5"	"344"	"0"	"344"	"0"
"201"	"100"	"131"	"87"	"165"	"14"	"8"	"6"	"1"	"3"	"1"	"2"	"10"	"5"	"28"	"461"	"0"	"461"	"0"
"202"	"101"	"59"	"24"	"170"	"2"	"8"	"1"	"0"	"1"	"2"	"1"	"5"	"0"	"3"	"276"	"0"	"276"	"0"
"203"	"102"	"187"	"101"	"228"	"7"	"12"	"4"	"4"	"2"	"3"	"5"	"3"	"8"	"21"	"585"	"0"	"585"	"0"
"204"	"103"	"113"	"34"	"68"	"18"	"10"	"3"	"3"	"1"	"2"	"3"	"3"	"2"	"10"	"270"	"0"	"270"	"0"
"205"	"104"	"5"	"4"	"846"	"2"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"862"	"0"	"862"	"0"
"206"	"105"	"164"	"96"	"69"	"7"	"3"	"0"	"0"	"1"	"3"	"2"	"4"	"2"	"6"	"357"	"0"	"357"	"0"
"207"	"106"	"86"	"61"	"96"	"8"	"6"	"1"	"0"	"1"	"1"	"2"	"5"	"1"	"12"	"280"	"0"	"280"	"0"
"208"	"107"	"88"	"57"	"41"	"5"	"9"	"3"	"0"	"2"	"4"	"6"	"4"	"6"	"23"	"248"	"0"	"248"	"0"
"209"	"108"	"91"	"61"	"123"	"1"	"3"	"1"	"0"	"1"	"0"	"1"	"6"	"1"	"8"	"297"	"0"	"297"	"0"
"210"	"109"	"52"	"26"	"70"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"5"	"2"	"7"	"166"	"0"	"166"	"0"
"211"	"110"	"115"	"150"	"114"	"11"	"8"	"3"	"2"	"2"	"6"	"8"	"9"	"11"	"23"	"462"	"0"	"462"	"0"
"212"	"111"	"138"	"123"	"27"	"2"	"6"	"1"	"3"	"1"	"2"	"1"	"0"	"0"	"2"	"306"	"0"	"306"	"0"
"213"	"112"	"51"	"116"	"186"	"27"	"13"	"2"	"1"	"4"	"4"	"7"	"16"	"17"	"17"	"461"	"0"	"461"	"0"
"214"	"Total"	"1425"	"956"	"2353"	"119"	"92"	"28"	"15"	"19"	"31"	"40"	"75"	"56"	"166"	"5375"	"0"	"5375"	"0"
"215"	"B.F."	"7840"	"16588"	"17155"	"719"	"416"	"682"	"180"	"241"	"319"	"325"	"700"	"608"	"1344"	"47117"	"0"	"47117"	"0"
"216"	"G. Total"	"9265"	"17544"	"19508"	"838"	"508"	"710"	"195"	"260"	"350"	"365"	"775"	"664"	"1510"	"52492"	"0"	"52492"	"0"
"217"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"218"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"219"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"220"	"113"	"243"	"58"	"97"	"4"	"0"	"0"	"3"	"1"	"1"	"1"	"6"	"12"	"22"	"448"	"0"	"448"	"0"
"221"	"114"	"111"	"200"	"100"	"4"	"14"	"0"	"1"	"2"	"1"	"4"	"4"	"3"	"8"	"452"	"0"	"452"	"0"
"222"	"115"	"184"	"78"	"37"	"4"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"2"	"5"	"315"	"0"	"315"	"0"
"223"	"116"	"133"	"14"	"123"	"6"	"7"	"1"	"0"	"2"	"2"	"3"	"21"	"3"	"29"	"344"	"0"	"344"	"0"
"224"	"117"	"255"	"64"	"66"	"4"	"6"	"3"	"4"	"7"	"4"	"2"	"10"	"6"	"18"	"449"	"0"	"449"	"0"
"225"	"118"	"17"	"6"	"302"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"327"	"0"	"327"	"0"
"226"	"119"	"27"	"6"	"119"	"2"	"20"	"0"	"0"	"1"	"2"	"0"	"7"	"0"	"6"	"190"	"0"	"190"	"0"
"227"	"120"	"106"	"65"	"149"	"8"	"11"	"1"	"2"	"2"	"6"	"4"	"12"	"3"	"28"	"397"	"0"	"397"	"0"
"228"	"121"	"83"	"21"	"246"	"10"	"23"	"2"	"2"	"2"	"5"	"0"	"5"	"2"	"7"	"408"	"0"	"408"	"0"
"229"	"122"	"119"	"13"	"88"	"32"	"8"	"3"	"1"	"0"	"2"	"3"	"11"	"2"	"26"	"308"	"0"	"308"	"0"
"230"	"123"	"9"	"6"	"192"	"2"	"7"	"0"	"1"	"0"	"2"	"0"	"13"	"0"	"3"	"235"	"0"	"235"	"0"
"231"	"124"	"10"	"13"	"129"	"3"	"55"	"3"	"0"	"0"	"1"	"1"	"3"	"0"	"3"	"221"	"0"	"221"	"0"
"232"	"125"	"75"	"35"	"299"	"60"	"61"	"5"	"1"	"2"	"3"	"6"	"8"	"6"	"23"	"584"	"0"	"584"	"0"
"233"	"126"	"141"	"53"	"25"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"2"	"1"	"2"	"227"	"0"	"227"	"0"
"234"	"Total"	"1513"	"632"	"1972"	"139"	"214"	"20"	"15"	"22"	"30"	"24"	"104"	"40"	"180"	"4905"	"0"	"4905"	"0"
"235"	"B.F."	"9265"	"17544"	"19508"	"838"	"508"	"710"	"195"	"260"	"350"	"365"	"775"	"664"	"1510"	"52492"	"0"	"52492"	"0"
"236"	"G. Total"	"10778"	"18176"	"21480"	"977"	"722"	"730"	"210"	"282"	"380"	"389"	"879"	"704"	"1690"	"57397"	"0"	"57397"	"0"
"237"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"238"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"239"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"240"	"127"	"49"	"59"	"104"	"7"	"0"	"1"	"3"	"4"	"1"	"3"	"13"	"9"	"10"	"263"	"0"	"263"	"0"
"241"	"128"	"21"	"3"	"479"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"6"	"517"	"0"	"517"	"0"
"242"	"129"	"259"	"15"	"74"	"3"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"7"	"367"	"0"	"367"	"0"
"243"	"130"	"230"	"29"	"176"	"4"	"6"	"5"	"2"	"3"	"1"	"6"	"7"	"2"	"15"	"486"	"0"	"486"	"0"
"244"	"131"	"154"	"21"	"123"	"4"	"4"	"0"	"0"	"1"	"3"	"2"	"8"	"2"	"20"	"342"	"0"	"342"	"0"
"245"	"132"	"149"	"14"	"100"	"44"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"5"	"17"	"340"	"0"	"340"	"0"
"246"	"133"	"281"	"24"	"194"	"3"	"0"	"16"	"1"	"4"	"3"	"1"	"5"	"4"	"7"	"543"	"0"	"543"	"0"
"247"	"134"	"12"	"1"	"145"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"159"	"0"	"159"	"0"
"248"	"135"	"297"	"15"	"123"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"4"	"0"	"8"	"452"	"0"	"452"	"0"
"249"	"136"	"170"	"34"	"240"	"13"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"4"	"465"	"0"	"465"	"0"
"250"	"137"	"193"	"17"	"59"	"4"	"1"	"3"	"1"	"1"	"2"	"0"	"4"	"4"	"17"	"306"	"0"	"306"	"0"
"251"	"138"	"154"	"17"	"97"	"25"	"15"	"6"	"1"	"0"	"2"	"2"	"2"	"6"	"6"	"333"	"0"	"333"	"0"
"252"	"139"	"90"	"21"	"215"	"6"	"3"	"3"	"0"	"1"	"5"	"6"	"13"	"7"	"16"	"386"	"0"	"386"	"0"
"253"	"140"	"27"	"27"	"269"	"5"	"1"	"2"	"0"	"1"	"1"	"2"	"2"	"2"	"6"	"345"	"0"	"345"	"0"
"254"	"Total"	"2086"	"297"	"2398"	"126"	"37"	"39"	"11"	"18"	"21"	"26"	"64"	"42"	"139"	"5304"	"0"	"5304"	"0"
"255"	"B.F."	"10778"	"18176"	"21480"	"977"	"722"	"730"	"210"	"282"	"380"	"389"	"879"	"704"	"1690"	"57397"	"0"	"57397"	"0"
"256"	"G. Total"	"12864"	"18473"	"23878"	"1103"	"759"	"769"	"221"	"300"	"401"	"415"	"943"	"746"	"1829"	"62701"	"0"	"62701"	"0"
"257"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"258"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"259"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"260"	"141"	"327"	"40"	"102"	"15"	"1"	"2"	"1"	"2"	"1"	"3"	"8"	"3"	"9"	"514"	"0"	"514"	"0"
"261"	"142"	"81"	"26"	"81"	"2"	"2"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"1"	"198"	"0"	"198"	"0"
"262"	"143"	"251"	"71"	"217"	"11"	"8"	"3"	"2"	"6"	"6"	"0"	"5"	"8"	"12"	"600"	"0"	"600"	"0"
"263"	"144"	"80"	"8"	"273"	"3"	"0"	"2"	"1"	"0"	"1"	"4"	"14"	"6"	"14"	"406"	"0"	"406"	"0"
"264"	"145"	"2"	"2"	"306"	"4"	"1"	"2"	"0"	"0"	"0"	"1"	"6"	"0"	"2"	"326"	"0"	"326"	"0"
"265"	"146"	"8"	"149"	"348"	"6"	"0"	"0"	"0"	"0"	"2"	"6"	"15"	"8"	"14"	"556"	"0"	"556"	"0"
"266"	"147"	"189"	"198"	"189"	"13"	"4"	"5"	"5"	"6"	"2"	"8"	"22"	"9"	"7"	"657"	"0"	"657"	"0"
"267"	"148"	"212"	"175"	"110"	"12"	"6"	"31"	"5"	"7"	"4"	"3"	"9"	"1"	"9"	"584"	"0"	"584"	"0"
"268"	"149"	"286"	"108"	"86"	"3"	"1"	"0"	"0"	"0"	"1"	"1"	"4"	"0"	"3"	"493"	"0"	"493"	"0"
"269"	"150"	"202"	"76"	"69"	"7"	"1"	"3"	"0"	"3"	"0"	"6"	"3"	"10"	"16"	"396"	"0"	"396"	"0"
"270"	"151"	"110"	"49"	"207"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"3"	"3"	"6"	"383"	"0"	"383"	"0"
"271"	"152"	"75"	"279"	"137"	"11"	"7"	"25"	"3"	"8"	"1"	"2"	"5"	"5"	"11"	"569"	"0"	"569"	"0"
"272"	"153"	"58"	"169"	"110"	"4"	"1"	"0"	"3"	"0"	"0"	"2"	"4"	"2"	"12"	"365"	"0"	"365"	"0"
"273"	"154"	"183"	"124"	"10"	"0"	"0"	"1"	"4"	"1"	"4"	"4"	"1"	"7"	"24"	"363"	"0"	"363"	"0"
"274"	"Total"	"2064"	"1474"	"2245"	"92"	"32"	"76"	"26"	"34"	"22"	"42"	"101"	"62"	"140"	"6410"	"0"	"6410"	"0"
"275"	"B.F."	"12864"	"18473"	"23878"	"1103"	"759"	"769"	"221"	"300"	"401"	"415"	"943"	"746"	"1829"	"62701"	"0"	"62701"	"0"
"276"	"G. Total"	"14928"	"19947"	"26123"	"1195"	"791"	"845"	"247"	"334"	"423"	"457"	"1044"	"808"	"1969"	"69111"	"0"	"69111"	"0"
"277"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"278"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"279"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"280"	"155"	"235"	"165"	"146"	"16"	"3"	"8"	"2"	"3"	"2"	"2"	"4"	"5"	"14"	"605"	"0"	"605"	"0"
"281"	"156"	"12"	"227"	"144"	"3"	"2"	"1"	"0"	"1"	"3"	"4"	"8"	"7"	"12"	"424"	"0"	"424"	"0"
"282"	"157"	"46"	"249"	"130"	"13"	"8"	"5"	"1"	"3"	"2"	"2"	"6"	"8"	"14"	"487"	"0"	"487"	"0"
"283"	"158"	"27"	"160"	"54"	"5"	"2"	"0"	"1"	"1"	"2"	"1"	"3"	"6"	"3"	"265"	"0"	"265"	"0"
"284"	"159"	"15"	"45"	"258"	"8"	"3"	"26"	"3"	"5"	"1"	"14"	"12"	"7"	"24"	"421"	"0"	"421"	"0"
"285"	"160"	"3"	"48"	"385"	"9"	"0"	"5"	"3"	"1"	"0"	"5"	"5"	"2"	"9"	"475"	"0"	"475"	"0"
"286"	"161"	"30"	"116"	"142"	"7"	"4"	"26"	"2"	"2"	"1"	"2"	"5"	"5"	"10"	"352"	"0"	"352"	"0"
"287"	"162"	"18"	"49"	"129"	"2"	"2"	"9"	"1"	"0"	"2"	"1"	"4"	"0"	"10"	"227"	"0"	"227"	"0"
"288"	"163"	"46"	"5"	"106"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"165"	"0"	"165"	"0"
"289"	"164"	"6"	"60"	"327"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"398"	"0"	"398"	"0"
"290"	"165"	"8"	"69"	"235"	"2"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"2"	"2"	"321"	"0"	"321"	"0"
"291"	"166"	"25"	"319"	"72"	"9"	"1"	"3"	"1"	"1"	"2"	"5"	"3"	"7"	"9"	"457"	"0"	"457"	"0"
"292"	"167"	"127"	"49"	"255"	"3"	"11"	"5"	"3"	"1"	"4"	"5"	"7"	"2"	"11"	"483"	"0"	"483"	"0"
"293"	"168"	"125"	"51"	"78"	"1"	"2"	"27"	"1"	"0"	"3"	"1"	"0"	"0"	"3"	"292"	"0"	"292"	"0"
"294"	"Total"	"723"	"1612"	"2461"	"83"	"40"	"115"	"19"	"18"	"24"	"42"	"60"	"51"	"124"	"5372"	"0"	"5372"	"0"
"295"	"B.F."	"14928"	"19947"	"26123"	"1195"	"791"	"845"	"247"	"334"	"423"	"457"	"1044"	"808"	"1969"	"69111"	"0"	"69111"	"0"
"296"	"G. Total"	"15651"	"21559"	"28584"	"1278"	"831"	"960"	"266"	"352"	"447"	"499"	"1104"	"859"	"2093"	"74483"	"0"	"74483"	"0"
"297"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"298"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"299"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"300"	"169"	"1"	"10"	"706"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"721"	"0"	"721"	"0"
"301"	"170"	"78"	"22"	"155"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"258"	"0"	"258"	"0"
"302"	"171"	"100"	"40"	"16"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"0"	"2"	"4"	"171"	"0"	"171"	"0"
"303"	"172"	"168"	"88"	"44"	"6"	"2"	"1"	"3"	"3"	"2"	"3"	"3"	"0"	"16"	"339"	"0"	"339"	"0"
"304"	"173"	"151"	"161"	"106"	"12"	"2"	"4"	"3"	"5"	"4"	"10"	"13"	"16"	"40"	"527"	"0"	"527"	"0"
"305"	"174"	"79"	"72"	"43"	"4"	"1"	"0"	"5"	"2"	"2"	"3"	"12"	"5"	"18"	"246"	"0"	"246"	"0"
"306"	"175"	"114"	"68"	"37"	"6"	"11"	"4"	"4"	"2"	"3"	"0"	"3"	"6"	"19"	"277"	"0"	"277"	"0"
"307"	"176"	"100"	"197"	"56"	"10"	"15"	"27"	"5"	"10"	"8"	"6"	"6"	"8"	"14"	"462"	"0"	"462"	"0"
"308"	"177"	"538"	"29"	"32"	"2"	"1"	"1"	"0"	"1"	"2"	"0"	"2"	"7"	"15"	"630"	"0"	"630"	"0"
"309"	"178"	"68"	"92"	"59"	"4"	"1"	"5"	"2"	"1"	"1"	"1"	"1"	"3"	"10"	"248"	"0"	"248"	"0"
"310"	"179"	"3"	"30"	"120"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"4"	"3"	"5"	"168"	"0"	"168"	"0"
"311"	"180"	"25"	"117"	"155"	"1"	"60"	"3"	"0"	"0"	"2"	"3"	"4"	"1"	"9"	"380"	"0"	"380"	"0"
"312"	"181"	"228"	"280"	"99"	"9"	"24"	"7"	"3"	"6"	"9"	"5"	"9"	"7"	"12"	"698"	"0"	"698"	"0"
"313"	"182"	"152"	"246"	"123"	"24"	"10"	"4"	"5"	"1"	"7"	"7"	"9"	"11"	"25"	"624"	"0"	"624"	"0"
"314"	"Total"	"1805"	"1452"	"1751"	"82"	"128"	"59"	"32"	"32"	"42"	"42"	"67"	"69"	"188"	"5749"	"0"	"5749"	"0"
"315"	"B.F."	"15651"	"21559"	"28584"	"1278"	"831"	"960"	"266"	"352"	"447"	"499"	"1104"	"859"	"2093"	"74483"	"0"	"74483"	"0"
"316"	"G. Total"	"17456"	"23011"	"30335"	"1360"	"959"	"1019"	"298"	"384"	"489"	"541"	"1171"	"928"	"2281"	"80232"	"0"	"80232"	"0"
"317"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"318"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"319"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"320"	"183"	"175"	"217"	"154"	"4"	"7"	"3"	"0"	"2"	"2"	"1"	"3"	"3"	"4"	"575"	"0"	"575"	"0"
"321"	"184"	"100"	"189"	"82"	"17"	"4"	"36"	"0"	"2"	"4"	"4"	"6"	"7"	"14"	"465"	"0"	"465"	"0"
"322"	"185"	"240"	"114"	"148"	"5"	"5"	"3"	"4"	"0"	"1"	"2"	"10"	"6"	"29"	"567"	"0"	"567"	"0"
"323"	"186"	"51"	"61"	"198"	"4"	"48"	"2"	"0"	"3"	"5"	"3"	"12"	"5"	"18"	"410"	"0"	"410"	"0"
"324"	"187"	"37"	"22"	"421"	"6"	"2"	"17"	"1"	"1"	"3"	"3"	"10"	"2"	"7"	"532"	"0"	"532"	"0"
"325"	"188"	"61"	"12"	"245"	"3"	"3"	"8"	"2"	"1"	"0"	"3"	"3"	"4"	"7"	"352"	"0"	"352"	"0"
"326"	"189"	"96"	"43"	"207"	"43"	"13"	"2"	"1"	"1"	"4"	"3"	"14"	"5"	"25"	"457"	"0"	"457"	"0"
"327"	"190"	"175"	"54"	"147"	"4"	"3"	"1"	"1"	"1"	"7"	"4"	"13"	"8"	"21"	"439"	"0"	"439"	"0"
"328"	"191"	"88"	"10"	"220"	"4"	"3"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"4"	"333"	"0"	"333"	"0"
"329"	"192"	"215"	"28"	"94"	"2"	"22"	"4"	"2"	"2"	"1"	"4"	"16"	"5"	"22"	"417"	"0"	"417"	"0"
"330"	"193"	"215"	"18"	"182"	"4"	"5"	"3"	"2"	"2"	"4"	"3"	"3"	"2"	"18"	"461"	"0"	"461"	"0"
"331"	"194"	"169"	"45"	"121"	"4"	"14"	"5"	"2"	"0"	"4"	"8"	"14"	"11"	"35"	"432"	"0"	"432"	"0"
"332"	"195"	"48"	"36"	"213"	"18"	"4"	"1"	"0"	"3"	"2"	"1"	"2"	"3"	"11"	"342"	"0"	"342"	"0"
"333"	"196"	"13"	"127"	"146"	"29"	"3"	"12"	"1"	"1"	"4"	"5"	"16"	"13"	"31"	"401"	"0"	"401"	"0"
"334"	"Total"	"1683"	"976"	"2578"	"147"	"136"	"98"	"16"	"19"	"41"	"46"	"122"	"75"	"246"	"6183"	"0"	"6183"	"0"
"335"	"B.F."	"17456"	"23011"	"30335"	"1360"	"959"	"1019"	"298"	"384"	"489"	"541"	"1171"	"928"	"2281"	"80232"	"0"	"80232"	"0"
"336"	"G. Total"	"19139"	"23987"	"32913"	"1507"	"1095"	"1117"	"314"	"403"	"530"	"587"	"1293"	"1003"	"2527"	"86415"	"0"	"86415"	"0"
"337"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"338"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"339"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"340"	"197"	"24"	"18"	"136"	"2"	"2"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"5"	"191"	"0"	"191"	"0"
"341"	"198"	"114"	"24"	"271"	"10"	"24"	"3"	"2"	"2"	"4"	"2"	"13"	"4"	"14"	"487"	"0"	"487"	"0"
