"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"177"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"178"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"179"	"85"	"271"	"30"	"127"	"6"	"76"	"4"	"3"	"4"	"7"	"5"	"3"	"0"	"7"	"543"	"0"	"543"	"0"
"180"	"86"	"156"	"65"	"248"	"65"	"5"	"2"	"5"	"4"	"7"	"6"	"19"	"4"	"23"	"609"	"0"	"609"	"0"
"181"	"87"	"221"	"107"	"208"	"30"	"6"	"3"	"3"	"0"	"1"	"3"	"9"	"5"	"25"	"621"	"0"	"621"	"0"
"182"	"88"	"85"	"12"	"140"	"29"	"26"	"5"	"5"	"2"	"2"	"5"	"12"	"2"	"29"	"354"	"0"	"354"	"0"
"183"	"89"	"118"	"35"	"40"	"6"	"275"	"9"	"5"	"2"	"5"	"1"	"3"	"5"	"10"	"514"	"0"	"514"	"0"
"184"	"90"	"126"	"7"	"63"	"7"	"2"	"0"	"1"	"0"	"0"	"0"	"4"	"2"	"6"	"218"	"0"	"218"	"0"
"185"	"91"	"163"	"61"	"59"	"27"	"15"	"4"	"2"	"2"	"1"	"1"	"1"	"3"	"10"	"349"	"0"	"349"	"0"
"186"	"92"	"186"	"48"	"16"	"2"	"25"	"0"	"0"	"1"	"3"	"1"	"5"	"3"	"10"	"300"	"0"	"300"	"0"
"187"	"93"	"85"	"14"	"178"	"6"	"102"	"2"	"1"	"0"	"2"	"0"	"1"	"4"	"8"	"403"	"0"	"403"	"0"
"188"	"94"	"147"	"20"	"210"	"2"	"2"	"1"	"1"	"0"	"1"	"4"	"13"	"4"	"24"	"429"	"0"	"429"	"0"
"189"	"95"	"263"	"28"	"133"	"34"	"45"	"3"	"1"	"1"	"2"	"6"	"9"	"8"	"32"	"565"	"0"	"565"	"0"
"190"	"96"	"153"	"108"	"96"	"102"	"38"	"4"	"6"	"1"	"4"	"2"	"5"	"5"	"3"	"527"	"0"	"527"	"0"
"191"	"97"	"191"	"97"	"123"	"10"	"31"	"8"	"7"	"0"	"6"	"5"	"14"	"10"	"31"	"533"	"0"	"533"	"0"
"192"	"98"	"207"	"15"	"88"	"6"	"3"	"0"	"2"	"0"	"3"	"2"	"2"	"5"	"12"	"345"	"0"	"345"	"0"
"193"	"Total"	"2372"	"647"	"1729"	"332"	"651"	"45"	"42"	"17"	"44"	"41"	"100"	"60"	"230"	"6310"	"0"	"6310"	"0"
"194"	"B.F."	"17720"	"2456"	"12413"	"1285"	"926"	"253"	"136"	"173"	"282"	"296"	"703"	"449"	"1985"	"39077"	"0"	"39077"	"0"
"195"	"G. Total"	"20092"	"3103"	"14142"	"1617"	"1577"	"298"	"178"	"190"	"326"	"337"	"803"	"509"	"2215"	"45387"	"0"	"45387"	"0"
"196"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"197"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"198"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"199"	"99"	"82"	"14"	"152"	"39"	"0"	"5"	"1"	"1"	"2"	"2"	"13"	"3"	"19"	"333"	"0"	"333"	"0"
"200"	"100"	"210"	"15"	"63"	"12"	"50"	"0"	"0"	"1"	"1"	"5"	"6"	"3"	"18"	"384"	"0"	"384"	"0"
"201"	"101"	"211"	"25"	"51"	"7"	"34"	"5"	"1"	"0"	"3"	"4"	"3"	"9"	"17"	"370"	"0"	"370"	"0"
"202"	"102"	"37"	"8"	"48"	"9"	"26"	"1"	"1"	"0"	"1"	"1"	"2"	"2"	"5"	"141"	"0"	"141"	"0"
"203"	"103"	"86"	"118"	"48"	"7"	"4"	"4"	"1"	"2"	"5"	"4"	"5"	"10"	"15"	"309"	"0"	"309"	"0"
"204"	"104"	"189"	"111"	"138"	"13"	"34"	"3"	"3"	"0"	"4"	"1"	"5"	"3"	"14"	"518"	"0"	"518"	"0"
"205"	"105"	"28"	"20"	"36"	"144"	"139"	"5"	"2"	"7"	"9"	"2"	"1"	"5"	"15"	"413"	"0"	"413"	"0"
"206"	"106"	"101"	"56"	"76"	"10"	"241"	"4"	"3"	"3"	"2"	"5"	"0"	"5"	"23"	"529"	"0"	"529"	"0"
"207"	"107"	"224"	"19"	"169"	"4"	"2"	"12"	"0"	"2"	"1"	"3"	"13"	"0"	"19"	"468"	"0"	"468"	"0"
"208"	"108"	"405"	"41"	"82"	"1"	"3"	"5"	"2"	"2"	"3"	"3"	"6"	"19"	"29"	"601"	"0"	"601"	"0"
"209"	"109"	"91"	"92"	"201"	"13"	"7"	"16"	"6"	"7"	"9"	"7"	"14"	"7"	"31"	"501"	"0"	"501"	"0"
"210"	"110"	"334"	"116"	"171"	"31"	"5"	"5"	"6"	"2"	"7"	"5"	"7"	"8"	"32"	"729"	"0"	"729"	"0"
"211"	"111"	"112"	"103"	"141"	"47"	"1"	"2"	"1"	"1"	"5"	"6"	"9"	"2"	"12"	"442"	"0"	"442"	"0"
"212"	"112"	"106"	"16"	"188"	"10"	"2"	"2"	"0"	"0"	"0"	"4"	"7"	"1"	"13"	"349"	"0"	"349"	"0"
"213"	"Total"	"2216"	"754"	"1564"	"347"	"548"	"69"	"27"	"28"	"52"	"52"	"91"	"77"	"262"	"6087"	"0"	"6087"	"0"
"214"	"B.F."	"20092"	"3103"	"14142"	"1617"	"1577"	"298"	"178"	"190"	"326"	"337"	"803"	"509"	"2215"	"45387"	"0"	"45387"	"0"
"215"	"G. Total"	"22308"	"3857"	"15706"	"1964"	"2125"	"367"	"205"	"218"	"378"	"389"	"894"	"586"	"2477"	"51474"	"0"	"51474"	"0"
"216"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"217"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"218"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"219"	"113"	"123"	"28"	"157"	"8"	"3"	"4"	"0"	"2"	"3"	"3"	"7"	"1"	"12"	"351"	"0"	"351"	"0"
"220"	"114"	"317"	"29"	"164"	"11"	"1"	"8"	"0"	"1"	"6"	"3"	"20"	"9"	"41"	"610"	"0"	"610"	"0"
"221"	"115"	"256"	"22"	"154"	"92"	"31"	"9"	"5"	"8"	"3"	"9"	"7"	"8"	"26"	"630"	"0"	"630"	"0"
"222"	"116"	"113"	"16"	"227"	"15"	"5"	"4"	"3"	"2"	"3"	"7"	"18"	"4"	"21"	"438"	"0"	"438"	"0"
"223"	"117"	"231"	"13"	"50"	"4"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"301"	"0"	"301"	"0"
"224"	"118"	"175"	"49"	"76"	"14"	"1"	"3"	"2"	"1"	"3"	"1"	"5"	"2"	"10"	"342"	"0"	"342"	"0"
"225"	"119"	"243"	"34"	"176"	"3"	"95"	"5"	"3"	"3"	"7"	"6"	"8"	"13"	"48"	"644"	"0"	"644"	"0"
"226"	"120"	"290"	"0"	"8"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"301"	"0"	"301"	"0"
"227"	"121"	"112"	"13"	"52"	"51"	"1"	"0"	"0"	"0"	"5"	"3"	"11"	"3"	"10"	"261"	"0"	"261"	"0"
"228"	"122"	"160"	"15"	"161"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"5"	"346"	"0"	"346"	"0"
"229"	"123"	"120"	"34"	"97"	"12"	"1"	"2"	"1"	"1"	"0"	"0"	"5"	"2"	"8"	"283"	"0"	"283"	"0"
"230"	"124"	"113"	"35"	"108"	"4"	"1"	"2"	"0"	"1"	"4"	"4"	"10"	"5"	"35"	"322"	"0"	"322"	"0"
"231"	"125"	"273"	"27"	"127"	"3"	"2"	"1"	"2"	"2"	"6"	"4"	"27"	"10"	"38"	"522"	"0"	"522"	"0"
"232"	"126"	"355"	"43"	"110"	"7"	"6"	"4"	"4"	"2"	"5"	"2"	"6"	"10"	"29"	"583"	"0"	"583"	"0"
"233"	"Total"	"2881"	"358"	"1667"	"225"	"147"	"43"	"22"	"23"	"48"	"42"	"125"	"68"	"285"	"5934"	"0"	"5934"	"0"
"234"	"B.F."	"22308"	"3857"	"15706"	"1964"	"2125"	"367"	"205"	"218"	"378"	"389"	"894"	"586"	"2477"	"51474"	"0"	"51474"	"0"
"235"	"G. Total"	"25189"	"4215"	"17373"	"2189"	"2272"	"410"	"227"	"241"	"426"	"431"	"1019"	"654"	"2762"	"57408"	"0"	"57408"	"0"
"236"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"237"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"238"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"239"	"127"	"101"	"5"	"206"	"9"	"4"	"1"	"1"	"1"	"3"	"6"	"9"	"8"	"31"	"385"	"0"	"385"	"0"
"240"	"128"	"126"	"21"	"208"	"4"	"6"	"6"	"2"	"1"	"6"	"5"	"5"	"4"	"15"	"409"	"0"	"409"	"0"
"241"	"129"	"326"	"52"	"247"	"12"	"20"	"5"	"3"	"4"	"6"	"3"	"5"	"8"	"33"	"724"	"0"	"724"	"0"
"242"	"130"	"16"	"4"	"185"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"211"	"0"	"211"	"0"
"243"	"131"	"202"	"37"	"117"	"12"	"1"	"3"	"1"	"2"	"1"	"1"	"11"	"1"	"22"	"411"	"0"	"411"	"0"
"244"	"132"	"259"	"10"	"80"	"3"	"3"	"0"	"0"	"2"	"3"	"1"	"5"	"3"	"15"	"384"	"0"	"384"	"0"
"245"	"133"	"214"	"76"	"80"	"17"	"9"	"3"	"4"	"1"	"1"	"3"	"2"	"2"	"13"	"425"	"0"	"425"	"0"
"246"	"134"	"110"	"41"	"212"	"8"	"3"	"3"	"2"	"1"	"2"	"4"	"10"	"5"	"10"	"411"	"0"	"411"	"0"
"247"	"135"	"170"	"28"	"238"	"2"	"3"	"3"	"0"	"1"	"7"	"3"	"12"	"1"	"17"	"485"	"0"	"485"	"0"
"248"	"136"	"227"	"24"	"90"	"2"	"0"	"2"	"1"	"2"	"5"	"3"	"13"	"1"	"28"	"398"	"0"	"398"	"0"
"249"	"137"	"348"	"26"	"190"	"1"	"8"	"6"	"3"	"2"	"7"	"3"	"10"	"6"	"29"	"639"	"0"	"639"	"0"
"250"	"138"	"73"	"7"	"144"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"233"	"0"	"233"	"0"
"251"	"139"	"149"	"34"	"198"	"19"	"1"	"7"	"1"	"1"	"2"	"5"	"11"	"12"	"38"	"478"	"0"	"478"	"0"
"252"	"140"	"208"	"22"	"96"	"4"	"19"	"5"	"2"	"4"	"3"	"4"	"4"	"3"	"21"	"395"	"0"	"395"	"0"
"253"	"Total"	"2529"	"387"	"2291"	"95"	"77"	"46"	"20"	"22"	"47"	"41"	"98"	"55"	"280"	"5988"	"0"	"5988"	"0"
"254"	"B.F."	"25189"	"4215"	"17373"	"2189"	"2272"	"410"	"227"	"241"	"426"	"431"	"1019"	"654"	"2762"	"57408"	"0"	"57408"	"0"
"255"	"G. Total"	"27718"	"4602"	"19664"	"2284"	"2349"	"456"	"247"	"263"	"473"	"472"	"1117"	"709"	"3042"	"63396"	"0"	"63396"	"0"
"256"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"257"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"258"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"259"	"141"	"182"	"25"	"120"	"4"	"2"	"2"	"2"	"1"	"4"	"2"	"7"	"5"	"12"	"368"	"0"	"368"	"0"
"260"	"142"	"148"	"30"	"118"	"17"	"14"	"2"	"0"	"0"	"1"	"1"	"4"	"1"	"18"	"354"	"0"	"354"	"0"
"261"	"143"	"271"	"51"	"27"	"32"	"45"	"1"	"1"	"2"	"2"	"2"	"3"	"3"	"11"	"451"	"0"	"451"	"0"
"262"	"144"	"67"	"87"	"21"	"25"	"0"	"1"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"206"	"0"	"206"	"0"
"263"	"145"	"174"	"34"	"175"	"8"	"7"	"4"	"2"	"0"	"2"	"3"	"9"	"4"	"14"	"436"	"0"	"436"	"0"
"264"	"146"	"125"	"15"	"121"	"27"	"3"	"2"	"3"	"2"	"2"	"5"	"8"	"3"	"13"	"329"	"0"	"329"	"0"
"265"	"147"	"105"	"72"	"23"	"57"	"2"	"3"	"0"	"1"	"3"	"6"	"2"	"6"	"21"	"301"	"0"	"301"	"0"
"266"	"148"	"121"	"13"	"15"	"37"	"1"	"1"	"1"	"0"	"3"	"3"	"0"	"2"	"4"	"201"	"0"	"201"	"0"
"267"	"149"	"34"	"7"	"117"	"3"	"4"	"1"	"1"	"0"	"2"	"1"	"11"	"5"	"15"	"201"	"0"	"201"	"0"
"268"	"150"	"242"	"32"	"139"	"25"	"106"	"5"	"2"	"6"	"9"	"6"	"12"	"9"	"48"	"641"	"0"	"641"	"0"
"269"	"151"	"155"	"15"	"66"	"17"	"3"	"0"	"1"	"2"	"5"	"4"	"9"	"9"	"28"	"314"	"0"	"314"	"0"
"270"	"152"	"117"	"18"	"32"	"15"	"21"	"1"	"2"	"0"	"2"	"2"	"6"	"2"	"6"	"224"	"0"	"224"	"0"
"271"	"153"	"90"	"34"	"153"	"43"	"78"	"1"	"3"	"0"	"3"	"3"	"3"	"7"	"13"	"431"	"0"	"431"	"0"
"272"	"154"	"201"	"10"	"67"	"12"	"197"	"10"	"2"	"1"	"7"	"3"	"9"	"12"	"24"	"555"	"0"	"555"	"0"
"273"	"Total"	"2032"	"443"	"1194"	"322"	"483"	"34"	"21"	"15"	"45"	"43"	"84"	"69"	"227"	"5012"	"0"	"5012"	"0"
"274"	"B.F."	"27718"	"4602"	"19664"	"2284"	"2349"	"456"	"247"	"263"	"473"	"472"	"1117"	"709"	"3042"	"63396"	"0"	"63396"	"0"
"275"	"G. Total"	"29750"	"5045"	"20858"	"2606"	"2832"	"490"	"268"	"278"	"518"	"515"	"1201"	"778"	"3269"	"68408"	"0"	"68408"	"0"
"276"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"277"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"278"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"279"	"155"	"123"	"43"	"32"	"5"	"458"	"5"	"0"	"1"	"4"	"2"	"1"	"1"	"3"	"678"	"0"	"678"	"0"
"280"	"156"	"249"	"6"	"66"	"53"	"6"	"2"	"0"	"2"	"1"	"2"	"3"	"9"	"16"	"415"	"0"	"415"	"0"
"281"	"157"	"74"	"86"	"128"	"22"	"1"	"1"	"2"	"1"	"3"	"0"	"6"	"6"	"22"	"352"	"0"	"352"	"0"
"282"	"158"	"259"	"12"	"16"	"41"	"9"	"2"	"1"	"0"	"0"	"0"	"2"	"0"	"5"	"347"	"0"	"347"	"0"
"283"	"159"	"288"	"12"	"179"	"7"	"124"	"5"	"4"	"3"	"2"	"3"	"9"	"10"	"29"	"675"	"0"	"675"	"0"
"284"	"160"	"245"	"4"	"49"	"16"	"77"	"0"	"0"	"1"	"5"	"4"	"7"	"4"	"25"	"437"	"0"	"437"	"0"
"285"	"161"	"0"	"65"	"33"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99"	"0"	"99"	"0"
"286"	"162"	"260"	"38"	"29"	"4"	"0"	"1"	"0"	"1"	"3"	"3"	"3"	"4"	"25"	"371"	"0"	"371"	"0"
"287"	"163"	"145"	"9"	"160"	"6"	"4"	"2"	"2"	"0"	"2"	"4"	"17"	"6"	"36"	"393"	"0"	"393"	"0"
"288"	"164"	"47"	"42"	"40"	"8"	"3"	"0"	"0"	"3"	"3"	"3"	"1"	"2"	"13"	"165"	"0"	"165"	"0"
"289"	"165"	"101"	"14"	"112"	"32"	"1"	"4"	"1"	"0"	"0"	"1"	"5"	"0"	"7"	"278"	"0"	"278"	"0"
"290"	"166"	"216"	"16"	"101"	"26"	"35"	"9"	"1"	"1"	"5"	"2"	"9"	"5"	"16"	"442"	"0"	"442"	"0"
"291"	"167"	"242"	"22"	"95"	"23"	"95"	"3"	"1"	"1"	"7"	"1"	"4"	"3"	"19"	"516"	"0"	"516"	"0"
"292"	"168"	"27"	"10"	"19"	"62"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"0"	"120"	"0"
"293"	"Total"	"2276"	"379"	"1059"	"305"	"815"	"35"	"12"	"14"	"35"	"25"	"67"	"50"	"216"	"5288"	"0"	"5288"	"0"
"294"	"B.F."	"29750"	"5045"	"20858"	"2606"	"2832"	"490"	"268"	"278"	"518"	"515"	"1201"	"778"	"3269"	"68408"	"0"	"68408"	"0"
"295"	"G. Total"	"32026"	"5424"	"21917"	"2911"	"3647"	"525"	"280"	"292"	"553"	"540"	"1268"	"828"	"3485"	"73696"	"0"	"73696"	"0"
"296"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"297"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"298"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"299"	"169"	"121"	"16"	"67"	"25"	"1"	"3"	"0"	"3"	"3"	"1"	"5"	"1"	"10"	"256"	"0"	"256"	"0"
"300"	"170"	"278"	"60"	"97"	"13"	"29"	"6"	"3"	"2"	"5"	"4"	"13"	"7"	"27"	"544"	"0"	"544"	"0"
"301"	"171"	"70"	"21"	"292"	"6"	"0"	"1"	"1"	"0"	"4"	"2"	"7"	"0"	"12"	"416"	"0"	"416"	"0"
"302"	"172"	"354"	"23"	"142"	"8"	"34"	"1"	"1"	"5"	"3"	"0"	"7"	"9"	"29"	"616"	"0"	"616"	"0"
"303"	"173"	"90"	"7"	"58"	"1"	"0"	"1"	"0"	"1"	"2"	"1"	"2"	"0"	"9"	"172"	"0"	"172"	"0"
"304"	"174"	"258"	"73"	"222"	"10"	"39"	"4"	"2"	"4"	"2"	"4"	"7"	"5"	"21"	"651"	"0"	"651"	"0"
"305"	"175"	"166"	"35"	"86"	"0"	"59"	"1"	"0"	"0"	"1"	"1"	"3"	"0"	"0"	"352"	"0"	"352"	"0"
"306"	"176"	"245"	"46"	"197"	"4"	"8"	"3"	"2"	"6"	"5"	"1"	"6"	"3"	"12"	"538"	"0"	"538"	"0"
"307"	"177"	"92"	"34"	"245"	"1"	"1"	"1"	"3"	"0"	"1"	"2"	"5"	"0"	"6"	"391"	"0"	"391"	"0"
"308"	"178"	"112"	"100"	"53"	"9"	"80"	"2"	"2"	"2"	"5"	"4"	"1"	"2"	"4"	"376"	"0"	"376"	"0"
"309"	"179"	"82"	"58"	"183"	"34"	"3"	"3"	"4"	"4"	"2"	"4"	"27"	"8"	"34"	"446"	"0"	"446"	"0"
"310"	"180"	"279"	"15"	"36"	"27"	"29"	"5"	"3"	"1"	"9"	"5"	"3"	"3"	"30"	"445"	"0"	"445"	"0"
"311"	"181"	"186"	"21"	"44"	"149"	"87"	"4"	"3"	"5"	"7"	"11"	"4"	"11"	"25"	"557"	"0"	"557"	"0"
"312"	"182"	"98"	"13"	"57"	"13"	"6"	"1"	"0"	"1"	"2"	"2"	"1"	"1"	"3"	"198"	"0"	"198"	"0"
"313"	"Total"	"2431"	"522"	"1779"	"300"	"376"	"36"	"24"	"34"	"51"	"42"	"91"	"50"	"222"	"5958"	"0"	"5958"	"0"
"314"	"B.F."	"32026"	"5424"	"21917"	"2911"	"3647"	"525"	"280"	"292"	"553"	"540"	"1268"	"828"	"3485"	"73696"	"0"	"73696"	"0"
"315"	"G. Total"	"34457"	"5946"	"23696"	"3211"	"4023"	"561"	"304"	"326"	"604"	"582"	"1359"	"878"	"3707"	"79654"	"0"	"79654"	"0"
"316"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"317"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"318"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"319"	"183"	"143"	"35"	"93"	"21"	"46"	"2"	"3"	"2"	"3"	"5"	"2"	"2"	"13"	"370"	"0"	"370"	"0"
"320"	"184"	"145"	"10"	"8"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"6"	"171"	"0"	"171"	"0"
"321"	"185"	"252"	"39"	"155"	"8"	"2"	"21"	"1"	"1"	"5"	"5"	"14"	"6"	"28"	"537"	"0"	"537"	"0"
"322"	"186"	"132"	"24"	"101"	"6"	"1"	"1"	"1"	"3"	"1"	"3"	"5"	"9"	"21"	"308"	"0"	"308"	"0"
"323"	"187"	"274"	"177"	"127"	"4"	"4"	"0"	"1"	"1"	"1"	"1"	"8"	"5"	"24"	"627"	"0"	"627"	"0"
"324"	"188"	"200"	"95"	"195"	"17"	"6"	"2"	"2"	"0"	"1"	"4"	"17"	"6"	"13"	"558"	"0"	"558"	"0"
"325"	"189"	"159"	"27"	"106"	"1"	"1"	"3"	"0"	"0"	"5"	"0"	"2"	"1"	"15"	"320"	"0"	"320"	"0"
"326"	"190"	"220"	"60"	"37"	"4"	"1"	"1"	"0"	"0"	"3"	"3"	"4"	"6"	"18"	"357"	"0"	"357"	"0"
"327"	"191"	"116"	"52"	"31"	"18"	"4"	"1"	"2"	"2"	"0"	"1"	"2"	"1"	"9"	"239"	"0"	"239"	"0"
"328"	"192"	"127"	"251"	"94"	"51"	"2"	"2"	"3"	"3"	"6"	"6"	"4"	"13"	"23"	"585"	"0"	"585"	"0"
"329"	"193"	"57"	"65"	"132"	"1"	"2"	"1"	"0"	"1"	"3"	"2"	"10"	"3"	"17"	"294"	"0"	"294"	"0"
"330"	"194"	"210"	"68"	"73"	"2"	"1"	"2"	"0"	"1"	"3"	"7"	"6"	"3"	"15"	"391"	"0"	"391"	"0"
"331"	"195"	"196"	"83"	"62"	"12"	"1"	"1"	"1"	"1"	"3"	"5"	"9"	"2"	"12"	"388"	"0"	"388"	"0"
"332"	"196"	"47"	"183"	"164"	"1"	"5"	"3"	"0"	"5"	"5"	"4"	"6"	"5"	"9"	"437"	"0"	"437"	"0"
"333"	"Total"	"2278"	"1169"	"1378"	"146"	"77"	"40"	"14"	"20"	"40"	"46"	"89"	"62"	"223"	"5582"	"0"	"5582"	"0"
"334"	"B.F."	"34457"	"5946"	"23696"	"3211"	"4023"	"561"	"304"	"326"	"604"	"582"	"1359"	"878"	"3707"	"79654"	"0"	"79654"	"0"
"335"	"G. Total"	"36735"	"7115"	"25074"	"3357"	"4100"	"601"	"318"	"346"	"644"	"628"	"1448"	"940"	"3930"	"85236"	"0"	"85236"	"0"
"336"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"337"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"338"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"339"	"197"	"90"	"109"	"248"	"6"	"2"	"1"	"2"	"2"	"1"	"3"	"6"	"7"	"17"	"494"	"0"	"494"	"0"
"340"	"198"	"26"	"88"	"171"	"31"	"2"	"2"	"1"	"0"	"1"	"0"	"9"	"3"	"7"	"341"	"0"	"341"	"0"
