"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"156"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"157"	"ROUND  6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"158"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"159"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"160"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"161"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"162"	"71"	"6"	"327"	"52"	"0"	"8"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"398"	"0"	"398"	"0"
"163"	"72"	"16"	"296"	"56"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"378"	"0"	"378"	"0"
"164"	"73"	"39"	"303"	"82"	"0"	"2"	"3"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"433"	"0"	"433"	"0"
"165"	"74"	"32"	"215"	"72"	"2"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"328"	"0"	"328"	"0"
"166"	"75"	"44"	"185"	"24"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"255"	"0"	"255"	"0"
"167"	"76"	"29"	"169"	"18"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"223"	"0"	"223"	"0"
"168"	"77"	"27"	"177"	"23"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"228"	"0"	"228"	"0"
"169"	"78"	"25"	"204"	"22"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"259"	"0"	"259"	"0"
"170"	"79"	"65"	"237"	"44"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"350"	"0"	"350"	"0"
"171"	"80"	"198"	"98"	"24"	"1"	"0"	"4"	"4"	"0"	"3"	"0"	"1"	"1"	"1"	"1"	"1"	"6"	"343"	"0"	"343"	"0"
"172"	"81"	"155"	"88"	"21"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"271"	"0"	"271"	"0"
"173"	"82"	"16"	"275"	"32"	"0"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"330"	"0"	"330"	"0"
"174"	"83"	"68"	"341"	"23"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"437"	"0"	"437"	"0"
"175"	"84"	"32"	"317"	"37"	"1"	"1"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"393"	"0"	"393"	"0"
"176"	"Total :-"	"752"	"3232"	"530"	"7"	"27"	"20"	"9"	"2"	"6"	"3"	"8"	"4"	"2"	"1"	"6"	"17"	"4626"	"0"	"4626"	"0"
"177"	"Till Last Total :-"	"2986"	"15827"	"3325"	"43"	"73"	"103"	"35"	"26"	"25"	"24"	"38"	"25"	"28"	"47"	"50"	"85"	"22740"	"0"	"22740"	"0"
"178"	"Grand Total
:-"	"3738"	"19059"	"3855"	"50"	"100"	"123"	"44"	"28"	"31"	"27"	"46"	"29"	"30"	"48"	"56"	"102"	"27366"	"0"	"27366"	"0"
"179"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"180"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"181"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"182"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"183"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"184"	"ROUND  7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"185"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"186"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"187"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"188"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"189"	"85"	"12"	"200"	"17"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"235"	"0"	"235"	"0"
"190"	"86"	"61"	"281"	"31"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"2"	"2"	"384"	"0"	"384"	"0"
"191"	"87"	"33"	"300"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"360"	"0"	"360"	"0"
"192"	"88"	"17"	"137"	"12"	"2"	"1"	"6"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"180"	"0"	"180"	"0"
"193"	"89"	"27"	"120"	"30"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"0"	"182"	"0"
"194"	"90"	"65"	"158"	"16"	"1"	"0"	"13"	"0"	"1"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"2"	"260"	"0"	"260"	"0"
"195"	"91"	"19"	"162"	"36"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"0"	"219"	"0"
"196"	"92"	"138"	"214"	"31"	"1"	"3"	"1"	"2"	"3"	"3"	"1"	"1"	"0"	"1"	"0"	"1"	"3"	"403"	"0"	"403"	"0"
"197"	"93"	"30"	"292"	"18"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"349"	"0"	"349"	"0"
"198"	"94"	"65"	"375"	"61"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"3"	"508"	"0"	"508"	"0"
"199"	"95"	"95"	"358"	"37"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"494"	"0"	"494"	"0"
"200"	"96"	"29"	"255"	"35"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"320"	"0"	"320"	"0"
"201"	"97"	"28"	"266"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"325"	"0"	"325"	"0"
"202"	"98"	"47"	"192"	"19"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"265"	"0"	"265"	"0"
"203"	"Total :-"	"666"	"3310"	"397"	"7"	"7"	"34"	"5"	"5"	"5"	"3"	"9"	"3"	"5"	"3"	"5"	"20"	"4484"	"0"	"4484"	"0"
"204"	"Till Last Total :-"	"3738"	"19059"	"3855"	"50"	"100"	"123"	"44"	"28"	"31"	"27"	"46"	"29"	"30"	"48"	"56"	"102"	"27366"	"0"	"27366"	"0"
"205"	"Grand Total
:-"	"4404"	"22369"	"4252"	"57"	"107"	"157"	"49"	"33"	"36"	"30"	"55"	"32"	"35"	"51"	"61"	"122"	"31850"	"0"	"31850"	"0"
"206"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"207"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"208"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"209"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"210"	"ROUND  8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"212"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"213"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"214"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"215"	"99"	"9"	"201"	"16"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"230"	"0"	"230"	"0"
"216"	"100"	"151"	"335"	"37"	"3"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"535"	"0"	"535"	"0"
"217"	"101"	"45"	"164"	"21"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"234"	"0"	"234"	"0"
"218"	"102"	"54"	"220"	"11"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"290"	"0"	"290"	"0"
"219"	"103"	"37"	"239"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"2"	"303"	"0"	"303"	"0"
"220"	"104"	"58"	"192"	"16"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"270"	"0"	"270"	"0"
"221"	"105"	"74"	"330"	"30"	"0"	"1"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"1"	"444"	"0"	"444"	"0"
"222"	"106"	"43"	"354"	"35"	"4"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"444"	"0"	"444"	"0"
"223"	"107"	"13"	"257"	"27"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"299"	"0"	"299"	"0"
"224"	"108"	"6"	"198"	"41"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"0"	"247"	"0"
"225"	"109"	"12"	"231"	"38"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"283"	"0"	"283"	"0"
"226"	"110"	"40"	"223"	"58"	"2"	"7"	"0"	"0"	"0"	"3"	"0"	"4"	"1"	"0"	"3"	"1"	"3"	"345"	"0"	"345"	"0"
"227"	"111"	"13"	"125"	"22"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"163"	"0"	"163"	"0"
"228"	"112"	"10"	"218"	"12"	"1"	"13"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"257"	"0"	"257"	"0"
"229"	"Total :-"	"565"	"3287"	"385"	"11"	"25"	"9"	"4"	"6"	"5"	"1"	"11"	"4"	"4"	"8"	"6"	"13"	"4344"	"0"	"4344"	"0"
"230"	"Till Last Total :-"	"4404"	"22369"	"4252"	"57"	"107"	"157"	"49"	"33"	"36"	"30"	"55"	"32"	"35"	"51"	"61"	"122"	"31850"	"0"	"31850"	"0"
"231"	"Grand Total
:-"	"4969"	"25656"	"4637"	"68"	"132"	"166"	"53"	"39"	"41"	"31"	"66"	"36"	"39"	"59"	"67"	"135"	"36194"	"0"	"36194"	"0"
"232"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"233"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"236"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"237"	"ROUND  9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"238"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"239"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"241"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"242"	"113"	"15"	"247"	"14"	"0"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"295"	"0"	"295"	"0"
"243"	"114"	"29"	"125"	"54"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"0"	"211"	"0"
"244"	"115"	"6"	"144"	"45"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"199"	"0"	"199"	"0"
"245"	"116"	"6"	"190"	"30"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"227"	"0"	"227"	"0"
"246"	"117"	"11"	"240"	"19"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"274"	"0"	"274"	"0"
"247"	"118"	"16"	"266"	"66"	"1"	"6"	"0"	"0"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"1"	"1"	"363"	"0"	"363"	"0"
"248"	"119"	"34"	"207"	"28"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"271"	"0"	"271"	"0"
"249"	"120"	"33"	"136"	"37"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"209"	"0"	"209"	"0"
"250"	"121"	"15"	"276"	"39"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"335"	"0"	"335"	"0"
"251"	"122"	"50"	"204"	"75"	"1"	"1"	"4"	"0"	"1"	"1"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"342"	"0"	"342"	"0"
"252"	"123"	"10"	"239"	"31"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"284"	"0"	"284"	"0"
"253"	"124"	"2"	"116"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"131"	"0"	"131"	"0"
"254"	"125"	"31"	"179"	"10"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"225"	"0"	"225"	"0"
"255"	"126"	"26"	"201"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"243"	"0"	"243"	"0"
"256"	"Total :-"	"284"	"2770"	"472"	"4"	"32"	"8"	"1"	"3"	"2"	"6"	"7"	"6"	"2"	"1"	"5"	"6"	"3609"	"0"	"3609"	"0"
"257"	"Till Last Total :-"	"4969"	"25656"	"4637"	"68"	"132"	"166"	"53"	"39"	"41"	"31"	"66"	"36"	"39"	"59"	"67"	"135"	"36194"	"0"	"36194"	"0"
"258"	"Grand Total
:-"	"5253"	"28426"	"5109"	"72"	"164"	"174"	"54"	"42"	"43"	"37"	"73"	"42"	"41"	"60"	"72"	"141"	"39803"	"0"	"39803"	"0"
"259"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"260"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"262"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"263"	"ROUND  10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"266"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"267"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"268"	"127"	"19"	"198"	"25"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"243"	"0"	"243"	"0"
"269"	"128"	"9"	"231"	"22"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"266"	"0"	"266"	"0"
"270"	"129"	"23"	"232"	"27"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"283"	"0"	"283"	"0"
"271"	"130"	"27"	"236"	"33"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"300"	"0"	"300"	"0"
"272"	"131"	"30"	"233"	"18"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"1"	"3"	"291"	"0"	"291"	"0"
"273"	"132"	"13"	"311"	"35"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"365"	"0"	"365"	"0"
"274"	"133"	"35"	"104"	"48"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"0"	"190"	"0"
"275"	"134"	"21"	"129"	"16"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"169"	"0"	"169"	"0"
"276"	"135"	"25"	"218"	"34"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"0"	"280"	"0"
"277"	"136"	"23"	"211"	"13"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"250"	"0"	"250"	"0"
"278"	"137"	"208"	"202"	"23"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"3"	"0"	"2"	"3"	"1"	"10"	"463"	"0"	"463"	"0"
"279"	"138"	"42"	"245"	"35"	"1"	"0"	"5"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"1"	"2"	"1"	"336"	"0"	"336"	"0"
"280"	"139"	"33"	"274"	"33"	"0"	"0"	"9"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"354"	"0"	"354"	"0"
"281"	"140"	"54"	"337"	"46"	"1"	"1"	"8"	"3"	"1"	"1"	"0"	"1"	"1"	"0"	"2"	"2"	"5"	"463"	"0"	"463"	"0"
"282"	"Total :-"	"562"	"3161"	"408"	"8"	"8"	"33"	"5"	"5"	"8"	"3"	"9"	"3"	"4"	"6"	"6"	"24"	"4253"	"0"	"4253"	"0"
"283"	"Till Last Total :-"	"5253"	"28426"	"5109"	"72"	"164"	"174"	"54"	"42"	"43"	"37"	"73"	"42"	"41"	"60"	"72"	"141"	"39803"	"0"	"39803"	"0"
"284"	"Grand Total
:-"	"5815"	"31587"	"5517"	"80"	"172"	"207"	"59"	"47"	"51"	"40"	"82"	"45"	"45"	"66"	"78"	"165"	"44056"	"0"	"44056"	"0"
"285"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"286"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"287"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"288"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"289"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"290"	"ROUND  11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"291"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"293"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"294"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"295"	"141"	"32"	"353"	"46"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"436"	"0"	"436"	"0"
"296"	"142"	"134"	"235"	"35"	"4"	"2"	"9"	"1"	"2"	"0"	"2"	"2"	"0"	"8"	"1"	"2"	"4"	"441"	"0"	"441"	"0"
"297"	"143"	"72"	"200"	"20"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"2"	"0"	"3"	"301"	"0"	"301"	"0"
"298"	"144"	"41"	"320"	"40"	"0"	"0"	"18"	"3"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"1"	"427"	"0"	"427"	"0"
"299"	"145"	"43"	"352"	"50"	"3"	"0"	"69"	"5"	"0"	"1"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"531"	"0"	"531"	"0"
"300"	"146"	"84"	"403"	"34"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"528"	"0"	"528"	"0"
"301"	"147"	"52"	"273"	"50"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"381"	"0"	"381"	"0"
"302"	"148"	"47"	"236"	"64"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"353"	"0"	"353"	"0"
"303"	"149"	"49"	"309"	"38"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"404"	"0"	"404"	"0"
"304"	"150"	"61"	"275"	"48"	"0"	"2"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"392"	"0"	"392"	"0"
"305"	"151"	"101"	"254"	"20"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"2"	"1"	"386"	"0"	"386"	"0"
