"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE HOUSE OF  THE PEOPLE FROM THE 9---ARARIA CONSTITUENCY PART-I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ParliamentConstituency :9---ARARIA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Form-20  (Part-I-A)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Assembly Constituency :49---Araria                                                                                                                                                No of Voters :220620"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"Candidates Name
----->
"149"	"135"	"194"	"9"	""	"0"	""	"13"	""	"2"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	"0"	""	"220"
"150"	"136"	"59"	"95"	""	"1"	""	"32"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	"0"	""	"190"
"151"	"137"	"59"	"426"	""	"3"	""	"88"	""	"5"	""	"5"	""	"1"	""	"2"	""	"1"	""	"0"	""	"1"	""	"1"	"3"	""	"595"
"152"	"138"	"67"	"177"	""	"1"	""	"32"	""	"0"	""	"0"	""	"2"	""	"2"	""	"2"	""	"0"	""	"0"	""	"0"	"3"	""	"286"
"153"	"139"	"35"	"200"	""	"0"	""	"43"	""	"1"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	"0"	""	"282"
"154"	"140"	"143"	"229"	""	"0"	""	"22"	""	"4"	""	"1"	""	"4"	""	"2"	""	"0"	""	"2"	""	"2"	""	"1"	"0"	""	"410"
"155"	"141"	"95"	"154"	""	"0"	""	"48"	""	"3"	""	"1"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"3"	"1"	""	"308"
"156"	"142"	"195"	"16"	""	"0"	""	"44"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"255"
"157"	"143"	"362"	"173"	""	"2"	""	"31"	""	"3"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"571"
"158"	"144"	"305"	"40"	""	"1"	""	"38"	""	"2"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"1"	""	"389"
"159"	"145"	"260"	"5"	""	"0"	""	"30"	""	"2"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	"0"	""	"299"
"160"	"146"	"428"	"7"	""	"1"	""	"34"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	"0"	""	"472"
"161"	"147"	"303"	"25"	""	"1"	""	"12"	""	"1"	""	"2"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	"1"	""	"348"
"162"	"148"	"308"	"206"	""	"3"	""	"40"	""	"2"	""	"1"	""	"1"	""	"3"	""	"2"	""	"1"	""	"1"	""	"0"	"1"	""	"569"
"163"	"149"	"711"	"12"	""	"0"	""	"13"	""	"6"	""	"0"	""	"0"	""	"2"	""	"2"	""	"0"	""	"1"	""	"1"	"2"	""	"750"
"164"	"150"	"464"	"116"	""	"13"	""	"53"	""	"3"	""	"9"	""	"0"	""	"7"	""	"5"	""	"2"	""	"1"	""	"1"	"0"	""	"674"
"165"	"151"	"422"	"63"	""	"10"	""	"92"	""	"9"	""	"5"	""	"6"	""	"0"	""	"9"	""	"3"	""	"2"	""	"2"	"7"	""	"630"
"166"	"152"	"451"	"3"	""	"0"	""	"19"	""	"2"	""	"0"	""	"1"	""	"2"	""	"4"	""	"2"	""	"1"	""	"0"	"2"	""	"487"
"167"	"153"	"417"	"53"	""	"3"	""	"18"	""	"1"	""	"1"	""	"8"	""	"9"	""	"6"	""	"3"	""	"1"	""	"1"	"1"	""	"522"
"168"	"154"	"283"	"189"	""	"5"	""	"31"	""	"6"	""	"1"	""	"2"	""	"5"	""	"6"	""	"0"	""	"4"	""	"1"	"2"	""	"535"
"169"	"155"	"254"	"64"	""	"2"	""	"85"	""	"6"	""	"2"	""	"1"	""	"5"	""	"3"	""	"1"	""	"0"	""	"0"	"1"	""	"424"
"170"	"156"	"243"	"2"	""	"3"	""	"45"	""	"3"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	"1"	""	"300"
"171"	"157"	"312"	"10"	""	"2"	""	"25"	""	"6"	""	"2"	""	"2"	""	"1"	""	"6"	""	"1"	""	"1"	""	"1"	"1"	""	"370"
"172"	"158"	"466"	"41"	""	"1"	""	"69"	""	"2"	""	"1"	""	"2"	""	"4"	""	"6"	""	"2"	""	"3"	""	"0"	"5"	""	"602"
"173"	"159"	"380"	"103"	""	"14"	""	"48"	""	"5"	""	"3"	""	"10"	""	"119"	""	"4"	""	"3"	""	"4"	""	"4"	"3"	""	"700"
"174"	"160"	"164"	"343"	""	"5"	""	"8"	""	"8"	""	"2"	""	"1"	""	"2"	""	"1"	""	"1"	""	"1"	""	"1"	"0"	""	"537"
"175"	"161"	"539"	"142"	""	"2"	""	"11"	""	"1"	""	"0"	""	"3"	""	"0"	""	"4"	""	"1"	""	"0"	""	"3"	"1"	""	"707"
"176"	"162"	"465"	"19"	""	"6"	""	"70"	""	"6"	""	"1"	""	"1"	""	"0"	""	"2"	""	"0"	""	"2"	""	"2"	"2"	""	"576"
"177"	"163"	"740"	"18"	""	"5"	""	"41"	""	"4"	""	"1"	""	"1"	""	"5"	""	"2"	""	"2"	""	"2"	""	"2"	"2"	""	"825"
"178"	"164"	"309"	"14"	""	"4"	""	"26"	""	"1"	""	"1"	""	"1"	""	"4"	""	"3"	""	"0"	""	"1"	""	"0"	"0"	""	"364"
"179"	"165"	"753"	"16"	""	"4"	""	"66"	""	"8"	""	"0"	""	"2"	""	"1"	""	"1"	""	"2"	""	"1"	""	"1"	"5"	""	"860"
"180"	"166"	"206"	"324"	""	"2"	""	"246"	""	"8"	""	"3"	""	"2"	""	"5"	""	"0"	""	"1"	""	"3"	""	"0"	"0"	""	"800"
"181"	"167"	"325"	"106"	""	"2"	""	"96"	""	"5"	""	"0"	""	"2"	""	"1"	""	"5"	""	"2"	""	"1"	""	"1"	"2"	""	"548"
"182"	"168"	"110"	"414"	""	"15"	""	"29"	""	"7"	""	"1"	""	"4"	""	"1"	""	"6"	""	"0"	""	"2"	""	"6"	"1"	""	"596"
"183"	"169"	"412"	"89"	""	"5"	""	"21"	""	"5"	""	"2"	""	"3"	""	"3"	""	"6"	""	"1"	""	"11"	""	"1"	"3"	""	"562"
"184"	"170"	"109"	"308"	""	"6"	""	"10"	""	"3"	""	"0"	""	"1"	""	"3"	""	"3"	""	"0"	""	"5"	""	"3"	"1"	""	"452"
"185"	"171"	"356"	"202"	""	"4"	""	"72"	""	"2"	""	"4"	""	"6"	""	"4"	""	"2"	""	"0"	""	"0"	""	"1"	"1"	""	"654"
"186"	"172"	"401"	"44"	""	"6"	""	"24"	""	"4"	""	"1"	""	"2"	""	"2"	""	"2"	""	"0"	""	"2"	""	"1"	"2"	""	"491"
"187"	"173"	"257"	"184"	""	"4"	""	"22"	""	"0"	""	"1"	""	"2"	""	"2"	""	"3"	""	"0"	""	"0"	""	"1"	"0"	""	"476"
"188"	"174"	"163"	"327"	""	"13"	""	"69"	""	"5"	""	"2"	""	"2"	""	"6"	""	"4"	""	"1"	""	"1"	""	"0"	"2"	""	"595"
"189"	"175"	"179"	"451"	""	"13"	""	"30"	""	"4"	""	"1"	""	"2"	""	"6"	""	"4"	""	"0"	""	"8"	""	"1"	"4"	""	"703"
"190"	"176"	"420"	"133"	""	"4"	""	"68"	""	"5"	""	"1"	""	"0"	""	"11"	""	"1"	""	"1"	""	"0"	""	"0"	"3"	""	"647"
"191"	"177"	"339"	"94"	""	"8"	""	"60"	""	"4"	""	"2"	""	"1"	""	"5"	""	"1"	""	"0"	""	"0"	""	"0"	"2"	""	"516"
"192"	"178"	"149"	"190"	""	"1"	""	"32"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"373"
"193"	"179"	"161"	"110"	""	"0"	""	"21"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"294"
"194"	"180"	"94"	"363"	""	"7"	""	"21"	""	"2"	""	"1"	""	"0"	""	"3"	""	"2"	""	"1"	""	"0"	""	"1"	"1"	""	"496"
"195"	"181"	"554"	"55"	""	"0"	""	"24"	""	"4"	""	"2"	""	"1"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	"0"	""	"643"
"196"	"182"	"273"	"17"	""	"2"	""	"57"	""	"7"	""	"0"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	""	"0"	"2"	""	"361"
"197"	"183"	"129"	"16"	""	"1"	""	"22"	""	"2"	""	"2"	""	"1"	""	"4"	""	"2"	""	"3"	""	"1"	""	"3"	"0"	""	"186"
"198"	"184"	"29"	"393"	""	"7"	""	"15"	""	"0"	""	"0"	""	"6"	""	"2"	""	"2"	""	"1"	""	"1"	""	"2"	"1"	""	"459"
"199"	"185"	"92"	"165"	""	"5"	""	"26"	""	"1"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	"2"	""	"294"
"200"	"186"	"269"	"127"	""	"8"	""	"79"	""	"5"	""	"0"	""	"3"	""	"39"	""	"6"	""	"1"	""	"3"	""	"4"	"4"	""	"548"
"201"	"187"	"174"	"190"	""	"11"	""	"92"	""	"2"	""	"0"	""	"6"	""	"10"	""	"8"	""	"5"	""	"1"	""	"6"	"4"	""	"509"
"202"	"188"	"139"	"211"	""	"8"	""	"160"	""	"15"	""	"0"	""	"2"	""	"3"	""	"3"	""	"1"	""	"3"	""	"5"	"5"	""	"555"
"203"	"189"	"140"	"269"	""	"1"	""	"65"	""	"3"	""	"2"	""	"2"	""	"3"	""	"2"	""	"1"	""	"1"	""	"2"	"0"	""	"491"
"204"	"190"	"288"	"10"	""	"1"	""	"105"	""	"5"	""	"1"	""	"0"	""	"4"	""	"3"	""	"1"	""	"0"	""	"0"	"2"	""	"420"
"205"	"191"	"338"	"6"	""	"3"	""	"37"	""	"4"	""	"2"	""	"1"	""	"1"	""	"6"	""	"0"	""	"1"	""	"0"	"1"	""	"400"
"206"	"192"	"71"	"278"	""	"8"	""	"58"	""	"2"	""	"0"	""	"2"	""	"6"	""	"1"	""	"5"	""	"2"	""	"0"	"2"	""	"435"
"207"	"193"	"12"	"91"	""	"2"	""	"18"	""	"4"	""	"0"	""	"2"	""	"1"	""	"0"	""	"1"	""	"1"	""	"1"	"1"	""	"134"
"208"	"194"	"299"	"333"	""	"4"	""	"38"	""	"0"	""	"4"	""	"3"	""	"6"	""	"4"	""	"1"	""	"0"	""	"3"	"0"	""	"695"
"209"	"195"	"58"	"409"	""	"7"	""	"34"	""	"1"	""	"0"	""	"2"	""	"1"	""	"1"	""	"0"	""	"0"	""	"1"	"1"	""	"515"
"210"	"196"	"97"	"198"	""	"5"	""	"137"	""	"4"	""	"15"	""	"3"	""	"4"	""	"2"	""	"1"	""	"1"	""	"2"	"1"	""	"470"
"211"	"197"	"1"	"434"	""	"2"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"438"
"212"	"198"	"181"	"181"	""	"12"	""	"240"	""	"12"	""	"3"	""	"1"	""	"2"	""	"2"	""	"3"	""	"3"	""	"1"	"0"	""	"641"
"213"	"199"	"277"	"98"	""	"10"	""	"231"	""	"12"	""	"4"	""	"4"	""	"4"	""	"7"	""	"4"	""	"0"	""	"5"	"1"	""	"657"
"214"	"200"	"211"	"139"	""	"13"	""	"298"	""	"8"	""	"5"	""	"6"	""	"15"	""	"4"	""	"4"	""	"4"	""	"1"	"4"	""	"712"
"215"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes (Part I-A)"
"216"	""	"ZAKIR HUSSAIN KHAN"	"PRADEEP KUMAR SINGH"	""	""	"RAJA RAMAN BHASKAR"	"DR. SHAKEEL AHMAD KHAN"	""	""	"AYAJUDIN"	"KAMALI DEVI"	""	""	"NASIM AHMAD GHAZI"	"ABDUL GAFOOR"	""	""	"ABDUL WAHAB"	"OM PRAKASH"	""	""	"KANHAIYA KUMAR DAS"	"DINESH RATHOUR"	""	"NAND LAL PASWAN"	""
"217"	"1"	"2"	"3"	""	""	"4"	"5"	""	""	"6"	"7"	""	""	"8"	"9"	""	""	"10"	"11"	""	""	"12"	"13"	""	"14"	"15"
"218"	"201"	"171"	"229"	""	""	"7"	"71"	""	""	"8"	"2"	""	""	"0"	"14"	""	""	"3"	"2"	""	""	"2"	"7"	""	"2"	"518"
"219"	"202"	"154"	"4"	""	""	"1"	"219"	""	""	"4"	"3"	""	""	"2"	"4"	""	""	"6"	"3"	""	""	"2"	"1"	""	"3"	"406"
"220"	"203"	"73"	"150"	""	""	"11"	"212"	""	""	"14"	"3"	""	""	"0"	"3"	""	""	"1"	"1"	""	""	"2"	"1"	""	"4"	"475"
"221"	"204"	"139"	"185"	""	""	"5"	"100"	""	""	"3"	"3"	""	""	"4"	"2"	""	""	"5"	"6"	""	""	"4"	"5"	""	"3"	"464"
"222"	"205"	"157"	"24"	""	""	"1"	"70"	""	""	"5"	"0"	""	""	"0"	"2"	""	""	"4"	"0"	""	""	"0"	"0"	""	"3"	"266"
"223"	"206"	"109"	"12"	""	""	"4"	"155"	""	""	"6"	"0"	""	""	"4"	"1"	""	""	"4"	"0"	""	""	"1"	"2"	""	"0"	"298"
"224"	"207"	"281"	"48"	""	""	"4"	"347"	""	""	"14"	"1"	""	""	"3"	"6"	""	""	"3"	"2"	""	""	"1"	"2"	""	"2"	"714"
"225"	"208"	"121"	"88"	""	""	"8"	"312"	""	""	"3"	"1"	""	""	"1"	"2"	""	""	"2"	"1"	""	""	"1"	"0"	""	"2"	"542"
"226"	"Total:"	"54572"	"29540"	""	""	"870"	"8712"	""	""	"599"	"299"	""	""	"453"	"598"	""	""	"529"	"228"	""	""	"612"	"8227"	""	"386"	"105625"
"227"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"228"	"Date: 16/05/2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"229"	"Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"Assembly Constituency : 49---Araria"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"231"	"Form 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"232"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"233"	"ELECTION TO THE HOUSE OF  THE PEOPLE FROM THE 9---ARARIA CONSTITUENCY PART-I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	"Parliament Constituency : 9---ARARIA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	"Form-20  (Part-I-B)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"236"	"Assembly Constituency :49---Araria                                                                                                                                                No of Voters :220620"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"237"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"238"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"239"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"240"	"1"	"515"	""	"4"	""	"2"	""	"31"	""	"24"	""	"3"	""	"10"	""	"5"	""	"6"	""	"7"	""	"7"	"109"	""	"12"	"735"
"241"	"2"	"455"	""	"0"	""	"1"	""	"4"	""	"7"	""	"2"	""	"0"	""	"0"	""	"0"	""	"2"	""	"0"	"18"	""	"8"	"497"
"242"	"3"	"347"	""	"2"	""	"6"	""	"19"	""	"4"	""	"0"	""	"1"	""	"0"	""	"2"	""	"1"	""	"2"	"9"	""	"2"	"395"
"243"	"4"	"470"	""	"5"	""	"2"	""	"6"	""	"5"	""	"1"	""	"2"	""	"1"	""	"1"	""	"2"	""	"3"	"57"	""	"7"	"562"
"244"	"5"	"703"	""	"8"	""	"3"	""	"20"	""	"7"	""	"1"	""	"2"	""	"2"	""	"2"	""	"1"	""	"2"	"8"	""	"8"	"767"
"245"	"6"	"496"	""	"0"	""	"0"	""	"1"	""	"6"	""	"2"	""	"1"	""	"2"	""	"1"	""	"0"	""	"1"	"22"	""	"6"	"538"
"246"	"7"	"465"	""	"3"	""	"6"	""	"18"	""	"1"	""	"1"	""	"0"	""	"2"	""	"3"	""	"2"	""	"2"	"59"	""	"3"	"565"
"247"	"8"	"462"	""	"2"	""	"4"	""	"10"	""	"3"	""	"1"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	"5"	""	"4"	"494"
"248"	"9"	"477"	""	"1"	""	"1"	""	"4"	""	"5"	""	"3"	""	"0"	""	"1"	""	"2"	""	"0"	""	"2"	"10"	""	"6"	"512"
"249"	"10"	"421"	""	"3"	""	"5"	""	"7"	""	"2"	""	"2"	""	"0"	""	"2"	""	"1"	""	"0"	""	"0"	"16"	""	"11"	"470"
"250"	"11"	"572"	""	"3"	""	"4"	""	"2"	""	"5"	""	"1"	""	"2"	""	"0"	""	"1"	""	"2"	""	"0"	"21"	""	"5"	"618"
"251"	"12"	"656"	""	"2"	""	"7"	""	"10"	""	"3"	""	"2"	""	"3"	""	"1"	""	"2"	""	"3"	""	"1"	"80"	""	"9"	"779"
"252"	"13"	"649"	""	"5"	""	"3"	""	"2"	""	"27"	""	"10"	""	"1"	""	"9"	""	"3"	""	"3"	""	"5"	"33"	""	"8"	"758"
"253"	"14"	"636"	""	"3"	""	"3"	""	"16"	""	"4"	""	"1"	""	"0"	""	"0"	""	"3"	""	"1"	""	"1"	"27"	""	"5"	"700"
"254"	"15"	"522"	""	"0"	""	"0"	""	"4"	""	"2"	""	"0"	""	"1"	""	"2"	""	"1"	""	"0"	""	"0"	"0"	""	"0"	"532"
"255"	"16"	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"0"
"256"	"17"	"349"	""	"1"	""	"2"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	""	"1"	""	"0"	"1"	""	"2"	"359"
"257"	"18"	"128"	""	"1"	""	"2"	""	"10"	""	"9"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"0"	""	"4"	"156"
"258"	"19"	"421"	""	"1"	""	"1"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"2"	""	"2"	"430"
"259"	"20"	"530"	""	"0"	""	"1"	""	"7"	""	"6"	""	"2"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"0"	""	"0"	"547"
"260"	"21"	"835"	""	"1"	""	"5"	""	"15"	""	"6"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	"2"	""	"4"	"870"
"261"	"22"	"607"	""	"0"	""	"2"	""	"0"	""	"1"	""	"1"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	"2"	""	"0"	"616"
"262"	"23"	"702"	""	"4"	""	"1"	""	"3"	""	"4"	""	"1"	""	"0"	""	"2"	""	"0"	""	"0"	""	"3"	"4"	""	"3"	"727"
"263"	"24"	"808"	""	"0"	""	"1"	""	"3"	""	"10"	""	"3"	""	"3"	""	"0"	""	"3"	""	"0"	""	"2"	"3"	""	"15"	"851"
"264"	"25"	"754"	""	"0"	""	"1"	""	"3"	""	"3"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"1"	"763"
"265"	"26"	"517"	""	"1"	""	"2"	""	"4"	""	"8"	""	"0"	""	"0"	""	"1"	""	"3"	""	"0"	""	"1"	"2"	""	"6"	"545"
"266"	"27"	"224"	""	"0"	""	"3"	""	"1"	""	"1"	""	"4"	""	"1"	""	"0"	""	"1"	""	"1"	""	"2"	"0"	""	"1"	"239"
"267"	"28"	"342"	""	"1"	""	"5"	""	"6"	""	"8"	""	"1"	""	"0"	""	"0"	""	"1"	""	"2"	""	"1"	"2"	""	"3"	"372"
"268"	"29"	"786"	""	"1"	""	"1"	""	"0"	""	"1"	""	"6"	""	"0"	""	"0"	""	"3"	""	"0"	""	"2"	"3"	""	"1"	"804"
"269"	"30"	"608"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"0"	""	"0"	"610"
"270"	"31"	"601"	""	"0"	""	"1"	""	"4"	""	"8"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	""	"1"	"0"	""	"6"	"624"
"271"	"32"	"376"	""	"0"	""	"1"	""	"1"	""	"24"	""	"6"	""	"3"	""	"4"	""	"7"	""	"3"	""	"3"	"7"	""	"9"	"444"
"272"	"33"	"432"	""	"2"	""	"5"	""	"11"	""	"1"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"5"	""	"1"	"459"
"273"	"34"	"425"	""	"1"	""	"0"	""	"0"	""	"6"	""	"1"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	"2"	""	"4"	"442"
"274"	"35"	"446"	""	"4"	""	"4"	""	"5"	""	"9"	""	"2"	""	"5"	""	"14"	""	"2"	""	"4"	""	"4"	"23"	""	"29"	"551"
"275"	"36"	"573"	""	"3"	""	"3"	""	"19"	""	"2"	""	"0"	""	"0"	""	"5"	""	"1"	""	"0"	""	"0"	"5"	""	"5"	"616"
"276"	"37"	"341"	""	"3"	""	"5"	""	"23"	""	"14"	""	"3"	""	"0"	""	"2"	""	"5"	""	"0"	""	"2"	"2"	""	"11"	"411"
"277"	"38"	"492"	""	"10"	""	"8"	""	"14"	""	"1"	""	"3"	""	"1"	""	"1"	""	"1"	""	"0"	""	"0"	"3"	""	"3"	"537"
"278"	"39"	"560"	""	"2"	""	"2"	""	"1"	""	"6"	""	"0"	""	"3"	""	"1"	""	"0"	""	"3"	""	"1"	"1"	""	"8"	"588"
"279"	"40"	"624"	""	"4"	""	"15"	""	"20"	""	"2"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"2"	"3"	""	"6"	"678"
"280"	"41"	"828"	""	"6"	""	"12"	""	"11"	""	"6"	""	"5"	""	"1"	""	"3"	""	"2"	""	"1"	""	"0"	"2"	""	"7"	"884"
"281"	"42"	"418"	""	"1"	""	"4"	""	"22"	""	"9"	""	"0"	""	"0"	""	"1"	""	"1"	""	"2"	""	"1"	"1"	""	"3"	"463"
"282"	"43"	"282"	""	"1"	""	"1"	""	"4"	""	"9"	""	"3"	""	"1"	""	"1"	""	"6"	""	"3"	""	"1"	"10"	""	"25"	"347"
"283"	"44"	"238"	""	"0"	""	"2"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"0"	""	"1"	"244"
"284"	"45"	"650"	""	"0"	""	"3"	""	"5"	""	"5"	""	"2"	""	"2"	""	"2"	""	"2"	""	"1"	""	"0"	"2"	""	"5"	"679"
"285"	"46"	"594"	""	"1"	""	"4"	""	"0"	""	"7"	""	"6"	""	"1"	""	"3"	""	"6"	""	"3"	""	"4"	"4"	""	"3"	"636"
"286"	"47"	"530"	""	"1"	""	"5"	""	"8"	""	"1"	""	"3"	""	"0"	""	"4"	""	"3"	""	"1"	""	"2"	"3"	""	"7"	"568"
"287"	"48"	"628"	""	"0"	""	"2"	""	"2"	""	"2"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	""	"1"	"1"	""	"3"	"642"
"288"	"49"	"628"	""	"1"	""	"0"	""	"3"	""	"33"	""	"12"	""	"3"	""	"2"	""	"1"	""	"3"	""	"3"	"3"	""	"7"	"699"
"289"	"50"	"512"	""	"3"	""	"6"	""	"22"	""	"14"	""	"1"	""	"5"	""	"0"	""	"5"	""	"4"	""	"1"	"2"	""	"12"	"587"
"290"	"51"	"473"	""	"0"	""	"1"	""	"2"	""	"4"	""	"2"	""	"1"	""	"3"	""	"3"	""	"2"	""	"2"	"3"	""	"2"	"498"
"291"	"52"	"392"	""	"0"	""	"3"	""	"8"	""	"1"	""	"0"	""	"4"	""	"0"	""	"0"	""	"2"	""	"2"	"5"	""	"0"	"417"
"292"	"53"	"372"	""	"2"	""	"1"	""	"3"	""	"2"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"11"	""	"0"	"393"
"293"	"54"	"653"	""	"0"	""	"1"	""	"2"	""	"12"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	"1"	""	"4"	"675"
"294"	"55"	"814"	""	"2"	""	"2"	""	"12"	""	"14"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	"3"	""	"9"	"859"
"295"	"56"	"680"	""	"2"	""	"6"	""	"8"	""	"11"	""	"2"	""	"1"	""	"1"	""	"3"	""	"3"	""	"1"	"2"	""	"6"	"726"
"296"	"57"	"258"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"260"
"297"	"58"	"414"	""	"1"	""	"0"	""	"2"	""	"5"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"1"	""	"5"	"429"
"298"	"59"	"317"	""	"0"	""	"0"	""	"6"	""	"1"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"2"	"329"
"299"	"60"	"601"	""	"0"	""	"1"	""	"8"	""	"6"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	"4"	""	"0"	"623"
"300"	"61"	"685"	""	"5"	""	"6"	""	"16"	""	"3"	""	"4"	""	"3"	""	"2"	""	"6"	""	"1"	""	"6"	"1"	""	"3"	"741"
"301"	"62"	"503"	""	"1"	""	"1"	""	"0"	""	"13"	""	"0"	""	"1"	""	"0"	""	"4"	""	"0"	""	"2"	"8"	""	"13"	"546"
