"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-280450"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 189-MASAURHI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"153"	"72"	"162"	"247"	"7"	"14"	"6"	"9"	"1"	"3"	"6"	"13"	"7"	"50"	"17"	"11"	"18"	"23"	"594"	"0"	"594"	"0"
"154"	"73"	"257"	"83"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"2"	"350"	"0"	"350"	"0"
"155"	"74"	"165"	"193"	"7"	"3"	"0"	"0"	"0"	"2"	"4"	"2"	"0"	"29"	"11"	"5"	"7"	"8"	"436"	"0"	"436"	"0"
"156"	"75"	"79"	"105"	"3"	"2"	"1"	"0"	"0"	"0"	"2"	"2"	"0"	"5"	"2"	"2"	"2"	"4"	"209"	"0"	"209"	"0"
"157"	"76"	"193"	"133"	"7"	"6"	"1"	"0"	"0"	"1"	"3"	"4"	"2"	"35"	"7"	"7"	"4"	"20"	"423"	"0"	"423"	"0"
"158"	"77"	"255"	"59"	"3"	"32"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"2"	"1"	"4"	"7"	"369"	"0"	"369"	"0"
"159"	"78"	"5"	"28"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"35"	"0"	"35"	"0"
"160"	"79"	"5"	"235"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"245"	"0"	"245"	"0"
"161"	"80"	"157"	"47"	"8"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"228"	"0"	"228"	"0"
"162"	"81"	"46"	"488"	"17"	"7"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"3"	"2"	"5"	"13"	"13"	"598"	"0"	"598"	"0"
"163"	"82"	"14"	"290"	"9"	"2"	"0"	"2"	"1"	"1"	"2"	"1"	"0"	"5"	"1"	"3"	"9"	"4"	"344"	"0"	"344"	"0"
"164"	"83"	"43"	"197"	"4"	"14"	"2"	"2"	"1"	"1"	"1"	"2"	"0"	"5"	"2"	"2"	"4"	"5"	"285"	"0"	"285"	"0"
"165"	"84"	"221"	"91"	"8"	"8"	"1"	"4"	"3"	"1"	"4"	"7"	"4"	"80"	"7"	"2"	"6"	"10"	"457"	"0"	"457"	"0"
"166"	"Total :-"	"1861"	"2490"	"93"	"117"	"18"	"20"	"8"	"9"	"25"	"38"	"18"	"215"	"53"	"42"	"84"	"111"	"5202"	"0"	"5202"	"0"
"167"	"Till Last Total :-"	"12861"	"8391"	"434"	"599"	"121"	"121"	"83"	"58"	"99"	"309"	"103"	"2314"	"260"	"151"	"237"	"585"	"26726"	"0"	"26726"	"0"
"168"	"Grand Total
:-"	"14722"	"10881"	"527"	"716"	"139"	"141"	"91"	"67"	"124"	"347"	"121"	"2529"	"313"	"193"	"321"	"696"	"31928"	"0"	"31928"	"0"
"169"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"170"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"171"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"172"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"173"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"174"	"ROUND  7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"175"	"Total No. of electors in Assembly Constituency/Segment:-280450"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"176"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 189-MASAURHI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"177"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"178"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"179"	"85"	"74"	"9"	"2"	"15"	"4"	"2"	"1"	"2"	"0"	"6"	"0"	"72"	"0"	"1"	"0"	"3"	"191"	"0"	"191"	"0"
"180"	"86"	"68"	"131"	"6"	"2"	"2"	"0"	"2"	"0"	"0"	"1"	"1"	"50"	"8"	"1"	"0"	"2"	"274"	"0"	"274"	"0"
"181"	"87"	"162"	"68"	"5"	"27"	"3"	"2"	"2"	"2"	"3"	"8"	"1"	"106"	"18"	"1"	"1"	"8"	"417"	"0"	"417"	"0"
"182"	"88"	"310"	"107"	"9"	"11"	"4"	"1"	"3"	"2"	"1"	"4"	"10"	"117"	"7"	"1"	"6"	"14"	"607"	"0"	"607"	"0"
"183"	"89"	"39"	"34"	"4"	"2"	"6"	"2"	"3"	"0"	"2"	"11"	"0"	"141"	"20"	"2"	"0"	"7"	"273"	"0"	"273"	"0"
"184"	"90"	"209"	"17"	"1"	"23"	"0"	"0"	"1"	"1"	"0"	"10"	"2"	"76"	"7"	"1"	"1"	"13"	"362"	"0"	"362"	"0"
"185"	"91"	"188"	"93"	"6"	"2"	"2"	"1"	"1"	"0"	"0"	"5"	"0"	"17"	"4"	"1"	"0"	"0"	"320"	"0"	"320"	"0"
"186"	"92"	"179"	"52"	"0"	"14"	"0"	"0"	"0"	"0"	"2"	"7"	"2"	"14"	"3"	"1"	"1"	"9"	"284"	"0"	"284"	"0"
"187"	"93"	"104"	"31"	"18"	"27"	"3"	"0"	"2"	"2"	"0"	"7"	"3"	"13"	"6"	"2"	"3"	"16"	"237"	"0"	"237"	"0"
"188"	"94"	"209"	"25"	"4"	"2"	"4"	"0"	"1"	"1"	"2"	"10"	"2"	"139"	"7"	"2"	"0"	"6"	"414"	"0"	"414"	"0"
"189"	"95"	"279"	"18"	"5"	"66"	"4"	"2"	"0"	"2"	"3"	"7"	"3"	"75"	"9"	"2"	"7"	"15"	"497"	"0"	"497"	"0"
"190"	"96"	"329"	"5"	"4"	"23"	"2"	"3"	"1"	"1"	"1"	"2"	"2"	"15"	"3"	"1"	"0"	"11"	"403"	"0"	"403"	"0"
"191"	"97"	"134"	"6"	"9"	"5"	"3"	"3"	"3"	"0"	"4"	"7"	"8"	"83"	"7"	"7"	"6"	"11"	"296"	"0"	"296"	"0"
"192"	"98"	"11"	"376"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"8"	"4"	"406"	"0"	"406"	"0"
"193"	"Total :-"	"2295"	"972"	"76"	"219"	"37"	"16"	"21"	"13"	"18"	"86"	"34"	"919"	"99"	"24"	"33"	"119"	"4981"	"0"	"4981"	"0"
"194"	"Till Last Total :-"	"14722"	"10881"	"527"	"716"	"139"	"141"	"91"	"67"	"124"	"347"	"121"	"2529"	"313"	"193"	"321"	"696"	"31928"	"0"	"31928"	"0"
"195"	"Grand Total
:-"	"17017"	"11853"	"603"	"935"	"176"	"157"	"112"	"80"	"142"	"433"	"155"	"3448"	"412"	"217"	"354"	"815"	"36909"	"0"	"36909"	"0"
"196"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"197"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"198"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"199"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"200"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"201"	"ROUND  8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"202"	"Total No. of electors in Assembly Constituency/Segment:-280450"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"203"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 189-MASAURHI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"205"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"206"	"99"	"6"	"100"	"1"	"3"	"3"	"3"	"0"	"1"	"3"	"4"	"3"	"115"	"3"	"3"	"3"	"7"	"258"	"0"	"258"	"0"
"207"	"100"	"30"	"340"	"9"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"1"	"4"	"1"	"0"	"15"	"6"	"410"	"0"	"410"	"0"
"208"	"101"	"67"	"341"	"10"	"2"	"0"	"2"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"0"	"4"	"4"	"435"	"0"	"435"	"0"
"209"	"102"	"54"	"196"	"4"	"0"	"0"	"1"	"1"	"0"	"1"	"3"	"0"	"1"	"0"	"3"	"7"	"4"	"275"	"0"	"275"	"0"
"210"	"103"	"12"	"34"	"1"	"0"	"3"	"2"	"0"	"0"	"2"	"5"	"6"	"133"	"0"	"2"	"3"	"4"	"207"	"0"	"207"	"0"
"211"	"104"	"94"	"314"	"10"	"5"	"2"	"2"	"2"	"1"	"1"	"3"	"2"	"36"	"5"	"4"	"16"	"9"	"506"	"0"	"506"	"0"
"212"	"105"	"143"	"234"	"11"	"41"	"3"	"1"	"1"	"0"	"0"	"1"	"1"	"15"	"2"	"0"	"7"	"8"	"468"	"0"	"468"	"0"
"213"	"106"	"13"	"282"	"16"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"6"	"4"	"326"	"0"	"326"	"0"
"214"	"107"	"106"	"260"	"5"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"4"	"70"	"12"	"1"	"7"	"7"	"477"	"0"	"477"	"0"
"215"	"108"	"44"	"43"	"1"	"28"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"32"	"2"	"1"	"0"	"0"	"154"	"0"	"154"	"0"
"216"	"109"	"150"	"70"	"3"	"35"	"1"	"2"	"1"	"0"	"2"	"2"	"0"	"8"	"1"	"1"	"2"	"10"	"288"	"0"	"288"	"0"
"217"	"110"	"346"	"67"	"3"	"8"	"1"	"2"	"0"	"1"	"3"	"6"	"2"	"26"	"7"	"4"	"5"	"23"	"504"	"0"	"504"	"0"
"218"	"111"	"42"	"252"	"12"	"0"	"2"	"1"	"1"	"2"	"0"	"5"	"0"	"20"	"6"	"5"	"5"	"7"	"360"	"0"	"360"	"0"
"219"	"112"	"30"	"317"	"8"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"17"	"15"	"395"	"0"	"395"	"0"
"220"	"Total :-"	"1137"	"2850"	"94"	"125"	"16"	"20"	"9"	"9"	"13"	"36"	"21"	"462"	"40"	"26"	"97"	"108"	"5063"	"0"	"5063"	"0"
"221"	"Till Last Total :-"	"17017"	"11853"	"603"	"935"	"176"	"157"	"112"	"80"	"142"	"433"	"155"	"3448"	"412"	"217"	"354"	"815"	"36909"	"0"	"36909"	"0"
"222"	"Grand Total
:-"	"18154"	"14703"	"697"	"1060"	"192"	"177"	"121"	"89"	"155"	"469"	"176"	"3910"	"452"	"243"	"451"	"923"	"41972"	"0"	"41972"	"0"
"223"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"224"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"225"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"226"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"227"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"228"	"ROUND  9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"229"	"Total No. of electors in Assembly Constituency/Segment:-280450"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 189-MASAURHI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"231"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"232"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"233"	"113"	"11"	"132"	"9"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"160"	"0"	"160"	"0"
"234"	"114"	"19"	"117"	"3"	"1"	"1"	"1"	"0"	"3"	"0"	"3"	"2"	"27"	"5"	"2"	"4"	"5"	"193"	"0"	"193"	"0"
"235"	"115"	"208"	"74"	"4"	"0"	"0"	"3"	"0"	"0"	"0"	"3"	"1"	"4"	"1"	"1"	"8"	"8"	"315"	"0"	"315"	"0"
"236"	"116"	"157"	"49"	"5"	"44"	"3"	"2"	"1"	"2"	"1"	"5"	"1"	"11"	"5"	"5"	"9"	"11"	"311"	"0"	"311"	"0"
"237"	"117"	"113"	"221"	"6"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"2"	"1"	"2"	"3"	"7"	"359"	"0"	"359"	"0"
"238"	"118"	"25"	"203"	"7"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"0"	"0"	"1"	"1"	"7"	"11"	"260"	"0"	"260"	"0"
"239"	"119"	"274"	"210"	"7"	"8"	"2"	"5"	"0"	"1"	"4"	"1"	"2"	"4"	"2"	"4"	"7"	"16"	"547"	"0"	"547"	"0"
"240"	"120"	"540"	"42"	"8"	"1"	"1"	"3"	"2"	"1"	"2"	"6"	"0"	"2"	"2"	"4"	"2"	"20"	"636"	"0"	"636"	"0"
"241"	"121"	"168"	"138"	"6"	"1"	"1"	"2"	"0"	"1"	"1"	"1"	"1"	"5"	"1"	"1"	"2"	"4"	"333"	"0"	"333"	"0"
"242"	"122"	"118"	"131"	"8"	"62"	"4"	"2"	"1"	"2"	"5"	"7"	"3"	"11"	"4"	"8"	"6"	"17"	"389"	"0"	"389"	"0"
"243"	"123"	"223"	"4"	"4"	"1"	"6"	"3"	"2"	"1"	"2"	"3"	"3"	"40"	"6"	"1"	"2"	"10"	"311"	"0"	"311"	"0"
"244"	"124"	"100"	"258"	"8"	"30"	"2"	"2"	"0"	"0"	"0"	"2"	"1"	"7"	"4"	"0"	"9"	"7"	"430"	"0"	"430"	"0"
"245"	"125"	"169"	"57"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"4"	"10"	"251"	"0"	"251"	"0"
"246"	"126"	"42"	"155"	"1"	"2"	"0"	"1"	"1"	"2"	"2"	"4"	"0"	"33"	"3"	"0"	"2"	"1"	"249"	"0"	"249"	"0"
"247"	"Total :-"	"2167"	"1791"	"81"	"153"	"20"	"25"	"8"	"13"	"21"	"38"	"15"	"147"	"35"	"32"	"67"	"131"	"4744"	"0"	"4744"	"0"
"248"	"Till Last Total :-"	"18154"	"14703"	"697"	"1060"	"192"	"177"	"121"	"89"	"155"	"469"	"176"	"3910"	"452"	"243"	"451"	"923"	"41972"	"0"	"41972"	"0"
"249"	"Grand Total
:-"	"20321"	"16494"	"778"	"1213"	"212"	"202"	"129"	"102"	"176"	"507"	"191"	"4057"	"487"	"275"	"518"	"1054"	"46716"	"0"	"46716"	"0"
"250"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"251"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"252"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"253"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"255"	"ROUND  10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"256"	"Total No. of electors in Assembly Constituency/Segment:-280450"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"257"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 189-MASAURHI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"258"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"259"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"260"	"127"	"295"	"22"	"5"	"3"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"1"	"5"	"19"	"357"	"0"	"357"	"0"
"261"	"128"	"234"	"237"	"6"	"0"	"0"	"2"	"0"	"1"	"0"	"2"	"0"	"1"	"1"	"5"	"3"	"4"	"496"	"0"	"496"	"0"
"262"	"129"	"147"	"40"	"2"	"74"	"0"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"1"	"1"	"3"	"2"	"275"	"0"	"275"	"0"
"263"	"130"	"211"	"52"	"5"	"51"	"2"	"1"	"1"	"0"	"3"	"11"	"0"	"54"	"8"	"4"	"8"	"17"	"428"	"0"	"428"	"0"
"264"	"131"	"250"	"127"	"4"	"11"	"3"	"1"	"0"	"0"	"1"	"4"	"1"	"37"	"15"	"1"	"6"	"12"	"473"	"0"	"473"	"0"
"265"	"132"	"116"	"179"	"10"	"21"	"1"	"1"	"0"	"0"	"0"	"5"	"1"	"5"	"0"	"8"	"12"	"11"	"370"	"0"	"370"	"0"
"266"	"133"	"61"	"412"	"8"	"1"	"1"	"1"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"2"	"7"	"2"	"499"	"0"	"499"	"0"
"267"	"134"	"222"	"181"	"5"	"2"	"3"	"0"	"1"	"3"	"2"	"4"	"1"	"3"	"4"	"3"	"10"	"12"	"456"	"0"	"456"	"0"
"268"	"135"	"47"	"162"	"3"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"3"	"3"	"224"	"0"	"224"	"0"
"269"	"136"	"201"	"124"	"3"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"334"	"0"	"334"	"0"
"270"	"137"	"102"	"235"	"10"	"4"	"5"	"4"	"2"	"4"	"1"	"10"	"3"	"37"	"13"	"10"	"20"	"12"	"472"	"0"	"472"	"0"
"271"	"138"	"129"	"75"	"2"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"4"	"218"	"0"	"218"	"0"
"272"	"139"	"54"	"318"	"3"	"4"	"1"	"0"	"1"	"3"	"0"	"10"	"1"	"63"	"7"	"3"	"7"	"3"	"478"	"0"	"478"	"0"
"273"	"140"	"170"	"193"	"11"	"4"	"4"	"1"	"1"	"1"	"3"	"3"	"1"	"8"	"3"	"2"	"6"	"9"	"420"	"0"	"420"	"0"
"274"	"Total :-"	"2239"	"2357"	"77"	"180"	"22"	"12"	"8"	"15"	"13"	"55"	"11"	"210"	"56"	"42"	"93"	"110"	"5500"	"0"	"5500"	"0"
"275"	"Till Last Total :-"	"20321"	"16494"	"778"	"1213"	"212"	"202"	"129"	"102"	"176"	"507"	"191"	"4057"	"487"	"275"	"518"	"1054"	"46716"	"0"	"46716"	"0"
"276"	"Grand Total
:-"	"22560"	"18851"	"855"	"1393"	"234"	"214"	"137"	"117"	"189"	"562"	"202"	"4267"	"543"	"317"	"611"	"1164"	"52216"	"0"	"52216"	"0"
"277"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"278"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"280"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"282"	"ROUND  11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"283"	"Total No. of electors in Assembly Constituency/Segment:-280450"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"284"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 189-MASAURHI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"285"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"286"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"287"	"141"	"281"	"211"	"12"	"92"	"1"	"2"	"0"	"2"	"2"	"5"	"0"	"8"	"1"	"2"	"2"	"10"	"631"	"0"	"631"	"0"
"288"	"142"	"233"	"85"	"5"	"126"	"1"	"4"	"2"	"2"	"2"	"0"	"0"	"11"	"2"	"1"	"2"	"5"	"481"	"0"	"481"	"0"
"289"	"143"	"333"	"113"	"2"	"2"	"0"	"2"	"2"	"1"	"0"	"4"	"1"	"17"	"1"	"3"	"1"	"3"	"485"	"0"	"485"	"0"
"290"	"144"	"291"	"24"	"4"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"327"	"0"	"327"	"0"
"291"	"145"	"279"	"30"	"3"	"13"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"3"	"333"	"0"	"333"	"0"
"292"	"146"	"10"	"268"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"64"	"3"	"0"	"1"	"1"	"350"	"0"	"350"	"0"
"293"	"147"	"125"	"100"	"7"	"132"	"3"	"0"	"0"	"3"	"3"	"3"	"3"	"10"	"9"	"3"	"6"	"12"	"419"	"0"	"419"	"0"
"294"	"148"	"510"	"97"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"4"	"0"	"620"	"0"	"620"	"0"
"295"	"149"	"26"	"227"	"6"	"6"	"2"	"1"	"0"	"1"	"3"	"0"	"1"	"16"	"4"	"4"	"1"	"4"	"302"	"0"	"302"	"0"
"296"	"150"	"96"	"223"	"5"	"0"	"1"	"1"	"3"	"0"	"4"	"4"	"0"	"30"	"10"	"6"	"13"	"10"	"406"	"0"	"406"	"0"
"297"	"151"	"69"	"322"	"8"	"36"	"1"	"2"	"0"	"1"	"1"	"1"	"3"	"3"	"6"	"16"	"24"	"10"	"503"	"0"	"503"	"0"
"298"	"152"	"6"	"154"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"0"	"164"	"0"
"299"	"153"	"50"	"122"	"4"	"3"	"1"	"1"	"1"	"0"	"1"	"2"	"2"	"19"	"3"	"3"	"6"	"2"	"220"	"0"	"220"	"0"
"300"	"154"	"22"	"197"	"7"	"4"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"5"	"1"	"240"	"0"	"240"	"0"
"301"	"Total :-"	"2331"	"2173"	"68"	"415"	"14"	"18"	"9"	"11"	"17"	"21"	"10"	"185"	"39"	"41"	"66"	"63"	"5481"	"0"	"5481"	"0"
"302"	"Till Last Total :-"	"22560"	"18851"	"855"	"1393"	"234"	"214"	"137"	"117"	"189"	"562"	"202"	"4267"	"543"	"317"	"611"	"1164"	"52216"	"0"	"52216"	"0"
"303"	"Grand Total
:-"	"24891"	"21024"	"923"	"1808"	"248"	"232"	"146"	"128"	"206"	"583"	"212"	"4452"	"582"	"358"	"677"	"1227"	"57697"	"0"	"57697"	"0"
"304"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
