"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"154"	"73"	"77"	"127"	"6"	"0"	"2"	"1"	"0"	"0"	"1"	"2"	"0"	"30"	"1"	"1"	"4"	"4"	"256"	"0"	"256"	"0"
"155"	"74"	"168"	"95"	"8"	"1"	"0"	"0"	"1"	"0"	"0"	"5"	"0"	"6"	"0"	"0"	"3"	"3"	"290"	"0"	"290"	"0"
"156"	"75"	"130"	"142"	"8"	"16"	"2"	"3"	"0"	"0"	"1"	"5"	"1"	"19"	"3"	"0"	"3"	"7"	"340"	"0"	"340"	"0"
"157"	"76"	"314"	"75"	"11"	"1"	"1"	"2"	"0"	"1"	"1"	"2"	"3"	"22"	"4"	"1"	"0"	"11"	"449"	"0"	"449"	"0"
"158"	"77"	"183"	"61"	"8"	"2"	"0"	"2"	"0"	"0"	"0"	"25"	"2"	"6"	"2"	"3"	"2"	"8"	"304"	"0"	"304"	"0"
"159"	"78"	"212"	"63"	"10"	"6"	"2"	"2"	"3"	"0"	"0"	"58"	"0"	"71"	"1"	"0"	"0"	"3"	"431"	"0"	"431"	"0"
"160"	"79"	"90"	"21"	"13"	"72"	"2"	"5"	"2"	"1"	"2"	"90"	"3"	"58"	"16"	"8"	"6"	"10"	"399"	"0"	"399"	"0"
"161"	"80"	"242"	"57"	"8"	"21"	"2"	"1"	"1"	"0"	"0"	"8"	"3"	"25"	"4"	"0"	"3"	"11"	"386"	"0"	"386"	"0"
"162"	"81"	"336"	"27"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"367"	"0"	"367"	"0"
"163"	"82"	"387"	"64"	"10"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"5"	"3"	"0"	"0"	"2"	"473"	"0"	"473"	"0"
"164"	"83"	"525"	"51"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"579"	"0"	"579"	"0"
"165"	"84"	"432"	"36"	"0"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"14"	"0"	"0"	"0"	"3"	"490"	"0"	"490"	"0"
"166"	"Total :-"	"3350"	"985"	"91"	"157"	"14"	"21"	"10"	"5"	"9"	"202"	"16"	"326"	"46"	"20"	"27"	"81"	"5360"	"0"	"5360"	"0"
"167"	"Till Last Total :-"	"12987"	"9025"	"431"	"872"	"72"	"58"	"33"	"39"	"63"	"164"	"41"	"710"	"164"	"97"	"194"	"306"	"25256"	"0"	"25256"	"0"
"168"	"Grand Total
:-"	"16337"	"10010"	"522"	"1029"	"86"	"79"	"43"	"44"	"72"	"366"	"57"	"1036"	"210"	"117"	"221"	"387"	"30616"	"0"	"30616"	"0"
"169"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"170"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"171"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"172"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"173"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"174"	"ROUND  7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"175"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"176"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"177"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"178"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"179"	"85"	"55"	"221"	"5"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"5"	"12"	"303"	"0"	"303"	"0"
"180"	"86"	"37"	"434"	"12"	"2"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"1"	"1"	"5"	"5"	"501"	"0"	"501"	"0"
"181"	"87"	"109"	"98"	"3"	"5"	"1"	"2"	"0"	"1"	"2"	"1"	"1"	"12"	"2"	"1"	"1"	"9"	"248"	"0"	"248"	"0"
"182"	"88"	"405"	"14"	"9"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"1"	"437"	"0"	"437"	"0"
"183"	"89"	"140"	"191"	"3"	"16"	"0"	"2"	"3"	"1"	"2"	"4"	"4"	"10"	"5"	"5"	"12"	"18"	"416"	"0"	"416"	"0"
"184"	"90"	"201"	"69"	"4"	"1"	"2"	"2"	"0"	"1"	"0"	"4"	"0"	"7"	"6"	"0"	"0"	"3"	"300"	"0"	"300"	"0"
"185"	"91"	"88"	"52"	"2"	"4"	"0"	"1"	"0"	"0"	"0"	"4"	"0"	"2"	"2"	"1"	"2"	"2"	"160"	"0"	"160"	"0"
"186"	"92"	"178"	"152"	"5"	"20"	"0"	"3"	"0"	"1"	"0"	"2"	"1"	"2"	"4"	"3"	"0"	"8"	"379"	"0"	"379"	"0"
"187"	"93"	"238"	"98"	"7"	"20"	"2"	"3"	"1"	"3"	"1"	"7"	"0"	"3"	"0"	"2"	"2"	"9"	"396"	"0"	"396"	"0"
"188"	"94"	"191"	"62"	"2"	"9"	"3"	"1"	"0"	"1"	"0"	"8"	"2"	"44"	"2"	"2"	"4"	"8"	"339"	"0"	"339"	"0"
"189"	"95"	"318"	"51"	"2"	"41"	"4"	"0"	"0"	"1"	"2"	"9"	"0"	"67"	"10"	"2"	"3"	"12"	"522"	"0"	"522"	"0"
"190"	"96"	"411"	"44"	"9"	"20"	"1"	"0"	"2"	"0"	"3"	"1"	"4"	"14"	"5"	"3"	"3"	"9"	"529"	"0"	"529"	"0"
"191"	"97"	"244"	"65"	"7"	"15"	"1"	"1"	"0"	"0"	"1"	"6"	"0"	"2"	"10"	"6"	"0"	"6"	"364"	"0"	"364"	"0"
"192"	"98"	"119"	"139"	"12"	"8"	"3"	"0"	"0"	"0"	"0"	"1"	"3"	"3"	"4"	"2"	"7"	"6"	"307"	"0"	"307"	"0"
"193"	"Total :-"	"2734"	"1690"	"82"	"162"	"19"	"15"	"8"	"9"	"11"	"51"	"18"	"169"	"51"	"29"	"45"	"108"	"5201"	"0"	"5201"	"0"
"194"	"Till Last Total :-"	"16337"	"10010"	"522"	"1029"	"86"	"79"	"43"	"44"	"72"	"366"	"57"	"1036"	"210"	"117"	"221"	"387"	"30616"	"0"	"30616"	"0"
"195"	"Grand Total
:-"	"19071"	"11700"	"604"	"1191"	"105"	"94"	"51"	"53"	"83"	"417"	"75"	"1205"	"261"	"146"	"266"	"495"	"35817"	"0"	"35817"	"0"
"196"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"197"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"198"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"199"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"200"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"201"	"ROUND  8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"202"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"203"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"205"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"206"	"99"	"10"	"134"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"148"	"0"	"148"	"0"
"207"	"100"	"404"	"91"	"3"	"3"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"14"	"2"	"2"	"3"	"5"	"531"	"0"	"531"	"0"
"208"	"101"	"156"	"268"	"18"	"8"	"2"	"3"	"5"	"1"	"0"	"6"	"3"	"27"	"2"	"6"	"13"	"7"	"525"	"0"	"525"	"0"
"209"	"102"	"130"	"119"	"5"	"44"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"1"	"0"	"0"	"305"	"0"	"305"	"0"
"210"	"103"	"202"	"87"	"13"	"3"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"6"	"2"	"1"	"2"	"6"	"327"	"0"	"327"	"0"
"211"	"104"	"170"	"60"	"13"	"9"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"49"	"3"	"1"	"1"	"2"	"312"	"0"	"312"	"0"
"212"	"105"	"190"	"32"	"4"	"3"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"234"	"0"	"234"	"0"
"213"	"106"	"210"	"215"	"7"	"43"	"0"	"1"	"0"	"0"	"1"	"6"	"1"	"6"	"4"	"3"	"1"	"3"	"501"	"0"	"501"	"0"
"214"	"107"	"405"	"128"	"20"	"1"	"1"	"1"	"0"	"0"	"2"	"5"	"0"	"1"	"4"	"0"	"1"	"16"	"585"	"0"	"585"	"0"
"215"	"108"	"182"	"67"	"11"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"6"	"0"	"1"	"0"	"0"	"271"	"0"	"271"	"0"
"216"	"109"	"153"	"33"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"0"	"0"	"0"	"1"	"194"	"0"	"194"	"0"
"217"	"110"	"193"	"142"	"12"	"0"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"13"	"0"	"0"	"0"	"2"	"371"	"0"	"371"	"0"
"218"	"111"	"115"	"157"	"6"	"0"	"0"	"2"	"1"	"0"	"1"	"2"	"0"	"4"	"1"	"2"	"3"	"4"	"298"	"0"	"298"	"0"
"219"	"112"	"83"	"144"	"8"	"0"	"1"	"0"	"1"	"1"	"1"	"2"	"0"	"3"	"1"	"2"	"4"	"3"	"254"	"0"	"254"	"0"
"220"	"Total :-"	"2603"	"1677"	"122"	"115"	"11"	"13"	"9"	"6"	"7"	"32"	"7"	"135"	"19"	"20"	"28"	"52"	"4856"	"0"	"4856"	"0"
"221"	"Till Last Total :-"	"19071"	"11700"	"604"	"1191"	"105"	"94"	"51"	"53"	"83"	"417"	"75"	"1205"	"261"	"146"	"266"	"495"	"35817"	"0"	"35817"	"0"
"222"	"Grand Total
:-"	"21674"	"13377"	"726"	"1306"	"116"	"107"	"60"	"59"	"90"	"449"	"82"	"1340"	"280"	"166"	"294"	"547"	"40673"	"0"	"40673"	"0"
"223"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"224"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"225"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"226"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"227"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"228"	"ROUND  9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"229"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"231"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"232"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"233"	"113"	"43"	"130"	"15"	"1"	"0"	"3"	"1"	"3"	"0"	"3"	"3"	"23"	"4"	"0"	"2"	"10"	"241"	"0"	"241"	"0"
"234"	"114"	"172"	"182"	"8"	"4"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"5"	"3"	"1"	"1"	"6"	"387"	"0"	"387"	"0"
"235"	"115"	"329"	"6"	"1"	"19"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"4"	"364"	"0"	"364"	"0"
"236"	"116"	"20"	"232"	"7"	"3"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"5"	"1"	"1"	"8"	"2"	"283"	"0"	"283"	"0"
"237"	"117"	"50"	"329"	"7"	"13"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"7"	"1"	"412"	"0"	"412"	"0"
"238"	"118"	"47"	"262"	"11"	"28"	"1"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"5"	"7"	"366"	"0"	"366"	"0"
"239"	"119"	"38"	"220"	"17"	"59"	"3"	"1"	"1"	"1"	"2"	"3"	"2"	"2"	"2"	"2"	"4"	"2"	"359"	"0"	"359"	"0"
"240"	"120"	"29"	"235"	"5"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"4"	"6"	"292"	"0"	"292"	"0"
"241"	"121"	"92"	"346"	"2"	"15"	"1"	"3"	"2"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"3"	"7"	"474"	"0"	"474"	"0"
"242"	"122"	"25"	"241"	"1"	"9"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"6"	"4"	"293"	"0"	"293"	"0"
"243"	"123"	"197"	"24"	"3"	"2"	"2"	"2"	"1"	"3"	"1"	"4"	"2"	"23"	"3"	"3"	"2"	"7"	"279"	"0"	"279"	"0"
"244"	"124"	"140"	"63"	"1"	"1"	"3"	"2"	"1"	"0"	"0"	"7"	"2"	"32"	"5"	"2"	"3"	"8"	"270"	"0"	"270"	"0"
"245"	"125"	"175"	"245"	"19"	"8"	"1"	"0"	"0"	"1"	"1"	"2"	"3"	"3"	"3"	"5"	"10"	"9"	"485"	"0"	"485"	"0"
"246"	"126"	"140"	"100"	"6"	"45"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"2"	"298"	"0"	"298"	"0"
"247"	"Total :-"	"1497"	"2615"	"103"	"217"	"15"	"16"	"9"	"10"	"8"	"24"	"15"	"97"	"27"	"20"	"55"	"75"	"4803"	"0"	"4803"	"0"
"248"	"Till Last Total :-"	"21674"	"13377"	"726"	"1306"	"116"	"107"	"60"	"59"	"90"	"449"	"82"	"1340"	"280"	"166"	"294"	"547"	"40673"	"0"	"40673"	"0"
"249"	"Grand Total
:-"	"23171"	"15992"	"829"	"1523"	"131"	"123"	"69"	"69"	"98"	"473"	"97"	"1437"	"307"	"186"	"349"	"622"	"45476"	"0"	"45476"	"0"
"250"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"251"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"252"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"253"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"255"	"ROUND  10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"256"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"257"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"258"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"259"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"260"	"127"	"275"	"185"	"4"	"61"	"2"	"1"	"0"	"0"	"0"	"2"	"2"	"5"	"5"	"1"	"6"	"13"	"562"	"0"	"562"	"0"
"261"	"128"	"118"	"32"	"12"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"3"	"169"	"0"	"169"	"0"
"262"	"129"	"70"	"481"	"6"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"4"	"0"	"6"	"1"	"575"	"0"	"575"	"0"
"263"	"130"	"66"	"544"	"15"	"9"	"2"	"1"	"0"	"2"	"0"	"2"	"3"	"21"	"2"	"3"	"3"	"3"	"676"	"0"	"676"	"0"
"264"	"131"	"109"	"128"	"4"	"20"	"1"	"1"	"0"	"0"	"1"	"2"	"2"	"6"	"2"	"4"	"12"	"20"	"312"	"0"	"312"	"0"
"265"	"132"	"27"	"157"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"8"	"2"	"197"	"0"	"197"	"0"
"266"	"133"	"7"	"141"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"0"	"150"	"0"
"267"	"134"	"310"	"26"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"5"	"351"	"0"	"351"	"0"
"268"	"135"	"274"	"85"	"6"	"6"	"0"	"0"	"1"	"0"	"3"	"5"	"0"	"29"	"2"	"1"	"6"	"11"	"429"	"0"	"429"	"0"
"269"	"136"	"331"	"61"	"3"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"4"	"30"	"4"	"0"	"1"	"0"	"438"	"0"	"438"	"0"
"270"	"137"	"16"	"47"	"3"	"4"	"6"	"3"	"1"	"1"	"0"	"1"	"3"	"73"	"7"	"4"	"1"	"5"	"175"	"0"	"175"	"0"
"271"	"138"	"159"	"109"	"2"	"1"	"1"	"2"	"0"	"1"	"0"	"1"	"0"	"10"	"1"	"0"	"5"	"10"	"302"	"0"	"302"	"0"
"272"	"139"	"202"	"73"	"5"	"12"	"1"	"0"	"3"	"2"	"0"	"2"	"5"	"64"	"5"	"2"	"0"	"3"	"379"	"0"	"379"	"0"
"273"	"140"	"241"	"145"	"7"	"3"	"0"	"2"	"1"	"0"	"0"	"2"	"0"	"27"	"5"	"3"	"3"	"2"	"441"	"0"	"441"	"0"
"274"	"Total :-"	"2205"	"2214"	"73"	"123"	"15"	"13"	"7"	"6"	"5"	"18"	"21"	"268"	"39"	"20"	"51"	"78"	"5156"	"0"	"5156"	"0"
"275"	"Till Last Total :-"	"23171"	"15992"	"829"	"1523"	"131"	"123"	"69"	"69"	"98"	"473"	"97"	"1437"	"307"	"186"	"349"	"622"	"45476"	"0"	"45476"	"0"
"276"	"Grand Total
:-"	"25376"	"18206"	"902"	"1646"	"146"	"136"	"76"	"75"	"103"	"491"	"118"	"1705"	"346"	"206"	"400"	"700"	"50632"	"0"	"50632"	"0"
"277"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"278"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"280"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"282"	"ROUND  11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"283"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"284"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"285"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"286"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"287"	"141"	"86"	"132"	"2"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"25"	"3"	"1"	"2"	"6"	"263"	"0"	"263"	"0"
"288"	"142"	"17"	"545"	"11"	"7"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"3"	"7"	"7"	"600"	"0"	"600"	"0"
"289"	"143"	"6"	"239"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"249"	"0"	"249"	"0"
"290"	"144"	"250"	"78"	"14"	"7"	"6"	"3"	"0"	"1"	"5"	"6"	"3"	"12"	"6"	"5"	"4"	"19"	"419"	"0"	"419"	"0"
"291"	"145"	"81"	"34"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"119"	"0"	"119"	"0"
"292"	"146"	"3"	"342"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"353"	"0"	"353"	"0"
"293"	"147"	"86"	"311"	"4"	"2"	"0"	"2"	"0"	"2"	"0"	"4"	"0"	"2"	"2"	"2"	"5"	"9"	"431"	"0"	"431"	"0"
"294"	"148"	"29"	"87"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"123"	"0"	"123"	"0"
"295"	"149"	"80"	"364"	"5"	"3"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"3"	"2"	"2"	"3"	"6"	"471"	"0"	"471"	"0"
"296"	"150"	"246"	"82"	"3"	"3"	"2"	"2"	"1"	"5"	"3"	"5"	"3"	"35"	"9"	"5"	"4"	"11"	"419"	"0"	"419"	"0"
"297"	"151"	"264"	"70"	"4"	"7"	"3"	"3"	"2"	"2"	"1"	"6"	"1"	"41"	"4"	"3"	"1"	"4"	"416"	"0"	"416"	"0"
"298"	"152"	"182"	"171"	"4"	"15"	"9"	"7"	"0"	"1"	"1"	"12"	"3"	"99"	"6"	"0"	"7"	"6"	"523"	"0"	"523"	"0"
"299"	"153"	"79"	"210"	"7"	"4"	"3"	"2"	"0"	"0"	"2"	"3"	"3"	"73"	"5"	"1"	"4"	"14"	"410"	"0"	"410"	"0"
"300"	"154"	"21"	"196"	"17"	"25"	"1"	"0"	"0"	"0"	"1"	"3"	"0"	"26"	"3"	"4"	"14"	"5"	"316"	"0"	"316"	"0"
"301"	"Total :-"	"1430"	"2861"	"82"	"75"	"26"	"20"	"5"	"13"	"13"	"41"	"15"	"319"	"40"	"27"	"56"	"89"	"5112"	"0"	"5112"	"0"
"302"	"Till Last Total :-"	"25376"	"18206"	"902"	"1646"	"146"	"136"	"76"	"75"	"103"	"491"	"118"	"1705"	"346"	"206"	"400"	"700"	"50632"	"0"	"50632"	"0"
"303"	"Grand Total
:-"	"26806"	"21067"	"984"	"1721"	"172"	"156"	"81"	"88"	"116"	"532"	"133"	"2024"	"386"	"233"	"456"	"789"	"55744"	"0"	"55744"	"0"
"304"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"305"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"306"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"307"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
