"X.....................................................................................................................................................................................................Tabulation.of.Result.by.Additional.Counting.Staff......................................................................................................................................................................................................"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"
"1"	"ENTRY FORM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"Name of the Assembly  :  144 Matihani"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"Sl.No of
Polling Station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid votes"	"No of Rejected votes"	"Total"	"No.of Tendered votes"
"130"	"119"	"11"	"1"	"2"	"53"	"87"	"4"	"1"	"2"	"2"	"4"	"2"	"14"	"5"	"0"	"4"	"12"	"2"	"3"	"2"	"211"	"0"	"211"	"0"
"131"	"120"	"46"	"2"	"4"	"287"	"70"	"7"	"2"	"5"	"1"	"2"	"9"	"9"	"10"	"2"	"8"	"12"	"2"	"1"	"8"	"487"	"0"	"487"	"0"
"132"	"121"	"10"	"50"	"2"	"100"	"68"	"1"	"1"	"6"	"0"	"4"	"3"	"235"	"10"	"3"	"2"	"5"	"2"	"3"	"2"	"507"	"0"	"507"	"0"
"133"	"122"	"52"	"87"	"5"	"203"	"83"	"2"	"4"	"1"	"1"	"7"	"2"	"63"	"2"	"1"	"0"	"6"	"5"	"5"	"1"	"530"	"0"	"530"	"0"
"134"	"123"	"88"	"38"	"2"	"104"	"42"	"3"	"0"	"1"	"3"	"5"	"2"	"87"	"3"	"2"	"0"	"4"	"2"	"1"	"1"	"388"	"0"	"388"	"0"
"135"	"124"	"277"	"35"	"15"	"115"	"17"	"2"	"4"	"3"	"1"	"5"	"3"	"66"	"2"	"1"	"0"	"6"	"0"	"1"	"4"	"557"	"0"	"557"	"0"
"136"	"125"	"132"	"13"	"2"	"40"	"106"	"4"	"7"	"2"	"1"	"5"	"2"	"102"	"4"	"3"	"1"	"6"	"5"	"1"	"1"	"437"	"0"	"437"	"0"
"137"	"Sl.No of
Polling Station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid votes"	"No of Rejected votes"	"Total"	"No.of Tendered votes"
"138"	""	"Anil Chaudhary"	"Amita Bhushan"	"Chandrash ekhar Mahto"	"Dr. Monazir Hassan"	"Shatrughn a Prasad Singh"	"Kishori Prasad Mahto"	"Ram Sah"	"Amiya Kashyap 'Bikki'"	"Arun Kumar"	"Ashok Sah"	"Dilip Kumar"	"Narendra Kumar Singh"	"Narayan Prasad Hisariya"	"Ranjeet Paswan"	"Radha Raman Paswan"	"Ram Dayal Bharti"	"Ram Naresh Prasad Singh"	"Ramshray a Nishad"	"Sajjan Chaudhary"	""	""	""	""
"139"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"
"140"	"126"	"29"	"77"	"3"	"54"	"357"	"11"	"10"	"3"	"2"	"8"	"3"	"152"	"5"	"8"	"14"	"9"	"0"	"0"	"0"	"745"	"0"	"745"	"0"
"141"	"127"	"17"	"46"	"5"	"15"	"70"	"1"	"1"	"6"	"2"	"12"	"7"	"264"	"4"	"4"	"2"	"8"	"4"	"4"	"6"	"478"	"0"	"478"	"0"
"142"	"128"	"45"	"26"	"2"	"12"	"19"	"2"	"7"	"4"	"2"	"12"	"4"	"284"	"5"	"3"	"5"	"23"	"0"	"0"	"0"	"455"	"0"	"455"	"0"
"143"	"129"	"128"	"63"	"1"	"35"	"185"	"2"	"1"	"1"	"2"	"4"	"6"	"75"	"3"	"2"	"4"	"28"	"19"	"3"	"1"	"563"	"0"	"563"	"0"
"144"	"130"	"26"	"140"	"7"	"67"	"223"	"3"	"6"	"1"	"0"	"4"	"0"	"169"	"6"	"1"	"5"	"8"	"0"	"1"	"3"	"670"	"0"	"670"	"0"
"145"	"131"	"26"	"7"	"3"	"16"	"259"	"3"	"0"	"0"	"2"	"6"	"2"	"110"	"10"	"2"	"3"	"11"	"0"	"0"	"1"	"461"	"0"	"461"	"0"
"146"	"132"	"6"	"2"	"4"	"270"	"84"	"5"	"1"	"1"	"3"	"1"	"2"	"19"	"14"	"6"	"9"	"17"	"9"	"1"	"18"	"472"	"0"	"472"	"0"
"147"	"133"	"55"	"24"	"0"	"55"	"78"	"2"	"1"	"3"	"1"	"4"	"2"	"79"	"8"	"4"	"5"	"19"	"18"	"8"	"10"	"376"	"0"	"376"	"0"
"148"	"134"	"20"	"211"	"1"	"88"	"54"	"2"	"1"	"2"	"1"	"3"	"1"	"59"	"5"	"2"	"6"	"17"	"4"	"0"	"1"	"478"	"0"	"478"	"0"
"149"	"135"	"6"	"87"	"5"	"65"	"79"	"5"	"2"	"0"	"1"	"1"	"0"	"32"	"2"	"0"	"5"	"3"	"1"	"4"	"4"	"302"	"0"	"302"	"0"
"150"	"136"	"13"	"62"	"4"	"166"	"293"	"5"	"4"	"4"	"5"	"11"	"6"	"75"	"17"	"12"	"16"	"36"	"2"	"5"	"10"	"746"	"0"	"746"	"0"
"151"	"137"	"15"	"21"	"2"	"457"	"92"	"5"	"2"	"2"	"1"	"4"	"3"	"45"	"18"	"7"	"9"	"26"	"8"	"17"	"7"	"741"	"0"	"741"	"0"
"152"	"138"	"53"	"15"	"6"	"401"	"88"	"9"	"5"	"2"	"3"	"5"	"1"	"37"	"3"	"5"	"1"	"15"	"1"	"4"	"3"	"657"	"0"	"657"	"0"
"153"	"139"	"98"	"8"	"20"	"173"	"42"	"3"	"3"	"6"	"2"	"6"	"11"	"43"	"9"	"3"	"7"	"29"	"6"	"1"	"3"	"473"	"0"	"473"	"0"
"154"	"140"	"10"	"245"	"5"	"124"	"80"	"2"	"0"	"1"	"2"	"1"	"1"	"50"	"3"	"2"	"6"	"15"	"0"	"1"	"0"	"548"	"0"	"548"	"0"
"155"	"141"	"8"	"254"	"2"	"119"	"100"	"3"	"1"	"0"	"1"	"2"	"0"	"51"	"2"	"1"	"3"	"5"	"0"	"0"	"2"	"554"	"0"	"554"	"0"
"156"	"142"	"19"	"212"	"4"	"113"	"208"	"1"	"0"	"6"	"2"	"4"	"1"	"124"	"6"	"0"	"2"	"3"	"2"	"1"	"0"	"708"	"0"	"708"	"0"
"157"	"143"	"4"	"135"	"6"	"71"	"71"	"1"	"0"	"3"	"0"	"7"	"4"	"67"	"5"	"5"	"6"	"5"	"0"	"2"	"3"	"395"	"0"	"395"	"0"
"158"	"144"	"8"	"201"	"6"	"236"	"167"	"3"	"0"	"6"	"1"	"3"	"3"	"57"	"4"	"4"	"9"	"22"	"1"	"4"	"1"	"736"	"0"	"736"	"0"
"159"	"145"	"1"	"108"	"1"	"103"	"36"	"1"	"0"	"0"	"1"	"0"	"0"	"18"	"1"	"1"	"6"	"7"	"0"	"0"	"1"	"285"	"0"	"285"	"0"
"160"	"146"	"7"	"269"	"10"	"160"	"72"	"2"	"3"	"2"	"2"	"2"	"5"	"35"	"8"	"5"	"4"	"17"	"2"	"2"	"5"	"612"	"0"	"612"	"0"
"161"	"147"	"59"	"112"	"7"	"206"	"159"	"9"	"3"	"9"	"4"	"1"	"3"	"25"	"3"	"7"	"6"	"15"	"15"	"3"	"3"	"649"	"0"	"649"	"0"
"162"	"148"	"30"	"228"	"5"	"106"	"112"	"1"	"2"	"0"	"4"	"3"	"0"	"70"	"5"	"0"	"9"	"15"	"1"	"1"	"1"	"593"	"0"	"593"	"0"
"163"	"149"	"54"	"63"	"0"	"40"	"15"	"0"	"0"	"2"	"0"	"2"	"3"	"95"	"0"	"1"	"0"	"4"	"0"	"1"	"0"	"280"	"0"	"280"	"0"
"164"	"150"	"8"	"159"	"3"	"96"	"12"	"2"	"0"	"1"	"1"	"3"	"1"	"34"	"1"	"0"	"4"	"3"	"0"	"2"	"0"	"330"	"0"	"330"	"0"
"165"	"151"	"214"	"15"	"2"	"49"	"55"	"10"	"3"	"4"	"7"	"5"	"7"	"19"	"1"	"4"	"4"	"22"	"15"	"0"	"2"	"438"	"0"	"438"	"0"
"166"	"152"	"12"	"152"	"4"	"39"	"119"	"4"	"1"	"0"	"3"	"18"	"4"	"160"	"6"	"2"	"4"	"10"	"10"	"1"	"3"	"552"	"0"	"552"	"0"
"167"	"153"	"124"	"86"	"4"	"115"	"142"	"3"	"1"	"2"	"4"	"7"	"6"	"54"	"4"	"9"	"10"	"12"	"18"	"3"	"5"	"609"	"0"	"609"	"0"
"168"	"154"	"71"	"93"	"2"	"131"	"62"	"2"	"1"	"1"	"1"	"3"	"0"	"112"	"5"	"2"	"1"	"4"	"2"	"3"	"2"	"498"	"0"	"498"	"0"
"169"	"155"	"61"	"245"	"7"	"95"	"136"	"2"	"1"	"4"	"0"	"9"	"6"	"128"	"6"	"8"	"13"	"19"	"0"	"0"	"2"	"742"	"0"	"742"	"0"
"170"	"156"	"14"	"13"	"4"	"34"	"289"	"11"	"2"	"1"	"0"	"5"	"4"	"37"	"1"	"4"	"5"	"14"	"0"	"4"	"1"	"443"	"0"	"443"	"0"
"171"	"157"	"34"	"23"	"0"	"58"	"201"	"5"	"4"	"0"	"4"	"3"	"4"	"36"	"6"	"0"	"2"	"4"	"8"	"5"	"3"	"400"	"0"	"400"	"0"
"172"	"158"	"63"	"61"	"5"	"225"	"263"	"12"	"4"	"3"	"3"	"2"	"5"	"125"	"7"	"7"	"4"	"16"	"6"	"9"	"2"	"822"	"0"	"822"	"0"
"173"	"159"	"37"	"47"	"2"	"242"	"313"	"13"	"2"	"3"	"1"	"7"	"3"	"140"	"8"	"5"	"2"	"10"	"1"	"1"	"2"	"839"	"0"	"839"	"0"
"174"	"160"	"42"	"18"	"2"	"135"	"243"	"11"	"3"	"3"	"2"	"4"	"1"	"51"	"4"	"1"	"5"	"11"	"0"	"0"	"2"	"538"	"0"	"538"	"0"
"175"	"161"	"136"	"33"	"24"	"43"	"172"	"2"	"2"	"1"	"4"	"8"	"14"	"211"	"9"	"1"	"6"	"20"	"4"	"1"	"5"	"696"	"0"	"696"	"0"
"176"	"162"	"23"	"201"	"3"	"40"	"178"	"4"	"2"	"3"	"0"	"7"	"0"	"185"	"6"	"3"	"17"	"14"	"1"	"3"	"2"	"692"	"0"	"692"	"0"
"177"	"163"	"100"	"128"	"2"	"148"	"114"	"5"	"1"	"3"	"4"	"6"	"10"	"108"	"6"	"6"	"3"	"23"	"2"	"4"	"2"	"675"	"0"	"675"	"0"
"178"	"164"	"65"	"21"	"1"	"19"	"282"	"9"	"0"	"4"	"2"	"12"	"7"	"209"	"11"	"6"	"2"	"21"	"2"	"1"	"3"	"677"	"0"	"677"	"0"
"179"	"165"	"26"	"66"	"4"	"86"	"211"	"4"	"3"	"6"	"4"	"3"	"10"	"166"	"5"	"7"	"12"	"22"	"1"	"1"	"0"	"637"	"0"	"637"	"0"
"180"	"166"	"27"	"73"	"0"	"47"	"94"	"3"	"0"	"1"	"5"	"4"	"3"	"100"	"6"	"2"	"8"	"12"	"2"	"1"	"0"	"388"	"0"	"388"	"0"
"181"	"167"	"23"	"93"	"1"	"51"	"125"	"3"	"1"	"1"	"1"	"4"	"0"	"84"	"3"	"3"	"0"	"3"	"3"	"3"	"0"	"402"	"0"	"402"	"0"
"182"	"168"	"75"	"19"	"8"	"151"	"166"	"2"	"1"	"4"	"4"	"6"	"11"	"69"	"6"	"2"	"2"	"8"	"8"	"8"	"5"	"555"	"0"	"555"	"0"
"183"	"Sl.No of
Polling Station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid votes"	"No of Rejected votes"	"Total"	"No.of Tendered votes"
"184"	""	"Anil Chaudhary"	"Amita Bhushan"	"Chandrash ekhar Mahto"	"Dr. Monazir Hassan"	"Shatrughn a Prasad Singh"	"Kishori Prasad Mahto"	"Ram Sah"	"Amiya Kashyap 'Bikki'"	"Arun Kumar"	"Ashok Sah"	"Dilip Kumar"	"Narendra Kumar Singh"	"Narayan Prasad Hisariya"	"Ranjeet Paswan"	"Radha Raman Paswan"	"Ram Dayal Bharti"	"Ram Naresh Prasad Singh"	"Ramshray a Nishad"	"Sajjan Chaudhary"	""	""	""	""
"185"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"
"186"	"169"	"85"	"63"	"8"	"46"	"189"	"10"	"2"	"3"	"0"	"3"	"3"	"37"	"3"	"3"	"1"	"15"	"2"	"0"	"0"	"473"	"0"	"473"	"0"
"187"	"170"	"65"	"22"	"0"	"24"	"398"	"9"	"2"	"2"	"1"	"3"	"0"	"98"	"5"	"3"	"0"	"10"	"1"	"2"	"0"	"645"	"0"	"645"	"0"
"188"	"171"	"26"	"39"	"2"	"202"	"100"	"3"	"0"	"0"	"0"	"0"	"0"	"6"	"4"	"4"	"8"	"9"	"2"	"3"	"1"	"409"	"0"	"409"	"0"
"189"	"172"	"54"	"14"	"3"	"54"	"118"	"6"	"15"	"2"	"4"	"5"	"8"	"114"	"10"	"5"	"8"	"19"	"3"	"0"	"3"	"445"	"0"	"445"	"0"
"190"	"173"	"19"	"34"	"7"	"219"	"41"	"1"	"0"	"0"	"1"	"1"	"2"	"13"	"7"	"1"	"5"	"10"	"8"	"8"	"9"	"386"	"0"	"386"	"0"
"191"	"174"	"20"	"49"	"6"	"227"	"59"	"2"	"6"	"1"	"1"	"3"	"4"	"65"	"15"	"2"	"2"	"20"	"0"	"0"	"2"	"484"	"0"	"484"	"0"
"192"	"175"	"47"	"6"	"3"	"7"	"433"	"7"	"3"	"1"	"1"	"4"	"6"	"15"	"2"	"3"	"3"	"13"	"9"	"4"	"2"	"569"	"0"	"569"	"0"
"193"	"176"	"19"	"3"	"3"	"20"	"544"	"18"	"0"	"0"	"0"	"1"	"1"	"42"	"9"	"3"	"3"	"5"	"1"	"1"	"2"	"675"	"0"	"675"	"0"
"194"	"177"	"251"	"10"	"3"	"14"	"413"	"10"	"0"	"4"	"1"	"5"	"4"	"126"	"1"	"0"	"0"	"4"	"5"	"0"	"1"	"852"	"0"	"852"	"0"
"195"	"178"	"72"	"78"	"2"	"68"	"251"	"2"	"1"	"1"	"1"	"1"	"0"	"51"	"1"	"0"	"1"	"11"	"1"	"3"	"1"	"546"	"0"	"546"	"0"
"196"	"179"	"19"	"22"	"0"	"32"	"337"	"6"	"13"	"0"	"2"	"2"	"0"	"1"	"0"	"3"	"0"	"4"	"1"	"0"	"0"	"442"	"0"	"442"	"0"
"197"	"180"	"81"	"39"	"2"	"88"	"139"	"1"	"0"	"2"	"6"	"3"	"4"	"10"	"2"	"0"	"3"	"4"	"4"	"1"	"0"	"389"	"0"	"389"	"0"
"198"	"181"	"59"	"32"	"6"	"61"	"194"	"4"	"1"	"1"	"0"	"1"	"2"	"18"	"1"	"4"	"4"	"21"	"9"	"8"	"14"	"440"	"0"	"440"	"0"
"199"	"182"	"52"	"4"	"8"	"146"	"101"	"5"	"3"	"0"	"3"	"1"	"2"	"18"	"3"	"2"	"3"	"6"	"1"	"2"	"2"	"362"	"0"	"362"	"0"
"200"	"183"	"114"	"18"	"3"	"198"	"144"	"2"	"1"	"1"	"1"	"0"	"3"	"10"	"5"	"2"	"4"	"15"	"2"	"0"	"2"	"525"	"0"	"525"	"0"
"201"	"184"	"87"	"44"	"3"	"56"	"165"	"3"	"4"	"1"	"2"	"4"	"1"	"61"	"6"	"0"	"0"	"7"	"8"	"3"	"2"	"457"	"0"	"457"	"0"
"202"	"185"	"125"	"33"	"11"	"15"	"235"	"10"	"0"	"4"	"2"	"5"	"4"	"52"	"5"	"5"	"2"	"30"	"8"	"1"	"5"	"552"	"0"	"552"	"0"
"203"	"186"	"44"	"11"	"4"	"22"	"277"	"7"	"2"	"2"	"4"	"8"	"4"	"66"	"3"	"3"	"3"	"13"	"1"	"0"	"1"	"475"	"0"	"475"	"0"
"204"	"187"	"154"	"11"	"1"	"48"	"56"	"6"	"15"	"2"	"5"	"7"	"8"	"116"	"6"	"3"	"5"	"21"	"7"	"1"	"4"	"476"	"0"	"476"	"0"
"205"	"188"	"44"	"14"	"0"	"63"	"310"	"10"	"3"	"4"	"8"	"4"	"7"	"156"	"4"	"5"	"3"	"20"	"0"	"2"	"2"	"659"	"0"	"659"	"0"
"206"	"189"	"28"	"62"	"1"	"41"	"98"	"5"	"6"	"6"	"1"	"9"	"4"	"140"	"7"	"4"	"0"	"7"	"1"	"1"	"0"	"421"	"0"	"421"	"0"
"207"	"190"	"56"	"32"	"2"	"28"	"175"	"9"	"1"	"4"	"5"	"9"	"9"	"223"	"3"	"3"	"6"	"23"	"8"	"2"	"0"	"598"	"0"	"598"	"0"
"208"	"191"	"37"	"34"	"2"	"38"	"229"	"7"	"3"	"2"	"2"	"3"	"1"	"81"	"4"	"4"	"2"	"3"	"2"	"4"	"0"	"458"	"0"	"458"	"0"
"209"	"192"	"11"	"23"	"1"	"70"	"170"	"7"	"8"	"1"	"1"	"2"	"1"	"20"	"0"	"2"	"0"	"5"	"0"	"1"	"2"	"325"	"0"	"325"	"0"
"210"	"193"	"88"	"120"	"14"	"83"	"221"	"11"	"2"	"7"	"3"	"6"	"9"	"97"	"3"	"5"	"6"	"16"	"6"	"3"	"4"	"704"	"0"	"704"	"0"
"211"	"194"	"73"	"137"	"13"	"72"	"157"	"21"	"7"	"1"	"4"	"0"	"4"	"16"	"1"	"1"	"0"	"2"	"1"	"2"	"0"	"512"	"0"	"512"	"0"
"212"	"195"	"111"	"42"	"2"	"32"	"11"	"1"	"1"	"1"	"1"	"2"	"2"	"72"	"6"	"3"	"3"	"28"	"3"	"1"	"1"	"323"	"0"	"323"	"0"
"213"	"196"	"44"	"133"	"6"	"102"	"40"	"3"	"0"	"1"	"2"	"3"	"1"	"105"	"4"	"0"	"3"	"9"	"2"	"2"	"0"	"460"	"0"	"460"	"0"
"214"	"197"	"21"	"154"	"5"	"24"	"111"	"2"	"2"	"0"	"0"	"2"	"5"	"164"	"3"	"4"	"7"	"9"	"5"	"11"	"6"	"535"	"0"	"535"	"0"
"215"	"198"	"40"	"112"	"6"	"39"	"164"	"12"	"3"	"0"	"0"	"7"	"2"	"119"	"4"	"0"	"2"	"4"	"1"	"1"	"3"	"519"	"0"	"519"	"0"
"216"	"199"	"17"	"29"	"3"	"20"	"232"	"5"	"1"	"8"	"2"	"6"	"2"	"181"	"4"	"2"	"2"	"7"	"6"	"6"	"7"	"540"	"0"	"540"	"0"
"217"	"200"	"12"	"75"	"2"	"14"	"40"	"2"	"0"	"2"	"0"	"6"	"0"	"159"	"6"	"2"	"3"	"7"	"4"	"2"	"1"	"337"	"0"	"337"	"0"
"218"	"201"	"14"	"155"	"1"	"52"	"181"	"6"	"0"	"1"	"0"	"1"	"0"	"43"	"1"	"0"	"0"	"1"	"2"	"3"	"1"	"462"	"0"	"462"	"0"
"219"	"202"	"6"	"145"	"2"	"49"	"186"	"3"	"0"	"1"	"1"	"0"	"0"	"60"	"0"	"0"	"4"	"3"	"1"	"4"	"1"	"466"	"0"	"466"	"0"
"220"	"203"	"15"	"183"	"4"	"29"	"153"	"5"	"3"	"2"	"0"	"11"	"6"	"152"	"4"	"1"	"7"	"8"	"2"	"4"	"4"	"593"	"0"	"593"	"0"
"221"	"204"	"8"	"137"	"5"	"0"	"130"	"3"	"2"	"0"	"0"	"1"	"2"	"68"	"0"	"0"	"2"	"2"	"2"	"1"	"0"	"363"	"0"	"363"	"0"
"222"	"205"	"10"	"170"	"3"	"16"	"91"	"2"	"1"	"1"	"2"	"2"	"0"	"79"	"5"	"4"	"0"	"6"	"4"	"6"	"5"	"407"	"0"	"407"	"0"
"223"	"206"	"35"	"32"	"0"	"36"	"24"	"2"	"10"	"1"	"0"	"7"	"1"	"192"	"7"	"2"	"0"	"4"	"5"	"0"	"0"	"358"	"0"	"358"	"0"
"224"	"207"	"39"	"62"	"2"	"21"	"30"	"2"	"3"	"5"	"0"	"7"	"5"	"221"	"6"	"1"	"2"	"3"	"4"	"0"	"1"	"414"	"0"	"414"	"0"
"225"	"208"	"51"	"15"	"3"	"223"	"42"	"5"	"0"	"2"	"3"	"2"	"1"	"29"	"8"	"2"	"5"	"18"	"8"	"4"	"3"	"424"	"0"	"424"	"0"
"226"	"209"	"120"	"116"	"5"	"51"	"248"	"4"	"17"	"2"	"2"	"4"	"5"	"15"	"9"	"3"	"6"	"15"	"1"	"0"	"0"	"623"	"0"	"623"	"0"
"227"	"210"	"311"	"44"	"4"	"17"	"138"	"5"	"4"	"1"	"3"	"3"	"9"	"101"	"0"	"4"	"6"	"5"	"4"	"0"	"2"	"661"	"0"	"661"	"0"
"228"	"211"	"14"	"60"	"2"	"128"	"258"	"9"	"0"	"0"	"2"	"1"	"0"	"30"	"0"	"0"	"3"	"7"	"2"	"4"	"1"	"521"	"0"	"521"	"0"
"229"	"Sl.No of
Polling Station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid votes"	"No of Rejected votes"	"Total"	"No.of Tendered votes"
"230"	""	"Anil Chaudhary"	"Amita Bhushan"	"Chandrash ekhar Mahto"	"Dr. Monazir Hassan"	"Shatrughn a Prasad Singh"	"Kishori Prasad Mahto"	"Ram Sah"	"Amiya Kashyap 'Bikki'"	"Arun Kumar"	"Ashok Sah"	"Dilip Kumar"	"Narendra Kumar Singh"	"Narayan Prasad Hisariya"	"Ranjeet Paswan"	"Radha Raman Paswan"	"Ram Dayal Bharti"	"Ram Naresh Prasad Singh"	"Ramshray a Nishad"	"Sajjan Chaudhary"	""	""	""	""
"231"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"
"232"	"212"	"42"	"31"	"3"	"183"	"165"	"1"	"0"	"0"	"1"	"3"	"0"	"117"	"6"	"1"	"0"	"8"	"3"	"3"	"5"	"572"	"0"	"572"	"0"
"233"	"213"	"25"	"29"	"2"	"91"	"139"	"4"	"2"	"1"	"2"	"11"	"4"	"149"	"4"	"3"	"5"	"13"	"0"	"1"	"2"	"487"	"0"	"487"	"0"
"234"	"214"	"174"	"12"	"8"	"90"	"63"	"8"	"0"	"0"	"1"	"4"	"8"	"5"	"4"	"2"	"2"	"9"	"3"	"1"	"3"	"397"	"0"	"397"	"0"
"235"	"215"	"59"	"9"	"2"	"55"	"61"	"2"	"2"	"0"	"2"	"2"	"4"	"17"	"6"	"5"	"4"	"14"	"1"	"3"	"6"	"254"	"0"	"254"	"0"
"236"	"216"	"90"	"36"	"2"	"168"	"125"	"2"	"0"	"1"	"1"	"5"	"3"	"119"	"6"	"3"	"2"	"7"	"3"	"7"	"3"	"583"	"0"	"583"	"0"
"237"	"217"	"5"	"31"	"3"	"147"	"83"	"0"	"0"	"0"	"0"	"0"	"1"	"90"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"365"	"0"	"365"	"0"
"238"	"218"	"10"	"45"	"1"	"452"	"50"	"0"	"1"	"0"	"0"	"6"	"0"	"91"	"6"	"1"	"3"	"6"	"2"	"3"	"0"	"677"	"0"	"677"	"0"
"239"	"219"	"49"	"130"	"5"	"194"	"94"	"2"	"0"	"3"	"1"	"3"	"9"	"63"	"7"	"4"	"2"	"4"	"4"	"7"	"3"	"584"	"0"	"584"	"0"
"240"	"220"	"56"	"17"	"7"	"151"	"16"	"5"	"1"	"3"	"0"	"3"	"2"	"46"	"3"	"3"	"3"	"4"	"3"	"20"	"2"	"345"	"0"	"345"	"0"
"241"	"221"	"60"	"17"	"4"	"56"	"5"	"0"	"2"	"1"	"0"	"6"	"1"	"47"	"5"	"2"	"4"	"11"	"7"	"8"	"4"	"240"	"0"	"240"	"0"
"242"	"222"	"33"	"27"	"5"	"99"	"28"	"3"	"3"	"3"	"2"	"7"	"5"	"74"	"12"	"4"	"9"	"41"	"12"	"1"	"8"	"376"	"0"	"376"	"0"
"243"	"223"	"305"	"28"	"14"	"114"	"65"	"4"	"0"	"2"	"2"	"4"	"2"	"17"	"2"	"2"	"3"	"15"	"7"	"2"	"4"	"592"	"0"	"592"	"0"
"244"	"224"	"76"	"8"	"3"	"37"	"16"	"2"	"0"	"1"	"2"	"3"	"2"	"129"	"6"	"1"	"1"	"9"	"15"	"2"	"3"	"316"	"0"	"316"	"0"
"245"	"225"	"506"	"20"	"4"	"12"	"33"	"5"	"2"	"1"	"1"	"1"	"9"	"71"	"3"	"2"	"2"	"22"	"26"	"2"	"4"	"726"	"0"	"726"	"0"
"246"	"226"	"303"	"8"	"2"	"53"	"39"	"4"	"1"	"3"	"2"	"7"	"8"	"129"	"6"	"3"	"4"	"22"	"40"	"3"	"9"	"646"	"0"	"646"	"0"
"247"	"227"	"19"	"75"	"5"	"102"	"63"	"2"	"0"	"3"	"0"	"5"	"1"	"128"	"4"	"2"	"6"	"10"	"3"	"5"	"1"	"434"	"0"	"434"	"0"
"248"	"Total Votes Polled"	"16053"	"15572"	"1223"	"27556"	"29141"	"981"	"582"	"437"	"446"	"898"	"799"	"17809"	"1061"	"610"	"927"	"2942"	"1055"	"647"	"570"	"119309"	"0"	"119309"	"0"
"249"	"Place :          Bazar Samitee Begusarai"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"250"	"Date :            16-05-2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"251"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"252"	"24- Begusarai Parliamentary Constituency"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
