"X.v...k....XIV..i.kj.k.26.9.."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"QkeZ & 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"v afr e  i fj . kke  Ik="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"[fu; e  56 C (2) nsf[ k, ]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"34&l kl kj ke l al nh;  fuokZpu {ks= l s yksd  l Hkk ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Hkkx  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"fo/kku l Hkk fuokZpu {ks= esa fuokZpdksa dh dqy  l a[ ; k 205843"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"131"	"92"	"67"	"332"	"134"	"31"	"4"	"9"	"1"	"1"	"1"	"1"	"0"	"0"	"4"	"2"	"2"	"4"	"593"	""	"593"	""
"132"	"93"	"245"	"245"	"100"	"91"	"6"	"4"	"3"	"4"	"3"	"1"	"1"	"0"	"1"	"5"	"2"	"4"	"715"	""	"715"	""
"133"	"94"	"45"	"264"	"234"	"47"	"6"	"5"	"4"	"0"	"3"	"0"	"0"	"0"	"2"	"2"	"3"	"0"	"615"	""	"615"	""
"134"	"95"	"15"	"177"	"95"	"95"	"5"	"1"	"1"	"2"	"0"	"2"	"1"	"1"	"1"	"1"	"2"	"8"	"407"	""	"407"	""
"135"	"96"	"7"	"91"	"74"	"217"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"0"	"4"	"402"	""	"402"	""
"136"	"97"	"8"	"293"	"271"	"22"	"3"	"0"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"608"	""	"608"	""
"137"	"98"	"1"	"108"	"307"	"5"	"3"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"427"	""	"427"	""
"138"	"TOTAL"	"7863"	"12291"	"9807"	"4694"	"634"	"576"	"785"	"100"	"105"	"160"	"52"	"75"	"134"	"192"	"140"	"371"	"37979"	"0"	"37979"	"0"
"139"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"140"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"141"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"142"	"BF"	"7863"	"12291"	"9807"	"4694"	"634"	"576"	"785"	"100"	"105"	"160"	"52"	"75"	"134"	"192"	"140"	"371"	"37979"	"0"	"37979"	"0"
"143"	"99"	"5"	"379"	"270"	"24"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"1"	"689"	""	"689"	""
"144"	"100"	"6"	"120"	"233"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"0"	"1"	"371"	""	"371"	""
"145"	"101"	"6"	"82"	"222"	"6"	"1"	"0"	"1"	"0"	"2"	"2"	"1"	"0"	"1"	"1"	"0"	"2"	"327"	""	"327"	""
"146"	"102"	"8"	"106"	"272"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"396"	""	"396"	""
"147"	"103"	"3"	"91"	"183"	"19"	"6"	"4"	"0"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"1"	"1"	"313"	""	"313"	""
"148"	"104"	"5"	"98"	"192"	"15"	"4"	"3"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"3"	"2"	"326"	""	"326"	""
"149"	"105"	"5"	"89"	"191"	"12"	"1"	"9"	"0"	"1"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"0"	"313"	""	"313"	""
"150"	"106"	"7"	"71"	"195"	"13"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"291"	""	"291"	""
"151"	"107"	"4"	"51"	"121"	"69"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"249"	""	"249"	""
"152"	"108"	"6"	"62"	"238"	"39"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"0"	"2"	"355"	""	"355"	""
"153"	"109"	"10"	"86"	"264"	"30"	"26"	"5"	"0"	"3"	"2"	"3"	"2"	"1"	"1"	"2"	"0"	"1"	"436"	""	"436"	""
"154"	"110"	"3"	"87"	"110"	"38"	"10"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"5"	"0"	"2"	"261"	""	"261"	""
"155"	"111"	"4"	"179"	"110"	"24"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"322"	""	"322"	""
"156"	"112"	"14"	"129"	"90"	"22"	"0"	"1"	"1"	"2"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"264"	""	"264"	""
"157"	"TOTAL"	"7949"	"13921"	"12498"	"5016"	"691"	"604"	"791"	"109"	"111"	"171"	"60"	"79"	"148"	"212"	"146"	"386"	"42892"	"0"	"42892"	"0"
"158"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"159"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"160"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"161"	"BF"	"7949"	"13921"	"12498"	"5016"	"691"	"604"	"791"	"109"	"111"	"171"	"60"	"79"	"148"	"212"	"146"	"386"	"42892"	"0"	"42892"	"0"
"162"	"113"	"13"	"147"	"110"	"37"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"312"	""	"312"	""
"163"	"114"	"6"	"150"	"61"	"32"	"3"	"1"	"1"	"3"	"0"	"1"	"1"	"1"	"2"	"3"	"2"	"2"	"269"	""	"269"	""
"164"	"115"	"12"	"139"	"265"	"14"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"435"	""	"435"	""
"165"	"116"	"18"	"77"	"149"	"11"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"257"	""	"257"	""
"166"	"117"	"17"	"423"	"78"	"14"	"0"	"0"	"1"	"4"	"0"	"2"	"1"	"0"	"1"	"1"	"2"	"0"	"544"	""	"544"	""
"167"	"118"	"231"	"326"	"124"	"5"	"6"	"0"	"3"	"2"	"1"	"5"	"0"	"2"	"8"	"2"	"6"	"1"	"722"	""	"722"	""
"168"	"119"	"30"	"330"	"191"	"13"	"1"	"3"	"1"	"0"	"2"	"0"	"1"	"1"	"2"	"1"	"1"	"0"	"577"	""	"577"	""
"169"	"120"	"4"	"173"	"135"	"2"	"0"	"4"	"0"	"0"	"2"	"1"	"0"	"1"	"1"	"6"	"0"	"2"	"331"	""	"331"	""
"170"	"121"	"3"	"123"	"169"	"8"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"2"	"0"	"2"	"312"	""	"312"	""
"171"	"122"	"25"	"236"	"228"	"161"	"6"	"3"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"0"	"4"	"670"	""	"670"	""
"172"	"123"	"3"	"114"	"357"	"6"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"482"	""	"482"	""
"173"	"124"	"165"	"108"	"101"	"44"	"0"	"14"	"2"	"1"	"1"	"2"	"1"	"1"	"6"	"1"	"0"	"7"	"454"	""	"454"	""
"174"	"125"	"8"	"87"	"172"	"7"	"2"	"0"	"1"	"0"	"3"	"3"	"0"	"0"	"1"	"1"	"1"	"0"	"286"	""	"286"	""
"175"	"126"	"89"	"95"	"219"	"23"	"6"	"2"	"1"	"1"	"1"	"3"	"2"	"0"	"0"	"4"	"1"	"12"	"459"	""	"459"	""
"176"	"TOTAL"	"8573"	"16449"	"14857"	"5393"	"718"	"632"	"803"	"121"	"124"	"190"	"67"	"88"	"173"	"236"	"160"	"418"	"49002"	"0"	"49002"	"0"
"177"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"178"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"179"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"180"	"BF"	"8573"	"16449"	"14857"	"5393"	"718"	"632"	"803"	"121"	"124"	"190"	"67"	"88"	"173"	"236"	"160"	"418"	"49002"	"0"	"49002"	"0"
"181"	"127"	"36"	"157"	"188"	"86"	"10"	"6"	"1"	"2"	"4"	"1"	"2"	"3"	"4"	"7"	"3"	"5"	"515"	""	"515"	""
"182"	"128"	"66"	"43"	"176"	"44"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"334"	""	"334"	""
"183"	"129"	"169"	"32"	"120"	"30"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"4"	"362"	""	"362"	""
"184"	"130"	"76"	"104"	"278"	"28"	"0"	"2"	"2"	"1"	"2"	"1"	"0"	"0"	"3"	"1"	"1"	"4"	"503"	""	"503"	""
"185"	"131"	"35"	"41"	"192"	"82"	"3"	"1"	"1"	"1"	"0"	"3"	"1"	"1"	"0"	"3"	"1"	"2"	"367"	""	"367"	""
"186"	"132"	"181"	"77"	"296"	"61"	"8"	"4"	"4"	"4"	"3"	"3"	"0"	"0"	"2"	"3"	"1"	"3"	"650"	""	"650"	""
"187"	"133"	"288"	"54"	"108"	"49"	"4"	"2"	"6"	"2"	"1"	"8"	"2"	"1"	"1"	"1"	"4"	"2"	"533"	""	"533"	""
"188"	"134"	"135"	"69"	"241"	"134"	"8"	"3"	"4"	"2"	"1"	"2"	"1"	"1"	"2"	"6"	"0"	"2"	"611"	""	"611"	""
"189"	"135"	"173"	"171"	"164"	"12"	"9"	"7"	"4"	"2"	"6"	"7"	"8"	"8"	"9"	"3"	"4"	"24"	"611"	""	"611"	""
"190"	"136"	"91"	"102"	"38"	"257"	"2"	"1"	"0"	"0"	"2"	"2"	"0"	"0"	"2"	"2"	"0"	"2"	"501"	""	"501"	""
"191"	"137"	"78"	"116"	"69"	"97"	"4"	"5"	"0"	"3"	"2"	"0"	"0"	"0"	"2"	"2"	"2"	"4"	"384"	""	"384"	""
"192"	"138"	"14"	"190"	"553"	"33"	"40"	"6"	"2"	"2"	"4"	"2"	"8"	"3"	"7"	"5"	"5"	"8"	"882"	""	"882"	""
"193"	"139"	"276"	"64"	"98"	"67"	"15"	"4"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"2"	"533"	""	"533"	""
"194"	"140"	"46"	"232"	"38"	"14"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"338"	""	"338"	""
"195"	"TOTAL"	"10237"	"17901"	"17416"	"6387"	"823"	"679"	"829"	"141"	"149"	"220"	"91"	"107"	"207"	"275"	"182"	"482"	"56126"	"0"	"56126"	"0"
"196"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"197"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"198"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"199"	"BF"	"10237"	"17901"	"17416"	"6387"	"823"	"679"	"829"	"141"	"149"	"220"	"91"	"107"	"207"	"275"	"182"	"482"	"56126"	"0"	"56126"	"0"
"200"	"141"	"85"	"156"	"135"	"128"	"7"	"2"	"1"	"5"	"2"	"0"	"2"	"2"	"4"	"12"	"1"	"3"	"545"	""	"545"	""
"201"	"142"	"65"	"166"	"221"	"96"	"22"	"15"	"1"	"1"	"3"	"1"	"2"	"4"	"3"	"3"	"4"	"7"	"614"	""	"614"	""
"202"	"143"	"93"	"168"	"126"	"12"	"80"	"7"	"0"	"1"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"492"	""	"492"	""
"203"	"144"	"11"	"141"	"72"	"18"	"16"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"266"	""	"266"	""
"204"	"145"	"84"	"69"	"100"	"65"	"14"	"0"	"2"	"1"	"1"	"1"	"1"	"0"	"2"	"4"	"0"	"4"	"348"	""	"348"	""
"205"	"146"	"73"	"167"	"87"	"96"	"59"	"9"	"5"	"4"	"3"	"3"	"5"	"7"	"8"	"6"	"12"	"19"	"563"	""	"563"	""
"206"	"147"	"55"	"111"	"75"	"35"	"4"	"104"	"0"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"0"	"2"	"395"	""	"395"	""
"207"	"148"	"16"	"40"	"90"	"16"	"66"	"6"	"5"	"2"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"2"	"247"	""	"247"	""
"208"	"149"	"99"	"360"	"44"	"31"	"0"	"4"	"3"	"1"	"3"	"2"	"2"	"0"	"3"	"1"	"7"	"9"	"569"	""	"569"	""
"209"	"150"	"30"	"227"	"200"	"63"	"36"	"4"	"2"	"6"	"5"	"5"	"3"	"0"	"4"	"6"	"5"	"8"	"604"	""	"604"	""
"210"	"151"	"11"	"53"	"201"	"3"	"16"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"290"	""	"290"	""
"211"	"152"	"51"	"252"	"33"	"36"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"376"	""	"376"	""
"212"	"153"	"55"	"35"	"19"	"2"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"2"	"121"	""	"121"	""
"213"	"154"	"25"	"75"	"85"	"16"	"2"	"7"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"213"	""	"213"	""
"214"	"TOTAL"	"10990"	"19921"	"18904"	"7004"	"1146"	"843"	"853"	"164"	"171"	"235"	"107"	"126"	"235"	"315"	"215"	"540"	"61769"	"0"	"61769"	"0"
"215"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"216"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"217"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"218"	"BF"	"10990"	"19921"	"18904"	"7004"	"1146"	"843"	"853"	"164"	"171"	"235"	"107"	"126"	"235"	"315"	"215"	"540"	"61769"	"0"	"61769"	"0"
"219"	"155"	"20"	"19"	"112"	"46"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"199"	""	"199"	""
"220"	"156"	"174"	"159"	"173"	"62"	"0"	"2"	"2"	"4"	"2"	"13"	"3"	"1"	"5"	"5"	"5"	"11"	"621"	""	"621"	""
"221"	"157"	"169"	"311"	"33"	"57"	"3"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"579"	""	"579"	""
"222"	"158"	"142"	"42"	"16"	"32"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"235"	""	"235"	""
"223"	"159"	"242"	"219"	"49"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"5"	"521"	""	"521"	""
"224"	"160"	"8"	"98"	"4"	"6"	"0"	"3"	"81"	"2"	"1"	"3"	"0"	"2"	"0"	"2"	"5"	"5"	"220"	""	"220"	""
"225"	"161"	"13"	"448"	"65"	"81"	"0"	"39"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"649"	""	"649"	""
"226"	"162"	"5"	"112"	"11"	"73"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"207"	""	"207"	""
"227"	"163"	"167"	"192"	"43"	"145"	"1"	"0"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"562"	""	"562"	""
"228"	"164"	"7"	"62"	"76"	"27"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"175"	""	"175"	""
"229"	"165"	"214"	"100"	"35"	"35"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"397"	""	"397"	""
"230"	"166"	"2"	"157"	"5"	"19"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"187"	""	"187"	""
"231"	"167"	"43"	"186"	"55"	"55"	"14"	"128"	"1"	"1"	"1"	"1"	"2"	"0"	"0"	"0"	"3"	"3"	"493"	""	"493"	""
"232"	"168"	"13"	"280"	"54"	"98"	"5"	"17"	"2"	"2"	"0"	"0"	"1"	"1"	"3"	"10"	"1"	"1"	"488"	""	"488"	""
"233"	"TOTAL"	"12209"	"22306"	"19635"	"7744"	"1180"	"1036"	"950"	"174"	"176"	"254"	"115"	"130"	"244"	"341"	"236"	"572"	"67302"	"0"	"67302"	"0"
"234"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"236"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"237"	"BF"	"12209"	"22306"	"19635"	"7744"	"1180"	"1036"	"950"	"174"	"176"	"254"	"115"	"130"	"244"	"341"	"236"	"572"	"67302"	"0"	"67302"	"0"
"238"	"169"	"99"	"379"	"57"	"107"	"1"	"34"	"2"	"0"	"3"	"1"	"1"	"1"	"10"	"4"	"5"	"13"	"717"	""	"717"	""
"239"	"170"	"44"	"100"	"86"	"40"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"273"	""	"273"	""
"240"	"171"	"56"	"133"	"38"	"92"	"3"	"3"	"1"	"2"	"1"	"0"	"2"	"0"	"2"	"5"	"4"	"5"	"347"	""	"347"	""
"241"	"172"	"14"	"148"	"6"	"152"	"44"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"375"	""	"375"	""
"242"	"173"	"17"	"124"	"61"	"30"	"54"	"1"	"2"	"1"	"0"	"0"	"3"	"0"	"1"	"1"	"1"	"2"	"298"	""	"298"	""
"243"	"174"	"119"	"191"	"38"	"31"	"2"	"4"	"2"	"0"	"2"	"3"	"0"	"2"	"0"	"1"	"2"	"10"	"407"	""	"407"	""
"244"	"175"	"94"	"47"	"67"	"33"	"1"	"1"	"0"	"1"	"2"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"251"	""	"251"	""
"245"	"176"	"33"	"119"	"88"	"167"	"4"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"3"	"0"	"0"	"420"	""	"420"	""
"246"	"177"	"36"	"75"	"35"	"45"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"193"	""	"193"	""
"247"	"178"	"44"	"149"	"53"	"161"	"2"	"1"	"0"	"2"	"0"	"1"	"1"	"0"	"1"	"2"	"1"	"1"	"419"	""	"419"	""
"248"	"179"	"153"	"75"	"26"	"64"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"2"	"4"	"332"	""	"332"	""
"249"	"180"	"121"	"159"	"83"	"141"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"7"	"1"	"0"	"1"	"526"	""	"526"	""
"250"	"181"	"98"	"50"	"48"	"28"	"0"	"0"	"2"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"0"	"3"	"234"	""	"234"	""
"251"	"182"	"114"	"347"	"110"	"81"	"7"	"4"	"2"	"14"	"0"	"2"	"5"	"5"	"0"	"5"	"11"	"15"	"722"	""	"722"	""
"252"	"TOTAL"	"13251"	"24402"	"20431"	"8916"	"1301"	"1095"	"964"	"196"	"185"	"265"	"133"	"142"	"273"	"368"	"263"	"631"	"72816"	"0"	"72816"	"0"
"253"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"255"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"256"	"BF"	"13251"	"24402"	"20431"	"8916"	"1301"	"1095"	"964"	"196"	"185"	"265"	"133"	"142"	"273"	"368"	"263"	"631"	"72816"	"0"	"72816"	"0"
"257"	"183"	"80"	"58"	"138"	"107"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"390"	""	"390"	""
"258"	"184"	"71"	"18"	"119"	"53"	"4"	"1"	"2"	"0"	"1"	"0"	"1"	"2"	"2"	"3"	"0"	"1"	"278"	""	"278"	""
"259"	"185"	"57"	"262"	"216"	"29"	"3"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"3"	"576"	""	"576"	""
"260"	"186"	"0"	"4"	"90"	"122"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	""	"218"	""
"261"	"187"	"89"	"261"	"59"	"162"	"5"	"12"	"0"	"0"	"2"	"0"	"1"	"1"	"2"	"2"	"1"	"3"	"600"	""	"600"	""
