"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"178"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"179"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"180"	"85"	"158"	"10"	"200"	"56"	"38"	"4"	"1"	"3"	"5"	"5"	"17"	"4"	"18"	"519"	"0"	"519"	"0"
"181"	"86"	"196"	"16"	"119"	"64"	"4"	"3"	"1"	"4"	"4"	"2"	"7"	"7"	"18"	"445"	"0"	"445"	"0"
"182"	"87"	"139"	"12"	"51"	"80"	"4"	"0"	"0"	"1"	"2"	"5"	"2"	"4"	"4"	"304"	"0"	"304"	"0"
"183"	"88"	"197"	"13"	"135"	"138"	"20"	"4"	"0"	"0"	"5"	"4"	"10"	"2"	"21"	"549"	"0"	"549"	"0"
"184"	"89"	"204"	"4"	"153"	"20"	"1"	"4"	"2"	"2"	"1"	"1"	"1"	"1"	"3"	"397"	"0"	"397"	"0"
"185"	"90"	"283"	"6"	"59"	"26"	"0"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"385"	"0"	"385"	"0"
"186"	"91"	"313"	"15"	"36"	"25"	"58"	"3"	"1"	"1"	"3"	"2"	"6"	"4"	"6"	"473"	"0"	"473"	"0"
"187"	"92"	"209"	"10"	"55"	"110"	"6"	"7"	"1"	"4"	"4"	"2"	"4"	"4"	"18"	"434"	"0"	"434"	"0"
"188"	"93"	"100"	"7"	"182"	"118"	"1"	"0"	"1"	"2"	"6"	"1"	"9"	"3"	"16"	"446"	"0"	"446"	"0"
"189"	"94"	"420"	"22"	"132"	"54"	"14"	"4"	"3"	"4"	"5"	"1"	"10"	"1"	"18"	"688"	"0"	"688"	"0"
"190"	"95"	"181"	"15"	"258"	"21"	"2"	"2"	"1"	"0"	"1"	"1"	"5"	"3"	"16"	"506"	"0"	"506"	"0"
"191"	"96"	"70"	"7"	"64"	"159"	"4"	"1"	"0"	"0"	"1"	"0"	"4"	"4"	"15"	"329"	"0"	"329"	"0"
"192"	"97"	"205"	"134"	"35"	"22"	"1"	"0"	"2"	"1"	"1"	"3"	"0"	"1"	"2"	"407"	"0"	"407"	"0"
"193"	"98"	"312"	"33"	"163"	"17"	"3"	"3"	"2"	"4"	"5"	"1"	"2"	"2"	"24"	"571"	"0"	"571"	"0"
"194"	"Total"	"2987"	"304"	"1642"	"910"	"156"	"36"	"16"	"27"	"45"	"29"	"79"	"41"	"181"	"6453"	"0"	"6453"	"0"
"195"	"B.F."	"15055"	"1055"	"12141"	"4922"	"925"	"250"	"84"	"104"	"168"	"197"	"377"	"245"	"997"	"36520"	"0"	"36520"	"0"
"196"	"G. Total"	"18042"	"1359"	"13783"	"5832"	"1081"	"286"	"100"	"131"	"213"	"226"	"456"	"286"	"1178"	"42973"	"0"	"42973"	"0"
"197"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"198"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"199"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"200"	"99"	"249"	"39"	"91"	"43"	"1"	"4"	"2"	"3"	"4"	"8"	"4"	"7"	"39"	"494"	"0"	"494"	"0"
"201"	"100"	"359"	"32"	"126"	"32"	"17"	"2"	"4"	"1"	"6"	"3"	"11"	"4"	"20"	"617"	"0"	"617"	"0"
"202"	"101"	"115"	"18"	"154"	"14"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"2"	"307"	"0"	"307"	"0"
"203"	"102"	"179"	"20"	"99"	"119"	"22"	"1"	"2"	"0"	"5"	"1"	"7"	"4"	"9"	"468"	"0"	"468"	"0"
"204"	"103"	"42"	"15"	"165"	"5"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"234"	"0"	"234"	"0"
"205"	"104"	"122"	"22"	"253"	"29"	"2"	"0"	"1"	"2"	"1"	"3"	"9"	"1"	"19"	"464"	"0"	"464"	"0"
"206"	"105"	"289"	"24"	"209"	"77"	"25"	"8"	"4"	"5"	"5"	"10"	"23"	"6"	"29"	"714"	"0"	"714"	"0"
"207"	"106"	"135"	"67"	"251"	"42"	"6"	"3"	"0"	"2"	"0"	"1"	"2"	"2"	"11"	"522"	"0"	"522"	"0"
"208"	"107"	"304"	"75"	"71"	"6"	"16"	"4"	"3"	"5"	"3"	"2"	"4"	"1"	"15"	"509"	"0"	"509"	"0"
"209"	"108"	"276"	"93"	"109"	"3"	"3"	"2"	"2"	"3"	"5"	"4"	"13"	"9"	"42"	"564"	"0"	"564"	"0"
"210"	"109"	"360"	"17"	"44"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"3"	"4"	"26"	"459"	"0"	"459"	"0"
"211"	"110"	"225"	"10"	"179"	"14"	"1"	"0"	"0"	"1"	"0"	"1"	"10"	"3"	"5"	"449"	"0"	"449"	"0"
"212"	"111"	"117"	"36"	"232"	"32"	"1"	"0"	"0"	"3"	"4"	"4"	"15"	"4"	"20"	"468"	"0"	"468"	"0"
"213"	"112"	"79"	"18"	"29"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"8"	"137"	"0"	"137"	"0"
"214"	"Total"	"2851"	"486"	"2012"	"418"	"97"	"25"	"18"	"26"	"37"	"41"	"103"	"46"	"246"	"6406"	"0"	"6406"	"0"
"215"	"B.F."	"18042"	"1359"	"13783"	"5832"	"1081"	"286"	"100"	"131"	"213"	"226"	"456"	"286"	"1178"	"42973"	"0"	"42973"	"0"
"216"	"G. Total"	"20893"	"1845"	"15795"	"6250"	"1178"	"311"	"118"	"157"	"250"	"267"	"559"	"332"	"1424"	"49379"	"0"	"49379"	"0"
"217"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"218"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"219"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"220"	"113"	"124"	"10"	"54"	"5"	"85"	"0"	"0"	"0"	"2"	"4"	"0"	"5"	"7"	"296"	"0"	"296"	"0"
"221"	"114"	"114"	"26"	"58"	"89"	"1"	"3"	"2"	"0"	"6"	"4"	"7"	"2"	"17"	"329"	"0"	"329"	"0"
"222"	"115"	"138"	"50"	"214"	"53"	"5"	"6"	"3"	"7"	"5"	"6"	"7"	"5"	"13"	"512"	"0"	"512"	"0"
"223"	"116"	"192"	"5"	"53"	"41"	"3"	"3"	"3"	"1"	"1"	"2"	"4"	"7"	"19"	"334"	"0"	"334"	"0"
"224"	"117"	"229"	"26"	"222"	"16"	"2"	"1"	"2"	"4"	"1"	"1"	"2"	"3"	"12"	"521"	"0"	"521"	"0"
"225"	"118"	"275"	"32"	"83"	"12"	"14"	"3"	"1"	"0"	"2"	"4"	"4"	"3"	"15"	"448"	"0"	"448"	"0"
"226"	"119"	"106"	"13"	"466"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"592"	"0"	"592"	"0"
"227"	"120"	"149"	"19"	"327"	"25"	"4"	"3"	"4"	"0"	"1"	"2"	"13"	"8"	"22"	"577"	"0"	"577"	"0"
"228"	"121"	"148"	"32"	"225"	"10"	"2"	"0"	"0"	"0"	"0"	"1"	"9"	"2"	"15"	"444"	"0"	"444"	"0"
"229"	"122"	"418"	"24"	"141"	"13"	"16"	"1"	"0"	"2"	"0"	"3"	"9"	"4"	"21"	"652"	"0"	"652"	"0"
"230"	"123"	"40"	"8"	"38"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"2"	"95"	"0"	"95"	"0"
"231"	"124"	"88"	"97"	"85"	"58"	"7"	"4"	"2"	"1"	"3"	"0"	"5"	"6"	"12"	"368"	"0"	"368"	"0"
"232"	"125"	"134"	"136"	"84"	"24"	"8"	"2"	"3"	"3"	"3"	"4"	"10"	"4"	"16"	"431"	"0"	"431"	"0"
"233"	"126"	"220"	"13"	"174"	"61"	"22"	"4"	"5"	"2"	"8"	"5"	"12"	"8"	"39"	"573"	"0"	"573"	"0"
"234"	"Total"	"2375"	"491"	"2224"	"410"	"171"	"30"	"25"	"20"	"33"	"37"	"85"	"57"	"214"	"6172"	"0"	"6172"	"0"
"235"	"B.F."	"20893"	"1845"	"15795"	"6250"	"1178"	"311"	"118"	"157"	"250"	"267"	"559"	"332"	"1424"	"49379"	"0"	"49379"	"0"
"236"	"G. Total"	"23268"	"2336"	"18019"	"6660"	"1349"	"341"	"143"	"177"	"283"	"304"	"644"	"389"	"1638"	"55551"	"0"	"55551"	"0"
"237"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"238"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"239"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"240"	"127"	"218"	"15"	"96"	"52"	"5"	"1"	"2"	"1"	"5"	"5"	"7"	"6"	"31"	"444"	"0"	"444"	"0"
"241"	"128"	"230"	"22"	"152"	"95"	"3"	"6"	"2"	"4"	"3"	"5"	"9"	"5"	"34"	"570"	"0"	"570"	"0"
"242"	"129"	"182"	"9"	"118"	"16"	"43"	"0"	"1"	"0"	"1"	"0"	"10"	"1"	"6"	"387"	"0"	"387"	"0"
"243"	"130"	"123"	"6"	"47"	"25"	"67"	"3"	"1"	"1"	"8"	"2"	"5"	"5"	"12"	"305"	"0"	"305"	"0"
"244"	"131"	"191"	"41"	"81"	"97"	"65"	"2"	"0"	"2"	"2"	"2"	"8"	"12"	"22"	"525"	"0"	"525"	"0"
"245"	"132"	"240"	"22"	"145"	"76"	"40"	"4"	"1"	"2"	"2"	"5"	"6"	"6"	"24"	"573"	"0"	"573"	"0"
"246"	"133"	"192"	"76"	"121"	"31"	"65"	"7"	"3"	"8"	"9"	"4"	"12"	"5"	"36"	"569"	"0"	"569"	"0"
"247"	"134"	"113"	"42"	"23"	"40"	"186"	"7"	"4"	"5"	"19"	"6"	"7"	"8"	"25"	"485"	"0"	"485"	"0"
"248"	"135"	"184"	"22"	"184"	"6"	"96"	"4"	"1"	"3"	"8"	"2"	"9"	"10"	"22"	"551"	"0"	"551"	"0"
"249"	"136"	"334"	"63"	"132"	"4"	"3"	"0"	"2"	"3"	"4"	"8"	"11"	"8"	"34"	"606"	"0"	"606"	"0"
"250"	"137"	"69"	"78"	"502"	"7"	"0"	"0"	"0"	"1"	"2"	"5"	"11"	"4"	"25"	"704"	"0"	"704"	"0"
"251"	"138"	"88"	"20"	"162"	"17"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"6"	"296"	"0"	"296"	"0"
"252"	"139"	"165"	"22"	"215"	"14"	"1"	"3"	"0"	"0"	"2"	"7"	"14"	"6"	"22"	"471"	"0"	"471"	"0"
"253"	"140"	"255"	"22"	"92"	"14"	"29"	"1"	"1"	"2"	"5"	"6"	"5"	"6"	"8"	"446"	"0"	"446"	"0"
"254"	"Total"	"2584"	"460"	"2070"	"494"	"604"	"38"	"18"	"33"	"70"	"57"	"115"	"82"	"307"	"6932"	"0"	"6932"	"0"
"255"	"B.F."	"23268"	"2336"	"18019"	"6660"	"1349"	"341"	"143"	"177"	"283"	"304"	"644"	"389"	"1638"	"55551"	"0"	"55551"	"0"
"256"	"G. Total"	"25852"	"2796"	"20089"	"7154"	"1953"	"379"	"161"	"210"	"353"	"361"	"759"	"471"	"1945"	"62483"	"0"	"62483"	"0"
"257"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"258"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"259"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"260"	"141"	"45"	"2"	"292"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"349"	"0"	"349"	"0"
"261"	"142"	"127"	"38"	"402"	"9"	"8"	"3"	"1"	"1"	"1"	"1"	"6"	"4"	"14"	"615"	"0"	"615"	"0"
"262"	"143"	"166"	"17"	"144"	"37"	"28"	"2"	"1"	"3"	"3"	"1"	"10"	"7"	"17"	"436"	"0"	"436"	"0"
"263"	"144"	"221"	"7"	"27"	"23"	"5"	"1"	"5"	"3"	"3"	"3"	"8"	"10"	"21"	"337"	"0"	"337"	"0"
"264"	"145"	"105"	"4"	"62"	"12"	"61"	"2"	"1"	"2"	"5"	"3"	"2"	"4"	"8"	"271"	"0"	"271"	"0"
"265"	"146"	"158"	"24"	"30"	"4"	"43"	"1"	"0"	"2"	"1"	"1"	"2"	"3"	"12"	"281"	"0"	"281"	"0"
"266"	"147"	"206"	"7"	"170"	"29"	"53"	"4"	"0"	"8"	"6"	"5"	"5"	"9"	"41"	"543"	"0"	"543"	"0"
"267"	"148"	"270"	"6"	"78"	"4"	"1"	"3"	"0"	"0"	"2"	"2"	"3"	"1"	"13"	"383"	"0"	"383"	"0"
"268"	"149"	"172"	"33"	"240"	"6"	"35"	"2"	"2"	"2"	"9"	"4"	"8"	"6"	"28"	"547"	"0"	"547"	"0"
"269"	"150"	"188"	"61"	"156"	"43"	"7"	"3"	"2"	"1"	"4"	"4"	"16"	"8"	"28"	"521"	"0"	"521"	"0"
"270"	"151"	"133"	"9"	"93"	"176"	"5"	"2"	"1"	"1"	"1"	"2"	"5"	"2"	"8"	"438"	"0"	"438"	"0"
"271"	"152"	"121"	"30"	"144"	"62"	"7"	"4"	"2"	"1"	"8"	"4"	"3"	"3"	"13"	"402"	"0"	"402"	"0"
"272"	"153"	"189"	"48"	"103"	"236"	"4"	"3"	"3"	"3"	"5"	"5"	"6"	"5"	"21"	"631"	"0"	"631"	"0"
"273"	"154"	"295"	"27"	"144"	"10"	"5"	"0"	"0"	"0"	"5"	"1"	"2"	"5"	"7"	"501"	"0"	"501"	"0"
"274"	"Total"	"2396"	"313"	"2085"	"657"	"262"	"30"	"18"	"27"	"53"	"36"	"78"	"67"	"233"	"6255"	"0"	"6255"	"0"
"275"	"B.F."	"25852"	"2796"	"20089"	"7154"	"1953"	"379"	"161"	"210"	"353"	"361"	"759"	"471"	"1945"	"62483"	"0"	"62483"	"0"
"276"	"G. Total"	"28248"	"3109"	"22174"	"7811"	"2215"	"409"	"179"	"237"	"406"	"397"	"837"	"538"	"2178"	"68738"	"0"	"68738"	"0"
"277"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"278"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"279"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"280"	"155"	"222"	"27"	"287"	"34"	"8"	"0"	"0"	"1"	"4"	"2"	"3"	"5"	"22"	"615"	"0"	"615"	"0"
"281"	"156"	"61"	"24"	"183"	"109"	"4"	"2"	"2"	"1"	"1"	"2"	"10"	"2"	"16"	"417"	"0"	"417"	"0"
"282"	"157"	"138"	"15"	"102"	"9"	"1"	"0"	"0"	"1"	"2"	"3"	"5"	"1"	"7"	"284"	"0"	"284"	"0"
"283"	"158"	"75"	"13"	"35"	"26"	"17"	"1"	"1"	"1"	"2"	"3"	"0"	"1"	"4"	"179"	"0"	"179"	"0"
"284"	"159"	"102"	"14"	"32"	"5"	"3"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"8"	"169"	"0"	"169"	"0"
"285"	"160"	"167"	"15"	"194"	"18"	"11"	"4"	"3"	"1"	"1"	"3"	"5"	"1"	"8"	"431"	"0"	"431"	"0"
"286"	"161"	"204"	"19"	"45"	"4"	"1"	"3"	"2"	"0"	"1"	"2"	"3"	"0"	"13"	"297"	"0"	"297"	"0"
"287"	"162"	"319"	"47"	"202"	"55"	"6"	"3"	"2"	"2"	"4"	"2"	"12"	"5"	"25"	"684"	"0"	"684"	"0"
"288"	"163"	"234"	"87"	"154"	"48"	"1"	"5"	"1"	"3"	"3"	"3"	"2"	"1"	"5"	"547"	"0"	"547"	"0"
"289"	"164"	"383"	"9"	"39"	"12"	"96"	"1"	"0"	"3"	"2"	"2"	"4"	"4"	"6"	"561"	"0"	"561"	"0"
"290"	"165"	"299"	"40"	"24"	"4"	"16"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"389"	"0"	"389"	"0"
"291"	"165(A)"	"198"	"51"	"51"	"7"	"17"	"0"	"2"	"1"	"1"	"0"	"0"	"2"	"4"	"334"	"0"	"334"	"0"
"292"	"166"	"249"	"15"	"71"	"6"	"8"	"4"	"0"	"2"	"3"	"3"	"4"	"3"	"9"	"377"	"0"	"377"	"0"
"293"	"167"	"160"	"29"	"44"	"3"	"53"	"0"	"0"	"1"	"2"	"2"	"3"	"3"	"18"	"318"	"0"	"318"	"0"
"294"	"Total"	"2811"	"405"	"1463"	"340"	"242"	"24"	"13"	"18"	"26"	"27"	"53"	"31"	"149"	"5602"	"0"	"5602"	"0"
"295"	"B.F."	"28248"	"3109"	"22174"	"7811"	"2215"	"409"	"179"	"237"	"406"	"397"	"837"	"538"	"2178"	"68738"	"0"	"68738"	"0"
"296"	"G. Total"	"31059"	"3514"	"23637"	"8151"	"2457"	"433"	"192"	"255"	"432"	"424"	"890"	"569"	"2327"	"74340"	"0"	"74340"	"0"
"297"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"298"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"299"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"300"	"168"	"216"	"112"	"59"	"7"	"128"	"6"	"1"	"3"	"5"	"6"	"5"	"6"	"19"	"573"	"0"	"573"	"0"
"301"	"169"	"349"	"33"	"132"	"19"	"60"	"7"	"2"	"7"	"7"	"3"	"12"	"7"	"8"	"646"	"0"	"646"	"0"
"302"	"170"	"153"	"35"	"28"	"10"	"173"	"5"	"4"	"3"	"5"	"2"	"5"	"6"	"5"	"434"	"0"	"434"	"0"
"303"	"171"	"166"	"85"	"39"	"18"	"114"	"3"	"3"	"5"	"3"	"3"	"1"	"1"	"18"	"459"	"0"	"459"	"0"
"304"	"172"	"228"	"31"	"63"	"13"	"177"	"9"	"3"	"1"	"4"	"3"	"6"	"3"	"19"	"560"	"0"	"560"	"0"
"305"	"173"	"168"	"24"	"32"	"50"	"127"	"5"	"6"	"4"	"5"	"1"	"1"	"6"	"7"	"436"	"0"	"436"	"0"
"306"	"174"	"204"	"85"	"127"	"112"	"66"	"8"	"3"	"5"	"5"	"2"	"3"	"1"	"8"	"629"	"0"	"629"	"0"
"307"	"175"	"420"	"4"	"75"	"4"	"3"	"4"	"0"	"0"	"1"	"4"	"2"	"3"	"11"	"531"	"0"	"531"	"0"
"308"	"176"	"481"	"15"	"29"	"28"	"11"	"0"	"4"	"5"	"6"	"0"	"3"	"3"	"28"	"613"	"0"	"613"	"0"
"309"	"177"	"134"	"21"	"124"	"11"	"43"	"2"	"2"	"1"	"0"	"3"	"1"	"2"	"4"	"348"	"0"	"348"	"0"
"310"	"178"	"146"	"24"	"111"	"12"	"57"	"3"	"1"	"2"	"3"	"1"	"2"	"2"	"6"	"370"	"0"	"370"	"0"
"311"	"179"	"226"	"13"	"79"	"1"	"1"	"2"	"1"	"1"	"3"	"1"	"1"	"0"	"4"	"333"	"0"	"333"	"0"
"312"	"180"	"106"	"10"	"246"	"4"	"1"	"0"	"2"	"1"	"2"	"2"	"3"	"0"	"6"	"383"	"0"	"383"	"0"
"313"	"181"	"205"	"12"	"142"	"71"	"11"	"4"	"3"	"5"	"3"	"4"	"13"	"5"	"20"	"498"	"0"	"498"	"0"
"314"	"Total"	"3202"	"504"	"1286"	"360"	"972"	"58"	"35"	"43"	"52"	"35"	"58"	"45"	"163"	"6813"	"0"	"6813"	"0"
"315"	"B.F."	"31059"	"3514"	"23637"	"8151"	"2457"	"433"	"192"	"255"	"432"	"424"	"890"	"569"	"2327"	"74340"	"0"	"74340"	"0"
"316"	"G. Total"	"34261"	"4018"	"24923"	"8511"	"3429"	"491"	"227"	"298"	"484"	"459"	"948"	"614"	"2490"	"81153"	"0"	"81153"	"0"
"317"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"318"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"319"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"320"	"182"	"156"	"25"	"124"	"9"	"5"	"2"	"2"	"0"	"2"	"3"	"11"	"3"	"24"	"366"	"0"	"366"	"0"
"321"	"183"	"253"	"17"	"36"	"9"	"2"	"0"	"2"	"0"	"3"	"1"	"5"	"4"	"9"	"341"	"0"	"341"	"0"
"322"	"184"	"318"	"14"	"187"	"4"	"1"	"3"	"0"	"0"	"1"	"3"	"3"	"3"	"6"	"543"	"0"	"543"	"0"
"323"	"185"	"205"	"23"	"132"	"7"	"12"	"3"	"0"	"2"	"4"	"3"	"4"	"4"	"13"	"412"	"0"	"412"	"0"
"324"	"186"	"317"	"24"	"121"	"54"	"1"	"4"	"2"	"2"	"4"	"1"	"10"	"8"	"42"	"590"	"0"	"590"	"0"
"325"	"187"	"301"	"24"	"141"	"12"	"6"	"1"	"2"	"2"	"6"	"2"	"1"	"0"	"8"	"506"	"0"	"506"	"0"
"326"	"188"	"93"	"5"	"224"	"4"	"26"	"2"	"0"	"0"	"0"	"2"	"1"	"1"	"8"	"366"	"0"	"366"	"0"
"327"	"189"	"149"	"9"	"66"	"133"	"3"	"3"	"1"	"1"	"0"	"1"	"0"	"6"	"13"	"385"	"0"	"385"	"0"
"328"	"190"	"93"	"17"	"132"	"52"	"2"	"2"	"0"	"1"	"0"	"0"	"2"	"1"	"22"	"324"	"0"	"324"	"0"
"329"	"191"	"192"	"21"	"332"	"28"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"1"	"1"	"581"	"0"	"581"	"0"
"330"	"192"	"512"	"8"	"52"	"6"	"15"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"598"	"0"	"598"	"0"
"331"	"193"	"165"	"35"	"186"	"14"	"3"	"1"	"0"	"2"	"1"	"3"	"11"	"2"	"19"	"442"	"0"	"442"	"0"
"332"	"194"	"367"	"44"	"132"	"5"	"3"	"0"	"1"	"1"	"2"	"1"	"4"	"2"	"3"	"565"	"0"	"565"	"0"
"333"	"195"	"412"	"5"	"5"	"75"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"501"	"0"	"501"	"0"
"334"	"Total"	"3533"	"271"	"1870"	"412"	"80"	"24"	"10"	"12"	"25"	"22"	"55"	"36"	"170"	"6520"	"0"	"6520"	"0"
"335"	"B.F."	"34261"	"4018"	"24923"	"8511"	"3429"	"491"	"227"	"298"	"484"	"459"	"948"	"614"	"2490"	"81153"	"0"	"81153"	"0"
"336"	"G. Total"	"37794"	"4289"	"26793"	"8923"	"3509"	"515"	"237"	"310"	"509"	"481"	"1003"	"650"	"2660"	"87673"	"0"	"87673"	"0"
"337"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"338"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"339"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"340"	"196"	"154"	"11"	"32"	"28"	"28"	"34"	"4"	"2"	"4"	"7"	"5"	"8"	"29"	"346"	"0"	"346"	"0"
"341"	"197"	"213"	"9"	"64"	"41"	"8"	"8"	"1"	"1"	"0"	"0"	"4"	"2"	"7"	"358"	"0"	"358"	"0"
