"Candidate.Name.Booth.No."	"No.valid.votes.caste.in.favour.of"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"166"	"143"	"34"	"29"	"114"	"9"	"0"	"3"	"2"	"9"	"1"	"1"	"12"	"5"	"5"	"14"	"15"	"15"	"268"
"167"	"144"	"68"	"33"	"185"	"7"	"5"	"4"	"18"	"9"	"1"	"2"	"8"	"2"	"2"	"5"	"3"	"9"	"361"
"168"	"145"	"55"	"28"	"233"	"5"	"3"	"3"	"13"	"20"	"3"	"3"	"12"	"3"	"1"	"1"	"7"	"9"	"399"
"169"	"146"	"113"	"27"	"192"	"15"	"9"	"5"	"14"	"53"	"6"	"3"	"16"	"4"	"0"	"2"	"1"	"9"	"469"
"170"	"147"	"70"	"54"	"92"	"7"	"2"	"4"	"20"	"166"	"4"	"2"	"22"	"5"	"1"	"2"	"1"	"11"	"463"
"171"	"148"	"43"	"12"	"235"	"11"	"0"	"2"	"13"	"9"	"3"	"0"	"14"	"0"	"2"	"0"	"4"	"4"	"352"
"172"	"149"	"88"	"24"	"71"	"2"	"3"	"1"	"8"	"2"	"2"	"1"	"5"	"1"	"0"	"3"	"4"	"4"	"219"
"173"	"150"	"66"	"33"	"156"	"4"	"0"	"3"	"8"	"6"	"2"	"2"	"11"	"5"	"3"	"8"	"2"	"13"	"322"
"174"	"151"	"45"	"21"	"291"	"4"	"4"	"4"	"10"	"7"	"0"	"1"	"7"	"2"	"0"	"7"	"0"	"2"	"405"
"175"	"152"	"112"	"17"	"274"	"3"	"3"	"2"	"18"	"6"	"2"	"5"	"12"	"0"	"3"	"6"	"4"	"8"	"475"
"176"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"177"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANK AR RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDR A KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"178"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"179"	"153"	"34"	"43"	"192"	"5"	"3"	"10"	"11"	"2"	"4"	"1"	"5"	"1"	"1"	"4"	"1"	"1"	"318"
"180"	"154"	"39"	"130"	"285"	"5"	"3"	"1"	"6"	"8"	"0"	"1"	"10"	"0"	"0"	"3"	"2"	"1"	"494"
"181"	"155"	"104"	"21"	"119"	"4"	"3"	"6"	"18"	"55"	"8"	"5"	"20"	"2"	"3"	"5"	"6"	"35"	"414"
"182"	"156"	"67"	"8"	"135"	"6"	"3"	"0"	"21"	"96"	"5"	"1"	"19"	"1"	"2"	"2"	"4"	"6"	"376"
"183"	"157"	"28"	"5"	"169"	"2"	"3"	"1"	"4"	"15"	"2"	"1"	"3"	"1"	"1"	"0"	"0"	"2"	"237"
"184"	"158"	"69"	"6"	"260"	"3"	"3"	"4"	"19"	"7"	"1"	"5"	"9"	"3"	"7"	"23"	"6"	"13"	"438"
"185"	"159"	"43"	"22"	"239"	"12"	"6"	"9"	"19"	"10"	"2"	"4"	"5"	"0"	"1"	"4"	"3"	"4"	"383"
"186"	"160"	"47"	"42"	"329"	"9"	"2"	"4"	"11"	"11"	"3"	"3"	"34"	"6"	"4"	"17"	"9"	"15"	"546"
"187"	"161"	"132"	"29"	"92"	"13"	"4"	"7"	"4"	"23"	"0"	"3"	"11"	"2"	"3"	"8"	"3"	"16"	"350"
"188"	"162"	"27"	"7"	"278"	"6"	"1"	"6"	"21"	"57"	"4"	"0"	"16"	"1"	"1"	"4"	"6"	"2"	"437"
"189"	"163"	"30"	"2"	"224"	"3"	"1"	"2"	"6"	"23"	"2"	"2"	"22"	"6"	"3"	"14"	"2"	"8"	"350"
"190"	"164"	"58"	"42"	"108"	"5"	"4"	"3"	"5"	"4"	"0"	"0"	"9"	"3"	"3"	"4"	"1"	"6"	"255"
"191"	"165"	"125"	"4"	"37"	"4"	"2"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"4"	"0"	"5"	"186"
"192"	"166"	"64"	"40"	"162"	"6"	"3"	"5"	"5"	"9"	"2"	"4"	"18"	"8"	"8"	"31"	"5"	"17"	"387"
"193"	"167"	"236"	"18"	"22"	"3"	"2"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"3"	"291"
"194"	"168"	"131"	"49"	"121"	"15"	"6"	"8"	"10"	"16"	"1"	"3"	"11"	"3"	"2"	"2"	"3"	"11"	"392"
"195"	"169"	"49"	"20"	"134"	"34"	"5"	"1"	"8"	"4"	"0"	"1"	"4"	"0"	"2"	"0"	"2"	"1"	"265"
"196"	"170"	"57"	"7"	"243"	"8"	"1"	"7"	"10"	"7"	"3"	"6"	"26"	"9"	"10"	"24"	"16"	"29"	"463"
"197"	"171"	"112"	"24"	"233"	"12"	"3"	"5"	"10"	"13"	"1"	"1"	"11"	"4"	"0"	"14"	"6"	"11"	"460"
"198"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"199"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANK AR RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDR A KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"200"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"201"	"172"	"55"	"15"	"102"	"4"	"2"	"3"	"5"	"5"	"1"	"0"	"3"	"2"	"0"	"2"	"0"	"6"	"205"
"202"	"173"	"59"	"26"	"123"	"5"	"1"	"0"	"4"	"12"	"1"	"1"	"8"	"3"	"0"	"8"	"3"	"7"	"261"
"203"	"174"	"50"	"26"	"90"	"10"	"1"	"0"	"1"	"28"	"0"	"2"	"10"	"1"	"4"	"3"	"1"	"2"	"229"
"204"	"175"	"77"	"11"	"166"	"11"	"3"	"3"	"22"	"73"	"4"	"3"	"13"	"4"	"5"	"7"	"5"	"12"	"419"
"205"	"176"	"106"	"70"	"218"	"19"	"2"	"5"	"14"	"11"	"0"	"3"	"20"	"9"	"6"	"11"	"12"	"25"	"531"
"206"	"177"	"93"	"173"	"97"	"35"	"3"	"2"	"3"	"8"	"3"	"0"	"5"	"2"	"1"	"5"	"4"	"5"	"439"
"207"	"178"	"105"	"33"	"33"	"34"	"1"	"0"	"1"	"4"	"0"	"0"	"5"	"3"	"4"	"2"	"6"	"3"	"234"
"208"	"179"	"56"	"23"	"75"	"3"	"0"	"0"	"11"	"3"	"0"	"0"	"5"	"0"	"2"	"2"	"2"	"2"	"184"
"209"	"180"	"93"	"92"	"245"	"18"	"3"	"3"	"10"	"2"	"5"	"6"	"15"	"5"	"0"	"3"	"3"	"6"	"509"
"210"	"181"	"116"	"46"	"66"	"10"	"2"	"1"	"1"	"0"	"2"	"1"	"2"	"1"	"2"	"4"	"3"	"6"	"263"
"211"	"182"	"53"	"45"	"121"	"10"	"1"	"7"	"15"	"8"	"3"	"4"	"11"	"8"	"4"	"8"	"6"	"6"	"310"
"212"	"183"	"96"	"7"	"78"	"13"	"1"	"1"	"3"	"1"	"1"	"1"	"6"	"2"	"0"	"4"	"4"	"7"	"225"
"213"	"184"	"74"	"41"	"42"	"4"	"1"	"2"	"4"	"2"	"0"	"3"	"2"	"5"	"0"	"0"	"0"	"0"	"180"
"214"	"185"	"13"	"54"	"108"	"12"	"3"	"1"	"2"	"0"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"199"
"215"	"186"	"81"	"54"	"267"	"13"	"4"	"1"	"13"	"3"	"2"	"2"	"8"	"3"	"2"	"8"	"3"	"4"	"468"
"216"	"187"	"140"	"22"	"136"	"5"	"0"	"5"	"7"	"3"	"3"	"2"	"6"	"4"	"0"	"4"	"0"	"4"	"341"
"217"	"188"	"140"	"8"	"126"	"9"	"1"	"1"	"6"	"5"	"2"	"5"	"9"	"8"	"4"	"1"	"3"	"4"	"332"
"218"	"189"	"151"	"131"	"225"	"24"	"5"	"3"	"12"	"3"	"2"	"2"	"9"	"7"	"0"	"5"	"6"	"11"	"596"
"219"	"190"	"157"	"13"	"43"	"27"	"3"	"0"	"6"	"4"	"0"	"0"	"2"	"2"	"0"	"5"	"3"	"5"	"270"
"220"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"221"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANK AR RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDR A KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"222"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"223"	"191"	"116"	"41"	"77"	"27"	"1"	"1"	"3"	"5"	"0"	"1"	"1"	"6"	"1"	"2"	"6"	"15"	"303"
"224"	"192"	"72"	"7"	"201"	"9"	"1"	"4"	"11"	"4"	"0"	"2"	"7"	"5"	"5"	"5"	"7"	"8"	"348"
"225"	"193"	"157"	"11"	"259"	"13"	"1"	"2"	"12"	"6"	"1"	"5"	"7"	"3"	"2"	"6"	"6"	"10"	"501"
"226"	"194"	"210"	"12"	"50"	"20"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"3"	"0"	"3"	"3"	"8"	"314"
"227"	"195"	"140"	"15"	"268"	"9"	"5"	"3"	"7"	"1"	"2"	"2"	"1"	"4"	"1"	"1"	"2"	"2"	"463"
"228"	"196"	"42"	"28"	"139"	"27"	"2"	"3"	"5"	"2"	"0"	"0"	"3"	"0"	"0"	"0"	"2"	"4"	"257"
"229"	"197"	"68"	"74"	"121"	"21"	"0"	"5"	"14"	"4"	"2"	"2"	"6"	"3"	"0"	"2"	"1"	"2"	"325"
"230"	"198"	"103"	"64"	"210"	"15"	"7"	"0"	"3"	"3"	"0"	"0"	"5"	"4"	"0"	"1"	"5"	"2"	"422"
"231"	"199"	"103"	"4"	"180"	"16"	"1"	"3"	"3"	"12"	"1"	"2"	"13"	"5"	"3"	"6"	"3"	"13"	"368"
"232"	"200"	"195"	"13"	"107"	"12"	"4"	"1"	"7"	"0"	"0"	"0"	"3"	"4"	"1"	"2"	"0"	"5"	"354"
"233"	"201"	"50"	"40"	"234"	"33"	"2"	"8"	"18"	"6"	"1"	"2"	"9"	"2"	"0"	"2"	"5"	"4"	"416"
"234"	"202"	"192"	"15"	"90"	"23"	"3"	"4"	"8"	"5"	"1"	"4"	"1"	"9"	"2"	"4"	"10"	"17"	"388"
"235"	"203"	"145"	"72"	"69"	"9"	"1"	"1"	"3"	"2"	"2"	"0"	"0"	"5"	"1"	"1"	"2"	"2"	"315"
"236"	"204"	"51"	"30"	"146"	"9"	"2"	"1"	"5"	"1"	"0"	"0"	"10"	"2"	"2"	"5"	"2"	"6"	"272"
"237"	"205"	"262"	"31"	"96"	"4"	"1"	"4"	"1"	"1"	"3"	"4"	"4"	"7"	"1"	"4"	"5"	"9"	"437"
"238"	"206"	"87"	"17"	"174"	"10"	"10"	"2"	"8"	"0"	"1"	"1"	"9"	"6"	"0"	"2"	"5"	"3"	"335"
"239"	"207"	"90"	"70"	"140"	"7"	"3"	"3"	"9"	"5"	"2"	"0"	"6"	"4"	"3"	"1"	"1"	"2"	"346"
"240"	"208"	"126"	"111"	"60"	"15"	"2"	"3"	"5"	"4"	"1"	"3"	"2"	"2"	"3"	"3"	"1"	"10"	"351"
"241"	"209"	"75"	"105"	"148"	"22"	"5"	"1"	"4"	"15"	"3"	"0"	"8"	"1"	"1"	"3"	"4"	"5"	"400"
"242"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"243"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANK AR RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDR A KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"244"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"245"	"210"	"211"	"15"	"180"	"10"	"2"	"2"	"7"	"4"	"2"	"0"	"11"	"2"	"1"	"2"	"1"	"2"	"452"
"246"	"211"	"80"	"117"	"181"	"14"	"1"	"3"	"5"	"5"	"0"	"1"	"9"	"4"	"2"	"3"	"3"	"5"	"433"
"247"	"212"	"99"	"18"	"39"	"3"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"2"	"2"	"171"
"248"	"213"	"193"	"6"	"173"	"13"	"4"	"6"	"6"	"3"	"2"	"1"	"5"	"9"	"3"	"3"	"2"	"4"	"433"
"249"	"214"	"58"	"63"	"160"	"3"	"0"	"2"	"5"	"0"	"1"	"0"	"2"	"1"	"0"	"1"	"4"	"1"	"301"
"250"	"215"	"52"	"88"	"69"	"9"	"2"	"5"	"8"	"4"	"3"	"2"	"5"	"2"	"1"	"3"	"6"	"3"	"262"
"251"	"216"	"23"	"108"	"85"	"12"	"0"	"2"	"4"	"3"	"3"	"2"	"2"	"2"	"0"	"1"	"4"	"0"	"251"
"252"	"217"	"24"	"59"	"111"	"11"	"3"	"2"	"3"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"3"	"3"	"228"
"253"	"218"	"30"	"10"	"180"	"7"	"1"	"1"	"4"	"3"	"1"	"1"	"12"	"2"	"1"	"17"	"7"	"7"	"284"
"254"	"219"	"55"	"1"	"62"	"7"	"0"	"2"	"4"	"33"	"0"	"0"	"10"	"1"	"0"	"3"	"1"	"3"	"182"
"255"	"220"	"81"	"13"	"174"	"14"	"6"	"6"	"7"	"2"	"3"	"2"	"8"	"3"	"1"	"8"	"3"	"5"	"336"
"256"	"221"	"35"	"61"	"89"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"8"	"0"	"0"	"1"	"0"	"200"
"257"	"222"	"34"	"21"	"162"	"6"	"2"	"2"	"2"	"1"	"0"	"2"	"1"	"1"	"0"	"1"	"2"	"2"	"239"
"258"	"223"	"33"	"56"	"47"	"12"	"1"	"0"	"12"	"115"	"7"	"4"	"11"	"3"	"2"	"1"	"2"	"3"	"309"
"259"	"224"	"49"	"11"	"61"	"11"	"1"	"2"	"8"	"68"	"2"	"2"	"6"	"1"	"1"	"2"	"1"	"2"	"228"
"260"	"225"	"51"	"20"	"346"	"36"	"3"	"6"	"9"	"4"	"0"	"4"	"16"	"4"	"3"	"17"	"11"	"25"	"555"
"261"	"226"	"178"	"16"	"123"	"6"	"4"	"5"	"8"	"5"	"1"	"0"	"4"	"0"	"4"	"2"	"6"	"7"	"369"
"262"	"227"	"356"	"11"	"10"	"1"	"1"	"0"	"1"	"5"	"1"	"0"	"0"	"6"	"0"	"1"	"3"	"21"	"417"
"263"	"228"	"99"	"10"	"85"	"4"	"0"	"0"	"2"	"1"	"2"	"1"	"5"	"2"	"0"	"7"	"5"	"10"	"233"
"264"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANK AR RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDR A KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"266"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"267"	"229"	"27"	"8"	"146"	"9"	"2"	"0"	"6"	"10"	"2"	"0"	"13"	"1"	"1"	"9"	"3"	"8"	"245"
"268"	"230"	"113"	"9"	"222"	"8"	"2"	"1"	"5"	"3"	"4"	"3"	"3"	"1"	"1"	"5"	"2"	"8"	"390"
"269"	"231"	"159"	"16"	"270"	"14"	"2"	"4"	"9"	"9"	"3"	"3"	"11"	"4"	"1"	"20"	"7"	"20"	"552"
"270"	"232"	"130"	"5"	"187"	"11"	"1"	"1"	"5"	"3"	"2"	"0"	"6"	"2"	"1"	"6"	"6"	"11"	"377"
"271"	"233"	"68"	"16"	"153"	"60"	"0"	"4"	"4"	"6"	"1"	"1"	"6"	"0"	"2"	"3"	"0"	"1"	"325"
"272"	"234"	"92"	"11"	"158"	"14"	"1"	"2"	"5"	"5"	"1"	"1"	"8"	"3"	"8"	"14"	"10"	"6"	"339"
"273"	"235"	"13"	"64"	"128"	"4"	"1"	"1"	"4"	"3"	"0"	"0"	"1"	"1"	"1"	"5"	"0"	"2"	"228"
"274"	"Total"	"24309"	"7936"	"34444"	"2598"	"762"	"616"	"1656"	"2113"	"389"	"418"	"1618"	"767"	"491"	"1449"	"920"	"1999"	"82485"
"275"	"Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"276"	"Assembly Constituency  : 104 Hathua"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
