"Candidate.Name.Booth.No."	"No.valid.votes.caste.in.favour.of"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"166"	"143"	"194"	"19"	"27"	"11"	"1"	"0"	"6"	"4"	"1"	"0"	"1"	"0"	"1"	"1"	"3"	"4"	"273"
"167"	"144"	"207"	"84"	"167"	"18"	"6"	"5"	"4"	"4"	"2"	"5"	"8"	"4"	"6"	"7"	"4"	"6"	"537"
"168"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"169"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"170"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"171"	"145"	"99"	"12"	"132"	"6"	"2"	"1"	"7"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"5"	"269"
"172"	"146"	"51"	"3"	"118"	"12"	"3"	"0"	"5"	"0"	"0"	"0"	"4"	"0"	"0"	"2"	"3"	"1"	"202"
"173"	"147"	"181"	"83"	"109"	"35"	"2"	"1"	"8"	"9"	"5"	"3"	"3"	"2"	"2"	"7"	"9"	"7"	"466"
"174"	"148"	"124"	"15"	"52"	"9"	"0"	"0"	"7"	"2"	"5"	"5"	"15"	"7"	"5"	"13"	"17"	"44"	"320"
"175"	"149"	"125"	"3"	"10"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"4"	"0"	"0"	"1"	"2"	"148"
"176"	"150"	"65"	"14"	"180"	"30"	"6"	"9"	"14"	"3"	"1"	"4"	"3"	"3"	"2"	"4"	"0"	"1"	"339"
"177"	"151"	"48"	"69"	"157"	"16"	"1"	"4"	"7"	"5"	"2"	"2"	"2"	"2"	"0"	"2"	"0"	"0"	"317"
"178"	"152"	"236"	"57"	"195"	"40"	"6"	"2"	"6"	"4"	"1"	"2"	"7"	"5"	"1"	"2"	"3"	"9"	"576"
"179"	"153"	"172"	"40"	"105"	"96"	"2"	"2"	"5"	"2"	"6"	"6"	"14"	"10"	"8"	"9"	"12"	"17"	"506"
"180"	"154"	"129"	"2"	"34"	"42"	"2"	"2"	"0"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"216"
"181"	"155"	"20"	"7"	"86"	"7"	"1"	"2"	"5"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"0"	"0"	"134"
"182"	"156"	"87"	"2"	"40"	"49"	"1"	"0"	"7"	"2"	"0"	"1"	"1"	"0"	"2"	"2"	"0"	"0"	"194"
"183"	"157"	"153"	"19"	"165"	"32"	"1"	"5"	"15"	"6"	"1"	"2"	"9"	"3"	"3"	"2"	"1"	"1"	"418"
"184"	"158"	"213"	"37"	"127"	"21"	"4"	"8"	"10"	"7"	"2"	"6"	"21"	"10"	"7"	"22"	"11"	"43"	"549"
"185"	"159"	"80"	"20"	"124"	"25"	"2"	"3"	"1"	"2"	"1"	"0"	"2"	"0"	"0"	"1"	"1"	"0"	"262"
"186"	"160"	"116"	"5"	"79"	"52"	"5"	"4"	"3"	"5"	"2"	"1"	"5"	"4"	"3"	"3"	"3"	"11"	"301"
"187"	"161"	"99"	"83"	"146"	"25"	"7"	"3"	"6"	"5"	"1"	"2"	"8"	"2"	"3"	"6"	"1"	"8"	"405"
"188"	"162"	"62"	"28"	"20"	"13"	"3"	"1"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"1"	"134"
"189"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"191"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"192"	"163"	"51"	"15"	"17"	"25"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"114"
"193"	"164"	"115"	"124"	"189"	"27"	"3"	"1"	"8"	"2"	"2"	"4"	"6"	"2"	"4"	"2"	"4"	"3"	"496"
"194"	"165"	"112"	"25"	"106"	"12"	"5"	"3"	"6"	"10"	"1"	"2"	"6"	"6"	"1"	"2"	"2"	"6"	"305"
"195"	"166"	"60"	"101"	"158"	"2"	"3"	"2"	"2"	"2"	"3"	"1"	"5"	"2"	"1"	"3"	"2"	"6"	"353"
"196"	"167"	"105"	"17"	"70"	"10"	"1"	"3"	"3"	"1"	"1"	"0"	"6"	"2"	"1"	"3"	"3"	"6"	"232"
"197"	"168"	"187"	"74"	"38"	"8"	"4"	"3"	"7"	"4"	"0"	"2"	"5"	"6"	"1"	"1"	"2"	"7"	"349"
"198"	"169"	"32"	"3"	"145"	"3"	"1"	"0"	"5"	"1"	"0"	"0"	"8"	"1"	"0"	"8"	"4"	"6"	"217"
"199"	"170"	"48"	"11"	"87"	"53"	"4"	"0"	"4"	"0"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"5"	"222"
"200"	"171"	"113"	"21"	"286"	"17"	"3"	"4"	"6"	"52"	"3"	"2"	"18"	"2"	"3"	"10"	"4"	"12"	"556"
"201"	"172"	"111"	"1"	"170"	"22"	"2"	"2"	"5"	"0"	"1"	"2"	"5"	"2"	"1"	"4"	"2"	"10"	"340"
"202"	"173"	"32"	"5"	"233"	"16"	"2"	"2"	"1"	"3"	"1"	"0"	"6"	"2"	"3"	"2"	"2"	"0"	"310"
"203"	"174"	"65"	"24"	"198"	"14"	"3"	"0"	"0"	"3"	"1"	"1"	"1"	"1"	"1"	"0"	"2"	"2"	"316"
"204"	"175"	"33"	"31"	"272"	"21"	"2"	"2"	"5"	"2"	"1"	"1"	"7"	"1"	"1"	"8"	"2"	"5"	"394"
"205"	"176"	"124"	"16"	"209"	"26"	"2"	"3"	"9"	"1"	"2"	"1"	"9"	"2"	"4"	"6"	"9"	"4"	"427"
"206"	"177"	"36"	"54"	"76"	"118"	"2"	"3"	"1"	"1"	"2"	"3"	"0"	"3"	"3"	"3"	"3"	"0"	"308"
"207"	"178"	"196"	"18"	"35"	"11"	"2"	"0"	"3"	"0"	"0"	"1"	"3"	"1"	"0"	"3"	"1"	"6"	"280"
"208"	"179"	"113"	"55"	"81"	"29"	"5"	"5"	"4"	"4"	"3"	"5"	"6"	"3"	"0"	"2"	"2"	"3"	"320"
"209"	"180"	"67"	"73"	"46"	"5"	"0"	"2"	"5"	"1"	"4"	"1"	"3"	"3"	"1"	"3"	"1"	"2"	"217"
"210"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"212"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"213"	"181"	"97"	"15"	"46"	"187"	"8"	"2"	"2"	"4"	"3"	"0"	"0"	"3"	"1"	"0"	"4"	"1"	"373"
"214"	"182"	"22"	"26"	"174"	"63"	"9"	"2"	"3"	"3"	"2"	"2"	"1"	"5"	"4"	"16"	"6"	"21"	"359"
"215"	"183"	"119"	"19"	"126"	"17"	"1"	"4"	"14"	"8"	"0"	"3"	"4"	"1"	"3"	"5"	"6"	"8"	"338"
"216"	"184"	"171"	"89"	"143"	"10"	"3"	"4"	"12"	"4"	"0"	"2"	"3"	"2"	"1"	"3"	"6"	"4"	"457"
"217"	"185"	"206"	"29"	"195"	"69"	"8"	"4"	"6"	"10"	"5"	"8"	"16"	"7"	"4"	"11"	"11"	"36"	"625"
"218"	"186"	"152"	"9"	"70"	"7"	"1"	"0"	"5"	"1"	"0"	"2"	"2"	"2"	"1"	"2"	"2"	"7"	"263"
"219"	"187"	"150"	"31"	"34"	"53"	"0"	"0"	"3"	"4"	"4"	"0"	"5"	"2"	"5"	"6"	"8"	"31"	"336"
"220"	"188"	"155"	"28"	"198"	"20"	"5"	"2"	"2"	"6"	"2"	"3"	"4"	"2"	"2"	"2"	"1"	"5"	"437"
"221"	"189"	"359"	"23"	"47"	"6"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"1"	"1"	"0"	"7"	"7"	"456"
"222"	"190"	"119"	"13"	"76"	"26"	"2"	"3"	"13"	"2"	"0"	"3"	"2"	"4"	"1"	"1"	"5"	"8"	"278"
"223"	"191"	"124"	"3"	"45"	"4"	"1"	"1"	"3"	"1"	"0"	"0"	"4"	"4"	"0"	"5"	"1"	"8"	"204"
"224"	"192"	"190"	"38"	"104"	"3"	"2"	"2"	"1"	"1"	"2"	"1"	"7"	"3"	"3"	"7"	"3"	"15"	"382"
"225"	"193"	"49"	"81"	"134"	"18"	"2"	"2"	"11"	"5"	"4"	"1"	"6"	"6"	"3"	"10"	"12"	"10"	"354"
"226"	"194"	"104"	"19"	"78"	"23"	"5"	"1"	"3"	"0"	"1"	"0"	"7"	"0"	"2"	"2"	"1"	"8"	"254"
"227"	"195"	"224"	"58"	"110"	"12"	"4"	"2"	"3"	"3"	"1"	"1"	"5"	"4"	"1"	"7"	"4"	"5"	"444"
"228"	"196"	"159"	"116"	"43"	"26"	"0"	"2"	"1"	"1"	"2"	"0"	"1"	"1"	"0"	"1"	"2"	"7"	"362"
"229"	"197"	"41"	"99"	"101"	"62"	"7"	"0"	"2"	"12"	"3"	"-1"	"4"	"1"	"1"	"0"	"1"	"2"	"337"
"230"	"198"	"27"	"38"	"68"	"38"	"2"	"2"	"5"	"4"	"0"	"0"	"4"	"1"	"4"	"5"	"2"	"8"	"208"
"231"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"232"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"233"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"234"	"199"	"19"	"24"	"19"	"6"	"0"	"0"	"4"	"3"	"0"	"1"	"2"	"1"	"1"	"2"	"0"	"0"	"82"
"235"	"200"	"79"	"218"	"6"	"18"	"4"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"331"
"236"	"201"	"24"	"27"	"20"	"48"	"1"	"1"	"22"	"2"	"0"	"2"	"0"	"3"	"0"	"0"	"1"	"3"	"154"
"237"	"202"	"158"	"90"	"10"	"92"	"5"	"1"	"5"	"12"	"3"	"0"	"3"	"1"	"1"	"0"	"1"	"5"	"387"
"238"	"203"	"22"	"258"	"5"	"8"	"1"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"301"
"239"	"204"	"32"	"263"	"50"	"13"	"1"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"1"	"368"
"240"	"205"	"284"	"79"	"23"	"2"	"1"	"1"	"1"	"3"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"399"
"241"	"206"	"14"	"16"	"119"	"16"	"0"	"4"	"4"	"5"	"0"	"2"	"2"	"2"	"3"	"5"	"3"	"3"	"198"
"242"	"207"	"125"	"14"	"68"	"51"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"3"	"0"	"1"	"0"	"1"	"276"
"243"	"208"	"69"	"9"	"8"	"58"	"3"	"0"	"12"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"167"
"244"	"209"	"182"	"20"	"110"	"58"	"2"	"5"	"2"	"2"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"388"
"245"	"210"	"208"	"31"	"90"	"55"	"1"	"0"	"6"	"9"	"4"	"1"	"3"	"0"	"2"	"3"	"5"	"6"	"424"
"246"	"211"	"35"	"18"	"244"	"8"	"0"	"3"	"11"	"2"	"0"	"2"	"13"	"2"	"1"	"4"	"2"	"2"	"347"
"247"	"212"	"67"	"49"	"30"	"35"	"4"	"0"	"19"	"2"	"3"	"4"	"2"	"4"	"1"	"3"	"6"	"2"	"231"
"248"	"213"	"142"	"73"	"189"	"79"	"5"	"6"	"7"	"6"	"6"	"26"	"10"	"7"	"4"	"7"	"11"	"13"	"591"
"249"	"214"	"97"	"18"	"7"	"109"	"0"	"0"	"4"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"240"
"250"	"215"	"34"	"30"	"9"	"41"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"121"
"251"	"216"	"107"	"7"	"17"	"17"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"151"
"252"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"253"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"254"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"255"	"217"	"87"	"7"	"79"	"1"	"15"	"0"	"2"	"2"	"0"	"0"	"3"	"2"	"0"	"5"	"1"	"6"	"210"
"256"	"218"	"139"	"7"	"12"	"59"	"2"	"0"	"7"	"1"	"2"	"0"	"3"	"5"	"1"	"1"	"5"	"16"	"260"
"257"	"219"	"70"	"36"	"106"	"124"	"4"	"1"	"9"	"2"	"1"	"3"	"3"	"3"	"0"	"2"	"3"	"4"	"371"
"258"	"220"	"46"	"11"	"192"	"18"	"2"	"4"	"6"	"7"	"4"	"1"	"3"	"6"	"3"	"4"	"8"	"11"	"326"
"259"	"221"	"127"	"20"	"109"	"15"	"1"	"2"	"17"	"1"	"0"	"0"	"1"	"1"	"1"	"3"	"1"	"1"	"300"
"260"	"222"	"24"	"14"	"148"	"41"	"5"	"1"	"7"	"5"	"2"	"7"	"8"	"7"	"6"	"3"	"8"	"15"	"301"
"261"	"223"	"67"	"20"	"115"	"18"	"3"	"4"	"7"	"2"	"0"	"0"	"8"	"1"	"0"	"2"	"2"	"8"	"257"
"262"	"224"	"84"	"15"	"196"	"32"	"0"	"2"	"5"	"3"	"0"	"0"	"2"	"1"	"0"	"2"	"1"	"2"	"345"
"263"	"225"	"73"	"15"	"189"	"3"	"0"	"2"	"5"	"8"	"2"	"0"	"6"	"0"	"0"	"2"	"1"	"2"	"308"
"264"	"226"	"96"	"25"	"153"	"4"	"1"	"1"	"3"	"6"	"0"	"2"	"6"	"2"	"2"	"7"	"3"	"5"	"316"
"265"	"227"	"94"	"27"	"190"	"16"	"0"	"2"	"6"	"2"	"2"	"2"	"4"	"3"	"3"	"6"	"4"	"3"	"364"
"266"	"228"	"154"	"25"	"149"	"6"	"2"	"5"	"6"	"3"	"2"	"2"	"9"	"4"	"5"	"3"	"4"	"5"	"384"
"267"	"229"	"114"	"10"	"133"	"46"	"3"	"2"	"8"	"4"	"6"	"3"	"14"	"7"	"13"	"10"	"12"	"15"	"400"
"268"	"230"	"84"	"70"	"164"	"14"	"2"	"4"	"13"	"6"	"4"	"5"	"3"	"2"	"2"	"2"	"0"	"3"	"378"
"269"	"231"	"80"	"85"	"133"	"20"	"3"	"1"	"10"	"3"	"0"	"1"	"7"	"0"	"0"	"1"	"2"	"1"	"347"
"270"	"232"	"107"	"22"	"13"	"86"	"3"	"0"	"0"	"3"	"1"	"2"	"1"	"1"	"1"	"0"	"0"	"2"	"242"
"271"	"233"	"69"	"36"	"134"	"27"	"4"	"2"	"9"	"1"	"6"	"2"	"5"	"1"	"1"	"2"	"3"	"0"	"302"
"272"	"234"	"1"	"7"	"59"	"10"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"81"
"273"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"274"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"275"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"276"	"235"	"84"	"11"	"130"	"44"	"2"	"5"	"9"	"5"	"3"	"0"	"2"	"4"	"1"	"2"	"1"	"1"	"304"
"277"	"236"	"70"	"12"	"82"	"15"	"1"	"4"	"10"	"3"	"2"	"2"	"5"	"2"	"0"	"3"	"5"	"10"	"226"
"278"	"237"	"198"	"85"	"248"	"2"	"2"	"2"	"10"	"26"	"12"	"2"	"8"	"7"	"4"	"12"	"7"	"19"	"644"
"279"	"238"	"36"	"6"	"264"	"11"	"1"	"4"	"7"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"337"
"280"	"239"	"100"	"37"	"149"	"7"	"3"	"4"	"7"	"11"	"1"	"0"	"3"	"3"	"0"	"2"	"5"	"2"	"334"
"281"	"240"	"129"	"3"	"173"	"9"	"3"	"1"	"9"	"1"	"4"	"5"	"15"	"3"	"4"	"5"	"6"	"11"	"381"
"282"	"241"	"148"	"26"	"184"	"7"	"1"	"5"	"12"	"8"	"3"	"0"	"10"	"6"	"7"	"9"	"4"	"4"	"434"
"283"	"242"	"122"	"10"	"64"	"26"	"0"	"1"	"3"	"3"	"2"	"0"	"1"	"7"	"0"	"3"	"2"	"2"	"246"
"284"	"243"	"68"	"33"	"192"	"7"	"3"	"3"	"3"	"0"	"1"	"0"	"4"	"2"	"0"	"3"	"0"	"1"	"320"
"285"	"244"	"54"	"7"	"174"	"16"	"2"	"0"	"7"	"1"	"0"	"0"	"8"	"4"	"3"	"10"	"0"	"6"	"292"
"286"	"245"	"98"	"0"	"18"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"125"
"287"	"246"	"58"	"34"	"37"	"3"	"0"	"1"	"1"	"1"	"0"	"1"	"2"	"1"	"2"	"1"	"1"	"4"	"147"
"288"	"247"	"94"	"27"	"137"	"17"	"2"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"2"	"2"	"3"	"289"
"289"	"248"	"50"	"13"	"61"	"3"	"1"	"4"	"2"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"2"	"140"
"290"	"249"	"15"	"95"	"72"	"6"	"1"	"1"	"1"	"0"	"8"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"203"
"291"	"250"	"49"	"21"	"108"	"8"	"1"	"1"	"1"	"1"	"0"	"2"	"3"	"2"	"0"	"0"	"2"	"3"	"202"
"292"	"251"	"83"	"67"	"105"	"8"	"1"	"1"	"4"	"3"	"0"	"0"	"3"	"0"	"0"	"1"	"1"	"1"	"278"
"293"	"252"	"117"	"5"	"93"	"19"	"5"	"2"	"4"	"6"	"2"	"4"	"3"	"4"	"1"	"4"	"6"	"4"	"279"
"294"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"295"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"296"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"297"	"253"	"48"	"72"	"13"	"19"	"6"	"0"	"3"	"0"	"2"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"167"
"298"	"254"	"20"	"53"	"125"	"48"	"4"	"2"	"13"	"1"	"0"	"2"	"3"	"3"	"2"	"5"	"2"	"8"	"291"
"299"	"255"	"27"	"32"	"32"	"31"	"2"	"0"	"1"	"1"	"0"	"0"	"2"	"6"	"0"	"1"	"0"	"5"	"140"
"300"	"256"	"62"	"13"	"61"	"11"	"0"	"3"	"5"	"2"	"3"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"166"
"301"	"257"	"53"	"10"	"256"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"330"
"302"	"258"	"117"	"97"	"91"	"18"	"7"	"2"	"13"	"1"	"2"	"1"	"6"	"4"	"2"	"1"	"7"	"9"	"378"
"303"	"259"	"30"	"72"	"66"	"3"	"10"	"1"	"6"	"3"	"2"	"0"	"6"	"3"	"0"	"2"	"1"	"1"	"206"
"304"	"Total"	"25068"	"8702"	"32818"	"5749"	"748"	"543"	"1691"	"1625"	"419"	"480"	"1420"	"565"	"450"	"857"	"841"	"1444"	"83420"
"305"	"Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"306"	"Assembly Constituency  : 101- Gopalganj"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
