"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"157"	"Till Last Total :-"	"3383"	"13236"	"1974"	"54"	"37"	"129"	"42"	"19"	"27"	"33"	"40"	"29"	"17"	"27"	"56"	"120"	"19223"	"0"	"19223"	"0"
"158"	"Grand Total
:-"	"4027"	"14914"	"3454"	"68"	"42"	"221"	"60"	"22"	"31"	"38"	"50"	"35"	"23"	"32"	"65"	"136"	"23218"	"0"	"23218"	"0"
"159"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"160"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"161"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"162"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"163"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"164"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"165"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"166"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"167"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"168"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"169"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"170"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"171"	"ROUND  6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"172"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"173"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"174"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"175"	"71"	"7"	"323"	"36"	"0"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"372"	"0"	"372"	"0"
"176"	"72"	"19"	"272"	"32"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"1"	"330"	"0"	"330"	"0"
"177"	"73"	"42"	"363"	"26"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"438"	"0"	"438"	"0"
"178"	"74"	"34"	"201"	"26"	"1"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"267"	"0"	"267"	"0"
"179"	"75"	"39"	"268"	"27"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"334"	"0"	"334"	"0"
"180"	"76"	"23"	"228"	"29"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"283"	"0"	"283"	"0"
"181"	"77"	"12"	"171"	"21"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"208"	"0"	"208"	"0"
"182"	"78"	"43"	"282"	"99"	"1"	"2"	"10"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"439"	"0"	"439"	"0"
"183"	"79"	"67"	"145"	"31"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"250"	"0"	"250"	"0"
"184"	"80"	"34"	"81"	"22"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"139"	"0"	"139"	"0"
"185"	"81"	"45"	"142"	"28"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"220"	"0"	"220"	"0"
"186"	"82"	"32"	"178"	"14"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"227"	"0"	"227"	"0"
"187"	"83"	"14"	"170"	"26"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"213"	"0"	"213"	"0"
"188"	"84"	"37"	"214"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"280"	"0"	"280"	"0"
"189"	"Total :-"	"448"	"3038"	"442"	"5"	"5"	"32"	"4"	"3"	"0"	"5"	"1"	"1"	"3"	"2"	"5"	"6"	"4000"	"0"	"4000"	"0"
"190"	"Till Last Total :-"	"4027"	"14914"	"3454"	"68"	"42"	"221"	"60"	"22"	"31"	"38"	"50"	"35"	"23"	"32"	"65"	"136"	"23218"	"0"	"23218"	"0"
"191"	"Grand Total
:-"	"4475"	"17952"	"3896"	"73"	"47"	"253"	"64"	"25"	"31"	"43"	"51"	"36"	"26"	"34"	"70"	"142"	"27218"	"0"	"27218"	"0"
"192"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"193"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"194"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"195"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"196"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"197"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"198"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"199"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"200"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"201"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"202"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"203"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"ROUND  7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"205"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"206"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"207"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"208"	"85"	"36"	"261"	"61"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"360"	"0"	"360"	"0"
"209"	"86"	"45"	"249"	"30"	"0"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"330"	"0"	"330"	"0"
"210"	"87"	"24"	"234"	"25"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"286"	"0"	"286"	"0"
"211"	"88"	"35"	"245"	"31"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"315"	"0"	"315"	"0"
"212"	"89"	"160"	"106"	"31"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"301"	"0"	"301"	"0"
"213"	"90"	"81"	"90"	"27"	"0"	"1"	"0"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"0"	"204"	"0"
"214"	"91"	"20"	"121"	"56"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"0"	"201"	"0"
"215"	"92"	"14"	"84"	"22"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"121"	"0"	"121"	"0"
"216"	"93"	"116"	"156"	"49"	"1"	"0"	"6"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"333"	"0"	"333"	"0"
"217"	"94"	"22"	"161"	"30"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"217"	"0"	"217"	"0"
"218"	"95"	"25"	"199"	"55"	"0"	"0"	"7"	"2"	"0"	"1"	"0"	"2"	"3"	"0"	"1"	"0"	"0"	"295"	"0"	"295"	"0"
"219"	"96"	"11"	"97"	"18"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"128"	"0"	"128"	"0"
"220"	"97"	"51"	"117"	"23"	"0"	"0"	"24"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"219"	"0"	"219"	"0"
"221"	"98"	"14"	"124"	"12"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"155"	"0"	"155"	"0"
"222"	"Total :-"	"654"	"2244"	"470"	"5"	"4"	"55"	"13"	"1"	"3"	"0"	"3"	"5"	"2"	"1"	"3"	"2"	"3465"	"0"	"3465"	"0"
"223"	"Till Last Total :-"	"4475"	"17952"	"3896"	"73"	"47"	"253"	"64"	"25"	"31"	"43"	"51"	"36"	"26"	"34"	"70"	"142"	"27218"	"0"	"27218"	"0"
"224"	"Grand Total
:-"	"5129"	"20196"	"4366"	"78"	"51"	"308"	"77"	"26"	"34"	"43"	"54"	"41"	"28"	"35"	"73"	"144"	"30683"	"0"	"30683"	"0"
"225"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"226"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"227"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"228"	"16th May 2009                                                                                                                                                                                                                                                                                     ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"229"	"ROUND  8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"231"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"232"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"233"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"234"	"99"	"25"	"263"	"39"	"0"	"0"	"4"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"338"	"0"	"338"	"0"
"235"	"100"	"54"	"225"	"83"	"3"	"0"	"20"	"3"	"2"	"0"	"2"	"3"	"3"	"3"	"5"	"2"	"1"	"409"	"0"	"409"	"0"
"236"	"101"	"16"	"365"	"22"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"3"	"2"	"1"	"3"	"415"	"0"	"415"	"0"
"237"	"102"	"49"	"409"	"28"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"493"	"0"	"493"	"0"
"238"	"103"	"24"	"226"	"25"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"280"	"0"	"280"	"0"
"239"	"104"	"33"	"234"	"29"	"2"	"1"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"2"	"1"	"310"	"0"	"310"	"0"
"240"	"105"	"37"	"233"	"27"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"303"	"0"	"303"	"0"
"241"	"106"	"47"	"180"	"54"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"3"	"292"	"0"	"292"	"0"
"242"	"107"	"60"	"182"	"85"	"1"	"1"	"5"	"2"	"1"	"0"	"1"	"2"	"1"	"1"	"0"	"0"	"1"	"343"	"0"	"343"	"0"
"243"	"108"	"40"	"276"	"43"	"1"	"0"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"369"	"0"	"369"	"0"
"244"	"109"	"44"	"165"	"73"	"0"	"0"	"0"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"289"	"0"	"289"	"0"
"245"	"110"	"91"	"245"	"63"	"1"	"1"	"0"	"3"	"2"	"3"	"2"	"1"	"0"	"1"	"0"	"2"	"1"	"416"	"0"	"416"	"0"
"246"	"111"	"22"	"146"	"18"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"191"	"0"	"191"	"0"
"247"	"112"	"27"	"212"	"102"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"4"	"353"	"0"	"353"	"0"
"248"	"Total :-"	"569"	"3361"	"691"	"8"	"7"	"47"	"19"	"10"	"7"	"9"	"8"	"6"	"15"	"12"	"10"	"22"	"4801"	"0"	"4801"	"0"
"249"	"Till Last Total :-"	"5129"	"20196"	"4366"	"78"	"51"	"308"	"77"	"26"	"34"	"43"	"54"	"41"	"28"	"35"	"73"	"144"	"30683"	"0"	"30683"	"0"
"250"	"Grand Total
:-"	"5698"	"23557"	"5057"	"86"	"58"	"355"	"96"	"36"	"41"	"52"	"62"	"47"	"43"	"47"	"83"	"166"	"35484"	"0"	"35484"	"0"
"251"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"252"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"253"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"255"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"256"	"ROUND  9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"257"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"258"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"259"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"260"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"261"	"113"	"67"	"359"	"28"	"0"	"2"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"2"	"3"	"470"	"0"	"470"	"0"
"262"	"114"	"49"	"181"	"38"	"2"	"0"	"4"	"1"	"2"	"0"	"2"	"0"	"3"	"1"	"0"	"1"	"0"	"284"	"0"	"284"	"0"
"263"	"115"	"22"	"204"	"28"	"1"	"1"	"5"	"2"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"267"	"0"	"267"	"0"
"264"	"116"	"52"	"201"	"68"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"2"	"332"	"0"	"332"	"0"
"265"	"117"	"178"	"100"	"32"	"2"	"0"	"6"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"4"	"327"	"0"	"327"	"0"
"266"	"118"	"290"	"126"	"42"	"0"	"4"	"1"	"1"	"1"	"1"	"0"	"2"	"1"	"3"	"2"	"1"	"6"	"481"	"0"	"481"	"0"
"267"	"119"	"90"	"235"	"34"	"1"	"0"	"3"	"4"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"371"	"0"	"371"	"0"
"268"	"120"	"39"	"305"	"32"	"0"	"1"	"2"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"2"	"2"	"387"	"0"	"387"	"0"
"269"	"121"	"71"	"289"	"29"	"3"	"1"	"6"	"4"	"0"	"1"	"1"	"1"	"0"	"2"	"1"	"0"	"2"	"411"	"0"	"411"	"0"
"270"	"122"	"49"	"295"	"14"	"1"	"0"	"4"	"1"	"1"	"1"	"0"	"1"	"0"	"2"	"3"	"2"	"3"	"377"	"0"	"377"	"0"
"271"	"123"	"91"	"152"	"92"	"2"	"1"	"4"	"2"	"1"	"1"	"1"	"2"	"0"	"0"	"3"	"1"	"4"	"357"	"0"	"357"	"0"
"272"	"124"	"102"	"84"	"118"	"0"	"0"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"313"	"0"	"313"	"0"
"273"	"125"	"116"	"52"	"148"	"13"	"0"	"4"	"3"	"2"	"1"	"0"	"1"	"2"	"1"	"1"	"2"	"3"	"349"	"0"	"349"	"0"
"274"	"126"	"173"	"21"	"166"	"6"	"1"	"0"	"2"	"1"	"4"	"2"	"2"	"1"	"1"	"1"	"3"	"5"	"389"	"0"	"389"	"0"
"275"	"Total :-"	"1389"	"2604"	"869"	"34"	"11"	"44"	"24"	"11"	"13"	"10"	"14"	"10"	"14"	"13"	"19"	"36"	"5115"	"0"	"5115"	"0"
"276"	"Till Last Total :-"	"5698"	"23557"	"5057"	"86"	"58"	"355"	"96"	"36"	"41"	"52"	"62"	"47"	"43"	"47"	"83"	"166"	"35484"	"0"	"35484"	"0"
"277"	"Grand Total
:-"	"7087"	"26161"	"5926"	"120"	"69"	"399"	"120"	"47"	"54"	"62"	"76"	"57"	"57"	"60"	"102"	"202"	"40599"	"0"	"40599"	"0"
"278"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"280"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281"	"16th May 2009                                                                                                                                                                                                                                                                                     ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"282"	"ROUND  10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"283"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"284"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"285"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"286"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"287"	"127"	"88"	"92"	"140"	"5"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"4"	"337"	"0"	"337"	"0"
"288"	"128"	"132"	"242"	"48"	"2"	"1"	"3"	"2"	"0"	"1"	"1"	"2"	"1"	"1"	"1"	"0"	"4"	"441"	"0"	"441"	"0"
"289"	"129"	"84"	"361"	"43"	"1"	"4"	"6"	"3"	"3"	"2"	"2"	"2"	"3"	"1"	"1"	"3"	"3"	"522"	"0"	"522"	"0"
"290"	"130"	"47"	"166"	"92"	"1"	"2"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"1"	"315"	"0"	"315"	"0"
"291"	"131"	"38"	"158"	"107"	"1"	"0"	"5"	"1"	"2"	"4"	"3"	"3"	"0"	"0"	"1"	"3"	"5"	"331"	"0"	"331"	"0"
"292"	"132"	"50"	"149"	"164"	"1"	"1"	"5"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"373"	"0"	"373"	"0"
"293"	"133"	"42"	"236"	"145"	"1"	"1"	"2"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"431"	"0"	"431"	"0"
"294"	"134"	"53"	"190"	"123"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"375"	"0"	"375"	"0"
"295"	"135"	"43"	"156"	"103"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"308"	"0"	"308"	"0"
"296"	"136"	"163"	"254"	"35"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"6"	"2"	"469"	"0"	"469"	"0"
"297"	"137"	"85"	"196"	"72"	"2"	"3"	"0"	"0"	"2"	"0"	"2"	"2"	"0"	"1"	"1"	"0"	"2"	"368"	"0"	"368"	"0"
"298"	"138"	"93"	"362"	"50"	"2"	"2"	"2"	"0"	"0"	"3"	"1"	"2"	"5"	"2"	"8"	"1"	"10"	"543"	"0"	"543"	"0"
"299"	"139"	"69"	"338"	"51"	"3"	"0"	"3"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"5"	"479"	"0"	"479"	"0"
"300"	"140"	"123"	"232"	"98"	"2"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"462"	"0"	"462"	"0"
"301"	"Total :-"	"1110"	"3132"	"1271"	"29"	"16"	"28"	"9"	"14"	"13"	"16"	"13"	"12"	"10"	"17"	"23"	"41"	"5754"	"0"	"5754"	"0"
"302"	"Till Last Total :-"	"7087"	"26161"	"5926"	"120"	"69"	"399"	"120"	"47"	"54"	"62"	"76"	"57"	"57"	"60"	"102"	"202"	"40599"	"0"	"40599"	"0"
"303"	"Grand Total
:-"	"8197"	"29293"	"7197"	"149"	"85"	"427"	"129"	"61"	"67"	"78"	"89"	"69"	"67"	"77"	"125"	"243"	"46353"	"0"	"46353"	"0"
"304"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"305"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"306"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"307"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"308"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"309"	"ROUND  11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"310"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"311"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"312"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
