"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"177"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"178"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"179"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"180"	"85"	"38"	"248"	"189"	"3"	"3"	"2"	"1"	"0"	"2"	"0"	"5"	"1"	"2"	"494"	"0"	"494"	"0"
"181"	"86"	"26"	"68"	"122"	"10"	"7"	"0"	"1"	"1"	"4"	"4"	"5"	"2"	"4"	"254"	"0"	"254"	"0"
"182"	"87"	"32"	"219"	"53"	"3"	"2"	"3"	"1"	"1"	"1"	"7"	"10"	"16"	"32"	"380"	"0"	"380"	"0"
"183"	"88"	"45"	"263"	"254"	"40"	"8"	"5"	"5"	"3"	"6"	"5"	"16"	"5"	"21"	"676"	"0"	"676"	"0"
"184"	"89"	"10"	"145"	"137"	"7"	"1"	"4"	"2"	"1"	"1"	"0"	"4"	"3"	"5"	"320"	"0"	"320"	"0"
"185"	"90"	"130"	"126"	"113"	"5"	"8"	"1"	"2"	"1"	"7"	"4"	"10"	"14"	"15"	"436"	"0"	"436"	"0"
"186"	"91"	"47"	"96"	"217"	"5"	"1"	"3"	"2"	"1"	"3"	"2"	"6"	"6"	"13"	"402"	"0"	"402"	"0"
"187"	"92"	"29"	"318"	"168"	"3"	"7"	"3"	"2"	"2"	"1"	"1"	"5"	"5"	"7"	"551"	"0"	"551"	"0"
"188"	"93"	"15"	"225"	"124"	"2"	"8"	"2"	"2"	"1"	"1"	"4"	"7"	"8"	"20"	"419"	"0"	"419"	"0"
"189"	"94"	"31"	"249"	"158"	"10"	"10"	"3"	"2"	"2"	"2"	"2"	"3"	"2"	"1"	"475"	"0"	"475"	"0"
"190"	"95"	"12"	"44"	"188"	"2"	"1"	"0"	"0"	"1"	"2"	"1"	"13"	"3"	"9"	"276"	"0"	"276"	"0"
"191"	"96"	"43"	"175"	"252"	"6"	"5"	"3"	"1"	"3"	"3"	"5"	"16"	"14"	"41"	"567"	"0"	"567"	"0"
"192"	"97"	"20"	"69"	"265"	"5"	"0"	"0"	"2"	"2"	"0"	"3"	"4"	"6"	"19"	"395"	"0"	"395"	"0"
"193"	"98"	"68"	"135"	"306"	"4"	"3"	"5"	"0"	"2"	"4"	"3"	"13"	"5"	"15"	"563"	"0"	"563"	"0"
"194"	"Total"	"546"	"2380"	"2546"	"105"	"64"	"34"	"23"	"21"	"37"	"41"	"117"	"90"	"204"	"6208"	"0"	"6208"	"0"
"195"	"B.F."	"3269"	"15766"	"17849"	"551"	"249"	"181"	"138"	"189"	"270"	"272"	"624"	"494"	"1210"	"41062"	"0"	"41062"	"0"
"196"	"G. Total"	"3815"	"18146"	"20395"	"656"	"313"	"215"	"161"	"210"	"307"	"313"	"741"	"584"	"1414"	"47270"	"0"	"47270"	"0"
"197"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"198"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"199"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"200"	"99"	"39"	"165"	"169"	"7"	"3"	"1"	"0"	"1"	"0"	"1"	"9"	"3"	"10"	"408"	"0"	"408"	"0"
"201"	"100"	"3"	"70"	"126"	"5"	"0"	"0"	"1"	"0"	"0"	"1"	"5"	"3"	"8"	"222"	"0"	"222"	"0"
"202"	"101"	"254"	"32"	"119"	"3"	"12"	"2"	"0"	"1"	"3"	"3"	"5"	"5"	"15"	"454"	"0"	"454"	"0"
"203"	"102"	"201"	"41"	"191"	"5"	"2"	"1"	"0"	"1"	"1"	"1"	"7"	"3"	"15"	"469"	"0"	"469"	"0"
"204"	"103"	"190"	"27"	"68"	"3"	"0"	"3"	"0"	"3"	"0"	"1"	"9"	"5"	"15"	"324"	"0"	"324"	"0"
"205"	"104"	"124"	"51"	"60"	"73"	"4"	"0"	"2"	"1"	"2"	"4"	"6"	"7"	"24"	"358"	"0"	"358"	"0"
"206"	"105"	"174"	"13"	"70"	"11"	"1"	"3"	"1"	"2"	"1"	"5"	"6"	"10"	"32"	"329"	"0"	"329"	"0"
"207"	"106"	"52"	"58"	"413"	"8"	"0"	"2"	"0"	"0"	"1"	"0"	"7"	"5"	"14"	"560"	"0"	"560"	"0"
"208"	"107"	"255"	"29"	"216"	"10"	"3"	"3"	"1"	"1"	"4"	"8"	"25"	"8"	"44"	"607"	"0"	"607"	"0"
"209"	"108"	"54"	"44"	"349"	"7"	"3"	"4"	"0"	"2"	"3"	"4"	"16"	"6"	"20"	"512"	"0"	"512"	"0"
"210"	"109"	"117"	"59"	"237"	"12"	"16"	"0"	"1"	"2"	"4"	"3"	"7"	"2"	"4"	"464"	"0"	"464"	"0"
"211"	"110"	"241"	"17"	"152"	"1"	"6"	"2"	"0"	"3"	"2"	"3"	"9"	"3"	"18"	"457"	"0"	"457"	"0"
"212"	"111"	"8"	"56"	"458"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"2"	"541"	"0"	"541"	"0"
"213"	"112"	"25"	"139"	"78"	"2"	"2"	"3"	"0"	"4"	"6"	"5"	"13"	"10"	"5"	"292"	"0"	"292"	"0"
"214"	"Total"	"1737"	"801"	"2706"	"158"	"53"	"24"	"6"	"21"	"27"	"39"	"126"	"73"	"226"	"5997"	"0"	"5997"	"0"
"215"	"B.F."	"3815"	"18146"	"20395"	"656"	"313"	"215"	"161"	"210"	"307"	"313"	"741"	"584"	"1414"	"47270"	"0"	"47270"	"0"
"216"	"G. Total"	"5552"	"18947"	"23101"	"814"	"366"	"239"	"167"	"231"	"334"	"352"	"867"	"657"	"1640"	"53267"	"0"	"53267"	"0"
"217"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"218"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"219"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"220"	"113"	"308"	"15"	"138"	"2"	"5"	"2"	"0"	"1"	"2"	"2"	"1"	"2"	"13"	"491"	"0"	"491"	"0"
"221"	"114"	"286"	"96"	"73"	"0"	"2"	"0"	"1"	"1"	"0"	"1"	"2"	"6"	"26"	"494"	"0"	"494"	"0"
"222"	"115"	"139"	"20"	"160"	"6"	"5"	"1"	"2"	"6"	"5"	"4"	"12"	"5"	"31"	"396"	"0"	"396"	"0"
"223"	"116"	"165"	"56"	"158"	"7"	"1"	"2"	"1"	"1"	"2"	"4"	"4"	"3"	"22"	"426"	"0"	"426"	"0"
"224"	"117"	"177"	"25"	"78"	"14"	"2"	"14"	"4"	"0"	"1"	"3"	"2"	"2"	"6"	"328"	"0"	"328"	"0"
"225"	"118"	"191"	"34"	"154"	"5"	"7"	"2"	"0"	"1"	"0"	"1"	"1"	"1"	"7"	"404"	"0"	"404"	"0"
"226"	"119"	"145"	"39"	"60"	"2"	"1"	"1"	"2"	"0"	"4"	"2"	"4"	"4"	"8"	"272"	"0"	"272"	"0"
"227"	"120"	"235"	"35"	"124"	"47"	"148"	"4"	"4"	"1"	"8"	"6"	"2"	"5"	"12"	"631"	"0"	"631"	"0"
"228"	"121"	"158"	"94"	"677"	"18"	"1"	"0"	"0"	"2"	"0"	"2"	"3"	"0"	"7"	"962"	"0"	"962"	"0"
"229"	"122"	"163"	"67"	"79"	"27"	"2"	"2"	"1"	"1"	"1"	"2"	"3"	"1"	"6"	"355"	"0"	"355"	"0"
"230"	"123"	"36"	"121"	"95"	"6"	"2"	"4"	"2"	"2"	"1"	"5"	"10"	"5"	"26"	"315"	"0"	"315"	"0"
"231"	"123(A)"	"42"	"91"	"75"	"1"	"2"	"4"	"2"	"4"	"5"	"3"	"14"	"6"	"18"	"267"	"0"	"267"	"0"
"232"	"124"	"20"	"126"	"228"	"3"	"2"	"0"	"4"	"0"	"4"	"2"	"15"	"18"	"29"	"451"	"0"	"451"	"0"
"233"	"125"	"3"	"22"	"599"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"630"	"0"	"630"	"0"
"234"	"Total"	"2068"	"841"	"2698"	"140"	"180"	"36"	"23"	"20"	"34"	"37"	"75"	"59"	"211"	"6422"	"0"	"6422"	"0"
"235"	"B.F."	"5552"	"18947"	"23101"	"814"	"366"	"239"	"167"	"231"	"334"	"352"	"867"	"657"	"1640"	"53267"	"0"	"53267"	"0"
"236"	"G. Total"	"7620"	"19788"	"25799"	"954"	"546"	"275"	"190"	"251"	"368"	"389"	"942"	"716"	"1851"	"59689"	"0"	"59689"	"0"
"237"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"238"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"239"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"240"	"126"	"22"	"75"	"189"	"7"	"5"	"0"	"2"	"1"	"7"	"6"	"29"	"42"	"17"	"402"	"0"	"402"	"0"
"241"	"127"	"9"	"153"	"241"	"10"	"1"	"1"	"0"	"2"	"0"	"0"	"5"	"3"	"8"	"433"	"0"	"433"	"0"
"242"	"128"	"16"	"200"	"234"	"6"	"17"	"4"	"0"	"3"	"1"	"2"	"12"	"9"	"9"	"513"	"0"	"513"	"0"
"243"	"129"	"5"	"46"	"190"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"6"	"0"	"11"	"262"	"0"	"262"	"0"
"244"	"130"	"99"	"151"	"170"	"28"	"20"	"7"	"1"	"3"	"1"	"2"	"2"	"3"	"6"	"493"	"0"	"493"	"0"
"245"	"131"	"103"	"124"	"95"	"14"	"26"	"0"	"2"	"6"	"2"	"11"	"9"	"16"	"26"	"434"	"0"	"434"	"0"
"246"	"132"	"26"	"36"	"18"	"4"	"220"	"2"	"3"	"4"	"14"	"2"	"2"	"10"	"10"	"351"	"0"	"351"	"0"
"247"	"133"	"94"	"188"	"41"	"8"	"78"	"1"	"8"	"1"	"2"	"0"	"7"	"10"	"13"	"451"	"0"	"451"	"0"
"248"	"134"	"91"	"184"	"71"	"49"	"32"	"3"	"2"	"1"	"6"	"4"	"4"	"12"	"21"	"480"	"0"	"480"	"0"
"249"	"135"	"220"	"92"	"63"	"8"	"9"	"2"	"3"	"2"	"3"	"4"	"6"	"8"	"22"	"442"	"0"	"442"	"0"
"250"	"136"	"189"	"22"	"12"	"5"	"1"	"1"	"2"	"1"	"3"	"1"	"2"	"4"	"13"	"256"	"0"	"256"	"0"
"251"	"137"	"14"	"38"	"205"	"79"	"5"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"6"	"352"	"0"	"352"	"0"
"252"	"138"	"209"	"21"	"90"	"11"	"10"	"1"	"0"	"4"	"6"	"2"	"3"	"2"	"16"	"375"	"0"	"375"	"0"
"253"	"139"	"170"	"53"	"207"	"8"	"4"	"3"	"1"	"2"	"4"	"4"	"8"	"6"	"30"	"500"	"0"	"500"	"0"
"254"	"Total"	"1267"	"1383"	"1826"	"239"	"428"	"27"	"24"	"30"	"49"	"39"	"96"	"128"	"208"	"5744"	"0"	"5744"	"0"
"255"	"B.F."	"7620"	"19788"	"25799"	"954"	"546"	"275"	"190"	"251"	"368"	"389"	"942"	"716"	"1851"	"59689"	"0"	"59689"	"0"
"256"	"G. Total"	"8887"	"21171"	"27625"	"1193"	"974"	"302"	"214"	"281"	"417"	"428"	"1038"	"844"	"2059"	"65433"	"0"	"65433"	"0"
"257"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"258"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"259"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"260"	"140"	"94"	"42"	"490"	"5"	"1"	"5"	"2"	"1"	"2"	"0"	"17"	"7"	"21"	"687"	"0"	"687"	"0"
"261"	"141"	"64"	"179"	"148"	"116"	"4"	"5"	"4"	"5"	"7"	"10"	"19"	"10"	"41"	"612"	"0"	"612"	"0"
"262"	"142"	"73"	"23"	"41"	"1"	"1"	"2"	"0"	"1"	"1"	"1"	"3"	"4"	"6"	"157"	"0"	"157"	"0"
"263"	"143"	"62"	"68"	"142"	"12"	"54"	"3"	"0"	"1"	"1"	"5"	"7"	"5"	"17"	"377"	"0"	"377"	"0"
"264"	"144"	"148"	"23"	"90"	"2"	"1"	"2"	"0"	"3"	"1"	"7"	"5"	"6"	"30"	"318"	"0"	"318"	"0"
"265"	"145"	"117"	"192"	"24"	"5"	"55"	"6"	"5"	"3"	"1"	"4"	"3"	"7"	"12"	"434"	"0"	"434"	"0"
"266"	"146"	"35"	"106"	"368"	"10"	"2"	"3"	"0"	"1"	"0"	"2"	"15"	"7"	"22"	"571"	"0"	"571"	"0"
"267"	"147"	"117"	"66"	"204"	"61"	"32"	"3"	"2"	"4"	"10"	"7"	"8"	"6"	"18"	"538"	"0"	"538"	"0"
"268"	"148"	"257"	"44"	"116"	"115"	"10"	"3"	"5"	"3"	"8"	"7"	"8"	"4"	"16"	"596"	"0"	"596"	"0"
"269"	"149"	"244"	"137"	"162"	"20"	"10"	"4"	"3"	"1"	"6"	"6"	"19"	"11"	"52"	"675"	"0"	"675"	"0"
"270"	"150"	"238"	"25"	"72"	"76"	"10"	"2"	"2"	"2"	"1"	"3"	"6"	"3"	"14"	"454"	"0"	"454"	"0"
"271"	"151"	"257"	"40"	"60"	"126"	"12"	"2"	"1"	"0"	"7"	"1"	"4"	"2"	"7"	"519"	"0"	"519"	"0"
"272"	"152"	"263"	"91"	"178"	"14"	"5"	"3"	"2"	"5"	"5"	"4"	"6"	"3"	"10"	"589"	"0"	"589"	"0"
"273"	"153"	"127"	"71"	"76"	"177"	"5"	"3"	"1"	"4"	"1"	"8"	"3"	"8"	"18"	"502"	"0"	"502"	"0"
"274"	"Total"	"2096"	"1107"	"2171"	"740"	"202"	"46"	"27"	"34"	"51"	"65"	"123"	"83"	"284"	"7029"	"0"	"7029"	"0"
"275"	"B.F."	"8887"	"21171"	"27625"	"1193"	"974"	"302"	"214"	"281"	"417"	"428"	"1038"	"844"	"2059"	"65433"	"0"	"65433"	"0"
"276"	"G. Total"	"10983"	"22278"	"29796"	"1933"	"1176"	"348"	"241"	"315"	"468"	"493"	"1161"	"927"	"2343"	"72462"	"0"	"72462"	"0"
"277"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"278"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"279"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"280"	"154"	"220"	"50"	"105"	"35"	"14"	"1"	"2"	"0"	"7"	"4"	"12"	"8"	"30"	"488"	"0"	"488"	"0"
"281"	"155"	"362"	"43"	"149"	"7"	"5"	"2"	"2"	"2"	"5"	"7"	"5"	"5"	"26"	"620"	"0"	"620"	"0"
"282"	"156"	"262"	"54"	"118"	"2"	"0"	"0"	"0"	"2"	"5"	"0"	"3"	"2"	"5"	"453"	"0"	"453"	"0"
"283"	"157"	"101"	"20"	"177"	"6"	"1"	"1"	"1"	"3"	"1"	"1"	"8"	"2"	"12"	"334"	"0"	"334"	"0"
"284"	"158"	"299"	"18"	"83"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"4"	"1"	"10"	"425"	"0"	"425"	"0"
"285"	"159"	"215"	"98"	"106"	"8"	"8"	"4"	"4"	"2"	"6"	"6"	"18"	"15"	"61"	"551"	"0"	"551"	"0"
"286"	"160"	"35"	"27"	"302"	"10"	"3"	"2"	"1"	"1"	"6"	"3"	"8"	"4"	"22"	"424"	"0"	"424"	"0"
"287"	"161"	"280"	"18"	"37"	"69"	"7"	"1"	"4"	"2"	"0"	"1"	"0"	"3"	"2"	"424"	"0"	"424"	"0"
"288"	"162"	"200"	"29"	"171"	"12"	"2"	"1"	"3"	"3"	"7"	"4"	"12"	"5"	"11"	"460"	"0"	"460"	"0"
"289"	"163"	"234"	"33"	"26"	"1"	"2"	"1"	"1"	"2"	"0"	"0"	"1"	"3"	"14"	"318"	"0"	"318"	"0"
"290"	"164"	"205"	"36"	"96"	"38"	"1"	"2"	"2"	"2"	"3"	"6"	"4"	"4"	"20"	"419"	"0"	"419"	"0"
"291"	"165"	"159"	"7"	"92"	"2"	"11"	"2"	"2"	"1"	"5"	"5"	"16"	"6"	"24"	"332"	"0"	"332"	"0"
"292"	"166"	"205"	"38"	"341"	"12"	"6"	"4"	"3"	"1"	"7"	"6"	"10"	"5"	"16"	"654"	"0"	"654"	"0"
"293"	"167"	"396"	"30"	"86"	"13"	"6"	"0"	"1"	"4"	"2"	"3"	"3"	"0"	"7"	"551"	"0"	"551"	"0"
"294"	"Total"	"3173"	"501"	"1889"	"216"	"68"	"23"	"27"	"26"	"55"	"48"	"104"	"63"	"260"	"6453"	"0"	"6453"	"0"
"295"	"B.F."	"10983"	"22278"	"29796"	"1933"	"1176"	"348"	"241"	"315"	"468"	"493"	"1161"	"927"	"2343"	"72462"	"0"	"72462"	"0"
"296"	"G. Total"	"14156"	"22779"	"31685"	"2149"	"1244"	"371"	"268"	"341"	"523"	"541"	"1265"	"990"	"2603"	"78915"	"0"	"78915"	"0"
"297"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"298"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"299"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"300"	"168"	"449"	"35"	"86"	"15"	"7"	"0"	"0"	"3"	"4"	"2"	"2"	"7"	"18"	"628"	"0"	"628"	"0"
"301"	"169"	"26"	"32"	"609"	"7"	"2"	"0"	"0"	"0"	"0"	"2"	"4"	"0"	"5"	"687"	"0"	"687"	"0"
"302"	"170"	"198"	"44"	"197"	"27"	"2"	"1"	"3"	"4"	"1"	"8"	"16"	"6"	"23"	"530"	"0"	"530"	"0"
"303"	"171"	"294"	"22"	"152"	"8"	"58"	"7"	"2"	"5"	"4"	"5"	"9"	"12"	"23"	"601"	"0"	"601"	"0"
"304"	"172"	"306"	"20"	"35"	"10"	"1"	"1"	"0"	"6"	"1"	"4"	"7"	"6"	"18"	"415"	"0"	"415"	"0"
"305"	"173"	"245"	"25"	"92"	"48"	"9"	"1"	"4"	"1"	"0"	"4"	"8"	"3"	"8"	"448"	"0"	"448"	"0"
"306"	"174"	"282"	"12"	"22"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"10"	"338"	"0"	"338"	"0"
"307"	"175"	"414"	"31"	"20"	"9"	"1"	"1"	"2"	"0"	"3"	"0"	"1"	"2"	"22"	"506"	"0"	"506"	"0"
"308"	"176"	"251"	"47"	"80"	"7"	"4"	"3"	"0"	"1"	"5"	"3"	"8"	"8"	"26"	"443"	"0"	"443"	"0"
"309"	"177"	"284"	"116"	"39"	"30"	"0"	"1"	"1"	"1"	"2"	"1"	"4"	"6"	"4"	"489"	"0"	"489"	"0"
"310"	"178"	"225"	"57"	"126"	"33"	"161"	"2"	"1"	"4"	"0"	"2"	"2"	"6"	"6"	"625"	"0"	"625"	"0"
"311"	"179"	"393"	"82"	"68"	"5"	"7"	"0"	"2"	"3"	"0"	"3"	"4"	"0"	"25"	"592"	"0"	"592"	"0"
"312"	"180"	"118"	"42"	"183"	"63"	"2"	"0"	"3"	"4"	"3"	"2"	"4"	"4"	"6"	"434"	"0"	"434"	"0"
"313"	"181"	"178"	"26"	"61"	"21"	"36"	"5"	"0"	"3"	"2"	"4"	"5"	"6"	"23"	"370"	"0"	"370"	"0"
"314"	"Total"	"3663"	"591"	"1770"	"287"	"292"	"22"	"18"	"35"	"25"	"40"	"77"	"69"	"217"	"7106"	"0"	"7106"	"0"
"315"	"B.F."	"14156"	"22779"	"31685"	"2149"	"1244"	"371"	"268"	"341"	"523"	"541"	"1265"	"990"	"2603"	"78915"	"0"	"78915"	"0"
"316"	"G. Total"	"17819"	"23370"	"33455"	"2436"	"1536"	"393"	"286"	"376"	"548"	"581"	"1342"	"1059"	"2820"	"86021"	"0"	"86021"	"0"
"317"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"318"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"319"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"320"	"182"	"128"	"174"	"68"	"8"	"5"	"1"	"2"	"2"	"0"	"3"	"6"	"1"	"14"	"412"	"0"	"412"	"0"
"321"	"183"	"229"	"16"	"21"	"49"	"2"	"1"	"1"	"1"	"1"	"4"	"5"	"3"	"14"	"347"	"0"	"347"	"0"
"322"	"184"	"157"	"20"	"19"	"46"	"85"	"3"	"0"	"3"	"2"	"2"	"6"	"12"	"12"	"367"	"0"	"367"	"0"
"323"	"185"	"125"	"47"	"16"	"52"	"5"	"0"	"0"	"0"	"0"	"1"	"6"	"5"	"15"	"272"	"0"	"272"	"0"
"324"	"186"	"179"	"45"	"92"	"7"	"2"	"0"	"0"	"0"	"1"	"3"	"4"	"3"	"9"	"345"	"0"	"345"	"0"
"325"	"187"	"208"	"80"	"56"	"31"	"2"	"2"	"1"	"1"	"2"	"0"	"4"	"3"	"14"	"404"	"0"	"404"	"0"
"326"	"188"	"134"	"88"	"78"	"53"	"13"	"0"	"1"	"3"	"1"	"3"	"0"	"3"	"16"	"393"	"0"	"393"	"0"
"327"	"189"	"323"	"12"	"26"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"2"	"0"	"3"	"371"	"0"	"371"	"0"
"328"	"190"	"118"	"29"	"87"	"22"	"67"	"2"	"3"	"0"	"7"	"3"	"2"	"2"	"3"	"345"	"0"	"345"	"0"
"329"	"191"	"151"	"55"	"59"	"9"	"2"	"1"	"0"	"3"	"1"	"2"	"0"	"0"	"6"	"289"	"0"	"289"	"0"
"330"	"192"	"159"	"59"	"212"	"31"	"3"	"3"	"0"	"3"	"3"	"9"	"23"	"9"	"33"	"547"	"0"	"547"	"0"
"331"	"193"	"172"	"95"	"99"	"41"	"2"	"2"	"2"	"3"	"2"	"3"	"4"	"1"	"17"	"443"	"0"	"443"	"0"
"332"	"194"	"109"	"32"	"75"	"127"	"13"	"3"	"3"	"1"	"3"	"4"	"5"	"8"	"17"	"400"	"0"	"400"	"0"
"333"	"195"	"70"	"153"	"66"	"11"	"5"	"2"	"2"	"3"	"7"	"3"	"9"	"7"	"24"	"362"	"0"	"362"	"0"
"334"	"Total"	"2262"	"905"	"974"	"487"	"207"	"21"	"15"	"23"	"31"	"42"	"76"	"57"	"197"	"5297"	"0"	"5297"	"0"
"335"	"B.F."	"17819"	"23370"	"33455"	"2436"	"1536"	"393"	"286"	"376"	"548"	"581"	"1342"	"1059"	"2820"	"86021"	"0"	"86021"	"0"
"336"	"G. Total"	"20081"	"24275"	"34429"	"2923"	"1743"	"414"	"301"	"399"	"579"	"623"	"1418"	"1116"	"3017"	"91318"	"0"	"91318"	"0"
"337"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"338"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"339"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"340"	"196"	"66"	"40"	"98"	"106"	"3"	"0"	"2"	"0"	"2"	"7"	"12"	"7"	"22"	"365"	"0"	"365"	"0"
