"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"156"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"157"	"ROUND  6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"158"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"159"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"160"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"161"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"162"	"71"	"66"	"270"	"92"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"436"	"0"	"436"	"0"
"163"	"72"	"65"	"114"	"24"	"0"	"1"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"211"	"0"	"211"	"0"
"164"	"73"	"32"	"90"	"15"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"144"	"0"	"144"	"0"
"165"	"74"	"115"	"315"	"96"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"535"	"0"	"535"	"0"
"166"	"75"	"68"	"230"	"98"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"6"	"408"	"0"	"408"	"0"
"167"	"76"	"53"	"214"	"67"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"338"	"0"	"338"	"0"
"168"	"77"	"28"	"147"	"78"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"257"	"0"	"257"	"0"
"169"	"78"	"46"	"110"	"21"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"0"	"182"	"0"
"170"	"79"	"43"	"219"	"110"	"0"	"4"	"2"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"385"	"0"	"385"	"0"
"171"	"80"	"31"	"207"	"72"	"1"	"4"	"2"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"322"	"0"	"322"	"0"
"172"	"81"	"57"	"289"	"44"	"0"	"1"	"5"	"2"	"0"	"0"	"0"	"2"	"0"	"4"	"0"	"0"	"0"	"404"	"0"	"404"	"0"
"173"	"82"	"37"	"110"	"27"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"176"	"0"	"176"	"0"
"174"	"83"	"27"	"181"	"55"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"268"	"0"	"268"	"0"
"175"	"84"	"62"	"79"	"27"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"173"	"0"	"173"	"0"
"176"	"Total :-"	"730"	"2575"	"826"	"6"	"16"	"25"	"11"	"1"	"5"	"2"	"10"	"1"	"7"	"4"	"5"	"15"	"4239"	"0"	"4239"	"0"
"177"	"Till Last Total :-"	"3318"	"13247"	"2749"	"43"	"48"	"99"	"42"	"17"	"20"	"52"	"63"	"29"	"54"	"31"	"62"	"94"	"19968"	"0"	"19968"	"0"
"178"	"Grand Total
:-"	"4048"	"15822"	"3575"	"49"	"64"	"124"	"53"	"18"	"25"	"54"	"73"	"30"	"61"	"35"	"67"	"109"	"24207"	"0"	"24207"	"0"
"179"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"180"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"181"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"182"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"183"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"184"	"ROUND  7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"185"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"186"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"187"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"188"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"189"	"85"	"11"	"77"	"29"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"121"	"0"	"121"	"0"
"190"	"86"	"48"	"233"	"106"	"3"	"1"	"6"	"4"	"0"	"1"	"0"	"3"	"0"	"3"	"3"	"4"	"6"	"421"	"0"	"421"	"0"
"191"	"87"	"37"	"207"	"87"	"2"	"1"	"4"	"0"	"1"	"0"	"2"	"2"	"1"	"2"	"4"	"1"	"1"	"352"	"0"	"352"	"0"
"192"	"88"	"25"	"125"	"53"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"209"	"0"	"209"	"0"
"193"	"89"	"28"	"115"	"33"	"0"	"0"	"8"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"190"	"0"	"190"	"0"
"194"	"90"	"26"	"277"	"58"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"363"	"0"	"363"	"0"
"195"	"91"	"90"	"132"	"126"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"353"	"0"	"353"	"0"
"196"	"92"	"63"	"222"	"51"	"1"	"3"	"2"	"1"	"1"	"0"	"0"	"1"	"4"	"0"	"1"	"3"	"7"	"360"	"0"	"360"	"0"
"197"	"93"	"50"	"199"	"63"	"1"	"2"	"1"	"0"	"0"	"2"	"1"	"0"	"8"	"1"	"4"	"5"	"6"	"343"	"0"	"343"	"0"
"198"	"94"	"101"	"328"	"59"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"490"	"0"	"490"	"0"
"199"	"95"	"84"	"260"	"77"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"1"	"1"	"427"	"0"	"427"	"0"
"200"	"96"	"89"	"232"	"40"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"366"	"0"	"366"	"0"
"201"	"97"	"51"	"203"	"58"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"4"	"322"	"0"	"322"	"0"
"202"	"98"	"70"	"247"	"39"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"362"	"0"	"362"	"0"
"203"	"Total :-"	"773"	"2857"	"879"	"10"	"9"	"27"	"6"	"3"	"6"	"8"	"7"	"19"	"9"	"15"	"19"	"32"	"4679"	"0"	"4679"	"0"
"204"	"Till Last Total :-"	"4048"	"15822"	"3575"	"49"	"64"	"124"	"53"	"18"	"25"	"54"	"73"	"30"	"61"	"35"	"67"	"109"	"24207"	"0"	"24207"	"0"
"205"	"Grand Total
:-"	"4821"	"18679"	"4454"	"59"	"73"	"151"	"59"	"21"	"31"	"62"	"80"	"49"	"70"	"50"	"86"	"141"	"28886"	"0"	"28886"	"0"
"206"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"207"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"208"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"209"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"210"	"ROUND  8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"212"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"213"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"214"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"215"	"99"	"28"	"154"	"29"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"215"	"0"	"215"	"0"
"216"	"100"	"63"	"279"	"47"	"1"	"0"	"1"	"0"	"1"	"3"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"400"	"0"	"400"	"0"
"217"	"101"	"14"	"231"	"38"	"1"	"11"	"2"	"1"	"0"	"0"	"2"	"1"	"4"	"35"	"0"	"4"	"3"	"347"	"0"	"347"	"0"
"218"	"102"	"38"	"215"	"35"	"0"	"4"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"6"	"0"	"0"	"0"	"303"	"0"	"303"	"0"
"219"	"103"	"28"	"195"	"14"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"242"	"0"	"242"	"0"
"220"	"104"	"22"	"155"	"54"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"240"	"0"	"240"	"0"
"221"	"105"	"11"	"193"	"35"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"243"	"0"	"243"	"0"
"222"	"106"	"39"	"304"	"35"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"384"	"0"	"384"	"0"
"223"	"107"	"33"	"366"	"56"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"1"	"4"	"468"	"0"	"468"	"0"
"224"	"108"	"35"	"218"	"44"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"301"	"0"	"301"	"0"
"225"	"109"	"32"	"161"	"69"	"0"	"1"	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"269"	"0"	"269"	"0"
"226"	"110"	"30"	"110"	"84"	"1"	"0"	"2"	"1"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"235"	"0"	"235"	"0"
"227"	"111"	"12"	"210"	"23"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"246"	"0"	"246"	"0"
"228"	"112"	"9"	"255"	"49"	"1"	"6"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"324"	"0"	"324"	"0"
"229"	"Total :-"	"394"	"3046"	"612"	"10"	"27"	"7"	"14"	"3"	"16"	"6"	"6"	"6"	"44"	"1"	"7"	"18"	"4217"	"0"	"4217"	"0"
"230"	"Till Last Total :-"	"4821"	"18679"	"4454"	"59"	"73"	"151"	"59"	"21"	"31"	"62"	"80"	"49"	"70"	"50"	"86"	"141"	"28886"	"0"	"28886"	"0"
"231"	"Grand Total
:-"	"5215"	"21725"	"5066"	"69"	"100"	"158"	"73"	"24"	"47"	"68"	"86"	"55"	"114"	"51"	"93"	"159"	"33103"	"0"	"33103"	"0"
"232"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"233"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"236"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"237"	"ROUND  9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"238"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"239"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"241"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"242"	"113"	"167"	"63"	"50"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"1"	"1"	"1"	"289"	"0"	"289"	"0"
"243"	"114"	"90"	"110"	"38"	"0"	"0"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"244"	"0"	"244"	"0"
"244"	"115"	"95"	"72"	"31"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"206"	"0"	"206"	"0"
"245"	"116"	"19"	"323"	"84"	"1"	"0"	"1"	"1"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"2"	"435"	"0"	"435"	"0"
"246"	"117"	"58"	"150"	"23"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"236"	"0"	"236"	"0"
"247"	"118"	"25"	"115"	"26"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"173"	"0"	"173"	"0"
"248"	"119"	"86"	"127"	"45"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"263"	"0"	"263"	"0"
"249"	"120"	"43"	"184"	"31"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"0"	"259"	"0"
"250"	"121"	"218"	"143"	"42"	"0"	"3"	"3"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"3"	"417"	"0"	"417"	"0"
"251"	"122"	"32"	"268"	"42"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"350"	"0"	"350"	"0"
"252"	"123"	"21"	"374"	"69"	"0"	"2"	"3"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"3"	"478"	"0"	"478"	"0"
"253"	"124"	"12"	"238"	"39"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"294"	"0"	"294"	"0"
"254"	"125"	"9"	"189"	"26"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"226"	"0"	"226"	"0"
"255"	"126"	"42"	"170"	"39"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"257"	"0"	"257"	"0"
"256"	"Total :-"	"917"	"2526"	"585"	"7"	"12"	"17"	"7"	"3"	"2"	"8"	"4"	"3"	"3"	"9"	"7"	"17"	"4127"	"0"	"4127"	"0"
"257"	"Till Last Total :-"	"5215"	"21725"	"5066"	"69"	"100"	"158"	"73"	"24"	"47"	"68"	"86"	"55"	"114"	"51"	"93"	"159"	"33103"	"0"	"33103"	"0"
"258"	"Grand Total
:-"	"6132"	"24251"	"5651"	"76"	"112"	"175"	"80"	"27"	"49"	"76"	"90"	"58"	"117"	"60"	"100"	"176"	"37230"	"0"	"37230"	"0"
"259"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"260"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"262"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"263"	"ROUND  10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"266"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"267"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"268"	"127"	"36"	"185"	"44"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"271"	"0"	"271"	"0"
"269"	"128"	"113"	"170"	"96"	"3"	"1"	"4"	"4"	"0"	"0"	"2"	"0"	"1"	"2"	"2"	"1"	"3"	"402"	"0"	"402"	"0"
"270"	"129"	"83"	"64"	"63"	"1"	"0"	"1"	"3"	"1"	"1"	"0"	"3"	"1"	"1"	"0"	"0"	"6"	"228"	"0"	"228"	"0"
"271"	"130"	"94"	"112"	"124"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"0"	"11"	"352"	"0"	"352"	"0"
"272"	"131"	"73"	"115"	"138"	"3"	"2"	"5"	"0"	"1"	"1"	"4"	"1"	"0"	"1"	"0"	"2"	"9"	"355"	"0"	"355"	"0"
"273"	"132"	"24"	"225"	"46"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"1"	"0"	"2"	"1"	"2"	"4"	"311"	"0"	"311"	"0"
"274"	"133"	"35"	"270"	"46"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"359"	"0"	"359"	"0"
"275"	"134"	"27"	"378"	"86"	"0"	"4"	"3"	"1"	"1"	"1"	"1"	"3"	"0"	"2"	"0"	"0"	"6"	"513"	"0"	"513"	"0"
"276"	"135"	"141"	"163"	"56"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"367"	"0"	"367"	"0"
"277"	"136"	"94"	"186"	"17"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"302"	"0"	"302"	"0"
"278"	"137"	"45"	"191"	"41"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"0"	"280"	"0"
"279"	"138"	"30"	"281"	"86"	"2"	"2"	"10"	"1"	"0"	"0"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"417"	"0"	"417"	"0"
"280"	"139"	"35"	"212"	"35"	"1"	"2"	"16"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"306"	"0"	"306"	"0"
"281"	"140"	"11"	"142"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"177"	"0"	"177"	"0"
"282"	"Total :-"	"841"	"2694"	"901"	"13"	"19"	"43"	"12"	"7"	"5"	"15"	"10"	"4"	"12"	"6"	"9"	"49"	"4640"	"0"	"4640"	"0"
"283"	"Till Last Total :-"	"6132"	"24251"	"5651"	"76"	"112"	"175"	"80"	"27"	"49"	"76"	"90"	"58"	"117"	"60"	"100"	"176"	"37230"	"0"	"37230"	"0"
"284"	"Grand Total
:-"	"6973"	"26945"	"6552"	"89"	"131"	"218"	"92"	"34"	"54"	"91"	"100"	"62"	"129"	"66"	"109"	"225"	"41870"	"0"	"41870"	"0"
"285"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"286"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"287"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"288"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"289"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"290"	"ROUND  11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"291"	"Total No. of electors in Assembly Constituency/Segment:-297381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 182-BANKIPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"293"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"294"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"295"	"141"	"46"	"176"	"31"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"258"	"0"	"258"	"0"
"296"	"142"	"137"	"110"	"50"	"1"	"12"	"1"	"1"	"2"	"3"	"7"	"3"	"1"	"1"	"0"	"1"	"1"	"331"	"0"	"331"	"0"
"297"	"143"	"88"	"75"	"141"	"3"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"313"	"0"	"313"	"0"
"298"	"144"	"55"	"202"	"75"	"1"	"1"	"4"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"2"	"2"	"4"	"351"	"0"	"351"	"0"
"299"	"145"	"148"	"158"	"85"	"1"	"0"	"0"	"3"	"1"	"1"	"2"	"2"	"3"	"1"	"2"	"4"	"7"	"418"	"0"	"418"	"0"
"300"	"146"	"66"	"207"	"53"	"0"	"1"	"5"	"2"	"3"	"3"	"1"	"4"	"2"	"2"	"1"	"1"	"2"	"353"	"0"	"353"	"0"
"301"	"147"	"23"	"58"	"21"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"112"	"0"	"112"	"0"
"302"	"148"	"6"	"64"	"11"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"82"	"0"	"82"	"0"
"303"	"149"	"114"	"166"	"48"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"1"	"335"	"0"	"335"	"0"
"304"	"150"	"59"	"383"	"61"	"2"	"1"	"0"	"1"	"3"	"2"	"2"	"3"	"3"	"0"	"4"	"4"	"0"	"528"	"0"	"528"	"0"
"305"	"151"	"30"	"336"	"48"	"2"	"1"	"2"	"0"	"0"	"3"	"2"	"2"	"3"	"0"	"3"	"0"	"1"	"433"	"0"	"433"	"0"
