"Candidate.Name.Booth.No."	"No.valid.votes.caste.in.favour.of"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"167"	"146"	"104"	"63"	"193"	"6"	"2"	"6"	"15"	"3"	"4"	"1"	"1"	"0"	"2"	"3"	"5"	"6"	"414"
"168"	"147"	"248"	"14"	"146"	"6"	"3"	"1"	"8"	"11"	"3"	"3"	"1"	"1"	"1"	"1"	"2"	"1"	"450"
"169"	"148"	"82"	"28"	"239"	"3"	"3"	"7"	"11"	"11"	"0"	"3"	"9"	"1"	"1"	"6"	"2"	"7"	"413"
"170"	"149"	"104"	"3"	"135"	"3"	"4"	"2"	"0"	"15"	"2"	"0"	"4"	"2"	"4"	"9"	"3"	"6"	"296"
"171"	"150"	"86"	"3"	"127"	"2"	"0"	"1"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"229"
"172"	"151"	"90"	"5"	"249"	"6"	"1"	"1"	"5"	"33"	"3"	"3"	"6"	"3"	"0"	"7"	"4"	"1"	"417"
"173"	"152"	"207"	"2"	"18"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"230"
"174"	"153"	"79"	"3"	"160"	"7"	"1"	"0"	"6"	"14"	"1"	"0"	"6"	"3"	"3"	"10"	"3"	"9"	"305"
"175"	"154"	"101"	"17"	"49"	"4"	"0"	"2"	"3"	"7"	"1"	"0"	"1"	"1"	"1"	"2"	"1"	"7"	"197"
"176"	"155"	"35"	"8"	"27"	"7"	"4"	"4"	"14"	"87"	"21"	"6"	"22"	"8"	"5"	"10"	"6"	"17"	"281"
"177"	"156"	"113"	"11"	"151"	"8"	"2"	"2"	"14"	"8"	"2"	"2"	"10"	"4"	"2"	"4"	"3"	"7"	"343"
"178"	"157"	"170"	"6"	"136"	"5"	"2"	"3"	"7"	"34"	"2"	"2"	"9"	"10"	"3"	"7"	"9"	"23"	"428"
"179"	"158"	"26"	"13"	"82"	"9"	"1"	"5"	"12"	"137"	"7"	"5"	"19"	"1"	"0"	"1"	"0"	"3"	"321"
"180"	"159"	"76"	"0"	"117"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"1"	"2"	"1"	"0"	"1"	"202"
"181"	"160"	"136"	"14"	"150"	"5"	"1"	"6"	"6"	"38"	"2"	"0"	"13"	"1"	"0"	"5"	"2"	"6"	"385"
"182"	"161"	"60"	"5"	"84"	"5"	"3"	"4"	"28"	"291"	"39"	"8"	"30"	"4"	"4"	"6"	"3"	"14"	"588"
"183"	"162"	"53"	"10"	"18"	"7"	"4"	"3"	"10"	"99"	"4"	"1"	"19"	"5"	"0"	"1"	"2"	"4"	"240"
"184"	"163"	"158"	"22"	"113"	"11"	"3"	"1"	"13"	"67"	"5"	"4"	"15"	"3"	"4"	"8"	"5"	"13"	"445"
"185"	"164"	"42"	"7"	"154"	"12"	"4"	"3"	"16"	"85"	"14"	"9"	"35"	"9"	"10"	"11"	"11"	"25"	"447"
"186"	"165"	"93"	"14"	"174"	"34"	"4"	"12"	"17"	"54"	"5"	"5"	"18"	"2"	"3"	"10"	"7"	"7"	"459"
"187"	"166"	"81"	"9"	"155"	"26"	"10"	"5"	"12"	"198"	"11"	"7"	"32"	"2"	"3"	"2"	"6"	"6"	"565"
"188"	"167"	"8"	"4"	"29"	"5"	"0"	"2"	"8"	"108"	"3"	"0"	"8"	"2"	"1"	"0"	"1"	"1"	"180"
"189"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"191"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"192"	"168"	"59"	"9"	"23"	"2"	"4"	"2"	"17"	"187"	"10"	"6"	"31"	"0"	"1"	"1"	"1"	"2"	"355"
"193"	"169"	"66"	"14"	"210"	"7"	"6"	"5"	"23"	"96"	"5"	"2"	"23"	"0"	"1"	"7"	"4"	"9"	"478"
"194"	"170"	"92"	"4"	"70"	"18"	"0"	"1"	"3"	"2"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"2"	"197"
"195"	"171"	"64"	"36"	"208"	"2"	"4"	"6"	"7"	"34"	"5"	"2"	"13"	"2"	"3"	"0"	"2"	"1"	"389"
"196"	"172"	"40"	"2"	"84"	"2"	"1"	"0"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"138"
"197"	"173"	"38"	"66"	"255"	"65"	"4"	"2"	"14"	"11"	"2"	"2"	"8"	"1"	"2"	"6"	"4"	"4"	"484"
"198"	"174"	"127"	"45"	"76"	"62"	"5"	"4"	"1"	"13"	"4"	"1"	"6"	"0"	"3"	"2"	"2"	"6"	"357"
"199"	"175"	"23"	"17"	"134"	"15"	"1"	"2"	"18"	"70"	"2"	"1"	"4"	"3"	"2"	"3"	"1"	"7"	"303"
"200"	"176"	"138"	"14"	"96"	"7"	"1"	"2"	"3"	"10"	"1"	"0"	"4"	"0"	"2"	"3"	"1"	"3"	"285"
"201"	"177"	"92"	"16"	"120"	"22"	"1"	"4"	"1"	"3"	"1"	"0"	"4"	"1"	"1"	"2"	"1"	"4"	"273"
"202"	"178"	"79"	"6"	"53"	"15"	"4"	"2"	"2"	"3"	"1"	"3"	"4"	"4"	"0"	"2"	"1"	"8"	"187"
"203"	"179"	"200"	"13"	"224"	"13"	"1"	"1"	"8"	"9"	"5"	"2"	"16"	"10"	"5"	"17"	"2"	"14"	"540"
"204"	"180"	"200"	"6"	"210"	"25"	"2"	"0"	"6"	"2"	"1"	"2"	"12"	"10"	"2"	"6"	"7"	"13"	"504"
"205"	"181"	"207"	"26"	"178"	"7"	"4"	"3"	"11"	"2"	"1"	"1"	"3"	"13"	"4"	"2"	"5"	"3"	"470"
"206"	"182"	"304"	"21"	"178"	"21"	"3"	"3"	"4"	"4"	"3"	"1"	"13"	"2"	"5"	"6"	"8"	"16"	"592"
"207"	"183"	"178"	"2"	"125"	"20"	"8"	"4"	"6"	"7"	"6"	"2"	"9"	"6"	"4"	"8"	"0"	"2"	"387"
"208"	"184"	"144"	"38"	"45"	"14"	"3"	"2"	"6"	"69"	"14"	"3"	"7"	"4"	"3"	"1"	"5"	"15"	"373"
"209"	"185"	"102"	"10"	"247"	"6"	"6"	"9"	"14"	"16"	"2"	"2"	"8"	"3"	"6"	"9"	"3"	"10"	"453"
"210"	"186"	"21"	"6"	"168"	"18"	"1"	"2"	"16"	"58"	"4"	"0"	"13"	"1"	"3"	"2"	"3"	"3"	"319"
"211"	"187"	"18"	"4"	"148"	"6"	"1"	"5"	"8"	"15"	"1"	"1"	"3"	"2"	"1"	"4"	"2"	"2"	"221"
"212"	"188"	"56"	"14"	"326"	"13"	"2"	"2"	"19"	"33"	"5"	"1"	"10"	"3"	"2"	"0"	"1"	"2"	"489"
"213"	"189"	"23"	"7"	"97"	"9"	"9"	"5"	"11"	"46"	"3"	"2"	"9"	"2"	"1"	"4"	"1"	"5"	"234"
"214"	"190"	"62"	"11"	"93"	"13"	"5"	"2"	"19"	"161"	"7"	"5"	"19"	"0"	"3"	"1"	"0"	"9"	"410"
"215"	"191"	"111"	"18"	"365"	"6"	"4"	"1"	"13"	"34"	"3"	"4"	"21"	"6"	"5"	"14"	"7"	"9"	"621"
"216"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"217"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"218"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"219"	"192"	"95"	"6"	"27"	"0"	"2"	"2"	"3"	"86"	"6"	"6"	"17"	"2"	"2"	"4"	"9"	"15"	"282"
"220"	"193"	"59"	"9"	"266"	"32"	"7"	"4"	"13"	"45"	"6"	"8"	"36"	"5"	"10"	"9"	"9"	"32"	"550"
"221"	"194"	"146"	"21"	"127"	"2"	"0"	"2"	"7"	"15"	"4"	"2"	"16"	"5"	"6"	"9"	"10"	"26"	"398"
"222"	"195"	"62"	"32"	"117"	"10"	"2"	"3"	"14"	"11"	"2"	"3"	"22"	"3"	"1"	"6"	"3"	"12"	"303"
"223"	"196"	"149"	"3"	"16"	"1"	"1"	"0"	"2"	"1"	"2"	"1"	"2"	"0"	"2"	"2"	"1"	"6"	"189"
"224"	"197"	"59"	"19"	"127"	"5"	"3"	"5"	"20"	"145"	"4"	"-2"	"14"	"1"	"3"	"1"	"0"	"6"	"414"
"225"	"198"	"83"	"6"	"129"	"2"	"3"	"0"	"5"	"41"	"8"	"6"	"11"	"5"	"3"	"9"	"10"	"29"	"350"
"226"	"199"	"52"	"10"	"85"	"6"	"3"	"3"	"5"	"42"	"4"	"4"	"13"	"0"	"2"	"4"	"1"	"1"	"235"
"227"	"200"	"42"	"8"	"161"	"5"	"1"	"3"	"4"	"15"	"0"	"0"	"3"	"0"	"0"	"0"	"2"	"0"	"244"
"228"	"201"	"78"	"12"	"305"	"6"	"3"	"7"	"11"	"14"	"5"	"5"	"24"	"4"	"6"	"16"	"10"	"24"	"530"
"229"	"202"	"36"	"116"	"64"	"5"	"2"	"0"	"1"	"2"	"0"	"0"	"2"	"1"	"1"	"1"	"2"	"2"	"235"
"230"	"203"	"54"	"37"	"482"	"8"	"6"	"7"	"18"	"16"	"1"	"4"	"18"	"3"	"4"	"5"	"6"	"2"	"671"
"231"	"204"	"124"	"8"	"153"	"5"	"3"	"3"	"9"	"60"	"8"	"5"	"28"	"16"	"12"	"22"	"15"	"32"	"503"
"232"	"205"	"12"	"4"	"82"	"13"	"0"	"0"	"3"	"0"	"2"	"1"	"4"	"0"	"0"	"0"	"0"	"2"	"123"
"233"	"206"	"6"	"4"	"70"	"1"	"0"	"1"	"3"	"17"	"0"	"2"	"7"	"1"	"0"	"1"	"1"	"2"	"116"
"234"	"207"	"223"	"10"	"105"	"2"	"0"	"3"	"6"	"0"	"1"	"1"	"5"	"1"	"3"	"6"	"1"	"6"	"373"
"235"	"208"	"140"	"33"	"211"	"6"	"7"	"2"	"13"	"39"	"1"	"2"	"9"	"2"	"2"	"9"	"1"	"15"	"492"
"236"	"209"	"35"	"4"	"138"	"112"	"3"	"2"	"3"	"37"	"1"	"2"	"9"	"2"	"1"	"3"	"1"	"2"	"355"
"237"	"210"	"37"	"15"	"170"	"5"	"2"	"3"	"4"	"5"	"1"	"1"	"9"	"4"	"3"	"18"	"4"	"20"	"301"
"238"	"211"	"17"	"6"	"267"	"17"	"5"	"4"	"10"	"18"	"4"	"8"	"17"	"3"	"6"	"13"	"8"	"15"	"418"
"239"	"212"	"49"	"6"	"146"	"9"	"3"	"6"	"14"	"96"	"5"	"3"	"12"	"4"	"2"	"5"	"2"	"4"	"366"
"240"	"213"	"62"	"4"	"323"	"7"	"0"	"1"	"8"	"3"	"1"	"2"	"4"	"3"	"2"	"8"	"3"	"2"	"433"
"241"	"214"	"7"	"0"	"113"	"1"	"0"	"0"	"5"	"3"	"0"	"1"	"9"	"1"	"1"	"9"	"4"	"5"	"159"
"242"	"215"	"34"	"6"	"180"	"4"	"4"	"4"	"10"	"4"	"0"	"1"	"4"	"0"	"1"	"7"	"3"	"4"	"266"
"243"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"244"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"245"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"246"	"216"	"146"	"21"	"169"	"6"	"3"	"0"	"4"	"5"	"1"	"1"	"9"	"3"	"2"	"5"	"5"	"10"	"390"
"247"	"217"	"21"	"27"	"271"	"9"	"0"	"3"	"11"	"4"	"1"	"0"	"11"	"1"	"3"	"3"	"7"	"4"	"376"
"248"	"218"	"77"	"12"	"187"	"5"	"3"	"3"	"19"	"33"	"6"	"2"	"11"	"1"	"3"	"4"	"1"	"2"	"369"
"249"	"219"	"19"	"1"	"126"	"3"	"1"	"0"	"4"	"5"	"0"	"0"	"4"	"0"	"2"	"4"	"2"	"2"	"173"
"250"	"220"	"118"	"19"	"133"	"4"	"3"	"2"	"19"	"15"	"2"	"1"	"16"	"2"	"3"	"7"	"0"	"6"	"350"
"251"	"221"	"104"	"16"	"265"	"8"	"6"	"4"	"14"	"38"	"6"	"1"	"15"	"9"	"6"	"9"	"15"	"18"	"534"
"252"	"222"	"70"	"3"	"146"	"7"	"2"	"2"	"3"	"4"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"240"
"253"	"223"	"116"	"13"	"105"	"3"	"0"	"3"	"7"	"157"	"4"	"2"	"16"	"3"	"2"	"5"	"3"	"11"	"450"
"254"	"224"	"120"	"6"	"100"	"8"	"1"	"1"	"1"	"2"	"2"	"0"	"3"	"0"	"2"	"0"	"2"	"1"	"249"
"255"	"225"	"118"	"27"	"278"	"14"	"3"	"2"	"7"	"19"	"4"	"1"	"16"	"5"	"4"	"3"	"6"	"8"	"515"
"256"	"226"	"34"	"5"	"225"	"9"	"19"	"4"	"7"	"37"	"2"	"0"	"14"	"0"	"0"	"1"	"4"	"1"	"362"
"257"	"227"	"39"	"7"	"198"	"7"	"5"	"4"	"17"	"92"	"3"	"3"	"11"	"2"	"1"	"4"	"3"	"6"	"402"
"258"	"228"	"48"	"10"	"84"	"11"	"3"	"0"	"10"	"26"	"1"	"2"	"10"	"1"	"0"	"0"	"1"	"4"	"211"
"259"	"229"	"25"	"4"	"214"	"6"	"0"	"2"	"2"	"2"	"1"	"3"	"6"	"3"	"1"	"10"	"2"	"8"	"289"
"260"	"230"	"75"	"1"	"64"	"10"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"154"
"261"	"231"	"86"	"43"	"288"	"11"	"4"	"2"	"9"	"5"	"2"	"0"	"5"	"0"	"0"	"2"	"2"	"2"	"461"
"262"	"232"	"67"	"34"	"377"	"12"	"4"	"7"	"8"	"8"	"1"	"4"	"15"	"4"	"11"	"22"	"10"	"19"	"603"
"263"	"233"	"23"	"6"	"202"	"6"	"1"	"2"	"13"	"34"	"2"	"0"	"5"	"1"	"1"	"6"	"2"	"1"	"305"
"264"	"234"	"76"	"25"	"174"	"6"	"3"	"8"	"14"	"92"	"2"	"1"	"33"	"5"	"5"	"11"	"6"	"21"	"482"
"265"	"235"	"38"	"4"	"265"	"10"	"7"	"11"	"26"	"233"	"6"	"7"	"26"	"2"	"1"	"3"	"7"	"4"	"650"
"266"	"236"	"144"	"5"	"118"	"4"	"1"	"2"	"4"	"27"	"4"	"0"	"15"	"5"	"5"	"6"	"9"	"18"	"367"
"267"	"237"	"40"	"5"	"118"	"7"	"1"	"1"	"10"	"67"	"5"	"0"	"18"	"3"	"2"	"6"	"7"	"13"	"303"
"268"	"238"	"51"	"7"	"97"	"1"	"0"	"4"	"11"	"91"	"12"	"10"	"35"	"13"	"10"	"15"	"10"	"31"	"398"
"269"	"239"	"34"	"8"	"187"	"5"	"3"	"5"	"16"	"12"	"3"	"4"	"11"	"7"	"2"	"12"	"7"	"30"	"346"
"270"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"271"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"272"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"273"	"240"	"54"	"4"	"78"	"13"	"4"	"3"	"6"	"40"	"2"	"2"	"13"	"2"	"7"	"6"	"3"	"15"	"252"
"274"	"241"	"16"	"2"	"69"	"3"	"2"	"0"	"4"	"26"	"1"	"4"	"13"	"1"	"2"	"1"	"0"	"2"	"146"
"275"	"242"	"127"	"8"	"81"	"5"	"5"	"4"	"14"	"113"	"1"	"2"	"16"	"0"	"0"	"3"	"3"	"4"	"386"
"276"	"243"	"42"	"13"	"173"	"9"	"4"	"4"	"17"	"39"	"2"	"4"	"16"	"5"	"2"	"3"	"2"	"2"	"337"
"277"	"244"	"120"	"21"	"159"	"9"	"4"	"5"	"21"	"49"	"3"	"2"	"33"	"3"	"3"	"9"	"2"	"7"	"450"
"278"	"245"	"123"	"32"	"273"	"5"	"9"	"8"	"22"	"18"	"0"	"1"	"17"	"5"	"3"	"1"	"1"	"9"	"527"
"279"	"246"	"122"	"8"	"111"	"6"	"3"	"5"	"15"	"79"	"5"	"2"	"24"	"1"	"3"	"2"	"3"	"19"	"408"
"280"	"247"	"7"	"4"	"183"	"10"	"1"	"5"	"6"	"10"	"1"	"3"	"7"	"2"	"5"	"8"	"3"	"1"	"256"
"281"	"248"	"64"	"6"	"105"	"6"	"3"	"1"	"6"	"11"	"0"	"3"	"14"	"2"	"1"	"6"	"5"	"18"	"251"
"282"	"249"	"75"	"12"	"100"	"11"	"3"	"4"	"7"	"22"	"1"	"3"	"11"	"2"	"2"	"1"	"0"	"4"	"258"
"283"	"250"	"28"	"6"	"114"	"7"	"1"	"1"	"6"	"32"	"3"	"2"	"11"	"2"	"3"	"9"	"10"	"6"	"241"
"284"	"251"	"58"	"20"	"162"	"13"	"5"	"4"	"11"	"82"	"4"	"1"	"11"	"1"	"0"	"5"	"7"	"4"	"388"
"285"	"252"	"40"	"11"	"144"	"10"	"5"	"5"	"26"	"61"	"2"	"3"	"15"	"9"	"4"	"7"	"2"	"7"	"351"
"286"	"253"	"55"	"135"	"104"	"5"	"5"	"1"	"9"	"104"	"8"	"4"	"16"	"2"	"1"	"1"	"2"	"6"	"458"
"287"	"254"	"123"	"8"	"138"	"5"	"3"	"0"	"9"	"5"	"2"	"2"	"3"	"3"	"1"	"7"	"3"	"11"	"323"
"288"	"255"	"44"	"19"	"105"	"5"	"2"	"2"	"15"	"18"	"1"	"0"	"19"	"2"	"4"	"6"	"7"	"13"	"262"
"289"	"256"	"33"	"6"	"83"	"0"	"0"	"0"	"2"	"4"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"130"
"290"	"257"	"86"	"11"	"172"	"23"	"2"	"4"	"16"	"62"	"8"	"3"	"14"	"2"	"5"	"4"	"3"	"10"	"425"
"291"	"258"	"31"	"2"	"205"	"9"	"1"	"3"	"3"	"3"	"1"	"0"	"11"	"1"	"8"	"9"	"5"	"7"	"299"
"292"	"259"	"89"	"35"	"242"	"9"	"1"	"3"	"7"	"12"	"5"	"3"	"10"	"4"	"1"	"8"	"1"	"11"	"441"
"293"	"260"	"33"	"6"	"98"	"4"	"1"	"0"	"4"	"7"	"3"	"1"	"8"	"2"	"3"	"5"	"1"	"5"	"181"
"294"	"261"	"86"	"41"	"232"	"8"	"4"	"3"	"10"	"52"	"3"	"3"	"16"	"1"	"0"	"5"	"7"	"7"	"478"
"295"	"262"	"43"	"10"	"290"	"3"	"2"	"0"	"4"	"7"	"1"	"1"	"1"	"3"	"2"	"1"	"1"	"4"	"373"
"296"	"263"	"60"	"19"	"178"	"8"	"0"	"1"	"5"	"3"	"1"	"1"	"5"	"1"	"1"	"1"	"2"	"2"	"288"
"297"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"298"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"299"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"300"	"264"	"80"	"33"	"312"	"13"	"5"	"7"	"13"	"11"	"8"	"3"	"16"	"4"	"4"	"9"	"13"	"13"	"544"
"301"	"265"	"117"	"16"	"116"	"6"	"3"	"2"	"6"	"8"	"1"	"1"	"8"	"3"	"1"	"4"	"2"	"3"	"297"
"302"	"266"	"36"	"23"	"101"	"10"	"0"	"1"	"2"	"1"	"0"	"0"	"2"	"0"	"0"	"3"	"2"	"1"	"182"
"303"	"267"	"89"	"19"	"182"	"5"	"3"	"0"	"8"	"1"	"0"	"2"	"5"	"0"	"0"	"2"	"1"	"3"	"320"
"304"	"268"	"47"	"4"	"103"	"8"	"3"	"1"	"6"	"5"	"1"	"0"	"5"	"1"	"0"	"2"	"2"	"7"	"195"
"305"	"269"	"5"	"18"	"111"	"4"	"4"	"0"	"3"	"19"	"1"	"0"	"3"	"4"	"1"	"7"	"5"	"2"	"187"
"306"	"270"	"8"	"2"	"73"	"3"	"1"	"2"	"6"	"81"	"8"	"2"	"14"	"1"	"1"	"7"	"1"	"3"	"213"
"307"	"271"	"116"	"27"	"174"	"15"	"3"	"3"	"11"	"23"	"9"	"5"	"18"	"3"	"9"	"18"	"8"	"24"	"466"
"308"	"272"	"33"	"3"	"152"	"10"	"0"	"2"	"3"	"4"	"0"	"1"	"3"	"2"	"0"	"9"	"1"	"2"	"225"
"309"	"273"	"63"	"16"	"156"	"8"	"6"	"2"	"9"	"14"	"3"	"0"	"14"	"3"	"6"	"13"	"5"	"7"	"325"
"310"	"274"	"118"	"28"	"229"	"4"	"4"	"1"	"7"	"6"	"2"	"0"	"9"	"4"	"3"	"2"	"2"	"3"	"422"
"311"	"275"	"218"	"21"	"272"	"15"	"2"	"5"	"15"	"4"	"0"	"0"	"9"	"3"	"2"	"4"	"1"	"1"	"572"
"312"	"276"	"91"	"29"	"284"	"16"	"1"	"8"	"13"	"10"	"2"	"0"	"13"	"3"	"1"	"4"	"4"	"7"	"486"
"313"	"Total"	"27469"	"6070"	"38522"	"2954"	"776"	"793"	"2206"	"6879"	"728"	"577"	"2491"	"806"	"657"	"1378"	"990"	"2146"	"95442"
"314"	"Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"315"	"Assembly Constituency  : 103 Bhore (SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
