"X.....................................................................................................................................................................................................Tabulation.of.Result.by.Additional.Counting.Staff......................................................................................................................................................................................................"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"
"1"	"ENTRY FORM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"Name of the Assembly  :  145 S.Kamal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"Sl.No of
Polling Station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid votes"	"No of Rejected votes"	"Total"	"No.of Tendered votes"
"129"	"118"	"196"	"7"	"1"	"27"	"168"	"6"	"1"	"1"	"2"	"2"	"4"	"2"	"0"	"1"	"4"	"10"	"0"	"0"	"1"	"433"	"0"	"433"	"0"
"130"	"119"	"42"	"14"	"10"	"560"	"97"	"5"	"4"	"5"	"1"	"1"	"1"	"4"	"4"	"0"	"2"	"8"	"22"	"21"	"30"	"831"	"0"	"831"	"0"
"131"	"120"	"27"	"6"	"7"	"348"	"18"	"0"	"1"	"1"	"3"	"0"	"2"	"0"	"7"	"4"	"0"	"8"	"15"	"16"	"7"	"470"	"0"	"470"	"0"
"132"	"121"	"223"	"52"	"2"	"66"	"95"	"6"	"4"	"3"	"3"	"5"	"8"	"45"	"8"	"3"	"6"	"26"	"1"	"0"	"1"	"557"	"0"	"557"	"0"
"133"	"122"	"68"	"9"	"6"	"244"	"68"	"8"	"3"	"1"	"3"	"3"	"2"	"13"	"14"	"9"	"5"	"29"	"20"	"7"	"17"	"529"	"0"	"529"	"0"
"134"	"123"	"45"	"4"	"3"	"157"	"103"	"0"	"2"	"3"	"0"	"2"	"2"	"24"	"5"	"2"	"9"	"15"	"23"	"5"	"19"	"423"	"0"	"423"	"0"
"135"	"124"	"272"	"17"	"3"	"126"	"62"	"1"	"2"	"0"	"1"	"0"	"4"	"10"	"6"	"3"	"1"	"18"	"4"	"3"	"2"	"535"	"0"	"535"	"0"
"136"	"125"	"113"	"13"	"22"	"122"	"17"	"1"	"0"	"0"	"1"	"4"	"2"	"5"	"1"	"1"	"2"	"2"	"8"	"3"	"1"	"318"	"0"	"318"	"0"
"137"	"126"	"315"	"16"	"4"	"103"	"19"	"0"	"0"	"0"	"2"	"1"	"1"	"4"	"0"	"0"	"5"	"23"	"10"	"1"	"6"	"510"	"0"	"510"	"0"
"138"	"127"	"185"	"52"	"3"	"87"	"21"	"5"	"0"	"0"	"1"	"4"	"7"	"8"	"2"	"3"	"3"	"12"	"13"	"3"	"2"	"411"	"0"	"411"	"0"
"139"	"128"	"128"	"33"	"6"	"122"	"134"	"7"	"1"	"3"	"4"	"3"	"11"	"35"	"3"	"2"	"11"	"24"	"11"	"6"	"7"	"551"	"0"	"551"	"0"
"140"	"Sl.No of
Polling Station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid votes"	"No of Rejected votes"	"Total"	"No.of Tendered votes"
"141"	""	"Anil Chaudhary"	"Amita Bhushan"	"Chandrash ekhar Mahto"	"Dr. Monazir Hassan"	"Shatrughn a Prasad Singh"	"Kishori Prasad Mahto"	"Ram Sah"	"Amiya Kashyap 'Bikki'"	"Arun Kumar"	"Ashok Sah"	"Dilip Kumar"	"Narendra Kumar Singh"	"Narayan Prasad Hisariya"	"Ranjeet Paswan"	"Radha Raman Paswan"	"Ram Dayal Bharti"	"Ram Naresh Prasad Singh"	"Ramshray a Nishad"	"Sajjan Chaudhary"	""	""	""	""
"142"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"
"143"	"129"	"44"	"41"	"2"	"248"	"112"	"5"	"2"	"2"	"0"	"1"	"2"	"14"	"3"	"3"	"8"	"14"	"0"	"1"	"1"	"503"	"0"	"503"	"0"
"144"	"130"	"85"	"53"	"6"	"109"	"68"	"3"	"0"	"2"	"5"	"4"	"7"	"48"	"1"	"3"	"4"	"20"	"14"	"3"	"8"	"443"	"0"	"443"	"0"
"145"	"131"	"259"	"12"	"4"	"127"	"40"	"3"	"2"	"1"	"1"	"4"	"10"	"10"	"5"	"0"	"3"	"17"	"12"	"0"	"1"	"511"	"0"	"511"	"0"
"146"	"132"	"35"	"55"	"5"	"79"	"13"	"2"	"23"	"0"	"0"	"1"	"2"	"15"	"3"	"0"	"1"	"5"	"0"	"1"	"1"	"241"	"0"	"241"	"0"
"147"	"133"	"98"	"71"	"2"	"107"	"12"	"5"	"6"	"1"	"1"	"3"	"1"	"18"	"7"	"5"	"9"	"27"	"1"	"0"	"0"	"374"	"0"	"374"	"0"
"148"	"134"	"41"	"143"	"1"	"140"	"9"	"2"	"1"	"0"	"1"	"4"	"0"	"78"	"0"	"0"	"2"	"4"	"0"	"1"	"0"	"427"	"0"	"427"	"0"
"149"	"135"	"76"	"87"	"2"	"55"	"16"	"1"	"0"	"1"	"0"	"0"	"1"	"6"	"0"	"0"	"6"	"5"	"5"	"2"	"1"	"264"	"0"	"264"	"0"
"150"	"136"	"126"	"140"	"1"	"88"	"4"	"2"	"0"	"1"	"0"	"1"	"3"	"15"	"0"	"1"	"5"	"9"	"1"	"0"	"1"	"398"	"0"	"398"	"0"
"151"	"137"	"152"	"23"	"2"	"102"	"26"	"42"	"1"	"1"	"6"	"2"	"11"	"21"	"8"	"4"	"5"	"18"	"5"	"0"	"2"	"431"	"0"	"431"	"0"
"152"	"138"	"86"	"13"	"1"	"156"	"10"	"34"	"2"	"2"	"1"	"2"	"0"	"41"	"4"	"2"	"1"	"15"	"8"	"5"	"2"	"385"	"0"	"385"	"0"
"153"	"139"	"148"	"16"	"1"	"93"	"43"	"16"	"2"	"1"	"4"	"4"	"4"	"25"	"0"	"0"	"1"	"14"	"15"	"2"	"4"	"393"	"0"	"393"	"0"
"154"	"140"	"174"	"7"	"1"	"90"	"21"	"6"	"10"	"0"	"0"	"3"	"6"	"165"	"3"	"3"	"4"	"9"	"7"	"0"	"6"	"515"	"0"	"515"	"0"
"155"	"141"	"298"	"11"	"0"	"5"	"4"	"1"	"0"	"0"	"1"	"1"	"7"	"1"	"0"	"0"	"0"	"4"	"2"	"0"	"1"	"336"	"0"	"336"	"0"
"156"	"142"	"36"	"34"	"2"	"294"	"44"	"2"	"2"	"0"	"0"	"0"	"2"	"20"	"2"	"1"	"8"	"14"	"2"	"0"	"0"	"463"	"0"	"463"	"0"
"157"	"143"	"41"	"12"	"3"	"157"	"16"	"3"	"2"	"4"	"3"	"4"	"3"	"23"	"11"	"2"	"2"	"10"	"2"	"1"	"1"	"300"	"0"	"300"	"0"
"158"	"144"	"144"	"20"	"7"	"96"	"42"	"3"	"1"	"1"	"1"	"2"	"4"	"21"	"4"	"0"	"7"	"15"	"2"	"0"	"1"	"371"	"0"	"371"	"0"
"159"	"145"	"199"	"20"	"3"	"258"	"12"	"5"	"2"	"1"	"7"	"4"	"0"	"10"	"9"	"2"	"5"	"22"	"3"	"0"	"2"	"564"	"0"	"564"	"0"
"160"	"146"	"217"	"10"	"5"	"26"	"6"	"4"	"0"	"0"	"1"	"2"	"7"	"13"	"3"	"2"	"7"	"22"	"12"	"1"	"0"	"338"	"0"	"338"	"0"
"161"	"147"	"130"	"5"	"3"	"109"	"8"	"4"	"2"	"1"	"3"	"5"	"5"	"9"	"7"	"4"	"7"	"44"	"5"	"3"	"4"	"358"	"0"	"358"	"0"
"162"	"148"	"157"	"4"	"5"	"44"	"11"	"2"	"0"	"0"	"1"	"0"	"3"	"4"	"4"	"2"	"8"	"28"	"13"	"0"	"1"	"287"	"0"	"287"	"0"
"163"	"149"	"157"	"2"	"1"	"99"	"11"	"2"	"0"	"0"	"1"	"1"	"3"	"5"	"0"	"1"	"3"	"18"	"1"	"1"	"0"	"306"	"0"	"306"	"0"
"164"	"150"	"21"	"38"	"3"	"177"	"22"	"2"	"2"	"1"	"1"	"2"	"0"	"9"	"3"	"2"	"8"	"21"	"1"	"5"	"3"	"321"	"0"	"321"	"0"
"165"	"151"	"247"	"20"	"7"	"191"	"30"	"5"	"4"	"4"	"3"	"6"	"5"	"12"	"8"	"8"	"10"	"42"	"4"	"5"	"1"	"612"	"0"	"612"	"0"
"166"	"152"	"105"	"3"	"3"	"355"	"63"	"3"	"5"	"2"	"1"	"4"	"1"	"11"	"7"	"2"	"5"	"22"	"5"	"1"	"2"	"600"	"0"	"600"	"0"
"167"	"153"	"90"	"4"	"0"	"180"	"40"	"2"	"2"	"2"	"1"	"0"	"1"	"14"	"3"	"2"	"1"	"11"	"1"	"1"	"2"	"357"	"0"	"357"	"0"
"168"	"154"	"36"	"8"	"1"	"188"	"12"	"2"	"3"	"0"	"1"	"3"	"3"	"15"	"22"	"0"	"4"	"22"	"0"	"0"	"0"	"320"	"0"	"320"	"0"
"169"	"155"	"23"	"9"	"0"	"385"	"15"	"0"	"0"	"2"	"0"	"3"	"6"	"29"	"26"	"6"	"7"	"28"	"3"	"1"	"5"	"548"	"0"	"548"	"0"
"170"	"156"	"54"	"3"	"1"	"120"	"6"	"2"	"1"	"1"	"1"	"0"	"2"	"7"	"5"	"0"	"4"	"10"	"2"	"1"	"2"	"222"	"0"	"222"	"0"
"171"	"157"	"66"	"5"	"1"	"162"	"8"	"2"	"0"	"1"	"0"	"0"	"3"	"1"	"2"	"0"	"1"	"1"	"5"	"2"	"0"	"260"	"0"	"260"	"0"
"172"	"158"	"89"	"33"	"5"	"388"	"22"	"2"	"2"	"0"	"1"	"1"	"3"	"12"	"4"	"1"	"4"	"5"	"3"	"1"	"0"	"576"	"0"	"576"	"0"
"173"	"159"	"498"	"60"	"0"	"55"	"4"	"0"	"0"	"0"	"1"	"2"	"1"	"2"	"0"	"0"	"0"	"3"	"3"	"0"	"0"	"629"	"0"	"629"	"0"
"174"	"160"	"321"	"5"	"3"	"12"	"3"	"0"	"1"	"0"	"2"	"2"	"2"	"4"	"0"	"2"	"1"	"26"	"6"	"1"	"0"	"391"	"0"	"391"	"0"
"175"	"161"	"41"	"13"	"2"	"234"	"31"	"5"	"0"	"0"	"0"	"1"	"0"	"20"	"8"	"0"	"1"	"13"	"5"	"1"	"5"	"380"	"0"	"380"	"0"
"176"	"162"	"29"	"2"	"1"	"178"	"5"	"1"	"0"	"0"	"2"	"0"	"0"	"17"	"1"	"1"	"2"	"2"	"1"	"0"	"0"	"242"	"0"	"242"	"0"
"177"	"163"	"138"	"8"	"1"	"181"	"10"	"3"	"1"	"1"	"2"	"0"	"3"	"41"	"11"	"1"	"6"	"15"	"6"	"1"	"0"	"429"	"0"	"429"	"0"
"178"	"164"	"313"	"14"	"7"	"65"	"18"	"5"	"2"	"4"	"4"	"9"	"9"	"44"	"7"	"3"	"3"	"5"	"13"	"6"	"5"	"536"	"0"	"536"	"0"
"179"	"165"	"297"	"7"	"2"	"12"	"7"	"4"	"1"	"3"	"3"	"9"	"15"	"46"	"3"	"2"	"2"	"29"	"8"	"1"	"0"	"451"	"0"	"451"	"0"
"180"	"166"	"281"	"4"	"3"	"171"	"9"	"0"	"1"	"0"	"0"	"1"	"3"	"17"	"7"	"1"	"11"	"27"	"3"	"1"	"1"	"541"	"0"	"541"	"0"
"181"	"167"	"206"	"17"	"3"	"128"	"15"	"2"	"0"	"1"	"1"	"1"	"0"	"4"	"4"	"0"	"0"	"3"	"8"	"3"	"1"	"397"	"0"	"397"	"0"
"182"	"168"	"66"	"11"	"2"	"394"	"18"	"4"	"4"	"0"	"2"	"2"	"1"	"4"	"8"	"0"	"4"	"11"	"10"	"1"	"4"	"546"	"0"	"546"	"0"
"183"	"169"	"170"	"9"	"1"	"29"	"15"	"0"	"0"	"3"	"0"	"2"	"2"	"115"	"3"	"0"	"0"	"14"	"20"	"0"	"4"	"387"	"0"	"387"	"0"
"184"	"170"	"571"	"9"	"1"	"60"	"12"	"2"	"1"	"2"	"1"	"3"	"8"	"3"	"4"	"4"	"9"	"41"	"70"	"3"	"9"	"813"	"0"	"813"	"0"
"185"	"171"	"239"	"9"	"3"	"60"	"6"	"3"	"0"	"1"	"2"	"2"	"3"	"4"	"0"	"0"	"3"	"15"	"25"	"3"	"3"	"381"	"0"	"381"	"0"
"186"	"172"	"227"	"9"	"0"	"22"	"10"	"2"	"0"	"0"	"0"	"3"	"4"	"5"	"1"	"0"	"3"	"5"	"3"	"0"	"5"	"299"	"0"	"299"	"0"
"187"	"Sl.No of
Polling Station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid votes"	"No of Rejected votes"	"Total"	"No.of Tendered votes"
"188"	""	"Anil Chaudhary"	"Amita Bhushan"	"Chandrash ekhar Mahto"	"Dr. Monazir Hassan"	"Shatrughn a Prasad Singh"	"Kishori Prasad Mahto"	"Ram Sah"	"Amiya Kashyap 'Bikki'"	"Arun Kumar"	"Ashok Sah"	"Dilip Kumar"	"Narendra Kumar Singh"	"Narayan Prasad Hisariya"	"Ranjeet Paswan"	"Radha Raman Paswan"	"Ram Dayal Bharti"	"Ram Naresh Prasad Singh"	"Ramshray a Nishad"	"Sajjan Chaudhary"	""	""	""	""
"189"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"
"190"	"173"	"130"	"18"	"1"	"101"	"26"	"4"	"1"	"0"	"0"	"1"	"1"	"15"	"0"	"1"	"1"	"7"	"4"	"1"	"0"	"312"	"0"	"312"	"0"
"191"	"174"	"276"	"37"	"0"	"32"	"10"	"4"	"5"	"3"	"1"	"1"	"6"	"8"	"0"	"1"	"4"	"27"	"12"	"1"	"2"	"430"	"0"	"430"	"0"
"192"	"175"	"257"	"53"	"0"	"115"	"45"	"4"	"1"	"1"	"2"	"6"	"3"	"2"	"0"	"1"	"4"	"26"	"20"	"6"	"1"	"547"	"0"	"547"	"0"
"193"	"176"	"16"	"4"	"1"	"89"	"52"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"1"	"6"	"0"	"0"	"0"	"173"	"0"	"173"	"0"
"194"	"177"	"145"	"9"	"2"	"64"	"24"	"3"	"2"	"0"	"0"	"2"	"3"	"48"	"2"	"0"	"4"	"19"	"3"	"1"	"2"	"333"	"0"	"333"	"0"
"195"	"178"	"260"	"7"	"2"	"103"	"18"	"3"	"2"	"1"	"3"	"1"	"4"	"10"	"4"	"3"	"6"	"27"	"12"	"2"	"2"	"470"	"0"	"470"	"0"
"196"	"179"	"220"	"9"	"3"	"5"	"77"	"4"	"0"	"0"	"5"	"3"	"9"	"34"	"0"	"1"	"8"	"21"	"16"	"3"	"2"	"420"	"0"	"420"	"0"
"197"	"180"	"304"	"7"	"1"	"5"	"35"	"3"	"1"	"1"	"2"	"5"	"6"	"35"	"0"	"2"	"2"	"12"	"11"	"1"	"3"	"436"	"0"	"436"	"0"
"198"	"181"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"199"	"182"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"200"	"183"	"314"	"16"	"7"	"77"	"14"	"3"	"0"	"5"	"1"	"4"	"4"	"3"	"1"	"2"	"4"	"49"	"10"	"2"	"2"	"518"	"0"	"518"	"0"
"201"	"Total Votes Polled"	"24874"	"5822"	"683"	"26202"	"9362"	"683"	"385"	"250"	"334"	"467"	"792"	"5445"	"799"	"364"	"739"	"2781"	"1366"	"438"	"493"	"82279"	"0"	"82279"	"0"
"202"	"Place :          Bazar Samitee Begusarai"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"203"	"Date :            16-05-2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"205"	"24- Begusarai Parliamentary Constituency"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
