"X."	"X..1"	"No..of.valid.votes.cast.in.favour.of"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"114"	"12"	"82"	"8"	"31"	"8"	"15"	"2"	"20"	"2"	"1"	"1"	"3"	"3"	"65"	"3"	"3"	"8"	"6"	"123"	"11"	"4"	"5"	"7"	"329"	"0"	"329"	"0"
"115"	"13"	"83"	"9"	"4"	"0"	"1"	"3"	"6"	"1"	"1"	"1"	"0"	"2"	"127"	"3"	"12"	"7"	"9"	"150"	"3"	"2"	"2"	"7"	"350"	"0"	"350"	"0"
"116"	"14"	"84"	"7"	"53"	"7"	"57"	"10"	"2"	"1"	"1"	"1"	"7"	"1"	"19"	"4"	"2"	"1"	"7"	"22"	"3"	"1"	"4"	"7"	"217"	"0"	"217"	"0"
"117"	""	"ROUND- 6"	"93"	"1016"	"205"	"813"	"106"	"77"	"14"	"24"	"42"	"104"	"954"	"640"	"45"	"53"	"57"	"79"	"1123"	"57"	"24"	"32"	"71"	"5629"	"0"	"5629"	"0"
"118"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"119"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"120"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"121"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"122"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"123"	"1"	"85"	"6"	"4"	"93"	"27"	"15"	"8"	"1"	"3"	"2"	"2"	"2"	"51"	"2"	"4"	"7"	"5"	"26"	"1"	"4"	"3"	"6"	"272"	"0"	"272"	"0"
"124"	"2"	"86"	"3"	"30"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"0"	"0"	"1"	"1"	"347"	"2"	"0"	"0"	"0"	"392"	"0"	"392"	"0"
"125"	"3"	"87"	"8"	"8"	"2"	"2"	"5"	"6"	"0"	"2"	"1"	"0"	"3"	"172"	"3"	"4"	"6"	"8"	"305"	"9"	"5"	"5"	"16"	"570"	"0"	"570"	"0"
"126"	"4"	"88"	"6"	"122"	"7"	"6"	"1"	"0"	"1"	"2"	"3"	"1"	"0"	"43"	"7"	"7"	"8"	"10"	"159"	"13"	"4"	"7"	"10"	"417"	"0"	"417"	"0"
"127"	"5"	"89"	"16"	"94"	"13"	"16"	"8"	"15"	"3"	"17"	"4"	"3"	"4"	"112"	"8"	"5"	"7"	"16"	"129"	"9"	"3"	"2"	"3"	"487"	"0"	"487"	"0"
"128"	"6"	"90"	"5"	"88"	"29"	"27"	"1"	"5"	"0"	"20"	"3"	"2"	"9"	"147"	"4"	"8"	"4"	"11"	"191"	"9"	"8"	"2"	"5"	"578"	"0"	"578"	"0"
"129"	"7"	"91"	"5"	"21"	"233"	"103"	"7"	"4"	"2"	"2"	"4"	"5"	"0"	"87"	"4"	"9"	"4"	"8"	"42"	"0"	"1"	"0"	"3"	"544"	"0"	"544"	"0"
"130"	"8"	"92"	"1"	"5"	"129"	"64"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"21"	"1"	"3"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"232"	"0"	"232"	"0"
"131"	"9"	"93"	"6"	"4"	"0"	"3"	"2"	"2"	"0"	"0"	"2"	"0"	"0"	"63"	"0"	"0"	"2"	"3"	"104"	"1"	"3"	"2"	"3"	"200"	"0"	"200"	"0"
"132"	"10"	"94"	"12"	"250"	"13"	"206"	"9"	"3"	"0"	"0"	"1"	"14"	"1"	"14"	"2"	"2"	"2"	"8"	"37"	"0"	"0"	"1"	"2"	"577"	"0"	"577"	"0"
"133"	"11"	"95"	"8"	"14"	"36"	"12"	"1"	"0"	"1"	"1"	"1"	"8"	"10"	"60"	"3"	"3"	"3"	"12"	"107"	"4"	"3"	"2"	"15"	"304"	"0"	"304"	"0"
"134"	"12"	"96"	"1"	"70"	"1"	"849"	"4"	"5"	"0"	"2"	"0"	"0"	"2"	"5"	"4"	"0"	"1"	"2"	"11"	"0"	"0"	"2"	"2"	"961"	"0"	"961"	"0"
"135"	"13"	"97"	"4"	"120"	"1"	"605"	"4"	"0"	"0"	"1"	"0"	"12"	"3"	"25"	"7"	"6"	"1"	"0"	"38"	"0"	"0"	"1"	"0"	"828"	"0"	"828"	"0"
"136"	"14"	"98"	"5"	"22"	"148"	"45"	"9"	"10"	"3"	"2"	"1"	"4"	"71"	"16"	"1"	"3"	"1"	"7"	"199"	"9"	"4"	"3"	"14"	"577"	"0"	"577"	"0"
"137"	""	"ROUND- 7"	"86"	"852"	"705"	"1965"	"68"	"58"	"11"	"52"	"22"	"52"	"106"	"823"	"46"	"54"	"47"	"92"	"1696"	"59"	"35"	"30"	"80"	"6939"	"0"	"6939"	"0"
"138"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"139"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"140"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"141"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"142"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"143"	"1"	"99"	"49"	"12"	"1"	"145"	"9"	"9"	"2"	"2"	"4"	"8"	"139"	"9"	"7"	"4"	"9"	"3"	"69"	"5"	"6"	"9"	"11"	"512"	"0"	"512"	"0"
"144"	"2"	"100"	"14"	"8"	"2"	"33"	"3"	"3"	"0"	"1"	"0"	"3"	"13"	"81"	"1"	"4"	"0"	"0"	"26"	"1"	"1"	"0"	"4"	"198"	"0"	"198"	"0"
"145"	"3"	"101"	"2"	"6"	"0"	"669"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"22"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"705"	"0"	"705"	"0"
"146"	"4"	"102"	"2"	"10"	"2"	"199"	"10"	"1"	"0"	"1"	"1"	"3"	"2"	"5"	"0"	"2"	"2"	"2"	"16"	"1"	"1"	"0"	"2"	"262"	"0"	"262"	"0"
"147"	"5"	"103"	"13"	"59"	"2"	"1"	"4"	"7"	"0"	"1"	"1"	"1"	"29"	"21"	"1"	"1"	"3"	"2"	"96"	"6"	"2"	"3"	"6"	"259"	"0"	"259"	"0"
"148"	"6"	"104"	"9"	"32"	"3"	"46"	"7"	"5"	"3"	"1"	"1"	"3"	"168"	"30"	"4"	"1"	"3"	"8"	"46"	"3"	"2"	"2"	"7"	"384"	"0"	"384"	"0"
"149"	"7"	"105"	"6"	"28"	"2"	"21"	"3"	"5"	"0"	"1"	"2"	"6"	"335"	"10"	"3"	"1"	"1"	"1"	"43"	"1"	"0"	"1"	"1"	"471"	"0"	"471"	"0"
"150"	"8"	"106"	"11"	"118"	"10"	"1"	"1"	"2"	"0"	"1"	"1"	"0"	"0"	"45"	"1"	"3"	"0"	"2"	"33"	"1"	"2"	"0"	"0"	"232"	"0"	"232"	"0"
"151"	"9"	"107"	"6"	"59"	"8"	"5"	"1"	"2"	"1"	"0"	"1"	"2"	"93"	"173"	"0"	"5"	"1"	"1"	"30"	"2"	"0"	"1"	"2"	"393"	"0"	"393"	"0"
"152"	"10"	"108"	"2"	"43"	"9"	"16"	"1"	"5"	"2"	"2"	"1"	"2"	"3"	"41"	"2"	"3"	"12"	"6"	"97"	"11"	"6"	"4"	"16"	"284"	"0"	"284"	"0"
"153"	"11"	"109"	"3"	"16"	"36"	"7"	"1"	"5"	"1"	"2"	"2"	"2"	"35"	"223"	"4"	"2"	"5"	"8"	"7"	"0"	"0"	"0"	"1"	"360"	"0"	"360"	"0"
"154"	"12"	"110"	"11"	"22"	"3"	"32"	"0"	"11"	"1"	"8"	"6"	"5"	"58"	"180"	"3"	"8"	"8"	"9"	"83"	"10"	"4"	"4"	"6"	"472"	"0"	"472"	"0"
"155"	"13"	"111"	"5"	"14"	"1"	"84"	"5"	"3"	"0"	"0"	"1"	"1"	"217"	"55"	"1"	"2"	"1"	"5"	"6"	"0"	"0"	"3"	"1"	"405"	"0"	"405"	"0"
"156"	"14"	"112"	"9"	"33"	"2"	"111"	"6"	"3"	"2"	"2"	"0"	"5"	"145"	"83"	"5"	"4"	"4"	"3"	"9"	"8"	"0"	"9"	"3"	"446"	"0"	"446"	"0"
"157"	""	"ROUND- 8"	"142"	"460"	"81"	"1370"	"52"	"61"	"12"	"22"	"22"	"42"	"1238"	"978"	"34"	"40"	"49"	"50"	"561"	"49"	"24"	"36"	"60"	"5383"	"0"	"5383"	"0"
"158"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"159"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"160"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"161"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"162"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"163"	"1"	"113"	"6"	"10"	"1"	"4"	"2"	"1"	"2"	"2"	"2"	"1"	"54"	"43"	"3"	"4"	"2"	"3"	"49"	"5"	"7"	"4"	"9"	"214"	"0"	"214"	"0"
"164"	"2"	"114"	"8"	"16"	"1"	"0"	"0"	"1"	"3"	"7"	"3"	"11"	"287"	"94"	"8"	"3"	"1"	"8"	"5"	"0"	"1"	"1"	"2"	"460"	"0"	"460"	"0"
"165"	"3"	"115"	"11"	"204"	"7"	"15"	"4"	"1"	"2"	"2"	"1"	"2"	"3"	"32"	"9"	"19"	"6"	"14"	"2"	"5"	"0"	"1"	"0"	"340"	"0"	"340"	"0"
"166"	"4"	"116"	"12"	"312"	"9"	"6"	"3"	"8"	"1"	"2"	"0"	"4"	"140"	"52"	"4"	"5"	"2"	"2"	"15"	"0"	"1"	"0"	"0"	"578"	"0"	"578"	"0"
"167"	"5"	"117"	"11"	"117"	"19"	"11"	"11"	"6"	"1"	"2"	"21"	"4"	"31"	"27"	"4"	"3"	"8"	"6"	"62"	"2"	"0"	"1"	"2"	"349"	"0"	"349"	"0"
"168"	"6"	"118"	"9"	"43"	"16"	"4"	"0"	"7"	"0"	"0"	"0"	"2"	"120"	"5"	"2"	"1"	"6"	"1"	"45"	"1"	"0"	"0"	"0"	"262"	"0"	"262"	"0"
"169"	"7"	"119"	"7"	"105"	"4"	"5"	"5"	"15"	"1"	"4"	"1"	"6"	"135"	"72"	"4"	"7"	"9"	"9"	"83"	"1"	"1"	"4"	"4"	"482"	"0"	"482"	"0"
"170"	"8"	"120"	"7"	"76"	"14"	"23"	"2"	"6"	"4"	"5"	"4"	"6"	"136"	"49"	"9"	"4"	"5"	"9"	"18"	"3"	"1"	"1"	"6"	"388"	"0"	"388"	"0"
"171"	"9"	"121"	"6"	"19"	"2"	"4"	"3"	"7"	"0"	"1"	"2"	"9"	"277"	"2"	"1"	"1"	"3"	"3"	"46"	"0"	"2"	"1"	"3"	"392"	"0"	"392"	"0"
"172"	"10"	"122"	"7"	"24"	"9"	"6"	"2"	"5"	"4"	"1"	"3"	"15"	"84"	"101"	"3"	"10"	"8"	"20"	"12"	"4"	"2"	"1"	"3"	"324"	"0"	"324"	"0"
"173"	"11"	"123"	"5"	"222"	"5"	"128"	"6"	"2"	"1"	"2"	"3"	"18"	"0"	"5"	"14"	"1"	"7"	"4"	"7"	"4"	"1"	"1"	"4"	"440"	"0"	"440"	"0"
"174"	"12"	"124"	"21"	"145"	"49"	"84"	"8"	"8"	"2"	"3"	"4"	"33"	"27"	"21"	"2"	"1"	"6"	"7"	"88"	"7"	"2"	"4"	"7"	"529"	"0"	"529"	"0"
"175"	"13"	"125"	"11"	"91"	"45"	"30"	"9"	"5"	"1"	"2"	"2"	"3"	"35"	"2"	"5"	"2"	"4"	"5"	"57"	"6"	"5"	"6"	"6"	"332"	"0"	"332"	"0"
"176"	"14"	"126"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"720"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"723"	"0"	"723"	"0"
"177"	""	"ROUND- 9"	"122"	"1384"	"181"	"320"	"55"	"72"	"22"	"33"	"46"	"115"	"2049"	"505"	"68"	"61"	"67"	"91"	"489"	"38"	"23"	"25"	"47"	"5813"	"0"	"5813"	"0"
"178"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"179"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"180"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"181"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"182"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"183"	"1"	"127"	"3"	"75"	"1"	"172"	"31"	"2"	"0"	"5"	"2"	"2"	"9"	"1"	"8"	"0"	"2"	"2"	"4"	"3"	"0"	"3"	"1"	"326"	"0"	"326"	"0"
"184"	"2"	"128"	"6"	"101"	"7"	"113"	"2"	"5"	"3"	"8"	"2"	"2"	"30"	"76"	"7"	"12"	"15"	"12"	"25"	"4"	"1"	"0"	"2"	"433"	"0"	"433"	"0"
"185"	"3"	"129"	"2"	"55"	"2"	"7"	"0"	"3"	"7"	"0"	"0"	"1"	"0"	"106"	"2"	"4"	"3"	"1"	"278"	"2"	"1"	"0"	"1"	"475"	"0"	"475"	"0"
"186"	"4"	"130"	"4"	"71"	"2"	"12"	"4"	"2"	"3"	"14"	"3"	"6"	"327"	"23"	"1"	"3"	"3"	"8"	"25"	"3"	"1"	"2"	"4"	"521"	"0"	"521"	"0"
"187"	"5"	"131"	"14"	"25"	"11"	"6"	"2"	"1"	"0"	"0"	"0"	"1"	"42"	"47"	"1"	"1"	"1"	"1"	"239"	"4"	"3"	"1"	"1"	"401"	"0"	"401"	"0"
"188"	"6"	"132"	"1"	"48"	"25"	"25"	"9"	"10"	"0"	"1"	"2"	"1"	"83"	"10"	"3"	"2"	"1"	"10"	"292"	"2"	"1"	"3"	"6"	"535"	"0"	"535"	"0"
"189"	"7"	"133"	"1"	"145"	"0"	"101"	"4"	"0"	"0"	"2"	"1"	"32"	"0"	"6"	"2"	"1"	"2"	"3"	"6"	"1"	"1"	"0"	"1"	"309"	"0"	"309"	"0"
"190"	"8"	"134"	"3"	"134"	"12"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"6"	"10"	"2"	"2"	"4"	"3"	"76"	"2"	"1"	"0"	"0"	"256"	"0"	"256"	"0"
"191"	"9"	"135"	"7"	"190"	"81"	"48"	"18"	"2"	"0"	"3"	"2"	"47"	"3"	"2"	"9"	"6"	"10"	"10"	"17"	"1"	"2"	"0"	"0"	"458"	"0"	"458"	"0"
"192"	"10"	"136"	"5"	"81"	"10"	"29"	"6"	"4"	"1"	"2"	"1"	"29"	"3"	"43"	"5"	"9"	"14"	"10"	"53"	"5"	"3"	"1"	"5"	"319"	"0"	"319"	"0"
"193"	"11"	"137"	"3"	"55"	"23"	"249"	"61"	"4"	"1"	"2"	"1"	"30"	"2"	"16"	"5"	"3"	"2"	"2"	"26"	"0"	"0"	"5"	"6"	"496"	"0"	"496"	"0"
"194"	"12"	"138"	"4"	"5"	"32"	"2"	"11"	"5"	"0"	"1"	"1"	"4"	"1"	"23"	"0"	"2"	"2"	"2"	"315"	"1"	"4"	"1"	"4"	"420"	"0"	"420"	"0"
"195"	"13"	"139"	"0"	"2"	"5"	"10"	"0"	"2"	"2"	"0"	"0"	"3"	"0"	"92"	"0"	"0"	"0"	"0"	"217"	"1"	"0"	"2"	"2"	"338"	"0"	"338"	"0"
"196"	"14"	"140"	"4"	"25"	"7"	"62"	"4"	"6"	"4"	"2"	"0"	"6"	"99"	"3"	"4"	"0"	"5"	"7"	"181"	"7"	"0"	"6"	"11"	"443"	"0"	"443"	"0"
"197"	""	"ROUND- 10"	"57"	"1012"	"218"	"836"	"152"	"46"	"21"	"40"	"16"	"164"	"605"	"458"	"49"	"45"	"64"	"71"	"1754"	"36"	"18"	"24"	"44"	"5730"	"0"	"5730"	"0"
"198"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"199"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"200"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"201"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"202"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"203"	"1"	"141"	"8"	"39"	"2"	"3"	"3"	"13"	"2"	"4"	"0"	"1"	"2"	"43"	"1"	"4"	"1"	"4"	"307"	"14"	"2"	"7"	"11"	"471"	"0"	"471"	"0"
"204"	"2"	"142"	"1"	"155"	"0"	"76"	"3"	"3"	"2"	"4"	"1"	"98"	"0"	"27"	"4"	"1"	"1"	"4"	"5"	"1"	"2"	"0"	"4"	"392"	"0"	"392"	"0"
"205"	"3"	"143"	"2"	"32"	"23"	"2"	"0"	"0"	"1"	"0"	"0"	"14"	"0"	"16"	"1"	"1"	"1"	"4"	"69"	"8"	"4"	"2"	"6"	"186"	"0"	"186"	"0"
"206"	"4"	"144"	"5"	"54"	"1"	"9"	"3"	"4"	"1"	"1"	"1"	"10"	"0"	"0"	"0"	"0"	"2"	"6"	"89"	"1"	"0"	"1"	"1"	"189"	"0"	"189"	"0"
"207"	"5"	"145"	"6"	"1"	"8"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"83"	"2"	"0"	"0"	"1"	"192"	"0"	"0"	"2"	"3"	"300"	"0"	"300"	"0"
"208"	"6"	"146"	"4"	"81"	"1"	"8"	"1"	"2"	"1"	"1"	"0"	"51"	"2"	"2"	"1"	"2"	"3"	"2"	"84"	"8"	"0"	"2"	"5"	"261"	"0"	"261"	"0"
"209"	"7"	"147"	"5"	"70"	"3"	"104"	"2"	"3"	"1"	"2"	"1"	"68"	"5"	"2"	"0"	"1"	"6"	"5"	"51"	"11"	"1"	"5"	"5"	"531"	"0"	"531"	"0"
"210"	"8"	"148"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"351"	"0"	"351"	"0"
"211"	"9"	"149"	"2"	"30"	"0"	"3"	"3"	"5"	"1"	"1"	"2"	"6"	"46"	"2"	"1"	"1"	"2"	"0"	"397"	"5"	"1"	"2"	"10"	"520"	"0"	"520"	"0"
"212"	"10"	"150"	"6"	"20"	"9"	"41"	"1"	"3"	"2"	"5"	"2"	"7"	"199"	"51"	"5"	"6"	"1"	"2"	"58"	"2"	"3"	"3"	"3"	"429"	"0"	"429"	"0"
"213"	"11"	"151"	"6"	"5"	"2"	"6"	"7"	"5"	"1"	"0"	"1"	"2"	"4"	"116"	"0"	"4"	"2"	"4"	"212"	"5"	"1"	"1"	"2"	"386"	"0"	"386"	"0"
"214"	"12"	"152"	"0"	"42"	"6"	"310"	"6"	"0"	"1"	"0"	"1"	"2"	"1"	"24"	"2"	"2"	"0"	"2"	"1"	"0"	"0"	"2"	"1"	"403"	"0"	"403"	"0"
"215"	"13"	"153"	"3"	"44"	"19"	"14"	"4"	"3"	"1"	"0"	"0"	"7"	"81"	"136"	"2"	"4"	"8"	"9"	"77"	"1"	"4"	"0"	"0"	"417"	"0"	"417"	"0"
"216"	"14"	"154"	"3"	"12"	"85"	"3"	"0"	"0"	"1"	"0"	"1"	"0"	"20"	"55"	"2"	"0"	"1"	"4"	"129"	"2"	"1"	"0"	"1"	"320"	"0"	"320"	"0"
"217"	""	"ROUND- 11"	"51"	"592"	"166"	"580"	"33"	"43"	"15"	"19"	"11"	"268"	"362"	"560"	"22"	"26"	"28"	"47"	"2176"	"59"	"19"	"27"	"52"	"5156"	"0"	"5156"	"0"
"218"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"219"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"220"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"221"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"222"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"223"	"1"	"155"	"5"	"3"	"16"	"5"	"1"	"3"	"0"	"0"	"1"	"1"	"1"	"73"	"2"	"2"	"1"	"5"	"112"	"5"	"5"	"2"	"3"	"246"	"0"	"246"	"0"
"224"	"2"	"156"	"21"	"11"	"5"	"3"	"8"	"9"	"4"	"3"	"4"	"4"	"9"	"126"	"3"	"6"	"6"	"10"	"209"	"13"	"5"	"3"	"14"	"476"	"0"	"476"	"0"
"225"	"3"	"157"	"5"	"88"	"55"	"6"	"0"	"3"	"1"	"3"	"1"	"2"	"32"	"74"	"1"	"3"	"2"	"4"	"60"	"1"	"0"	"1"	"0"	"342"	"0"	"342"	"0"
"226"	"4"	"158"	"8"	"12"	"2"	"17"	"2"	"22"	"3"	"2"	"2"	"1"	"53"	"50"	"6"	"3"	"6"	"8"	"61"	"2"	"2"	"5"	"5"	"272"	"0"	"272"	"0"
"227"	"5"	"159"	"1"	"12"	"1"	"40"	"0"	"4"	"0"	"2"	"18"	"3"	"282"	"2"	"3"	"1"	"0"	"5"	"28"	"0"	"0"	"1"	"3"	"406"	"0"	"406"	"0"
"228"	"6"	"160"	"3"	"2"	"2"	"6"	"1"	"0"	"0"	"0"	"1"	"1"	"238"	"5"	"1"	"1"	"1"	"2"	"46"	"1"	"0"	"0"	"0"	"311"	"0"	"311"	"0"
