"X.v...k....XIV..i.kj.k.26.9.."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"QkeZ & 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"v afr e  i fj . kke  Ik="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"[fu; e  56 C (2) nsf[ k, ]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"34&l kl kj ke l al nh;  fuokZpu {ks= l s yksd  l Hkk ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Hkkx  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"fo/kku l Hkk fuokZpu {ks= esa fuokZpdksa dh dqy  l a[ ; k 233210"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"131"	"92"	"203"	"62"	"84"	"100"	"4"	"0"	"0"	"2"	"1"	"2"	"0"	"1"	"4"	"2"	"1"	"4"	"470"	""	"470"	""
"132"	"93"	"116"	"99"	"69"	"80"	"3"	"3"	"0"	"2"	"0"	"0"	"3"	"3"	"7"	"8"	"4"	"9"	"406"	""	"406"	""
"133"	"94"	"2"	"68"	"53"	"16"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"146"	""	"146"	""
"134"	"95"	"7"	"10"	"10"	"117"	"1"	"5"	"0"	"0"	"2"	"0"	"1"	"1"	"4"	"1"	"0"	"1"	"160"	""	"160"	""
"135"	"96"	"99"	"152"	"99"	"22"	"9"	"0"	"1"	"0"	"1"	"3"	"1"	"1"	"3"	"0"	"1"	"6"	"398"	""	"398"	""
"136"	"97"	"63"	"185"	"21"	"45"	"4"	"2"	"1"	"5"	"0"	"0"	"0"	"0"	"1"	"1"	"5"	"5"	"338"	""	"338"	""
"137"	"98"	"16"	"61"	"16"	"51"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"2"	"1"	"2"	"153"	""	"153"	""
"138"	"TOTAL"	"5659"	"11997"	"7248"	"7230"	"416"	"427"	"150"	"92"	"74"	"91"	"88"	"100"	"243"	"303"	"224"	"520"	"34862"	"0"	"34862"	"0"
"139"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"140"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"141"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"142"	"BF"	"5659"	"11997"	"7248"	"7230"	"416"	"427"	"150"	"92"	"74"	"91"	"88"	"100"	"243"	"303"	"224"	"520"	"34862"	"0"	"34862"	"0"
"143"	"99"	"8"	"145"	"82"	"75"	"3"	"8"	"3"	"0"	"0"	"0"	"3"	"1"	"5"	"4"	"1"	"6"	"344"	""	"344"	""
"144"	"100"	"24"	"125"	"43"	"37"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"4"	"3"	"0"	"241"	""	"241"	""
"145"	"101"	"23"	"30"	"78"	"101"	"7"	"1"	"1"	"1"	"2"	"2"	"0"	"1"	"3"	"7"	"0"	"2"	"259"	""	"259"	""
"146"	"102"	"9"	"210"	"72"	"55"	"6"	"82"	"1"	"1"	"2"	"0"	"2"	"0"	"0"	"4"	"0"	"0"	"444"	""	"444"	""
"147"	"103"	"8"	"102"	"99"	"80"	"5"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"310"	""	"310"	""
"148"	"104"	"123"	"54"	"64"	"39"	"14"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"1"	"1"	"1"	"5"	"307"	""	"307"	""
"149"	"105"	"14"	"190"	"98"	"77"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"3"	"0"	"1"	"387"	""	"387"	""
"150"	"106"	"52"	"50"	"63"	"146"	"2"	"0"	"1"	"0"	"2"	"0"	"2"	"1"	"3"	"6"	"2"	"2"	"332"	""	"332"	""
"151"	"107"	"85"	"142"	"17"	"52"	"10"	"8"	"0"	"0"	"2"	"0"	"0"	"2"	"1"	"4"	"0"	"13"	"336"	""	"336"	""
"152"	"108"	"35"	"130"	"52"	"114"	"5"	"3"	"3"	"0"	"2"	"1"	"0"	"2"	"1"	"4"	"1"	"3"	"356"	""	"356"	""
"153"	"109"	"4"	"91"	"81"	"58"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"3"	"4"	"1"	"9"	"256"	""	"256"	""
"154"	"110"	"73"	"109"	"151"	"66"	"2"	"0"	"0"	"1"	"1"	"4"	"0"	"1"	"1"	"0"	"1"	"3"	"413"	""	"413"	""
"155"	"111"	"7"	"13"	"49"	"140"	"3"	"1"	"0"	"1"	"4"	"2"	"1"	"3"	"11"	"3"	"0"	"5"	"243"	""	"243"	""
"156"	"112"	"53"	"143"	"11"	"19"	"1"	"4"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"235"	""	"235"	""
"157"	"TOTAL"	"6177"	"13531"	"8208"	"8289"	"476"	"550"	"161"	"97"	"93"	"104"	"101"	"115"	"272"	"348"	"234"	"569"	"39325"	"0"	"39325"	"0"
"158"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"159"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"160"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"161"	"BF"	"6177"	"13531"	"8208"	"8289"	"476"	"550"	"161"	"97"	"93"	"104"	"101"	"115"	"272"	"348"	"234"	"569"	"39325"	"0"	"39325"	"0"
"162"	"113"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"0"	""
"163"	"114"	"5"	"20"	"3"	"215"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"248"	""	"248"	""
"164"	"115"	"4"	"108"	"99"	"159"	"1"	"11"	"1"	"1"	"2"	"1"	"1"	"2"	"8"	"5"	"2"	"6"	"411"	""	"411"	""
"165"	"116"	"8"	"41"	"31"	"66"	"4"	"2"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"2"	"1"	"4"	"164"	""	"164"	""
"166"	"117"	"98"	"156"	"42"	"155"	"4"	"2"	"2"	"0"	"1"	"3"	"4"	"2"	"1"	"5"	"2"	"2"	"479"	""	"479"	""
"167"	"118"	"31"	"153"	"18"	"118"	"4"	"204"	"3"	"0"	"1"	"0"	"1"	"3"	"1"	"4"	"5"	"1"	"547"	""	"547"	""
"168"	"119"	"46"	"328"	"37"	"160"	"13"	"78"	"5"	"2"	"3"	"1"	"3"	"6"	"6"	"8"	"2"	"15"	"713"	""	"713"	""
"169"	"120"	"7"	"228"	"44"	"18"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"302"	""	"302"	""
"170"	"121"	"74"	"210"	"48"	"20"	"1"	"4"	"1"	"0"	"1"	"3"	"0"	"1"	"6"	"3"	"7"	"6"	"385"	""	"385"	""
"171"	"122"	"7"	"87"	"72"	"131"	"4"	"1"	"0"	"5"	"1"	"0"	"0"	"1"	"4"	"3"	"1"	"2"	"319"	""	"319"	""
"172"	"123"	"1"	"8"	"1"	"257"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"267"	""	"267"	""
"173"	"124"	"88"	"169"	"13"	"74"	"1"	"4"	"0"	"0"	"0"	"2"	"1"	"0"	"4"	"2"	"1"	"1"	"360"	""	"360"	""
"174"	"125"	"37"	"49"	"70"	"60"	"2"	"1"	"0"	"0"	"1"	"2"	"1"	"1"	"1"	"4"	"4"	"2"	"235"	""	"235"	""
"175"	"126"	"16"	"91"	"82"	"112"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"1"	"5"	"3"	"0"	"1"	"315"	""	"315"	""
"176"	"TOTAL"	"6599"	"15179"	"8768"	"9834"	"512"	"859"	"175"	"106"	"106"	"117"	"114"	"132"	"311"	"388"	"259"	"611"	"44070"	"0"	"44070"	"0"
"177"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"178"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"179"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"180"	"BF"	"6599"	"15179"	"8768"	"9834"	"512"	"859"	"175"	"106"	"106"	"117"	"114"	"132"	"311"	"388"	"259"	"611"	"44070"	"0"	"44070"	"0"
"181"	"127"	"55"	"106"	"35"	"20"	"2"	"4"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"1"	"3"	"3"	"234"	""	"234"	""
"182"	"128"	"221"	"124"	"64"	"42"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"3"	"4"	"1"	"2"	"467"	""	"467"	""
"183"	"129"	"3"	"37"	"51"	"47"	"0"	"4"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"146"	""	"146"	""
"184"	"130"	"2"	"32"	"12"	"30"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"80"	""	"80"	""
"185"	"131"	"57"	"105"	"67"	"27"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"5"	"268"	""	"268"	""
"186"	"132"	"74"	"157"	"98"	"56"	"3"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"8"	"3"	"6"	"409"	""	"409"	""
"187"	"133"	"1"	"29"	"4"	"122"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"165"	""	"165"	""
"188"	"134"	"52"	"234"	"47"	"55"	"3"	"2"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"2"	"2"	"4"	"404"	""	"404"	""
"189"	"135"	"14"	"205"	"65"	"99"	"4"	"7"	"3"	"3"	"3"	"0"	"2"	"3"	"5"	"14"	"6"	"7"	"440"	""	"440"	""
"190"	"136"	"16"	"239"	"60"	"37"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"2"	"2"	"3"	"5"	"369"	""	"369"	""
"191"	"137"	"45"	"198"	"68"	"44"	"1"	"4"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"4"	"1"	"12"	"386"	""	"386"	""
"192"	"138"	"17"	"287"	"29"	"41"	"5"	"1"	"1"	"2"	"0"	"2"	"2"	"1"	"6"	"8"	"7"	"10"	"419"	""	"419"	""
"193"	"139"	"7"	"247"	"31"	"84"	"0"	"2"	"1"	"2"	"0"	"2"	"1"	"0"	"2"	"7"	"7"	"3"	"396"	""	"396"	""
"194"	"140"	"41"	"78"	"39"	"78"	"0"	"1"	"2"	"0"	"1"	"0"	"2"	"0"	"3"	"4"	"0"	"6"	"255"	""	"255"	""
"195"	"TOTAL"	"7204"	"17257"	"9438"	"10616"	"535"	"889"	"186"	"117"	"116"	"133"	"128"	"144"	"335"	"442"	"293"	"675"	"48508"	"0"	"48508"	"0"
"196"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"197"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"198"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"199"	"BF"	"7204"	"17257"	"9438"	"10616"	"535"	"889"	"186"	"117"	"116"	"133"	"128"	"144"	"335"	"442"	"293"	"675"	"48508"	"0"	"48508"	"0"
"200"	"141"	"16"	"311"	"38"	"17"	"1"	"4"	"1"	"1"	"0"	"1"	"2"	"0"	"1"	"5"	"6"	"18"	"422"	""	"422"	""
"201"	"142"	"134"	"277"	"27"	"34"	"6"	"7"	"4"	"3"	"4"	"5"	"3"	"1"	"2"	"8"	"2"	"4"	"521"	""	"521"	""
"202"	"143"	"72"	"367"	"79"	"36"	"3"	"6"	"0"	"1"	"0"	"1"	"1"	"1"	"2"	"3"	"2"	"2"	"576"	""	"576"	""
"203"	"144"	"38"	"266"	"9"	"49"	"5"	"3"	"4"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"380"	""	"380"	""
"204"	"145"	"16"	"162"	"13"	"80"	"7"	"2"	"0"	"1"	"1"	"1"	"1"	"2"	"2"	"5"	"7"	"10"	"310"	""	"310"	""
"205"	"146"	"23"	"251"	"208"	"30"	"5"	"5"	"2"	"1"	"0"	"1"	"2"	"0"	"0"	"8"	"3"	"4"	"543"	""	"543"	""
"206"	"147"	"60"	"52"	"14"	"89"	"3"	"3"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"1"	"1"	"230"	""	"230"	""
"207"	"148"	"146"	"64"	"5"	"44"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"2"	"3"	"1"	"1"	"270"	""	"270"	""
"208"	"149"	"2"	"42"	"34"	"121"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"201"	""	"201"	""
"209"	"150"	"50"	"72"	"30"	"71"	"3"	"0"	"0"	"1"	"2"	"2"	"2"	"0"	"1"	"2"	"2"	"3"	"241"	""	"241"	""
"210"	"151"	"20"	"205"	"46"	"66"	"4"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"3"	"0"	"3"	"350"	""	"350"	""
"211"	"152"	"17"	"126"	"50"	"1"	"2"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"203"	""	"203"	""
"212"	"153"	"7"	"139"	"23"	"53"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"8"	"5"	"9"	"252"	""	"252"	""
"213"	"154"	"14"	"159"	"60"	"72"	"5"	"1"	"2"	"0"	"2"	"1"	"0"	"2"	"3"	"7"	"2"	"7"	"337"	""	"337"	""
"214"	"TOTAL"	"7819"	"19750"	"10074"	"11379"	"581"	"923"	"201"	"127"	"129"	"149"	"142"	"154"	"354"	"499"	"325"	"738"	"53344"	"0"	"53344"	"0"
"215"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"216"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"217"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"218"	"BF"	"7819"	"19750"	"10074"	"11379"	"581"	"923"	"201"	"127"	"129"	"149"	"142"	"154"	"354"	"499"	"325"	"738"	"53344"	"0"	"53344"	"0"
"219"	"155"	"19"	"243"	"25"	"133"	"2"	"8"	"6"	"1"	"1"	"0"	"1"	"1"	"5"	"3"	"5"	"6"	"459"	""	"459"	""
"220"	"156"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"0"	""
"221"	"157"	"27"	"440"	"26"	"49"	"8"	"3"	"6"	"3"	"5"	"1"	"0"	"6"	"6"	"6"	"7"	"14"	"607"	""	"607"	""
"222"	"158"	"114"	"213"	"16"	"48"	"9"	"4"	"1"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"5"	"1"	"415"	""	"415"	""
"223"	"159"	"180"	"236"	"41"	"112"	"31"	"7"	"1"	"2"	"0"	"4"	"1"	"4"	"6"	"6"	"7"	"12"	"650"	""	"650"	""
"224"	"160"	"11"	"307"	"30"	"96"	"2"	"4"	"0"	"0"	"0"	"0"	"4"	"1"	"1"	"3"	"1"	"2"	"462"	""	"462"	""
"225"	"161"	"10"	"163"	"73"	"102"	"8"	"3"	"0"	"1"	"1"	"0"	"1"	"3"	"5"	"8"	"0"	"4"	"382"	""	"382"	""
"226"	"162"	"44"	"248"	"23"	"19"	"6"	"1"	"3"	"1"	"0"	"0"	"1"	"1"	"3"	"1"	"3"	"7"	"361"	""	"361"	""
"227"	"163"	"44"	"327"	"16"	"41"	"2"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"435"	""	"435"	""
"228"	"164"	"12"	"218"	"29"	"29"	"0"	"2"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"294"	""	"294"	""
"229"	"165"	"45"	"106"	"54"	"20"	"4"	"4"	"3"	"6"	"11"	"8"	"9"	"3"	"2"	"5"	"11"	"18"	"309"	""	"309"	""
"230"	"166"	"47"	"91"	"63"	"36"	"4"	"2"	"4"	"2"	"6"	"8"	"4"	"4"	"7"	"8"	"3"	"14"	"303"	""	"303"	""
"231"	"167"	"36"	"51"	"28"	"54"	"5"	"2"	"2"	"2"	"2"	"4"	"6"	"6"	"13"	"10"	"15"	"35"	"271"	""	"271"	""
"232"	"168"	"6"	"61"	"9"	"23"	"4"	"2"	"0"	"0"	"1"	"2"	"0"	"3"	"3"	"3"	"9"	"27"	"153"	""	"153"	""
"233"	"TOTAL"	"8414"	"22454"	"10507"	"12141"	"666"	"965"	"230"	"148"	"157"	"177"	"170"	"186"	"406"	"553"	"392"	"879"	"58445"	"0"	"58445"	"0"
"234"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"236"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"237"	"BF"	"8414"	"22454"	"10507"	"12141"	"666"	"965"	"230"	"148"	"157"	"177"	"170"	"186"	"406"	"553"	"392"	"879"	"58445"	"0"	"58445"	"0"
"238"	"169"	"21"	"60"	"61"	"104"	"8"	"5"	"5"	"3"	"5"	"4"	"2"	"4"	"5"	"6"	"6"	"19"	"318"	""	"318"	""
"239"	"170"	"14"	"3"	"38"	"5"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"62"	""	"62"	""
"240"	"171"	"78"	"143"	"87"	"19"	"3"	"15"	"1"	"0"	"2"	"4"	"3"	"0"	"6"	"5"	"8"	"25"	"399"	""	"399"	""
"241"	"172"	"16"	"108"	"55"	"121"	"11"	"8"	"4"	"3"	"3"	"5"	"6"	"4"	"8"	"6"	"5"	"13"	"376"	""	"376"	""
"242"	"173"	"9"	"129"	"126"	"77"	"1"	"4"	"1"	"1"	"1"	"2"	"2"	"1"	"5"	"7"	"4"	"7"	"377"	""	"377"	""
"243"	"174"	"23"	"142"	"245"	"83"	"3"	"2"	"2"	"2"	"4"	"1"	"2"	"4"	"3"	"11"	"4"	"16"	"547"	""	"547"	""
"244"	"175"	"57"	"52"	"199"	"38"	"2"	"1"	"0"	"1"	"1"	"3"	"1"	"0"	"2"	"0"	"3"	"4"	"364"	""	"364"	""
"245"	"176"	"38"	"74"	"147"	"76"	"2"	"2"	"0"	"2"	"2"	"5"	"4"	"3"	"9"	"10"	"8"	"3"	"385"	""	"385"	""
"246"	"177"	"55"	"180"	"94"	"88"	"4"	"5"	"3"	"1"	"2"	"2"	"1"	"3"	"4"	"8"	"9"	"7"	"466"	""	"466"	""
"247"	"178"	"68"	"345"	"45"	"100"	"3"	"15"	"2"	"2"	"3"	"4"	"3"	"1"	"2"	"10"	"10"	"10"	"623"	""	"623"	""
"248"	"179"	"17"	"192"	"67"	"108"	"9"	"3"	"2"	"0"	"1"	"1"	"2"	"2"	"2"	"5"	"1"	"3"	"415"	""	"415"	""
"249"	"180"	"52"	"204"	"58"	"38"	"2"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"2"	"4"	"2"	"2"	"369"	""	"369"	""
"250"	"181"	"35"	"179"	"89"	"170"	"14"	"5"	"1"	"1"	"1"	"3"	"3"	"2"	"7"	"8"	"5"	"10"	"533"	""	"533"	""
"251"	"182"	"154"	"138"	"51"	"63"	"2"	"3"	"0"	"1"	"6"	"3"	"2"	"2"	"2"	"2"	"1"	"7"	"437"	""	"437"	""
"252"	"TOTAL"	"9051"	"24403"	"11869"	"13231"	"730"	"1033"	"253"	"165"	"189"	"215"	"202"	"214"	"463"	"635"	"458"	"1005"	"64116"	"0"	"64116"	"0"
"253"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"255"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"256"	"BF"	"9051"	"24403"	"11869"	"13231"	"730"	"1033"	"253"	"165"	"189"	"215"	"202"	"214"	"463"	"635"	"458"	"1005"	"64116"	"0"	"64116"	"0"
"257"	"183"	"3"	"147"	"11"	"9"	"0"	"13"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"189"	""	"189"	""
"258"	"184"	"57"	"160"	"36"	"112"	"2"	"4"	"1"	"4"	"1"	"1"	"1"	"2"	"5"	"0"	"4"	"4"	"394"	""	"394"	""
"259"	"185"	"42"	"159"	"91"	"169"	"2"	"2"	"0"	"3"	"2"	"0"	"3"	"7"	"10"	"7"	"9"	"5"	"511"	""	"511"	""
"260"	"186"	"120"	"103"	"224"	"64"	"4"	"3"	"2"	"4"	"7"	"4"	"3"	"1"	"4"	"4"	"5"	"5"	"557"	""	"557"	""
