"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"172"	"157"	"17"	"22"	"131"	"384"	"206"	"38"	"9"	"1"	"10"	"3"	"10"	"31"	"11"	"4"	"1"	"17"	"895"
"173"	"158"	"2"	"6"	"224"	"379"	"44"	"28"	"3"	"6"	"3"	"0"	"2"	"7"	"5"	"2"	"2"	"1"	"714"
"174"	"159"	"20"	"4"	"65"	"543"	"132"	"51"	"8"	"8"	"8"	"4"	"12"	"16"	"18"	"8"	"2"	"6"	"905"
"175"	"160"	"3"	"2"	"27"	"239"	"132"	"47"	"11"	"6"	"5"	"4"	"7"	"31"	"11"	"7"	"4"	"12"	"548"
"176"	"161"	"8"	"3"	"47"	"297"	"151"	"35"	"4"	"3"	"5"	"2"	"4"	"14"	"12"	"3"	"4"	"10"	"602"
"177"	"162"	"13"	"2"	"18"	"381"	"39"	"26"	"4"	"3"	"1"	"2"	"2"	"8"	"9"	"1"	"1"	"7"	"517"
"178"	"163"	"7"	"14"	"141"	"63"	"332"	"29"	"8"	"5"	"7"	"7"	"5"	"40"	"6"	"2"	"8"	"23"	"697"
"179"	"164"	"9"	"15"	"131"	"444"	"45"	"40"	"11"	"8"	"2"	"4"	"1"	"8"	"10"	"4"	"2"	"4"	"738"
"180"	"165"	"5"	"20"	"33"	"329"	"85"	"21"	"6"	"3"	"1"	"3"	"3"	"26"	"21"	"1"	"4"	"17"	"578"
"181"	"166"	"4"	"4"	"35"	"264"	"46"	"20"	"0"	"1"	"1"	"0"	"2"	"1"	"4"	"0"	"0"	"0"	"382"
"182"	"167"	"3"	"19"	"98"	"255"	"48"	"24"	"4"	"4"	"3"	"3"	"7"	"5"	"6"	"2"	"3"	"15"	"499"
"183"	"168"	"5"	"37"	"229"	"235"	"114"	"24"	"4"	"8"	"5"	"5"	"4"	"13"	"14"	"12"	"8"	"24"	"741"
"184"	"169"	"2"	"16"	"15"	"160"	"5"	"17"	"2"	"2"	"2"	"0"	"0"	"2"	"5"	"1"	"2"	"5"	"236"
"185"	"170"	"18"	"13"	"59"	"401"	"82"	"29"	"12"	"5"	"3"	"5"	"7"	"17"	"21"	"2"	"9"	"9"	"692"
"186"	"171"	"14"	"166"	"52"	"316"	"124"	"22"	"10"	"1"	"8"	"0"	"5"	"13"	"2"	"1"	"0"	"0"	"734"
"187"	"172"	"13"	"18"	"38"	"382"	"35"	"39"	"5"	"1"	"5"	"2"	"3"	"9"	"10"	"2"	"0"	"1"	"563"
"188"	"173"	"5"	"8"	"112"	"122"	"126"	"22"	"5"	"3"	"8"	"0"	"0"	"10"	"8"	"3"	"4"	"14"	"450"
"189"	"174"	"18"	"16"	"208"	"143"	"155"	"48"	"5"	"5"	"3"	"5"	"5"	"21"	"3"	"6"	"8"	"14"	"663"
"190"	"175"	"14"	"26"	"51"	"262"	"178"	"39"	"10"	"5"	"10"	"2"	"11"	"18"	"16"	"2"	"7"	"4"	"655"
"191"	"176"	"9"	"19"	"178"	"293"	"93"	"52"	"8"	"4"	"9"	"3"	"5"	"17"	"8"	"6"	"2"	"11"	"717"
"192"	"177"	"13"	"11"	"95"	"423"	"50"	"50"	"4"	"2"	"3"	"0"	"0"	"3"	"6"	"1"	"4"	"4"	"669"
"193"	"178"	"7"	"12"	"84"	"425"	"157"	"24"	"6"	"3"	"7"	"1"	"2"	"8"	"2"	"1"	"1"	"4"	"744"
"194"	"179"	"9"	"5"	"93"	"276"	"115"	"15"	"4"	"0"	"6"	"3"	"8"	"7"	"11"	"3"	"3"	"5"	"563"
"195"	"180"	"14"	"6"	"95"	"196"	"100"	"23"	"2"	"2"	"4"	"0"	"2"	"3"	"5"	"0"	"1"	"4"	"457"
"196"	"181"	"7"	"4"	"81"	"233"	"58"	"13"	"6"	"3"	"2"	"0"	"2"	"4"	"2"	"0"	"0"	"0"	"415"
"197"	"182"	"7"	"6"	"118"	"100"	"91"	"29"	"4"	"1"	"4"	"0"	"2"	"9"	"6"	"4"	"1"	"6"	"388"
"198"	"183"	"10"	"11"	"63"	"481"	"66"	"35"	"11"	"2"	"4"	"5"	"6"	"10"	"13"	"1"	"2"	"4"	"724"
"199"	"184"	"17"	"4"	"280"	"191"	"75"	"18"	"6"	"3"	"5"	"0"	"4"	"9"	"9"	"5"	"3"	"12"	"641"
"200"	"185"	"8"	"8"	"21"	"301"	"66"	"15"	"0"	"1"	"4"	"1"	"2"	"7"	"11"	"0"	"1"	"4"	"450"
"201"	"186"	"7"	"12"	"152"	"283"	"80"	"29"	"5"	"0"	"2"	"1"	"4"	"11"	"12"	"1"	"3"	"12"	"614"
"202"	"187"	"11"	"19"	"90"	"306"	"74"	"30"	"11"	"2"	"3"	"2"	"2"	"9"	"5"	"1"	"3"	"9"	"577"
"203"	"188"	"20"	"16"	"79"	"523"	"18"	"57"	"9"	"6"	"2"	"1"	"4"	"1"	"27"	"6"	"4"	"5"	"778"
"204"	"189"	"0"	"2"	"270"	"35"	"6"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"3"	"0"	"0"	"1"	"322"
"205"	"190"	"1"	"8"	"478"	"10"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"503"
"206"	"BOOTH NO"	"ASHOK MAHTO"	"BALRAM SINGH YADAV"	"RANJEET RANJAN"	"VISHWA MOHAN KUMAR"	"SURYA NARAYAN YADAV"	"NARAYAN MANDAL"	"MANJU DEVI"	"SHARVAN KUMAR CHOUDHARY"	"SURESH PRASAD MEHTA"	"ARBIND KUMAR"	"ASHOK PANKAJ"	"BHIM KUMAR GUPTA"	"RAMCHANDRA PRASAD SINGH"	"RAMDEO SHARMA"	"VIJAY KUMAR CHOUDHARY"	"SURESH KUMAR AZAD"	"Total"
"207"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"208"	"191"	"10"	"62"	"350"	"31"	"24"	"4"	"2"	"0"	"0"	"2"	"2"	"1"	"0"	"2"	"3"	"7"	"500"
"209"	"192"	"3"	"15"	"182"	"140"	"2"	"18"	"2"	"4"	"3"	"3"	"0"	"1"	"7"	"3"	"0"	"3"	"386"
"210"	"193"	"11"	"5"	"80"	"278"	"24"	"28"	"3"	"4"	"0"	"1"	"1"	"2"	"0"	"0"	"2"	"0"	"439"
"211"	"194"	"28"	"50"	"91"	"354"	"154"	"39"	"7"	"8"	"7"	"5"	"3"	"13"	"6"	"2"	"4"	"3"	"774"
"212"	"195"	"6"	"7"	"78"	"167"	"38"	"36"	"3"	"1"	"2"	"0"	"0"	"2"	"1"	"0"	"1"	"1"	"343"
"213"	"196"	"15"	"3"	"25"	"317"	"5"	"21"	"3"	"1"	"4"	"0"	"1"	"1"	"1"	"1"	"1"	"3"	"402"
"214"	"197"	"6"	"5"	"97"	"305"	"6"	"66"	"5"	"1"	"5"	"4"	"17"	"7"	"15"	"8"	"7"	"17"	"571"
"215"	"198"	"12"	"4"	"94"	"347"	"19"	"36"	"5"	"2"	"1"	"3"	"4"	"2"	"6"	"4"	"2"	"1"	"542"
"216"	"199"	"3"	"6"	"43"	"189"	"32"	"31"	"6"	"0"	"1"	"0"	"5"	"2"	"4"	"0"	"0"	"2"	"324"
"217"	"200"	"10"	"4"	"38"	"307"	"9"	"73"	"7"	"4"	"1"	"0"	"2"	"3"	"5"	"0"	"0"	"3"	"466"
"218"	"201"	"10"	"11"	"166"	"175"	"8"	"31"	"7"	"3"	"2"	"3"	"4"	"5"	"7"	"2"	"3"	"9"	"446"
"219"	"202"	"7"	"3"	"75"	"205"	"82"	"68"	"7"	"3"	"3"	"2"	"5"	"10"	"10"	"1"	"0"	"5"	"486"
"220"	"203"	"5"	"8"	"103"	"303"	"8"	"85"	"3"	"6"	"6"	"3"	"2"	"0"	"1"	"0"	"1"	"3"	"537"
"221"	"204"	"9"	"4"	"170"	"331"	"20"	"54"	"9"	"4"	"3"	"4"	"10"	"5"	"11"	"6"	"3"	"9"	"652"
"222"	"Total:"	"2262"	"1972"	"24029"	"50862"	"17251"	"7599"	"1381"	"798"	"836"	"493"	"723"	"2002"	"1655"	"735"	"537"	"1555"	"114690"
"223"	"Place -Supaul                                                                                                                                                                                                                                                                                                                          Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"224"	"Date : 16.05.2009                                                                                                                                                                                                                                                                                                  08-Supaul Parliamentary Constituency"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"225"	"-cum-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"226"	"District Magistrate,Supaul"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
