"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"178"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"179"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"180"	"85"	"297"	"14"	"109"	"54"	"5"	"3"	"1"	"0"	"1"	"1"	"2"	"0"	"6"	"493"	"0"	"493"	"0"
"181"	"86"	"88"	"1"	"120"	"26"	"6"	"1"	"1"	"1"	"7"	"0"	"0"	"2"	"7"	"260"	"0"	"260"	"0"
"182"	"87"	"262"	"17"	"80"	"153"	"8"	"7"	"3"	"5"	"3"	"7"	"13"	"9"	"31"	"598"	"0"	"598"	"0"
"183"	"88"	"265"	"8"	"174"	"128"	"1"	"3"	"0"	"3"	"5"	"2"	"6"	"6"	"14"	"615"	"0"	"615"	"0"
"184"	"89"	"185"	"11"	"128"	"68"	"4"	"2"	"0"	"1"	"3"	"1"	"7"	"8"	"27"	"445"	"0"	"445"	"0"
"185"	"90"	"159"	"14"	"377"	"51"	"3"	"0"	"0"	"0"	"3"	"4"	"10"	"5"	"24"	"650"	"0"	"650"	"0"
"186"	"91"	"104"	"3"	"130"	"41"	"2"	"0"	"1"	"1"	"6"	"1"	"11"	"6"	"18"	"324"	"0"	"324"	"0"
"187"	"92"	"90"	"15"	"95"	"60"	"2"	"4"	"0"	"1"	"0"	"3"	"1"	"1"	"5"	"277"	"0"	"277"	"0"
"188"	"93"	"395"	"13"	"247"	"7"	"2"	"1"	"0"	"0"	"2"	"1"	"8"	"1"	"9"	"686"	"0"	"686"	"0"
"189"	"94"	"100"	"4"	"171"	"13"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"2"	"296"	"0"	"296"	"0"
"190"	"95"	"161"	"8"	"232"	"19"	"15"	"2"	"0"	"2"	"4"	"3"	"8"	"3"	"22"	"479"	"0"	"479"	"0"
"191"	"96"	"205"	"43"	"186"	"3"	"2"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"445"	"0"	"445"	"0"
"192"	"96(A)"	"204"	"26"	"48"	"10"	"2"	"1"	"0"	"1"	"2"	"0"	"0"	"1"	"3"	"298"	"0"	"298"	"0"
"193"	"97"	"368"	"17"	"45"	"12"	"107"	"6"	"2"	"3"	"6"	"0"	"3"	"10"	"31"	"610"	"0"	"610"	"0"
"194"	"Total"	"2883"	"194"	"2142"	"645"	"160"	"31"	"10"	"19"	"43"	"23"	"72"	"54"	"200"	"6476"	"0"	"6476"	"0"
"195"	"B.F."	"13863"	"1773"	"9959"	"3246"	"1112"	"188"	"102"	"128"	"207"	"215"	"431"	"290"	"1328"	"32842"	"0"	"32842"	"0"
"196"	"G. Total"	"16746"	"1967"	"12101"	"3891"	"1272"	"219"	"112"	"147"	"250"	"238"	"503"	"344"	"1528"	"39318"	"0"	"39318"	"0"
"197"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"198"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"199"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"200"	"98"	"147"	"20"	"564"	"7"	"0"	"0"	"1"	"1"	"0"	"1"	"4"	"0"	"7"	"752"	"0"	"752"	"0"
"201"	"99"	"193"	"11"	"503"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"7"	"723"	"0"	"723"	"0"
"202"	"100"	"421"	"28"	"90"	"5"	"2"	"1"	"0"	"0"	"0"	"2"	"2"	"0"	"11"	"562"	"0"	"562"	"0"
"203"	"101"	"298"	"17"	"232"	"27"	"1"	"2"	"0"	"0"	"0"	"4"	"7"	"3"	"20"	"611"	"0"	"611"	"0"
"204"	"102"	"202"	"16"	"281"	"30"	"6"	"1"	"1"	"2"	"2"	"3"	"6"	"1"	"22"	"573"	"0"	"573"	"0"
"205"	"103"	"50"	"17"	"107"	"128"	"5"	"3"	"1"	"1"	"2"	"2"	"11"	"3"	"3"	"333"	"0"	"333"	"0"
"206"	"104"	"73"	"9"	"61"	"22"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"171"	"0"	"171"	"0"
"207"	"105"	"199"	"5"	"151"	"5"	"2"	"1"	"1"	"1"	"0"	"2"	"1"	"2"	"7"	"377"	"0"	"377"	"0"
"208"	"106"	"128"	"8"	"228"	"104"	"0"	"5"	"3"	"0"	"0"	"1"	"12"	"4"	"20"	"513"	"0"	"513"	"0"
"209"	"107"	"29"	"8"	"470"	"5"	"2"	"0"	"2"	"3"	"1"	"3"	"15"	"6"	"10"	"554"	"0"	"554"	"0"
"210"	"108"	"196"	"10"	"191"	"4"	"0"	"2"	"2"	"1"	"0"	"0"	"7"	"3"	"10"	"426"	"0"	"426"	"0"
"211"	"109"	"338"	"33"	"228"	"2"	"2"	"0"	"1"	"2"	"1"	"3"	"3"	"1"	"16"	"630"	"0"	"630"	"0"
"212"	"110"	"156"	"17"	"144"	"10"	"2"	"1"	"0"	"1"	"4"	"7"	"11"	"10"	"26"	"389"	"0"	"389"	"0"
"213"	"111"	"99"	"19"	"127"	"26"	"2"	"2"	"0"	"1"	"0"	"0"	"4"	"1"	"6"	"287"	"0"	"287"	"0"
"214"	"Total"	"2529"	"218"	"3377"	"380"	"25"	"18"	"12"	"13"	"11"	"28"	"86"	"36"	"168"	"6901"	"0"	"6901"	"0"
"215"	"B.F."	"16746"	"1967"	"12101"	"3891"	"1272"	"219"	"112"	"147"	"250"	"238"	"503"	"344"	"1528"	"39318"	"0"	"39318"	"0"
"216"	"G. Total"	"19275"	"2185"	"15478"	"4271"	"1297"	"237"	"124"	"160"	"261"	"266"	"589"	"380"	"1696"	"46219"	"0"	"46219"	"0"
"217"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"218"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"219"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"220"	"112"	"180"	"6"	"154"	"6"	"62"	"1"	"3"	"3"	"5"	"2"	"5"	"3"	"13"	"443"	"0"	"443"	"0"
"221"	"113"	"185"	"6"	"135"	"13"	"61"	"1"	"1"	"1"	"2"	"0"	"4"	"5"	"13"	"427"	"0"	"427"	"0"
"222"	"114"	"165"	"16"	"80"	"117"	"1"	"2"	"4"	"2"	"0"	"1"	"1"	"4"	"17"	"410"	"0"	"410"	"0"
"223"	"115"	"185"	"11"	"132"	"61"	"2"	"2"	"1"	"0"	"1"	"1"	"5"	"2"	"14"	"417"	"0"	"417"	"0"
"224"	"116"	"335"	"17"	"113"	"13"	"3"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"5"	"494"	"0"	"494"	"0"
"225"	"117"	"235"	"12"	"105"	"23"	"2"	"1"	"1"	"3"	"2"	"0"	"6"	"6"	"22"	"418"	"0"	"418"	"0"
"226"	"118"	"168"	"13"	"124"	"14"	"1"	"2"	"2"	"4"	"3"	"2"	"3"	"5"	"29"	"370"	"0"	"370"	"0"
"227"	"119"	"261"	"28"	"110"	"75"	"3"	"4"	"1"	"0"	"1"	"1"	"4"	"6"	"9"	"503"	"0"	"503"	"0"
"228"	"120"	"316"	"20"	"93"	"3"	"0"	"1"	"0"	"2"	"2"	"1"	"3"	"5"	"25"	"471"	"0"	"471"	"0"
"229"	"121"	"121"	"7"	"92"	"5"	"1"	"0"	"3"	"0"	"1"	"0"	"3"	"0"	"3"	"236"	"0"	"236"	"0"
"230"	"122"	"160"	"80"	"107"	"22"	"3"	"3"	"1"	"4"	"5"	"5"	"6"	"11"	"38"	"445"	"0"	"445"	"0"
"231"	"123"	"206"	"30"	"28"	"15"	"1"	"3"	"1"	"4"	"2"	"3"	"4"	"3"	"3"	"303"	"0"	"303"	"0"
"232"	"124"	"219"	"76"	"66"	"10"	"2"	"2"	"1"	"2"	"1"	"0"	"6"	"7"	"13"	"405"	"0"	"405"	"0"
"233"	"125"	"263"	"13"	"11"	"3"	"1"	"0"	"2"	"1"	"4"	"0"	"3"	"1"	"4"	"306"	"0"	"306"	"0"
"234"	"Total"	"2999"	"335"	"1350"	"380"	"143"	"23"	"23"	"27"	"30"	"17"	"54"	"59"	"208"	"5648"	"0"	"5648"	"0"
"235"	"B.F."	"19275"	"2185"	"15478"	"4271"	"1297"	"237"	"124"	"160"	"261"	"266"	"589"	"380"	"1696"	"46219"	"0"	"46219"	"0"
"236"	"G. Total"	"22274"	"2520"	"16828"	"4651"	"1440"	"260"	"147"	"187"	"291"	"283"	"643"	"439"	"1904"	"51867"	"0"	"51867"	"0"
"237"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"238"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"239"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"240"	"126"	"201"	"64"	"259"	"11"	"7"	"8"	"2"	"4"	"8"	"2"	"18"	"4"	"16"	"604"	"0"	"604"	"0"
"241"	"127"	"187"	"19"	"93"	"3"	"0"	"0"	"1"	"1"	"2"	"0"	"3"	"0"	"8"	"317"	"0"	"317"	"0"
"242"	"128"	"131"	"10"	"9"	"10"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"5"	"170"	"0"	"170"	"0"
"243"	"129"	"247"	"123"	"94"	"14"	"17"	"5"	"7"	"1"	"6"	"1"	"7"	"5"	"11"	"538"	"0"	"538"	"0"
"244"	"130"	"200"	"51"	"90"	"12"	"163"	"4"	"1"	"3"	"6"	"5"	"5"	"6"	"12"	"558"	"0"	"558"	"0"
"245"	"131"	"88"	"89"	"108"	"51"	"5"	"2"	"1"	"1"	"1"	"2"	"6"	"6"	"23"	"383"	"0"	"383"	"0"
"246"	"132"	"186"	"62"	"133"	"8"	"266"	"7"	"4"	"6"	"11"	"4"	"16"	"5"	"20"	"728"	"0"	"728"	"0"
"247"	"133"	"97"	"16"	"18"	"4"	"130"	"2"	"0"	"1"	"9"	"5"	"5"	"2"	"5"	"294"	"0"	"294"	"0"
"248"	"134"	"351"	"61"	"114"	"5"	"37"	"0"	"2"	"1"	"2"	"6"	"4"	"6"	"14"	"603"	"0"	"603"	"0"
"249"	"135"	"212"	"67"	"169"	"50"	"7"	"1"	"3"	"2"	"4"	"1"	"5"	"3"	"9"	"533"	"0"	"533"	"0"
"250"	"136"	"214"	"27"	"254"	"30"	"6"	"3"	"0"	"5"	"1"	"2"	"36"	"4"	"22"	"604"	"0"	"604"	"0"
"251"	"137"	"229"	"22"	"73"	"32"	"43"	"2"	"3"	"0"	"8"	"6"	"11"	"11"	"28"	"468"	"0"	"468"	"0"
"252"	"138"	"350"	"15"	"39"	"4"	"30"	"1"	"1"	"0"	"2"	"1"	"2"	"3"	"17"	"465"	"0"	"465"	"0"
"253"	"139"	"124"	"34"	"141"	"8"	"1"	"0"	"3"	"1"	"1"	"0"	"9"	"2"	"13"	"337"	"0"	"337"	"0"
"254"	"Total"	"2817"	"660"	"1594"	"242"	"712"	"36"	"28"	"27"	"62"	"35"	"127"	"59"	"203"	"6602"	"0"	"6602"	"0"
"255"	"B.F."	"22274"	"2520"	"16828"	"4651"	"1440"	"260"	"147"	"187"	"291"	"283"	"643"	"439"	"1904"	"51867"	"0"	"51867"	"0"
"256"	"G. Total"	"25091"	"3180"	"18422"	"4893"	"2152"	"296"	"175"	"214"	"353"	"318"	"770"	"498"	"2107"	"58469"	"0"	"58469"	"0"
"257"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"258"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"259"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"260"	"140"	"109"	"12"	"265"	"6"	"39"	"1"	"2"	"1"	"0"	"0"	"10"	"1"	"11"	"457"	"0"	"457"	"0"
"261"	"141"	"114"	"19"	"145"	"4"	"19"	"0"	"0"	"0"	"2"	"2"	"5"	"3"	"11"	"324"	"0"	"324"	"0"
"262"	"142"	"255"	"45"	"79"	"7"	"6"	"2"	"1"	"0"	"0"	"4"	"2"	"3"	"16"	"420"	"0"	"420"	"0"
"263"	"143"	"103"	"13"	"67"	"25"	"1"	"1"	"0"	"0"	"0"	"0"	"5"	"2"	"15"	"232"	"0"	"232"	"0"
"264"	"144"	"171"	"65"	"147"	"6"	"1"	"2"	"0"	"1"	"2"	"4"	"21"	"9"	"45"	"474"	"0"	"474"	"0"
"265"	"145"	"55"	"5"	"148"	"2"	"2"	"0"	"0"	"0"	"0"	"1"	"5"	"1"	"3"	"222"	"0"	"222"	"0"
"266"	"146"	"237"	"97"	"133"	"4"	"5"	"1"	"0"	"1"	"1"	"1"	"3"	"1"	"9"	"493"	"0"	"493"	"0"
"267"	"147"	"239"	"85"	"137"	"1"	"1"	"1"	"3"	"0"	"2"	"2"	"2"	"2"	"1"	"476"	"0"	"476"	"0"
"268"	"148"	"53"	"54"	"28"	"16"	"4"	"3"	"1"	"1"	"1"	"1"	"5"	"5"	"6"	"178"	"0"	"178"	"0"
"269"	"149"	"97"	"70"	"34"	"8"	"1"	"1"	"2"	"0"	"0"	"6"	"9"	"5"	"17"	"250"	"0"	"250"	"0"
"270"	"150"	"20"	"58"	"55"	"22"	"7"	"0"	"0"	"0"	"3"	"4"	"10"	"7"	"15"	"201"	"0"	"201"	"0"
"271"	"151"	"182"	"15"	"137"	"8"	"4"	"2"	"0"	"1"	"1"	"6"	"13"	"7"	"28"	"404"	"0"	"404"	"0"
"272"	"152"	"193"	"18"	"113"	"13"	"1"	"2"	"1"	"1"	"3"	"3"	"12"	"10"	"23"	"393"	"0"	"393"	"0"
"273"	"153"	"96"	"67"	"80"	"2"	"2"	"1"	"3"	"0"	"0"	"4"	"4"	"1"	"19"	"279"	"0"	"279"	"0"
"274"	"Total"	"1924"	"623"	"1568"	"124"	"93"	"17"	"13"	"6"	"15"	"38"	"106"	"57"	"219"	"4803"	"0"	"4803"	"0"
"275"	"B.F."	"25091"	"3180"	"18422"	"4893"	"2152"	"296"	"175"	"214"	"353"	"318"	"770"	"498"	"2107"	"58469"	"0"	"58469"	"0"
"276"	"G. Total"	"27015"	"3803"	"19990"	"5017"	"2245"	"313"	"188"	"220"	"368"	"356"	"876"	"555"	"2326"	"63272"	"0"	"63272"	"0"
"277"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"278"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"279"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"280"	"154"	"180"	"49"	"120"	"18"	"16"	"3"	"2"	"3"	"5"	"5"	"12"	"8"	"34"	"455"	"0"	"455"	"0"
"281"	"155"	"154"	"31"	"195"	"42"	"8"	"9"	"1"	"1"	"4"	"6"	"16"	"4"	"29"	"500"	"0"	"500"	"0"
"282"	"156"	"194"	"36"	"82"	"5"	"25"	"6"	"3"	"12"	"6"	"4"	"16"	"13"	"34"	"436"	"0"	"436"	"0"
"283"	"157"	"207"	"31"	"67"	"19"	"20"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"5"	"353"	"0"	"353"	"0"
"284"	"157(A)"	"83"	"71"	"92"	"30"	"7"	"1"	"4"	"3"	"5"	"4"	"2"	"5"	"4"	"311"	"0"	"311"	"0"
"285"	"158"	"218"	"72"	"165"	"11"	"5"	"0"	"2"	"1"	"7"	"2"	"6"	"5"	"14"	"508"	"0"	"508"	"0"
"286"	"159"	"246"	"54"	"69"	"22"	"7"	"2"	"0"	"3"	"4"	"2"	"9"	"11"	"49"	"478"	"0"	"478"	"0"
"287"	"160"	"277"	"17"	"91"	"0"	"9"	"0"	"1"	"1"	"2"	"5"	"5"	"3"	"7"	"418"	"0"	"418"	"0"
"288"	"161"	"240"	"50"	"46"	"10"	"16"	"2"	"1"	"2"	"1"	"4"	"4"	"4"	"17"	"397"	"0"	"397"	"0"
"289"	"162"	"209"	"85"	"148"	"11"	"3"	"6"	"2"	"5"	"2"	"4"	"13"	"8"	"36"	"532"	"0"	"532"	"0"
"290"	"163"	"368"	"17"	"20"	"8"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"419"	"0"	"419"	"0"
"291"	"164"	"94"	"77"	"144"	"27"	"3"	"0"	"4"	"2"	"4"	"4"	"19"	"7"	"31"	"416"	"0"	"416"	"0"
"292"	"165"	"85"	"24"	"20"	"4"	"8"	"1"	"2"	"0"	"2"	"0"	"1"	"0"	"4"	"151"	"0"	"151"	"0"
"293"	"166"	"188"	"46"	"80"	"8"	"0"	"1"	"1"	"0"	"6"	"1"	"6"	"2"	"5"	"344"	"0"	"344"	"0"
"294"	"Total"	"2743"	"660"	"1339"	"215"	"127"	"34"	"23"	"34"	"48"	"42"	"111"	"71"	"271"	"5718"	"0"	"5718"	"0"
"295"	"B.F."	"27015"	"3803"	"19990"	"5017"	"2245"	"313"	"188"	"220"	"368"	"356"	"876"	"555"	"2326"	"63272"	"0"	"63272"	"0"
"296"	"G. Total"	"29758"	"4463"	"21329"	"5232"	"2372"	"347"	"211"	"254"	"416"	"398"	"987"	"626"	"2597"	"68990"	"0"	"68990"	"0"
"297"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"298"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"299"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"300"	"167"	"265"	"23"	"31"	"21"	"5"	"1"	"1"	"1"	"2"	"1"	"4"	"2"	"32"	"389"	"0"	"389"	"0"
"301"	"168"	"70"	"55"	"87"	"34"	"7"	"3"	"4"	"4"	"3"	"6"	"19"	"12"	"29"	"333"	"0"	"333"	"0"
"302"	"169"	"159"	"4"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"169"	"0"	"169"	"0"
"303"	"170"	"124"	"63"	"204"	"33"	"1"	"3"	"1"	"6"	"4"	"5"	"14"	"5"	"19"	"482"	"0"	"482"	"0"
"304"	"171"	"39"	"42"	"138"	"106"	"7"	"6"	"2"	"2"	"2"	"3"	"11"	"6"	"15"	"379"	"0"	"379"	"0"
"305"	"172"	"415"	"48"	"38"	"7"	"4"	"2"	"1"	"2"	"3"	"2"	"4"	"2"	"18"	"546"	"0"	"546"	"0"
"306"	"173"	"234"	"17"	"67"	"10"	"32"	"3"	"3"	"1"	"1"	"3"	"4"	"5"	"22"	"402"	"0"	"402"	"0"
"307"	"174"	"164"	"19"	"106"	"73"	"4"	"2"	"4"	"1"	"5"	"0"	"7"	"5"	"18"	"408"	"0"	"408"	"0"
"308"	"175"	"239"	"30"	"179"	"61"	"5"	"2"	"3"	"1"	"2"	"5"	"7"	"5"	"18"	"557"	"0"	"557"	"0"
"309"	"176"	"182"	"88"	"218"	"36"	"5"	"7"	"3"	"3"	"8"	"4"	"8"	"5"	"19"	"586"	"0"	"586"	"0"
"310"	"177"	"103"	"46"	"103"	"124"	"4"	"3"	"0"	"2"	"4"	"5"	"5"	"3"	"10"	"412"	"0"	"412"	"0"
"311"	"178"	"160"	"71"	"172"	"46"	"5"	"6"	"3"	"1"	"4"	"2"	"5"	"7"	"15"	"497"	"0"	"497"	"0"
"312"	"179"	"62"	"10"	"241"	"38"	"0"	"2"	"2"	"1"	"1"	"0"	"4"	"2"	"5"	"368"	"0"	"368"	"0"
"313"	"180"	"224"	"15"	"102"	"162"	"4"	"4"	"4"	"4"	"7"	"7"	"4"	"9"	"31"	"577"	"0"	"577"	"0"
"314"	"Total"	"2440"	"531"	"1690"	"752"	"83"	"44"	"31"	"29"	"46"	"43"	"96"	"68"	"252"	"6105"	"0"	"6105"	"0"
"315"	"B.F."	"29758"	"4463"	"21329"	"5232"	"2372"	"347"	"211"	"254"	"416"	"398"	"987"	"626"	"2597"	"68990"	"0"	"68990"	"0"
"316"	"G. Total"	"32198"	"4994"	"23019"	"5984"	"2455"	"391"	"242"	"283"	"462"	"441"	"1083"	"694"	"2849"	"75095"	"0"	"75095"	"0"
"317"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"318"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"319"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"320"	"181"	"75"	"8"	"328"	"45"	"0"	"3"	"2"	"2"	"2"	"2"	"8"	"3"	"14"	"492"	"0"	"492"	"0"
"321"	"182"	"100"	"9"	"217"	"77"	"5"	"5"	"4"	"3"	"4"	"2"	"8"	"5"	"23"	"462"	"0"	"462"	"0"
"322"	"183"	"115"	"10"	"432"	"3"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"0"	"5"	"570"	"0"	"570"	"0"
"323"	"184"	"96"	"21"	"454"	"21"	"5"	"3"	"1"	"2"	"1"	"4"	"7"	"5"	"18"	"638"	"0"	"638"	"0"
"324"	"185"	"208"	"18"	"49"	"55"	"1"	"4"	"1"	"2"	"5"	"6"	"7"	"7"	"17"	"380"	"0"	"380"	"0"
"325"	"186"	"87"	"5"	"31"	"50"	"13"	"0"	"0"	"1"	"4"	"2"	"3"	"2"	"7"	"205"	"0"	"205"	"0"
"326"	"187"	"177"	"13"	"34"	"30"	"19"	"0"	"0"	"1"	"3"	"1"	"0"	"1"	"2"	"281"	"0"	"281"	"0"
"327"	"188"	"104"	"17"	"43"	"170"	"5"	"1"	"2"	"0"	"1"	"0"	"1"	"1"	"18"	"363"	"0"	"363"	"0"
"328"	"189"	"300"	"20"	"91"	"67"	"1"	"2"	"0"	"0"	"0"	"2"	"4"	"1"	"10"	"498"	"0"	"498"	"0"
"329"	"190"	"112"	"11"	"144"	"27"	"2"	"1"	"2"	"1"	"0"	"5"	"9"	"1"	"29"	"344"	"0"	"344"	"0"
"330"	"191"	"61"	"9"	"44"	"193"	"0"	"1"	"0"	"2"	"1"	"1"	"3"	"0"	"6"	"321"	"0"	"321"	"0"
"331"	"192"	"111"	"12"	"147"	"9"	"1"	"2"	"1"	"0"	"0"	"5"	"13"	"2"	"26"	"329"	"0"	"329"	"0"
"332"	"193"	"73"	"3"	"115"	"40"	"28"	"3"	"0"	"1"	"2"	"3"	"4"	"2"	"9"	"283"	"0"	"283"	"0"
"333"	"194"	"62"	"4"	"155"	"96"	"7"	"2"	"3"	"5"	"3"	"2"	"6"	"3"	"11"	"359"	"0"	"359"	"0"
"334"	"Total"	"1681"	"160"	"2284"	"883"	"87"	"27"	"16"	"21"	"26"	"36"	"76"	"33"	"195"	"5525"	"0"	"5525"	"0"
"335"	"B.F."	"32198"	"4994"	"23019"	"5984"	"2455"	"391"	"242"	"283"	"462"	"441"	"1083"	"694"	"2849"	"75095"	"0"	"75095"	"0"
"336"	"G. Total"	"33879"	"5154"	"25303"	"6867"	"2542"	"418"	"258"	"304"	"488"	"477"	"1159"	"727"	"3044"	"80620"	"0"	"80620"	"0"
"337"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"338"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"339"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"340"	"195"	"108"	"7"	"68"	"24"	"38"	"6"	"2"	"0"	"4"	"0"	"4"	"1"	"17"	"279"	"0"	"279"	"0"
"341"	"196"	"202"	"11"	"54"	"5"	"2"	"4"	"3"	"3"	"1"	"1"	"1"	"0"	"14"	"301"	"0"	"301"	"0"
