"Candidate.Name.Booth.No."	"No.valid.votes.caste.in.favour.of"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"166"	"143"	"230"	"8"	"143"	"29"	"3"	"4"	"14"	"5"	"1"	"3"	"14"	"8"	"4"	"11"	"4"	"18"	"499"
"167"	"144"	"163"	"38"	"210"	"13"	"6"	"2"	"24"	"44"	"5"	"3"	"14"	"6"	"3"	"3"	"3"	"3"	"540"
"168"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"169"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"170"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"171"	"145"	"267"	"13"	"39"	"59"	"3"	"1"	"12"	"9"	"4"	"2"	"4"	"4"	"3"	"10"	"2"	"18"	"450"
"172"	"146"	"142"	"32"	"92"	"7"	"4"	"5"	"16"	"31"	"3"	"1"	"8"	"1"	"0"	"3"	"2"	"8"	"355"
"173"	"147"	"181"	"5"	"64"	"37"	"4"	"3"	"6"	"4"	"0"	"1"	"4"	"4"	"0"	"1"	"0"	"1"	"315"
"174"	"148"	"127"	"30"	"267"	"8"	"4"	"11"	"15"	"7"	"1"	"4"	"15"	"4"	"5"	"12"	"8"	"12"	"530"
"175"	"149"	"251"	"31"	"83"	"7"	"7"	"2"	"3"	"3"	"1"	"3"	"0"	"1"	"1"	"1"	"1"	"5"	"400"
"176"	"150"	"162"	"23"	"185"	"7"	"10"	"6"	"15"	"13"	"1"	"3"	"8"	"3"	"1"	"6"	"7"	"2"	"452"
"177"	"151"	"314"	"68"	"108"	"20"	"2"	"0"	"4"	"5"	"1"	"0"	"8"	"3"	"1"	"3"	"1"	"3"	"541"
"178"	"152"	"261"	"7"	"66"	"10"	"0"	"3"	"5"	"5"	"3"	"3"	"8"	"8"	"9"	"4"	"12"	"29"	"433"
"179"	"153"	"163"	"69"	"233"	"25"	"8"	"3"	"9"	"2"	"4"	"3"	"12"	"7"	"3"	"8"	"7"	"15"	"571"
"180"	"154"	"254"	"63"	"157"	"4"	"0"	"2"	"6"	"3"	"0"	"2"	"1"	"6"	"0"	"1"	"0"	"4"	"503"
"181"	"155"	"200"	"40"	"70"	"11"	"5"	"2"	"5"	"2"	"1"	"2"	"3"	"1"	"1"	"3"	"5"	"4"	"355"
"182"	"156"	"220"	"26"	"113"	"5"	"3"	"2"	"8"	"1"	"1"	"2"	"11"	"0"	"1"	"2"	"2"	"4"	"401"
"183"	"157"	"81"	"29"	"123"	"25"	"1"	"1"	"5"	"6"	"0"	"2"	"58"	"6"	"2"	"0"	"1"	"6"	"346"
"184"	"158"	"200"	"53"	"142"	"13"	"4"	"5"	"17"	"5"	"6"	"5"	"20"	"17"	"10"	"11"	"14"	"24"	"546"
"185"	"159"	"131"	"9"	"53"	"23"	"1"	"2"	"5"	"1"	"2"	"4"	"4"	"2"	"2"	"1"	"1"	"1"	"242"
"186"	"160"	"59"	"17"	"91"	"38"	"1"	"2"	"3"	"3"	"2"	"4"	"9"	"3"	"5"	"9"	"6"	"15"	"267"
"187"	"161"	"172"	"34"	"136"	"34"	"1"	"3"	"9"	"2"	"3"	"1"	"7"	"6"	"3"	"5"	"2"	"4"	"422"
"188"	"162"	"82"	"66"	"42"	"4"	"2"	"0"	"4"	"2"	"2"	"3"	"6"	"3"	"3"	"2"	"5"	"6"	"232"
"189"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"191"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"192"	"163"	"154"	"26"	"141"	"11"	"1"	"0"	"2"	"1"	"2"	"1"	"3"	"1"	"0"	"1"	"1"	"4"	"349"
"193"	"164"	"100"	"34"	"98"	"34"	"2"	"2"	"9"	"15"	"3"	"3"	"15"	"7"	"3"	"5"	"12"	"9"	"351"
"194"	"165"	"249"	"23"	"91"	"54"	"1"	"2"	"9"	"1"	"3"	"6"	"10"	"6"	"3"	"6"	"7"	"18"	"489"
"195"	"166"	"74"	"62"	"71"	"13"	"8"	"1"	"1"	"1"	"1"	"0"	"3"	"1"	"0"	"1"	"6"	"5"	"248"
"196"	"167"	"108"	"16"	"91"	"22"	"5"	"0"	"4"	"1"	"3"	"3"	"14"	"10"	"4"	"12"	"6"	"11"	"310"
"197"	"168"	"112"	"36"	"55"	"13"	"1"	"1"	"5"	"3"	"2"	"4"	"3"	"1"	"2"	"0"	"3"	"3"	"244"
"198"	"169"	"76"	"130"	"203"	"35"	"5"	"2"	"11"	"4"	"4"	"6"	"9"	"5"	"2"	"8"	"8"	"3"	"511"
"199"	"170"	"118"	"32"	"38"	"20"	"1"	"4"	"2"	"0"	"2"	"1"	"6"	"2"	"3"	"7"	"5"	"11"	"252"
"200"	"171"	"91"	"14"	"160"	"13"	"3"	"7"	"13"	"5"	"0"	"1"	"6"	"0"	"2"	"1"	"1"	"2"	"319"
"201"	"172"	"105"	"26"	"115"	"8"	"3"	"3"	"7"	"3"	"6"	"0"	"6"	"4"	"3"	"10"	"6"	"19"	"324"
"202"	"173"	"77"	"79"	"310"	"21"	"3"	"7"	"12"	"10"	"4"	"1"	"15"	"2"	"2"	"5"	"3"	"9"	"560"
"203"	"174"	"108"	"10"	"235"	"15"	"2"	"5"	"9"	"2"	"2"	"1"	"7"	"1"	"2"	"3"	"0"	"9"	"411"
"204"	"175"	"141"	"84"	"118"	"18"	"6"	"4"	"5"	"3"	"4"	"5"	"5"	"3"	"1"	"5"	"4"	"11"	"417"
"205"	"176"	"213"	"107"	"103"	"20"	"1"	"1"	"2"	"0"	"1"	"1"	"5"	"3"	"1"	"2"	"2"	"3"	"465"
"206"	"177"	"45"	"33"	"145"	"5"	"2"	"7"	"10"	"3"	"1"	"0"	"7"	"1"	"1"	"2"	"3"	"6"	"271"
"207"	"178"	"154"	"82"	"186"	"17"	"8"	"2"	"13"	"7"	"2"	"6"	"11"	"1"	"1"	"12"	"8"	"12"	"522"
"208"	"179"	"222"	"22"	"137"	"4"	"1"	"2"	"1"	"3"	"0"	"0"	"9"	"7"	"1"	"5"	"4"	"12"	"430"
"209"	"180"	"254"	"24"	"64"	"8"	"1"	"0"	"2"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"2"	"5"	"364"
"210"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"212"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"213"	"181"	"230"	"51"	"13"	"10"	"0"	"0"	"3"	"1"	"0"	"2"	"3"	"2"	"0"	"4"	"4"	"2"	"325"
"214"	"182"	"41"	"101"	"107"	"7"	"8"	"6"	"4"	"3"	"0"	"1"	"5"	"3"	"0"	"4"	"2"	"1"	"293"
"215"	"183"	"70"	"138"	"70"	"18"	"4"	"2"	"0"	"1"	"3"	"3"	"5"	"1"	"0"	"2"	"1"	"2"	"320"
"216"	"184"	"36"	"178"	"41"	"11"	"7"	"1"	"2"	"0"	"2"	"1"	"3"	"1"	"1"	"1"	"5"	"3"	"293"
"217"	"185"	"67"	"17"	"45"	"97"	"1"	"0"	"5"	"0"	"0"	"0"	"1"	"1"	"3"	"2"	"0"	"3"	"242"
"218"	"186"	"168"	"14"	"215"	"6"	"14"	"3"	"9"	"60"	"4"	"0"	"10"	"2"	"2"	"4"	"4"	"2"	"517"
"219"	"187"	"112"	"2"	"83"	"9"	"32"	"3"	"8"	"32"	"2"	"2"	"8"	"4"	"1"	"2"	"1"	"4"	"305"
"220"	"188"	"178"	"19"	"57"	"6"	"3"	"1"	"5"	"8"	"1"	"1"	"3"	"4"	"1"	"3"	"3"	"4"	"297"
"221"	"189"	"132"	"60"	"58"	"12"	"3"	"3"	"3"	"3"	"2"	"0"	"3"	"2"	"1"	"2"	"4"	"3"	"291"
"222"	"190"	"185"	"4"	"23"	"7"	"1"	"0"	"4"	"4"	"1"	"0"	"0"	"2"	"1"	"1"	"2"	"3"	"238"
"223"	"191"	"378"	"13"	"111"	"39"	"2"	"4"	"9"	"5"	"0"	"1"	"3"	"5"	"1"	"2"	"1"	"10"	"584"
"224"	"192"	"165"	"41"	"84"	"8"	"2"	"2"	"3"	"7"	"2"	"3"	"5"	"3"	"1"	"3"	"4"	"19"	"352"
"225"	"193"	"247"	"117"	"71"	"21"	"5"	"3"	"4"	"3"	"4"	"3"	"3"	"2"	"2"	"10"	"4"	"9"	"508"
"226"	"194"	"88"	"133"	"123"	"9"	"4"	"2"	"21"	"10"	"6"	"3"	"11"	"6"	"3"	"10"	"10"	"12"	"451"
"227"	"195"	"142"	"31"	"81"	"4"	"1"	"1"	"3"	"1"	"1"	"0"	"5"	"1"	"3"	"0"	"0"	"3"	"277"
"228"	"196"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"229"	"197"	"330"	"8"	"25"	"10"	"4"	"1"	"4"	"3"	"3"	"1"	"5"	"6"	"1"	"6"	"10"	"36"	"453"
"230"	"198"	"107"	"9"	"160"	"7"	"1"	"3"	"7"	"9"	"1"	"2"	"9"	"2"	"3"	"3"	"2"	"5"	"330"
"231"	"Candidate Name
Booth No."	"No valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"232"	""	"ANIL KUMAR"	"JANAK RAM"	"PURNMASI RAM"	"RAMAI RAM"	"MADHU BHARTI"	"RAM KUMAR MANJHI"	"RAMASHANKA R RAM"	"SATYADEO RAM"	"ASHA DEVI"	"DINANATH MANJHI"	"DHARMENDRA KUMAR HAZRA"	"BINITA BAITHA"	"RAJESH KUMAR RAM"	"RAM SURAT RAM"	"SHAMBHU DOM"	"SURENDRA PASWAN"	"Total vailid votes (Part I-A)"
"233"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"234"	"199"	"130"	"15"	"173"	"8"	"2"	"3"	"13"	"11"	"5"	"2"	"20"	"9"	"6"	"11"	"9"	"15"	"432"
"235"	"200"	"215"	"19"	"195"	"27"	"6"	"5"	"8"	"6"	"0"	"3"	"11"	"9"	"2"	"4"	"8"	"30"	"548"
"236"	"201"	"78"	"91"	"182"	"8"	"3"	"2"	"11"	"13"	"0"	"3"	"10"	"0"	"4"	"3"	"3"	"0"	"411"
"237"	"202"	"52"	"27"	"291"	"11"	"5"	"7"	"9"	"5"	"4"	"1"	"7"	"2"	"9"	"1"	"3"	"6"	"440"
"238"	"203"	"111"	"18"	"95"	"13"	"2"	"1"	"9"	"78"	"6"	"0"	"18"	"8"	"25"	"1"	"2"	"5"	"392"
"239"	"204"	"121"	"44"	"83"	"6"	"2"	"1"	"5"	"17"	"1"	"1"	"7"	"1"	"5"	"0"	"1"	"7"	"302"
"240"	"205"	"59"	"61"	"244"	"14"	"8"	"8"	"25"	"8"	"6"	"4"	"12"	"4"	"24"	"19"	"11"	"12"	"519"
"241"	"Total"	"26866"	"8060"	"27321"	"3514"	"672"	"758"	"1433"	"1080"	"393"	"389"	"1369"	"601"	"449"	"899"	"757"	"1529"	"76090"
"242"	"Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"243"	"Assembly Constituency  : 100- Barauli"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
