parul	adagioforstring	GenericPic	CantSay	;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant		
parul	AdamARamzan	Male	ProRepublican	;JustReporting;AntiRepublican;NotRelevant;ProRepublican;JustReporting;JustReporting;NotRelevant;NotRelevant;ProRepublican;ProRepublican;NotRelevant;NotRelevant;NotRelevant;ProRepublican;NotRelevant;NotRelevant;ProRepublican;JustReporting;JustReporting		
parul	adambodily	Male	ProRepublican	;ProRepublican;NotRelevant;ProRepublican;ProRepublican		
priya	4Sean0McCabe7	GenericPic	CantSay	;NotRelevant;CantSay;CantSay;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;CantSay;CantSay;NotRelevant;JustReporting;NotRelevant		
priya	4TimesAYear	GenericPic	ProRepublican	;CantSay;AntiDemocratic;ProRepublican;JustReporting;CantSay;NotRelevant;NotRelevant;NotJudged;JustReporting;NotRelevant;CantSay;NotRelevant;NotRelevant;ProRepublican;NotRelevant;CantSay;NotRelevant;JustReporting;CantSay;NotRelevant		
priya	509Typoonh	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;JustReporting;CantSay;JustReporting		
mohit	AdamDNukem	Male	NotRelevant	;ProRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	AdamHaddy	Male	ProRepublican	;JustReporting;JustReporting;ProRepublican;CantSay;CantSay;ProRepublican		
mohit	AdamHlava	Male	ProRepublican	;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant;ProRepublican;ProRepublican		
parul	AdamHunterATC	Male	AntiRepublican	;AntiRepublican;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;AntiRepublican;AntiRepublican		
parul	adamjohnsonNYC	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	AdamHunterATC	Male	AntiRepublican	;JustReporting;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;JustReporting;AntiRepublican		
parul	adamrsweet	GenericPic	AntiRepublican	;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	AdamsBrigade	Male	AntiRepublican	;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;NotJudged;NotRelevant;AntiRepublican;AntiRepublican;NotRelevant;AntiDemocratic;AntiRepublican;JustReporting;JustReporting		
parul	AdamsFlaFan	Male	ProDemocratic	;ProDemocratic;AntiRepublican;AntiRepublican		
parul	Adam_Cozens	Male	AntiRepublican	;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;CantSay;AntiRepublican;NotRelevant;AntiRepublican;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican		
parul	Adam_Eversole	Male	CantSay	;NotRelevant;JustReporting;AntiDemocratic;AntiDemocratic;AntiRepublican;AntiRepublican;ProRepublican		
parul	adantlye	Male	AntiRepublican	;NotRelevant;NotRelevant;NotRelevant;JustReporting;ProRepublican;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;NotRelevant		
parul	adelaidesnews	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	AdelajaAdeoye	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;NotRelevant;NotRelevant;NotRelevant		
parul	adematteoclub	GenericPic	NotRelevant	;NotRelevant		
priya	52124126	Male	ProDemocratic	;NotJudged;NotRelevant;ProDemocratic;NotRelevant;JustReporting;ProDemocratic;ProDemocratic;JustReporting;NotRelevant;NotRelevant;JustReporting;CantSay;ProDemocratic;JustReporting;CantSay;JustReporting;NotJudged;JustReporting;JustReporting;NotRelevant		
priya	52430MarketSt	GenericPic	NotRelevant	;NotRelevant;NotRelevant;JustReporting;NotRelevant;CantSay;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;CantSay;NotRelevant		
Dipu Shaw	53percenter2012	Male	ProRepublican	;ProRepublican;AntiDemocratic;AntiDemocratic;ProRepublican;JustReporting;CantSay;ProRepublican;JustReporting;CantSay;AntiDemocratic		
Dipu Shaw	555ft	GenericPic	ProRepublican	;CantSay;JustReporting;NotRelevant;CantSay;ProRepublican;CantSay;ProRepublican;ProRepublican;ProRepublican;NotRelevant;NotRelevant;CantSay;AntiDemocratic;ProRepublican;CantSay;NotRelevant;ProRepublican;NotRelevant;CantSay		
Dipu Shaw	575haiku	GenericPic	ProDemocratic	;NotRelevant;AntiRepublican;CantSay;AntiRepublican;CantSay;AntiRepublican;AntiRepublican;AntiRepublican;CantSay;JustReporting;AntiRepublican;ProDemocratic;AntiRepublican;ProDemocratic;AntiRepublican		
parul	ADLeonie	Male	ProRepublican	;NotRelevant;NotRelevant;ProRepublican;ProRepublican;NotRelevant		
parul	adnbross	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	AdoboChronicles	GenericPic	JustReporting	;JustReporting;NotRelevant;JustReporting;NotRelevant;JustReporting;NotRelevant;JustReporting;JustReporting;JustReporting;JustReporting;NotRelevant;NotRelevant;JustReporting;NotRelevant;JustReporting;JustReporting;NotRelevant;AntiRepublican;NotRelevant		
parul	AdrianKing_	Male	NotRelevant	;AntiDemocratic;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	ADRIA_RA	GenericPic	AntiRepublican	;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;JustReporting;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;AntiRepublican		
parul	aduanebrown	Male	ProRepublican	;ProRepublican;ProRepublican;ProRepublican		
parul	aecelus	Male	ProRepublican	;NotRelevant;JustReporting;JustReporting;JustReporting;NotRelevant;ProRepublican;ProRepublican		
parul	aeoost	Male	CantSay	;ProRepublican;AntiRepublican;NotRelevant;ProRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican		
parul	afaduln2	Male	ProDemocratic	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	afashionfan	Male	ProRepublican	;ProRepublican;ProRepublican;ProRepublican		
parul	aFmilyFirst22	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	afrommi	GenericPic	ProDemocratic	;AntiRepublican		
parul	Afrothetics	GenericPic	AntiRepublican	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;AntiDemocratic;NotRelevant;NotRelevant;NotRelevant;NotJudged;AntiRepublican		
mohit	aFstenersPlsu	GenericPic	Spam	;Spam;Spam;Spam		
mohit	afunches	Male	JustReporting	;JustReporting;JustReporting;JustReporting;ProDemocratic;JustReporting;JustReporting;JustReporting;CantSay;JustReporting		
mohit	AgeJustNumbers	GenericPic	AntiRepublican	;CantSay;JustReporting;JustReporting;JustReporting;JustReporting;CantSay;JustReporting;JustReporting;CantSay;JustReporting;JustReporting;NotRelevant;AntiRepublican		
mohit	agentvf	FakePic	JustReporting	;Spam;JustReporting;JustReporting;JustReporting;ProRepublican;JustReporting;JustReporting;JustReporting;JustReporting		
mohit	aggiepatriot	Female	ProRepublican	;AntiDemocratic;ProRepublican;JustReporting;ProRepublican;JustReporting		
mohit	agimcorp	GenericPic	ProRepublican	;CantSay;AntiDemocratic;ProRepublican;AntiDemocratic;JustReporting;CantSay;JustReporting;NotJudged;CantSay;AntiDemocratic		
mohit	agoodlibrarian	Female	NotRelevant	;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	agrclemsonfarmn	Male	JustReporting	;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;JustReporting;CantSay;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;NotRelevant		
parul	AgsEliza	GenericPic	ProRepublican	;NotRelevant;CantSay;ProRepublican;ProRepublican		
parul	AG_Conservative	Male	AntiRepublican	;AntiRepublican;NotRelevant;AntiRepublican;AntiRepublican		
priya	5klp471	GenericPic	AntiRepublican	;CantSay;JustReporting;NotRelevant;AntiRepublican;AntiRepublican;AntiRepublican;JustReporting;CantSay;JustReporting;AntiRepublican;CantSay;NotRelevant;NotJudged;AntiRepublican;NotJudged;CantSay;JustReporting;NotJudged;JustReporting;JustReporting;CantSay		
priya	5StarVIPclub	GenericPic	NotRelevant	;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
priya	5thdimdreamz	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
priya	69News	GenericPic	JustReporting	;JustReporting;JustReporting;JustReporting;NotRelevant;NotRelevant;JustReporting;JustReporting;NotRelevant;JustReporting;NotRelevant;NotRelevant;JustReporting;NotJudged;NotJudged;JustReporting;JustReporting;JustReporting;NotRelevant;JustReporting;JustReporting		
priya	6bird4	GenericPic	AntiDemocratic	;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic;AntiDemocratic;AntiDemocratic;CantSay;NotJudged;CantSay;NotRelevant;ProRepublican;NotRelevant;NotRelevant;ProRepublican;NotRelevant;AntiDemocratic;CantSay;CantSay;CantSay		
priya	6eb21bed35694ae	GenericPic	CantSay	;NotRelevant;CantSay;CantSay;NotRelevant;JustReporting;CantSay;CantSay;CantSay;JustReporting;CantSay;AntiDemocratic;NotRelevant;CantSay;NotRelevant;CantSay;NotRelevant;JustReporting;NotRelevant		
priya	714dave	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	aharris96	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
priya dry	734289f2413f4af	GenericPic	ProRepublican	;ProRepublican;CantSay;NotRelevant;JustReporting;JustReporting		
priya	747_s	GenericPic	ProRepublican	;CantSay;NotRelevant;JustReporting;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;NotJudged;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;ProRepublican;JustReporting;ProRepublican;ProRepublican		
priya	7Willow33	GenericPic	AntiRepublican	;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;AntiRepublican;JustReporting;NotRelevant;CantSay;NotJudged;NotRelevant;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;NotRelevant;JustReporting;NotRelevant;CantSay		
priya	903GaGa	Female	ProRepublican	;NotJudged;NotJudged;AntiDemocratic;NotRelevant;ProRepublican;NotJudged;ProRepublican;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProRepublican;NotRelevant		
priya	91clee	Female	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
priya	925FOX_News	GenericPic	JustReporting	;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting		
parul	AHeathensDay	GenericPic	AntiRepublican	;NotRelevant;NotRelevant;ProDemocratic;ProRepublican;AntiRepublican;AntiRepublican;AntiRepublican		
parul	ahhTyler	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	AhimbisibweEmma	Male	CantSay	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;ProRepublican;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	AhmadMarkas	Male	NotRelevant	;JustReporting;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay		
parul	aidansimonds	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	Aid_Rostov	GenericPic	AntiRepublican	;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
priya	97Musick	GenericPic	ProRepublican	;ProRepublican;ProRepublican;ProRepublican;AntiRepublican;ProRepublican;AntiRepublican;ProRepublican		
parul	AielloTV	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
priya	9ed78b6265ac4c7	GenericPic	ProRepublican	;ProRepublican;ProRepublican;ProRepublican;NotJudged;NotJudged;CantSay;NotJudged;ProRepublican;NotJudged;ProRepublican;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;AntiDemocratic		
priya	9ijaNews	GenericPic	NotRelevant	;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;JustReporting		
parul	Aikenbound	GenericPic	ProRepublican	;ProRepublican;ProRepublican		
Mohit	AireTechInc	GenericPic	JustReporting	;NotRelevant;JustReporting;JustReporting;JustReporting;NotRelevant;JustReporting;JustReporting;JustReporting		
Mohit	ajak55	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	AJC4others	Male	JustReporting	;NotRelevant;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;JustReporting;JustReporting;NotRelevant;JustReporting;JustReporting;JustReporting;JustReporting		
Mohit	AJFeather	Male	JustReporting	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;JustReporting;NotRelevant;CantSay;JustReporting;NotRelevant;JustReporting;JustReporting;JustReporting		
Mohit	AJjordan20	GenericPic	ProRepublican	;JustReporting;ProRepublican;JustReporting;JustReporting;ProRepublican;AntiDemocratic		
Mohit	Ajsmitty	FakePic	Spam	;Spam;Spam;Spam;Spam;Spam;Spam;Spam;Spam		
Mohit	aj_elliot34	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	AJ_Rutten	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant		
Mohit	akachela	Female	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	akanesita01	FakePic	NotRelevant	;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	akawhit1	FakePic	NotRelevant	;NotRelevant;JustReporting;CantSay;JustReporting;JustReporting;JustReporting;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	akbogert	Male	NotRelevant	;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	akeleven	GenericPic	JustReporting	;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting		
Mohit	Akhorede	Male	Spam	;Spam;Spam;Spam;Spam;Spam;Spam;CantSay;Spam;Spam;Spam		
Mohit	AkosScott	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	aksarbent	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant		
Mohit	akuma_river	FakePic	Spam	;Spam;Spam;Spam;Spam;Spam;Spam;CantSay;NotRelevant;Spam;Spam;Spam		
Mohit	akwardattimes	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	aKylaJewelyr	Female	Spam	;JustReporting;Spam;Spam;Spam		
Mohit	Aladdin_Jones	GenericPic	NotRelevant	;NotRelevant;NotRelevant;JustReporting;JustReporting;NotRelevant;NotRelevant;NotJudged;NotRelevant		
parul	AlaninSoFlo	Male	ProRepublican	;NotRelevant;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican		
mohit	AlanMcNish	Male	NotRelevant	;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	AlanoMorris_Rex	GenericPic	NotRelevant	;JustReporting;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	AlanStump1	GenericPic	JustReporting	;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;JustReporting;NotRelevant;JustReporting;CantSay;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	AlanTheFoodie	Male	ProDemocratic	;NotRelevant;JustReporting;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;AntiRepublican;JustReporting		
mohit	alan_kipfer	Male	JustReporting	;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	AlaskanNovelist	FakePic	Spam	;Spam;Spam;Spam;Spam;Spam;Spam		
mohit	alaskarebel	Male	ProDemocratic	;AntiRepublican;JustReporting;JustReporting;JustReporting		
mohit	Alasscan_	reset	ProDemocratic	;ProDemocratic;JustReporting		
mohit	alawnerrr	Female	NotRelevant	;NotRelevant;JustReporting;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	albby92	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	AlbinHellstrom	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	alcamus	GenericPic	AntiRepublican	;NotRelevant;JustReporting;AntiRepublican;NotRelevant;CantSay		
mohit	ALeague88	Female	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	alenalang	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
mohit	aleundercontrol	Female	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	aleuru510	Male	ProRepublican	;CantSay;ProRepublican;NotRelevant;ProRepublican;ProRepublican		
parul	alexanderbai662	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	AlexanderDEgner	Male	ProRepublican	;NotRelevant;NotRelevant;ProRepublican;NotRelevant;NotRelevant;ProRepublican;ProRepublican		
parul	alexandraheuser	GenericPic	ProRepublican	;ProRepublican;ProRepublican;ProRepublican;ProRepublican		
parul	alexan_modesto	Male	ProRepublican	;ProRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;ProRepublican		
parul	alexisBaldeon1	GenericPic	ProRepublican	;ProRepublican;ProRepublican		
priya	AlexJKirby	Male	NotRelevant	;NotRelevant;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant		
parul	AlexKingsbury	Male	NotRelevant	;NotRelevant;NotRelevant;AntiRepublican;CantSay;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;CantSay;NotRelevant;NotRelevant;CantSay;NotRelevant;JustReporting;NotRelevant;NotRelevant;JustReporting;NotRelevant		
parul	alexlanai1970	Male	NotRelevant	;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
parul	alexlansdowne	Male	ProRepublican	;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;ProRepublican;ProRepublican;ProRepublican;NotRelevant;NotRelevant;JustReporting;JustReporting;NotRelevant		
priya	AlexKingsbury	GenericPic	AntiRepublican	;NotRelevant;AntiRepublican;CantSay;NotJudged;AntiRepublican;NotJudged;NotJudged;NotJudged;NotJudged;Spam;Spam;NotJudged;NotRelevant;Spam;NotRelevant;NotRelevant;NotRelevant;NotJudged;NotJudged;NotRelevant		
priya	alexlanai1970	Male	ProDemocratic	;ProDemocratic;ProDemocratic;NotJudged;JustReporting;NotRelevant		
priya	alexlansdowne	Male	ProDemocratic	;ProDemocratic;ProDemocratic;NotJudged;JustReporting;NotRelevant;ProDemocratic;ProDemocratic;NotJudged;JustReporting;NotRelevant		
priya	AlexNYR20	GenericPic	ProDemocratic	;NotJudged;AntiRepublican;CantSay;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;AntiRepublican;NotJudged;NotJudged;AntiRepublican;NotJudged;AntiRepublican;NotJudged;AntiRepublican;ProDemocratic		
priya	AlexPappas	Male	ProRepublican	;JustReporting;JustReporting;NotRelevant;NotJudged;NotJudged;NotJudged;ProRepublican;NotJudged;NotJudged;NotJudged;AntiDemocratic;ProRepublican;CantSay;ProRepublican;AntiRepublican;NotJudged;NotJudged;NotJudged;NotJudged;ProRepublican		
priya	AlexParkerDC	reset	reset	;JustReporting;JustReporting;NotRelevant;NotJudged;NotJudged;NotJudged;ProRepublican;NotJudged;NotJudged;NotJudged;AntiDemocratic;ProRepublican;CantSay;ProRepublican;AntiRepublican;NotJudged;NotJudged;NotJudged;NotJudged;ProRepublican;JustReporting;JustReporting;NotRelevant;NotJudged;NotJudged;NotJudged;ProRepublican;NotJudged;NotJudged;NotJudged;AntiDemocratic;ProRepublican;CantSay;ProRepublican;AntiRepublican;NotJudged;NotJudged;NotJudged;NotJudged;ProRepublican		
priya	AlexSanSie	Male	ProRepublican	;NotJudged;AntiRepublican;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProRepublican;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;Spam;ProRepublican;NotJudged;AntiRepublican;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProRepublican;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;Spam;ProRepublican		
priya	AlfaRomeoCars	Male	AntiRepublican	;JustReporting;AntiRepublican;NotJudged;NotJudged;NotJudged;NotRelevant;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;AntiDemocratic;AntiDemocratic;AntiDemocratic;JustReporting;AntiRepublican;NotJudged;NotJudged;NotJudged;NotRelevant;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;AntiDemocratic;AntiDemocratic;AntiDemocratic;JustReporting;AntiRepublican;NotJudged;NotJudged;NotJudged;NotRelevant;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;AntiDemocratic;AntiDemocratic;AntiDemocratic		
Mohit	alexshirley10	Male	JustReporting	;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
Mohit	alexwchase	Male	JustReporting	;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant		
