"163"	"89"	"24"	"131"	"3"	"88"	"155"	"10"	""	"0"	"0"	"2"	"0"	"3"	"4"	"2"	"422"	""	""	""
"164"	"90"	"20"	"179"	"9"	"67"	"55"	"6"	""	"2"	"4"	"6"	"4"	"9"	"31"	"10"	"402"	""	""	""
"165"	"90A"	"22"	"205"	"7"	"41"	"30"	"3"	""	"3"	"2"	"4"	"5"	"5"	"21"	"10"	"358"	""	""	""
"166"	"91"	"6"	"153"	"15"	"57"	"71"	"10"	""	"2"	"7"	"3"	"2"	"5"	"24"	"10"	"365"	""	""	""
"167"	"92"	"13"	"161"	"13"	"89"	"71"	"8"	""	"1"	"3"	"3"	"6"	"3"	"20"	"10"	"401"	""	""	""
"168"	"93"	"12"	"172"	"15"	"84"	"115"	"10"	""	"6"	"7"	"3"	"8"	"17"	"26"	"15"	"490"	""	""	""
"169"	"93"	"9"	"178"	"13"	"48"	"136"	"55"	""	"0"	"1"	"3"	"1"	"4"	"12"	"6"	"466"	""	""	""
"170"	"95"	"18"	"229"	"19"	"36"	"107"	"38"	""	"2"	"3"	"3"	"2"	"7"	"35"	"18"	"517"	""	""	""
"171"	";ksx %&"	"1353"	"17247"	"1175"	"9575"	"13743"	"875"	""	"468"	"339"	"515"	"411"	"583"	"2518"	"1723"	"50525"	""	""	""
"172"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"173"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"174"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"175"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"176"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"177"	"iwoZ i`\"V dk
;ksx"	"1353"	"17247"	"1175"	"9575"	"13743"	"875"	""	"468"	"339"	"515"	"411"	"583"	"2518"	"1723"	"50525"	""	""	""
"178"	"96"	"13"	"215"	"117"	"86"	"106"	"5"	""	"1"	"1"	"2"	"3"	"2"	"13"	"6"	"570"	""	""	""
"179"	"97"	"10"	"302"	"7"	"74"	"275"	"8"	""	"2"	"0"	"3"	"1"	"2"	"7"	"5"	"696"	""	""	""
"180"	"98"	"10"	"273"	"3"	"71"	"39"	"0"	""	"0"	"1"	"0"	"1"	"0"	"12"	"3"	"413"	""	""	""
"181"	"99"	"6"	"361"	"8"	"12"	"211"	"1"	""	"1"	"1"	"7"	"0"	"5"	"26"	"1"	"640"	""	""	""
"182"	"100"	"3"	"158"	"5"	"70"	"38"	"2"	""	"1"	"1"	"2"	"4"	"2"	"10"	"9"	"305"	""	""	""
"183"	"101"	"35"	"278"	"5"	"56"	"45"	"6"	""	"1"	"1"	"2"	"2"	"5"	"22"	"5"	"463"	""	""	""
"184"	"101A"	"6"	"120"	"8"	"89"	"71"	"7"	""	"3"	"3"	"3"	"4"	"2"	"15"	"6"	"337"	""	""	""
"185"	"102"	"9"	"117"	"15"	"21"	"110"	"6"	""	"0"	"6"	"4"	"3"	"3"	"15"	"15"	"324"	""	""	""
"186"	"103"	"3"	"94"	"9"	"142"	"108"	"2"	""	"0"	"0"	"0"	"0"	"0"	"6"	"5"	"369"	""	""	""
"187"	"104"	"16"	"174"	"9"	"76"	"112"	"8"	""	"4"	"9"	"4"	"4"	"13"	"63"	"47"	"539"	""	""	""
"188"	"105"	"5"	"134"	"11"	"123"	"153"	"12"	""	"4"	"10"	"6"	"7"	"8"	"38"	"35"	"546"	""	""	""
"189"	"106"	"33"	"204"	"7"	"171"	"95"	"7"	""	"1"	"6"	"3"	"4"	"4"	"48"	"21"	"597"	""	""	""
"190"	"107"	"24"	"215"	"4"	"260"	"111"	"9"	""	"1"	"4"	"5"	"1"	"3"	"25"	"14"	"676"	""	""	""
"191"	"108"	"0"	"6"	"0"	"3"	"2"	"0"	""	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"12"	""	""	""
"192"	";ksx"	"1526"	"19898"	"1383"	"10829"	"15219"	"948"	""	"487"	"382"	"556"	"445"	"633"	"2818"	"1895"	"57012"	""	""	""
"193"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"194"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"195"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"196"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"197"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"198"	"iwoZ i`\"V dk
;ksx"	"1526"	"19898"	"1383"	"10829"	"15219"	"948"	""	"487"	"382"	"556"	"445"	"633"	"2818"	"1895"	"57012"	""	""	""
"199"	"109"	"2"	"3"	"1"	"11"	"44"	"2"	""	"1"	"0"	"3"	"1"	"0"	"4"	"5"	"77"	""	""	""
"200"	"110"	"12"	"65"	"13"	"15"	"298"	"21"	""	"5"	"9"	"9"	"4"	"9"	"13"	"16"	"489"	""	""	""
"201"	"111"	"26"	"243"	"15"	"35"	"131"	"14"	""	"3"	"7"	"5"	"4"	"11"	"42"	"22"	"558"	""	""	""
"202"	"112"	"11"	"13"	"6"	"7"	"252"	"9"	""	"4"	"4"	"3"	"6"	"3"	"1"	"9"	"328"	""	""	""
"203"	"112A"	"7"	"8"	"10"	"12"	"237"	"6"	""	"1"	"1"	"3"	"1"	"4"	"4"	"2"	"296"	""	""	""
"204"	"113"	"13"	"126"	"5"	"113"	"210"	"9"	""	"4"	"2"	"2"	"5"	"2"	"27"	"11"	"529"	""	""	""
"205"	"114"	"2"	"115"	"10"	"103"	"28"	"11"	""	"4"	"1"	"2"	"9"	"4"	"39"	"28"	"356"	""	""	""
"206"	"114A"	"26"	"87"	"7"	"78"	"37"	"12"	""	"1"	"14"	"0"	"3"	"2"	"15"	"3"	"285"	""	""	""
"207"	"115"	"0"	"24"	"2"	"54"	"216"	"12"	""	"4"	"6"	"14"	"5"	"11"	"26"	"34"	"408"	""	""	""
"208"	"116"	"7"	"62"	"6"	"39"	"221"	"5"	""	"1"	"6"	"1"	"2"	"2"	"21"	"9"	"382"	""	""	""
"209"	"117"	"6"	"42"	"7"	"78"	"37"	"6"	""	"2"	"4"	"2"	"8"	"4"	"11"	"23"	"230"	""	""	""
"210"	"118"	"26"	"200"	"19"	"35"	"255"	"5"	""	"3"	"3"	"6"	"7"	"6"	"24"	"6"	"595"	""	""	""
"211"	"119"	"32"	"177"	"18"	"60"	"114"	"3"	""	"3"	"2"	"5"	"8"	"13"	"42"	"40"	"517"	""	""	""
"212"	"120"	"22"	"175"	"18"	"50"	"214"	"15"	""	"7"	"7"	"10"	"6"	"11"	"25"	"26"	"586"	""	""	""
"213"	";ksx"	"1718"	"21238"	"1520"	"11519"	"17513"	"1078"	""	"530"	"448"	"621"	"514"	"715"	"3112"	"2129"	"62648"	""	""	""
"214"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"215"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"216"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"217"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"218"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"219"	"iwoZ i`\"V dk
;ksx"	"1718"	"21238"	"1520"	"11519"	"17513"	"1078"	""	"530"	"448"	"621"	"514"	"715"	"3112"	"2129"	"62648"	""	""	""
"220"	"121"	"17"	"39"	"6"	"21"	"226"	"8"	""	"4"	"7"	"10"	"11"	"2"	"18"	"24"	"393"	""	""	""
"221"	"121A"	"8"	"46"	"5"	"17"	"86"	"3"	""	"2"	"2"	"2"	"5"	"4"	"14"	"9"	"203"	""	""	""
"222"	"122"	"6"	"44"	"2"	"61"	"77"	"6"	""	"1"	"3"	"4"	"4"	"3"	"19"	"9"	"239"	""	""	""
"223"	"123"	"14"	"100"	"6"	"40"	"151"	"10"	""	"1"	"14"	"12"	"10"	"15"	"38"	"30"	"441"	""	""	""
"224"	"124"	"10"	"152"	"4"	"14"	"117"	"4"	""	"2"	"1"	"3"	"3"	"9"	"31"	"26"	"376"	""	""	""
"225"	"124A"	"9"	"147"	"4"	"7"	"101"	"2"	""	"2"	"1"	"2"	"1"	"8"	"17"	"15"	"316"	""	""	""
"226"	"125"	"2"	"40"	"4"	"22"	"73"	"4"	""	"3"	"2"	"1"	"0"	"1"	"3"	"4"	"159"	""	""	""
"227"	"126"	"14"	"133"	"0"	"47"	"49"	"2"	""	"0"	"3"	"2"	"4"	"3"	"30"	"13"	"300"	""	""	""
"228"	"127"	"4"	"297"	"9"	"98"	"230"	"7"	""	"0"	"0"	"1"	"0"	"2"	"8"	"10"	"666"	""	""	""
"229"	"128"	"9"	"28"	"6"	"59"	"52"	"4"	""	"8"	"10"	"10"	"6"	"5"	"14"	"13"	"224"	""	""	""
"230"	"128A"	"6"	"36"	"3"	"80"	"77"	"5"	""	"3"	"3"	"2"	"4"	"7"	"8"	"13"	"247"	""	""	""
"231"	"129"	"2"	"11"	"3"	"63"	"201"	"5"	""	"3"	"4"	"6"	"1"	"0"	"1"	"15"	"305"	""	""	""
"232"	"130"	"8"	"6"	"7"	"205"	"106"	"9"	""	"7"	"3"	"3"	"5"	"7"	"8"	"12"	"386"	""	""	""
"233"	"131"	"11"	"19"	"6"	"122"	"159"	"12"	""	"4"	"7"	"7"	"9"	"7"	"4"	"15"	"382"	""	""	""
"234"	";ksx"	"1838"	"22336"	"1585"	"12375"	"19218"	"1159"	""	"570"	"508"	"686"	"577"	"788"	"3325"	"2337"	"67285"	""	""	""
"235"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"236"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"237"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"238"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"239"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"240"	"iwoZ i`\"V dk
;ksx"	"1838"	"22336"	"1585"	"12375"	"19218"	"1159"	""	"570"	"508"	"686"	"577"	"788"	"3325"	"2337"	"67285"	""	""	""
"241"	"132"	"7"	"48"	"6"	"118"	"82"	"13"	""	"5"	"3"	"2"	"3"	"5"	"12"	"12"	"316"	""	""	""
"242"	"133"	"29"	"115"	"20"	"39"	"105"	"5"	""	"26"	"5"	"10"	"8"	"7"	"34"	"18"	"421"	""	""	""
"243"	"133A"	"7"	"50"	"7"	"44"	"109"	"5"	""	"8"	"5"	"7"	"2"	"4"	"13"	"12"	"273"	""	""	""
"244"	"134"	"17"	"209"	"8"	"41"	"261"	"9"	""	"0"	"2"	"6"	"0"	"4"	"25"	"6"	"588"	""	""	""
"245"	"135"	"3"	"55"	"3"	"114"	"68"	"7"	""	"0"	"4"	"3"	"19"	"6"	"11"	"13"	"306"	""	""	""
"246"	"136"	"8"	"109"	"5"	"151"	"80"	"7"	""	"2"	"6"	"4"	"2"	"3"	"19"	"18"	"414"	""	""	""
"247"	"137"	"3"	"74"	"2"	"42"	"84"	"3"	""	"1"	"0"	"3"	"1"	"0"	"6"	"1"	"220"	""	""	""
"248"	"138"	"33"	"88"	"19"	"173"	"72"	"9"	""	"5"	"4"	"3"	"3"	"3"	"13"	"10"	"435"	""	""	""
"249"	"139"	"10"	"110"	"10"	"84"	"242"	"7"	""	"5"	"10"	"15"	"5"	"9"	"28"	"17"	"552"	""	""	""
"250"	"140"	"13"	"75"	"9"	"114"	"69"	"1"	""	"2"	"1"	"0"	"2"	"0"	"12"	"5"	"303"	""	""	""
"251"	"141"	"3"	"142"	"5"	"93"	"108"	"10"	""	"2"	"3"	"1"	"6"	"2"	"53"	"18"	"446"	""	""	""
"252"	"142"	"9"	"117"	"9"	"128"	"96"	"2"	""	"1"	"1"	"3"	"7"	"1"	"29"	"16"	"419"	""	""	""
"253"	"143"	"15"	"121"	"12"	"23"	"328"	"9"	""	"1"	"5"	"6"	"3"	"10"	"26"	"11"	"570"	""	""	""
"254"	"144"	"7"	"93"	"4"	"86"	"86"	"8"	""	"2"	"3"	"5"	"5"	"7"	"19"	"22"	"347"	""	""	""
"255"	";ksx"	"2002"	"23742"	"1704"	"13625"	"21008"	"1254"	""	"630"	"560"	"754"	"643"	"849"	"3625"	"2516"	"72895"	""	""	""
"256"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"257"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"258"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"259"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"260"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"261"	"iwoZ i`\"V dk
;ksx"	"2002"	"23742"	"1704"	"13625"	"21008"	"1254"	""	"630"	"560"	"754"	"643"	"849"	"3625"	"2516"	"72895"	""	""	""
"262"	"144A"	"7"	"84"	"7"	"12"	"213"	"7"	""	"5"	"5"	"3"	"7"	"4"	"10"	"21"	"385"	""	""	""
"263"	"145"	"1"	"162"	"2"	"60"	"76"	"2"	""	"0"	"0"	"2"	"3"	"2"	"11"	"4"	"325"	""	""	""
"264"	"145A"	"8"	"152"	"8"	"8"	"164"	"1"	""	"2"	"2"	"1"	"0"	"4"	"25"	"4"	"379"	""	""	""
"265"	"146"	"19"	"185"	"14"	"54"	"243"	"11"	""	"5"	"5"	"13"	"9"	"10"	"51"	"25"	"644"	""	""	""
"266"	"147"	"17"	"383"	"9"	"129"	"65"	"6"	""	"4"	"3"	"4"	"5"	"5"	"44"	"28"	"702"	""	""	""
"267"	"148"	"25"	"264"	"14"	"89"	"157"	"2"	""	"0"	"1"	"6"	"9"	"7"	"49"	"36"	"659"	""	""	""
"268"	"149"	"31"	"388"	"16"	"16"	"120"	"6"	""	"7"	"0"	"5"	"4"	"6"	"47"	"27"	"673"	""	""	""
"269"	"150"	"94"	"169"	"12"	"32"	"181"	"10"	""	"7"	"9"	"14"	"7"	"11"	"39"	"23"	"608"	""	""	""
"270"	"151"	"11"	"213"	"8"	"70"	"110"	"5"	""	"2"	"0"	"3"	"4"	"6"	"32"	"12"	"476"	""	""	""
"271"	"152"	"6"	"12"	"4"	"140"	"104"	"10"	""	"2"	"2"	"5"	"5"	"1"	"13"	"17"	"321"	""	""	""
"272"	"152A"	"14"	"43"	"6"	"29"	"183"	"6"	""	"10"	"4"	"8"	"2"	"6"	"9"	"10"	"330"	""	""	""
"273"	"153"	"18"	"139"	"9"	"42"	"190"	"9"	""	"4"	"11"	"10"	"3"	"11"	"49"	"27"	"520"	""	""	""
"274"	"154"	"4"	"111"	"4"	"112"	"94"	"3"	""	"1"	"0"	"1"	"2"	"0"	"6"	"1"	"339"	""	""	""
"275"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""
"276"	";ksx"	"2257"	"26047"	"1817"	"14418"	"22908"	"1332"	""	"679"	"602"	"829"	"703"	"922"	"4001"	"2741"	"79256"	""	""	""
"277"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"278"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"279"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"280"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"281"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"282"	"iwoZ i`\"V dk
;ksx"	"2257"	"26047"	"1817"	"14418"	"22908"	"1332"	""	"679"	"602"	"829"	"703"	"922"	"4001"	"2741"	"79256"	""	""	""
"283"	"156"	"10"	"120"	"11"	"132"	"114"	"3"	""	"4"	"1"	"2"	"3"	"9"	"22"	"18"	"449"	""	""	""
"284"	"156A"	"5"	"59"	"7"	"39"	"94"	"3"	""	"2"	"2"	"4"	"7"	"2"	"10"	"7"	"241"	""	""	""
"285"	"157"	"12"	"102"	"8"	"63"	"147"	"9"	""	"1"	"6"	"2"	"1"	"7"	"21"	"13"	"392"	""	""	""
"286"	"158"	"5"	"250"	"5"	"67"	"196"	"8"	""	"1"	"5"	"6"	"3"	"7"	"25"	"13"	"591"	""	""	""
"287"	"158A"	"3"	"145"	"4"	"9"	"71"	"0"	""	"2"	"0"	"2"	"0"	"0"	"10"	"3"	"249"	""	""	""
"288"	"159"	"0"	"109"	"9"	"20"	"123"	"5"	""	"1"	"1"	"2"	"0"	"1"	"15"	"3"	"289"	""	""	""
"289"	"160"	"15"	"181"	"106"	"90"	"97"	"1"	""	"1"	"2"	"5"	"6"	"7"	"43"	"19"	"573"	""	""	""
"290"	"161"	"32"	"361"	"16"	"84"	"61"	"5"	""	"2"	"2"	"2"	"5"	"5"	"24"	"9"	"608"	""	""	""
"291"	"162"	"4"	"85"	"3"	"119"	"107"	"14"	""	"4"	"3"	"8"	"9"	"13"	"26"	"30"	"425"	""	""	""
"292"	"163"	"19"	"67"	"20"	"121"	"150"	"10"	""	"6"	"6"	"8"	"7"	"7"	"20"	"17"	"458"	""	""	""
"293"	"164"	"15"	"130"	"21"	"26"	"204"	"4"	""	"8"	"5"	"4"	"4"	"12"	"27"	"23"	"483"	""	""	""
"294"	"165"	"20"	"145"	"27"	"61"	"181"	"7"	""	"2"	"5"	"7"	"8"	"6"	"25"	"18"	"512"	""	""	""
"295"	"166"	"19"	"67"	"18"	"213"	"83"	"9"	""	"2"	"1"	"2"	"8"	"9"	"18"	"51"	"500"	""	""	""
"296"	"167"	"7"	"50"	"5"	"145"	"131"	"4"	""	"2"	"37"	"4"	"2"	"5"	"8"	"9"	"409"	""	""	""
"297"	";ksx"	"2423"	"27918"	"2077"	"15607"	"24667"	"1414"	""	"717"	"678"	"887"	"766"	"1012"	"4295"	"2974"	"85435"	""	""	""
"298"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"299"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"300"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"301"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"302"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"303"	"iwoZ i`\"V dk
;ksx"	"2423"	"27918"	"2077"	"15607"	"24667"	"1414"	""	"717"	"678"	"887"	"766"	"1012"	"4295"	"2974"	"85435"	""	""	""
"304"	"166.A"	"3"	"39"	"12"	"197"	"64"	"7"	""	"4"	"2"	"7"	"7"	"4"	"9"	"26"	"381"	""	""	""
"305"	"167"	"10"	"213"	"25"	"133"	"76"	"8"	""	"3"	"3"	"7"	"6"	"11"	"44"	"35"	"574"	""	""	""
"306"	"168"	"3"	"84"	"0"	"100"	"90"	"1"	""	"0"	"0"	"0"	"0"	"0"	"4"	"2"	"284"	""	""	""
"307"	"169"	"7"	"144"	"7"	"77"	"73"	"5"	""	"1"	"5"	"2"	"3"	"2"	"32"	"18"	"376"	""	""	""
"308"	"169A"	"12"	"133"	"42"	"30"	"37"	"3"	""	"1"	"1"	"2"	"4"	"8"	"20"	"9"	"302"	""	""	""
"309"	"170"	"4"	"122"	"5"	"227"	"100"	"8"	""	"1"	"4"	"6"	"9"	"5"	"29"	"22"	"542"	""	""	""
"310"	"171"	"11"	"224"	"16"	"24"	"139"	"6"	""	"3"	"1"	"8"	"5"	"7"	"37"	"11"	"492"	""	""	""
"311"	"172"	"10"	"139"	"11"	"179"	"170"	"17"	""	"3"	"18"	"3"	"5"	"6"	"29"	"10"	"600"	""	""	""
"312"	"173"	"21"	"147"	"11"	"33"	"221"	"3"	""	"9"	"8"	"7"	"3"	"6"	"32"	"9"	"510"	""	""	""
"313"	"174"	"13"	"59"	"12"	"62"	"85"	"6"	""	"4"	"7"	"3"	"6"	"7"	"19"	"23"	"306"	""	""	""
"314"	"175"	"6"	"244"	"23"	"81"	"70"	"6"	""	"3"	"10"	"6"	"6"	"6"	"41"	"25"	"527"	""	""	""
"315"	"176"	"19"	"165"	"18"	"127"	"15"	"9"	""	"0"	"1"	"3"	"4"	"5"	"18"	"12"	"396"	""	""	""
"316"	"176A"	"7"	"53"	"10"	"57"	"13"	"4"	""	"1"	"0"	"0"	"1"	"5"	"10"	"3"	"164"	""	""	""
"317"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""
"318"	""	"2549"	"29684"	"2269"	"16932"	"25820"	"1497"	""	"750"	"738"	"941"	"825"	"1084"	"4617"	"3189"	"90895"	""	""	""
"319"	"31&njkSyh"	""	""	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""	""	""
"320"	"Hkkx&1"	""	""	""	"&"	""	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""	""	""
"321"	"ernku
dsUnz dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"322"	""	"vfuy
ef.k f=ikBh"	"vej
ukFk
;kno"	"eksgu
izlkn jktHkj"	";ksxek;k"	"f'ko'kadj
;kno"	"vejsUnz
dq0 flag"	""	"dfiy
nso"	"uxjkjk
;u xksaM"	"lqjsUnz
ikloku"	"vfuy
dqekj flag"	"mre
fogkjh dq'kokgk"	"QqyukFk
jke"	"lqjs'k
flag"	""	""	""	""
"323"	""	"1"	"2"	"3"	"4"	"5"	"6"	""	"7"	"8"	"9"	"10"	"11"	"12"	"13"	""	""	""	""
"324"	"iwoZ i`\"V dk
;ksx"	"2549"	"29684"	"2269"	"16932"	"25820"	"1497"	""	"750"	"738"	"941"	"825"	"1084"	"4617"	"3189"	"90895"	""	""	""
