"196"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"197"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"198"	"iwoZ I`\"V dk ;ksx"	"1865"	"16923"	"1900"	"33631"	"1054"	"466"	"852"	"1126"	"791"	"1597"	"60205"	""	""	""
"199"	"110"	"29"	"182"	"25"	"365"	"14"	"2"	"8"	"16"	"4"	"10"	"655"	""	""	""
"200"	"111"	"22"	"132"	"27"	"276"	"5"	"13"	"8"	"24"	"11"	"9"	"527"	""	""	""
"201"	"112"	"68"	"40"	"31"	"303"	"12"	"10"	"22"	"27"	"17"	"39"	"569"	""	""	""
"202"	"113"	"22"	"126"	"36"	"251"	"8"	"3"	"10"	"26"	"16"	"33"	"531"	""	""	""
"203"	"114"	"16"	"177"	"12"	"44"	"4"	"2"	"4"	"5"	"4"	"15"	"283"	""	""	""
"204"	"115"	"43"	"382"	"34"	"28"	"6"	"3"	"4"	"2"	"0"	"6"	"508"	""	""	""
"205"	"116"	"31"	"246"	"25"	"130"	"7"	"5"	"9"	"17"	"18"	"57"	"545"	""	""	""
"206"	"117"	"31"	"380"	"34"	"67"	"9"	"6"	"4"	"8"	"13"	"29"	"581"	""	""	""
"207"	"118"	"16"	"305"	"21"	"83"	"6"	"6"	"8"	"9"	"14"	"18"	"486"	""	""	""
"208"	"119"	"32"	"286"	"45"	"94"	"6"	"0"	"6"	"9"	"3"	"8"	"489"	""	""	""
"209"	"120"	"47"	"177"	"17"	"211"	"16"	"15"	"6"	"15"	"10"	"9"	"523"	""	""	""
"210"	"121"	"7"	"131"	"11"	"126"	"4"	"7"	"4"	"24"	"8"	"16"	"338"	""	""	""
"211"	"122"	"4"	"292"	"23"	"31"	"1"	"2"	"4"	"9"	"7"	"10"	"383"	""	""	""
"212"	"123"	"40"	"212"	"24"	"228"	"10"	"9"	"10"	"10"	"17"	"13"	"573"	""	""	""
"213"	";ksx %&"	"2273"	"19991"	"2265"	"35868"	"1162"	"549"	"959"	"1327"	"933"	"1869"	"67196"	""	""	""
"214"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"215"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"216"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"217"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"218"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"219"	"iwoZ I`\"V dk ;ksx"	"2273"	"19991"	"2265"	"35868"	"1162"	"549"	"959"	"1327"	"933"	"1869"	"67196"	""	""	""
"220"	"124"	"26"	"219"	"22"	"67"	"2"	"7"	"2"	"12"	"9"	"18"	"384"	""	""	""
"221"	"125"	"26"	"279"	"18"	"233"	"19"	"9"	"10"	"23"	"14"	"37"	"668"	""	""	""
"222"	"126"	"16"	"200"	"26"	"142"	"11"	"15"	"8"	"17"	"13"	"32"	"480"	""	""	""
"223"	"127"	"10"	"133"	"15"	"28"	"4"	"2"	"4"	"2"	"7"	"2"	"207"	""	""	""
"224"	"128"	"18"	"39"	"9"	"241"	"17"	"12"	"25"	"18"	"12"	"41"	"432"	""	""	""
"225"	"128A"	"10"	"102"	"6"	"148"	"5"	"7"	"2"	"16"	"3"	"8"	"307"	""	""	""
"226"	"129"	"12"	"306"	"15"	"32"	"5"	"2"	"2"	"2"	"3"	"10"	"389"	""	""	""
"227"	"129A"	"17"	"140"	"5"	"38"	"3"	"1"	"1"	"6"	"0"	"3"	"214"	""	""	""
"228"	"130"	"4"	"249"	"5"	"46"	"1"	"2"	"0"	"4"	"4"	"4"	"319"	""	""	""
"229"	"131"	"24"	"247"	"40"	"151"	"8"	"7"	"20"	"15"	"22"	"33"	"567"	""	""	""
"230"	"132"	"24"	"224"	"25"	"105"	"12"	"13"	"6"	"29"	"24"	"68"	"530"	""	""	""
"231"	"133"	"39"	"110"	"38"	"287"	"22"	"11"	"9"	"18"	"11"	"10"	"555"	""	""	""
"232"	"134"	"39"	"106"	"35"	"127"	"14"	"11"	"21"	"22"	"18"	"41"	"434"	""	""	""
"233"	"135"	"28"	"152"	"26"	"234"	"16"	"14"	"16"	"34"	"30"	"53"	"603"	""	""	""
"234"	";ksx %&"	"2566"	"22497"	"2550"	"37747"	"1301"	"662"	"1085"	"1545"	"1103"	"2229"	"73285"	""	""	""
"235"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"236"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"237"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"238"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"239"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"240"	"iwoZ I`\"V dk ;ksx"	"2566"	"22497"	"2550"	"37747"	"1301"	"662"	"1085"	"1545"	"1103"	"2229"	"73285"	""	""	""
"241"	"136"	"33"	"211"	"29"	"155"	"5"	"10"	"8"	"12"	"21"	"37"	"521"	""	""	""
"242"	"137"	"38"	"147"	"64"	"296"	"16"	"6"	"13"	"25"	"7"	"18"	"630"	""	""	""
"243"	"138"	"33"	"292"	"35"	"152"	"12"	"6"	"13"	"12"	"23"	"27"	"605"	""	""	""
"244"	"139"	"7"	"469"	"10"	"15"	"1"	"0"	"1"	"0"	"6"	"6"	"515"	""	""	""
"245"	"139A"	"4"	"205"	"6"	"26"	"2"	"1"	"1"	"4"	"1"	"3"	"253"	""	""	""
"246"	"140"	"14"	"126"	"12"	"97"	"4"	"1"	"3"	"6"	"1"	"7"	"271"	""	""	""
"247"	"141"	"11"	"124"	"23"	"58"	"7"	"2"	"2"	"6"	"6"	"12"	"251"	""	""	""
"248"	"142"	"30"	"165"	"18"	"206"	"8"	"7"	"11"	"16"	"7"	"11"	"479"	""	""	""
"249"	"143"	"28"	"319"	"44"	"212"	"16"	"7"	"8"	"7"	"14"	"51"	"706"	""	""	""
"250"	"144"	"21"	"163"	"15"	"140"	"6"	"4"	"7"	"13"	"13"	"40"	"422"	""	""	""
"251"	"144A"	"11"	"76"	"8"	"150"	"4"	"13"	"1"	"4"	"4"	"7"	"278"	""	""	""
"252"	"145"	"27"	"403"	"26"	"12"	"2"	"3"	"11"	"3"	"7"	"15"	"509"	""	""	""
"253"	"146"	"6"	"157"	"17"	"217"	"11"	"2"	"6"	"3"	"9"	"8"	"436"	""	""	""
"254"	"147"	"18"	"345"	"11"	"79"	"7"	"6"	"4"	"5"	"11"	"17"	"503"	""	""	""
"255"	";ksx %&"	"2847"	"25699"	"2868"	"39562"	"1402"	"730"	"1174"	"1661"	"1233"	"2488"	"79664"	""	""	""
"256"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"257"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"258"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"259"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"260"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"261"	"iwoZ I`\"V dk ;ksx"	"2847"	"25699"	"2868"	"39562"	"1402"	"730"	"1174"	"1661"	"1233"	"2488"	"79664"	""	""	""
"262"	"148"	"12"	"163"	"12"	"177"	"5"	"2"	"1"	"5"	"1"	"2"	"380"	""	""	""
"263"	"148A"	"19"	"145"	"4"	"122"	"3"	"2"	"2"	"11"	"6"	"8"	"322"	""	""	""
"264"	"149"	"31"	"161"	"26"	"235"	"12"	"4"	"6"	"19"	"7"	"10"	"511"	""	""	""
"265"	"150"	"26"	"82"	"13"	"376"	"18"	"5"	"16"	"19"	"16"	"30"	"601"	""	""	""
"266"	"151"	"2"	"71"	"9"	"127"	"6"	"1"	"2"	"9"	"4"	"26"	"257"	""	""	""
"267"	"152"	"16"	"88"	"10"	"194"	"12"	"6"	"8"	"13"	"1"	"17"	"365"	""	""	""
"268"	"153"	"24"	"155"	"17"	"179"	"16"	"8"	"14"	"15"	"17"	"24"	"469"	""	""	""
"269"	"153A"	"6"	"132"	"5"	"107"	"10"	"1"	"3"	"10"	"3"	"4"	"281"	""	""	""
"270"	"154"	"6"	"82"	"9"	"176"	"12"	"12"	"23"	"17"	"12"	"11"	"360"	""	""	""
"271"	"155"	"1"	"290"	"2"	"10"	"0"	"0"	"0"	"0"	"15"	"1"	"319"	""	""	""
"272"	"156"	"5"	"99"	"2"	"241"	"6"	"6"	"9"	"11"	"17"	"22"	"418"	""	""	""
"273"	"157"	"17"	"150"	"12"	"261"	"7"	"3"	"5"	"9"	"7"	"7"	"478"	""	""	""
"274"	"158"	"12"	"252"	"17"	"213"	"7"	"7"	"5"	"9"	"9"	"16"	"547"	""	""	""
"275"	"159"	"13"	"164"	"11"	"214"	"7"	"1"	"7"	"8"	"9"	"16"	"450"	""	""	""
"276"	";ksx %&"	"3037"	"27733"	"3017"	"42194"	"1523"	"788"	"1275"	"1816"	"1367"	"2682"	"85422"	""	""	""
"277"	"32&thjknsbZ"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"278"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"279"	"ernku dsUnz dh
la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k ekU;
er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"280"	""	"vt;
dqekj flag"	",tktqy
gd"	"a/keZ ukFk
jk;"	"';ke
cgknqj flag"	"czgenso
'kekZ"	"jke
v'kh\"k
;kno"	"vtgj
vyh uot valkjh"	"uklhj
[kkWa"	"izsepUn
frlkjh"	"'kEHkq
jke"	""	""	""	""
"281"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"282"	"iwoZ I`\"V dk ;ksx"	"3037"	"27733"	"3017"	"42194"	"1523"	"788"	"1275"	"1816"	"1357"	"2682"	"85422"	""	""	""
"283"	"159A"	"11"	"154"	"12"	"73"	"6"	"2"	"3"	"6"	"6"	"11"	"284"	""	""	""
"284"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"285"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"286"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"287"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"288"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"289"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"291"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"293"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"294"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"295"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"296"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"297"	";ksx %&"	"3048"	"27887"	"3029"	"42267"	"1529"	"790"	"1278"	"1822"	"1363"	"2693"	"85706"	""	""	""
"298"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"299"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"301"	"vfHkfyf[kr erksa  dh
dqy la[;k  %&"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"302"	"Mkd  er  i=ksa  dh
la[;k  %&"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"303"	"Mkys x;s  dqy er%&"	"3048"	"27887"	"3029"	"42267"	"1529"	"790"	"1278"	"1822"	"1363"	"2693"	"85706"	""	""	""
"304"	"fuokZph  inkf/kdkjh]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
