"196"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"197"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"198"	"iwoZ i`\"V dk
;ksx"	"23047"	"1497"	"25029"	"968"	"2706"	"599"	"347"	"608"	"661"	"1515"	"56977"	""	""	""
"199"	"111"	"111"	"4"	"297"	"3"	"10"	"0"	"2"	"6"	"0"	"9"	"442"	""	""	""
"200"	"112"	"119"	"6"	"425"	"7"	"10"	"1"	"7"	"5"	"4"	"8"	"592"	""	""	""
"201"	"113"	"243"	"6"	"135"	"2"	"39"	"4"	"1"	"2"	"4"	"6"	"442"	""	""	""
"202"	"114"	"126"	"1"	"127"	"1"	"25"	"1"	"1"	"2"	"2"	"7"	"293"	""	""	""
"203"	"114A"	"162"	"3"	"147"	"2"	"122"	"6"	"2"	"1"	"4"	"13"	"462"	""	""	""
"204"	"115"	"81"	"1"	"6"	"4"	"301"	"10"	"2"	"4"	"9"	"7"	"425"	""	""	""
"205"	"116"	"262"	"12"	"24"	"1"	"59"	"2"	"2"	"1"	"4"	"3"	"370"	""	""	""
"206"	"117"	"51"	"4"	"242"	"5"	"9"	"1"	"2"	"5"	"4"	"10"	"333"	""	""	""
"207"	"118"	"59"	"4"	"226"	"2"	"6"	"3"	"1"	"4"	"2"	"2"	"309"	""	""	""
"208"	"119"	"328"	"9"	"131"	"5"	"20"	"0"	"3"	"2"	"4"	"9"	"511"	""	""	""
"209"	"120"	"84"	"7"	"252"	"3"	"9"	"2"	"0"	"1"	"1"	"1"	"360"	""	""	""
"210"	"121"	"26"	"2"	"88"	"2"	"1"	"0"	"0"	"2"	"0"	"4"	"125"	""	""	""
"211"	"122"	"139"	"7"	"264"	"5"	"23"	"1"	"3"	"5"	"0"	"2"	"449"	""	""	""
"212"	"123"	"77"	"3"	"215"	"5"	"15"	"5"	"6"	"5"	"3"	"2"	"336"	""	""	""
"213"	";ksx%&"	"24915"	"1566"	"27608"	"1015"	"3355"	"635"	"379"	"653"	"702"	"1598"	"62426"	""	""	""
"214"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"215"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"216"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"217"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"218"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"219"	"iwoZ i`\"V dk
;ksx"	"24915"	"1566"	"27608"	"1015"	"3355"	"635"	"379"	"653"	"702"	"1598"	"62426"	""	""	""
"220"	"123A"	"64"	"9"	"214"	"6"	"20"	"2"	"3"	"13"	"4"	"16"	"351"	""	""	""
"221"	"124"	"356"	"7"	"75"	"8"	"34"	"3"	"1"	"3"	"8"	"23"	"518"	""	""	""
"222"	"125"	"251"	"4"	"54"	"3"	"41"	"4"	"0"	"1"	"4"	"10"	"372"	""	""	""
"223"	"126"	"172"	"2"	"275"	"6"	"20"	"2"	"2"	"4"	"1"	"4"	"488"	""	""	""
"224"	"127"	"224"	"5"	"77"	"2"	"12"	"2"	"1"	"4"	"2"	"5"	"334"	""	""	""
"225"	"128"	"161"	"2"	"111"	"4"	"34"	"1"	"1"	"2"	"1"	"1"	"318"	""	""	""
"226"	"129"	"147"	"3"	"120"	"1"	"246"	"15"	"1"	"0"	"14"	"21"	"568"	""	""	""
"227"	"130"	"114"	"6"	"287"	"2"	"9"	"1"	"1"	"1"	"3"	"1"	"425"	""	""	""
"228"	"131"	"139"	"3"	"282"	"4"	"8"	"2"	"2"	"9"	"11"	"12"	"472"	""	""	""
"229"	"132"	"90"	"2"	"180"	"2"	"4"	"0"	"1"	"0"	"1"	"3"	"283"	""	""	""
"230"	"133"	"112"	"8"	"360"	"7"	"6"	"1"	"7"	"4"	"4"	"17"	"526"	""	""	""
"231"	"134"	"280"	"3"	"102"	"4"	"20"	"0"	"5"	"1"	"1"	"5"	"421"	""	""	""
"232"	"135"	"250"	"5"	"237"	"4"	"38"	"1"	"1"	"1"	"3"	"7"	"547"	""	""	""
"233"	"136"	"180"	"4"	"17"	"1"	"10"	"0"	"1"	"0"	"1"	"7"	"221"	""	""	""
"234"	";ksx%&"	"27455"	"1629"	"29999"	"1069"	"3857"	"669"	"406"	"696"	"760"	"1730"	"68270"	""	""	""
"235"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"236"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"237"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"238"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"239"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"240"	"iwoZ i`\"V dk
;ksx"	"27455"	"1629"	"29999"	"1069"	"3857"	"669"	"406"	"696"	"760"	"1730"	"68270"	""	""	""
"241"	"136A"	"241"	"5"	"77"	"6"	"19"	"3"	"4"	"4"	"4"	"17"	"380"	""	""	""
"242"	"137"	"115"	"3"	"284"	"7"	"15"	"1"	"5"	"3"	"3"	"10"	"446"	""	""	""
"243"	"138"	"311"	"11"	"68"	"5"	"37"	"1"	"0"	"4"	"2"	"1"	"440"	""	""	""
"244"	"139"	"260"	"6"	"147"	"7"	"18"	"1"	"2"	"3"	"6"	"18"	"468"	""	""	""
"245"	"140"	"214"	"8"	"182"	"10"	"23"	"2"	"2"	"3"	"7"	"13"	"464"	""	""	""
"246"	"141"	"218"	"24"	"160"	"8"	"48"	"9"	"16"	"16"	"22"	"27"	"548"	""	""	""
"247"	"142"	"265"	"18"	"143"	"8"	"121"	"13"	"0"	"0"	"13"	"5"	"586"	""	""	""
"248"	"143"	"252"	"7"	"222"	"9"	"180"	"15"	"9"	"5"	"13"	"15"	"727"	""	""	""
"249"	"144"	"301"	"22"	"267"	"14"	"31"	"12"	"6"	"4"	"7"	"29"	"693"	""	""	""
"250"	"145"	"168"	"7"	"93"	"4"	"29"	"3"	"4"	"5"	"4"	"6"	"323"	""	""	""
"251"	"146"	"200"	"13"	"238"	"5"	"116"	"7"	"8"	"11"	"21"	"51"	"670"	""	""	""
"252"	"147"	"69"	"7"	"280"	"18"	"123"	"8"	"4"	"3"	"9"	"13"	"534"	""	""	""
"253"	"148"	"302"	"24"	"78"	"8"	"180"	"2"	"3"	"0"	"15"	"4"	"616"	""	""	""
"254"	"149"	"191"	"12"	"154"	"12"	"115"	"11"	"6"	"10"	"17"	"14"	"542"	""	""	""
"255"	";ksx%&"	"30562"	"1796"	"32392"	"1190"	"4912"	"757"	"475"	"767"	"903"	"1953"	"75707"	""	""	""
"256"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"257"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"258"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"259"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"260"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"261"	"iwoZ i`\"V dk
;ksx"	"30562"	"1796"	"32392"	"1190"	"4912"	"757"	"475"	"767"	"903"	"1953"	"75707"	""	""	""
"262"	"150"	"154"	"7"	"332"	"10"	"74"	"6"	"2"	"11"	"13"	"9"	"618"	""	""	""
"263"	"151"	"125"	"7"	"409"	"12"	"104"	"4"	"5"	"10"	"13"	"16"	"705"	""	""	""
"264"	"152"	"110"	"7"	"133"	"5"	"154"	"14"	"3"	"13"	"17"	"11"	"467"	""	""	""
"265"	"152A"	"77"	"4"	"27"	"4"	"32"	"2"	"2"	"2"	"0"	"9"	"159"	""	""	""
"266"	"153"	"182"	"10"	"132"	"5"	"89"	"7"	"7"	"8"	"14"	"17"	"471"	""	""	""
"267"	"154"	"123"	"21"	"146"	"10"	"46"	"5"	"2"	"3"	"7"	"7"	"370"	""	""	""
"268"	"155"	"236"	"18"	"149"	"13"	"39"	"5"	"5"	"13"	"29"	"41"	"548"	""	""	""
"269"	"156"	"326"	"24"	"248"	"16"	"17"	"7"	"6"	"9"	"14"	"25"	"692"	""	""	""
"270"	"157"	"322"	"11"	"71"	"5"	"30"	"3"	"0"	"3"	"3"	"25"	"473"	""	""	""
"271"	"158"	"166"	"7"	"116"	"1"	"7"	"2"	"1"	"5"	"2"	"9"	"316"	""	""	""
"272"	"159"	"192"	"17"	"152"	"9"	"39"	"3"	"5"	"4"	"10"	"19"	"450"	""	""	""
"273"	"160"	"297"	"10"	"129"	"2"	"14"	"0"	"1"	"8"	"5"	"8"	"474"	""	""	""
"274"	"161"	"214"	"19"	"65"	"7"	"124"	"11"	"1"	"1"	"8"	"17"	"467"	""	""	""
"275"	"162"	"228"	"18"	"39"	"4"	"120"	"14"	"3"	"0"	"16"	"9"	"451"	""	""	""
"276"	";ksx%&"	"33314"	"1976"	"34540"	"1293"	"5801"	"840"	"518"	"857"	"1054"	"2175"	"82368"	""	""	""
"277"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"278"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"279"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"280"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"281"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"282"	"iwoZ i`\"V dk
;ksx"	"33314"	"1976"	"34540"	"1293"	"5801"	"840"	"518"	"857"	"1054"	"2175"	"82368"	""	""	""
"283"	"163"	"94"	"17"	"398"	"21"	"10"	"9"	"9"	"6"	"5"	"18"	"587"	""	""	""
"284"	"163A"	"36"	"6"	"122"	"2"	"37"	"3"	"3"	"4"	"7"	"7"	"227"	""	""	""
"285"	"164"	"156"	"21"	"236"	"7"	"50"	"5"	"6"	"8"	"11"	"6"	"506"	""	""	""
"286"	"165"	"190"	"16"	"194"	"6"	"27"	"10"	"3"	"4"	"6"	"20"	"476"	""	""	""
"287"	"165A"	"104"	"6"	"163"	"5"	"29"	"1"	"2"	"2"	"7"	"8"	"327"	""	""	""
"288"	"166"	"141"	"15"	"353"	"14"	"97"	"3"	"3"	"3"	"9"	"5"	"643"	""	""	""
"289"	"167"	"168"	"11"	"157"	"0"	"59"	"9"	"2"	"7"	"13"	"27"	"453"	""	""	""
"290"	"167A"	"75"	"4"	"228"	"13"	"28"	"17"	"0"	"3"	"1"	"2"	"371"	""	""	""
"291"	"168"	"259"	"8"	"151"	"1"	"25"	"0"	"2"	"0"	"7"	"2"	"455"	""	""	""
"292"	"168A"	"145"	"11"	"137"	"10"	"28"	"0"	"0"	"3"	"3"	"3"	"340"	""	""	""
"293"	"169"	"145"	"19"	"320"	"19"	"55"	"11"	"14"	"12"	"20"	"35"	"650"	""	""	""
"294"	"170"	"410"	"17"	"109"	"7"	"6"	"0"	"1"	"5"	"6"	"22"	"583"	""	""	""
"295"	"171"	"186"	"15"	"280"	"12"	"3"	"5"	"7"	"12"	"11"	"28"	"559"	""	""	""
"296"	"172"	"137"	"23"	"226"	"9"	"4"	"3"	"6"	"4"	"6"	"14"	"432"	""	""	""
"297"	";ksx%&"	"35560"	"2165"	"37614"	"1419"	"6259"	"916"	"576"	"930"	"1166"	"2372"	"88977"	""	""	""
"298"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"299"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"300"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"301"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"302"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"303"	"iwoZ i`\"V dk
;ksx"	"35560"	"2165"	"37614"	"1419"	"6259"	"916"	"576"	"930"	"1166"	"2372"	"88977"	""	""	""
"304"	"173"	"236"	"13"	"81"	"3"	"58"	"2"	"1"	"1"	"6"	"3"	"404"	""	""	""
"305"	"174"	"157"	"16"	"331"	"14"	"16"	"6"	"8"	"10"	"7"	"14"	"579"	""	""	""
"306"	"175"	"200"	"14"	"371"	"13"	"16"	"6"	"7"	"35"	"14"	"44"	"720"	""	""	""
"307"	"176"	"61"	"10"	"363"	"11"	"17"	"1"	"4"	"8"	"12"	"8"	"495"	""	""	""
"308"	"177"	"101"	"10"	"263"	"12"	"7"	"3"	"3"	"2"	"0"	"4"	"405"	""	""	""
"309"	"177A"	"161"	"6"	"183"	"4"	"7"	"0"	"2"	"4"	"3"	"8"	"378"	""	""	""
"310"	"178"	"222"	"8"	"280"	"2"	"8"	"5"	"0"	"3"	"4"	"2"	"534"	""	""	""
"311"	"178A"	"130"	"12"	"92"	"3"	"14"	"0"	"0"	"2"	"1"	"1"	"255"	""	""	""
"312"	"179"	"133"	"4"	"353"	"3"	"1"	"1"	"1"	"4"	"0"	"2"	"502"	""	""	""
"313"	"179A"	"96"	"2"	"215"	"2"	"15"	"1"	"1"	"4"	"2"	"3"	"341"	""	""	""
"314"	"180"	"68"	"10"	"226"	"6"	"16"	"2"	"2"	"4"	"2"	"8"	"344"	""	""	""
"315"	"181"	"225"	"14"	"118"	"7"	"12"	"3"	"4"	"15"	"3"	"18"	"419"	""	""	""
"316"	"182"	"123"	"6"	"262"	"10"	"4"	"2"	"2"	"8"	"3"	"9"	"429"	""	""	""
"317"	"183"	"315"	"10"	"95"	"5"	"35"	"16"	"3"	"5"	"10"	"26"	"520"	""	""	""
"318"	";ksx%&"	"37788"	"2300"	"40847"	"1514"	"6485"	"964"	"614"	"1035"	"1233"	"2522"	"95302"	""	""	""
"319"	"29&floku"	""	""	""	""	"fo/kku lHkk {ks= esa fcgkj fo/kku lHkk ds fy, fuokZpu A"	""	""	""	""	""	""	""	""	""
"320"	"Hkkx&1"	""	""	"&"	""	"fo/kku lHkk fuokZpu {ks= esa fuokZpdksa dh dqy la[;k %& ------------------------------------------------------"	""	""	""	""	""	""	""	""	""
"321"	"ernku dsUnz
dh la[;k"	"fuEufyf[kr ds i{k esa fn, x, fof/kekU; erksa dh la[;k"	""	""	""	""	""	""	""	""	""	"dqy fof/k
ekU; er"	"izfr{ksfir
erksa dh la[;k"	";ksx"	"fufonr erksa
dh la[;k"
"322"	""	"vo/k
fcgkjh pkS/kjh"	"deys'k
izlkn"	"C;klnso
izlkn"	"jkekorkj
;kno"	"olh
vgen"	"btgk:
y gd"	"ujflag
pkSgku"	"eqfu
eaxy nso 'kkL=h"	"xkSre
fxjh"	"ckcq yky
jke"	""	""	""	""
"323"	""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	""	""	""	""
"324"	"iwoZ i`\"V dk
;ksx"	"37788"	"2300"	"40847"	"1514"	"6485"	"964"	"614"	"1035"	"1233"	"2522"	"95302"	""	""	""
"325"	"184"	"136"	"5"	"368"	"8"	"1"	"1"	"0"	"1"	"0"	"5"	"525"	""	""	""
"326"	"185"	"115"	"9"	"173"	"4"	"47"	"2"	"2"	"3"	"5"	"6"	"366"	""	""	""
"327"	"186"	"244"	"12"	"255"	"12"	"45"	"1"	"1"	"2"	"11"	"6"	"589"	""	""	""
"328"	"187"	"309"	"17"	"163"	"11"	"6"	"3"	"4"	"1"	"3"	"9"	"526"	""	""	""
"329"	"188"	"261"	"3"	"8"	"2"	"44"	"3"	"1"	"0"	"1"	"1"	"324"	""	""	""
"330"	"189"	"206"	"14"	"213"	"10"	"40"	"10"	"5"	"11"	"10"	"9"	"528"	""	""	""
"331"	"190"	"104"	"8"	"576"	"10"	"4"	"2"	"1"	"10"	"2"	"7"	"724"	""	""	""
"332"	"191"	"220"	"18"	"83"	"4"	"12"	"3"	"4"	"4"	"4"	"13"	"365"	""	""	""
"333"	"191A"	"204"	"20"	"70"	"4"	"12"	"3"	"0"	"2"	"0"	"5"	"320"	""	""	""
"334"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"335"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"336"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"337"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"338"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"339"	";ksx%&"	"39587"	"2406"	"42756"	"1579"	"6696"	"992"	"632"	"1069"	"1269"	"2583"	"99569"	""	""	""
