"138"	""	""	"Ajit Choudhary"	"Vivek Thakur"	"Visheshw ar Pandey"	"Dr. Saroj Kumar Ojha"	"Ankalesh Giri"	""	"Usha Devi"	"Sanjay Kumar Mishra"	"Sudhakar Pandey"	"Surya Kumar Yadav"	"Anand Sahu"	"Krishna nand alias Ashok
Kunwar"	"Nardesh war Tiwary"	"Putul Kunwar"	"Satender a Thakur"	"Swamin ath Tiwary"	"Hare Ram Pandey"	"TOTAL VALID VOTES"	"REJEC TED VOTES"	"TOTAL VOTES"	"NO.OF TENDERED VOTES"	""
"139"	""	""	"CD1"	"CD2"	"CD3"	"CD4"	"CD5"	""	"CD6"	"CD7"	"CD8"	"CD9"	"CD10"	"CD11"	"CD12"	"CD13"	"CD14"	"CD15"	"CD16"	""	""	""	""	""
"140"	"R
o u n d
8"	"95"	"198"	"26"	"14"	"20"	"3"	""	"118"	"7"	"5"	"11"	"7"	"5"	"9"	"5"	"3"	"5"	"12"	"448"	"0"	"448"	"0"	""
"141"	""	"96"	"210"	"29"	"7"	"6"	"1"	""	"60"	"4"	"0"	"5"	"3"	"0"	"2"	"2"	"2"	"5"	"6"	"342"	"0"	"342"	"0"	""
"142"	""	"97"	"4"	"44"	"1"	"0"	"0"	""	"7"	"1"	"0"	"0"	"0"	"0"	"14"	"1"	"1"	"2"	"538"	"613"	"0"	"613"	"0"	""
"143"	""	"98"	"294"	"89"	"1"	"4"	"3"	""	"69"	"2"	"4"	"1"	"1"	"0"	"10"	"0"	"3"	"0"	"6"	"487"	"0"	"487"	"0"	""
"144"	""	"98A"	"43"	"162"	"1"	"0"	"1"	""	"7"	"3"	"0"	"1"	"2"	"0"	"9"	"1"	"1"	"1"	"2"	"234"	"0"	"234"	"0"	""
"145"	""	"99"	"53"	"146"	"4"	"1"	"0"	""	"17"	"0"	"1"	"0"	"0"	"1"	"111"	"0"	"1"	"3"	"1"	"339"	"0"	"339"	"0"	""
"146"	""	"100"	"43"	"304"	"3"	"2"	"0"	""	"34"	"1"	"0"	"1"	"0"	"1"	"66"	"2"	"0"	"1"	"14"	"472"	"0"	"472"	"0"	""
"147"	""	"101"	"76"	"92"	"4"	"13"	"0"	""	"50"	"3"	"2"	"2"	"0"	"0"	"41"	"2"	"1"	"1"	"3"	"290"	"0"	"290"	"0"	""
"148"	""	"102"	"34"	"48"	"29"	"16"	"1"	""	"3"	"0"	"1"	"1"	"0"	"2"	"24"	"11"	"5"	"3"	"13"	"191"	"0"	"191"	"0"	""
"149"	""	"103"	"173"	"151"	"16"	"4"	"2"	""	"38"	"2"	"2"	"2"	"0"	"0"	"6"	"1"	"0"	"2"	"11"	"410"	"0"	"410"	"0"	""
"150"	""	"104"	"34"	"295"	"6"	"1"	"4"	""	"15"	"0"	"2"	"2"	"0"	"2"	"100"	"0"	"1"	"3"	"27"	"492"	"0"	"492"	"0"	""
"151"	""	"105"	"124"	"90"	"0"	"49"	"3"	""	"5"	"2"	"1"	"1"	"0"	"1"	"41"	"2"	"0"	"2"	"6"	"327"	"0"	"327"	"0"	""
"152"	""	"106"	"153"	"183"	"4"	"1"	"0"	""	"9"	"5"	"1"	"5"	"2"	"4"	"13"	"1"	"3"	"7"	"13"	"404"	"0"	"404"	"0"	""
"153"	""	"107"	"363"	"180"	"29"	"3"	"1"	""	"26"	"3"	"1"	"3"	"2"	"1"	"10"	"1"	"6"	"6"	"22"	"657"	"0"	"657"	"0"	""
"154"	"TOTAL"	""	"1802"	"1839"	"119"	"120"	"19"	""	"458"	"33"	"20"	"35"	"17"	"17"	"456"	"29"	"27"	"41"	"674"	"5706"	"0"	"5706"	"0"	""
"155"	"R
o u n d
9"	"108"	"121"	"311"	"6"	"1"	"3"	""	"5"	"2"	"1"	"3"	"2"	"1"	"2"	"2"	"3"	"6"	"5"	"474"	"0"	"474"	"0"	""
"156"	""	"109"	"150"	"204"	"11"	"18"	"1"	""	"118"	"3"	"1"	"1"	"1"	"4"	"50"	"3"	"2"	"4"	"9"	"580"	"0"	"580"	"0"	""
"157"	""	"110"	"258"	"126"	"6"	"1"	"5"	""	"35"	"2"	"2"	"4"	"1"	"2"	"28"	"4"	"1"	"4"	"6"	"485"	"0"	"485"	"0"	""
"158"	""	"111"	"246"	"163"	"5"	"4"	"2"	""	"27"	"0"	"0"	"7"	"0"	"0"	"36"	"3"	"2"	"3"	"22"	"520"	"0"	"520"	"0"	""
"159"	""	"112"	"322"	"84"	"8"	"5"	"2"	""	"28"	"3"	"2"	"9"	"2"	"0"	"11"	"0"	"0"	"4"	"10"	"490"	"0"	"490"	"0"	""
"160"	""	"113"	"157"	"62"	"12"	"7"	"0"	""	"137"	"7"	"3"	"52"	"4"	"8"	"7"	"5"	"5"	"9"	"28"	"503"	"0"	"503"	"0"	""
"161"	""	"114"	"59"	"40"	"4"	"1"	"2"	""	"16"	"1"	"1"	"3"	"0"	"2"	"8"	"2"	"1"	"2"	"3"	"145"	"0"	"145"	"0"	""
"162"	""	"115"	"222"	"125"	"0"	"3"	"0"	""	"33"	"0"	"0"	"6"	"0"	"0"	"2"	"0"	"1"	"1"	"6"	"399"	"0"	"399"	"0"	""
"163"	""	"116"	"255"	"182"	"3"	"3"	"5"	""	"31"	"3"	"9"	"8"	"2"	"0"	"1"	"0"	"3"	"2"	"7"	"514"	"0"	"514"	"0"	""
"164"	""	"117"	"410"	"58"	"4"	"3"	"7"	""	"127"	"3"	"1"	"3"	"0"	"5"	"3"	"1"	"0"	"3"	"9"	"637"	"0"	"637"	"0"	""
"165"	""	"118"	"300"	"74"	"6"	"7"	"2"	""	"124"	"8"	"4"	"10"	"4"	"3"	"2"	"2"	"3"	"7"	"12"	"568"	"0"	"568"	"0"	""
"166"	""	"119"	"181"	"85"	"11"	"22"	"2"	""	"138"	"11"	"5"	"5"	"4"	"5"	"0"	"0"	"2"	"0"	"10"	"481"	"0"	"481"	"0"	""
"167"	""	""	""	""	""	""	""	""	""	""	"Annexure XLI [CHAPTER XIV,PARA 26.9]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"168"	""	""	""	""	""	""	""	""	""	""	"FORM 20
FINAL RESULT SHEET [SEE RULE 56C(2)(C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"169"	""	""	""	""	""	""	""	""	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 200-BRAHMPUR CONSTITUENCY
PART I
(To be used both for Parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"170"	""	"Total No. of Electors in Assembly
Constituency                              Name of the Assembly Segment"	""	""	""	""	"218100+1405
200 BRAHMPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"171"	""	""	""	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"172"	""	""	"Ajit Choudhary"	"Vivek Thakur"	"Visheshw ar Pandey"	"Dr. Saroj Kumar Ojha"	"Ankalesh Giri"	""	"Usha Devi"	"Sanjay Kumar Mishra"	"Sudhakar Pandey"	"Surya Kumar Yadav"	"Anand Sahu"	"Krishna nand alias Ashok
Kunwar"	"Nardesh war Tiwary"	"Putul Kunwar"	"Satender a Thakur"	"Swamin ath Tiwary"	"Hare Ram Pandey"	"TOTAL VALID VOTES"	"REJEC TED VOTES"	"TOTAL VOTES"	"NO.OF TENDERED VOTES"	""
"173"	""	""	"CD1"	"CD2"	"CD3"	"CD4"	"CD5"	""	"CD6"	"CD7"	"CD8"	"CD9"	"CD10"	"CD11"	"CD12"	"CD13"	"CD14"	"CD15"	"CD16"	""	""	""	""	""
"174"	""	"120"	"197"	"250"	"7"	"1"	"2"	""	"92"	"1"	"2"	"6"	"1"	"3"	"4"	"1"	"1"	"3"	"1"	"572"	"0"	"572"	"0"	""
"175"	""	"121"	"179"	"5"	"3"	"2"	"4"	""	"286"	"7"	"9"	"20"	"3"	"8"	"7"	"1"	"5"	"3"	"13"	"555"	"0"	"555"	"0"	""
"176"	"TOTAL"	""	"3057"	"1769"	"86"	"78"	"37"	""	"1197"	"51"	"40"	"137"	"24"	"41"	"161"	"24"	"29"	"51"	"141"	"6923"	"0"	"6923"	"0"	""
"177"	"R
o u n d
1
0"	"122"	"213"	"24"	"2"	"6"	"1"	""	"109"	"5"	"1"	"2"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"368"	"0"	"368"	"0"	""
"178"	""	"122A"	"122"	"10"	"4"	"4"	"1"	""	"188"	"5"	"3"	"31"	"2"	"9"	"7"	"9"	"6"	"7"	"12"	"420"	"0"	"420"	"0"	""
"179"	""	"123"	"249"	"60"	"16"	"5"	"1"	""	"19"	"6"	"23"	"1"	"2"	"1"	"126"	"6"	"1"	"6"	"17"	"539"	"0"	"539"	"0"	""
"180"	""	"124"	"14"	"177"	"5"	"2"	"0"	""	"15"	"1"	"2"	"0"	"3"	"1"	"16"	"1"	"1"	"8"	"5"	"251"	"0"	"251"	"0"	""
"181"	""	"125"	"129"	"197"	"3"	"18"	"2"	""	"19"	"3"	"2"	"3"	"3"	"2"	"113"	"1"	"1"	"2"	"6"	"504"	"0"	"504"	"0"	""
"182"	""	"126"	"252"	"51"	"9"	"6"	"2"	""	"50"	"2"	"1"	"3"	"2"	"1"	"28"	"5"	"1"	"7"	"18"	"438"	"0"	"438"	"0"	""
"183"	""	"127"	"158"	"14"	"3"	"8"	"0"	""	"13"	"1"	"0"	"5"	"0"	"0"	"4"	"1"	"1"	"2"	"6"	"216"	"0"	"216"	"0"	""
"184"	""	"128"	"189"	"79"	"11"	"3"	"1"	""	"62"	"3"	"1"	"11"	"1"	"2"	"44"	"1"	"1"	"1"	"5"	"415"	"0"	"415"	"0"	""
"185"	""	"129"	"152"	"144"	"9"	"53"	"1"	""	"35"	"3"	"1"	"3"	"1"	"1"	"16"	"2"	"4"	"7"	"14"	"446"	"0"	"446"	"0"	""
"186"	""	"130"	"260"	"83"	"45"	"3"	"1"	""	"105"	"3"	"3"	"1"	"0"	"2"	"20"	"4"	"3"	"3"	"7"	"543"	"0"	"543"	"0"	""
"187"	""	"131"	"118"	"191"	"3"	"35"	"3"	""	"14"	"2"	"0"	"1"	"0"	"1"	"10"	"0"	"3"	"4"	"11"	"396"	"0"	"396"	"0"	""
"188"	""	"132"	"280"	"80"	"1"	"9"	"0"	""	"14"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"2"	"2"	"7"	"401"	"0"	"401"	"0"	""
"189"	""	"133"	"274"	"62"	"2"	"3"	"2"	""	"90"	"4"	"4"	"2"	"3"	"6"	"4"	"2"	"5"	"2"	"48"	"513"	"0"	"513"	"0"	""
"190"	""	"134"	"114"	"118"	"1"	"5"	"1"	""	"124"	"7"	"0"	"0"	"0"	"2"	"3"	"2"	"0"	"2"	"5"	"384"	"0"	"384"	"0"	""
"191"	"TOTAL"	""	"2524"	"1290"	"114"	"160"	"16"	""	"857"	"46"	"42"	"65"	"17"	"29"	"392"	"36"	"30"	"53"	"163"	"5834"	"0"	"5834"	"0"	""
"192"	"R
o u n d"	"135"	"15"	"106"	"3"	"0"	"3"	""	"63"	"2"	"1"	"2"	"0"	"1"	"3"	"0"	"0"	"3"	"0"	"202"	"0"	"202"	"0"	""
"193"	""	"136"	"546"	"167"	"12"	"5"	"2"	""	"27"	"1"	"2"	"4"	"0"	"2"	"14"	"1"	"1"	"0"	"7"	"791"	"0"	"791"	"0"	""
"194"	""	"137"	"146"	"73"	"12"	"1"	"5"	""	"86"	"5"	"1"	"2"	"1"	"4"	"33"	"2"	"3"	"6"	"17"	"397"	"0"	"397"	"0"	""
"195"	""	"137A"	"52"	"78"	"3"	"0"	"0"	""	"16"	"0"	"0"	"0"	"1"	"1"	"21"	"0"	"0"	"1"	"6"	"179"	"0"	"179"	"0"	""
"196"	""	"138"	"116"	"83"	"19"	"2"	"1"	""	"70"	"4"	"2"	"1"	"1"	"1"	"52"	"1"	"1"	"4"	"10"	"368"	"0"	"368"	"0"	""
"197"	""	"139"	"283"	"6"	"0"	"0"	"1"	""	"22"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"6"	"320"	"0"	"320"	"0"	""
"198"	""	"140"	"97"	"4"	"1"	"1"	"1"	""	"82"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"190"	"0"	"190"	"0"	""
"199"	""	"141"	"121"	"257"	"17"	"20"	"1"	""	"45"	"5"	"2"	"4"	"2"	"3"	"7"	"2"	"5"	"3"	"18"	"512"	"0"	"512"	"0"	""
"200"	""	""	""	""	""	""	""	""	""	""	"Annexure XLI [CHAPTER XIV,PARA 26.9]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"201"	""	""	""	""	""	""	""	""	""	""	"FORM 20
FINAL RESULT SHEET [SEE RULE 56C(2)(C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"202"	""	""	""	""	""	""	""	""	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 200-BRAHMPUR CONSTITUENCY
PART I
(To be used both for Parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"203"	""	"Total No. of Electors in Assembly
Constituency                              Name of the Assembly Segment"	""	""	""	""	"218100+1405
200 BRAHMPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	""	""	""	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"205"	""	""	"Ajit Choudhary"	"Vivek Thakur"	"Visheshw ar Pandey"	"Dr. Saroj Kumar Ojha"	"Ankalesh Giri"	""	"Usha Devi"	"Sanjay Kumar Mishra"	"Sudhakar Pandey"	"Surya Kumar Yadav"	"Anand Sahu"	"Krishna nand alias Ashok
Kunwar"	"Nardesh war Tiwary"	"Putul Kunwar"	"Satender a Thakur"	"Swamin ath Tiwary"	"Hare Ram Pandey"	"TOTAL VALID VOTES"	"REJEC TED VOTES"	"TOTAL VOTES"	"NO.OF TENDERED VOTES"	""
"206"	""	""	"CD1"	"CD2"	"CD3"	"CD4"	"CD5"	""	"CD6"	"CD7"	"CD8"	"CD9"	"CD10"	"CD11"	"CD12"	"CD13"	"CD14"	"CD15"	"CD16"	""	""	""	""	""
"207"	"1
1"	"142"	"121"	"165"	"42"	"130"	"5"	""	"66"	"7"	"3"	"2"	"5"	"4"	"3"	"4"	"2"	"4"	"20"	"583"	"0"	"583"	"0"	""
"208"	""	"143"	"114"	"216"	"25"	"1"	"4"	""	"34"	"1"	"5"	"0"	"2"	"4"	"5"	"1"	"0"	"3"	"2"	"417"	"0"	"417"	"0"	""
"209"	""	"144"	"320"	"38"	"5"	"2"	"1"	""	"59"	"1"	"2"	"0"	"2"	"2"	"3"	"2"	"0"	"0"	"6"	"443"	"0"	"443"	"0"	""
"210"	""	"145"	"120"	"144"	"69"	"3"	"4"	""	"53"	"3"	"5"	"8"	"5"	"13"	"11"	"5"	"17"	"2"	"11"	"473"	"0"	"473"	"0"	""
"211"	""	"146"	"161"	"31"	"19"	"155"	"5"	""	"66"	"4"	"4"	"1"	"2"	"6"	"7"	"8"	"8"	"13"	"21"	"511"	"0"	"511"	"0"	""
"212"	""	"147"	"334"	"5"	"0"	"0"	"2"	""	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"345"	"0"	"345"	"0"	""
"213"	"TOTAL"	""	"2546"	"1373"	"227"	"320"	"35"	""	"692"	"33"	"29"	"24"	"22"	"42"	"159"	"26"	"38"	"40"	"125"	"5731"	"0"	"5731"	"0"	""
"214"	"R
o u n d
1
2"	"147A"	"421"	"2"	"0"	"2"	"1"	""	"23"	"0"	"1"	"1"	"1"	"2"	"3"	"0"	"0"	"1"	"2"	"460"	"0"	"460"	"0"	""
"215"	""	"148"	"135"	"65"	"6"	"3"	"3"	""	"266"	"6"	"10"	"17"	"3"	"7"	"2"	"3"	"2"	"2"	"9"	"539"	"0"	"539"	"0"	""
"216"	""	"149"	"45"	"12"	"1"	"0"	"3"	""	"15"	"2"	"1"	"3"	"0"	"4"	"17"	"1"	"0"	"1"	"1"	"106"	"0"	"106"	"0"	""
"217"	""	"149A"	"63"	"9"	"4"	"18"	"5"	""	"108"	"10"	"1"	"2"	"2"	"1"	"20"	"1"	"1"	"0"	"2"	"247"	"0"	"247"	"0"	""
"218"	""	"150"	"125"	"7"	"36"	"5"	"5"	""	"206"	"1"	"3"	"4"	"0"	"3"	"57"	"3"	"0"	"1"	"4"	"460"	"0"	"460"	"0"	""
"219"	""	"151"	"197"	"18"	"4"	"0"	"0"	""	"110"	"4"	"1"	"5"	"0"	"4"	"76"	"2"	"2"	"2"	"11"	"436"	"0"	"436"	"0"	""
"220"	""	"152"	"170"	"29"	"4"	"4"	"9"	""	"134"	"5"	"1"	"4"	"1"	"0"	"4"	"0"	"0"	"0"	"2"	"367"	"0"	"367"	"0"	""
"221"	""	"153"	"298"	"6"	"3"	"1"	"0"	""	"94"	"1"	"2"	"5"	"0"	"1"	"41"	"0"	"0"	"1"	"5"	"458"	"0"	"458"	"0"	""
"222"	""	"154"	"135"	"132"	"3"	"1"	"0"	""	"2"	"5"	"1"	"4"	"0"	"2"	"109"	"1"	"1"	"1"	"5"	"402"	"0"	"402"	"0"	""
"223"	""	"155"	"163"	"141"	"1"	"4"	"1"	""	"13"	"1"	"3"	"3"	"1"	"1"	"19"	"1"	"2"	"5"	"9"	"368"	"0"	"368"	"0"	""
"224"	""	"156"	"83"	"126"	"3"	"0"	"2"	""	"2"	"1"	"1"	"1"	"0"	"1"	"13"	"0"	"3"	"6"	"5"	"247"	"0"	"247"	"0"	""
"225"	""	"157"	"162"	"180"	"2"	"0"	"1"	""	"5"	"1"	"1"	"0"	"1"	"0"	"30"	"2"	"0"	"3"	"16"	"404"	"0"	"404"	"0"	""
"226"	""	"158"	"50"	"121"	"20"	"3"	"0"	""	"3"	"2"	"0"	"1"	"2"	"0"	"50"	"2"	"1"	"2"	"6"	"263"	"0"	"263"	"0"	""
"227"	""	"159"	"108"	"121"	"6"	"10"	"1"	""	"3"	"1"	"0"	"4"	"0"	"0"	"13"	"2"	"2"	"0"	"6"	"277"	"0"	"277"	"0"	""
"228"	"TOTAL"	""	"2155"	"969"	"93"	"51"	"31"	""	"984"	"40"	"26"	"54"	"11"	"26"	"454"	"18"	"14"	"25"	"83"	"5034"	"0"	"5034"	"0"	""
"229"	"R"	"160"	"79"	"43"	"1"	"6"	"0"	""	"52"	"2"	"0"	"6"	"0"	"2"	"41"	"0"	"0"	"1"	"3"	"236"	"0"	"236"	"0"	""
"230"	""	"160A"	"95"	"18"	"2"	"9"	"0"	""	"82"	"1"	"0"	"5"	"0"	"0"	"18"	"2"	"0"	"1"	"7"	"240"	"0"	"240"	"0"	""
"231"	""	"161"	"207"	"55"	"0"	"2"	"1"	""	"144"	"5"	"13"	"6"	"5"	"3"	"14"	"2"	"2"	"7"	"12"	"478"	"0"	"478"	"0"	""
"232"	""	"162"	"0"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"233"	""	""	""	""	""	""	""	""	""	""	"Annexure XLI [CHAPTER XIV,PARA 26.9]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	""	""	""	""	""	""	""	""	""	""	"FORM 20
FINAL RESULT SHEET [SEE RULE 56C(2)(C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	""	""	""	""	""	""	""	""	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 200-BRAHMPUR CONSTITUENCY
PART I
(To be used both for Parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"236"	""	"Total No. of Electors in Assembly Constituency                              Name of
the Assembly Segment"	""	""	""	""	"218100+1405
200 BRAHMPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"237"	""	""	""	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"238"	""	""	"Ajit Choudhary"	"Vivek Thakur"	"Visheshw ar Pandey"	"Dr. Saroj Kumar Ojha"	"Ankalesh Giri"	""	"Usha Devi"	"Sanjay Kumar Mishra"	"Sudhakar Pandey"	"Surya Kumar Yadav"	"Anand Sahu"	"Krishna nand alias Ashok
Kunwar"	"Nardesh war Tiwary"	"Putul Kunwar"	"Satender a Thakur"	"Swamin ath Tiwary"	"Hare Ram Pandey"	"TOTAL VALID VOTES"	"REJEC TED VOTES"	"TOTAL VOTES"	"NO.OF TENDERED VOTES"	""
"239"	""	""	"CD1"	"CD2"	"CD3"	"CD4"	"CD5"	""	"CD6"	"CD7"	"CD8"	"CD9"	"CD10"	"CD11"	"CD12"	"CD13"	"CD14"	"CD15"	"CD16"	""	""	""	""	""
"240"	"o u n d
1
3"	"162A"	"0"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"241"	""	"163"	"285"	"33"	"11"	"5"	"7"	""	"102"	"12"	"8"	"9"	"7"	"13"	"60"	"6"	"8"	"5"	"25"	"596"	"0"	"596"	"0"	""
"242"	""	"164"	"335"	"187"	"23"	"12"	"6"	""	"16"	"8"	"1"	"3"	"0"	"3"	"15"	"0"	"2"	"4"	"13"	"628"	"0"	"628"	"0"	""
"243"	""	"165"	"0"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"244"	""	"166"	"0"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"245"	""	"167"	"0"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"246"	""	"168"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"2"	"7"	"0"	"7"	"0"	""
"247"	""	"169"	"169"	"18"	"2"	"2"	"1"	""	"3"	"0"	"1"	"2"	"0"	"1"	"85"	"2"	"2"	"4"	"165"	"457"	"0"	"457"	"0"	""
"248"	""	"170"	"97"	"17"	"11"	"8"	"2"	""	"4"	"1"	"2"	"1"	"3"	"5"	"73"	"3"	"4"	"3"	"76"	"310"	"0"	"310"	"0"	""
"249"	""	"171"	"10"	"243"	"2"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"4"	"262"	"0"	"262"	"0"	""
"250"	"TOTAL"	""	"1277"	"615"	"52"	"44"	"17"	""	"403"	"29"	"25"	"32"	"15"	"27"	"312"	"15"	"19"	"25"	"307"	"3214"	"0"	"3214"	"0"	""
"251"	"R
o u n d
1
4"	"172"	"2"	"71"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"77"	"0"	"77"	"0"	""
"252"	""	"173"	"284"	"78"	"7"	"2"	"1"	""	"82"	"2"	"0"	"2"	"1"	"2"	"102"	"1"	"4"	"8"	"10"	"586"	"0"	"586"	"0"	""
"253"	""	"174"	"75"	"114"	"9"	"9"	"1"	""	"22"	"4"	"4"	"2"	"2"	"4"	"99"	"3"	"0"	"8"	"11"	"367"	"0"	"367"	"0"	""
"254"	""	"175"	"135"	"240"	"14"	"31"	"1"	""	"4"	"1"	"2"	"0"	"0"	"3"	"100"	"3"	"1"	"2"	"4"	"541"	"0"	"541"	"0"	""
"255"	""	"176"	"212"	"51"	"14"	"7"	"1"	""	"61"	"7"	"1"	"2"	"2"	"2"	"95"	"1"	"1"	"8"	"14"	"479"	"0"	"479"	"0"	""
"256"	""	"177"	"158"	"48"	"14"	"3"	"0"	""	"1"	"3"	"2"	"2"	"1"	"6"	"93"	"6"	"5"	"12"	"67"	"421"	"0"	"421"	"0"	""
"257"	""	"178"	"187"	"22"	"18"	"7"	"3"	""	"9"	"2"	"2"	"2"	"1"	"4"	"77"	"1"	"3"	"2"	"36"	"376"	"0"	"376"	"0"	""
"258"	""	"179"	"134"	"109"	"12"	"13"	"1"	""	"15"	"3"	"7"	"6"	"0"	"0"	"23"	"1"	"3"	"1"	"7"	"335"	"0"	"335"	"0"	""
"259"	""	"180"	"194"	"166"	"23"	"2"	"5"	""	"33"	"5"	"3"	"3"	"3"	"4"	"25"	"3"	"9"	"8"	"24"	"510"	"0"	"510"	"0"	""
"260"	""	"181"	"173"	"43"	"4"	"20"	"1"	""	"8"	"2"	"116"	"3"	"0"	"2"	"12"	"2"	"2"	"0"	"13"	"401"	"0"	"401"	"0"	""
"261"	""	"182"	"156"	"152"	"7"	"3"	"1"	""	"0"	"0"	"3"	"1"	"1"	"2"	"92"	"1"	"0"	"0"	"21"	"440"	"0"	"440"	"0"	""
"262"	""	"183"	"55"	"128"	"1"	"39"	"1"	""	"1"	"0"	"2"	"1"	"0"	"0"	"119"	"1"	"1"	"6"	"11"	"366"	"0"	"366"	"0"	""
"263"	""	"184"	"57"	"54"	"5"	"1"	"3"	""	"0"	"1"	"1"	"0"	"1"	"1"	"98"	"0"	"1"	"2"	"5"	"230"	"0"	"230"	"0"	""
"264"	""	"184A"	"88"	"82"	"12"	"25"	"2"	""	"28"	"8"	"5"	"3"	"7"	"4"	"41"	"4"	"7"	"5"	"18"	"339"	"0"	"339"	"0"	""
"265"	"TOTAL"	""	"1910"	"1358"	"140"	"162"	"21"	""	"264"	"38"	"148"	"29"	"19"	"34"	"977"	"27"	"38"	"62"	"241"	"5468"	"0"	"5468"	"0"	""
"266"	""	""	""	""	""	""	""	""	""	""	"Annexure XLI [CHAPTER XIV,PARA 26.9]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"267"	""	""	""	""	""	""	""	""	""	""	"FORM 20
FINAL RESULT SHEET [SEE RULE 56C(2)(C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"268"	""	""	""	""	""	""	""	""	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 200-BRAHMPUR CONSTITUENCY
PART I
(To be used both for Parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"269"	""	"Total No. of Electors in Assembly Constituency                              Name of
the Assembly Segment"	""	""	""	""	"218100+1405
200 BRAHMPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"270"	""	""	""	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"271"	""	""	"Ajit Choudhary"	"Vivek Thakur"	"Visheshw ar Pandey"	"Dr. Saroj Kumar Ojha"	"Ankalesh Giri"	""	"Usha Devi"	"Sanjay Kumar Mishra"	"Sudhakar Pandey"	"Surya Kumar Yadav"	"Anand Sahu"	"Krishna nand alias Ashok
Kunwar"	"Nardesh war Tiwary"	"Putul Kunwar"	"Satender a Thakur"	"Swamin ath Tiwary"	"Hare Ram Pandey"	"TOTAL VALID VOTES"	"REJEC TED VOTES"	"TOTAL VOTES"	"NO.OF TENDERED VOTES"	""
"272"	""	""	"CD1"	"CD2"	"CD3"	"CD4"	"CD5"	""	"CD6"	"CD7"	"CD8"	"CD9"	"CD10"	"CD11"	"CD12"	"CD13"	"CD14"	"CD15"	"CD16"	""	""	""	""	""
"273"	"R
o u n d
1
5"	"185"	"144"	"61"	"14"	"52"	"7"	""	"24"	"5"	"5"	"2"	"5"	"7"	"32"	"4"	"6"	"12"	"21"	"401"	"0"	"401"	"0"	""
